orf	hom | growth (pooled culture, microarray) | Jawsamycin [IC30] | YPD + DMSO [2%] | Fu Y~Hoepfner D, 2020	het | growth (pooled culture, microarray) | Jawsamycin [IC30] | YPD + DMSO [2%] | Fu Y~Hoepfner D, 2020
YBL006C	-2.957078675817954	0.35998715309515494
YBL007C	-5.491933823820988	-1.55657768712522
YBL008W	-0.8462828213847232	0.1556630933047278
YBL009W	-0.7457525446211535	-2.113116684343425
YBL010C	-0.12925454582949275	0.12464927236871001
YBL011W	-0.8830497225045528	-1.7579006032770266
YBL012C	-0.43547404532828476	0.5750429954484095
YBL013W	-0.12212930278286761	-10.69085722190055
YBL015W	0.13422059836501726	-2.9232971684879647
YBL016W		0.6626302594081446
YBL017C	0.2579709931172356	0.4095853450155348
YBL018C		0.01396688069732063
YBL019W	-0.04969274275993549	-0.6199288334333529
YBL020W		0.2079291904489115
YBL022C	-0.1750891010820358	
YBL023C		1.745457556105526
YBL024W	-0.8710221404546046	-0.19952665056947116
YBL025W		0.316095459743003
YBL026W		-0.6519994261498114
YBL027W	3.1279937186714526	12.081163763586261
YBL028C	-0.0865993148224514	0.3596702592281948
YBL029W	-0.6360047498329042	0.26589103876427866
YBL030C		-0.6565661139157775
YBL031W	-1.767230103642705	-1.1003567118663289
YBL032W	1.58050170673804	-0.9435008586528885
YBL033C		-0.7861735762033996
YBL034C		-0.5739899890595526
YBL035C		-0.201339633955216
YBL036C	0.00014039975204872476	-0.5977890383559485
YBL037W	0.5517724667801684	0.2967905072406195
YBL038W	6.292870640917267	-0.9190555510769011
YBL039C	5.369813671825007	-1.21022485256528
YBL040C		-0.02441101161872735
YBL041W		0.400183744136584
YBL042C	-0.5928627517176062	-3.32965402030772
YBL043W	-0.0004655052528760688	-0.0025157293970805017
YBL044W	-0.22975389268478	0.09021001952508345
YBL045C	-0.0683121607326644	-1.77860067886917
YBL046W	-1.6169384891365794	-4.599940875367039
YBL047C	-3.8429068762289376	1.26524473073222
YBL048W	-0.0702313437196994	0.10670895805223385
YBL049W	-0.2836327769350405	-0.02982815327597199
YBL050W		-2.13728474790616
YBL051C	-0.4464814770120434	0.6638444511832725
YBL052C	0.0073817337479544	-1.0016461156757481
YBL053W	-0.40290300307013427	0.2395457862156069
YBL054W	-1.4509514555259775	-0.7538588084495934
YBL055C	-0.23036453078751587	0.2571465199326234
YBL056W	-0.3242055594886829	-0.2333306123692997
YBL057C	-0.004356530902667993	-0.12014095301050405
YBL058W	3.03662997177799	-0.1634091391309069
YBL059W	0.4272921589547015	-0.033093513688722195
YBL060W	-0.271932133280613	0.211121887538404
YBL061C	-9.112761706837984	-2.399429038176255
YBL062W	-10.897400186255933	-3.5504826793622604
YBL063W	-0.3744187540692374	0.16219299320036934
YBL064C	-0.37242123366968105	-0.418560508838793
YBL065W	-0.5579098111939949	7.491313304185745
YBL066C	-0.16363201690682305	-0.195635460779196
YBL067C	-4.988129695946	9.597815652938145
YBL068W	0.17144240167347702	-0.22649726930484806
YBL069W	-0.0905561491444643	
YBL070C	-0.04435496148404218	0.1998076668995043
YBL071C	5.285097179959485	1.87011634959801
YBL072C	1.2454122119878042	4.38151307225392
YBL073W		0.7039750071680665
YBL074C		-0.0710329621104886
YBL075C	-0.23484693942178092	
YBL076C		-0.17366039287767698
YBL077W		-0.6659223405055374
YBL078C	-0.09204828232809963	0.18088430674206038
YBL079W	-0.18810859223765045	-3.63639534197976
YBL080C	0.1341478631909574	0.7540388710066663
YBL081W	-1.9520605627207026	-3.4783726231673704
YBL082C	-2.2905889253430822	-0.7662307848272361
YBL083C	-9.012481900891546	0.21078918054048762
YBL084C		0.3691753167930155
YBL085W	1.3880780198656575	0.869534320654785
YBL086C	0.01697907668861113	-5.009109355067125
YBL087C	1.3610943208392734	6.52242806840786
YBL088C	-0.0025983353964930227	0.1837883733836645
YBL089W	-0.10078136417113588	-0.052987364960219996
YBL090W	2.876655535899395	-0.2624987302103975
YBL091C	-0.15227046251990495	3.50674094790922
YBL091C-A	-0.994957793614639	-4.66464475616375
YBL092W		0.783485412874555
YBL093C	2.12477178626561	
YBL094C	-1.2197037641517008	-0.6685358806038296
YBL095W	-0.06123671827059005	-0.35418103868261847
YBL096C	-0.3809382193871965	0.7335332751964114
YBL097W		-0.016855895866835002
YBL098W	0.060341447008649796	0.1311316766140748
YBL099W	-0.08697470073705996	-0.1988546233328471
YBL100C	1.468411511201389	0.407180748075037
YBL101C	0.06341276102759102	0.676178983830902
YBL102W	0.09214342252870542	-0.7863050640947065
YBL103C		-0.2157665280621039
YBL104C	-1.001649473353365	-0.07604537267922888
YBL105C		-1.77775895401845
YBL106C	0.16750548332825607	-0.468374792823227
YBL107C	0.17594948621456374	0.5260735770959205
YBR001C	0.0072553532934325655	-0.6256772068380548
YBR002C		1.424238366486185
YBR003W	-0.7201847044352302	-0.2388156348446345
YBR004C		-1.9863349123540202
YBR005W	-0.6291841711196592	1.3717887791685763
YBR006W	1.0506198299937732	-1.1239622720069407
YBR007C	0.1295289281406208	0.510685890722391
YBR008C	0.027085085016360637	-0.19896246883935775
YBR009C	-1.157925410337289	0.2256338241928351
YBR010W	-0.49286645130344886	-0.14125264593172135
YBR011C		0.2844160263321579
YBR012C	-0.0219323527841097	0.461982968328349
YBR013C	-0.1914419961700891	-0.833960858145541
YBR014C	-0.012032149490176402	-1.256770041109272
YBR015C	-2.420134668127595	0.4909620838795925
YBR016W	-0.046168681453132875	0.5108512146899684
YBR017C		0.4253116769595155
YBR018C	-0.021833686235366828	0.6783157846613105
YBR019C	-0.2618239565840565	-0.7438575012657076
YBR020W	-0.6771686944222013	-0.761225389037926
YBR021W		-1.1036527561471965
YBR022W	0.061633428627358024	0.2579852917466031
YBR023C	-12.0979316259101	-1.655963797474175
YBR024W	-0.26090731960378655	-0.4715673765790155
YBR025C	0.9938709333748181	-0.30345924069928853
YBR026C	1.4251015715579105	-0.53478751864136
YBR027C	-2.9137878506502357	-0.22365873277049925
YBR028C	-0.06912040354370087	-0.6112565956661917
YBR029C		-4.67679963875381
YBR030W	0.05394696599962179	-0.91221650634259
YBR031W	9.541646685707004	1.446762181486284
YBR032W	-0.7103655673646736	0.497353588796707
YBR033W	0.05842827514050208	-0.31117100954215293
YBR034C	1.1820003864946422	1.010401428065187
YBR035C	0.1888949424466839	0.4347018926020666
YBR036C	-1.4949217229368559	-1.0356080970842665
YBR037C	-0.634283358049983	-0.2996443812278235
YBR038W		-1.0261608300200005
YBR039W		-0.1491538812498365
YBR040W	-0.4959596471823342	0.03972685947311799
YBR041W	-0.6166954684743562	
YBR042C	0.08212300287676189	-0.5842810411330359
YBR043C	0.018794219970431274	-1.1744242692390339
YBR044C	-1.7267229942588975	-0.723288826338068
YBR045C	-0.18419518086010153	0.209285060989053
YBR046C	-0.4470311738375093	-0.47539359471804254
YBR047W	-0.033876596195258825	0.1491024841451555
YBR048W	5.869948812395123	2.2577955404454952
YBR049C		0.9839899554071875
YBR050C	0.015156660299679176	0.012830584516896185
YBR051W	-0.03228330346802876	-0.1258981586496995
YBR052C	-0.43356442888286645	-0.0662675194985665
YBR053C	0.16328770756850383	-1.0971320278319068
YBR054W	-0.18487954671984924	-0.9866207502362849
YBR055C		0.08624478191291005
YBR056W	0.0390367374338977	-0.027330046495418994
YBR057C	0.9674797485086145	0.6184647063078135
YBR058C	2.8768194961231126	-0.12453669688963749
YBR059C	-0.32246500204155787	1.291598243685035
YBR060C		-0.4728805334858225
YBR061C		-0.30202797540396603
YBR062C	-0.12071901784768307	0.0076426995445473545
YBR063C	-0.0551202283742425	1.2398980359725549
YBR064W	0.04214405200789815	-0.357002213232425
YBR065C	0.017338635354699303	-1.145650580080812
YBR066C	-1.5190372923828002	-1.013760632949309
YBR067C	-0.007550450222002699	-0.009932434025530512
YBR068C	0.0576085492597991	0.01188500598442775
YBR069C	3.1037411929573873	-0.5053667065122435
YBR070C		0.2515764458289249
YBR071W	0.04549203716196909	-5.590872122547751
YBR072W	-0.20695315520887742	-0.626730299754534
YBR073W	-0.19527045904077742	-0.10343680410952735
YBR074W	-0.04738653165156055	0.40069742197149205
YBR076W	-0.00416070790449735	0.07448900705642919
YBR077C	-1.2632671100888058	0.1218803180539121
YBR078W		-1.1526368920456491
YBR079C		-0.6122992704117305
YBR080C		0.363504554929635
YBR081C		-5.510277212749591
YBR082C		-0.47918325918610194
YBR083W	0.012534311538383854	-0.07527352969687798
YBR084C-A	3.632696629472425	8.70905396258685
YBR084W	-0.2283585115967598	0.4517450551310887
YBR085W		-0.072089791511126
YBR086C		0.2070322033058479
YBR087W		-1.165705777743404
YBR088C		-0.7093821325931294
YBR089W		-0.231280511707528
YBR090C	0.009273794212236735	-0.8871783607523457
YBR091C		-5.30621018782886
YBR092C	-0.3674747858796761	-1.8474788143263052
YBR093C	0.04800851669363272	-0.46568527023760986
YBR094W	0.0022317902059706242	-0.62573100027608
YBR095C		1.8666582435419974
YBR096W	-0.533661444052285	-0.3055698438181085
YBR097W		-0.01288321618018149
YBR098W	0.3698812700720804	-0.1728879098136995
YBR099C	1.3747510404647703	-0.1320761794832988
YBR101C	1.5489168774870072	3.8282711235826
YBR102C		1.436501392706726
YBR103W	2.150256367445493	2.439312777526835
YBR104W	0.03452617149639249	0.24150369410538822
YBR105C	0.08916772873645933	
YBR106W	0.7296822649149994	-0.2619159674300205
YBR107C	-0.030428317506667385	-0.2002943845600305
YBR108W	-0.3530407284077095	-0.35267203591458796
YBR109C		5.276895655375119
YBR110W		0.2395862347814067
YBR111C		0.14626460100938748
YBR112C		0.1397370576058587
YBR113W	0.23967359804061825	-0.262719543451614
YBR114W	0.39288512963562966	-0.9511325745820038
YBR115C		0.5076049281638867
YBR116C	-0.08462093873144148	0.00502411151954951
YBR117C		-0.8581615892623391
YBR118W		1.1853070074625995
YBR119W	0.7801912320012642	-2.019015025121868
YBR120C	0.682055711863885	0.13973240320096045
YBR121C		-0.32110716463849753
YBR123C		1.1323523994733555
YBR124W		0.15805198635222925
YBR125C	-0.05533527792062378	0.1228127722717902
YBR126C	0.411945520591715	9.601205725001666
YBR127C	-2.476757232482244	-0.11548040988495903
YBR128C	-0.7705253637729678	-0.40788833688128057
YBR129C	0.24550576757934298	-0.170132366422448
YBR130C	0.008565261938097425	2.011396145570045
YBR131W	-1.4651645527163875	0.05257519139819785
YBR132C		0.1881054629259185
YBR133C	1.9457797456047836	1.699975583237825
YBR134W	-1.580227857019781	-0.14783399308089235
YBR135W		-1.5716993863520956
YBR136W		-0.6529467875477615
YBR137W	-0.16647536237110655	-0.2202867750156215
YBR138C	0.003249275454826492	-0.201125576133964
YBR139W	-0.125835445312227	0.19578645517217413
YBR140C		-3.1983669491734448
YBR141C	-0.36604845689376425	-0.965335572698179
YBR142W		0.6203948442755776
YBR143C		-10.034158030030914
YBR144C	0.04913514315531902	-0.8111864649630834
YBR145W	-0.1526500197390119	-0.08909492414863915
YBR146W	-0.2222135176103903	-0.35277839529582977
YBR147W	-0.03353414845316783	-0.32923254409229225
YBR148W	0.039471820288948974	0.567507181347007
YBR149W	-0.30469772787693133	-1.27245629713826
YBR150C	-0.6691138002952117	-1.7116965184525452
YBR151W	0.49291481320027947	-0.8312701895850138
YBR152W		0.993432420666595
YBR153W		-0.539150047097087
YBR154C		5.53663473024851
YBR155W		-0.37883566079819075
YBR156C	-0.638587236963374	-6.87494515515569
YBR157C	0.1912415990738634	0.0711974175500299
YBR158W	-0.10727260120969415	0.5091137453050085
YBR159W	-0.38966543159643546	-0.9862071754588236
YBR160W		0.08649164157944264
YBR161W	-0.09138989398534916	-0.2650411509879565
YBR162C	2.47132747250612	-0.271152763345041
YBR162W-A	0.6242369886994268	-0.308704969729279
YBR163W	6.378041942259505	-0.08401761773587911
YBR164C	1.2649609725872362	0.2762581272986445
YBR165W		-0.9814918785489509
YBR166C		-0.41890316834710956
YBR167C		-0.4849812923866135
YBR168W	3.7288956307124823	-0.37177682994942135
YBR169C	-0.1241319977652482	0.2195333895319925
YBR170C	0.7769592278300816	0.49253034801530077
YBR171W	3.6113428745095577	-0.5962703584667732
YBR172C	-0.019268433272030726	0.35100524415678896
YBR173C	0.4468393096432597	1.9803225840017
YBR174C	1.1227443822684748	0.22426338872654325
YBR175W	1.0341285923879073	-1.12483824234473
YBR176W	-0.23514682389943645	0.4374328502411225
YBR177C	0.16738505596439057	0.7395497843202504
YBR178W	-0.1701739186992785	-0.5532282561884433
YBR179C	2.5596322421309234	0.2968494289847375
YBR180W	-0.0172234808970151	-0.5180069157923195
YBR181C	4.246971753283738	6.722489963284845
YBR182C	0.020343925267171055	-0.377691840858143
YBR183W	-0.09255942617616716	-0.319857113470314
YBR184W	-0.04201980800402645	0.011874437128872997
YBR185C	0.1545401909388207	-0.7016184147293865
YBR186W	-0.1627892343303466	-0.311605399669983
YBR187W	-0.14270869762023633	-1.20644648050399
YBR188C	-0.17916345756554936	-0.6559951735577909
YBR189W	6.020206953698775	2.08263933806605
YBR190W		10.141929677432866
YBR191W	6.600971943298017	12.079123039378299
YBR192W		-0.2633221380530645
YBR193C		-3.01454610862562
YBR194W		-0.8415831750414565
YBR195C	-0.4194232095830605	-0.06597009010927901
YBR196C		-1.1942364040670719
YBR197C	-0.8481844330938828	-0.13074091275674504
YBR198C		0.572940577543398
YBR199W	0.015815098478232606	-0.46395250202805904
YBR200W		0.27685874548288447
YBR201W	-2.530061846192252	-0.684220723271366
YBR202W		4.104697525552551
YBR203W	-0.01876571047370629	0.29187634937754825
YBR204C	-0.12557707846970606	0.11383819645094716
YBR205W	-0.0011996069695820767	0.2628662651207414
YBR206W	-0.0027174475878541573	0.6293610204256546
YBR207W	-0.06486101295166219	-0.19013558235491274
YBR208C	-2.3174488164030125	-2.75911106419079
YBR209W		-0.5007487791243049
YBR210W	-0.014967366933666229	-0.19546310449942186
YBR211C		-0.148916830236612
YBR212W	-0.3608192910462425	-0.8264096582988315
YBR213W	0.3350210363228882	0.03694400245083755
YBR214W	-0.003391592060363772	-0.20757252256746356
YBR215W	-0.42123559630188445	-0.45556011461463847
YBR216C	0.6527285002063616	-0.1990475382279777
YBR217W	-0.1212650261317685	-1.184881529749134
YBR218C	-0.036368306131779396	-0.6696001999654245
YBR219C	-0.23140164325968726	0.07646334650546555
YBR220C	-0.06391022122220433	-0.17527395346023802
YBR221C	0.9717234156740683	0.8898013889557408
YBR222C	0.1539750484376095	0.3412321430848495
YBR223C	-0.04850002879748512	-0.2035553291392545
YBR224W	0.32773362108439924	0.8235992106618131
YBR225W	0.3392498221902657	0.15255963697644026
YBR226C	0.060403974058849064	0.41398021240419747
YBR227C	-1.0208169161630904	-1.1295352070601266
YBR228W	-0.6304806148807381	-0.1867499456388372
YBR229C	-1.3495519279298085	-0.4482740414248965
YBR230C	-0.13962223635538723	-0.7249125142889881
YBR231C	-2.381190999064124	-0.3231763516752255
YBR232C	-0.08984688114007215	-0.15660018394634304
YBR233W	-0.06861657380172495	-0.042231839334337454
YBR234C		-0.8817666389011831
YBR235W	-0.3840811692763689	0.10616942580782451
YBR236C		-0.30958403849989846
YBR237W		0.5016651571161863
YBR238C	0.403018493004168	0.2915503156651888
YBR239C	-0.17441447462628096	0.7585627724112687
YBR240C	-0.650124529169985	-0.10525164779049595
YBR241C	0.04201038478968603	0.746849053332374
YBR242W	-0.833794641205887	-0.14236540926559305
YBR243C		-0.37281626415250174
YBR244W	-0.038094822012506545	0.7762945392630025
YBR245C	-0.034025638365220504	1.460459633502712
YBR246W	-0.679347030792237	1.1043743740330814
YBR247C		1.0248602374674936
YBR248C	-0.08496825368538764	-0.12313534537915699
YBR249C	-0.3493901364044749	-0.524479533495503
YBR250W	-0.20552837924910328	-1.0102482616011814
YBR251W	4.405972742338568	-0.2953652070219075
YBR252W		-0.040607467023547325
YBR253W		-0.11688637548282102
YBR254C		3.5211295758711403
YBR255W	-0.9102747361716379	0.7199798884241799
YBR256C		-0.14637080582575102
YBR257W		0.24059823451334905
YBR258C	-0.2720462455055922	-0.3998024881285578
YBR259W	0.13698697614613195	-0.1323919234736651
YBR260C	-8.757599237097958	-2.08289775252755
YBR261C	-0.34548104711592864	0.8526958247626697
YBR262C	-0.035624848837170466	-0.3376495494013537
YBR263W	-0.10936470143069787	-0.8747329454901125
YBR264C	-0.12264552536712099	-0.1601737543967584
YBR265W		0.30835366227589905
YBR266C	6.86017739313421	5.69161566205843
YBR267W	8.167783449469859	5.62982482226614
YBR268W	6.428893589289087	0.138760383725845
YBR269C	2.5624709876996286	-0.8440622921848523
YBR270C	-0.40638729222377334	-0.0906218851695825
YBR271W	-0.5175561009074172	7.058397589038821
YBR272C	0.6679844364359777	0.41221233178371847
YBR273C	-0.6802197967981698	-0.324539944775424
YBR275C	-0.06563669913726425	-0.403680554030844
YBR276C	-0.16754096233782323	-0.390656461446672
YBR277C	5.067233043406148	3.841475438211725
YBR278W	5.99334859256171	5.434187338544454
YBR279W		7.061113055614605
YBR280C	-0.0413592943945867	-0.994759377546403
YBR281C	2.4484000745679957	4.105467624010091
YBR282W		7.2515554293131
YBR283C	6.85995709827651	6.484148529752425
YBR284W	2.4640205448133026	4.739123196709695
YBR285W	0.0117453182688183	2.4268556916069848
YBR286W	2.5908695971276448	3.5682853749170054
YBR287W	-0.11326246766136978	-0.5875036925694448
YBR288C	1.7510163489329131	2.350328056275255
YBR289W	-4.632479544408515	0.222102968949057
YBR290W	0.20759774265578612	5.0509187322310005
YBR291C	1.1556135376128245	4.008825101278415
YBR292C	3.22387862941083	4.202084685185375
YBR293W	0.1398389520344182	3.2090803228587
YBR294W	0.020052668143869898	0.508796914065236
YBR295W	2.2237349083216973	6.228798366873075
YBR296C	1.5706337659656544	5.59635836760346
YBR297W	1.7464923419774374	5.14272683781806
YBR298C	1.67565059078296	7.350414923498845
YBR299W	0.0019035758254997287	
YBR300C	2.4614408378531776	5.08920893744897
YBR301W	0.2581143231637895	-0.14446494495490425
YCL001W	0.15590644167550552	0.5962924719121449
YCL001W-A	2.0203527123843674	5.547868546574636
YCL002C	0.3637968964240445	1.73385551346717
YCL004W		0.15639981839042474
YCL005W	-5.062096297722747	-0.1908236371299365
YCL007C	-0.3188454322531205	-0.399296153378079
YCL008C	-6.061379688821763	0.7373204010837846
YCL009C	0.3895715534654568	0.47269397390741297
YCL010C	-1.8179116140011757	-1.9793915509424398
YCL011C	-0.49491581986823796	0.5557659973130036
YCL014W	-0.20171596060642413	-0.6043583073749523
YCL016C	2.928822742492428	-0.1391061548645231
YCL017C		0.018749188973047004
YCL022C	0.2446885454859295	-0.28375050356136716
YCL023C	-0.4557646601013765	-0.45039603379619564
YCL024W	-0.1846053377658122	0.2164657676401185
YCL025C	0.0033528675668657534	-0.23787554923671278
YCL026C-A	-0.0051931394549091184	0.7716524834106455
YCL027W	-0.5266384992232066	-0.26014113910507347
YCL028W	-0.13501320656409824	0.09695580304601184
YCL029C	1.9930363096050825	0.06562302735602851
YCL030C	-0.14855059856682176	-0.695921114024699
YCL032W	-0.7896284983678801	-0.91640030818307
YCL033C	-0.18169386537785398	-0.6726810118864951
YCL034W	-0.026417370889673306	-1.9893290129114698
YCL035C	0.0882878084194368	-0.46016687694608815
YCL036W	-0.2380237568906074	-1.8968793794598273
YCL037C	-1.5532546170611001	-8.74266986533174
YCL038C	0.7658303270667475	-0.5703660438197534
YCL039W	0.03606208781950506	0.6343717210119255
YCL040W	-0.4285812792921496	0.03247651849702835
YCL041C		0.4927791394177984
YCL042W	-0.49741980607658653	-1.154839210351761
YCL043C		-0.4635398035663585
YCL044C	0.5205688209338147	-0.2722024755469214
YCL045C	-0.9317401428866131	0.135293150021968
YCL046W	-0.40738361211034924	-0.46277881283639555
YCL047C	-0.21475024159129866	0.1768958904045925
YCL048W	-0.5867620387427736	-0.0406995167348385
YCL049C	-0.23832861257866664	-0.9213664127951016
YCL050C	0.6217126358311631	0.1405278827559323
YCL051W	-0.08861605820956475	-2.58171471793846
YCL052C		-0.3163643320591345
YCL054W		2.38836872813262
YCL055W	0.8419345276876278	-0.7671884631501074
YCL056C	-0.01994801610113274	0.13117862776800998
YCL057W	0.10672313076357098	-0.116800358930492
YCL058C	2.9678225219978898	-0.4660098782769475
YCL059C		1.2498821514828684
YCL061C	3.7320329312381664	-0.5767582000971505
YCL063W	1.5760869146116103	0.43165512278596907
YCL064C	-0.380680841298883	-0.3864390332074827
YCL069W	0.03601181770414735	0.6962867483668179
YCL076W	-0.13451489274612957	-0.228230667492273
YCR001W	-0.13222007867275148	0.6494135457207341
YCR002C		1.297649219986347
YCR003W	4.636527013828269	-0.498094265027824
YCR004C	-0.9383075238478309	-0.31784072971497
YCR005C	-0.27716519485300256	-2.409938157070775
YCR006C	-0.8544346562924042	-10.666318223579172
YCR007C	-0.008018700492132227	-2.261613584616375
YCR008W	-1.3904422599440829	-3.3405371610892898
YCR009C	-7.0309554088299775	-1.68350258647455
YCR010C	-0.3520720221919297	-0.1135499071120466
YCR011C	-2.210010743924577	-2.330645944814033
YCR012W		-0.8460242194216304
YCR013C		-0.15783270623411572
YCR014C	-0.062213220403826354	-0.0505347972264487
YCR015C	-1.1522371971018184	-0.22544191134619268
YCR016W	0.33942368411286467	-0.1407704520692455
YCR017C	0.5006356115035262	0.0655228739739513
YCR019W	-0.45067948509401523	-1.0091155118570145
YCR020C	-0.004646322299784756	-0.711137691432811
YCR020C-A	-1.6211431352273042	0.014646010049074482
YCR020W-B	0.5875315020486349	4.67256258979941
YCR021C	-0.48665625398471696	-0.7349524890896775
YCR022C	-0.07568917255162347	-0.5439445812884817
YCR023C	-0.5957788743228138	-0.332868829820145
YCR024C	4.935612585090572	5.08830343271851
YCR024C-A	1.118804144000566	5.924113730846235
YCR025C	1.7902608950518486	2.9846194885371053
YCR026C	2.455996147161648	4.783637497474
YCR027C	1.6559887665989574	2.89361336965646
YCR028C	5.776533599587598	5.53796000799476
YCR028C-A	7.522823844004627	1.7382638471175031
YCR030C	-0.548469117443381	-0.5282212362775872
YCR031C	3.6583945733648	3.552763463770515
YCR032W	-0.7182351913844798	-0.5929837310649135
YCR033W	-0.9639375065409395	0.6648967446525584
YCR034W	3.496019774260267	6.49740670703996
YCR035C		12.561708185103374
YCR036W	3.3225328883451066	7.42341702768503
YCR037C	-0.2492333351626295	5.779250081213905
YCR043C	-0.46074231110959474	4.29118394407805
YCR044C	-3.309994639435385	6.10912381576971
YCR045C	2.129701547491209	3.9843270061478053
YCR046C		-1.0502509176615036
YCR047C	4.826837123274195	-0.39388595276141536
YCR048W	-0.44404873915979404	-0.016875671366862022
YCR049C	3.013177046372479	4.61381468311601
YCR050C	3.1464253166016576	4.092349098762805
YCR051W	8.280193895841354	4.09621617842049
YCR052W		-0.338397572262925
YCR053W	-1.676707497904556	0.05356637333790925
YCR054C		-0.46257051768266644
YCR057C		-0.8963692197296431
YCR059C	0.7101491405145645	5.51481314548472
YCR060W	0.06403259015554146	2.0230368953212947
YCR061W	-1.5441225208408558	-0.126854443135491
YCR063W	-1.0642610709044906	4.82951204746335
YCR064C		-1.1144750321650951
YCR065W	0.49356785231988354	5.100501608499195
YCR066W	2.632277088397396	2.235868024863068
YCR067C	0.06861322496631748	-1.1829824342934745
YCR068W	2.3645429519464196	5.0924557452533605
YCR069W	-0.28750608353587453	-0.2667965613364875
YCR071C	2.7161065033747027	6.328982152660959
YCR072C		-0.6370015450128829
