orf	hom | growth (pooled culture, microarray) | Jawsamycin [IC30] | YPD + DMSO [2%] | Fu Y~Hoepfner D, 2020	het | growth (pooled culture, microarray) | Jawsamycin [IC30] | YPD + DMSO [2%] | Fu Y~Hoepfner D, 2020
YCL005W	-2.0868129596137375	-0.0925809239875943
YCL007C	-0.06110708986106827	-0.1854784095132537
YCL008C	-2.513578123065662	0.32100955262495284
YCL009C	0.2414374069205777	0.20308931003977235
YCL010C	-0.7013150926933407	-0.8895850801003611
YCL011C	-0.13630168272522994	0.24010705334135182
YCL014W	-0.011084465090567175	-0.27685620273809475
YCL016C	1.3258784757737	-0.06953508491662468
YCL017C		0.0008068708635023743
YCL022C	0.17956204590433236	-0.1339900861381741
YCL023C	-0.11958134968851136	-0.20824903888415147
YCL024W	-0.0037770107504054916	0.08891140058983184
YCL025C	0.07649452676880719	-0.11354773727578375
YCL026C-A	0.0728447732394326	0.3363082796630486
YCL027W	-0.14984952567012957	-0.12346951185663206
YCL028W	0.01740236055381712	0.035656538002389875
YCL029C	0.9262310348730336	0.02169433267900642
YCL030C	0.011620930218623414	-0.31765752589816565
YCL032W	-0.26216498189697796	-0.4159053099065712
YCL033C	-0.0025336047250474275	-0.30730149868243006
YCL034W	0.06378051511398046	-0.8940133147954847
YCL035C	0.11276779443100875	-0.21260302652926735
YCL036W	-0.026590479454277654	-0.8528168125419029
YCL037C	-0.5882877097068107	-3.9033710727303816
YCL038C	0.40212669531110673	-0.2617089024203646
YCL039W	0.09046369292511676	0.2751345678117138
YCL040W	-0.10797211045011385	0.006923909304397466
YCL041C		0.2120394652250275
YCL042W	-0.13737106313623826	-0.522156123498732
YCL043C		-0.21410603713001586
YCL044C	0.29738256798385193	-0.12884416674012278
YCL045C	-0.3228567733764277	0.052740051934518584
YCL046W	-0.0989191971522242	-0.2137669318772268
YCL047C	-0.016651031196374805	0.0712786585675503
YCL048W	-0.17552655823058952	-0.02568408044944647
YCL049C	-0.026720674540779355	-0.41811825691569154
YCL050C	0.3405781790400363	0.0550727023823374
YCL051W	0.03721724667881196	-1.1579864439577452
YCL052C		-0.1485231416954899
YCL054W		1.0567335743066357
YCL055W	0.43462860808845	-0.3494149856006684
YCL056C	0.06654339026866864	0.05090657873425699
YCL057W	0.12064098978636292	-0.059595394101680486
YCL058C	1.3425341586595456	-0.2152067276853172
YCL059C		0.5494123111546628
YCL061C	1.6689064201382444	-0.2645573126374238
YCL063W	0.7481639537121312	0.18480197822905942
YCL064C	-0.08751521260541661	-0.1797491452608476
YCL069W	0.09044222400630106	0.30272453727644494
YCL076W	0.01761517603726257	-0.10924987932128816
YCR001W	0.018595225052227073	0.28183735875180493
YCR002C		0.5706978054479406
YCR003W	2.0551897992438777	-0.22950385858501565
YCR004C	-0.32566151268694776	-0.14918103959172793
YCR005C	-0.04330666058823365	-1.0814410514808819
YCR006C	-0.28984182594912766	-4.7605684565046635
YCR007C	0.07163805747828329	-1.0153461049111323
YCR008W	-0.5187552399230192	-1.4961254859657722
YCR009C	-2.927655995583132	-0.7577339311405612
YCR010C	-0.07529720971344649	-0.058146959525314235
YCR011C	-0.8687693411694241	-1.0461076306876562
YCR012W		-0.38454500493818616
YCR013C		-0.07787982774465081
YCR014C	0.04849313847500025	-0.030066782033105702
YCR015C	-0.41702471634536664	-0.10800718105881445
YCR016W	0.22002069585377265	-0.07027671277370903
YCR017C	0.28886966818344323	0.021649703307570288
YCR019W	-0.11740961786295645	-0.45722015296749946
YCR020C	0.07307830310159544	-0.32443818842846095
YCR020C-A	-0.6172809410661801	-0.001021547632896546
YCR020W-B	0.32598040099668313	2.07459372211344
YCR021C	-0.1327742599583549	-0.33505030584537715
YCR022C	0.04273794733277591	-0.24993522847408758
YCR023C	-0.1793773890803877	-0.1558777147080628
YCR024C	2.1829206350035824	2.259852093972549
YCR024C-A	0.5528716491648276	2.6322977116006196
YCR025C	0.8396314939353339	1.3224290116774244
YCR026C	1.1239478512500278	2.1240898370626264
YCR027C	0.7822877340403412	1.281875754281144
YCR028C	2.54205378721908	2.4602236630647663
YCR028C-A	3.287844068766239	0.7670401899644181
YCR030C	-0.1591727541316203	-0.24292874511670387
YCR031C	1.6374575977980714	1.5755997780959285
YCR032W	-0.23167495614899145	-0.271787575193615
YCR033W	-0.3366073403177511	0.28873683056010796
YCR034W	1.5681119964425765	2.887762925511728
YCR035C		5.590077690643991
YCR036W	1.4940207427663583	3.3004025957517285
YCR037C	-0.031377767571040355	2.567744987639178
YCR043C	-0.12170716111002673	1.9046474967869091
YCR044C	-1.3385407905336215	2.714740097751042
YCR045C	0.9845968229009163	1.7679089066703473
YCR046C		-0.4755505105325519
YCR047C	2.13646576729026	-0.1830675687821945
YCR048W	-0.11457781719696729	-0.01506793127991841
YCR049C	1.3619037701035208	2.0484150540136703
YCR050C	1.418810269631648	1.8160446560043688
YCR051W	3.6112950105558506	1.8177678662528547
YCR052W		-0.1583413788893015
YCR053W	-0.6410108804720376	0.01632176433142167
YCR054C		-0.21367411342625373
YCR057C		-0.4069792520110043
YCR059C	0.37834686379203675	2.4499091843810077
YCR060W	0.10240908910361507	0.8939379729418198
YCR061W	-0.5843876543563409	-0.06407559685798014
YCR063W	-0.37945264598885103	2.144532005749069
YCR064C		-0.5041694328484034
YCR065W	0.28585123174177596	2.2652877258650372
YCR066W	1.1992323655029808	0.9887777011316157
