Filter 8: 620 Nov/12 1:00pm HLKU
 0.330	 0.321	 0.276	 0.277	 0.316	 0.281	 0.306	 0.291	 0.312	 0.355	 0.326	 0.326
 0.347	 0.329	 0.316	 0.316	 0.307	 0.340	 0.337	 0.310	 0.304	 0.317	 0.339	 0.348
 0.325	 0.220	 0.326	 0.295	 0.344	 0.330	 0.299	 0.323	 0.346	 0.205	 0.242	 0.320
 0.297	 0.285	 0.285	 0.309	 0.079	 0.090	 0.081	 0.328	 0.330	 0.265	 0.176	 0.129
 0.318	 0.297	 0.327	 0.315	 0.328	 0.082	 0.316	 0.277	 0.251	 0.267	 0.142	 0.130
 0.077	 0.296	 0.302	 0.116	 0.322	 0.266	 0.321	 0.131	 0.318	 0.261	 0.282	 0.308
 0.276	 0.076	 0.075	 0.082	 0.315	 0.214	 0.331	 0.321	 0.329	 0.318	 0.306	 0.328
 0.265	 0.285	 0.324	 0.300	 0.299	 0.314	 0.285	 0.298	 0.306	 0.275	 0.279	 0.307

Filter 8: 620 H-LKU+no Trp
 0.185	 0.175	 0.154	 0.169	 0.185	 0.212	 0.197	 0.183	 0.191	 0.206	 0.202	 0.227
 0.175	 0.156	 0.162	 0.158	 0.151	 0.158	 0.150	 0.151	 0.159	 0.151	 0.166	 0.187
 0.153	 0.084	 0.159	 0.137	 0.160	 0.149	 0.182	 0.155	 0.197	 0.166	 0.155	 0.186
 0.186	 0.139	 0.156	 0.132	 0.075	 0.086	 0.078	 0.158	 0.190	 0.088	 0.096	 0.098
 0.086	 0.151	 0.169	 0.176	 0.185	 0.094	 0.186	 0.192	 0.186	 0.196	 0.119	 0.124
 0.075	 0.158	 0.152	 0.083	 0.139	 0.164	 0.145	 0.100	 0.182	 0.170	 0.194	 0.224
 0.168	 0.079	 0.077	 0.086	 0.165	 0.165	 0.201	 0.193	 0.191	 0.192	 0.217	 0.231
 0.178	 0.163	 0.152	 0.150	 0.150	 0.165	 0.175	 0.176	 0.165	 0.156	 0.183	 0.211

Filter 8: 620
 0.175	 0.172	 0.170	 0.154	 0.177	 0.152	 0.156	 0.179	 0.187	 0.176	 0.189	 0.203
 0.170	 0.161	 0.162	 0.161	 0.154	 0.162	 0.156	 0.156	 0.089	 0.156	 0.156	 0.172
 0.161	 0.095	 0.159	 0.161	 0.163	 0.161	 0.166	 0.154	 0.173	 0.156	 0.131	 0.157
 0.150	 0.160	 0.153	 0.160	 0.074	 0.078	 0.078	 0.165	 0.174	 0.075	 0.080	 0.083
 0.164	 0.183	 0.174	 0.173	 0.185	 0.086	 0.178	 0.178	 0.141	 0.176	 0.096	 0.112
 0.078	 0.151	 0.157	 0.074	 0.154	 0.099	 0.166	 0.079	 0.169	 0.160	 0.168	 0.173
 0.173	 0.074	 0.073	 0.076	 0.165	 0.092	 0.174	 0.184	 0.186	 0.186	 0.184	 0.199
 0.170	 0.166	 0.169	 0.161	 0.165	 0.161	 0.165	 0.165	 0.165	 0.155	 0.171	 0.175


