orf	hom | growth (relative abundance in pooled culture) | cisplatin [1 mM] | Wu HI~Brown JM, 2004	hom | growth (relative abundance in pooled culture) | oxaliplatin [10 mM] | Wu HI~Brown JM, 2004	hom | growth (relative abundance in pooled culture) | mitomycin C [0.5 mM] | Wu HI~Brown JM, 2004	hom | growth (relative abundance in pooled culture) | cisplatin [0.23 mM] | Wu HI~Brown JM, 2004
YAR002C-A	0.020688845266093388	0.1920381633364404	-0.438960145457596	-0.1330942789800681
YAR002W	-2.04782623767776	-2.6750979350330364	-1.2261002629789919	-3.066234288751888
YAR003W	-1.3529027029363083	-1.1544821105657332	0.29628062365579577	-2.5140542178276593
YAR014C	0.4961628427207709	0.4939851338478369	-1.684544507249695	-0.8828433661065436
YAR015W	0.3986297150377601	0.9292240102606608	-0.6552074304909465	-0.08750142908724187
YAR018C	0.44333239855914003	1.0053908136329048		-0.2698728286585467
YAR020C	-0.060588761136415585	0.0696272293453337	-0.871454715524297	-1.1108076155706745
YAR023C	0.3498631511962548	0.29268715350690594	-0.802255584313625	-1.0753465100984765
YAR027W	0.18324405807111133	0.221960836089822	-0.44761003685893	-0.8524481328446595
YAR028W	0.14260525486985687	0.07506771530049398	0.01083420741177309	-1.617394836602077
YAR029W	-0.14186636753892456	-0.003819331049330315	-1.234750154380326	-1.0753465100984765
YAR030C	0.008497204305717045	-0.07726589144399432	-0.22271286042424548	-1.0702806378881626
YAR031W	0.06539152878747333	0.009781883838570428	-0.845505041320295	-0.7916576663208912
YAR035W	-0.16624964945967724	-0.01470030295965091	-0.16216362061490733	-1.5768678589195648
YAR042W	0.08571093038810057	0.16891609802700913	-0.38273585134892485	-1.4299575648204583
YAR047C	-0.14999412817917546	0.03426407063679177	0.06273355581977723	-1.414759948189516
YAR050W	0.10196645166860237	0.08050820125565429	0.01948409881310711	0.32283421994819406
YBL001C	-0.12561084625842275	-0.05822419060093329	0.3568298634651339	-0.29013631749980284
YBL002W	-0.4060185883470787	-0.34112946026926877	0.5817270398998184	0.013816015119038603
YBL003C	0.08977481070822602	-0.1860756105472003	0.9363725873545132	0.13033107595626117
YBL005W	-0.1784412904200536	-0.02558127486997151	0.40007932047180406	0.09486997048406298
YBL006C	-2.5517473973733154	-4.173951815679699	0.20978170964245554	-1.7339098974392997
YBL007C	-0.9099397480426343	-1.388423006637626	1.3169678090132102	-1.156400465463501
YBL008W	-1.8446322216714874	-0.768207607749352	-0.44761003685893	-1.414759948189516
YBL009W	0.008497204305717045	0.03154382765921162	-0.032415249594897014	-0.011513345932531515
YBL010C	-0.05652488081629013	0.2437227799104632	0.5384775828931484	-0.0925673012975559
YBL011W	0.012561084625842494	-0.08270637739915462	0.8066242163345029	-0.18375300108320833
YBL012C	-0.12561084625842275	-0.3166472734710474	1.0401712841705215	-0.1736212566625803
YBL013W	-0.1621857691395518	-0.09902783526463553	0.7633747593278328	-0.6396815000114705
YBL015W	-0.019949957935161095	0.2410025369328831	-0.023765358193562996	0.003684270698410556
YBL017C	-0.381635306426326	-0.6729991035340469	0.40007932047180406	0.008750142908724579
YBL019W	0.06132764846734788	0.009781883838570428	1.161269763789198	-0.0520403236150437
YBL021C	0.1629246564704841	0.4014968726101119	0.40007932047180406	0.5811937026742093
YBL022C	-2.1534871260010218	-4.002576508092148	-0.2832621002335836	-1.8808201915384062
YBL024W	0.5002267230408963	-1.004868746798825	0.8066242163345029	0.530534980571069
YBL027W	1.2195335397031006	1.7480171465122856	1.7494623790799113	1.184032495701578
YBL028C	0.07351928942772422	0.33077055519302795	-0.041065140996231035	0.4900080028885568
YBL029W	0.31735210863525115	0.4831041619375164	0.5557773656958165	0.5406667249916971
YBL031W	-3.3523318204380286	-4.334446151356928	-1.3731484168016703	-1.7085805363877296
YBL032W	0.805017747050305	0.9074620664400194	0.2876307322544618	0.7331698689836299
YBL036C	0.26045778415349485	0.30628836839480666	-0.5168091680696021	0.41401991973384644
YBL037W	0.04100824686672063	0.28452642457416544	0.7114754109198287	-0.13816015119038214
YBL038W	1.4227275557093733	1.3617426436959044	1.9138103157052577	0.8446190576105383
YBL039C	-0.5604460405118458	0.11587135996419622		-0.7258013275868089
YBL042C	-0.2312717345816844	1.4868738206645913	1.265068460605206	-0.14322602340069612
YBL043W	0.07351928942772422	0.2709252096862647	-0.30056188303625164	0.17085805363877335
YBL044W	-0.10935532497792097	-0.06638491953367373	-0.42166036265492796	0.1353969481665752
YBL045C	-0.8571093038810035			-0.8575140050549734
YBL046W	-2.95813542938586	-4.0433801527558515	-0.13621394641090526	-1.6731194309155313
YBL047C	-1.8649516232721148	-1.2551311007361987	-0.43031025405626194	-0.8828433661065436
YBL048W	0.11009421230885325	0.08866893018839475	-0.07566470660156713	0.42415166415447453
YBL049W	0.016624964945967942	0.20563937822434114	-0.2313627518255795	0.25697788121411175
YBL051C	-1.3285194210155555	-0.5587488984756807	-0.17946340341757538	-0.7865917941105771
YBL052C	-0.4141463489873296	-0.4444986934173144	0.4606285602811422	-0.08750142908724187
YBL053W	-0.27597441810306433	-0.03374200380271195	-0.1881132948189094	0.17085805363877335
YBL054W	-0.4060185883470787	-0.54514768358778	0.2616810580504597	-0.03177683477378761
YBL055C	0.04913600750697152	-0.1643136667265591	0.27898084085312774	-0.01657921814284554
YBL056W	-0.052461000496164686	-0.21871852627816207	-0.10161438080556918	0.07967235385312091
YBL057C	0.13447749422960595	0.07234747232291386	0.18383203543845353	0.12526520374594713
YBL059W	0.09383869102835146	-0.17791488161445984	0.9796220443611834	0.09993584269437701
YBL060W	-0.5279349979508422	-0.7981302805027337	0.5125279086891463	-0.4421124838092235
YBL061C	-0.29629381970369156	-0.29760557262798637	0.40007932047180406	-0.011513345932531515
YBL062W	-0.1784412904200536	-0.8688565979198176	0.29628062365579577	-0.14829189561101014
YBL063W	-0.2475272558621862	-1.2007262411845958	-0.3438113400429218	0.06447473722217885
YBL064C	0.07351928942772422	-1.9188703872657549	0.49522812588647824	-0.09763317350786992
YBL065W	-0.040269359535788335	0.12131184591935652	0.6595760625118247	-0.011513345932531515
YBL066C	-0.0036944366546593005	-1.4319468942789084	0.13193268703044939	0.06954060943249285
YBL067C	0.12634973358935506	-1.0783153071934892	0.6682259539131586	-0.16348951224195224
YBL068W	0.00036944366546614823	-0.9939877748885044	0.07138344722111124	0.21645090353159954
YBL069W	-0.09309980369741917	-0.17247439565929953	0.21843160104378956	0.013816015119038603
YBL070C	-0.040269359535788335	-0.30032581560556654	0.4519786688798081	0.07967235385312091
YBL071C	1.2967472657854842	1.0842778599827292	1.3948168316252165	0.5609302138329532
YBL072C	2.3249089867772224	1.427028475157828	0.9277226959531794	1.3765356396935111
YBL075C	-0.03214159889553744	-0.199676825435101	0.01948409881310711	-0.13816015119038214
YBL078C	0.04100824686672063	-0.031021760825131806	0.849873673341173	-0.4826394614917357
YBL079W	2.6500194123872585	1.4161475032475073		0.9206071407652489
YBL080C	-0.06871652177666647	0.40693735856527213	1.671613356467905	-0.39651963391639733
YBL081W	-0.5401266389112185	-0.8552553830319168	0.08003333862244527	-0.24454346760697662
YBL082C	-0.2719105377829389	-0.26768289987460475	0.16653225263578547	-0.5484958002258181
YBL083C	-1.9502931099947491	-3.66254613589463	-0.47355971106293204	-2.042928102268455
YBL085W	-0.08090816273704284	0.05874625743501311	0.01948409881310711	-0.3154656785513729
YBL086C	-0.28003829842318984	0.023383098726471176	-0.6033080820829424	-0.4471783560195376
YBL087C	1.8453711090024199	1.8133029779742091	1.4813157456385566	0.7331698689836299
YBL088C	-0.2475272558621862	-0.3384092172916886	0.5990268227024864	-0.5636934168567601
YBL089W	-1.5845438811834587	-1.023910447641886	-0.13621394641090526	-1.3995623315585741
YBL090W	0.6749735768062907	2.286625256073155	2.4587534739893013	0.2012532869006575
YBL091C	-0.1540580084993009	-0.09902783526463553	-0.006465575390894952	-0.21921410655540646
YBL091C-A	-0.11341920529804642	0.08866893018839475	-0.15351372921357329	-0.6700767332733546
YBL094C	-0.1378024872187991	-0.2649626568970246	-0.032415249594897014	-0.001381601511903468
YBL095W	-0.14999412817917546	-0.308486544538307	0.8671734561438412	-0.006447473722217492
YBL096C	0.08164705006797512	-0.1860756105472003	0.29628062365579577	-0.14322602340069612
YBL098W	-0.27597441810306433	-0.3030460585831467	-0.36111112284558977	-0.24960933981729064
YBL102W	0.06945540910759877	-0.4444986934173144	0.8931231303478432	0.14552869258720322
YBL103C				
YBL104C	-0.3288048622646952	-0.8117314953906345	-1.0963518919589816	-0.2648069564482327
YBL106C	-0.19469681170055536	0.221960836089822	0.09733312142511329	-0.49277120591236373
YBL107C	-0.15812188881942638	-0.18879585352478045	-0.44761003685893	-0.32053155076168693
YBR001C	-0.381635306426326	-0.2921650866728261	0.15788236123445146	-0.5181005669639338
YBR003W	-0.8367899022803762	-0.006539574026910464	2.11275781793594	-0.5484958002258181
YBR005W	-0.04433323985591379	-0.044622975713032545	-0.36111112284558977	0.08980409827374897
YBR006W	0.39050195439750923	-0.01470030295965091	-0.2832621002335836	0.3988223031029044
YBR007C	-0.3369326229049461	0.1648357335606389	-0.21406296902291147	-0.16855538445226625
YBR008C	0.02881660590634429	0.1430737897399977	0.6509261711104907	-0.33572916739262904
YBR009C	-0.2841021787433153	0.4695029470496156		-0.0925673012975559
YBR010W	0.3376715102358784	0.20019889226918086	1.221819003598536	0.06447473722217885
YBR012C	0.40675747567801096	0.27908593861900516	0.849873673341173	0.32790009215850807
YBR013C	-0.1296747265785482	0.09410941614355504	0.33953008066246587	-0.14829189561101014
YBR014C	-0.31661322130431885	-0.28128411476250553	-0.33516144864158776	0.13033107595626117
YBR015C	-0.9505785512438887	-1.9433525740639765	0.9623222615585154	-0.2698728286585467
YBR016W	-0.24346337554206074	-0.30032581560556654	0.3222302978597978	0.22151677574191359
YBR018C	-0.17031352977980269	-0.6267549729151844	0.43467888607714017	-0.19388474550383636
YBR019C	-0.14186636753892456	-1.372101548772145	0.5125279086891463	-0.24960933981729064
YBR020W	-0.6884582705957973	-0.6893205613995278	-0.9406538467349693	-0.12042959845428303
YBR021W				
YBR022W	-0.05652488081629013	-0.7464456639287108	0.16653225263578547	-0.1989506177141504
YBR023C	-0.2312717345816844	-0.254081684986704	0.6941756281171608	0.2772413700553678
YBR024W	-0.31661322130431885	-0.1860756105472003	0.46927845168247617	-0.23441172318634856
YBR025C	1.3292583083464877	1.2366114667272174	1.221819003598536	1.0776491792849836
YBR027C	-1.8283767003909854	-3.823040471571859	0.3308801892611319	-1.2678496540904094
YBR028C	-0.22720785426155898	-0.18063512459203998	0.43467888607714017	0.1353969481665752
YBR030W	-0.2841021787433153	-0.13439099397317747	1.0574710669731897	0.14046282037688917
YBR031W	1.8494349893225452	2.117970191463186	1.2045192207958682	1.2802840676975444
YBR032W	-0.30848546066406796	-0.07726589144399432	-0.2313627518255795	-0.6498132444320985
YBR033W	-0.43446575058795683	-0.30032581560556654	0.20113181824112158	-0.32053155076168693
YBR034C	-0.28003829842318984	-0.327528245381368	0.01083420741177309	0.13033107595626117
YBR035C	0.325479869275502	-0.6049930290945432	1.7494623790799113	0.2975048588966239
YBR036C	-1.1578364475702867	0.012502126816150578	1.8792107500999216	-0.8321846440034032
YBR037C	-0.5848293224325983	0.3198895832827074		-0.39145376170608326
YBR040W	-0.24346337554206074	-0.0419027327354524	0.6941756281171608	-0.37625614507514127
YBR041W	-0.015886077615035646	0.1430737897399977		0.05940886501186482
YBR042C	0.06132764846734788	-0.24592095605396355	0.7633747593278328	0.09993584269437701
YBR043C	-0.4385296309080823	-0.21327804032300177	0.20113181824112158	-0.38638788949576924
YBR044C	-1.0399839182866486	-0.5913918142066424	-1.5980455932363549	-1.4856821591339122
YBR045C	-0.3531881441854479	-0.24592095605396355	0.9623222615585154	-0.32053155076168693
YBR046C	-0.2475272558621862	0.05874625743501311	0.17518214403711949	-0.0520403236150437
YBR047W	-0.43446575058795683	-0.27312338582976503	-0.5427588422736043	-0.1786871288728943
YBR048W	2.316781226136972			1.0016610961302732
YBR050C	-0.019949957935161095	0.1349130608072573	0.29628062365579577	-0.3711902728648272
YBR051W	0.2807771857541221	0.04242479956953221	1.1353200895851958	-0.16348951224195224
YBR052C	-0.10122756433767006	-0.09086710633189508	0.8066242163345029	0.21138503132128553
YBR053C	-0.45478515218858406	-0.1316707509955973	0.9882719357625175	0.09993584269437701
YBR054W	-0.1296747265785482	0.29540739648448605	-0.6984568874976166	0.07967235385312091
YBR056W	-0.7636400565181183	-0.6430764307806653	0.21843160104378956	-0.7004719665352388
YBR057C	-0.7595761761979927	-0.2785638717849253	-0.37841090564825786	-0.08750142908724187
YBR058C	-1.3366471816558065	-0.42273674959667323	-0.5168091680696021	-1.0550830212572204
YBR059C	0.9025508747333156	0.26548472373110443	0.5817270398998184	0.4646786418369867
YBR061C				
YBR062C	-0.2841021787433153	0.5511102363770201	0.8152741077358371	-0.28507044528948877
YBR063C	-0.4588490325087095	-0.044622975713032545	0.3222302978597978	-0.53836405580519
YBR064W	-0.3735075457860751	0.09954990209871535	0.01083420741177309	-0.558627544646446
YBR065C	0.5205461246415236	0.15123451867273816	0.21843160104378956	0.2671096256347398
YBR066C	0.3376715102358784	0.09410941614355504	0.25303116664912567	0.10500171490469104
YBR067C	0.2401383825528676	0.0641867433901734	-0.30056188303625164	0.1353969481665752
YBR068C	0.11822197294910415	0.0968296591211352	-0.006465575390894952	-0.16855538445226625
YBR069C	3.507498159933728			2.212404554395325
YBR071W	0.33360762991575293	0.21107986417950145	0.2616810580504597	0.09486997048406298
YBR072W	0.695292978406918	0.44502076025139414	0.8152741077358371	0.43428340857510256
YBR073W	-3.2751180943556455	-2.996086606387494	-2.6273826699951033	-3.425911215684183
YBR074W	-0.13509323367204878	-0.15252594715704512	0.06273355581977723	-0.10945354199860263
YBR076W	-0.43446575058795683	-0.7246837201080698		-0.5130346947536198
YBR077C	-0.6132764846734765	-1.241529885848298	0.9623222615585154	-1.1462687210428728
YBR078W	1.1382559333005917	-0.13439099397317747	-0.09296448940423516	0.7686309744558281
YBR082C				
YBR083W	0.2401383825528676	0.2736454526638448	0.4865782344851442	0.4038881753132184
YBR084C-A				
YBR084W	0.2726494251138712	0.31444909732754706	0.09733312142511329	0.1607263092181453
YBR085W				
YBR086C				
YBR089C-A	0.016624964945967942	0.14579403271757788	-0.023765358193562996	0.1809897980594014
YBR090C	0.0044333239855915965	-0.006539574026910464	0.3049305150571298	1.0624515626540414
YBR092C	0.2645216644736203	0.31444909732754706	0.0021843160104390684	0.41401991973384644
YBR093C	0.07758316974784968	0.3606932279464096	-1.1655510231696538	0.24178026458316967
YBR094W	-0.3572520245055733	-0.1371112369507576	-0.32651155724025377	0.11006758711500507
YBR095C				
YBR098W	-3.5108231529229212	-2.9634436906565322	-4.154088502330558	-3.4360429601048117
YBR099C	-4.77062605216181	-2.305144890082136	-5.0320524795659605	-4.925409389937134
YBR101C	0.3498631511962548	0.1376333037848374	-0.47355971106293204	0.9965952239199591
YBR103W	0.3945658347176347	-0.7029217762874286	0.40007932047180406	0.8952777797136787
YBR104W	0.38643807407738373	0.1811571914261198	-0.5427588422736043	0.38869055868227637
YBR105C	0.25233002351324396	0.880259636664218	-0.29191199163491766	0.1809897980594014
YBR106W	2.2802063032558424	0.8448964779556761		1.594368144737014
YBR107C	-0.43040187026783144	-0.3928140768432916	-0.5514087336749383	0.034079503960294695
YBR108W	-0.3369326229049461	-0.12078977908527672	0.5990268227024864	0.3532294532100782
YBR113W	-0.1378024872187991	0.23284180800014262	-0.2832621002335836	-0.01657921814284554
YBR114W	-0.49136007506971313	-0.4118557776863526	-0.2659623174309156	-0.6042203945392723
YBR115C				
YBR116C	-0.23939949522193532	-0.05278370464577299	0.01083420741177309	-0.39145376170608326
YBR118W				
YBR119W	-1.3366471816558065	-1.8046201822073886	-0.006465575390894952	-0.5434299280155039
YBR120C	0.12634973358935506	0.18931792035886028	0.13193268703044939	0.01888188732935263
YBR125C	-0.1215469659382973	-0.3520104321795894	-0.6552074304909465	1.1181761569674957
YBR128C	0.8131455076905558	0.7768904035161724	0.9536723701571814	-0.0723038124562998
YBR129C	-0.024013838255286545	-0.3873735908881312	0.13193268703044939	-0.5839569056980162
YBR130C	0.008497204305717045	-0.006539574026910464	0.46927845168247617	-0.6751426054836687
YBR131W	0.00036944366546614823	-0.24048047009880327	-0.08431459800290114	-1.0145560435747083
YBR133C	-1.0684310805275268		0.21843160104378956	-0.9942925547334521
YBR134W	-0.34506038354519697	-0.020140788914811206	0.29628062365579577	-0.5130346947536198
YBR137W	-0.2190800936213081	-0.2159982833005819	0.05408366441844319	0.039145376170608724
YBR138C	-0.1540580084993009	0.07506771530049398	-0.023765358193562996	-0.20401648992446442
YBR139W	-0.019949957935161095	-0.1942363394799407	0.03678388161577515	-0.01657921814284554
YBR141C	-0.31254934098419335	-0.5505881695429402	-0.49950938526693417	-0.1786871288728943
YBR144C	0.07758316974784968	0.08050820125565429	0.18383203543845353	-0.18881887329352237
YBR145W	-0.08497204305716827	-0.2295994981884827	0.03678388161577515	-0.0723038124562998
YBR147W	-0.03214159889553744	-0.06638491953367373	-0.22271286042424548	0.01888188732935263
YBR148W	-0.052461000496164686	-0.23231974116606283	-0.43031025405626194	-0.15335776782132418
YBR149W	0.07758316974784968	0.0016211549058299827	-0.015115466792228973	0.04421124838092275
YBR150C	0.642462534245287	0.18387743440369997	-0.5081592766682682	0.30763660331725196
YBR151W	0.18324405807111133	0.08866893018839475	0.18383203543845353	0.14552869258720322
YBR156C	-2.3891921845682975	-0.31392703049346726		-1.9010836803796622
YBR157C	-0.14593024785905	0.05874625743501311	-0.11891416360823723	-0.23947759539666258
YBR158W	-0.19063293138042992	0.1757167054709595	-0.9406538467349692	0.19112154248002944
YBR159W	-0.34099650322507147	0.21652035013466173	0.5298276914918143	-0.112830790138812
YBR161W	0.008497204305717045	-0.10990880717495612	-0.04971503239756506	0.04927712059123677
YBR162C	0.7115484996874196	2.0771665467994835	-0.5860082992802743	0.3633611976307063
YBR162W-A	-0.10529144465779551	-0.31936751644862754	0.11463290422778134	-0.24454346760697662
YBR164C	0.39050195439750923	0.0968296591211352	0.9017730217491773	-0.04697445140472969
YBR165W				
YBR168W				
YBR169C	-0.28003829842318984	-0.199676825435101	0.05408366441844319	-0.16855538445226625
YBR171W	-0.2922299393835662	-0.5886715712290623	3.1766944603000247	0.09993584269437701
YBR172C	0.19137181871136225	0.11587135996419622	-0.08431459800290114	0.2975048588966239
YBR173C	0.22794674159249126	-0.06638491953367373	0.40872921187313804	-0.01657921814284554
YBR174C	-0.43446575058795683	-0.30032581560556654	0.7114754109198287	-0.38638788949576924
YBR175W	-0.09309980369741917	-0.3928140768432916	-1.554796136229685	-0.5535616724361321
YBR176W	-0.07278040209679193	-0.3166472734710474	0.08868323002377926	0.30257073110693794
YBR177C	0.18324405807111133	0.11043087400903592	-0.5946581906816084	0.19618741469034345
YBR180W	0.3010965873547493	0.18931792035886028	-0.11026427220690321	0.27217549784505385
YBR181C	3.515625920573979	3.505294110029062		2.1668117045024986
YBR182C	-0.11748308561817188	-0.29488532965040626		0.3937564308925904
YBR183W	0.29703270703462387	-0.10446832121979581	0.36547975486646794	-0.14322602340069612
YBR184W	-0.10529144465779551	-0.5750703563411617	-0.7417063445042866	-0.21414823434509248
YBR185C	0.016624964945967942	-0.6920408043771079	0.3135804064584638	-0.40665137833702536
YBR186W	0.1954356990314877	0.2981276394620662	-0.6638573218922805	-0.06723794024598578
YBR187W	-1.3163277800551791	-0.8525351400543367	0.39142942907047	-1.39449645934826
YBR188C	0.08571093038810057	-0.05822419060093329	-0.041065140996231035	0.01888188732935263
YBR195C	-1.7227158120677242	-1.1082379799468707	-0.21406296902291147	-1.0550830212572204
YBR197C	-0.30035770002381706	-0.31936751644862754	1.0488211755718555	-0.5940886501186442
YBR199W	0.08164705006797512	0.12403208889693668	-0.6898069960962826	-0.2546752120276047
YBR201W	-0.1215469659382973	0.19475840631402055	-0.10161438080556918	-0.4623759726504796
YBR203W	0.26045778415349485	-0.031021760825131806	0.27033094945179376	-0.05710619582535773
YBR204C	-0.007758316974784749	0.23012156502256248	-0.09296448940423516	-0.18881887329352237
YBR205W	-0.03620547921566288	-0.09630759228705538	-0.30056188303625164	-0.36612440065451324
YBR206W	0.04100824686672063	-0.10174807824221568	1.0228715013678535	-0.4775735892814217
YBR207W	0.11822197294910415	0.11859160294177638	0.15788236123445146	-0.41678312275765333
YBR208C	-0.38976306706657693	-1.3585003338842443	0.43467888607714017	-1.1057417433603607
YBR210W	-0.07684428241691738	-0.1643136667265591	1.1007205239798596	-0.24960933981729064
YBR212W	-1.2187946523721684	-0.4281772355518335	0.6509261711104907	-0.6396815000114705
YBR213W	0.3295437495956275	0.2872466675517456	0.5903769313011525	0.17592392584908736
YBR214W	-0.05652488081629013	0.009781883838570428	0.3135804064584638	-0.5687592890670741
YBR215W	-1.9299737083941217	-1.257851343713779	0.5125279086891463	-2.2252995018397597
YBR216C	0.37831031343713284	-0.9178209715162603	0.849873673341173	-0.08750142908724187
YBR217W	0.2563939038333694	0.09410941614355504	0.20113181824112158	-0.22427997876572053
YBR218C	0.3742464331170074	0.3770146858118905	0.5125279086891463	-0.14322602340069612
YBR219C	-0.4425935112282077	-0.3873735908881312	1.1958693293945337	-1.1108076155706745
YBR220C	-0.16624964945967724	-0.055503947623353145	0.6163266055051545	-0.5940886501186442
YBR221C	0.49209896240064543	1.9030709962343537	1.619714008059901	-0.766328305269321
YBR222C	0.41082135599813646	0.2981276394620662	0.9882719357625175	0.24178026458316967
YBR223C	0.4392685182390146	0.1349130608072573	0.9969218271638516	-0.05710619582535773
YBR224W	1.1260642923402153	1.3699033726286447	0.23573138384645762	0.35829532542039216
YBR225W	1.178894736501846	1.2338912237496373	1.1958693293945337	0.21645090353159954
YBR226C	1.3089389067458606	1.3862248304941258	1.3775170488225483	0.7990262077177123
YBR227C	0.04100824686672063	0.06146650041259325	0.3481799720637999	-0.19388474550383636
YBR228W	0.04100824686672063	0.1349130608072573	0.5557773656958165	-0.23947759539666258
YBR229C	0.2238828612723658	-0.3764926189778107	1.1007205239798596	-0.28000457307917476
YBR230C	0.3579909118365056	0.43413978834107364	-0.33516144864158776	0.003684270698410556
YBR231C	-1.487010753500448	-1.0456723914625272	0.8931231303478432	-2.4684613679348333
YBR232C	0.39050195439750923	0.3987766296325317	-0.17946340341757538	0.26204375342442576
YBR233W	0.3579909118365056	0.4912648908702568	-0.16216362061490733	0.3633611976307063
YBR235W	0.2563939038333694	0.4150980874980126	-0.33516144864158776	0.23164852016254162
YBR238C	0.7359317816081723	1.3236592420097824	1.265068460605206	0.728103996773316
YBR239C	0.207627339991864	0.4314195453634935	0.17518214403711949	0.14046282037688917
YBR240C	0.4189491166383873	0.48038391895993615	0.5557773656958165	0.4646786418369867
YBR241C	0.02881660590634429	0.3171693403051272	0.12328279562911537	0.07967235385312091
YBR242W	0.5042906033610217	0.46678270407203537	0.40007932047180406	0.42415166415447453
YBR244W	-1.4016692667778134	-0.11262905015253626	-1.5893957018350207	-0.6599449888527266
