orf	hom | growth (culture turbidity) | standard | SC | Tun NM~Wu MJ, 2014	hom | growth (culture turbidity) | aluminium sulfate (anhydrous) [1.6 mM] | SC | Tun NM~Wu MJ, 2014	hom | growth (culture turbidity) | aluminium sulfate (anhydrous) [3.2 mM] | SC | Tun NM~Wu MJ, 2014
YBL096C	0.8498539184224083	0.8576548740373565	1.3177866638439868
YBL098W	0.8337401057751458	0.8631366734756626	1.3460105814879508
YBL099W	0.8861372584133381	0.7986520195211919	1.126928280968943
YBL100C	1.0130124542532328	0.7315600023348738	0.9435745173295326
YBL100W-C	0.8770905617650119	0.9836922323213045	1.1384890015279152
YBL101C	0.91608205875123	0.8697279532948212	1.1705594058467332
YBL102W	0.9440078989898707	0.7044838499225801	1.1377815815214145
YBL104C	1.0124112352365295	0.9577941210140957	1.0635859784153179
YBL106C	0.8948890150582748	0.8633157616644599	1.1883893278902056
YBL107C	0.7986797051486604	1.0066705838747192	1.2631282102729282
YBR001C	0.8255970351415798	1.0229335335533103	1.2133693724505596
YBR003W	1.0092812910897084	0.7859203882805486	0.9989812983078971
YBR005W	1.0103922689265987	0.6922520739170874	1.0273919896042951
YBR006W	0.8272227730603958	0.7419187552981814	1.2215968542372628
YBR007C	0.885804748798705	0.7966781732287898	1.2631261160787075
YBR008C	0.8816194449484901	0.7624262545162299	1.2522433169798821
YBR009C	1.0113260880291186	0.9282781508888339	0.9414711658852445
YBR010W	0.878732078065228	0.646468083551238	1.1116873265952614
YBR012C	0.789908105322473	1.2234377742614735	1.2388547305965443
YBR013C	0.7829896108343685	0.9586768087552561	1.2976323365234586
YBR014C	0.7922622987660211	0.9269583141730312	1.3022773975061992
YBR015C	0.868267784582292	0.268241192031615	0.7792751149292364
YBR016W	0.8320422528614738	0.8960449190928873	1.255424351636783
YBR018C	0.793358795961459	1.0406483627946717	1.342459613929151
YBR019C	1.0094678823402647	0.7456459801895616	1.0631332113485323
YBR020W	0.8483569877914996	1.1109928329816172	1.2581640895266286
YBR022W	0.8264299057301661	1.1120384905798666	1.393947791722515
YBR023C	0.7733003688429079	0.7625358523267785	1.372188146710961
YBR024W	0.7516198354346204	1.0574904886697971	1.5220170531076698
YBR025C	0.757233078192287	0.9775031251352994	1.5074873715454158
YBR026C	0.9151427204695626	0.9810726312811299	1.2089596176456308
YBR027C	0.8302500747859296	0.7691993520308142	1.303981145758572
YBR028C	0.8724539368582304	0.9886780872102755	1.1907653845078614
YBR030W	0.826005442501748	1.0552327501354608	1.2295693555457803
YBR031W	0.9814475280217732	0.7488982035538257	1.0171330885403127
YBR032W	0.8319479276996022	0.8595090429037152	1.3425836579083308
YBR033W	0.7854252649253409	0.9797030333115008	1.316440328789875
YBR034C	0.7918865812305982	1.0048468752455566	1.1398906999502847
YBR035C	0.9227102859856573	0.7177064346867209	0.850027297276631
YBR036C	0.838859345053462	0.8321957302558121	1.2053967839387043
YBR037C	0.7732965420483989	0.7623335890355071	1.1993510829895715
YBR038W	0.8029816244711696	0.8849146350998712	1.3747902705240196
YBR040W	0.8396051511272081	0.880575124349458	1.2290815740808199
YBR041W	0.8293201767937421	1.0397828114572023	1.2716064398771039
YBR042C	0.7568701975079204	0.5768530353698175	0.8930230561030122
YBR043C	0.8295897986528343	0.7948366009019179	1.2059112160009908
YBR044C	0.9815221586993497	0.7253155055865267	1.1327753650793655
YBR045C	0.9160859720882705	0.9566462784458188	1.1797314574953441
YBR046C	0.8498669938499439	1.0939458865353286	1.300477802438015
YBR047W	0.8029435174867702	1.1487139154253678	1.342331068298627
YBR048W	0.8220952135071299	0.8748720689085172	1.189073759027015
YBR050C	0.8226979059802206	0.9842723143497254	1.241428720160333
YBR051W	0.7704942199615975	1.0045306726121832	1.4927465301287086
YBR052C	0.754888202498731	1.0493882257609608	1.3819682279578396
YBR053C	0.7973975104430081	1.0246929866501924	1.3015900438264538
YBR054W	0.7847357121301795	1.1498345541394113	1.277890204653728
YBR056W	0.8760206438139492	0.8640325142509696	1.1142090916126632
YBR056W-A	0.8300025891167224	1.0136753255025819	1.219170900375002
YBR057C	0.9439565595762701	0.6369391034301316	1.0147064593488109
YBR058C	0.8673413433884728	0.8531818956185483	1.0218912271855078
YBR058C-A	0.7947277286911635	1.2254323830116243	1.3023654050349966
YBR059C	0.8295940475339998	0.8115223030147997	1.2221251707841376
YBR062C	0.8351909409843787	0.9874045559463751	1.2413989949311268
YBR063C	0.8309220526838061	0.8951483775702122	1.381565065276694
YBR064W	0.7516859871849434	0.9972514732092556	1.4026754512687036
YBR065C	0.7889170739310575	0.9929838173402745	1.3136005493332525
YBR066C	0.7549927443873892	0.9932859764722329	1.413533416478034
YBR067C	0.8498634796106576	0.7651776215112196	1.1999124986601102
YBR068C	0.9229035332927854	0.405560107709087	0.9214084650757555
YBR069C	0.9888162280695221	0.6857710103355245	1.099919419563578
YBR071W	0.9243837106270275	0.665644223591124	1.160903392380539
YBR072C-A	0.9695666361949885	0.8192886644766737	1.1252046905442756
YBR072W	0.9272163411890125	0.6647535191085062	1.106157057511766
YBR073W	0.9161588172627844	0.7272271994299434	1.110416498028525
YBR074W	0.9625990176490186	0.7696229032504016	1.0820894270454293
YBR076W	0.8503177910763026	0.8265706471917822	1.2054056984601245
YBR077C	0.9757466082144274	0.7051545685293293	1.0685355424674297
YBR078W	0.9299446907148803	0.7509000020996488	1.1284991327108904
YBR083W	0.7568701975079204	1.1416362557927677	1.3015590225965457
YBR084C-A	0.8413253298281278	0.6523562104708721	0.9740445005208718
YBR084W	1.0261832329761422	0.5708140957264357	0.7253343818218282
YBR085C-A	0.9415969788711136	0.7286123469527437	1.0559551571534689
YBR089C-A	0.9750087874274384	0.635204838981357	0.827948568277123
YBR090C	0.8296143169660758	0.8880882833991862	1.1577176468279073
YBR092C	0.9619353032301153	0.6328729724494678	0.7444105310319159
YBR093C	1.0132918753890732	0.5900391727132538	0.740218710109346
YBR094W	0.9628169320978114	0.5849345667933589	0.7520063297453321
YBR098W	0.9362656050011279	0.7188125897051549	0.9095675994914444
YBR099C	1.0254294254282363	0.7208089774224643	0.8672906288185478
YBR101C	0.9786973378367122	0.8634006898286467	0.8975692222866724
YBR103W	0.9700895752143993	0.6419965836117847	0.7858808807952518
YBR104W	1.026159804472648	0.546436654210478	0.6936676983700297
YBR105C	0.8690763875383115	0.9666393626595305	1.0814026686333575
YBR106W	1.0114277761097932	0.48903955277452366	0.6225501566937126
YBR107C	0.9719610188512878	0.6163531209701731	0.7521237823270718
YBR108W	1.0168808067556316	0.6923782462719015	0.7016112393967965
YBR111W-A	0.9434190246249465	0.6667374719197237	1.1270316012685544
YBR112C	0.9711718666207603	0.3449332814050788	0.5686810059835247
YBR113W	1.017198216045439	0.8127703686401166	0.8034739933173323
YBR114W	0.9364880535658224	0.794265099146012	0.8546105850928912
YBR116C	1.0261634359913718	0.4836692828431782	0.6882731119215938
YBR119W	0.9439873549696246	0.49153920201230644	0.7604976042662134
YBR120C	0.9790426365923854	0.4015244535024129	0.6478436039308103
YBR122C	1.012284171511459	0.7468423951271016	1.0929900614230281
YBR125C	0.8227703088130711	1.047130916247047	1.2299788037831323
YBR126C	1.025595109104187	0.42346925053306694	0.6424302529206074
YBR127C	0.9673791603358753	0.30464356017750926	0.5686976387542232
YBR128C	0.9347631031509639	0.39650736674748294	0.6852804250437667
YBR129C	0.9376567152699542	0.5410226433877126	0.7270435686658986
YBR130C	0.9645514556192534	0.5142832232423263	0.6684966832152219
YBR131W	0.9367222479081961	0.6288072074910277	0.7632633190726772
YBR133C	0.9744225534928588	0.8132805727119592	0.857253388210307
YBR134W	1.0132918753890732	0.8501951567948359	0.7564831448866032
YBR137W	0.9805100576459598	0.6634443923902653	0.7788420505911479
YBR138C	0.9721883105867809	0.7377844167386877	0.8372175648986787
YBR139W	1.0108200517851216	0.6033447096106331	0.7190765818779814
YBR141C	0.934841550630916	0.5775332117267808	0.7303953821849117
YBR144C	0.943251618707032	0.7027865426589968	0.7957978468808621
YBR145W	0.9704626387902691	0.5649664394846523	0.7351424349085365
YBR146W	0.9439966382708563	0.5929048320320478	0.7360452032175799
YBR147W	0.9805100576459598	0.7297398912139996	0.7719340685016534
YBR148W	0.9757299262619344	0.6940001207473759	0.7493921086049384
YBR149W	1.0130388134341102	0.6912601980430177	0.7566090703166922
YBR150C	0.8459290318472849	0.8764965648992241	1.1361868738522782
YBR151W	0.9431889484299881	0.7399123714533057	0.8220975557745087
YBR156C	0.9379380710107075	1.1720612659081864	1.0058066902317269
YBR157C	0.9904426773976196	0.7757879837188737	0.891874818592185
YBR158W	0.93745958541628	0.6821669351862583	0.7776917212550831
YBR159W	0.9420827573247164	0.6493246396063694	0.7443786723399821
YBR161W	0.9754565183833092	0.785862058072106	0.871286436133119
YBR162C	0.9790494697271219	0.8098676595177827	1.0262565178796952
YBR162W-A	1.0168272246646586	0.8136765037201783	0.9055209581198473
YBR163W	1.0188796469917163	0.7259073145188307	0.7557145798192231
YBR164C	1.0085246307215587	0.45370898868012105	0.7478769771021534
YBR168W	0.9698216584101063	0.4699231274556049	0.7526136660288588
YBR169C	0.9240979452614013	0.8709207702676134	1.0587388097583155
YBR170C	1.0160934989199726	0.66348253235339	0.7819847278533323
YBR171W	1.0205039262791353	0.4390636592957203	0.5933585179602203
YBR172C	0.934788765183989	0.7197859365168927	0.965040167915726
YBR173C	0.9794350907111281	1.064450789112603	0.7408799791068007
YBR174C	0.9790048335925591	0.4482561701051578	0.6529119741182187
YBR175W	0.9607404426399082	0.5206918831013	0.6850986160129584
YBR176W	0.9432586886397564	0.7365988629061687	0.787795642741417
YBR177C	0.9436340180119128	0.8308327905248013	0.7855608993255183
YBR178W	0.95745448973119	0.8586701400553353	0.8037484280631617
YBR179C	1.0214562546285946	0.562283694752965	0.6190393747736604
YBR180W	1.0141176291520633	0.7030749472775079	0.751863972089547
YBR181C	0.9439873549696152	0.6099882954517731	0.871497300629052
YBR182C	0.9371149338248392	0.8876940437113224	0.8516610994084747
YBR182C-A	0.969405916496395	0.8443055116503676	0.9801164668176611
YBR183W	1.0114277761097932	0.772413601017666	0.7454215425159141
YBR184W	0.8302663042996178	1.0924086969229119	1.1312964187831211
YBR185C	0.9707125236558194	0.7007817021539107	0.8496115820046042
YBR186W	1.0111476313242116	0.6090834002783335	0.6990569277225447
YBR187W	0.9787384703022383	0.6349281143885883	0.6573862716760085
YBR188C	1.0216941867892155	0.6513519062212751	0.675786418198487
YBR189W	0.9701342898401835	0.5427639729148891	1.1210589352150617
YBR191W	0.9720905658457981	0.5964210026311457	0.9400795265574577
YBR194W	0.8268543689585839	0.46375596599858854	0.65363272844424
YBR195C	0.9607465523484503	0.5742199993271769	0.6213910155431054
YBR196C-A	1.0223718495610499	0.47427731026242254	0.7758524620217274
YBR196C-B	1.0172185808911804	0.8426033537284442	0.941781678906402
YBR197C	1.0177539485340077	0.4456344421429232	0.6295985710898477
YBR199W	1.0261122806443579	0.3928267221004178	0.5535978371590888
YBR200W	0.17638805269821417	1.8782280739162396	2.8959815785487795
YBR200W-A	1.0095378244477928	0.8546360304820702	0.9265443043686926
YBR201W	0.9476209028258592	0.8707284255357788	0.952525441031433
YBR203W	0.9888106718905734	0.8035970512843752	0.7693477870769129
YBR204C	1.020758604216198	0.6753927728359341	0.6654844372789805
YBR205W	0.9432589025033155	0.5120185972611169	0.6659011651139664
YBR206W	1.0214206819484735	0.5417268435057266	0.627304023387158
YBR207W	1.016088658927356	0.6484026572658244	0.6609860236242623
YBR208C	0.918741517447146	1.1773755343995607	0.7491945041368833
YBR210W	1.0172402756784087	0.6485240168446057	0.712474575233377
YBR212W	0.9720024836631165	0.36811865012504413	0.5560427402947169
YBR213W	0.9374222795587999	0.6706450306463018	0.6950220511283798
YBR214W	1.0261592542709619	0.648498870552282	0.7161436539273068
YBR215W	0.9566457916926677	0.8224559159039456	0.9397236470605227
YBR216C	1.01230187652005	0.5284048615933429	0.6536000043898634
YBR217W	0.9854435256526546	0.49259856791586804	0.643181761487174
YBR218C	1.0086257472950815	0.35099339866187995	0.5024342508657339
YBR219C	0.9430478582534607	0.6967615056343779	0.7145047201015721
YBR220C	0.8445692380316481	0.8315569124205286	0.7687537698182992
YBR221C	1.0173808628607188	0.7721323058604562	0.8674067920959281
YBR221W-A	0.9860018572204052	0.834159521613103	1.156823842636102
YBR222C	0.9814536912853916	0.3574036497614256	0.5224464277730337
YBR223C	0.9607960988149746	0.6127401528815543	0.7029440343511012
YBR224W	0.9888106718905827	0.5298920055204454	0.6433807841830445
YBR225W	1.02145802529146	0.5420168348694085	0.5779745053800167
YBR226C	0.8501059375137208	0.661922296897068	0.7312955949209168
YBR227C	0.9439464622375751	0.7360104332539683	0.7614840966310505
YBR228W	0.979566518456662	0.5654851098002047	0.6639399530075079
YBR229C	1.0163164994984137	1.2265480343966755	1.0107681336988437
YBR230C	0.9388942999067764	0.620291382865348	0.7006928748228173
YBR230W-A	0.9646239578787428	0.8274921700056918	1.240580348914275
YBR231C	0.9721151182394663	0.3542549230586166	0.543071763915164
YBR232C	1.008789819287638	0.9666763285023093	1.0429792003866682
YBR233W	0.9432403194846015	0.6780939004220778	0.839033244613899
YBR235W	1.0168252449661723	0.42229489807806314	0.5443599448379032
YBR238C	1.0087570681762155	0.8585804239005691	0.6921922082876141
YBR239C	0.9377927923868362	0.5417506768105322	0.6864946188196182
YBR240C	1.0094678823402647	0.5732891762457109	0.6545010029659899
YBR241C	0.9429787836434562	0.7307017806544868	0.7547862609374967
YBR242W	0.9763597505236717	0.6226445344655754	0.66018031554466
YBR244W	0.9218157533283584	0.8460582008856355	1.0413512560506013
YBR245C	0.9439835421789078	0.6204796185075381	0.814078308218015
YBR246W	0.9393109420992735	0.5058586114096739	0.7613020271605021
YBR248C	0.9628089977692995	0.8442296518005042	0.7755719553313781
YBR249C	0.9748160387281549	0.8184807464377836	0.7669194733322364
YBR250W	0.9383069260516358	0.693903038681192	0.7376631394824242
YBR251W	0.9720906095968199	0.681697135844217	0.7206580911426382
YBR255W	0.9721151182394663	0.37185433403579293	0.6031342173059788
YBR258C	1.0176854941015545	0.6212774624107071	0.6790578990087555
YBR259W	0.9425045778805263	0.7127108218951782	0.742139751791062
YBR260C	0.9440201898646321	0.38796863186358116	0.6428357073777443
YBR261C	1.0094851393345363	0.9828162609246112	0.7641311323753873
YBR262C	0.9719743355307878	0.7033137297913523	0.7520214567397308
YBR263W	1.0164620930929784	0.802341363774153	0.7157113263904619
YBR264C	0.9439322589096679	0.6806140528702902	0.7453488694746973
YBR266C	1.020108734467083	0.3452732950448132	0.5068512653930619
YBR267W	1.0094947576809106	0.3534375516930376	0.5092298474635109
YBR268W	0.826532027158247	0.8654662568993207	0.9379649693046037
YBR269C	1.013950386602308	0.7364063933412573	0.9582908921075024
YBR270C	1.0226328585361908	0.8299488290300708	0.9504359384916946
YBR271W	0.9434886488041426	0.9637794320094247	1.0732582156153443
YBR272C	0.9389499767096319	0.894004945978173	1.0990244128449906
YBR273C	1.0160049832755242	0.916123660773055	1.0984210491213007
YBR274W	0.9044281076592234	0.9476186597480565	1.2093239553810098
YBR275C	0.8762807537788324	0.7498416245066777	1.142427737986936
YBR276C	0.8320636455353494	0.9124705957477003	1.0873181543532855
YBR277C	0.9608863238185489	0.7707887989789081	1.1424997397060754
YBR278W	1.0187117482035937	0.672187829148007	0.8957256108657127
YBR279W	0.16590003039747878	1.9960949015079144	3.506179730213367
YBR280C	0.8339974669424942	0.949912813628966	1.2068468788011408
YBR281C	0.9434279657581437	0.7991554618448359	0.8625301743264415
YBR282W	1.0123537823886917	0.7235934350548651	0.7202425476165204
YBR283C	0.9392668190251149	0.5720323205986791	0.7978268065232248
YBR284W	0.9439546429593465	0.7065495562261482	0.9668135173400454
YBR285W	0.9232688198072871	0.8619786991590994	1.0282895061562378
YBR286W	0.943936199847633	0.7265931774476055	0.8362155693840453
YBR287W	0.8259518000711884	0.4654204869260773	0.9003131808065321
