orf	hom | growth (culture turbidity) | standard | SC | Tun NM~Wu MJ, 2014	hom | growth (culture turbidity) | aluminium sulfate (anhydrous) [1.6 mM] | SC | Tun NM~Wu MJ, 2014	hom | growth (culture turbidity) | aluminium sulfate (anhydrous) [3.2 mM] | SC | Tun NM~Wu MJ, 2014
YAL002W	-1.1701763436163906	-0.87598771560932	0.1059655960108585
YAL004W	-1.6221138490033455	2.1713836598250733	0.7520950390396668
YAL005C	-1.225075110684363	1.7045008564967867	0.4878248755823892
YAL007C	-1.147484982805009	0.37823024221657375	-0.02099077258354634
YAL008W	-1.8467974987337412	1.6708091341964169	0.3705686640281569
YAL009W	-1.154479881446029	-0.3785924966089615	0.4738213578899936
YAL010C	-0.22350456013561087	-0.21984899964955867	-0.8577581372013954
YAL011W	-0.4222043614732149	-0.04174737143289048	0.07231565356518509
YAL012W	0.42704614642340755	-1.5572901332420064	-1.1491425821843002
YAL013W	-1.7760434426325633	-0.37944941571567953	-0.30178154231501125
YAL014C	-1.580119828003682	1.019246780439833	-0.041838497784993725
YAL015C	-1.5797861107615858	1.1153790687799776	0.2748395243781267
YAL016C-B	-0.03718380004680357	0.053598163457613895	0.1559874781139382
YAL016W	-7.293598894996647	23.834459885389123	23.07894840211728
YAL017W	-1.2243826389421988	0.8820409397778424	0.07330050683723414
YAL018C	-1.167089343063854	1.0430914210461901	0.1151748840452198
YAL019W	-1.1665737948280448	0.869994741906593	0.4811880056344397
YAL020C	-1.1942640892367966	0.16634931477583587	-0.060768694086943055
YAL021C	-1.2803122425014943	-1.0446791964403919	-0.4809303277658723
YAL022C	-1.1643147844316255	-0.7829687348316506	-0.7336536017117126
YAL023C	0.39177790326886275	-1.6662631610851046	-1.3124671716093097
YAL024C	-0.08007029233836578	0.6916627206705696	0.2568336937220976
YAL026C	-0.9995135502845279	0.8804883725906391	0.23418353856639254
YAL027W	-1.1700377334539074	1.4808384276016056	0.30876714885511025
YAL028W	-0.9993583544950693	1.7277682721291787	0.4020284519802113
YAL029C	-1.7690224587052128	1.2532568697645918	0.4530791821140193
YAL030W	-1.7845896000994692	2.3413850795634663	0.8289494359089097
YAL031C	-1.5744564353763917	1.5603144377670524	0.6665822233854186
YAL034C	-1.6299467406855308	1.9046013442045013	0.45136276985554297
YAL035W	0.35714996495033946	-1.5428210795294415	-1.0789571202335297
YAL036C	-1.773633641664444	1.6765619195164922	0.620052827511518
YAL037C-A	-0.449631698717999	0.004579372402964466	0.2586066785182164
YAL037W	-1.5562047269690247	1.828244331465338	0.6202257908397516
YAL039C	0.016982182875980346	0.30513932554932677	-0.02359468075115712
YAL040C	-1.1700016027975073	1.4769422951420605	0.04595139137478266
YAL042C-A	-1.4462853691372546	-0.2739206589519387	-0.30105990360671764
YAL042W	-1.5081592463578275	-0.20701926584914404	-0.24312891987074
YAL044C	-1.0421330519355263	-0.13253415379299124	-0.05203709694967091
YAL044W-A	-1.1950265675166727	0.639338925990064	0.5742876952845032
YAL045C	-1.5913125168268314	2.239931671092613	0.8000990735438577
YAL046C	-1.6355602305412662	1.7644656172543953	0.6350608300598426
YAL047C	-1.2249220752315926	-1.231762491160612	-0.8854145900432616
YAL048C	-0.9961810352919583	1.0024490982871892	0.04056414804395033
YAL049C	-1.6198611423029277	1.4881919239946655	0.6817739329459672
YAL051W	-1.4725970460080506	2.131882599142522	0.2411043239644579
YAL053W	-1.6643893460114827	1.1536041774207777	0.7265238533961761
YAL054C	-0.04633564798148066	-0.017918820817010545	-0.4388300394744813
YAL055W	-0.853582949456151	1.356291350261557	-0.31339959649317234
YAL056C-A	0.007195331010774619	1.6754263036404713	0.12663905814394152
YAL056W	-1.6665784821816993	1.559562843076875	0.3971606618877915
YAL058W	-1.0902389906811525	2.3854879574858012	2.0224489560373975
YAL059W	-1.3962001310224759	1.0499456928454582	0.26260039552198194
YAL060W	-1.4669628413895672	1.5960488329440379	0.36510969600490467
YAL061W	-1.230630503531258	1.1377789681433488	0.13388348885591708
YAL062W	-1.2266268821238229	1.5031132739291404	0.19932998837650537
YAL064C-A	0.36505158321155984	-0.13431246853377518	-0.2320606310624669
YAL065C	-1.1639923203974782	1.439032792927261	-0.007928789310220929
YAL066W	-1.7889751317892444	2.4980686968621817	0.5983476479340208
YAL067C	-0.643381805075435	1.27699416012741	-0.15115670461252387
YAL067W-A	0.10849355611619554	-0.0018848538828998844	-0.02873389186339464
YAL068C	-0.9932516366036124	1.0036311836572898	-0.16229141985946094
YAR002C-A	-1.123472712318304	0.17259115831648714	-0.08314419924478952
YAR002W	-0.9938510012096755	-0.3956632761729873	-0.19498725540358908
YAR003W	-1.775259703895795	0.282528085744022	0.23097916156290746
YAR014C	-1.769521294953033	1.2481218228197162	0.8254710371916265
YAR015W	-1.1666205741919582	1.2110511491213631	-0.17667693571074322
YAR018C	-1.1312051075114802	0.6103726103886771	-0.07426991837822583
YAR020C	-1.5080563489372494	1.7496188953408804	0.5030324743547929
YAR023C	-1.6363014362840718	1.9930240833161321	0.7513950131257596
YAR027W	-1.1096909143139535	1.497913935441785	0.4818377971770513
YAR028W	-1.109618584996598	1.5335816073648165	0.437577308737403
YAR029W	-1.474226810347261	1.3185612375910492	0.1294807086033621
YAR030C	-1.1700326061534259	0.2793474759800848	-0.20568114747872637
YAR031W	-1.2010299008750918	1.427054568260285	0.14225937982802128
YAR035C-A	0.3895005978064532	-0.11976197259943762	-0.08891266885568376
YAR035W	-1.629007383946099	1.688148056960514	0.5030881961674561
YAR042W	-1.0776493248304084	1.5578118662895983	0.38813189979085605
YAR047C	-1.6333157607098898	1.6235727474588888	0.7523142858846659
YAR050W	0.4593582024806253	-0.4133203903766579	-0.6877959589604452
YBL001C	-0.8068970312184371	-0.5692630117332221	0.44442219767520647
YBL002W	0.3461280896777008	-0.4160861199516623	0.1475918979387422
YBL003C	0.3914278840449463	-0.028672704095120224	0.2332274231931373
YBL005W	0.32665704199849777	-0.3360596888527171	0.034109696424932515
YBL006C	-0.21717297378144498	-1.0693195774372521	-0.08782294279166374
YBL007C	0.3890401857637024	-0.39364253124267645	0.06301393366446491
YBL008W	-0.4507412387571822	0.37433065144311306	0.4259905406854486
YBL008W-A	0.3453038636375083	0.021678139491158273	-0.18540494075132183
YBL009W	-1.5515671556844703	-0.02243184335802387	0.935787700092981
YBL010C	-1.544397300161476	-1.0992578706584495	0.7744887863478341
YBL011W	-0.22510553934555286	-1.0030919890372656	0.05882516457362562
YBL012C	0.09464566460160131	-0.28538656512675264	-0.06271959420543372
YBL013W	-0.2389608376880605	0.4033088678813296	0.004189453286052222
YBL015W	0.38165253898126156	0.13879555098935825	-0.2095816566566681
YBL017C	-0.9996835099219854	-1.241311989357561	0.6857873823391664
YBL019W	-0.14665060889103917	0.4625907656948038	0.2220797985275463
YBL021C	-0.6243277292671787	0.34628743244591664	0.40046718066367026
YBL022C	-1.6127162085837112	-0.6874952281338887	0.7426574691163845
YBL024W	-0.22027968589123167	0.6818102714989723	0.38761825288987045
YBL027W	-0.006181098425455336	0.22045682739479625	-0.1320061436945103
YBL028C	-0.9956352789063855	0.1907349697031873	0.3351579760630156
YBL029C-A	0.3895005978064532	-0.004737432208257608	-0.21797979263445766
YBL029W	-0.9925151150024929	0.3361840447226347	0.6996318392191104
YBL031W	-0.3841628952290734	-0.2655942652525105	0.08180313248726068
YBL032W	-1.481116363557179	0.9268519341489009	0.5878797039759425
YBL033C	-0.38265393600042696	-0.44206951533988587	-0.363852219915594
YBL036C	0.01698163465380455	0.17305108435783662	0.23044627150777883
YBL037W	-0.8140725380916983	1.121003348199798	0.5163845368159642
YBL038W	0.3875496254286045	-0.2994479047022569	-0.6070682933254691
YBL039C	-0.22068452931305	-0.7647345079200862	0.061243015279132784
YBL039W-B	-0.437613614916312	0.20297753468211285	0.1772055305256533
YBL042C	-0.030265406480929864	0.11734068973293839	0.00313840065346571
YBL043W	-0.836574709328224	0.9198501871019882	0.598423821315771
YBL044W	-1.0924665164231577	0.8857641443117702	0.392488633532005
YBL045C	-0.07790897329665143	0.03429487798564032	0.1587792689687703
YBL046W	-1.1157435662936008	0.03641117760939979	0.4283271013175
YBL047C	-0.006348370685688444	-0.4912461104087001	0.07590367634280024
YBL048W	-0.4220195192576223	0.19680800951964073	0.45673876679000036
YBL049W	-0.39143987775990774	0.3212270516895811	0.3350956025815385
YBL051C	-1.768819533516675	0.47375817212817284	0.6668546209912612
YBL052C	-1.6254341254931048	0.3681501621060488	1.0303536162117197
YBL053W	-1.163447168271301	0.5206750563131611	0.5305314767704861
YBL054W	-1.8473607952697952	0.8870179318123912	0.8396314709260873
YBL055C	-1.6124140075124669	0.8735511292068353	0.9493850226883729
YBL056W	-1.1631678896064486	0.8725580088510017	0.5020956209659768
YBL057C	-1.438927606189709	0.843129671688317	0.6416649353228262
YBL058W	-1.1157429345580343	0.1368167924677168	0.4291455037281597
YBL059W	-0.8115140702036332	-0.17612516529987232	0.4642378558127703
YBL060W	0.35388419758099116	-0.20206542176533404	-0.0640720600633193
YBL061C	-0.22183466590924078	-0.9493008852340151	-0.03472266591010097
YBL062W	0.3956461106757807	-0.6939519764251405	-0.019970152894547028
YBL063W	-0.43723333938914705	0.21266640219352126	0.36992077593911543
YBL064C	-0.2783187166681326	0.2087010543046401	0.25484675196667034
YBL065W	-1.148268714481067	0.720689787786747	0.48045703548714325
YBL066C	-1.1593237964690088	0.799529227003232	0.46057541126142754
YBL067C	-1.2109678134225383	-0.5767249617795137	-0.010508221681741571
YBL068W	-1.7715412833246742	1.232169321074444	0.6726495322735401
YBL069W	-1.3966677282778954	0.9994793346441755	0.3748666979334648
YBL070C	-1.4656829028722729	0.25381928528116693	0.6573999677715423
YBL071C	-0.07995533246813055	-0.5486315636579243	-0.06982570316308286
YBL071C-B	-0.3483849597352277	-0.5926219791033036	-0.09111615727805415
YBL071W-A	-0.03112751909144464	-1.0790150925680777	-0.4833604633756097
YBL072C	0.32733663059934126	-0.5182191912600151	-0.05279811170729853
YBL075C	0.32673364015365053	0.1769678130225216	-0.014063983087297883
YBL078C	-0.38633498613166	-0.1443369232499823	0.12638625693171177
YBL079W	0.03070571963236503	-1.100973055023771	-0.46886791973876496
YBL080C	-0.21718709520020263	-0.39023212063512397	-0.259148031198573
YBL081W	-1.1640040101268978	0.8960579809082981	0.30909126107216695
YBL082C	-1.2244637944696994	-0.5926151723627507	0.4145025833849923
YBL083C	0.3197044512467613	-1.0232035280478948	-0.12362501257878461
YBL085W	-0.11373358194676605	0.6192417861523699	-0.04132260959630218
YBL086C	-0.22424074383111176	0.36013649642850865	0.381511386591733
YBL087C	-0.22416236995744276	-0.39232240138420704	0.18041022223466635
YBL088C	-0.21740962780443537	-0.20951020869673376	0.13840416117480006
YBL089W	0.35621404140450386	-0.1235506822722693	0.04687806222182066
YBL090W	0.341305128620905	-0.9261234228647516	-0.6789763379843624
YBL091C	-0.7791573313341157	-0.06177936465256399	0.3281790960797619
YBL091C-A	0.2379408331301124	-0.12183273805354336	-0.10582390967944613
YBL093C	-0.0776651509303541	-1.4092189195524367	0.14083947080168735
YBL094C	-1.1879102197868123	-0.7309457222352802	0.49156518520103915
YBL095W	-1.1646331793047915	0.10379490868502177	0.5821388769540063
YBL096C	-0.999489552364011	-0.0929174932256368	0.6232869420720094
YBL098W	-1.1333776784824656	-0.07779199688777759	0.6933479557339159
YBL099W	-0.6980147551173359	-0.2557194107257895	0.149513884101175
YBL100C	0.3561790966897523	-0.44084111604757803	-0.30563024937279504
YBL100W-C	-0.7731828911954401	0.25484743736189963	0.17821138142387064
YBL101C	-0.4492062768263385	-0.0596051989415002	0.2578206356552404
YBL102W	-0.21717314465075008	-0.5155502054195197	0.17645533311883488
YBL104C	0.3511836254567627	0.1833888237910784	-0.00772247055971713
YBL106C	-0.6252972472819469	-0.07729785298953885	0.3020803457223009
YBL107C	-1.4246911896669145	0.3182497883933001	0.4876067466190731
YBR001C	-1.201037672541264	0.3631228612911167	0.3640890032479964
YBR003W	0.32517721928544013	-0.29084879549672016	-0.16809246003908682
YBR005W	0.33440822773741224	-0.5493003791095231	-0.09756781295888828
YBR006W	-1.1875295718654766	-0.41225902694077315	0.384512309506636
YBR007C	-0.7007775456619539	-0.2611656889421358	0.4876015481426689
YBR008C	-0.7355528345403944	-0.35567430365562247	0.4605868740651441
YBR009C	0.34216724123141884	0.10194773805592347	-0.31085145700714956
YBR010W	-0.7595436894596439	-0.6756285285438317	0.11168084029538865
YBR012C	-1.4975735725949983	0.9163583805193993	0.42735201470403583
YBR013C	-1.5550586807348488	0.18582435437672867	0.5732572963097726
YBR014C	-1.4780128047260395	0.09830601682257332	0.5847878600351023
YBR015C	-0.8464905018778627	-1.7192401248717228	-0.7134752134000325
YBR016W	-1.1474849757442913	0.013009126752476402	0.4684832446316798
YBR018C	-1.4689021145371308	0.412001990823592	0.6845332904635447
YBR019C	0.3267275881170728	-0.4019747896060395	-0.00884638680876086
YBR020W	-1.0119274056200331	0.6060979328907606	0.47528417199236367
YBR022W	-1.1941174305820195	0.6089831333346979	0.8123438224142361
YBR023C	-1.6355656645345698	-0.3553718990710064	0.758329252018168
YBR024W	-1.8157071403495622	0.4584731388677629	1.1302537024232042
YBR025C	-1.7690672438381896	0.23777032260604367	1.0941862708469954
YBR026C	-0.4570111486513286	0.2476193790599239	0.3531425465749323
YBR027C	-1.1623760117428983	-0.3369858304989931	0.5890171215816992
YBR028C	-0.811708163511337	0.2686045130654083	0.30797849697298846
YBR030W	-1.1976442548974764	0.4522435392048646	0.4043026706514526
YBR031W	0.09390914750331016	-0.39300118647814436	-0.12303376763841276
YBR032W	-1.148268714481067	-0.08780143148103797	0.6848412082738795
YBR033W	-1.5348210641476627	0.2438403555281243	0.6199448972216267
YBR034C	-1.4811346057466164	0.313217773176004	0.1816908562989861
YBR035C	-0.39413297149933807	-0.47906617135773233	-0.5378451085867623
YBR036C	-1.090842409571902	-0.16316489836451878	0.3442984256359153
YBR037C	-1.635597461003665	-0.3559299881995561	0.3292910144701029
YBR038W	-1.3889469539970662	-0.01770178700319357	0.7647885761388102
YBR040W	-1.084645578328578	-0.02967545636161857	0.40309183719056607
YBR041W	-1.1701024451066648	0.40961374336352674	0.5086524911404388
YBR042C	-1.772082384692684	-0.867711834067564	-0.4311155438063267
YBR043C	-1.16786218290028	-0.266246994049973	0.34557541461379687
YBR044C	0.09452924665615513	-0.45807106284914967	0.16402826317888747
YBR045C	-0.4491737612836373	0.1802216724280444	0.2805886738832171
YBR046C	-0.9993809098888091	0.559061639617562	0.5803206752789521
YBR047W	-1.3892635812810588	0.7101787371566207	0.6842141980792086
YBR048W	-1.2301339731437915	-0.04541144691679528	0.30377932811842123
YBR050C	-1.2251262591027867	0.2564480118986523	0.43374150039730797
YBR051W	-1.6588816868535874	0.3123453002176375	1.0575946713067812
YBR052C	-1.7885505914147957	0.43611720459194675	0.782606618983865
YBR053C	-1.4353448226845449	0.3679775812919178	0.5830816229295848
YBR054W	-1.5405504922864213	0.7132708270727314	0.5242508547488096
YBR056W	-0.7820727369882431	-0.07532017417359263	0.11794068754852483
YBR056W-A	-1.1644323464674398	0.33757741886068304	0.3784902969415816
YBR057C	-0.21759971892174795	-0.7019210909674335	-0.1290574565919748
YBR058C	-0.854188213035034	-0.10525942938262864	-0.11122250809494698
YBR058C-A	-1.4575277835842702	0.9218619469459722	0.5850063235650491
YBR059C	-1.1678268793535778	-0.2202074537414733	0.38582376432574833
YBR062C	-1.1213228276707383	0.26509055880913457	0.433667712636311
YBR063C	-1.156792611742589	0.01053537052141076	0.7816058370772555
YBR064W	-1.8151574917912674	0.2922603800831731	0.8340087337995187
YBR065C	-1.5058079575184034	0.2804849742252998	0.6128956339047119
YBR066C	-1.7876819628735732	0.2813186980591108	0.8609617620242905
YBR067C	-0.9994101093664921	-0.3480826739589908	0.3306846321620122
YBR068C	-0.39252729813107934	-1.3403468837793013	-0.3606536557394349
YBR069C	0.15513497052351727	-0.5671830660942654	0.08246903824440238
YBR071W	-0.38022864641265114	-0.6227173195125872	0.23385124558301318
YBR072C-A	-0.004808044890911663	-0.19877834580490744	0.14523536777989554
YBR072W	-0.3566925903449726	-0.6251749700599251	0.09795289994704921
YBR073W	-0.4485684977047478	-0.4527962769776252	0.10852622729306848
YBR074W	-0.0627013201231137	-0.3358171590631144	0.03820915323609792
YBR076W	-0.9956352789063855	-0.17868574589691755	0.34432055439971365
YBR077C	0.046540750782700605	-0.5136995445290047	0.004563969581226415
YBR078W	-0.33402299541973524	-0.38747778181609155	0.1534132529535692
YBR083W	-1.772082384692684	0.6906499097964962	0.5830046180700956
YBR084C-A	-1.0703527782385795	-0.6593818848710568	-0.22999376489973974
YBR084W	0.46561383577558413	-0.8843746033805452	-0.8473737914374293
YBR085C-A	-0.23720524903149126	-0.44897434879157966	-0.026664669846934212
YBR089C-A	0.04041026852231596	-0.7067063099204504	-0.5926517500170977
YBR090C	-1.1676584625835962	-0.008944989847591057	0.2259431810293308
YBR092C	-0.06821605966800028	-0.7131404451137229	-0.8000205371059795
YBR093C	0.3585007801481924	-0.831328366495776	-0.8104260104576649
YBR094W	-0.060890689837055145	-0.8454131025421286	-0.7811652752622165
YBR098W	-0.28150312394879373	-0.4760140451592593	-0.39004656482938305
YBR099C	0.45935052104974167	-0.470505570169076	-0.494991861838187
YBR101C	0.07105808063244573	-0.07706351741217127	-0.41983046938396623
YBR103W	-0.0004629946588035275	-0.6879663852494827	-0.6970775375555796
YBR104W	0.4654191705837233	-0.9516373528710543	-0.9259808781619113
YBR105C	-0.8397718973535832	0.20779480062791925	0.03650439378003851
YBR106W	0.34301215775540567	-1.1100086426899924	-1.1025179245719525
YBR107C	0.015086651298007049	-0.7587223668648154	-0.7808737194605841
YBR108W	0.3883208671725932	-0.5489522416936696	-0.9062624059278046
YBR111W-A	-0.2220660453543142	-0.6197008057242398	0.14977035894686952
YBR112C	0.008529660989106885	-1.5076296984020616	-1.236238811639128
YBR113W	0.39095819056434217	-0.21676376481093237	-0.653405666332254
YBR114W	-0.27965482012792525	-0.2678238937182882	-0.5264678861060932
YBR116C	0.46544934452502	-1.1248264044658558	-0.9393720097415854
YBR119W	-0.21734384294754058	-1.1031115579247572	-0.7600871489822637
YBR120C	0.07392713492519117	-1.3514821457696193	-1.0397312988883989
