index	hom | growth (pooled culture, barseq) | standard | YPD + DMSO | Guan M~Zhang X, 2020	hom | growth (pooled culture, barseq) | epoxiconazole [IC50] | YPD + DMSO | Guan M~Zhang X, 2020	hom | growth (pooled culture, barseq) | epoxiconazole [IC20] | YPD + DMSO | Guan M~Zhang X, 2020	hom | growth (pooled culture, barseq) | epoxiconazole [IC10] | YPD + DMSO | Guan M~Zhang X, 2020	hom | growth (pooled culture, barseq) | flusilazole [IC50] | YPD + DMSO | Guan M~Zhang X, 2020	hom | growth (pooled culture, barseq) | flusilazole [IC20] | YPD + DMSO | Guan M~Zhang X, 2020	hom | growth (pooled culture, barseq) | flusilazole [IC10] | YPD + DMSO | Guan M~Zhang X, 2020	hom | growth (pooled culture, barseq) | penconazole [IC50] | YPD + DMSO | Guan M~Zhang X, 2020	hom | growth (pooled culture, barseq) | penconazole [IC20] | YPD + DMSO | Guan M~Zhang X, 2020	hom | growth (pooled culture, barseq) | penconazole [IC10] | YPD + DMSO | Guan M~Zhang X, 2020	hom | growth (pooled culture, barseq) | propiconazole [IC50] | YPD + DMSO | Guan M~Zhang X, 2020	hom | growth (pooled culture, barseq) | propiconazole [IC20] | YPD + DMSO | Guan M~Zhang X, 2020	hom | growth (pooled culture, barseq) | propiconazole [IC10] | YPD + DMSO | Guan M~Zhang X, 2020	hom | growth (pooled culture, barseq) | tebuconazole [IC50] | YPD + DMSO | Guan M~Zhang X, 2020	hom | growth (pooled culture, barseq) | tebuconazole [IC20] | YPD + DMSO | Guan M~Zhang X, 2020	hom | growth (pooled culture, barseq) | tebuconazole [IC10] | YPD + DMSO | Guan M~Zhang X, 2020	het | growth (pooled culture, barseq) | standard | YPD + DMSO | Guan M~Zhang X, 2020	het | growth (pooled culture, barseq) | epoxiconazole [IC50] | YPD + DMSO | Guan M~Zhang X, 2020	het | growth (pooled culture, barseq) | epoxiconazole [IC20] | YPD + DMSO | Guan M~Zhang X, 2020	het | growth (pooled culture, barseq) | epoxiconazole [IC10] | YPD + DMSO | Guan M~Zhang X, 2020	het | growth (pooled culture, barseq) | flusilazole [IC50] | YPD + DMSO | Guan M~Zhang X, 2020	het | growth (pooled culture, barseq) | flusilazole [IC20] | YPD + DMSO | Guan M~Zhang X, 2020	het | growth (pooled culture, barseq) | flusilazole [IC10] | YPD + DMSO | Guan M~Zhang X, 2020	het | growth (pooled culture, barseq) | penconazole [IC50] | YPD + DMSO | Guan M~Zhang X, 2020	het | growth (pooled culture, barseq) | penconazole [IC20] | YPD + DMSO | Guan M~Zhang X, 2020	het | growth (pooled culture, barseq) | penconazole [IC10] | YPD + DMSO | Guan M~Zhang X, 2020	het | growth (pooled culture, barseq) | propiconazole [IC50] | YPD + DMSO | Guan M~Zhang X, 2020	het | growth (pooled culture, barseq) | propiconazole [IC20] | YPD + DMSO | Guan M~Zhang X, 2020	het | growth (pooled culture, barseq) | propiconazole [IC10] | YPD + DMSO | Guan M~Zhang X, 2020	het | growth (pooled culture, barseq) | tebuconazole [IC50] | YPD + DMSO | Guan M~Zhang X, 2020	het | growth (pooled culture, barseq) | tebuconazole [IC20] | YPD + DMSO | Guan M~Zhang X, 2020	het | growth (pooled culture, barseq) | tebuconazole [IC10] | YPD + DMSO | Guan M~Zhang X, 2020
YBL012C	84.66666666666667	0.84251968503937	1.2244094488188977	1.5196850393700785	1.5748031496062993	1.0078740157480315	1.1299212598425197	1.1811023622047243	1.1732283464566928	1.2047244094488188	1.1299212598425197	0.6653543307086615	1.0629921259842519	1.2874015748031495	1.2519685039370079	1.4960629921259843																
YBL013W	173.0	0.8766859344894027	0.8265895953757225	0.8940269749518304	0.8169556840077072	0.8073217726396916	0.9980732177263969	0.8516377649325627	0.8131021194605009	0.8824662813102119	0.8882466281310212	0.9421965317919075	0.8208092485549133	0.9788053949903661	0.8458574181117534	0.9113680154142582																
YBL015W	248.33333333333334	1.1221476510067114	1.1610738255033557	1.112751677852349	1.1221476510067114	1.2442953020134229	1.2322147651006712	1.3060402684563757	1.2134228187919462	1.3771812080536912	0.938255033557047	1.293959731543624	1.097986577181208	1.1651006711409395	1.1932885906040267	1.1261744966442953																
YBL018C																	212.0	1.1902515723270441	1.0	1.1367924528301887	1.1116352201257862	1.0849056603773586	1.069182389937107	1.0550314465408805	1.0125786163522013	1.0754716981132075	0.9984276729559748	1.0613207547169812	1.009433962264151	1.2452830188679245	0.9292452830188679	1.028301886792453
YBL019W	343.3333333333333	0.9533980582524272	0.8631067961165049	0.8883495145631068	0.9941747572815534	1.1223300970873786	0.9242718446601942	0.8650485436893204	0.8932038834951458	0.8213592233009709	0.8213592233009709	0.912621359223301	0.8446601941747574	1.0019417475728156	1.0135922330097087	0.7582524271844661																
YBL020W																	196.33333333333334	1.2750424448217317	0.9541595925297114	1.1392190152801358	0.960950764006791	0.8828522920203735	1.1544991511035652	1.0084889643463497	0.9660441426146009	1.0696095076400678	1.035653650254669	1.1341256366723258	1.237691001697793	0.9219015280135823	1.1205432937181663	1.0339558573853989
YBL021C	224.33333333333334	1.1352154531946508	1.0401188707280833	1.1084695393759285	1.2288261515601784	1.2080237741456166	1.0460624071322435	1.151560178306092	1.2184249628528974	1.111441307578009	0.9554234769687965	1.1233283803863299	0.9628528974739969	1.1173848439821692	1.0505200594353639	1.240713224368499																
YBL023C																	90.0	1.3037037037037036	0.8740740740740741	0.7851851851851852	0.5962962962962963	0.5111111111111111	0.9703703703703703	0.6185185185185185	0.6222222222222222	0.6148148148148148	0.9222222222222223	0.8222222222222222	0.6	0.4703703703703704	0.8296296296296297	0.9
YBL026W																	126.33333333333333	1.2321899736147757	0.7994722955145119	0.841688654353562	1.036939313984169	1.0474934036939314	0.9076517150395779	1.029023746701847	0.9683377308707124	1.0897097625329815	0.9920844327176781	0.9815303430079156	1.0738786279683377	1.2506596306068603	0.9762532981530343	0.6728232189973615
YBL027W	309.3333333333333	1.5398706896551724	1.6864224137931034	1.1821120689655173	1.0452586206896552	1.206896551724138	0.9299568965517243	1.2349137931034484	1.091594827586207	1.3459051724137931	1.2543103448275863	1.6023706896551726	1.384698275862069	1.0592672413793105	1.4978448275862069	1.560344827586207																
YBL028C	204.0	1.076797385620915	1.0620915032679739	1.053921568627451	1.1258169934640523	0.7777777777777777	1.1258169934640523	1.1062091503267972	1.0866013071895424	1.1111111111111112	0.9150326797385621	0.9281045751633987	1.0196078431372548	1.091503267973856	1.0179738562091503	0.9313725490196079																
YBL029C-A	363.6666666666667	1.1750687442713106	1.0274977085242896	1.0458295142071492	0.7112740604949588	0.9092575618698442	1.0494958753437214	0.9642529789184234	0.8881759853345554	1.0155820348304307	0.8826764436296974	1.0366636113657195	0.7992667277726856	0.8047662694775436	0.9175068744271311	1.0348304307974334																
YBL029W	114.66666666666667	1.072674418604651	1.1162790697674418	0.5523255813953488	1.0116279069767442	0.8372093023255813	0.7965116279069767	0.6627906976744186	0.8372093023255813	0.5465116279069767	0.5058139534883721	0.46511627906976744	0.43313953488372087	0.8372093023255813	0.8662790697674417	1.0988372093023255																
YBL031W	47.0	0.49645390070921985	0.8581560283687943	0.46808510638297873	1.0780141843971631	0.7801418439716311	0.851063829787234	0.8085106382978723	0.9219858156028369	0.7730496453900709	0.851063829787234	0.5177304964539007	0.9858156028368795	1.0283687943262412	0.9574468085106383	0.8439716312056738																
YBL032W	92.33333333333333	0.9314079422382672	1.111913357400722	0.8014440433212997	0.8411552346570398	1.1588447653429603	0.8014440433212997	0.9422382671480145	1.0036101083032491	0.9097472924187726	0.5198555956678701	0.7942238267148014	0.9025270758122743	0.924187725631769	1.2238267148014441	1.1335740072202167																
YBL035C																	194.66666666666666	1.4828767123287674	1.297945205479452	1.3750000000000002	1.183219178082192	1.327054794520548	1.3715753424657535	1.2465753424657535	1.2962328767123288	1.2414383561643836	1.1095890410958904	1.1900684931506849	1.1952054794520548	1.214041095890411	1.4006849315068495	1.2808219178082192
YBL036C	751.0	0.9795827785175322	0.8406569019085665	0.9449622725255215	0.9747003994673769	0.877496671105193	1.1122947181535732	1.0550377274744784	0.9485130936529073	1.1402574345317356	0.9152241455836663	1.0204172214824678	1.006213936972925	0.9280958721704394	0.8770528184642699	0.810918774966711																
YBL037W	222.33333333333334	0.9940029985007496	1.272863568215892	0.9070464767616191	0.7241379310344828	0.7706146926536732	1.2233883058470765	0.6986506746626687	0.745127436281859	0.6701649175412293	0.5742128935532234	0.6611694152923538	0.6761619190404797	0.9055472263868066	0.9160419790104947	1.1634182908545727																
YBL038W	542.6666666666666	0.6007371007371007	0.6173218673218673	0.914004914004914	0.7684275184275184	0.6947174447174448	0.9907862407862408	0.7567567567567568	0.7070024570024571	0.7948402948402948	0.6566339066339066	0.6560196560196561	0.7555282555282555	0.7070024570024571	0.6701474201474202	0.6891891891891893																
YBL039W-B	598.3333333333334	0.8601671309192199	0.7988857938718662	0.7598885793871866	0.8501392757660167	0.7476323119777158	0.8869080779944288	0.7832869080779944	0.747075208913649	0.8178272980501392	0.7671309192200556	0.9214484679665739	0.7693593314763231	0.8083565459610028	0.7944289693593314	0.8139275766016713																
YBL040C																	367.3333333333333	0.9219600725952815	0.8720508166969146	0.9147005444646098	0.9001814882032669	0.9900181488203268	1.0027223230490019	0.8275862068965517	0.9319419237749547	0.7595281306715064	0.8802177858439202	0.8720508166969146	0.8784029038112524	0.9110707803992741	0.897459165154265	0.9682395644283123
YBL041W																	222.0	0.8423423423423423	0.8033033033033034	0.9624624624624624	0.7267267267267268	0.6981981981981982	1.1246246246246245	0.7282282282282282	0.7897897897897899	0.6846846846846847	0.7207207207207207	0.8408408408408408	0.9369369369369369	0.6411411411411412	0.7837837837837838	0.7702702702702703
YBL046W	120.33333333333333	0.4709141274238227	0.775623268698061	0.6204986149584488	0.44598337950138506	0.3462603878116343	0.6925207756232686	0.481994459833795	0.5124653739612188	0.4515235457063712	0.2548476454293629	0.41551246537396125	0.5650969529085873	0.4321329639889197	0.6288088642659281	0.7174515235457064																
YBL047C	311.6666666666667	0.988235294117647	0.813903743315508	0.9262032085561497	0.8470588235294118	0.8727272727272727	0.9229946524064171	0.8513368983957218	0.9080213903743315	0.7914438502673796	0.8705882352941176	0.7679144385026738	0.7946524064171122	0.9347593582887699	0.8021390374331551	0.7721925133689839																
YBL048W	193.33333333333334	0.8362068965517241	0.7758620689655172	0.85	0.8672413793103447	0.6413793103448275	0.8724137931034481	0.8844827586206896	0.9017241379310345	0.8879310344827586	0.8689655172413793	0.8741379310344827	0.9362068965517241	0.8310344827586206	0.9982758620689655	0.7344827586206896																
YBL049W	463.0	0.7473002159827213	0.865370770338373	1.123110151187905	0.9935205183585313	0.830093592512599	1.0597552195824333	0.9049676025917927	0.9841612670986322	0.8552915766738661	0.8524118070554356	0.8473722102231821	0.8668106551475881	0.86321094312455	0.7249820014398849	0.9323254139668827																
YBL050W																	229.0	1.2066957787481805	0.8908296943231441	1.1877729257641922	0.9097525473071325	1.0582241630276565	1.0509461426491993	0.982532751091703	0.9213973799126638	1.0305676855895196	1.2838427947598254	1.2707423580786026	1.1863173216885008	0.9636098981077147	1.0684133915574963	0.7671033478893741
YBL051C	220.33333333333334	0.9591527987897126	0.7760968229954613	1.0468986384266263	0.8320726172465961	0.7897125567322238	1.0514372163388803	0.8139183055975794	0.7927382753403933	0.8472012102874432	0.7473524962178517	0.9440242057488654	0.9046898638426626	0.8638426626323752	0.8940998487140696	0.8396369137670197																
YBL052C	117.0	0.9287749287749288	1.190883190883191	1.190883190883191	1.0484330484330484	0.9601139601139601	1.2478632478632479	1.168091168091168	1.4472934472934473	0.9572649572649573	1.01994301994302	0.7037037037037036	1.2336182336182338	1.0826210826210827	1.1396011396011396	1.0683760683760684																
YBL054W	199.66666666666666	1.1435726210350585	0.9181969949916529	1.0934891485809684	1.0834724540901504	0.9365609348914858	1.0283806343906512	1.0317195325542572	0.968280467445743	1.1068447412353923	0.9265442404006679	0.7796327212020033	0.9115191986644408	1.0984974958263773	0.9265442404006679	1.0500834724540902																
YBL055C	56.0	0.630952380952381	1.0833333333333333	0.7678571428571429	0.7916666666666667	1.119047619047619	0.8928571428571429	0.8928571428571429	0.8214285714285714	1.0	0.9166666666666667	0.9285714285714286	1.0595238095238095	0.8988095238095238	0.9226190476190476	1.130952380952381																
YBL057C	309.3333333333333	1.1519396551724137	0.913793103448276	0.9795258620689655	0.956896551724138	0.9181034482758621	0.8771551724137931	1.0581896551724137	0.9676724137931034	1.1390086206896552	1.019396551724138	0.9105603448275863	1.1174568965517242	1.1907327586206897	1.0010775862068966	0.8954741379310346																
YBL060W	132.66666666666666	1.2160804020100504	0.9824120603015076	1.0829145728643217	1.1733668341708543	1.1733668341708543	1.5025125628140705	1.0904522613065326	1.0301507537688441	1.1532663316582916	1.1281407035175879	1.1959798994974875	1.0552763819095479	1.0603015075376885	0.9723618090452262	1.0050251256281408																
YBL061C	356.3333333333333	0.9906454630495791	1.0149672591206735	1.1253507951356407	0.9597754911131899	0.8606173994387278	1.019644527595884	1.0449017773620206	1.0233863423760525	1.0888681010289991	1.0327408793264734	1.1057062675397569	1.2376052385406924	0.8989710009354537	1.0898035547240412	1.0720299345182414																
YBL062W	284.6666666666667	1.0292740046838407	0.9672131147540982	1.215456674473068	1.1194379391100702	1.2107728337236534	0.9063231850117095	1.0140515222482436	0.955503512880562	1.0737704918032787	0.9297423887587822	0.9496487119437937	1.0667447306791569	0.8266978922716628	1.0913348946135832	0.9941451990632317																
YBL063W	89.33333333333333	0.7574626865671643	0.9141791044776121	0.753731343283582	1.0261194029850746	1.1716417910447763	0.791044776119403	0.5261194029850746	0.6604477611940299	0.45149253731343286	1.1791044776119404	0.5	0.35074626865671643	1.164179104477612	0.49253731343283585	1.164179104477612																
YBL064C	168.0	1.1150793650793651	1.0535714285714286	1.0912698412698414	1.3353174603174605	1.1865079365079365	1.246031746031746	1.0297619047619047	0.9087301587301587	1.130952380952381	0.996031746031746	1.130952380952381	0.748015873015873	1.1111111111111112	1.0932539682539681	1.1468253968253967																
YBL069W	311.0	0.7952840300107181	0.9217577706323687	0.5734190782422294	0.8413719185423366	0.5455519828510181	0.8188638799571275	0.9163987138263665	0.8510182207931405	0.9710610932475884	0.49517684887459806	0.667738478027867	0.8252947481243301	0.7534833869239014	0.8478027867095392	0.645230439442658																
YBL071C	57.0	1.0	0.8245614035087719	1.3625730994152048	0.8538011695906432	0.9707602339181287	1.0818713450292397	0.8713450292397661	0.8421052631578947	0.9064327485380117	0.6783625730994152	0.7660818713450293	0.7777777777777778	0.543859649122807	1.0175438596491229	0.9649122807017544																
YBL072C	551.0	1.0713853599516032	0.9885057471264367	0.9479733817301876	1.1101028433151845	1.0840895341802783	0.911070780399274	1.0084694494857833	1.0078644888082275	0.9891107078039928	0.9909255898366606	0.9643073200241985	1.012704174228675	0.9606775559588627	1.0193587416817906	0.9467634603750755																
YBL073W																	99.0	1.1414141414141414	1.2457912457912457	0.9663299663299664	0.7037037037037037	0.46464646464646464	1.1111111111111112	0.6161616161616161	0.6060606060606061	0.6363636363636364	0.8585858585858586	0.7744107744107744	0.36026936026936024	0.36363636363636365	0.9966329966329966	1.1515151515151516
YBL074C																	152.0	0.7171052631578947	0.756578947368421	0.9078947368421053	0.9758771929824562	1.0526315789473684	0.9078947368421053	1.2916666666666667	1.230263157894737	1.3464912280701753	1.1578947368421053	1.3289473684210527	1.3092105263157894	0.9649122807017543	1.0482456140350878	0.5942982456140351
YBL075C	56.0	1.255952380952381	1.5952380952380951	1.7321428571428572	1.375	2.267857142857143	1.5595238095238095	1.5535714285714286	1.613095238095238	1.744047619047619	1.75	0.7321428571428571	1.2916666666666665	0.7083333333333333	1.619047619047619	2.232142857142857																
YBL077W																	262.0	1.22264631043257	1.1806615776081424	1.3944020356234097	1.4300254452926209	1.2340966921119592	1.421119592875318	1.3409669211195927	1.38676844783715	1.297709923664122	1.3931297709923665	1.4414758269720103	1.4389312977099236	1.203562340966921	1.3727735368956744	1.268447837150127
YBL078C	395.3333333333333	0.8482293423271501	0.9991568296795953	0.8946037099494099	1.1163575042158516	0.978920741989882	0.9139966273187183	0.9831365935919056	1.0505902192242833	0.9258010118043846	0.7360876897133222	0.9190556492411467	0.8136593591905565	0.9215851602023609	0.9131534569983137	0.9991568296795953																
YBL079W	59.333333333333336	0.9213483146067415	1.4325842696629212	0.7191011235955056	1.5056179775280898	0.7303370786516854	0.8146067415730337	1.2584269662921348	1.1292134831460674	1.4269662921348314	1.0786516853932584	0.6910112359550562	1.1123595505617978	0.9157303370786517	0.9662921348314607	1.3370786516853932																
YBL080C	575.6666666666666	0.8094962362478286	0.9953676896352056	0.988419224088014	0.8529241459177765	0.7857556456282571	0.9554140127388535	0.9698899826288363	0.9137232194557036	1.039374638100753	0.7973364215402432	0.8894035900405328	0.9061957151129125	0.7394325419803127	0.9652576722640417	1.0040532715691952																
YBL081W	103.66666666666667	1.5659163987138265	1.1736334405144695	0.6913183279742765	1.1832797427652733	1.4372990353697748	1.180064308681672	1.0096463022508038	1.0771704180064308	0.954983922829582	0.7909967845659164	0.8456591639871383	0.9614147909967846	1.4662379421221865	1.3665594855305465	1.4372990353697748																
