orf	hap a | growth (CFU) | temperature [30-62 C], time [20 min] | YPD | Stolp ZD~Hardwick JM, 2022
YEL017C-A	0.014940715
YEL017W	0.806731908
YEL020C	0.011054893
YEL023C	-0.076235628
YEL024W	-1.241514344
YEL025C	-0.125373678
YEL027W	-1.590789475
YEL028W	0.587285868
YEL029C	2.16266169
YEL030W	0.177531823
YEL031W	-1.02129562
YEL033W	0.308297147
YEL036C	-0.810763856
YEL037C	-0.576870523
YEL038W	0.258560643
YEL039C	-0.210592001
YEL040W	-0.138773694
YEL041W	0.060375118
YEL042W	-0.71426469
YEL043W	0.016225228
YEL044W	-0.077100314
YEL045C	-1.097554586
YEL046C	-1.066210092
YEL047C	0.538528833
YEL048C	-0.414995976
YEL049W	0.461258969
YEL050C	-1.197123643
YEL051W	-0.941052936
YEL052W	0.340424427
YEL053C	-0.080253931
YEL054C	5.369302837
YEL056W	1.368381704
YEL057C	1.381556443
YEL059W	0.386331264
YEL060C	1.024913215
YEL061C	3.332228161
YEL062W	-1.032306384
YEL063C	-0.060042488
YEL064C	1.747979291
YEL065W	-0.002781741
YEL066W	0.792755546
YEL067C	-1.12159003
YEL068C	0.697951938
YEL071W	0.501303298
YEL072W	0.703701932
YER001W	-0.221611708
YER002W	2.718865437
YER004W	0.090890737
YER005W	-1.146865118
YER007C-A	2.358996779
YER007W	0.253520039
YER010C	1.181334848
YER011W	0.365629743
YER014C-A	-0.361060197
YER014W	-2.16092895
YER016W	-0.661273846
YER017C	-1.551420911
YER019C-A	0.734911078
YER019W	0.194841471
YER020W	-0.463109241
YER024W	1.53558111
YER027C	-0.496654445
YER028C	0.865334533
YER030W	1.725506137
YER031C	0.293609903
YER032W	0.521638614
YER033C	0.313413594
YER034W	0.850585575
YER035W	-0.422391768
YER037W	-1.208681613
YER038W-A	-0.485152714
YER039C	-0.056671779
YER039C-A	0.30174705
YER040W	2.671150182
YER041W	1.388287377
YER042W	0.413310562
YER044C	1.798682759
YER044C-A	0.476451853
YER045C	1.40158996
YER046W	-0.092666961
YER046W-A	0.451334613
YER047C	0.203925119
YER048C	-0.740754956
YER049W	-1.109664653
YER050C	-2.076065643
YER051W	-0.335624984
YER052C	0.039023771
YER053C	-0.136341886
YER054C	0.439745263
YER055C	0.574305501
YER056C	-0.662575407
YER056C-A	-1.748357446
YER057C	-0.72799305
YER058W	-0.589873895
YER059W	-0.117007824
YER060W	-0.552213576
YER060W-A	-0.709274401
YER061C	-0.504241281
YER062C	-0.097752907
YER063W	0.421321093
YER064C	-0.278346787
YER065C	0.093470887
YER066C-A	-0.872048899
YER066W	1.026246386
YER067C-A	-0.137530195
YER067W	-0.055402943
YER068C-A	0.987920553
YER068W	-2.104800921
YER069W	0.078833367
YER070W	-0.645359449
YER071C	0.724293561
YER072W	-0.577201435
YER073W	0.71461304
YER074W	-0.169164317
YER075C	-0.750701213
YER077C	2.076408575
YER078C	3.276325308
YER079W	-0.254550718
YER080W	0.05040705
YER081W	-0.592874857
YER083C	-2.001338088
YER084W	-0.649639164
YER085C	-0.727495786
YER086W	0.547261003
YER087C-B	-0.188643999
YER087W	-0.042780844
YER088C	-0.905845078
YER089C	0.511057219
YER090W	2.404252186
YER091C	0.149536134
YER091C-A	-0.504625837
YER092W	-0.816918904
YER093C-A	-0.101642836
YER095W	-0.819948826
YER096W	0.754184546
YER097W	0.028892194
YER098W	-0.40923226
YER101C	-0.075597638
YER103W	-1.566315643
YER106W	0.604706433
YER110C	-0.502085152
YER111C	-1.452442018
YER113C	-0.509088053
YER114C	0.210802825
YER115C	0.21317806
YER116C	-1.366351216
YER117W	-0.232381236
YER118C	0.993158382
YER119C	1.011850354
YER119C-A	1.123772459
YER120W	-0.510071163
YER121W	1.018355262
YER122C	-0.692798702
YER123W	-1.150674841
YER124C	-0.083565713
YER128W	-0.495668872
YER129W	-1.182561548
YER130C	-0.71325224
YER131W	-0.045134511
YER132C	-0.938001107
YER134C	-0.418809075
YER135C	-0.018115223
YER137C	0.637178437
YER139C	-0.412297333
YER140W	1.633940099
YER141W	-0.616495795
YER142C	-0.12878543
YER143W	-0.463432837
YER144C	-0.656880973
YER145C	0.794873356
YER149C	0.994149712
YER150W	0.962945244
YER151C	-0.7728233
YER152C	0.862701365
YER153C	0.010538603
YER154W	-1.058442455
YER155C	-1.602424767
YER156C	0.656007138
YER158C	-0.113831667
YER161C	0.387255104
YER162C	-1.534839789
YER163C	0.014223577
YER164W	-1.531843029
YER166W	-0.160149607
YER167W	-1.651362047
YER169W	-1.529451655
YER170W	0.5466932
YER173W	0.064911714
YER174C	-0.192269345
YER175C	0.149289471
YER176W	0.514657472
YER177W	-1.707202408
YER178W	-1.456851541
YER179W	0.059037071
YER180C	2.116962039
YER181C	1.27613017
YER182W	0.729393032
YER183C	1.225635659
YER184C	0.827462379
YER185W	0.585142811
YER186C	0.558388499
YER187W	-0.420624112
YER188W	0.889278043
YFL001W	-1.585473832
YFL003C	0.138435754
YFL004W	-0.317128184
YFL007W	0.6417816415
YFL010C	1.386786539
YFL010W-A	1.986252067
YFL011W	0.851032838
YFL012W	0.614602188
YFL012W-A	-0.13813566
YFL013C	-1.050317221
YFL014W	0.828610312
YFL015C	0.560629802
YFL016C	-0.73295312
YFL018C	0.354340328
YFL019C	0.931223482
YFL020C	1.314450797
YFL021W	0.614707323
YFL023W	-0.794683776
YFL025C	-1.331005795
YFL026W	0.751827847
YFL027C	-0.291589986
YFL028C	-0.792131829
YFL030W	-0.564835743
YFL031W	-1.119454359
YFL032W	-1.341639206
YFL033C	-1.376279099
YFL034C-A	0.827214555
YFL034W	-0.316044569
YFL036W	-1.244541482
YFL040W	-0.600768694
YFL041W	0.916648933
YFL042C	0.5207315265
YFL044C	0.825136232
YFL046W	0.262628554
YFL047W	-1.128278184
YFL048C	-0.006932489
YFL049W	1.163172203
YFL050C	0.541794281
YFL051C	0.300455019
YFL052W	-0.418659145
YFL053W	-0.2164263
YFL054C	1.157152763
YFL055W	0.792687286
YFL063W	0.875192148
YFR001W	-0.11154656
YFR006W	0.815955006
YFR007W	1.092297653
YFR008W	0.900347722
YFR009W	-0.015702141
YFR010W	2.561484503
YFR011C	-0.880438577
YFR012W	-0.612482759
YFR013W	-0.246595615
YFR014C	0.543921418
YFR015C	-0.05329288
YFR016C	0.921977309
YFR017C	0.333398033
YFR018C	0.900261554
YFR019W	-0.452415461
YFR020W	0.485784558
YFR021W	-0.584309053
YFR022W	0.623739777
YFR023W	-0.948808815
YFR024C-A	0.334019208
YFR025C	0.471949956
YFR026C	-0.120402088
YFR030W	0.547942726
YFR031C-A	3.013581604
YFR032C	2.111876463
YFR032C-A	2.442936667
YFR033C	1.228959914
YFR034C	0.23114158
YFR035C	0.444458414
YFR036W	0.605361911
YFR038W	0.407093816
YFR039C	1.373050905
YFR040W	1.28099222
YFR041C	1.534038728
YFR043C	0.798159216
YFR044C	1.588072687
YFR045W	1.616064281
YFR046C	1.138254037
YFR047C	1.967489486
YFR048W	-0.626706663
YFR049W	2.124739934
YFR053C	1.155268989
YFR054C	-1.834282668
YFR055W	0.036388267
YFR056C	-1.614929735
YFR057W	1.099155849
YGL002W	0.707148226
YGL003C	2.077531006
YGL004C	0.445758676
YGL005C	-1.082087881
YGL006W	2.200727754
YGL007W	3.47868439
YGL010W	1.04630537
YGL012W	-1.321115489
YGL013C	0.629310031
YGL014W	1.643976669
YGL015C	-0.11368678
YGL016W	1.337113813
YGL017W	0.676243498
YGL019W	-0.465963772
YGL020C	-0.542602231
YGL021W	0.357213889
YGL023C	-0.702290632
YGL024W	-0.667107955
YGL025C	-0.593850481
YGL026C	-0.983258102
YGL027C	-0.407759611
YGL028C	0.303186961
YGL029W	1.337057474
YGL031C	1.511885207
YGL032C	0.710401982
YGL033W	-1.10737103
YGL034C	-0.265461176
YGL035C	-0.806068643
YGL036W	0.150225516
YGL037C	0.097163248
YGL038C	-0.30784979
YGL039W	-0.19670614
YGL041C	-0.574409722
YGL042C	-1.183890845
YGL043W	-0.760261591
YGL045W	-0.1914672005
YGL049C	0.307602698
YGL050W	-0.614035335
YGL051W	1.402729559
YGL053W	1.885369411
YGL054C	-0.649762562
YGL056C	1.117011627
YGL057C	0.914755645
YGL058W	1.945124238
YGL059W	1.187489702
YGL060W	0.920893257
YGL062W	1.2829135759999999
YGL063W	-0.45716698
YGL064C	-1.11603563
YGL066W	-1.249344794
YGL067W	1.111151629
YGL070C	3.210179597
YGL071W	-0.45473695
YGL072C	-1.18464399
YGL076C	1.235935412
YGL077C	0.008919823
YGL078C	2.804328125
YGL079W	0.680779833
YGL080W	1.742775036
YGL081W	1.625144664
YGL082W	-0.813478387
YGL083W	0.029478107
YGL084C	-0.56837025
YGL085W	-0.503970883
YGL086W	0.318593532
YGL087C	1.864683348
YGL088W	0.567392246
YGL089C	0.952339613
YGL090W	0.275993471
YGL094C	-0.812198818
YGL095C	2.548204272
YGL096W	0.488454984
YGL101W	-0.017553329
YGL104C	0.279283917
YGL105W	0.760063904
YGL107C	0.289684744
YGL108C	0.770635824
YGL109W	-0.103642721
YGL110C	-0.326794929
YGL114W	0.580859435
YGL115W	-0.732968985
YGL117W	0.859009335
YGL118C	0.497331196
YGL121C	0.412807878
YGL124C	-0.096841825
YGL125W	0.995852039
YGL126W	-0.062069266
YGL127C	0.191362359
YGL129C	-0.904291305
YGL131C	1.759444235
YGL132W	0.610872759
YGL133W	0.08339782
YGL135W	-1.480939032
YGL136C	-0.687993671
YGL138C	1.742184144
YGL139W	2.475368076
YGL140C	1.132845033
YGL141W	1.520257234
YGL143C	-0.450951742
YGL144C	1.107183999
YGL146C	-0.351003135
YGL147C	3.343026675
YGL148W	-1.041704119
YGL149W	0.45050528
YGL151W	-0.424699618
YGL152C	0.057648454
YGL153W	0.097232678
YGL154C	0.929926348
YGL156W	0.880389397
YGL157W	1.093171011
YGL158W	0.881891528
YGL159W	0.591218615
YGL160W	0.556790062
YGL161C	0.293591862
YGL162W	-0.187972649
YGL163C	-0.581181401
YGL164C	-0.779778226
YGL165C	-0.309807053
YGL166W	-0.000986768
YGL167C	-1.942045603
YGL168W	-1.581195554
YGL170C	0.927563737
YGL173C	-0.967103181
YGL174W	-0.785712884
YGL175C	-0.28054253
YGL176C	-0.50140972
YGL177W	-0.343581958
YGL179C	-0.067986885
YGL180W	0.853637486
YGL181W	-0.004813524
YGL194C	0.715459798
YGL195W	1.22865709
YGL196W	1.2857685
YGL197W	-1.15392818
YGL198W	1.951609242
YGL199C	0.6729002344999999
YGL200C	0.069072234
YGL202W	0.964045385
YGL203C	1.628665672
YGL205W	-0.023019225
YGL206C	4.208462341
YGL208W	-0.343812658
YGL209W	-1.168742165
YGL210W	-0.203400663
YGL211W	-0.705084562
YGL212W	-0.733059452
YGL213C	0.597180586
YGL214W	-0.04880834899999997
YGL215W	0.583343256
YGL216W	-0.760261046
YGL217C	-0.0875623425
YGL218W	1.6433210715
YGL219C	2.612435469
YGL220W	-1.71171309
YGL221C	0.936091362
YGL222C	0.195179375
YGL223C	-0.786053524
YGL224C	-0.984487786
YGL226C-A	-0.476144456
YGL226W	0.788553366
YGL227W	-0.703819052
YGL228W	0.54603053
YGL229C	-0.386816574
YGL230C	-0.259760333
YGL231C	1.219983997
YGL232W	-0.203183704
YGL234W	-0.593731139
YGL235W	-1.106804265
YGL236C	-1.319703561
YGL237C	-1.409985824
YGL240W	-0.512769857
YGL241W	0.335276815
YGL242C	1.329963453
YGL243W	0.019200561
YGL244W	-1.634811567
YGL246C	-1.609583398
YGL248W	1.146497769
YGL249W	0.521300529
YGL250W	0.854858315
YGL251C	0.522128971
YGL252C	2.604876164
YGL253W	1.866060008
YGL254W	2.675008746
YGL255W	-0.241224174
YGL256W	1.149005395
YGL257C	0.175776982
YGL258W	2.011767972
YGL259W	1.27226837
YGL260W	0.120465146
YGL261C	0.582485434
YGL262W	1.308781287
YGL263W	-0.027044971
YGR001C	1.092362278
YGR003W	1.536208388
YGR004W	-0.106457255
YGR006W	-1.945850262
YGR007W	-0.649705977
YGR008C	0.473181493
YGR010W	1.253585881
YGR011W	0.17874602349999996
YGR012W	-0.464721716
YGR014W	1.800390162
YGR015C	2.138343754
YGR016W	1.282713737
YGR017W	-0.236548712
YGR018C	0.8629036325
YGR019W	-0.304395062
YGR020C	0.792888308
YGR021W	1.170536448
YGR022C	-1.129408825
YGR023W	-1.156423287
YGR025W	1.077234
YGR026W	0.817841798
YGR027C	-1.05782712
YGR028W	0.307772676
YGR031W	0.054729743
YGR032W	0.116309798
YGR033C	0.051022658
YGR034W	0.061797108
YGR035C	-0.066077769
YGR036C	-0.745657493
YGR037C	3.526057925
YGR038W	-0.511122943
YGR039W	-0.168208502
YGR040W	-0.888536715
YGR041W	0.649008485
YGR042W	0.503979158
YGR043C	-0.815649654
YGR044C	-0.19720056
YGR045C	-0.767273975
YGR049W	-0.014341767
YGR050C	-0.316026576
YGR051C	0.195799165
YGR052W	0.759472241
YGR053C	0.13230645
YGR054W	0.131184557
YGR055W	2.38005424
YGR056W	-1.017194573
YGR057C	-0.51665305
YGR058W	-0.927293968
YGR059W	-0.6131524
YGR061C	-0.975058796
YGR062C	-1.001295175
YGR063C	-0.761542326
YGR064W	-0.847549879
YGR066C	-0.67608279
YGR067C	0.534572051
YGR068C	-0.14489447
YGR069W	-0.113142791
YGR070W	-0.600432095
YGR071C	-0.694018026
YGR072W	-0.194338303
YGR076C	-1.233329507
YGR077C	-0.925118949
YGR078C	-1.053876832
YGR079W	-0.226281853
YGR080W	-0.426794056
YGR081C	0.967348241
YGR084C	-0.484372416
YGR085C	-0.823422734
YGR086C	-1.135038364
YGR087C	0.167655187
YGR088W	-0.346408144
YGR089W	-0.524639202
YGR092W	-0.13227269
YGR093W	0.401612157
YGR096W	0.09616449
YGR097W	0.726587337
YGR100W	0.550009058
YGR101W	-0.981188525
YGR102C	-1.245091055
YGR104C	-1.126725008
YGR105W	-0.73359882
YGR106C	0.027205523
YGR107W	-0.67848829
YGR108W	0.168456879
YGR109C	-0.924774676
YGR110W	-0.441701637
YGR111W	0.071289437
YGR112W	-1.029222284
YGR117C	-0.361575628
YGR118W	2.729176097
YGR121C	-0.583603183
YGR122C-A	-0.237197806
YGR122W	-0.092468733
YGR123C	-0.152628731
YGR124W	1.068112977
YGR125W	0.144391405
YGR126W	-0.433488768
YGR127W	0.813509595
YGR129W	-0.468288889
YGR130C	-1.842483036
YGR131W	-0.528456373
YGR132C	-0.349568569
YGR133W	-0.658660254
YGR134W	-0.274413788
YGR135W	0.687686547
YGR136W	0.439255853
YGR137W	1.022315846
YGR138C	0.054587934
YGR139W	-0.169387943
YGR141W	-0.981680534
YGR142W	-0.013344301
YGR143W	-1.470443365
YGR144W	0.426095648
YGR146C	-0.029811301
YGR148C	1.271199193
YGR149W	0.792990317
YGR150C	-1.721803279
YGR151C	0.790270497
YGR152C	0.799178708
YGR153W	1.278095512
YGR154C	0.459155942
YGR155W	-1.537254919
YGR157W	2.361278794
YGR159C	-0.746470744
YGR160W	-0.282677936
YGR161C	0.430972529
YGR162W	0.55775562
YGR163W	3.152275042
YGR164W	1.786969426
YGR165W	-0.845205947
YGR166W	0.717567804
YGR167W	-0.390461373
YGR168C	1.771769513
YGR169C	0.191813027
YGR170W	-0.147452055
YGR171C	-1.064646161
YGR173W	0.518538151
YGR174C	0.396767658
YGR176W	-0.774925419
YGR177C	-0.81827104
YGR178C	-0.429299929
YGR180C	-1.025316001
YGR181W	1.685485661
YGR182C	1.024305638
YGR183C	-0.229590764
YGR184C	0.674280659
YGR187C	0.033903687
YGR188C	-0.76060997
YGR189C	0.294930256
YGR192C	1.61611106
YGR193C	0.510523474
YGR194C	-0.402849046
YGR196C	1.534831515
YGR197C	0.434632692
YGR199W	-0.22907578
YGR200C	-0.584070096
YGR201C	-0.921762652
YGR202C	0.716195951
YGR203W	1.475708923
YGR204W	-1.231416018
YGR205W	1.493897613
YGR206W	-0.296192547
YGR207C	1.102489273
YGR208W	0.135904748
YGR209C	0.526873051
YGR210C	0.687536369
YGR212W	0.149077575
YGR213C	1.072907996
YGR214W	3.659373165
YGR215W	-0.925345241
YGR217W	1.803919532
YGR219W	0.715006953
YGR220C	-0.452021601
YGR221C	1.002423772
YGR222W	-0.611794191
YGR223C	1.97243617
YGR224W	-0.830038163
YGR225W	0.817109666
YGR226C	0.441071902
YGR227W	-0.53738159
YGR228W	-0.78680618
YGR229C	-0.487409149
YGR230W	-0.172338478
YGR231C	0.673538724
YGR232W	0.642244103
YGR233C	0.712068491
YGR234W	0.820152514
YGR235C	0.907845184
YGR236C	-0.104970088
YGR237C	0.000383329
YGR238C	-0.062207164
YGR239C	0.123559186
YGR240C	-1.555387174
YGR241C	1.370924545
YGR242W	0.929701833
YGR243W	0.142097819
YGR244C	1.12125064
YGR247W	0.948313074
YGR248W	-0.65196965
YGR249W	0.531507628
YGR250C	-0.922317659
YGR252W	1.084064831
YGR254W	1.312877053
YGR255C	-0.795392599
YGR256W	0.434724077
YGR257C	-0.672021137
YGR258C	0.273891736
YGR259C	-0.596476861
YGR260W	-0.676644346
YGR261C	3.864683142
YGR262C	-0.080552382
YGR263C	-0.995697574
YGR266W	-0.139721103
YGR268C	-0.719403071
YGR269W	-0.031787235
YGR270W	0.399194053
YGR271C-A	-0.327617701
YGR271W	0.172263831
YGR273C	0.513813973
YGR275W	-0.967065097
YGR276C	-1.320420484
YGR279C	0.627801879
YGR281W	0.507276901
YGR282C	2.385870493
YGR283C	0.214830656
YGR284C	0.602789786
YGR285C	1.748857841
YGR286C	0.1756151
YGR287C	0.592207251
YGR288W	0.143975154
YGR289C	0.37103777
YGR290W	0.768278931
YGR291C	0.176942609
YGR292W	-0.119317899
YGR295C	1.011869077
YHL002W	-0.289527638
YHL003C	-0.628667803
YHL005C	-0.72602612
YHL006C	-0.421820156
YHL007C	-0.870276068
YHL008C	-0.381744966
YHL009C	-0.615580515
YHL010C	-0.717051424
YHL011C	4.953065811
YHL012W	-0.714302265
YHL013C	-0.665326619
YHL014C	-0.709826977
YHL016C	-0.619290751
YHL017W	-0.61963554
YHL019C	-0.283775895
YHL020C	-1.117566391
YHL021C	-0.773015528
YHL022C	-0.938535778
YHL023C	-0.802843874
YHL024W	-0.877668237
YHL025W	-0.974212773
YHL026C	-0.327146029
YHL027W	0.534972395
YHL028W	-0.457075798
YHL029C	-0.698556854
YHL030W	-0.626787586
YHL031C	-0.740659578
YHL032C	-0.361698626
YHL033C	-0.729585064
YHL034C	0.183175138
YHL035C	-0.533012257
YHL036W	-0.059450895
YHL037C	-0.345160259
YHL038C	-1.406751188
YHL039W	0.260323086
YHL040C	-0.453352098
YHL041W	-0.50167712
YHL042W	-0.557357421
YHL043W	-0.489902312
YHL044W	-0.417565505
YHL045W	-0.521387636
YHL046C	-0.922956582
YHL047C	-0.671731294
YHR001W-A	-0.62187094
YHR003C	-0.608213255
YHR004C	-0.465636088
YHR005C	-0.028639361
YHR006W	-0.01815476
YHR008C	-0.29637359
YHR009C	0.238114402
YHR010W	-0.496711839
YHR011W	-1.175352631
YHR012W	-0.530258838
YHR013C	-1.150721572
YHR014W	-0.655333805
YHR015W	-0.320309315
YHR016C	1.523098924
YHR017W	0.909724816
YHR018C	-0.45390563
YHR021C	-0.360682432
YHR021W-A	0.761242807
YHR022C	-0.39796997
YHR025W	-0.773009426
YHR026W	-0.637665907
YHR028C	-1.470420158
YHR029C	-0.683988548
YHR030C	-0.367724176
YHR031C	-0.581198673
YHR032W	1.043516874
YHR033W	-0.584249028
YHR034C	-1.146247011
YHR035W	0.53348875
YHR037W	0.066776289
YHR038W	0.161382008
YHR039C	0.786422749
YHR039C-A	-0.281595838
YHR041C	-1.183766512
YHR043C	0.633041832
YHR044C	0.969610745
YHR045W	0.208899755
YHR046C	-0.747065938
YHR047C	1.018919588
YHR048W	-0.513905389
YHR049C-A	-0.713708962
YHR049W	0.654016261
YHR050W	-0.103648824
YHR051W	-1.709651686
YHR057C	-0.016632588
YHR059W	-1.113807757
YHR060W	-1.431941973
YHR061C	0.655369843
YHR064C	-0.857441989
YHR066W	2.591887293
YHR067W	-0.430785244
YHR073W	-1.221203728
YHR075C	-1.520015186
YHR076W	1.298514613
YHR077C	-0.235492534
YHR078W	-0.690849056
YHR079C	-1.16539889
YHR079C-A	0.676692765
YHR080C	1.189370758
YHR081W	-1.305178235
YHR082C	-0.542994591
YHR086W	-0.689202818
YHR087W	-1.157707924
YHR091C	-1.325444873
YHR092C	-0.58694766
YHR093W	0.768522682
YHR094C	0.692852349
YHR095W	0.578739417
YHR096C	0.123517622
YHR097C	1.165102399
YHR100C	-1.6667130000000001
YHR103W	-0.550723267
YHR104W	-0.602002899
YHR105W	-0.882354624
YHR106W	0.112128706
YHR108W	-0.25819545
YHR109W	0.424438621
YHR110W	-1.078777311
YHR111W	-1.705029037
YHR112C	-1.166834365
YHR113W	-1.065889259
YHR114W	0.159396118
YHR115C	0.017654099
YHR116W	-1.503265275
YHR117W	-1.555536376
YHR120W	-1.768617784
YHR121W	-0.192679733
YHR123W	-1.792040485
YHR124W	-1.398353634
YHR125W	-0.104655918
YHR126C	0.996057358
YHR127W	0.392316124
YHR129C	-0.004293316
YHR130C	0.798820368
YHR131C	0.419432805
YHR132C	-0.116961035
YHR132W-A	0.020934871
YHR133C	1.039679236
YHR134W	0.140909891
YHR135C	-0.776500877
YHR136C	-0.278799371
YHR137W	-0.016875955
YHR138C	0.783666912
YHR139C	0.639054748
YHR139C-A	0.459222908
YHR140W	0.145633164
YHR142W	1.002408098
YHR143W	0.734749543
YHR146W	0.369644629
YHR147C	-1.676065463
YHR150W	-0.0273764
YHR151C	1.816401327
YHR152W	1.976583098
YHR153C	0.111264429
YHR154W	-0.183391282
YHR155W	-0.207641811
YHR156C	0.857498116
YHR157W	0.928066701
YHR158C	1.609705141
YHR159W	1.184847187
YHR160C	1.019087592
YHR161C	0.80261133
YHR162W	0.670499983
YHR163W	0.619044965
YHR167W	-1.29608557
YHR168W	1.049184238
YHR171W	1.19813298
YHR176W	1.281943019
YHR177W	1.485681761
YHR178W	2.28034896
YHR179W	0.397480894
YHR180W	0.792465712
YHR181W	-0.461358347
YHR182W	1.246933181
YHR183W	0.171804237
YHR184W	0.976108243
YHR185C	0.530899625
YHR189W	-1.037285865
YHR191C	0.230726543
YHR193C	1.236097158
YHR194W	0.662027596
YHR195W	0.047333692
YHR198C	-1.37281092
YHR199C	-0.372037405
YHR200W	-0.745343875
YHR202W	-0.121249664
YHR203C	-0.009159491
YHR204W	-0.140438263
YHR206W	-0.97394823
YHR207C	-0.759686095
YHR209W	0.046435389
YHR210C	-0.382423317
YIL001W	-0.909045086
YIL002C	2.30210081
YIL005W	-0.720225914
YIL006W	-1.314131861
YIL007C	-1.095869626
YIL008W	-0.112073242
YIL009C-A	0.140588878
YIL009W	-1.11314185
YIL010W	1.054891004
YIL011W	-0.505255406
YIL012W	0.255157582
YIL013C	-1.404555789
YIL014C-A	-1.034242794
YIL014W	0.984970439
YIL015W	0.534656253
YIL016W	1.074092124
YIL017C	-1.380578757
YIL018W	0.228386323
YIL020C	-1.305158801
YIL023C	-1.127879109
YIL024C	-0.167192981
YIL025C	1.671406987
YIL027C	1.090769545
YIL028W	-1.253401317
YIL029C	-0.8154518
YIL030C	0.999197696
YIL032C	0.327584471
YIL034C	-0.287700265
YIL035C	0.466079306
YIL036W	0.516776515
YIL037C	0.561244526
YIL038C	-1.628681948
YIL039W	0.476614134
YIL040W	-1.20055696
YIL041W	-0.714274579
YIL042C	-1.647053508
YIL043C	0.483280582
YIL044C	1.480321356
YIL045W	1.763982832
YIL047C	-0.670821277
YIL049W	-1.089026386
YIL050W	-1.309249795
YIL052C	-1.011089997
YIL053W	-0.604026638
YIL054W	-0.219085338
YIL055C	-0.825175157
YIL056W	-0.513237819
YIL057C	0.788424384
YIL058W	0.541189012
YIL059C	0.38980567
YIL060W	0.306632126
YIL064W	-0.853582035
YIL065C	-0.931543053
YIL066C	-0.180755072
YIL067C	0.446243364
YIL069C	0.96088464
YIL070C	-0.399217563
YIL071C	1.233529178
YIL072W	2.301452434
YIL073C	-0.768732202
YIL074C	1.607847937
YIL076W	-1.44016654
YIL077C	-1.565398371
YIL079C	0.669913435
YIL084C	-0.931542743
YIL085C	1.894691164
YIL086C	-1.312884691
YIL087C	-0.26688742
YIL088C	-0.444626106
YIL089W	-0.760638436
YIL090W	-0.756510425
YIL092W	-0.5231174455
YIL093C	-0.651231765
YIL094C	1.40310364
YIL095W	0.850139993
YIL096C	0.8390958
YIL097W	-1.073894668
YIL098C	-0.440059693
YIL099W	0.683310684
YIL100W	0.533875743
YIL101C	0.005486217
YIL102C	-0.059528042
YIL103W	-0.34568452
YIL105C	-1.35203015
YIL107C	-0.905799959
YIL108W	0.182989298
YIL110W	-0.618977987
YIL111W	-0.816043816
YIL112W	1.487637057
YIL113W	0.477668678
YIL114C	-0.253923829
YIL116W	0.068235435
YIL117C	-0.231001669
YIL119C	-0.900859797
YIL120W	0.370107489
YIL121W	-0.990263118
YIL122W	-1.528283699
YIL123W	-0.285977176
YIL124W	-0.5765944
YIL125W	-0.939209983
YIL128W	-0.888430512
YIL130W	0.884992495
YIL131C	0.042631175
YIL132C	-0.568629317
YIL133C	0.476181614
YIL134W	0.424958721
YIL135C	1.454596479
YIL136W	0.926313019
YIL137C	-0.156496664
YIL138C	1.845650492
YIL139C	1.785368038
YIL140W	1.898400628
YIL141W	0.994986222
YIL145C	-0.335213045
YIL146C	-0.146045721
YIL148W	-1.074503293
YIL149C	0.441782796
YIL152W	-0.63699931
YIL153W	-0.972594918
YIL154C	-0.404138104
YIL155C	0.730855944
YIL156W	0.843002896
YIL157C	-0.75439145
YIL158W	0.076595862
YIL159W	-0.518830253
YIL160C	1.40804746
YIL161W	0.454995535
YIL162W	0.647370112
YIL163C	1.595853882
YIL164C	1.202015744
YIL165C	2.1173161
YIL166C	-0.154711424
YIL173W	1.327546264
YIR001C	-0.50101879
YIR002C	1.186536029
YIR003W	1.156010464
YIR004W	0.353980976
YIR005W	0.134546107
YIR007W	1.306733632
YIR009W	-0.368244723
YIR013C	2.393474654
YIR014W	1.381706954
YIR016W	-0.817830932
YIR017C	-0.872737311
YIR018W	-0.533735297
YIR019C	-0.934203852
YIR020C	-0.003921782
YIR020W-A	1.006569686
YIR021W	0.003115388
YIR023W	2.310098754
YIR024C	-0.052002501
YIR025W	-0.436579915
YIR026C	1.609706763
YIR027C	1.129696847
YIR028W	1.069260037
YIR029W	0.599491287
YIR030C	-0.815429607
YIR031C	0.997259291
YIR032C	0.580362131
YIR033W	-0.014967935
YIR034C	2.293685909
YIR035C	0.204322579
YIR036C	0.810553735
YIR037W	-0.4572062
YIR038C	0.395539221
YIR039C	1.688925755
YIR042C	-1.365176494
YJL003W	0.462040273
YJL004C	0.141216959
YJL006C	-0.37140631
YJL007C	0.969244871
YJL012C	-0.592132916
YJL013C	-0.624597864
YJL016W	1.2012004754999999
YJL020C	2.02005584
YJL022W	-0.24066385
YJL023C	1.859591019
YJL024C	4.560162539
YJL027C	-0.845085062
YJL028W	-0.30404175
YJL029C	-0.108510962
YJL030W	1.462456244
YJL036W	2.545910935
YJL037W	0.696679311
YJL038C	0.569417715
YJL042W	-0.256066842
YJL043W	-0.057640085
YJL044C	0.61839019
YJL045W	-0.675360173
YJL046W	-0.538376485
YJL047C	-0.03694013
YJL048C	-0.169905947
YJL049W	0.000111459
YJL051W	2.864947428
YJL052W	-0.708995864
YJL053W	0.775342751
YJL055W	-0.339265003
YJL056C	0.028707633
YJL057C	-1.2124402
YJL058C	0.726728079
YJL059W	1.137808963
YJL060W	1.067903692
YJL062W	-1.625937446
YJL063C	-0.863528666
YJL064W	0.30323292
