orf	hap a | growth (CFU) | temperature [30-62 C], time [20 min] | YPD | Stolp ZD~Hardwick JM, 2022
YBR078W	-0.03208823859462799
YBR081C	0.2016855536341597
YBR082C	-1.1615670411775392
YBR083W	0.42098540064159257
YBR084C-A	2.432935745156021
YBR084W	-0.5043540726715464
YBR085W	-0.6855022568589552
YBR089C-A	0.49353284301844663
YBR090C	1.5558239424272542
YBR092C	0.22181903813037898
YBR093C	0.89320596835434
YBR094W	0.9462255438197343
YBR095C	-0.34433694919299873
YBR097W	-0.1377956205142229
YBR098W	0.21075976924921588
YBR099C	0.8208331453908103
YBR101C	-0.12657563064322422
YBR103W	0.044053007172855145
YBR104W	-0.44256500239351415
YBR105C	-0.6487322109119815
YBR106W	-0.5742072756200786
YBR107C	0.31492821170579666
YBR108W	1.2232831481803474
YBR111C	-0.2410903711692908
YBR112C	0.8730840668719022
YBR113W	-0.42182607926987464
YBR114W	-0.5827005050402843
YBR115C	1.0489180126548459
YBR116C	0.6017401873841114
YBR119W	-0.11758103702579926
YBR120C	-1.3154801597752237
YBR121C	0.08073688247663068
YBR122C	0.14289341033323177
YBR125C	1.363303345929093
YBR126C	-1.0170433533539636
YBR127C	-0.3072946357605513
YBR128C	-0.1105651487593966
YBR129C	1.1774507786317716
YBR130C	0.25005452088050545
YBR131W	-0.3601265887723528
YBR132C	-0.024731275535392
YBR133C	-0.5420151337887323
YBR134W	-0.6382346181322418
YBR137W	1.0882930484259217
YBR138C	0.8317635778130058
YBR139W	0.34298302986367957
YBR141C	0.045115064399180824
YBR144C	0.4219880681905355
YBR145W	0.4021783076783248
YBR146W	0.5801407219459832
YBR147W	1.6214183427760953
YBR148W	0.9215980906739187
YBR149W	0.5412365005647469
YBR150C	1.8305314772195609
YBR151W	0.5880077438447647
YBR156C	-0.8185676256906561
YBR157C	0.7084249716554972
YBR158W	0.8904587414474463
YBR159W	0.18848578287852996
YBR161W	0.2135581973421736
YBR162C	1.5265700913060276
YBR162W-A	1.1482123062094913
YBR163W	-0.08424686282801334
YBR164C	0.6672343573063984
YBR165W	0.7684127065701355
YBR166C	1.0626019480178215
YBR168W	1.7518189840342864
YBR169C	0.6183611652297658
YBR170C	1.265826599483202
YBR171W	-0.7939169519352891
YBR172C	-0.4748323367300836
YBR173C	-1.2683016722261933
YBR174C	-0.4405783030181486
YBR175W	-0.5823795083661256
YBR176W	0.28679139171593304
YBR177C	-0.029454603069235474
YBR178W	-0.14612296184968515
YBR179C	0.4634083984437735
YBR180W	0.3480920981526542
YBR181C	2.4541193933738006
YBR182C	0.45973127072642683
YBR183W	1.5295910477798564
YBR184W	-0.1471628319450934
YBR185C	0.4671174172537573
YBR186W	-0.016438138316176285
YBR187W	0.7927825372043328
YBR188C	-0.06808666344461474
YBR189W	0.6265363310866028
YBR191W	-0.7917192189072133
YBR194W	-0.45494207941711495
YBR195C	0.29507068211102605
YBR197C	0.6141374024770955
YBR199W	-0.26623924336654586
YBR200W	2.2166417193054517
YBR201W	-0.19831216720798434
YBR203W	0.3570258543278221
YBR204C	1.2740353645804792
YBR205W	1.3487928647773617
YBR206W	1.1493607058780608
YBR207W	0.7432850193426981
YBR208C	0.41931783320491095
YBR222C	0.9146213922752333
YBR223C	0.732498475779535
YBR224W	-0.7219018593241547
YBR225W	0.6728353587408148
YBR226C	0.9711090276516355
YBR227C	0.11470971783707767
YBR228W	0.5264859723016827
YBR229C	0.9371291870061442
YBR230C	1.7876608552143436
YBR231C	0.3696409392438751
YBR232C	1.7724083802479211
YBR233W	0.3349601191214838
YBR235W	-0.24277917815777852
YBR238C	2.0501319815047623
YBR239C	0.7724795371581038
YBR240C	-0.4815688278506175
YBR241C	1.2559227102033628
YBR242W	-0.42521431883886696
YBR244W	0.4264214204101886
YBR245C	0.15054419628945157
YBR246W	-0.3713694055467567
YBR248C	1.2452899330495706
YBR249C	0.7323852199430448
YBR250W	2.0836191096455994
