orf	hom | growth (relative abundance in pooled culture) | ultraviolet light [IC10 (110 J/m2)] | Hanway D~Romesberg FE, 2002	hom | growth (relative abundance in pooled culture) | ultraviolet light [IC20] | Hanway D~Romesberg FE, 2002	hom | growth (relative abundance in pooled culture) | ultraviolet light [IC30] | Hanway D~Romesberg FE, 2002	hom | growth (relative abundance in pooled culture) | ultraviolet light [IC40] | Hanway D~Romesberg FE, 2002	hom | growth (relative abundance in pooled culture) | ultraviolet light [IC50] | Hanway D~Romesberg FE, 2002	hom | growth (relative abundance in pooled culture) | ultraviolet light [IC60] | Hanway D~Romesberg FE, 2002	hom | growth (relative abundance in pooled culture) | ultraviolet light [IC70] | Hanway D~Romesberg FE, 2002	hom | growth (exponential growth rate) | ultraviolet light [IC50] | Hanway D~Romesberg FE, 2002	hom | growth (undefined) | methyl methanesulfonate [0.01%] | Hanway D~Romesberg FE, 2002	hom | growth (undefined) | methyl methanesulfonate [0.001%] | Hanway D~Romesberg FE, 2002
YAR035W	0.0	0.0	0.010000000000000009	-0.010000000000000009	0.0	-0.12	-0.08999999999999997	0.040000000000000036	0.0	0.0
YAR042W	-0.020000000000000018	0.0	-0.06999999999999995	-0.050000000000000044	-0.040000000000000036	-0.10999999999999999	-0.06000000000000005	-0.06999999999999995	0.0	0.0
YBL008W	-0.010000000000000009	0.0	-0.020000000000000018	-0.010000000000000009	-0.030000000000000027	-0.020000000000000018	-0.010000000000000009	-0.08999999999999997	0.0	0.0
YBL038W	0.010000000000000009	-0.030000000000000027	-0.010000000000000009	-0.030000000000000027	-0.010000000000000009	-0.030000000000000027	-0.010000000000000009	-0.17000000000000004	0.0	0.0
YBL089W	-0.020000000000000018	-0.020000000000000018	-0.040000000000000036	-0.050000000000000044	-0.06999999999999995	-0.07999999999999996	-0.07999999999999996	-0.040000000000000036	0.0	0.0
YBL090W	0.010000000000000009	-0.06000000000000005	0.010000000000000009	-0.050000000000000044	0.010000000000000009	-0.050000000000000044	-0.050000000000000044	-0.17000000000000004	0.0	0.0
YBR174C	-0.050000000000000044	-0.06000000000000005	-0.10999999999999999	-0.09999999999999998	-0.10999999999999999	-0.14	-0.09999999999999998	-0.07999999999999996	0.0	0.0
YBR175W	-0.020000000000000018	-0.040000000000000036	-0.030000000000000027	-0.030000000000000027	-0.040000000000000036	-0.07999999999999996	-0.07999999999999996	-0.040000000000000036	0.0	0.0
YBR195C	-0.040000000000000036	-0.050000000000000044	-0.040000000000000036	-0.050000000000000044	-0.07999999999999996	-0.06999999999999995	-0.12	-0.06999999999999995	0.0	0.0
YCL037C	-0.010000000000000009	-0.09999999999999998	-0.010000000000000009	-0.09999999999999998	-0.06999999999999995	-0.08999999999999997	-0.07999999999999996	-0.14	0.0	0.0
YCR009C	0.0	-0.06000000000000005	-0.010000000000000009	-0.06999999999999995	-0.010000000000000009	-0.07999999999999996	-0.040000000000000036	-0.22999999999999998	0.0	0.0
YDR065W	0.020000000000000018	-0.08999999999999997	0.010000000000000009	-0.06000000000000005	0.010000000000000009	-0.06000000000000005	-0.050000000000000044	-0.14	0.0	0.0
YDR194C	0.010000000000000009	-0.050000000000000044	0.010000000000000009	-0.040000000000000036	0.010000000000000009	-0.020000000000000018	0.0	-0.14	0.0	0.0
YDR217C	-0.19999999999999996	-0.22999999999999998	-0.20999999999999996	-0.24	-0.21999999999999997	-0.25	-0.24	-0.35	-0.010000000000000009	-0.09999999999999998
YDR378C	0.0	-0.08999999999999997	0.010000000000000009	-0.07999999999999996	0.0	-0.08999999999999997	-0.08999999999999997	-0.16000000000000003	0.0	0.0
YDR386W	-0.030000000000000027	-0.06999999999999995	-0.040000000000000036	-0.06999999999999995	-0.050000000000000044	-0.06999999999999995	-0.07999999999999996	-0.07999999999999996	-0.15000000000000002	-0.20999999999999996
YDR388W	0.0	-0.020000000000000018	-0.010000000000000009	-0.040000000000000036	-0.010000000000000009	-0.020000000000000018	-0.010000000000000009	-0.31999999999999995	0.0	0.0
YDR405W	0.010000000000000009	0.0	0.010000000000000009	0.0	0.0	0.0	0.0	-0.16000000000000003	0.0	0.0
YDR409W	-0.06000000000000005	-0.10999999999999999	-0.12	-0.15000000000000002	-0.15000000000000002	-0.18000000000000005	-0.20999999999999996	-0.040000000000000036	0.0	0.0
YDR419W	-0.09999999999999998	-0.19999999999999996	-0.25	-0.28	-0.28	-0.31999999999999995	-0.31000000000000005	-0.35	0.0	0.0
YEL037C	-0.21999999999999997	-0.26	-0.22999999999999998	-0.27	-0.21999999999999997	-0.26	-0.24	-0.53	0.0	0.0
YER016W	-0.010000000000000009	-0.040000000000000036	0.0	-0.040000000000000036	-0.010000000000000009	-0.12	-0.913	0.050000000000000044	0.0	0.0
YER030W	0.0	-0.010000000000000009	0.010000000000000009	-0.010000000000000009	0.0	-0.06999999999999995	-0.10999999999999999	0.050000000000000044	0.0	0.0
YER068W	0.010000000000000009	-0.050000000000000044	0.0	-0.06000000000000005	0.010000000000000009	-0.030000000000000027	-0.030000000000000027	-0.26	0.0	0.0
YER092W	-0.030000000000000027	-0.050000000000000044	-0.06999999999999995	-0.07999999999999996	-0.10999999999999999	-0.13	-0.13	-0.08999999999999997	0.0	0.0
YER095W	-0.020000000000000018	-0.06999999999999995	-0.040000000000000036	-0.06999999999999995	-0.06000000000000005	-0.06000000000000005	-0.040000000000000036	-0.18999999999999995	0.0	0.0
YER188W	-0.010000000000000009	0.06000000000000005	-0.06000000000000005	0.010000000000000009	-0.030000000000000027	-0.010000000000000009	0.08000000000000007	-0.08999999999999997	0.0	0.0
YFR034C	-0.030000000000000027	-0.040000000000000036	-0.08999999999999997	-0.13	-0.13	-0.18000000000000005	-0.18000000000000005	-0.21999999999999997	0.0	0.0
YGL087C	-0.21999999999999997	-0.31000000000000005	-0.31000000000000005	-0.33999999999999997	-0.32999999999999996	-0.35	-0.31999999999999995	-0.54	-0.15000000000000002	-0.30000000000000004
YGL224C	0.0	-0.010000000000000009	-0.050000000000000044	-0.030000000000000027	-0.020000000000000018	-0.050000000000000044	0.020000000000000018	-0.09999999999999998	0.0	0.0
YGL227W	-0.020000000000000018	0.0	-0.010000000000000009	-0.020000000000000018	-0.010000000000000009	-0.020000000000000018	0.0	-0.10999999999999999	0.0	0.0
YGL229C	-0.020000000000000018	-0.010000000000000009	-0.12	-0.06000000000000005	-0.06999999999999995	-0.06999999999999995	0.020000000000000018	-0.07999999999999996	0.0	0.0
YGL237C	-0.030000000000000027	-0.040000000000000036	-0.050000000000000044	-0.06999999999999995	-0.06999999999999995	-0.06999999999999995	-0.13	-0.08999999999999997	-0.15000000000000002	-0.15000000000000002
YGL244W	-0.050000000000000044	-0.08999999999999997	-0.10999999999999999	-0.12	-0.12	-0.10999999999999999	-0.12	-0.21999999999999997	0.0	0.0
YGR070W	-0.010000000000000009	-0.050000000000000044	-0.06999999999999995	-0.06999999999999995	-0.06000000000000005	-0.12	0.010000000000000009	-0.14	0.0	0.0
YGR122W	0.0	-0.010000000000000009	-0.030000000000000027	-0.040000000000000036	-0.030000000000000027	-0.07999999999999996	-0.07999999999999996	-0.050000000000000044	-0.050000000000000044	-0.07999999999999996
YGR244C	0.010000000000000009	-0.020000000000000018	-0.06000000000000005	-0.040000000000000036	-0.020000000000000018	-0.06999999999999995	0.020000000000000018	-0.12	0.0	0.0
YHL005C	-0.040000000000000036	-0.050000000000000044	-0.06999999999999995	-0.06999999999999995	-0.06999999999999995	-0.12	-0.913	-0.06000000000000005	-0.020000000000000018	-0.07999999999999996
YHL019C	-0.030000000000000027	-0.07999999999999996	0.030000000000000027	-0.08999999999999997	0.010000000000000009	0.020000000000000018	0.040000000000000036	0.0	0.0	0.0
YHL031C	0.010000000000000009	0.010000000000000009	0.020000000000000018	0.0	0.0	0.0	0.010000000000000009	-0.07999999999999996	0.0	0.0
YHR013C	-0.09999999999999998	-0.06999999999999995	-0.08999999999999997	-0.07999999999999996	-0.15000000000000002	-0.08999999999999997	-0.09999999999999998	-0.17000000000000004	0.0	0.0
YHR147C	0.010000000000000009	-0.010000000000000009	0.010000000000000009	0.0	0.010000000000000009	0.010000000000000009	0.010000000000000009	-0.18000000000000005	0.0	0.0
YJL005W	0.0	-0.030000000000000027	0.0	-0.030000000000000027	0.0	-0.030000000000000027	-0.020000000000000018	-0.17000000000000004	0.0	0.0
YKL002W	-0.040000000000000036	-0.050000000000000044	-0.09999999999999998	-0.06999999999999995	-0.10999999999999999	-0.08999999999999997	-0.06000000000000005	-0.18000000000000005	0.0	0.0
YKL016C	0.0	-0.020000000000000018	0.0	-0.020000000000000018	-0.010000000000000009	0.0	0.0	-0.14	0.0	0.0
YKL048C	-0.040000000000000036	-0.06000000000000005	-0.06000000000000005	-0.050000000000000044	-0.06000000000000005	-0.06999999999999995	-0.08999999999999997	-0.09999999999999998	0.0	0.0
YKL109W	-0.030000000000000027	-0.06000000000000005	-0.06999999999999995	-0.08999999999999997	-0.09999999999999998	-0.12	-0.12	-0.09999999999999998	0.0	0.0
YKL114C	0.010000000000000009	-0.06999999999999995	0.0	-0.09999999999999998	0.0	-0.08999999999999997	-0.08999999999999997	-0.13	0.0	0.0
YKL150W	-0.010000000000000009	-0.030000000000000027	-0.06000000000000005	-0.07999999999999996	-0.040000000000000036	-0.08999999999999997	0.010000000000000009	-0.050000000000000044	0.0	0.0
YKL167C	-0.030000000000000027	-0.06000000000000005	-0.06999999999999995	-0.06999999999999995	-0.06999999999999995	-0.10999999999999999	-0.09999999999999998	-0.06000000000000005	0.0	0.0
YKL212W	0.020000000000000018	0.0	0.020000000000000018	-0.010000000000000009	0.010000000000000009	-0.010000000000000009	0.0	-0.24	0.0	0.0
YKL213C	-0.06000000000000005	-0.12	-0.10999999999999999	-0.16000000000000003	-0.13	-0.17000000000000004	-0.17000000000000004	-0.19999999999999996	-0.020000000000000018	-0.31000000000000005
YLL039C	-0.06999999999999995	-0.10999999999999999	-0.14	-0.16000000000000003	-0.16000000000000003	-0.18000000000000005	-0.18999999999999995	-0.17000000000000004	0.020000000000000018	-0.08999999999999997
YLL043W	-0.040000000000000036	-0.07999999999999996	-0.050000000000000044	-0.09999999999999998	-0.050000000000000044	-0.07999999999999996	-0.09999999999999998	-0.16000000000000003	-0.08999999999999997	-0.10999999999999999
YLR032W	-0.21999999999999997	-0.21999999999999997	-0.22999999999999998	-0.21999999999999997	-0.22999999999999998	-0.21999999999999997	-0.20999999999999996	-0.36	-0.31999999999999995	-0.33999999999999997
YLR052W	0.010000000000000009	-0.010000000000000009	0.0	-0.030000000000000027	-0.010000000000000009	-0.020000000000000018	-0.06000000000000005	-0.08999999999999997	0.0	0.0
YLR067C	-0.010000000000000009	-0.050000000000000044	-0.010000000000000009	-0.020000000000000018	-0.010000000000000009	0.010000000000000009	0.010000000000000009	-0.20999999999999996	-0.16000000000000003	-0.20999999999999996
YLR083C	-0.030000000000000027	-0.07999999999999996	-0.050000000000000044	-0.07999999999999996	-0.040000000000000036	-0.06999999999999995	0.0	-0.030000000000000027	0.0	0.0
YLR091W	0.010000000000000009	-0.020000000000000018	0.0	-0.020000000000000018	0.010000000000000009	-0.010000000000000009	0.010000000000000009	-0.19999999999999996	0.0	0.0
YLR257W	-0.020000000000000018	-0.010000000000000009	-0.06000000000000005	-0.050000000000000044	-0.040000000000000036	-0.06000000000000005	0.0	-0.12	0.0	0.0
YLR261C	0.010000000000000009	-0.09999999999999998	0.010000000000000009	-0.09999999999999998	0.0	-0.07999999999999996	-0.07999999999999996	-0.20999999999999996	0.0	0.0
YLR288C	-0.20999999999999996	-0.20999999999999996	-0.24	-0.22999999999999998	-0.24	-0.20999999999999996	-0.20999999999999996	-0.30000000000000004	-0.050000000000000044	-0.17000000000000004
YLR368W	0.0	0.0	0.020000000000000018	-0.010000000000000009	0.010000000000000009	0.010000000000000009	0.010000000000000009	-0.07999999999999996	0.0	0.0
YLR393W	-0.050000000000000044	-0.06000000000000005	-0.020000000000000018	-0.020000000000000018	-0.020000000000000018	-0.050000000000000044	-0.010000000000000009	-0.16000000000000003	0.0	0.0
YML001W	-0.010000000000000009	-0.010000000000000009	0.0	-0.020000000000000018	0.0	-0.06999999999999995	-0.13	0.030000000000000027	0.0	0.0
YML002W	-0.010000000000000009	-0.010000000000000009	-0.010000000000000009	-0.030000000000000027	-0.010000000000000009	-0.07999999999999996	-0.14	0.030000000000000027	0.0	0.0
YML003W	-0.020000000000000018	-0.040000000000000036	-0.030000000000000027	-0.050000000000000044	-0.020000000000000018	-0.12	-0.17000000000000004	-0.030000000000000027	0.0	0.0
YML005W	-0.010000000000000009	-0.030000000000000027	-0.020000000000000018	-0.030000000000000027	-0.010000000000000009	-0.08999999999999997	-0.13	-0.040000000000000036	0.0	0.0
YML007W	0.0	-0.020000000000000018	0.0	-0.030000000000000027	-0.020000000000000018	-0.09999999999999998	-0.16000000000000003	0.040000000000000036	0.0	0.0
YML011C	-0.08999999999999997	-0.16000000000000003	-0.15000000000000002	-0.19999999999999996	-0.17000000000000004	-0.22999999999999998	-0.24	-0.12	0.0	0.0
YML012W	-0.020000000000000018	0.0	0.0	-0.010000000000000009	-0.010000000000000009	-0.050000000000000044	-0.09999999999999998	0.020000000000000018	0.0	0.0
YML013W	0.020000000000000018	0.050000000000000044	0.050000000000000044	0.030000000000000027	0.010000000000000009	-0.020000000000000018	-0.07999999999999996	0.07000000000000006	0.0	0.0
YML019W	-0.020000000000000018	-0.010000000000000009	-0.020000000000000018	-0.020000000000000018	-0.020000000000000018	-0.09999999999999998	-0.14	0.040000000000000036	0.0	0.0
YML028W	-0.020000000000000018	-0.010000000000000009	0.0	-0.030000000000000027	-0.010000000000000009	-0.06999999999999995	-0.14	0.06000000000000005	0.0	0.0
YML029W	-0.010000000000000009	0.0	0.0	-0.020000000000000018	-0.010000000000000009	-0.10999999999999999	-0.12	0.040000000000000036	0.0	0.0
YML030W	-0.030000000000000027	-0.030000000000000027	-0.050000000000000044	-0.06999999999999995	-0.06000000000000005	-0.15000000000000002	-0.12	-0.020000000000000018	0.0	0.0
YML034C-A	-0.010000000000000009	0.0	0.0	0.0	0.0	-0.06999999999999995	-0.10999999999999999	0.07000000000000006	0.0	0.0
YML037C	-0.010000000000000009	0.0	-0.010000000000000009	-0.010000000000000009	-0.010000000000000009	-0.14	-0.06999999999999995	0.06000000000000005	0.0	0.0
YML047W-A	-0.020000000000000018	0.010000000000000009	-0.06999999999999995	-0.030000000000000027	-0.020000000000000018	-0.16000000000000003	-0.030000000000000027	-0.13	0.0	0.0
YML051W	0.010000000000000009	0.0	0.0	0.0	0.0	-0.09999999999999998	-0.06999999999999995	0.09000000000000008	0.0	0.0
YML052W	-0.010000000000000009	0.0	0.010000000000000009	0.0	-0.010000000000000009	-0.12	-0.06000000000000005	0.09000000000000008	0.0	0.0
YML057C-A	-0.010000000000000009	0.010000000000000009	0.010000000000000009	0.0	0.0	-0.09999999999999998	-0.040000000000000036	0.06000000000000005	0.0	0.0
YML057W	-0.010000000000000009	0.0	0.0	-0.901	-0.902	-0.10999999999999999	-0.06000000000000005	0.07000000000000006	0.0	0.0
YML061C	0.020000000000000018	-0.050000000000000044	0.010000000000000009	-0.06000000000000005	0.010000000000000009	-0.030000000000000027	-0.020000000000000018	-0.09999999999999998	0.0	0.0
YMR003W	-0.010000000000000009	-0.010000000000000009	0.0	-0.030000000000000027	0.0	-0.07999999999999996	-0.16000000000000003	0.0	0.0	0.0
YMR006C	-0.010000000000000009	-0.040000000000000036	0.0	-0.040000000000000036	-0.010000000000000009	-0.12	-0.19999999999999996	-0.050000000000000044	0.0	0.0
YMR007W	0.0	-0.020000000000000018	0.0	-0.020000000000000018	0.0	-0.06999999999999995	-0.14	-0.020000000000000018	-0.07999999999999996	-0.010000000000000009
YMR008C	-0.010000000000000009	-0.020000000000000018	0.0	-0.030000000000000027	0.0	-0.09999999999999998	-0.17000000000000004	0.0	0.0	0.0
YMR009W	-0.010000000000000009	-0.020000000000000018	0.020000000000000018	-0.020000000000000018	0.010000000000000009	-0.06999999999999995	-0.17000000000000004	0.040000000000000036	0.0	0.0
YMR010W	-0.010000000000000009	0.0	0.0	-0.020000000000000018	0.0	-0.06999999999999995	-0.17000000000000004	0.020000000000000018	0.0	0.0
YMR011W	-0.010000000000000009	-0.020000000000000018	0.0	-0.030000000000000027	0.0	-0.06999999999999995	-0.14	0.030000000000000027	-0.09999999999999998	-0.010000000000000009
YMR012W	-0.010000000000000009	-0.030000000000000027	0.010000000000000009	-0.040000000000000036	0.0	-0.06999999999999995	-0.15000000000000002	0.030000000000000027	-0.09999999999999998	-0.010000000000000009
YMR015C	-0.010000000000000009	-0.010000000000000009	0.030000000000000027	-0.010000000000000009	0.010000000000000009	-0.06000000000000005	-0.13	0.030000000000000027	0.0	0.0
YMR016C	-0.010000000000000009	0.010000000000000009	0.020000000000000018	0.010000000000000009	0.020000000000000018	-0.020000000000000018	-0.07999999999999996	0.030000000000000027	0.0	0.0
YMR017W	-0.010000000000000009	-0.010000000000000009	-0.010000000000000009	-0.030000000000000027	-0.010000000000000009	-0.08999999999999997	-0.18000000000000005	-0.010000000000000009	0.0	0.0
YMR018W	0.0	-0.020000000000000018	0.010000000000000009	-0.020000000000000018	0.0	-0.08999999999999997	-0.18000000000000005	0.020000000000000018	-0.07999999999999996	0.010000000000000009
YMR019W	0.0	-0.020000000000000018	0.030000000000000027	-0.020000000000000018	0.0	-0.06999999999999995	-0.17000000000000004	0.030000000000000027	-0.08999999999999997	0.0
YMR020W	0.0	-0.020000000000000018	0.020000000000000018	-0.020000000000000018	0.0	-0.09999999999999998	-0.17000000000000004	0.0	-0.07999999999999996	0.010000000000000009
YMR023C	0.0	-0.020000000000000018	-0.010000000000000009	-0.050000000000000044	0.0	-0.08999999999999997	-0.14	-0.06000000000000005	-0.20999999999999996	-0.08999999999999997
YMR025W	-0.020000000000000018	0.0	0.0	-0.020000000000000018	-0.010000000000000009	-0.050000000000000044	-0.15000000000000002	-0.020000000000000018	0.0	0.0
YMR029C	-0.010000000000000009	-0.010000000000000009	0.0	-0.010000000000000009	-0.010000000000000009	-0.040000000000000036	-0.15000000000000002	-0.020000000000000018	0.0	0.0
YMR030W	0.0	-0.020000000000000018	-0.050000000000000044	-0.040000000000000036	-0.020000000000000018	-0.06999999999999995	-0.13	-0.08999999999999997	-0.16000000000000003	-0.06000000000000005
YMR039C	-0.020000000000000018	-0.020000000000000018	0.0	-0.020000000000000018	-0.030000000000000027	-0.030000000000000027	-0.09999999999999998	-0.020000000000000018	0.0	0.0
YMR044W	0.0	0.0	-0.040000000000000036	-0.020000000000000018	-0.010000000000000009	-0.040000000000000036	-0.040000000000000036	-0.09999999999999998	0.0	0.0
YMR188C	0.030000000000000027	0.09000000000000008	0.09000000000000008	0.09000000000000008	0.09000000000000008	0.1100000000000001	0.1100000000000001	-0.09999999999999998	0.0	0.0
YMR190C	-0.030000000000000027	-0.030000000000000027	-0.020000000000000018	-0.06999999999999995	-0.040000000000000036	-0.040000000000000036	-0.06000000000000005	-0.07999999999999996	0.0	0.0
YMR201C	-0.15000000000000002	-0.18999999999999995	-0.17000000000000004	-0.18999999999999995	-0.17000000000000004	-0.18999999999999995	-0.17000000000000004	-0.5	-0.10999999999999999	-0.27
YMR228W	0.020000000000000018	0.010000000000000009	0.040000000000000036	0.020000000000000018	0.0	0.040000000000000036	0.030000000000000027	-0.13	0.0	0.0
YMR263W	-0.050000000000000044	-0.08999999999999997	-0.07999999999999996	-0.10999999999999999	-0.08999999999999997	-0.10999999999999999	-0.10999999999999999	-0.20999999999999996	0.0	0.0
YMR304C-A	-0.010000000000000009	-0.010000000000000009	-0.06000000000000005	-0.030000000000000027	-0.040000000000000036	-0.09999999999999998	0.010000000000000009	-0.07999999999999996	0.0	0.0
YMR304W	-0.010000000000000009	-0.040000000000000036	-0.08999999999999997	-0.12	-0.07999999999999996	-0.14	-0.13	-0.10999999999999999	0.0	0.0
YNL177C	0.010000000000000009	-0.07999999999999996	0.0	-0.050000000000000044	0.010000000000000009	-0.040000000000000036	-0.030000000000000027	-0.14	0.0	0.0
YNL199C	0.020000000000000018	0.010000000000000009	0.020000000000000018	0.010000000000000009	0.010000000000000009	0.020000000000000018	0.010000000000000009	-0.07999999999999996	0.0	0.0
YNL201C	-0.040000000000000036	-0.050000000000000044	-0.06999999999999995	-0.06999999999999995	-0.06999999999999995	-0.08999999999999997	-0.08999999999999997	-0.050000000000000044	0.0	-0.4
YNL250W	0.0	-0.09999999999999998	0.0	-0.09999999999999998	0.0	-0.07999999999999996	-0.09999999999999998	-0.17000000000000004	0.0	0.0
YNL296W	0.020000000000000018	-0.040000000000000036	0.010000000000000009	-0.040000000000000036	0.010000000000000009	-0.020000000000000018	-0.020000000000000018	-0.30000000000000004	0.0	0.0
YNL307C	-0.020000000000000018	-0.020000000000000018	-0.010000000000000009	-0.030000000000000027	-0.040000000000000036	-0.09999999999999998	-0.09999999999999998	0.010000000000000009	0.0	0.0
YOL004W	-0.030000000000000027	-0.06999999999999995	-0.06999999999999995	-0.06999999999999995	-0.06999999999999995	-0.06999999999999995	-0.09999999999999998	-0.13	0.0	0.0
YOL009C	0.020000000000000018	0.0	0.040000000000000036	0.0	0.020000000000000018	0.020000000000000018	0.020000000000000018	-0.09999999999999998	0.0	0.0
YOL076W	0.0	-0.06999999999999995	-0.010000000000000009	-0.06000000000000005	-0.010000000000000009	-0.07999999999999996	-0.050000000000000044	-0.29000000000000004	0.0	0.0
YOR035C	0.020000000000000018	0.0	0.030000000000000027	-0.020000000000000018	0.010000000000000009	0.020000000000000018	0.020000000000000018	-0.16000000000000003	0.0	0.0
YOR036W	-0.030000000000000027	-0.06999999999999995	-0.030000000000000027	-0.06999999999999995	-0.050000000000000044	-0.06999999999999995	-0.08999999999999997	-0.26	0.0	0.0
YOR039W	-0.020000000000000018	-0.06999999999999995	-0.08999999999999997	-0.13	-0.13	-0.17000000000000004	-0.18999999999999995	-0.18999999999999995	0.0	-0.20999999999999996
YOR083W	-0.020000000000000018	-0.010000000000000009	-0.040000000000000036	-0.020000000000000018	-0.040000000000000036	-0.06000000000000005	-0.08999999999999997	-0.040000000000000036	0.0	0.0
YOR137C	-0.010000000000000009	0.0	-0.030000000000000027	-0.020000000000000018	0.0	-0.020000000000000018	0.030000000000000027	-0.08999999999999997	0.0	0.0
YOR201C	0.0	-0.06999999999999995	0.010000000000000009	-0.07999999999999996	0.0	-0.06000000000000005	-0.06000000000000005	-0.13	0.0	0.0
YOR211C	0.0	-0.050000000000000044	0.010000000000000009	-0.050000000000000044	0.0	-0.020000000000000018	-0.010000000000000009	-0.20999999999999996	0.0	0.0
YOR346W	-0.12	-0.16000000000000003	-0.12	-0.16000000000000003	-0.10999999999999999	-0.15000000000000002	-0.14	-0.36	0.06000000000000005	-0.16000000000000003
YOR368W	-0.09999999999999998	-0.17000000000000004	-0.12	-0.17000000000000004	-0.12	-0.17000000000000004	-0.16000000000000003	-0.32999999999999996	0.020000000000000018	-0.12
YPL005W	0.020000000000000018	-0.040000000000000036	0.010000000000000009	-0.040000000000000036	0.010000000000000009	-0.040000000000000036	0.07000000000000006	-0.17000000000000004	0.0	0.0
YPL022W	-0.30000000000000004	-0.22999999999999998	-0.31000000000000005	-0.24	-0.31000000000000005	-0.22999999999999998	-0.21999999999999997	-0.44999999999999996	0.0	0.0
YPL035C	-0.030000000000000027	-0.030000000000000027	-0.06999999999999995	-0.06999999999999995	-0.06000000000000005	-0.07999999999999996	0.010000000000000009	-0.10999999999999999	0.0	0.0
