orf	hom | sporulation efficiency | sporulation medium [unknown] | Marston AL~Amon A, 2004	hom | dyad formation (percentage of cells forming dyads) | sporulation medium [unknown] | Marston AL~Amon A, 2004	hom | chromosome segregation (percentage of tetrads with 1 chromosome/cell) | sporulation medium [unknown] | Marston AL~Amon A, 2004
YBL012C	-1.7712354217380464	1.1528670969987642	-0.4016248573389149
YBL013W	0.6627434891234695	0.4193591111190877	-0.4896887795461188
YBL015W	0.39818056402982643	0.2726575139431524	0.08272671480070654
YBL016W			
YBL017C	-0.34259562623237405	-0.46085047193652406	-0.7538805461677305
YBL019W	-1.030459231475846	0.4193591111190877	-0.0493691685100993
YBL021C	-0.9246340614383888	4.38030223486934	-1.150168196100148
YBL022C	-0.8717214764196601	-1.267709256404168	-3.7920858623162648
YBL024W	0.39818056402982643	-0.09409647899668584	-0.35759289623531293
YBL025W	0.7685686591609266	-0.8276044648763623	0.4349824036295221
YBL027W	0.5040057340672837	-0.90095526346433	-0.18146505182090514
YBL028C	-0.5013333812885599	-0.16744727758465347	0.08272671480070654
YBL029W	-0.28968304121364546	0.49270990970705536	0.4349824036295221
YBL031W	-0.7129837213634743	-1.267709256404168	-3.439830173487449
YBL032W	0.1336176389361834	-0.8276044648763623	0.2588545592151143
YBL036C	-0.025120116120002433	0.19930671535518474	-0.0493691685100993
YBL037W	-1.982885761812961	-1.0476568606402652	-0.22549701292450708
YBL038W	-1.3479347415882177	0.49270990970705536	0.34691848142231824
YBL039C	0.8214812441796553	0.6394115068829906	0.08272671480070654
YBL042C	0.6098309041047408	0.7127623054709583	-0.31356093513171096
YBL043W	-0.4484207962698313	-0.16744727758465347	-0.26952897402810905
YBL044W	0.5040057340672837	-0.16744727758465347	-0.09340112961370126
YBL045C	-1.3479347415882177	0.49270990970705536	-1.106136234996546
YBL046W	0.6098309041047408	1.4462702913506347	-0.22549701292450708
YBL047C	-0.025120116120002433	-1.4877616521680712	-0.6217846628569246
YBL048W	-0.23677045619491685	0.566060708295023	0.5230463258367261
YBL049W	-0.7129837213634743	-0.3141488747605888	-0.0053372074064973575
YBL051C	-0.07803270113873104	-0.3141488747605888	0.2588545592151143
YBL052C	-0.18385787117618826	-0.5342012705244917	0.2588545592151143
YBL053W	-1.559585081663132	1.59297188852657	-1.3262960405145559
YBL054W	-0.6071585513260171	0.1259559167672171	-0.6658166239605265
YBL055C	0.6627434891234695	-0.3874996733485564	0.08272671480070654
YBL056W	0.6627434891234695	-0.3874996733485564	-0.0053372074064973575
YBL057C	0.2923553939923692	-0.7542536662883946	0.03869475369710459
YBL058W	0.08070505391745478	-0.3874996733485564	0.4349824036295221
YBL059W	-0.28968304121364546	0.7861131040589259	0.12675867590430848
YBL060W	0.186530223954912	0.7127623054709583	0.34691848142231824
YBL061C	0.027792468898726174	-0.3874996733485564	
YBL062W	-0.34259562623237405	-0.6075520691124594	0.17079063700791042
YBL063W	0.7685686591609266	1.2262178955867318	0.34691848142231824
YBL064C	0.2394428089736406	-0.09409647899668584	0.4349824036295221
YBL065W	0.5040057340672837	1.6663226871145376	0.34691848142231824
YBL066C	0.027792468898726174	1.0061654998228289	-0.09340112961370126
YBL067C	-0.18385787117618826	-0.680902867700427	-0.0493691685100993
YBL068W	-0.5013333812885599	0.19930671535518474	0.08272671480070654
YBL069W	0.2394428089736406	0.566060708295023	-0.26952897402810905
YBL070C	-0.6071585513260171	-0.3874996733485564	-0.4896887795461188
YBL071C	-0.6600711363447457	-0.16744727758465347	-0.0493691685100993
YBL072C			
YBL075C	0.08070505391745478	0.2726575139431524	-0.09340112961370126
YBL078C	-2.247448686906604	-2.0745680408718123	
YBL079W	0.027792468898726174	-0.5342012705244917	0.34691848142231824
YBL080C	-2.1945361018878753	0.8594639026468935	
YBL081W	-0.5013333812885599	0.34600831253112	-0.6658166239605265
YBL082C	-0.6071585513260171	-0.6075520691124594	-0.1374330907173032
YBL083C	1.7209951894980415	-0.16744727758465347	-3.3077342901766436
YBL085W	0.186530223954912	0.19930671535518474	0.30288652031871627
YBL086C	-0.07803270113873104	-0.02074568040871819	-0.4016248573389149
YBL087C	0.186530223954912	0.566060708295023	-0.35759289623531293
YBL088C	-0.9775466464571173	0.566060708295023	
YBL089W	0.08070505391745478	-0.6075520691124594	-0.1374330907173032
YBL090W	-0.5542459663072885	0.6394115068829906	-1.7225836904469733
YBL091C	0.451093149048555	-0.02074568040871819	-0.4896887795461188
YBL091C-A	0.451093149048555	1.0061654998228289	-0.1374330907173032
YBL093C	0.2394428089736406	-0.16744727758465347	0.03869475369710459
YBL094C	-0.3955082112511027	0.052605118179249455	-1.150168196100148
YBL095W	-0.9246340614383888	0.052605118179249455	-1.018072312789342
YBL096C	-0.13094528615745965	0.9328147012348612	-0.1374330907173032
YBL098W	-0.23677045619491685	-0.02074568040871819	0.03869475369710459
YBL099W	-0.5542459663072885	0.4193591111190877	0.08272671480070654
YBL100C	-0.025120116120002433	0.49270990970705536	0.12675867590430848
YBL101C	0.1336176389361834	0.6394115068829906	-0.4016248573389149
YBL102W	-0.23677045619491685	-0.9743060620522976	0.34691848142231824
YBL103C	-0.6071585513260171	0.8594639026468935	-1.5904878071361674
YBL104C	0.5040057340672837	0.4193591111190877	-0.1374330907173032
YBL106C	0.027792468898726174	1.6663226871145376	0.30288652031871627
YBL107C	0.451093149048555	0.34600831253112	-0.1374330907173032
YBR001C	0.027792468898726174	-0.09409647899668584	0.34691848142231824
YBR003W	-1.982885761812961	-1.5611124507560388	0.4349824036295221
YBR005W	-0.5013333812885599	0.7127623054709583	0.5230463258367261
YBR006W	0.5569183190860122	0.49270990970705536	-0.4896887795461188
YBR007C	0.39818056402982643	0.9328147012348612	0.2148225981115124
YBR008C	1.0331315842545696	-0.5342012705244917	0.08272671480070654
YBR009C	0.5569183190860122	-0.16744727758465347	-0.26952897402810905
YBR010W	0.6098309041047408	1.5196210899386025	0.03869475369710459
YBR012C	1.138956754292027	0.9328147012348612	0.39095044252592015
YBR013C	0.08070505391745478	1.0795162984107964	0.39095044252592015
YBR014C	-1.1891969865320318	-0.02074568040871819	0.4349824036295221
YBR015C			
YBR016W	0.5040057340672837	-0.16744727758465347	0.4349824036295221
YBR018C	0.8214812441796553	-0.3141488747605888	0.08272671480070654
YBR019C	0.027792468898726174	-0.3874996733485564	0.12675867590430848
YBR020W	-0.025120116120002433	0.5293853090010392	-0.15944907126910418
YBR021W	-0.34259562623237405	1.1528670969987642	-0.0493691685100993
YBR022W	0.5040057340672837	0.19930671535518474	-0.4896887795461188
YBR023C	1.932645529572956	0.49270990970705536	-0.22549701292450708
YBR024W	-0.4484207962698313	1.0061654998228289	-0.09340112961370126
YBR025C	0.9802189992358411	0.34600831253112	0.34691848142231824
YBR026C	-0.025120116120002433	1.5196210899386025	-0.4456568184425168
YBR027C	1.1918693393107556	0.2726575139431524	-0.0053372074064973575
YBR028C	-0.025120116120002433	0.9328147012348612	0.17079063700791042
YBR030W	0.715656074142198	0.8594639026468935	-0.1374330907173032
YBR031W	0.5040057340672837	0.19930671535518474	-0.09340112961370126
YBR032W	0.08070505391745478	1.5196210899386025	-2.2509672236901968
YBR033W	-0.28968304121364546	0.6394115068829906	0.17079063700791042
YBR034C	-1.7712354217380464	-0.46085047193652406	-0.35759289623531293
YBR035C	-0.6600711363447457	2.2531290758182787	0.5230463258367261
YBR036C	0.39818056402982643	-0.09409647899668584	0.2588545592151143
YBR037C	-2.617836782037704	-2.0745680408718123	
YBR039W	-0.7923525988915672	-0.2041226768786373	-2.3610471264492014
YBR040W	-0.3955082112511027	0.566060708295023	-0.6658166239605265
YBR041W	0.1336176389361834	0.19930671535518474	-0.18146505182090514
YBR042C	0.5569183190860122	0.6394115068829906	-0.09340112961370126
YBR043C	0.7685686591609266	0.7861131040589259	-1.238232118307352
YBR044C	-0.07803270113873104	0.4193591111190877	-1.150168196100148
YBR045C	-2.40618644196279	-0.8276044648763623	
YBR046C	1.2447819243294842	0.8594639026468935	-0.26952897402810905
YBR047W	0.08070505391745478	0.7127623054709583	-0.6217846628569246
YBR048W	-0.765896306382203	1.5196210899386025	0.2588545592151143
YBR050C	-0.13094528615745965	0.7861131040589259	-1.4583919238253615
YBR051W	0.6627434891234695	0.566060708295023	0.2148225981115124
YBR052C	0.9802189992358411	1.2995686941746993	-0.22549701292450708
YBR053C	0.715656074142198	0.8594639026468935	0.34691848142231824
YBR054W	0.715656074142198	0.7127623054709583	-0.4896887795461188
YBR056W	0.39818056402982643	0.9328147012348612	0.17079063700791042
YBR057C	-2.1416235168691466	1.2262178955867318	-0.0053372074064973575
YBR058C	-0.23677045619491685	2.7665846659340523	0.08272671480070654
YBR059C	-0.9246340614383888	0.7127623054709583	0.2588545592151143
YBR062C	0.451093149048555	-0.09409647899668584	0.34691848142231824
YBR063C	-0.23677045619491685	0.34600831253112	-0.0053372074064973575
YBR064W	-0.34259562623237405	1.3729194927626671	-0.6217846628569246
YBR065C	0.451093149048555	-0.09409647899668584	-0.7979125072713324
YBR066C	0.2923553939923692	0.8594639026468935	0.39095044252592015
YBR067C	0.6627434891234695	0.4193591111190877	0.5230463258367261
YBR068C	-0.4484207962698313	0.49270990970705536	0.2588545592151143
YBR069C	-0.34259562623237405	1.0061654998228289	0.30288652031871627
YBR071W	0.2394428089736406	1.0795162984107964	-0.31356093513171096
YBR072W	0.186530223954912	-0.5342012705244917	0.34691848142231824
YBR073W	-2.1416235168691466	1.9597258814664082	
YBR074W	0.186530223954912	0.028154851983260325	-0.3869475369710478
YBR076W	0.3452679790110978	-0.5342012705244917	0.4349824036295221
YBR077C	0.8214812441796553	0.6394115068829906	-0.0053372074064973575
YBR078W	0.715656074142198	-0.7542536662883946	-0.7098485850641285
YBR081C			
YBR083W	1.0860441692732983	1.0795162984107964	-0.09340112961370126
YBR084C-A	0.8214812441796553	1.5196210899386025	0.08272671480070654
YBR084W	-0.8188088914009315	-0.24079807617262114	-0.0053372074064973575
YBR085W	-0.28968304121364546	1.59297188852657	0.2588545592151143
YBR089C-A	0.3452679790110978	-0.680902867700427	-0.0493691685100993
YBR090C	-0.18385787117618826	1.8863750828784407	-1.4143599627217596
YBR092C	0.5569183190860122	-0.90095526346433	0.39095044252592015
YBR093C	1.0860441692732983	0.19930671535518474	0.4349824036295221
YBR094W	1.6151700194605845	-0.6075520691124594	0.17079063700791042
YBR095C	1.4564322644043985	-1.3410600549921359	0.2588545592151143
YBR096W	1.138956754292027	-0.09409647899668584	-0.4456568184425168
YBR097W			
YBR098W	-0.4660583246094076	0.19930671535518474	0.2588545592151143
YBR099C	-1.824148006756775	0.052605118179249455	0.12675867590430848
YBR101C	0.8214812441796553	-0.3141488747605888	0.5230463258367261
YBR103W	0.715656074142198	-0.8276044648763623	-0.09340112961370126
YBR104W	1.2976945093482128	-0.90095526346433	0.5230463258367261
YBR105C	1.4564322644043985	-0.09409647899668584	0.17079063700791042
YBR106W	0.6627434891234695	-1.0476568606402652	0.2588545592151143
YBR107C	-0.13094528615745965	-0.46085047193652406	-1.238232118307352
YBR108W	0.8743938291983839	-0.7542536662883946	0.5230463258367261
YBR111C	1.1918693393107556	-1.1943584578162005	0.2588545592151143
YBR112C			
YBR113W	1.2447819243294842	-0.5342012705244917	0.2148225981115124
YBR114W	1.3506070943669413	-1.1943584578162005	0.2148225981115124
YBR115C	1.4564322644043985	-0.680902867700427	-0.0053372074064973575
YBR116C	1.2447819243294842	-0.680902867700427	-0.0493691685100993
YBR117C	0.5040057340672837	-0.6075520691124594	-0.09340112961370126
YBR119W	0.451093149048555	-0.3874996733485564	-1.062104273892944
YBR120C	1.668082604479313	-0.9743060620522976	0.17079063700791042
YBR125C	0.2923553939923692	0.8594639026468935	-0.4896887795461188
YBR126C	-1.4537599116256748	0.34600831253112	-1.2822640794109539
YBR127C	1.5622574344418558	-0.680902867700427	-0.5337207406497207
YBR128C	0.715656074142198	0.8594639026468935	0.5230463258367261
YBR129C	1.40351967938567	-0.9743060620522976	0.08272671480070654
YBR130C	1.0331315842545696	-1.0476568606402652	0.5230463258367261
YBR131W	-0.28968304121364546	0.7861131040589259	-0.0053372074064973575
YBR132C	2.0384706996104134	0.052605118179249455	0.03869475369710459
YBR133C	1.40351967938567	-0.16744727758465347	0.2148225981115124
YBR134W	1.932645529572956	-1.6344632493440063	
YBR137W	1.4564322644043985	-1.4877616521680712	0.34691848142231824
YBR138C	1.3506070943669413	-1.4877616521680712	-0.0053372074064973575
YBR139W	1.0331315842545696	-0.02074568040871819	-0.09340112961370126
YBR141C	0.9802189992358411	-1.267709256404168	-0.0493691685100993
YBR144C	0.9273064142171125	-0.3141488747605888	0.17079063700791042
YBR145W	0.7685686591609266	-1.0476568606402652	-0.0493691685100993
YBR146W	-0.8188088914009315	-0.680902867700427	0.2588545592151143
YBR147W	0.715656074142198	0.9328147012348612	0.2588545592151143
YBR148W	0.08070505391745478	1.1528670969987642	-0.0053372074064973575
YBR149W	1.668082604479313	-1.1943584578162005	0.4349824036295221
YBR150C	0.9273064142171125	1.2995686941746993	0.08272671480070654
YBR151W	0.7685686591609266	-1.1943584578162005	0.30288652031871627
YBR156C	0.08070505391745478	-0.5342012705244917	-0.09340112961370126
YBR157C	1.40351967938567	-1.1943584578162005	0.4349824036295221
YBR158W	1.8268203595354988	-0.3874996733485564	0.08272671480070654
YBR159W	0.2923553939923692	0.34600831253112	0.4349824036295221
YBR161W	-0.5542459663072885	-0.9743060620522976	
YBR162C	-0.07803270113873104	-0.02074568040871819	-0.9740403516857402
YBR162W-A	0.6098309041047408	-0.6075520691124594	-0.0053372074064973575
YBR163W	1.40351967938567	-0.46085047193652406	-0.26952897402810905
YBR164C	0.2394428089736406	-0.3874996733485564	0.17079063700791042
YBR165W	0.1336176389361834	-0.3141488747605888	0.34691848142231824
YBR166C	0.6627434891234695	-1.0476568606402652	-0.0053372074064973575
YBR168W	0.6098309041047408	1.1528670969987642	-0.18146505182090514
YBR169C	0.5569183190860122	1.4462702913506347	0.08272671480070654
YBR170C	1.5622574344418558	-0.5342012705244917	0.17079063700791042
YBR171W	-0.07803270113873104	0.19930671535518474	0.12675867590430848
YBR172C	1.7209951894980415	-1.4877616521680712	0.39095044252592015
YBR173C	-0.025120116120002433	-1.121007659228233	-0.26952897402810905
YBR174C	1.40351967938567	-1.1943584578162005	0.5230463258367261
YBR175W	1.2976945093482128	-0.7542536662883946	0.2588545592151143
YBR176W	1.5622574344418558	0.1259559167672171	0.17079063700791042
YBR177C	1.2447819243294842	-0.46085047193652406	0.08272671480070654
YBR178W	0.6098309041047408	0.19930671535518474	0.34691848142231824
YBR179C	1.2447819243294842	-0.09409647899668584	-0.0493691685100993
YBR180W	1.138956754292027	-0.3874996733485564	-0.1374330907173032
YBR181C	1.40351967938567	0.6394115068829906	0.2148225981115124
YBR182C	1.1918693393107556	-0.09409647899668584	0.5230463258367261
YBR183W	1.0860441692732983	-1.0476568606402652	0.34691848142231824
YBR184W	1.40351967938567	0.19930671535518474	0.34691848142231824
YBR185C	1.8268203595354988	-0.9743060620522976	0.30288652031871627
YBR186W	2.0384706996104134	-0.6075520691124594	0.34691848142231824
YBR187W	1.0331315842545696	-0.3141488747605888	-0.0053372074064973575
YBR188C	1.668082604479313	0.7861131040589259	0.08272671480070654
YBR189W	0.39818056402982643	0.9328147012348612	-0.0053372074064973575
YBR191W	0.2923553939923692	1.1528670969987642	0.17079063700791042
YBR194W	1.6151700194605845	-0.3141488747605888	0.4349824036295221
YBR195C	1.668082604479313	-0.09409647899668584	-0.0493691685100993
YBR197C	1.668082604479313	0.7861131040589259	0.17079063700791042
YBR199W	0.08070505391745478	-0.5342012705244917	0.17079063700791042
YBR200W	0.8743938291983839	0.2726575139431524	-3.7920858623162648
YBR201W	1.138956754292027	-0.680902867700427	0.30288652031871627
YBR203W	2.0384706996104134	0.2726575139431524	0.2588545592151143
YBR204C	0.8214812441796553	-0.9743060620522976	0.4349824036295221
YBR205W	1.932645529572956	-0.3141488747605888	0.4349824036295221
YBR206W	0.5040057340672837	-0.5342012705244917	0.39095044252592015
YBR207W	1.0860441692732983	-0.7542536662883946	0.2148225981115124
YBR208C	0.8743938291983839	-0.90095526346433	0.2148225981115124
YBR209W	-0.4484207962698313	-0.3874996733485564	-0.6658166239605265
YBR210W	0.39818056402982643	-0.680902867700427	-0.9740403516857402
YBR212W	1.0860441692732983	0.052605118179249455	-0.09340112961370126
YBR213W	1.3506070943669413	-0.7542536662883946	0.2588545592151143
YBR214W	0.9802189992358411	-1.4877616521680712	0.2588545592151143
YBR215W	1.3506070943669413	-1.1943584578162005	0.2148225981115124
YBR216C	1.0860441692732983	-0.02074568040871819	0.5230463258367261
YBR217W	-2.4590990269815185	-2.0745680408718123	
YBR218C	1.2976945093482128	0.2726575139431524	0.2148225981115124
YBR219C	1.7739077745167702	0.052605118179249455	0.08272671480070654
YBR220C			
YBR221C	1.0331315842545696	0.1259559167672171	0.17079063700791042
YBR222C	1.668082604479313	-0.5342012705244917	0.03869475369710459
YBR223C	0.8214812441796553	-0.5342012705244917	0.03869475369710459
YBR224W	0.6098309041047408	0.1259559167672171	-0.0493691685100993
YBR225W	-0.6071585513260171	-0.6075520691124594	-0.0493691685100993
YBR226C			-0.4016248573389149
YBR227C	1.668082604479313	-0.90095526346433	-0.18146505182090514
YBR228W	1.7739077745167702	0.34600831253112	0.5230463258367261
YBR229C	0.9273064142171125	-0.90095526346433	-0.0053372074064973575
YBR230C	1.40351967938567	0.1259559167672171	0.2588545592151143
YBR231C	0.1336176389361834	-0.7542536662883946	-0.09340112961370126
YBR232C	1.2447819243294842	1.4462702913506347	-0.18146505182090514
YBR233W	0.8214812441796553	-0.46085047193652406	-0.22549701292450708
YBR235W	1.7739077745167702	-0.16744727758465347	-0.18146505182090514
YBR238C	0.715656074142198	-0.09409647899668584	0.4349824036295221
YBR239C	0.027792468898726174	-0.9743060620522976	0.5230463258367261
YBR240C	1.7739077745167702	-0.24079807617262114	0.2148225981115124
YBR241C	1.5622574344418558	-0.09409647899668584	0.34691848142231824
YBR242W	2.091383284629142	-0.3874996733485564	0.5230463258367261
YBR244W	1.5622574344418558	-0.6075520691124594	-0.0053372074064973575
YBR245C	0.9802189992358411	-0.02074568040871819	-0.0053372074064973575
YBR246W	-1.030459231475846	0.19930671535518474	0.03869475369710459
YBR248C	0.1336176389361834	-0.680902867700427	-3.3517662512802455
YBR249C	-0.18385787117618826	0.34600831253112	-0.0493691685100993
YBR250W	-0.025120116120002433	0.19930671535518474	0.12675867590430848
YBR251W	1.5093448494231272	-0.680902867700427	-0.22549701292450708
YBR255W	0.451093149048555	-0.9743060620522976	0.17079063700791042
YBR258C	0.1336176389361834	0.19930671535518474	0.30288652031871627
YBR259W	0.6627434891234695	-0.24079807617262114	-0.5337207406497207
YBR260C	0.5040057340672837	-0.680902867700427	0.08272671480070654
YBR261C	1.3506070943669413	-0.3874996733485564	0.2588545592151143
YBR262C	0.6627434891234695	-0.3874996733485564	0.5230463258367261
YBR263W	1.5093448494231272	-0.3141488747605888	0.39095044252592015
YBR264C	0.8743938291983839	-0.3874996733485564	
YBR266C	1.932645529572956	-1.0476568606402652	-0.18146505182090514
YBR267W	1.40351967938567	0.1259559167672171	-0.22549701292450708
YBR268W	0.7685686591609266	-0.02074568040871819	0.2148225981115124
YBR269C	1.40351967938567	1.9597258814664082	-0.4456568184425168
YBR270C	0.2923553939923692	1.3729194927626671	-0.4456568184425168
YBR271W	-0.28968304121364546	-0.3141488747605888	-0.35759289623531293
YBR272C	0.7685686591609266	2.3998306729942143	-0.7098485850641285
YBR273C	0.715656074142198	0.19930671535518474	-0.7098485850641285
YBR274W	0.715656074142198	0.4193591111190877	-0.09340112961370126
YBR275C	-0.13094528615745965	1.3729194927626671	0.34691848142231824
YBR276C	1.0331315842545696	1.9597258814664082	-0.09340112961370126
YBR277C	0.8214812441796553	1.2262178955867318	-0.5337207406497207
YBR278W	0.6627434891234695	-0.24079807617262114	-1.018072312789342
YBR279W	0.9273064142171125	-1.121007659228233	-0.26952897402810905
YBR280C	-0.3955082112511027	0.2726575139431524	-0.26952897402810905
YBR281C	0.8743938291983839	0.052605118179249455	-0.09340112961370126
YBR282W	-1.3479347415882177	1.2995686941746993	-0.09340112961370126
YBR283C	-1.1891969865320318	0.9328147012348612	-0.0053372074064973575
YBR284W	-1.559585081663132	-0.3874996733485564	-0.4016248573389149
YBR285W	0.3452679790110978	0.9328147012348612	-1.4583919238253615
YBR286W	0.2923553939923692	2.693233867346085	-0.18146505182090514
YBR287W	0.8214812441796553	1.4462702913506347	-0.26952897402810905
YBR288C	0.8214812441796553	1.2262178955867318	-0.18146505182090514
YBR289W	1.5093448494231272	1.9597258814664082	0.17079063700791042
YBR290W	-1.7712354217380464	0.7861131040589259	
YBR291C	0.6098309041047408	0.7127623054709583	-0.26952897402810905
YBR292C	0.39818056402982643	-0.3141488747605888	-0.4456568184425168
YBR293W	0.027792468898726174	0.6394115068829906	0.03869475369710459
YBR294W	0.715656074142198	0.8594639026468935	0.17079063700791042
YBR295W	-0.765896306382203	1.6663226871145376	-0.5337207406497207
YBR296C	-0.8188088914009315	0.34600831253112	-0.5777527017533227
YBR297W	0.8743938291983839	0.49270990970705536	-0.22549701292450708
YBR298C	-0.13094528615745965	0.19930671535518474	-0.4016248573389149
YBR299W	-0.23677045619491685	2.1064274786423436	0.08272671480070654
YBR300C	1.0860441692732983	1.6663226871145376	-1.19420015720375
YBR301W	-0.34259562623237405	2.4731814715821816	-0.5337207406497207
YCL001W			
YCL001W-A	0.715656074142198	-0.02074568040871819	-0.4456568184425168
YCL002C	-0.18385787117618826	0.34600831253112	-0.31356093513171096
YCL004W	-0.765896306382203	-0.3141488747605888	0.2588545592151143
YCL005W	-0.07803270113873104	0.7127623054709583	-0.18146505182090514
YCL007C	0.9273064142171125	-0.90095526346433	0.17079063700791042
YCL008C	0.1336176389361834	-0.680902867700427	
