orf	hom | growth (culture turbidity) | quinine [2 mM] | YPD + EtOH | Khozoie C~Avery SV, 2009
YBL049W	0.8498396516044382
YBL051C	-0.2524153791783308
YBL052C	0.6476859049266229
YBL053W	-1.2642401462880397
YBL054W	-1.5070881826788247
YBL055C	-0.8746172419811052
YBL056W	-0.2998231982155134
YBL057C	-0.704721346808334
YBL059W	1.51564187849384
YBL060W	1.0308226070368254
YBL061C	0.47230832934047234
YBL062W	1.4980244093906185
YBL063W	-0.4431869484265126
YBL064C	1.493154762984365
YBL065W	-0.8637159896084866
YBL066C	-0.4831264869870837
YBL067C	0.2826818737015445
YBL068W	-0.23101822792942184
YBL069W	0.5439553680648452
YBL070C	0.7270718247138429
YBL071C	-0.2712634363048741
YBL071C-B	0.20908440566582318
YBL072C	0.022353370270804217
YBL075C	-1.056753711187833
YBL078C	-1.2071574504045859
YBL079W	-0.7660239918464999
YBL080C	0.5404932502534707
YBL081W	0.7620879580435236
YBL082C	-0.24512385674206785
YBL083C	0.12910720113952076
YBL085W	0.0036392038003716203
YBL086C	-0.08540125829324699
YBL087C	-0.30099001244212714
YBL088C	0.06698465273283657
YBL089W	0.954516654184329
YBL091C	-0.5633951834617821
YBL091C-A	0.37803569636300016
YBL094C	0.8432308677747616
YBL095W	1.6344920335506616
YBL096C	-1.7193239665328837
YBL098W	-1.1343431547049514
YBL099W	0.08147941332247341
YBL100W-C	0.11601871913129887
YBL101C	0.23506920860780542
YBL102W	-0.9232118639301711
YBL103C	-0.5755341681318176
YBL104C	0.09261141627849177
YBL106C	-0.6599015568210747
YBL107C	0.6715934389972273
YBR001C	-0.065100497548952
YBR003W	1.187406909066386
YBR005W	0.24138230493900434
YBR006W	-0.61728870959396
YBR007C	0.1642514658874907
YBR008C	2.554278853278132
YBR009C	0.6213609699758432
YBR010W	0.45554822924238647
YBR012C	-0.7235163091494697
YBR013C	-0.2925651558298842
YBR014C	2.0204441839235985
YBR015C	-2.073808185366134
YBR016W	-0.9140755767605316
YBR018C	-0.5618281692983228
YBR019C	-0.431807794841525
YBR020W	0.1178827911749446
YBR022W	-0.03809288951213285
YBR023C	-0.45937279177574664
YBR024W	0.08717650831419667
YBR025C	-0.48086157260758
YBR027C	0.2998306442156505
YBR028C	1.5437211246106033
YBR030W	-0.10179483618905376
YBR031W	1.2868838415080128
YBR032W	-1.4822253594208163
YBR033W	0.5121429080189716
YBR034C	-0.6273229697678029
YBR035C	0.7671378028280965
YBR036C	-0.3960048420934127
YBR037C	0.24376478681986744
YBR038W	0.5006460504277412
YBR040W	0.8585773466957439
YBR041W	-0.6472288638525514
YBR042C	-0.42579438163355543
YBR043C	0.7578241167231223
YBR044C	1.2742513395259578
YBR045C	0.8521310880227013
YBR046C	1.4875291059613518
YBR047W	0.8332014584303821
YBR048W	0.662484472293602
YBR050C	0.30032671603953914
YBR051W	0.4860032565550168
YBR052C	-0.6487258222045853
YBR053C	1.0289073354796499
YBR054W	0.10886732030598781
YBR056W	0.5494279367089435
YBR056W-A	0.6577510077546856
YBR057C	-0.6218879561500178
YBR058C	0.301887960224054
YBR058C-A	0.12113401351020224
YBR059C	-0.5072309041406586
YBR062C	1.188441367667395
YBR063C	0.09192283023061422
YBR064W	0.34260473627755594
YBR065C	0.6127795900821782
YBR066C	-0.6546621283766638
YBR067C	-0.5906181346071084
YBR068C	-0.7891358082766857
YBR071W	-0.6047958060963571
YBR072C-A	0.348086974723175
YBR072W	-0.18995413241217063
YBR073W	-0.27042831341595874
YBR074W	-0.4315115487219408
YBR076W	-0.4556454640452286
YBR077C	-0.7409233341031799
YBR078W	0.15190843875524304
YBR083W	0.5380500914934868
YBR084C-A	-0.6878082117013155
YBR085C-A	-0.18750266485487482
YBR089C-A	0.1905315594670381
YBR090C	-0.3564179981168141
YBR092C	0.14778456475062968
YBR093C	0.6543417731512783
YBR094W	0.29825833736091506
YBR098W	0.1536206563005842
YBR099C	1.5142870695861663
YBR101C	-0.7565711637059983
YBR103W	1.0893245386922175
YBR104W	1.5962380047144893
YBR106W	0.9835061627763912
YBR107C	-0.04063902733344594
YBR108W	-0.04851130876345683
YBR111W-A	0.01546172032162816
YBR113W	0.8069842864691048
YBR114W	0.026066448057285033
YBR116C	0.5740502128415356
YBR119W	-0.12461225274587417
YBR120C	-0.4398224179481201
YBR125C	-0.5507796737136106
YBR126C	1.9241139486948504
YBR129C	0.6238428861101044
YBR130C	-0.36275331840913666
YBR131W	0.8082477431965813
YBR133C	0.5245795229239097
YBR134W	-1.587165219151276
YBR137W	0.11203604468913553
YBR138C	0.5762768804614318
YBR139W	-0.5379030711099837
YBR141C	-1.2951764939819705
YBR144C	0.17798690521970187
YBR145W	0.9302617442967245
YBR146W	0.3189750129704896
YBR147W	0.6391501448164523
YBR148W	-0.6863024474045879
YBR149W	0.4974227420848461
YBR150C	0.06884154109809429
YBR151W	-0.20414037131186158
YBR156C	-0.2884585908865966
YBR157C	-0.6533547593781435
YBR158W	-0.06176397629942198
YBR159W	0.3109105174170358
YBR161W	-0.49301006354599675
YBR162C	0.9361234859201987
YBR162W-A	0.5202882579978362
YBR168W	-0.3997720323945526
YBR169C	0.2251218314503714
YBR170C	-0.01176385092290667
YBR171W	-1.1873738522240542
YBR172C	-0.6643197254116749
YBR173C	0.723233970187717
YBR174C	-0.5423501840151757
YBR175W	-0.6700702490437865
YBR176W	0.00929112249376215
YBR177C	0.7536151815290509
YBR178W	0.4694642731691025
YBR179C	0.10632667485794964
YBR180W	0.8647165959852865
YBR181C	0.741352942447285
YBR182C	0.6825572427193354
YBR182C-A	-1.2709392345653356
YBR183W	-0.056019002553170195
YBR184W	1.2001101856721579
YBR185C	-1.0196322562827866
YBR186W	-0.009946203674025322
YBR187W	-0.04999494895825787
YBR188C	-0.31681703663516536
YBR189W	0.5510155656011574
YBR194W	-0.07210085261239692
YBR195C	-0.7948475461310696
YBR196C-A	0.23595709253892572
YBR196C-B	-0.3291794100828987
YBR197C	-0.007845491286109535
YBR199W	-0.16576461410527316
YBR200W-A	0.3882925248978767
YBR201W	-0.8743983872237974
YBR203W	-0.19985148268756253
YBR204C	0.4279122921092133
YBR205W	-0.866281971829552
YBR206W	-0.18853663315343558
YBR207W	-0.029836581816887843
YBR208C	-1.2865485339245002
YBR210W	-0.12687984162677587
YBR212W	0.8701871750594626
YBR213W	0.6348220006181723
YBR214W	-0.49800788400943324
YBR215W	-0.9030276327563321
YBR216C	-0.8698706118420184
YBR217W	-0.025869914829745096
YBR218C	0.14378091959187442
YBR219C	2.321639691277047
YBR220C	0.24745934405660758
YBR221C	2.7751718038419857
YBR221W-A	-0.08276932650864689
YBR222C	2.05666367517401
YBR223C	3.2737555038850554
YBR224W	0.3245448996880404
YBR225W	0.5588012953086123
YBR226C	-1.3398254082357905
YBR227C	0.5812051083182954
YBR228W	0.3228027132872019
YBR229C	-0.8365161480697012
YBR230C	-0.30933738615423095
YBR231C	-0.18928931407149394
YBR232C	-0.6394262115064981
YBR233W	4.177530567855473
YBR233W-A	-0.3067115615207482
YBR235W	1.2297756868897125
YBR238C	2.806307183804509
YBR239C	0.9991349560347954
YBR240C	0.558833250207858
YBR241C	0.9555126732042337
YBR242W	-0.03775781731620749
YBR244W	1.3696888186105884
YBR245C	0.733471117417482
YBR246W	-0.41558085221844576
YBR248C	-0.3340002263882594
YBR249C	-0.9356562295414084
YBR250W	-0.4114980671051025
YBR251W	0.6161085347021983
YBR255W	0.49345652370707077
YBR258C	-0.39960447501997026
YBR259W	1.6202571553510452
YBR260C	-0.30556385329620794
YBR261C	0.5762519322819089
YBR262C	-0.11025130095747326
YBR263W	3.7502432994310926
YBR264C	-1.2042968818608573
YBR266C	0.5307997569754088
YBR267W	0.8643928376252815
YBR269C	-0.649589503099728
YBR270C	0.5055489188500201
YBR271W	-0.9478193227115624
YBR272C	1.1443395139757102
YBR273C	0.44488345966731985
YBR274W	0.2958026102157005
YBR275C	-0.35809436676991385
YBR276C	-1.0391045130918355
YBR277C	-0.7999712338069362
YBR278W	0.016133103682084808
YBR280C	0.0870977130406432
YBR281C	-0.07730283390121347
YBR283C	0.8939358039836218
YBR284W	0.644899004080513
YBR285W	0.030812987353443032
YBR286W	-0.6211913479628987
YBR287W	-0.965136903393933
YBR288C	0.7784853073163688
YBR290W	-1.3464919263559467
YBR291C	1.0970995909145251
YBR292C	0.3049589369325951
YBR293W	-0.24913956863860726
YBR294W	-0.12176282394044435
YBR295W	-0.1907801587586098
YBR296C	0.13187778668055222
YBR296C-A	0.20092502093482859
YBR299W	0.09321883762272966
YBR300C	1.516073347714085
YBR301W	-0.5796704737343349
YCL001W	1.2314910155090513
YCL001W-A	0.1967975794732699
YCL001W-B	0.1449673028909243
YCL002C	0.6901662484972807
YCL005W	-0.6636028128716968
YCL008C	-1.096665942523561
YCL009C	-0.3494190137842976
YCL010C	0.02330162252519184
YCL011C	0.7427341910575967
YCL014W	-0.25831029722744664
YCL016C	0.5129787976349718
YCL022C	-0.06689258258176417
YCL023C	-0.24605766068896764
YCL024W	0.6366099977422409
YCL025C	0.028475813449941018
YCL026C-A	2.025508145958691
YCL027W	1.2650757148665952
YCL028W	0.3817213190518187
YCL029C	0.28958521611364374
YCL030C	-0.024073915985877024
YCL032W	0.5346128890737516
YCL033C	0.14069105380845706
YCL034W	1.1151160179203743
YCL035C	-0.06227050704122037
YCL036W	-0.013589897610431204
YCL037C	-0.0247180934642242
YCL038C	-0.17470263424017976
YCL039W	-0.31037319111029366
YCL040W	-0.4656610482844188
YCL042W	0.6604462483190284
YCL044C	0.9782072565141722
YCL045C	1.0043205346973676
YCL046W	0.9152395495763477
YCL047C	0.8148170039201817
YCL048W	-0.007076170778910557
YCL049C	-1.8574458261209483
YCL050C	-0.5559163686859014
YCL051W	-0.35945397221296077
YCL055W	0.8563894617444671
YCL056C	0.5663118647478856
YCL057C-A	0.9879172939585683
YCL057W	-0.24269089028953458
YCL061C	0.7717840809011691
YCL063W	0.9701659262093769
YCL064C	0.05568258486358466
YCL069W	0.28667824598106717
YCL076W	0.7299757899118541
YCR001W	0.39959073392234584
YCR002C	0.9174358696650236
YCR003W	0.5198202892512177
YCR004C	-0.5380148765758122
YCR005C	-0.38920060595023676
YCR006C	0.1210339817326315
YCR007C	1.1628561348898638
YCR008W	-1.2193857700871984
YCR009C	-0.5152045754350966
YCR010C	1.4533266943197343
YCR011C	-0.4143296793491843
YCR014C	0.6080994718303788
YCR015C	-0.27941960487056666
YCR016W	-0.5000633536618623
YCR017C	-0.6159622000190536
YCR019W	1.2180249490101054
YCR020C	-0.20209599522629051
YCR020C-A	-0.4953417798797708
YCR021C	-1.0149217429510569
YCR022C	-0.56887197006037
YCR023C	1.0271956930902737
YCR024C-A	1.071253078898197
YCR025C	0.5017040584759931
YCR026C	0.4279019714085633
YCR027C	-0.08138870837730279
YCR028C	-0.13987166902670095
YCR028C-A	1.2897840690162514
YCR030C	1.194185667569014
YCR031C	0.6497223964226899
YCR032W	0.49650942188443214
YCR033W	0.46497362156484956
YCR034W	0.24416469437568503
YCR036W	-0.8271474929079606
YCR037C	1.3237558001314818
YCR043C	0.8283422465427984
YCR045C	-0.7866459816246623
YCR046C	1.10450508806608
YCR048W	0.3330496981857847
YCR049C	-0.3035867088504262
YCR050C	0.7062963488172876
YCR051W	0.7610864023883113
YCR053W	0.3839371841977994
YCR059C	1.1966271141987972
YCR060W	0.0057011411901779175
YCR061W	0.3308341282341095
YCR063W	1.2024914437829546
YCR065W	1.067724638916231
YCR066W	0.12910720113952076
YCR067C	-0.7047924422230986
YCR068W	0.8873999656082787
YCR069W	0.33289263578907075
YCR073C	-0.02884717332533237
YCR073W-A	-0.25213581734190005
YCR075C	0.9375478492214023
YCR075W-A	-1.208552228776283
YCR076C	0.14472242024276732
YCR077C	0.7186135214835759
YCR079W	-0.12329597339016565
YCR082W	-0.3554549882047169
YCR083W	1.4448126011806652
YCR085W	-1.0327726342542742
YCR086W	-0.7274933693884291
YCR087C-A	-0.24842255943717853
YCR087W	-0.19649891286916035
YCR088W	0.2787916379512347
YCR089W	-0.8045800795011273
YCR090C	-0.2747990336848358
YCR091W	1.3017770389184353
YCR092C	-1.0674357530475862
YCR094W	-0.1832262842917417
YCR095C	0.440937570253553
YCR098C	0.9781030941207985
YCR099C	0.8536301980253769
YCR100C	-0.35413987074427755
YCR101C	0.9327945773899439
YCR102C	-0.23914664805054642
YCR102W-A	0.2473921077099974
YCR105W	0.09805788137598048
YCR106W	0.36881657896401115
YCR107W	0.23471287600608884
YDL001W	-0.4493639557028803
YDL002C	-0.04141028087656643
YDL006W	-0.23109607797861317
YDL009C	1.6244459553605721
YDL010W	-0.3141225075519906
YDL011C	1.0967120555948962
YDL012C	0.07927547355091044
YDL013W	0.35922819001004674
YDL018C	0.7309445092052259
YDL019C	0.905200174628619
YDL020C	0.06372612068898352
YDL021W	-1.498194405811357
YDL022W	-0.39877832261682367
YDL023C	-0.0781597367227999
YDL024C	0.9184989065295164
YDL025C	0.012121843985343278
YDL026W	-0.0752326133984114
YDL027C	0.060960772746944364
YDL032W	-0.08582672663751514
YDL033C	0.9830786137827923
YDL034W	-0.2863143482135293
YDL035C	-0.16285957631173217
YDL036C	0.02370745290362163
YDL037C	1.2302630105108434
YDL039C	0.16928682782513754
YDL046W	0.10359963035809329
YDL048C	-0.47422993288935683
YDL049C	1.006482841516382
YDL050C	0.7162273285415635
YDL051W	0.19871334443408947
YDL052C	0.14617835758990494
YDL053C	-0.45540307923054263
YDL054C	0.22356486390027952
YDL057W	0.7506545705467246
YDL059C	0.3986124892563928
YDL061C	0.4396557406474098
YDL062W	1.1174192802251586
YDL063C	0.24963657947764337
YDL065C	-0.401547806174914
YDL066W	0.28693888552197383
YDL069C	-0.11709692936988547
YDL070W	0.8312676708736582
YDL071C	0.27639507097926796
YDL072C	0.21311221516520626
YDL076C	-0.1516737291582555
YDL077C	-0.38659023392353487
YDL078C	-0.5506991086203307
YDL079C	-0.33826782152589324
YDL080C	-0.9665095546880443
YDL081C	1.7507879527187995
YDL082W	0.7287274432780128
YDL085C-A	-0.08738361235794681
YDL085W	-0.09621048522358584
YDL088C	0.6928106295488378
YDL089W	0.17369300241653882
YDL090C	0.49136787951647665
YDL091C	0.16503062446405073
YDL093W	0.04150975366213514
YDL094C	-1.1488719648239472
YDL095W	-0.36019354524502245
YDL096C	-0.413144151810511
YDL099W	-0.45560705369242416
YDL100C	0.4719938342061731
YDL101C	0.41437502134726384
YDL104C	0.20472286772615236
YDL106C	-0.3851705984933654
YDL107W	1.0301594917335823
YDL109C	-0.6173858229316748
YDL110C	-0.5563304767341881
YDL112W	-0.7362277105368368
YDL113C	-0.11864057537244796
YDL114W	0.3204128373954049
YDL118W	-0.06066966106442414
YDL119C	0.47568614992930575
YDL121C	-0.026275129496789482
YDL122W	-0.04505743787846201
YDL123W	0.5901358319900952
YDL124W	-0.4330737916090204
YDL125C	-0.3477204177220657
YDL127W	0.6473983440837113
YDL128W	0.7947624377924891
YDL129W	-0.5087917835436055
YDL130W	-0.49314009351120497
YDL130W-A	0.27346166823457857
YDL131W	0.23977708289511795
YDL133C-A	0.9386385062490059
YDL133W	0.9364540199568586
YDL134C	0.42661969576453407
YDL135C	0.17177051493122325
YDL136W	0.250335803841219
YDL137W	-0.5676373727810406
YDL138W	-0.1124108164448608
YDL142C	1.5401134353946941
YDL144C	-0.20742855989354295
YDL146W	-2.0180536627783208
YDL149W	0.6929334309154072
YDL151C	1.7490383355048262
YDL154W	0.697326281530118
YDL155W	-0.06381137222694122
YDL156W	-0.41693215982056037
YDL157C	0.1199280497627046
YDL159W-A	-0.43738117810456345
YDL160C	-0.3305361747981075
YDL160C-A	-0.35404913051840836
YDL161W	-0.8432294494121283
YDL162C	0.1692870590861141
YDL167C	-0.08953457720650738
YDL168W	0.04733372807930872
YDL169C	-0.2635872408552432
YDL170W	0.2426081364179196
YDL171C	0.6853876165261547
YDL172C	-0.13929176884837682
YDL173W	0.6305183450980559
YDL174C	-0.06754747331492407
YDL175C	-0.06745849353747498
YDL176W	-0.13360805251548827
YDL177C	0.12910720113952076
YDL178W	-0.5099159251561464
YDL179W	0.19715495628845503
YDL180W	0.1364615814594983
YDL182W	0.18105729191043318
YDL183C	0.006149896118523129
YDL184C	0.6543234718726999
YDL185W	0.10585335098492103
YDL186W	0.4739342658428783
YDL187C	0.11912700794012195
YDL188C	-0.28562802179202956
YDL189W	-0.22307300182342837
YDL190C	-0.647740171968748
YDL191W	0.4049849540863304
YDL192W	0.9084495565900331
YDL194W	-0.07824549499168304
YDL197C	1.13893850040449
YDL198C	1.4418072930083925
YDL199C	-1.385580319504405
YDL200C	-0.9901958904143451
YDL201W	-0.9586430792541653
YDL202W	-0.08064120444564572
YDL203C	-0.2464079960192785
YDL204W	-0.3928554085457276
YDL205C	-0.6430389645415147
YDL206W	-0.4470217445241529
YDL210W	-0.825277099917806
YDL211C	-0.35155166480385486
YDL213C	0.8572717632857494
YDL214C	-0.1414393400699636
YDL215C	-0.05014626624399956
YDL216C	-0.5932817552003171
YDL218W	-0.32656700095681657
YDL219W	-0.4996177896141436
YDL222C	1.346628828773532
YDL223C	-0.6658258075860749
YDL224C	-0.7428297338850538
YDL225W	0.8148756317419608
YDL226C	0.2409362403312391
YDL227C	1.178529345877108
YDL229W	0.8348412518294425
YDL230W	0.8970159046198027
YDL231C	-0.0012723956010697206
YDL232W	-0.2033317556733171
YDL233W	0.432400716512418
YDL234C	0.38191048670022293
YDL236W	-0.3205312209529148
YDL237W	1.6661485752926695
YDL238C	1.0851508749184595
YDL239C	-0.42855659281078906
YDL240W	1.4750721359680155
YDL241W	0.40430902749118913
YDL242W	0.4052604721679436
YDL243C	0.2454701578084531
YDR001C	0.7554851279740945
YDR003W	2.137516211728716
YDR003W-A	0.14246910989069264
YDR004W	0.491784668227379
YDR005C	-0.28218544384233923
YDR006C	0.12910720113952076
YDR007W	-1.8315434779388011
YDR008C	-0.903667029703727
YDR009W	-0.3058312647940048
YDR010C	-0.12714380042633186
YDR011W	-0.40012756714767467
YDR014W	0.6764908839236172
YDR015C	0.7480067146581915
YDR017C	1.2961731046813818
YDR018C	0.4226974998354131
YDR019C	1.7576287233080294
YDR020C	0.6164125102572878
YDR022C	1.088760603112559
YDR024W	0.9854418912570255
YDR025W	1.3802277019400415
YDR026C	0.42168134983200384
YDR028C	0.2520633724652252
YDR029W	0.8425011951975151
YDR030C	-0.06895051418297869
YDR031W	1.8265135786828162
YDR032C	0.012861415752793733
YDR033W	0.12910720113952076
YDR034C	-0.0006173944483239815
YDR034W-B	-0.4240434093602067
YDR035W	-0.5839179330348129
YDR036C	-0.7431838435455304
YDR042C	-0.4856769798440287
YDR043C	0.3085702747456916
YDR046C	-0.9201020674958826
YDR048C	0.7663712452215059
YDR049W	0.38580041697063255
YDR051C	1.9602096526200468
YDR055W	-0.7751834817620754
YDR056C	-0.312098104876982
YDR057W	-1.2831158582148108
YDR058C	0.2968120736439541
YDR059C	0.03371650630731724
YDR061W	-0.5428343974388263
YDR063W	1.5834690888355856
YDR065W	-0.07369505477226061
YDR066C	0.9759700338199455
YDR067C	-0.3877504312399437
YDR068W	1.6557955410853797
YDR070C	-0.20825753677613584
YDR071C	-0.22572447234217263
YDR072C	-0.6865634666558506
YDR073W	-1.040783052919287
YDR074W	0.5130220194721621
YDR075W	-0.5307623566537182
YDR076W	1.3683357176854074
YDR077W	0.9224610216385691
YDR078C	-1.5994033044045683
YDR079C-A	-0.27777979728281665
YDR079W	-0.1979988512951675
YDR080W	-1.142386220056399
YDR083W	0.4692273800441285
YDR084C	-0.906783071450532
YDR085C	0.8987092963123571
YDR089W	-1.2741282261862188
YDR090C	-0.6011963235544112
YDR092W	-0.1305321344901845
YDR093W	3.741043572568829
YDR094W	3.4217598024335274
YDR095C	1.2991237991034223
YDR096W	-1.912300906502451
YDR097C	1.2347634312887479
YDR098C	-0.022371988063256847
YDR099W	-1.1282544513477408
YDR100W	-0.8525021744554783
YDR101C	0.23115452370177103
YDR102C	-0.9197501347779555
YDR104C	0.6035516471961537
YDR105C	0.5112514501297478
YDR107C	0.1031837940784517
YDR108W	0.6915983465928401
YDR109C	2.5376367018685024
YDR110W	0.6977169184407632
YDR111C	2.2387418952944085
YDR112W	0.15569795271510273
YDR114C	-0.23416817511273694
YDR115W	-0.043442474960737776
YDR116C	0.11325224068257662
YDR117C	-0.8898153317268174
YDR119W	-0.989804980407121
YDR120C	-1.441364417174609
YDR121W	0.6946331003687262
YDR122W	1.688167504654985
YDR123C	1.3458321708148435
YDR124W	0.7163573405820802
YDR125C	0.9165699933981024
YDR126W	1.0002585890244273
YDR127W	-0.04825428175988673
YDR128W	0.874273083224582
YDR130C	0.36554481148066603
YDR131C	0.7238770088596165
YDR132C	-0.4743490990313789
YDR133C	0.9174585852929157
YDR135C	0.9098590214161802
YDR136C	1.2354784400865702
YDR137W	2.403622863849248
YDR139C	0.8747224053888549
YDR140W	0.4696937576076444
YDR142C	-0.05239829027702316
YDR143C	-0.5551542996138574
YDR144C	0.5361146083145091
YDR146C	0.26103340234093414
YDR147W	0.673924926730262
YDR148C	0.11210808293779483
YDR149C	-0.037996510964940555
YDR150W	0.5078672461720859
YDR151C	0.0008940789815251964
YDR152W	-0.4334677650498091
YDR153C	-0.06417882973516954
YDR154C	0.10136295291975742
YDR155C	1.5823438132727137
YDR156W	1.066366299596176
YDR157W	1.646210255651111
YDR158W	1.4337136164223752
YDR161W	1.5551007503674277
YDR162C	1.0980839785184733
YDR163W	0.5328984763627668
YDR165W	1.5650404442806292
YDR169C	1.8481381802468606
YDR169C-A	1.1893040289826253
YDR171W	1.0779112271285853
YDR175C	0.0712612415605097
YDR178W	0.7469037446670511
YDR179C	0.25409862443476483
YDR179W-A	-0.1415382774190659
YDR181C	0.582234391238213
YDR182W-A	-0.8150365719343535
YDR183W	0.8514610000558936
YDR184C	0.7960794041432335
YDR185C	-0.10064727493899503
YDR186C	0.9814721461451675
YDR191W	-0.3990575449110231
YDR192C	-0.6352549849972663
YDR193W	1.416073924344569
YDR194W-A	0.6857717998789629
YDR197W	0.8990489661653562
YDR198C	0.10807084244371508
YDR199W	0.05661765084707257
YDR200C	0.22375070098156996
YDR202C	-0.571755876774314
YDR203W	0.12910720113952076
YDR204W	0.47797176946501796
YDR205W	0.639440641852713
YDR206W	-0.22927921126701947
YDR209C	-0.03698000672994432
YDR210W	-0.7706194189141808
YDR213W	-0.033826636516043423
YDR214W	0.05932684786799838
YDR215C	0.6464539205082044
YDR216W	-0.0814276881538367
YDR217C	-0.2757891211301872
YDR218C	-0.028627985971098724
YDR219C	-0.9200477248862882
YDR220C	-0.6878014628792424
YDR221W	-0.6875208779065322
YDR222W	-0.6029645313661643
YDR223W	-0.32315209214671864
YDR226W	0.47459181268156214
YDR229W	1.3886052457370743
YDR230W	-0.31134063255606026
YDR231C	0.05385702695902202
YDR233C	0.44351152598745897
YDR234W	0.20765068129665692
YDR237W	-0.18554170165735304
YDR239C	-0.21518908263346992
YDR242W	-0.24990916647034553
YDR244W	-0.9806287364196883
YDR246W-A	-0.8360880298693696
YDR247W	-0.45822556282156357
YDR248C	-0.34865362149646567
YDR249C	0.45464630993813426
YDR250C	0.3800821911634015
YDR251W	0.3807437162630545
YDR252W	-0.3405851505788932
YDR253C	-1.3030288379010377
YDR254W	-0.36808777667102655
YDR255C	-0.6625725684539359
YDR256C	-1.0267477292007856
YDR257C	0.4685132561414065
YDR258C	0.009791309519594185
YDR259C	1.8902411906276455
YDR260C	-0.36358241849626893
YDR261C	0.4152332063623874
YDR262W	-0.14411120555455534
YDR263C	-0.20042938223236542
YDR265W	-0.5649080051368993
YDR266C	0.12844235314326988
YDR268W	-0.332612236257099
YDR269C	-0.35948522709026887
YDR270W	0.7623869444863185
YDR271C	1.392102731052038
YDR272W	0.4309886850124503
YDR273W	1.1419268793920965
YDR274C	1.2413357850412918
YDR275W	-0.4100845238202755
YDR276C	0.15173740888978351
YDR277C	1.396246680786078
YDR278C	0.3283615497215426
YDR279W	0.33593589656721556
YDR281C	-0.3837288731943141
YDR282C	-0.09789170876353721
YDR283C	1.3296515657539223
YDR284C	0.5962577162241498
YDR285W	0.8260377528887478
YDR286C	0.35299048006273465
YDR287W	0.27432384024919076
YDR289C	0.7547473629740431
YDR290W	0.2790105115245361
YDR291W	0.8946778214812521
YDR294C	0.1337343848670442
