orf	hom | growth (culture turbidity) | quinine [2 mM] | YPD + EtOH | Khozoie C~Avery SV, 2009
YBL057C	1.2059100307041344
YBL059W	0.7788565629228688
YBL060W	0.8441293561608909
YBL061C	0.9343345462874024
YBL062W	0.7810512183947236
YBL063W	1.1327516214828985
YBL064C	0.7816600268572697
YBL065W	1.255192631135748
YBL066C	1.1433441722375943
YBL067C	0.9695099794236388
YBL068W	1.079617698606651
YBL069W	0.921699528635496
YBL070C	0.8909077131258457
YBL071C	1.0893098782138022
YBL071C-B	0.9838836152236619
YBL072C	1.0223495463860226
YBL075C	1.3207241952173945
YBL078C	1.376726281490745
YBL079W	1.2244461860120786
YBL080C	0.9284615399797188
YBL081W	0.8852524362484397
YBL082C	1.082995038340099
YBL083C	1.0
YBL085W	1.026370786581188
YBL086C	1.0459450942591804
YBL087C	1.0965813618046367
YBL088C	1.0128853250241927
YBL089W	0.8554124664872563
YBL091C	1.1652432396459547
YBL091C-A	0.9514970774185855
YBL094C	0.8724194163977655
YBL095W	0.7643673367253315
YBL096C	1.609062886400446
YBL098W	1.3490331096407107
YBL099W	1.0097843106947864
YBL100W-C	1.002684778861485
YBL101C	0.9787620241034903
YBL102W	1.274685971868506
YBL103C	1.1686282591439212
YBL104C	1.007529852453876
YBL106C	1.1927090837055183
YBL107C	0.9000171844270902
YBR001C	1.0414168314081722
YBR003W	0.8218304455482706
YBR005W	0.9775251277979958
YBR006W	1.1804234169250936
YBR007C	0.9928546097325811
YBR008C	0.6681701816408632
YBR009C	0.9084274832575022
YBR010W	0.9373403607394829
YBR012C	1.2115331527018047
YBR013C	1.0945106997485057
YBR014C	0.7208212623779866
YBR015C	1.8218627889815027
YBR016W	1.2716532854841458
YBR018C	1.164807698106633
YBR019C	1.1297695342283032
YBR020W	1.0024416267445346
YBR022W	1.035452978385573
YBR023C	1.1370206022187006
YBR024W	1.0086609007216918
YBR025C	1.1427381879717424
YBR027C	0.9662203476546415
YBR028C	0.7753840360264235
YBR030W	1.049630666961264
YBR031W	0.8083495585238849
YBR032W	1.4924646679547575
YBR033W	0.9272672484989175
YBR034C	1.1832935465104615
YBR035C	0.8964130050554168
YBR036C	1.1204883819557598
YBR037C	0.9770591510686597
YBR038W	0.9292959771622884
YBR040W	0.8700190982446003
YBR041W	1.189008371196367
YBR042C	1.1281805756378613
YBR043C	0.8859220063701483
YBR044C	0.810029523447996
YBR045C	0.8710194613587132
YBR046C	0.7823510952871684
YBR047W	0.8739703987426172
YBR048W	0.9015152108021226
YBR050C	0.9661089222057345
YBR051W	0.9318767163008068
YBR052C	1.1894419131838776
YBR053C	0.8443944123215472
YBR054W	1.0041447065445428
YBR056W	0.920732652549879
YBR056W-A	0.9023167996207966
YBR057C	1.1817169223984543
YBR058C	0.9658106023285672
YBR058C-A	1.0016327429602923
YBR059C	1.1498136678421071
YBR062C	0.8217261059504992
YBR063C	1.0076557020219714
YBR064W	0.9580950460598945
YBR065C	0.9098643568156634
YBR066C	1.191164275386313
YBR067C	1.172841856011705
YBR068C	1.2315621559624317
YBR071W	1.1768492171727845
YBR072C-A	0.9570794948043245
YBR072W	1.069886101975597
YBR073W	1.0890882800251787
YBR074W	1.140928042977172
YBR076W	1.1360151629686799
YBR077C	1.2167671034695589
YBR078W	0.9953353823997514
YBR083W	0.9227279927422491
YBR084C-A	1.2008943525155757
YBR085C-A	1.069327291102624
YBR089C-A	0.9875657518138051
YBR090C	1.110402255515851
YBR092C	0.9961776631635861
YBR093C	0.9028769412546723
YBR094W	0.9665092202672821
YBR098W	0.9960318756417852
YBR099C	0.7790153769932683
YBR101C	1.2215359225492535
YBR103W	0.8356682187152334
YBR104W	0.7689623656588204
YBR106W	0.8510801325849816
YBR107C	1.0359996410099812
YBR108W	1.037732794000577
YBR111W-A	1.0238240021195335
YBR113W	0.8780949226346102
YBR114W	1.0215429511868201
YBR116C	0.9164824172311913
YBR119W	1.0547909915823743
YBR120C	1.1318544228168352
YBR125C	1.161746056006973
YBR126C	0.7312096913758293
YBR129C	0.9079971561004575
YBR130C	1.1119905872621103
YBR131W	0.8779062004958088
YBR133C	0.925071335530631
YBR134W	1.54189869703164
YBR137W	1.0034958177098356
YBR138C	0.9160995807122951
YBR139W	1.1581839218756438
YBR141C	1.4117414833493735
YBR144C	0.9900775519132455
YBR145W	0.859051908658858
YBR146W	0.96256241127996
YBR147W	0.9054201040699086
YBR148W	1.200435161777431
YBR149W	0.9298549908662629
YBR150C	1.0124953606334282
YBR151W	1.0732271276645236
YBR156C	1.0934908566483994
YBR157C	1.1907904304976091
YBR158W	1.0406636221969991
YBR159W	0.9640949697934734
YBR161W	1.1459820852769462
YBR162C	0.8581669784498743
YBR162W-A	0.9258239630804729
YBR168W	1.1214577611040397
YBR169C	0.9807173330245732
YBR170C	1.0296917724257284
YBR171W	1.3690734647036802
YBR172C	1.1939829377341458
YBR173C	0.8915319421693609
YBR174C	1.1594209675675204
YBR175W	1.1956786973979014
YBR176W	1.0251529901238061
YBR177C	0.8866142365251409
YBR178W	0.9348432503534143
YBR179C	1.004686841893018
YBR180W	0.8690834419790617
YBR181C	0.8885925402957819
YBR182C	0.8982022037502416
YBR182C-A	1.4019316889305544
YBR183W	1.0394037929432673
YBR184W	0.8201298367619602
YBR185C	1.3075962539021853
YBR186W	1.0293098497176225
YBR187W	1.03807276627341
YBR188C	1.1004925893635573
YBR189W	0.920472928315901
YBR194W	1.0429738863287252
YBR195C	1.2333599868557974
YBR196C-A	0.9785852671421587
YBR196C-B	1.103564140746151
YBR197C	1.0288542825361515
YBR199W	1.0642641129032258
YBR200W-A	0.9495967619658673
YBR201W	1.258648597060508
YBR203W	1.072229559599031
YBR204C	0.9423391471737738
YBR205W	1.2560210438875814
YBR206W	1.069572308807539
YBR207W	1.0336434190380657
YBR208C	1.4082461012604148
YBR210W	1.0553207818683294
YBR212W	0.8682381252506733
YBR213W	0.9061583577712611
YBR214W	1.1473417721518988
YBR215W	1.2680052666227783
YBR216C	1.2571814516129034
YBR217W	1.0327762803234504
YBR218C	0.997004129925215
YBR219C	0.6901382488479263
YBR220C	0.9763374305858867
YBR221C	0.6485677419354839
YBR221W-A	1.0453530115098975
YBR222C	0.7169880078088688
YBR223C	0.608287841191067
YBR224W	0.9615185146769009
YBR225W	0.9191240576439818
YBR226C	1.430219941348974
YBR227C	0.9152645796917211
YBR228W	0.961848462115529
YBR229C	1.2464780358912255
YBR230C	1.09864072167383
YBR231C	1.0697486641599052
YBR232C	1.1867740982840616
YBR233W	0.5467370256504381
YBR233W-A	1.0979891505210495
YBR235W	0.816064051984219
YBR238C	0.6458968365279727
YBR239C	0.8487785675232368
YBR240C	0.9191185296324084
YBR241C	0.8552632458632794
YBR242W	1.0353794162826422
YBR244W	0.7974193548387098
YBR245C	0.9007944339025933
YBR246W	1.125544065442198
YBR248C	1.1047706691468013
YBR249C	1.2788400823610158
YBR250W	1.1244858870967744
YBR251W	0.9093159713849367
YBR255W	0.9305691543479564
YBR258C	1.121414609344105
YBR259W	0.76607425441266
YBR260C	1.0977088055797737
YBR261C	0.9161150639486666
YBR262C	1.0515420063807164
YBR263W	0.574206634823006
YBR264C	1.3756168939142004
YBR266C	0.9239938556067591
YBR267W	0.8779170434970969
YBR269C	1.1897126297995655
YBR270C	0.92842973529059
YBR271W	1.2829265484688006
YBR272C	0.827884159919855
YBR273C	0.939263106638533
YBR274W	0.9669910338673354
YBR275C	1.1108256855070877
YBR276C	1.3144498707268026
YBR277C	1.234958111195735
YBR278W	1.023682636720048
YBR280C	1.0086773173303059
YBR281C	1.0441339565428625
YBR283C	0.8645874587458746
YBR284W	0.9044670832363525
YBR285W	1.0205420939708285
YBR286W	1.1815380442153807
YBR287W	1.2887900497196323
YBR288C	0.8826287934615127
YBR290W	1.4330178874241015
YBR291C	0.834568004168838
YBR292C	0.9652409240924095
YBR293W	1.083960396039604
YBR294W	1.0541550685842862
YBR295W	1.0700981451856977
YBR296C	0.9994329634305713
YBR296C-A	0.9855037323259166
YBR299W	1.0074036007331653
YBR300C	0.7788029683594584
YBR301W	1.1697861865327597
YCL001W	0.8158301913140625
YCL001W-A	0.9863279351190933
YCL001W-B	0.9967600380590058
YCL002C	0.8969468833373757
YCL005W	1.1937882709424912
YCL006C	1.0420478184590207
YCL008C	1.3351363728197188
YCL009C	1.1086378804732533
YCL010C	1.0221466275659825
YCL011C	0.8883692582131708
YCL013W	0.8485854877763025
YCL014W	1.0869818334749095
YCL016C	0.9271200932763315
YCL022C	1.0418149932567993
YCL023C	1.0862269018360315
YCL024W	0.9058578077355162
YCL025C	1.0210408071971768
YCL026C	0.8354924274835288
YCL026C-A	0.7202828600291838
YCL027W	0.8112782473693291
YCL028W	0.9508142674435129
YCL029C	0.9681830280752901
YCL030C	1.032384141836986
YCL032W	0.9233276740237693
YCL033C	0.9976334816462739
YCL034W	0.8320062184220756
YCL035C	1.0407886892087557
YCL036W	1.0301009902931662
YCL037C	1.0325247573291503
YCL038C	1.0665019886036582
YCL039W	1.0988968021226087
YCL040W	1.138687807545107
YCL042W	0.9018700590640619
YCL044C	0.8518772619984264
YCL045C	0.8480142380422693
YCL046W	0.8613386460938496
YCL047C	0.8768706149805984
YCL048W	1.0286875461069012
YCL049C	1.685785536159601
YCL050C	1.1631674781300716
YCL051W	1.1111693422693267
YCL055W	0.8703733194188442
YCL056C	0.917826599146306
YCL057C-A	0.8504344533734833
YCL057W	1.0824110009914154
YCL061C	0.9010617586345095
YCL063W	0.8621026608127831
YCL064C	1.015265361400676
YCL069W	0.968741359037639
YCL074W	1.1774724421673652
YCL075W	1.0172379220918109
YCL076W	0.8904359623168615
YCR001W	0.9475175697120833
YCR002C	0.8610050959557628
YCR003W	0.9340572368520297
YCR004C	1.1582287891854692
YCR005C	1.118741745923791
YCR006C	1.0016559650741912
YCR007C	0.8252934098320631
YCR008W	1.3814889201048013
YCR009C	1.1519962891406297
YCR010C	0.7866752292201826
YCR011C	1.125219574233524
YCR014C	0.9106741139160093
YCR015C	1.091295359412686
YCR016W	1.1478961326841628
YCR017C	1.1800450330484469
YCR019W	0.8176664674490359
YCR020C	1.0727582452319906
YCR020C-A	1.1466235205636703
YCR021C	1.3059490249531451
YCR022C	1.166768039251465
YCR023C	0.844658914072521
YCR024C-A	0.8382708349575116
YCR025C	0.9291089108910893
YCR026C	0.9423410239407312
YCR027C	1.0450469399271534
YCR028C	1.058292079207921
YCR028C-A	0.8079616691643624
YCR030C	0.8209466756908543
YCR031C	0.9036597810198849
YCR032W	0.9300280975256052
YCR033W	0.9356476026466056
YCR034W	0.9769809788549835
YCR036W	1.2435043504350436
YCR037C	0.8034457017130285
YCR043C	0.8747461554666106
YCR045C	1.2308104366667671
YCR046C	0.8335130970724192
YCR048W	0.9599110608336097
YCR049C	1.0972211585799465
YCR050C	0.8942973367104153
YCR051W	0.885413194784825
YCR053W	0.9504042208499531
YCR059C	0.8206098658646352
YCR060W	1.025926174047029
YCR061W	0.9680258991742656
YCR063W	0.8198019801980199
YCR065W	0.8387788778877889
YCR066W	1.0
YCR067C	1.2059312028495388
YCR068W	0.8655890899484876
YCR069W	0.9599406977801297
YCR073C	1.0334269917520167
YCR073W-A	1.0846818015635722
YCR075C	0.8579627066412473
YCR075W-A	1.3772641829638
YCR076C	0.9968125204850871
YCR077C	0.8922846220457472
YCR079W	1.0545040667041792
YCR082W	1.1101591570748262
YCR083W	0.7877556956047889
YCR085W	1.3122133809275924
YCR086W	1.2127297481279784
YCR087C-A	1.0837879043090304
YCR087W	1.0714408454334565
YCR088W	0.9702593590482996
YCR089W	1.236399194026313
YCR090C	1.0901255990227707
YCR091W	0.8063290214134328
YCR092C	1.3244973159536322
YCR094W	1.0695426873766898
YCR095C	0.9399765097677736
YCR098C	0.8518583017508692
YCR099C	0.8707663715327225
YCR100C	1.1097824784325765
YCR101C	0.85864508984369
YCR102C	1.0815176017840809
YCR102W-A	0.9763505554755225
YCR105W	1.0063582547686911
YCR106W	0.9531708064443697
YCR107W	0.978831932064224
YDL001W	1.1343631428370975
YDL002C	1.036169183513616
YDL006W	1.079623086639547
YDL009C	0.7655618245277139
YDL010W	1.0998112980939727
YDL011C	0.8346130820754415
YDL012C	1.0102973598398861
YDL013W	0.9549850710641219
YDL018C	0.8902678245546091
YDL019C	0.862856054598092
YDL020C	1.0135579880457037
YDL021W	1.4997661143004242
YDL022W	1.1211881934429382
YDL023C	1.0443125357247485
YDL024C	0.8608332275742717
YDL025C	1.0245316306096863
YDL026W	1.0436592226197563
YDL027C	1.0141400744709996
YDL032W	1.076005829537042
YDL033C	0.8511435560988488
YDL034W	1.0929660650038708
YDL035C	1.0635777329102971
YDL036C	1.02204731721387
YDL037C	0.8159876266078095
YDL039C	0.9989974892672472
YDL046W	1.005238562331207
YDL048C	1.1409536186616016
YDL049C	0.8476855714179969
YDL050C	0.8926629261504193
YDL051W	0.985934378945278
YDL052C	0.9965041822901642
YDL053C	1.1359567414995797
YDL054C	0.9810120972530921
YDL057W	0.8870430677065583
YDL059C	0.9476461670272066
YDL061C	0.9401576128902612
YDL062W	0.8316348397703692
YDL063C	0.9758598007215368
YDL065C	1.1218545740578298
YDL066W	0.9686388508219061
YDL069C	1.053094368633481
YDL070W	0.874240688571847
YDL071C	0.9706690571006776
YDL072C	0.9830352404327245
YDL076C	1.0609483936999815
YDL077C	1.1180126063384537
YDL078C	1.1616609217198426
YDL079C	1.1057784850344643
YDL080C	1.2891873347767364
YDL081C	0.750661385170413
YDL082W	0.8905904977458686
YDL085C-A	1.0463865975419655
YDL085W	1.0483155566021773
YDL088C	0.8964629234438971
YDL089W	0.990898736006629
YDL090C	0.9308893029924338
YDL091C	0.9926436302179762
YDL093W	1.0182106844936816
YDL094C	1.3543961647024887
YDL095W	1.1112962252702059
YDL096C	1.1249122807017544
YDL099W	1.136024527337762
YDL100C	0.9343907714491709
YDL101C	0.9448072736585991
YDL104C	0.9847515986227252
YDL106C	1.1177098150782365
YDL107W	0.8441718448836549
YDL109C	1.180451127819549
YDL110C	1.163282221301285
YDL112W	1.2153660012099214
YDL113C	1.0534450500284716
YDL114W	0.9623014420613426
YDL118W	1.040433702281455
YDL119C	0.9337310888557427
YDL121C	1.0328638497652585
YDL122W	1.0369843527738265
YDL123W	0.9137351149895465
YDL124W	1.13010053222945
YDL125C	1.1082105263157895
YDL127W	0.9040485829959516
YDL128W	0.8800397219463754
YDL129W	1.1502561714019564
YDL130W	1.1460310612597067
YDL130W-A	0.971248692167089
YDL131W	0.9778393351800554
YDL133C-A	0.8691253815544979
YDL133W	0.8581276199347928
YDL134C	0.9425742574257427
YDL135C	0.9913391072618256
YDL136W	0.975776260735521
YDL137W	1.1664239650509673
YDL138W	1.0520312187312388
YDL142C	0.7758284600389865
YDL144C	1.0740164019516247
YDL146W	1.7847386632671642
YDL149W	0.8964912280701757
YDL151C	0.7509039775010045
YDL154W	0.8957688338493294
YDL155W	1.0411306042884991
YDL156W	1.1258947368421055
YDL157C	1.0018832391713748
YDL159W-A	1.1312251474399158
YDL160C	1.1195024863578218
YDL160C-A	1.1098015003670232
YDL161W	1.2486176530821218
YDL162C	0.99183914843288
YDL167C	1.0468718967229396
YDL168W	1.0170306937361686
YDL169C	1.0874478265295735
YDL170W	0.9772853185595568
YDL171C	0.8977348434377084
YDL172C	1.0581590963710648
YDL173W	0.9068825910931175
YDL174C	1.0419605715319227
YDL175C	1.0419407894736843
YDL176W	1.0568574721475221
YDL177C	1.0
YDL178W	1.150560828300259
YDL179W	0.9862567443754454
YDL180W	0.9984962406015039
YDL182W	0.9894736842105264
YDL183C	1.0258294607154437
YDL184C	0.9028910303928835
YDL185W	1.0047846889952154
YDL186W	0.9340439706862094
YDL187C	1.00204792135982
YDL188C	1.0928115517421786
YDL189W	1.0777246145667199
YDL190C	1.1891768466719947
YDL191W	0.9465268866668283
YDL192W	0.8623714633170161
YDL194W	1.0443414844928927
YDL197C	0.8286429088568902
YDL198C	0.788137788137788
YDL199C	1.4496461653977382
YDL200C	1.2973702108365452
YDL201W	1.2865850576262048
YDL202W	1.0467660832780865
YDL203C	1.083303552143264
YDL204W	1.119679250150486
YDL205C	1.1878169959716096
YDL206W	1.133760140261862
YDL210W	1.2429123711340206
YDL211C	1.1091749065564525
YDL213C	0.8702364691286857
YDL214C	1.0586517452498785
YDL215C	1.0381061583896207
YDL216C	1.1736128139761912
YDL218W	1.102915951972556
YDL219W	1.147775918509914
YDL222C	0.8004334499267381
YDL223C	1.1944373759478855
YDL224C	1.2173662832884342
YDL225W	0.8768613838253316
YDL226C	0.9776124205614997
YDL227C	0.8231131325799061
YDL229W	0.8737289902179536
YDL230W	0.8641162299343579
YDL231C	1.027431421446384
YDL232W	1.0730495460892535
YDL233W	0.9415236579603623
YDL234C	0.9507792480931924
YDL236W	1.1014144965455217
YDL237W	0.7605985037406483
YDL238C	0.8362757305927643
YDL239C	1.1289203870546478
YDL240W	0.7839290662233306
YDL241W	0.946650911366056
YDL242W	0.9464763416134988
YDL243C	0.9767258795059209
YDR001C	0.8863133262733576
YDR003W	0.7085764182815135
YDR003W-A	0.9972685670645581
YDR004W	0.9308657195961407
YDR005C	1.0919703004931112
YDR006C	1.0
YDR007W	1.6708403461872838
YDR008C	1.2682158240761732
YDR009W	1.0977747937847688
YDR010C	1.0553809845359792
YDR011W	1.1215493344741354
YDR014W	0.8992055411928893
YDR015C	0.8875179730853046
YDR017C	0.8071084829731691
YDR018C	0.9432883839783258
YDR019C	0.7499133870962208
YDR020C	0.9092645043021587
YDR022C	0.8357590871306583
YDR024W	0.8508034982473884
YDR025W	0.7960493969339529
YDR026C	0.943473574129193
YDR028C	0.9754395385380671
YDR029W	0.8725331584665973
YDR030C	1.042272596079128
YDR031W	0.7420635294561079
YDR032C	1.024385201444633
YDR033W	1.0
YDR034C	1.0272898506285864
YDR034W-B	1.1277407434790774
YDR035W	1.1709776209613154
YDR036C	1.2174737575546435
YDR042C	1.1440273336545623
YDR043C	0.9645524057630929
YDR046C	1.2736520878667146
YDR048C	0.8845630759906735
YDR049W	0.9500597026224422
YDR051C	0.7272877016526724
YDR055W	1.2272647967640187
YDR056C	1.0993235149038123
YDR057W	1.4068534382959017
YDR058C	0.9667977771867694
YDR059C	1.0199232104783467
YDR061W	1.1595542751621735
YDR063W	0.7705210603774288
YDR065W	1.043329128074815
YDR066C	0.8522098592318759
YDR067C	1.118370192223907
YDR068W	0.7618269758419581
YDR070C	1.0742122545201962
YDR071C	1.0783556335896347
YDR072C	1.200526864714264
YDR073W	1.3150440285333802
YDR074W	0.9271124855044451
YDR075W	1.1562398703403565
YDR076W	0.7975955871519081
YDR077W	0.8602429083905794
YDR078C	1.547898943385202
YDR079C-A	1.0908926867503583
YDR079W	1.0717246586112767
YDR080W	1.352037239455731
YDR083W	0.934885647397803
YDR084C	1.269242957905888
YDR085C	0.8638573743922204
YDR089W	1.4032201005355864
YDR090C	1.1758494206790662
YDR092W	1.0561543926644614
YDR093W	0.5748284584740756
YDR094W	0.5972763877633711
YDR095C	0.8067150577981825
YDR096W	1.7183249947149597
YDR097C	0.8153844155084886
YDR098C	1.032012817499103
YDR099W	1.346767808273773
YDR100W	1.251585100780111
YDR101C	0.9795305840686717
YDR102C	1.2735351898236829
YDR104C	0.9114471219635285
YDR105C	0.9274242377908933
YDR107C	1.0053369058437402
YDR108W	0.8967110105547882
YDR109C	0.6696951454812071
YDR110W	0.8957046508675097
YDR111C	0.6983194878339689
YDR112W	0.9945842572245809
YDR114C	1.0823881394215014
YDR115W	1.0366288492706646
YDR116C	1.0032573418980555
YDR117C	1.2636699680031873
YDR119W	1.29723548671315
YDR120C	1.4740564232442201
YDR121W	0.8962115831709554
YDR122W	0.7579989064258515
YDR123C	0.8005379856933141
YDR124W	0.8926526202052946
YDR125C	0.8611365637642134
YDR126W	0.8486128324911812
YDR127W	1.0376887969693054
YDR128W	0.8676078405617959
YDR130C	0.953818489482465
YDR131C	0.8914272905962276
YDR132C	1.1409993306818749
YDR133C	0.8610016475347254
YDR134C	0.7948101597427536
YDR135C	0.862156867749716
YDR136C	0.8152870802496859
YDR137W	0.6822336508009231
YDR139C	0.8675385847944601
YDR140W	0.9348021829171853
YDR142C	1.0386033804121326
YDR143C	1.1629563792893118
YDR144C	0.9230655764573052
YDR146C	0.9736949099678633
YDR147W	0.8996306092213464
YDR148C	1.0053088848361127
YDR149C	1.0354318182668878
YDR150W	0.9280206938670047
YDR151C	1.0269633122145276
YDR152W	1.1302035771379801
YDR153C	1.0412121755938528
YDR154C	1.0057139081259372
YDR155C	0.7706578933834494
YDR156W	0.838974622770919
YDR157W	0.7629678913777385
YDR158W	0.7891686575689728
YDR161W	0.7739855326684375
YDR162C	0.8344276250939194
YDR163W	0.9236270753512131
YDR165W	0.7727681114079207
YDR169C	0.7396330533905302
YDR169C-A	0.8216187617009255
YDR171W	0.8373138349990201
YDR175C	1.0119225822849942
YDR178W	0.887695920184549
YDR179C	0.9750431435019247
YDR179W-A	1.0586744523490257
YDR181C	0.9150880449692849
YDR182W-A	1.239677904473754
YDR183W	0.8711385459533606
YDR184C	0.8798309067969515
YDR185C	1.04937182920722
YDR186C	0.8513923520309217
YDR191W	1.121273779225849
YDR192C	1.1855722609297965
YDR193W	0.7914247468907869
YDR194W-A	0.8976690502914142
YDR197W	0.8637499297778806
YDR198C	1.0043264461436956
YDR199W	1.0150680269952084
YDR200C	0.9809874624689439
YDR202C	1.167572556660855
YDR203W	1.0
YDR204W	0.9332631878591131
YDR205W	0.9053824033462107
YDR206W	1.079202780268371
YDR209C	1.0352086952128923
YDR210W	1.225858696980809
YDR213W	1.0345171407334892
YDR214W	1.0144967164777674
YDR215C	0.9042066758116141
YDR216W	1.0450556575966354
YDR217C	1.0904106864812217
YDR218C	1.033379058070416
YDR219C	1.273634036013483
YDR220C	1.2008923594449048
YDR221W	1.2008095025905832
YDR222W	1.1763502704814939
YDR223W	1.1020659597477154
YDR226W	0.9338664607665849
YDR229W	0.7949637468155987
YDR230W	1.10077886822144
YDR231C	1.0155855406914434
YDR233C	0.9395110246604826
YDR234W	0.9841705314956345
YDR237W	1.0688024373199034
YDR239C	1.0758526888470392
YDR242W	1.0841456001826635
YDR244W	1.2940809828482172
YDR246W-A	1.2463385151430002
YDR247W	1.1367169638774577
YDR248C	1.1084452726660972
YDR249C	0.9375026625429199
YDR250C	0.9511178163565492
YDR251W	0.9509952856765874
YDR252W	1.1064189391382204
YDR253C	1.4149708662110974
YDR254W	1.1133566132328814
YDR255C	1.1934876831390995
YDR256C	1.3100923723587672
YDR257C	0.9350134782750102
YDR258C	1.025045355989203
YDR259C	0.7349463128518046
YDR260C	1.1122141614696024
YDR261C	0.94465042488945
YDR262W	1.0592653070200757
YDR263C	1.0723656316248908
YDR265W	1.1656640278535266
YDR266C	1.000136165577342
YDR268W	1.104423868312757
YDR269C	1.1111762267238818
YDR270W	0.8852044575950301
YDR271C	0.7945106536655835
YDR272W	0.9417800537836235
YDR273W	0.8282229215417305
YDR274C	0.8144905848609553
YDR275W	1.124119987756351
YDR276C	0.9953871809354744
YDR277C	0.7939760685479927
YDR278C	0.9607964813726129
YDR279W	0.959366774181589
YDR281C	1.1173411065386372
YDR282C	1.0487508194908493
YDR283C	0.8026670951905186
YDR284C	0.91268963822861
YDR285W	0.8751074028851807
YDR286C	0.9561631348123723
YDR287W	0.9711205535127919
YDR289C	0.8864312265288918
YDR290W	0.970216277537353
YDR291W	0.8644731133159993
YDR294C	0.999052449031889
YDR295C	1.0646974805108125
YDR296W	0.8325340356508616
YDR297W	0.8382217424326538
YDR298C	1.0058595226847256
YDR304C	0.7362199909668317
YDR306C	0.9240590977731621
YDR307W	0.9190947025542122
YDR309C	1.024397839215391
YDR310C	1.0140695971604357
YDR312W	1.0577372687205167
YDR313C	1.2780173251073632
YDR314C	1.1367010884911555
YDR315C	1.1458901853227441
YDR316W	1.0338562062392826
YDR317W	0.9358593584109559
YDR318W	1.000947550968111
YDR319C	0.8370636944952652
YDR320C	0.7766195730872077
YDR320C-A	1.1045139436355524
YDR321W	0.9506124176000993
YDR322C-A	0.8578525330259372
YDR322W	0.9228497548622291
YDR326C	1.0116343765524092
YDR329C	0.9388224158746703
