orf	hom | growth (relative abundance in pooled culture) | minimal complete [standard] | Salignon J~Yvert G, 2018	hom | growth (relative abundance in pooled culture) | sodium chloride [0.2 M], minimal complete [standard] | Salignon J~Yvert G, 2018	hom | growth (relative abundance in pooled culture) | salt stress oscillation (sodium chloride [0.2 M], minimal complete [standard], time [6 h]) | Salignon J~Yvert G, 2018	hom | growth (relative abundance in pooled culture) | salt stress oscillation (sodium chloride [0.2 M], minimal complete [standard], time [12 h]) | Salignon J~Yvert G, 2018	hom | growth (relative abundance in pooled culture) | salt stress oscillation (sodium chloride [0.2 M], minimal complete [standard], time [18 h]) | Salignon J~Yvert G, 2018	hom | growth (relative abundance in pooled culture) | salt stress oscillation (sodium chloride [0.2 M], minimal complete [standard], time [24 h]) | Salignon J~Yvert G, 2018	hom | growth (relative abundance in pooled culture) | salt stress oscillation (sodium chloride [0.2 M], minimal complete [standard], time [42 h]) | Salignon J~Yvert G, 2018	hom | growth (relative abundance in pooled culture) | minimal complete -Met [standard] | Salignon J~Yvert G, 2018	hom | growth (relative abundance in pooled culture) | methionine [1 mM], minimal complete -Met [standard] | Salignon J~Yvert G, 2018	hom | growth (relative abundance in pooled culture) | methionine oscillation (methionine [1 mM], minimal complete -Met [standard], time [6 h]) | Salignon J~Yvert G, 2018	hom | growth (relative abundance in pooled culture) | methionine oscillation (methionine [1 mM], minimal complete -Met [standard], time [12 h]) | Salignon J~Yvert G, 2018	hom | growth (relative abundance in pooled culture) | methionine oscillation (methionine [1 mM], minimal complete -Met [standard], time [18 h]) | Salignon J~Yvert G, 2018	hom | growth (relative abundance in pooled culture) | methionine oscillation (methionine [1 mM], minimal complete -Met [standard], time [24 h]) | Salignon J~Yvert G, 2018	hom | growth (relative abundance in pooled culture) | methionine oscillation (methionine [1 mM], minimal complete -Met [standard], time [42 h]) | Salignon J~Yvert G, 2018
YAL017W	0.5685285184035743	-0.4232086716217303	0.9162152982165117	0.4529304134680024	1.0982055216361837	-0.08174262083751754	0.3524572129427684	-0.8393381457124175	0.36731650432499025	-0.43347423341654845	0.205233973376483	-0.0653853535500632	0.38007010161584387	2.034951610105254
YAL018C	0.16126092440453904	0.4731858406897571	0.8016890874371665	0.06026449290465546	0.9359267287166837	0.05532904040176439	0.0480511128496264	0.1747588737259474	0.2256777425325293	0.037094446151302245	0.5382150616204519	-0.10015993253980342	-0.18573798929712151	1.554232170787818
YAL019W	0.7313099992428735	2.2548033207781515	2.0502280832369197	2.2089187324718154	2.267450180487799	2.2293131089787277	2.2079984134450554	1.2153494658022232	0.27463196549352814	0.5410431043691167	0.678903954402677	0.9480985934623211	1.5987917772685285	1.6884907289988822
YAL020C	-0.21841179735235208	-0.24137156390244183	-0.004669296283524323	-0.23729918419159715	0.4950855363506686	0.12276512475553077	0.3978876695465126	-0.396621180287455	1.990297338220524	-0.45106160932079	0.0386607467628338	0.021496339849458302	0.5172522911513772	0.6349105281783001
YAL022C	-0.19492461669403408	-0.4234405607704897	0.16426610864611915	-0.11991091634553377	-0.40708284273863543	0.1695059251938109	0.38709198852840404	-0.1758967818788941	0.054187120561043675	-0.15797385077811876	-0.1126463908550401	0.14147756925714422	-0.09829713533807853	1.357256157952149
YAL023C	-0.7359457556248542	-0.6305683458146782	-0.2562162891943484	-0.5574988342454696	-0.5815726618591813	-0.7635392420924005	-0.18776676774544296	-0.049421979200051716	-1.0633590005977291	-0.030008351113680068	-1.2654983712612293	-0.7807051350551678	-0.6852518730366636	-0.2964749872562286
YAL024C	-0.8902359632196634	-0.5458798689302023	-1.0105374300562422	-0.731364342606417	-0.933805088943169	-1.1914051352230066	-1.402329141828535	-0.9584606597518106	-0.9355045844551715	-1.382993244329028	-0.830079568490613	-2.0078746428014917	-1.8244141179718836	-0.4489685717156895
YAL026C	1.2826795316085655	0.9228752910136447	1.179904868366204	1.065596426193296	0.6086259092672295	-0.021434337737737435	0.7305262884273923	-0.31118800553013953	0.7399857103122809	0.5040942060590661	1.3678410169270698	0.23239362319869522	0.8346473431395741	0.6393971285689268
YAL029C	0.5026792209707811	-0.4499372256702337	0.16577772004862001	-0.5075548551059605	0.43648226371734233	-0.7604753974254808	0.011320846455481677	-1.072941400034539	0.09159298874970402	0.021152396583977096	0.16467097225016636	0.3250016158279148	-0.27642190882334666	1.3709779355895981
YAL030W	0.278287664177439	0.051575931102218024	0.13377930197351387	0.6175935152311272	0.3859451097890927	0.0705607403283088	0.5676839857392535	0.31304379674433896	0.012695956989444304	-0.4900078364313048	-0.18463713456470657	0.5378254068156496	0.005620944769822125	-0.3483253681539884
YAL031C	1.354270333674407	0.7043675581815533	0.7008852619001646	0.6901077474089361	0.2867853167763721	0.4262563166849329	0.38894487041570963	0.20294660559790084	-0.5669407124653881	0.9825402987589218	0.3608101062727273	1.0291608604423772	0.06802262730845046	0.5208934158908195
YAL034C	0.27493438245997875	0.680189568994272	0.7953280371982109	0.17656490016378995	0.1545333200615123	0.30466547908600056	0.4980796724760323	1.0337742749334287	0.017239202027829196	0.7025832845236112	0.35747431568661375	0.7369869199937503	-0.013327775094544343	0.0647709339407551
YAL036C	1.0798053967771568	0.4502669567943796	-0.3187044994587901	-0.08757587939910036	0.6741954998303084	0.07981660999968421	-0.0981601984820249	-0.7517955480373936	-0.15883060344873157	-0.000730536423463174	-0.4518886379646286	-0.26848086650114217	-0.4181461975182553	-0.09163454872676956
YAL037W	-0.33189126787316225	-0.02419093957963401	1.0017634164154936	0.38248349349686567	-0.016861651494461526	0.25153954429373804	0.5585329047537028	0.1163159276262231	-0.19699100237782366	-0.44356632500515736	-0.05673087175261021	0.18453217892175403	0.5060795407130433	1.479610217073006
YAL040C	-0.22147012093941545	-0.04298759476781902	-0.0685700820541019	0.09621978444328497	-0.334680985959238	-0.3032434601991204	-0.4130993908549824	0.0469167845043921	-0.3763679478232778	-0.18800684815437724	-0.05362689902678765	0.1226315018410505	0.40150766464233717	0.35691795860876707
YAL042C-A	0.026305940226913804	-0.09134868949087742	-0.10205892715296994	0.13796304807006385	0.09371182980712252	0.8718543086023992	0.009066467272990597	0.59942786779763	0.837156275394057	0.45198706411795586	-0.08972305626825072	-0.1950780328878554	0.3981298044578894	0.9361525548966145
YAL042W	0.05067527253686727	-0.1379877647984707	0.26251625859747707	0.10826858930544055	-0.20977945785626612	0.20760789225214213	0.39895723722498777	-0.02320514899452163	-0.227180241412361	-0.42231441488716587	0.17590402476508052	0.09072040473119924	-0.365771433311405	-0.12474902904694808
YAL044C	-0.3178678644557551	0.1156596795913719	-0.20056031766870358	0.19525307229276082	0.12818346671014483	-0.340666072624232	-0.0749474172413524	-0.019705827383281523	-0.049325435220584135	-0.17750233258744946	-0.7176323693231198	-0.9773800608778443	-0.14269859627668519	0.4239462648391342
YAL045C	1.1331035506333997	0.5635779754918366	-0.19053900001881974	0.7842087567875697	0.3216135526016843	0.2170160284722171	0.06254761886275917	0.6166173434347064	0.7644934091362149	0.9599497702243475	0.3514118237807226	0.7827276621120511	0.9160765354079898	1.4714873412318528
YAL046C	0.3020669749273168	-0.4925777799405617	-0.08271120264560333	0.5296380616560157	0.15828552116711747	-0.029637382498380695	0.37976315953048245	0.3831041399474982	0.23544056483705825	0.058938908606949614	-0.6088825549765092	0.13570955129778245	0.06819080775591853	0.5629153316463493
YAL048C	-0.12848130497548096	-0.38401187475283965	-0.3495245525103957	-0.007919055137628646	0.2433726939625157	-0.0948632350179114	-0.10499721489070568	0.756290955535332	-0.5053795076225769	-0.620394855034844	-0.6810421995411706	-0.709088597132479	-0.627296926008061	-0.2719234633728474
YAL049C	-0.2567834399065541	-0.04645245738005035	0.6042463156590114	-0.11572790047122135	-0.45746638165607467	0.05026445772880781	0.2197810890915747	0.8018237869108403	0.43475517116359225	-0.22745705947139785	0.45337845877333355	-0.9373715247224332	0.13208764045615165	0.6438750713979277
YAL051W	0.6816900400887901	0.40936979977081445	1.164221601416006	0.32342797673062146	1.4253515121660423	0.8189204187904467	0.3793425247578373	0.6106622612541844	0.25043003072927367	0.9988293319802988	1.1223989272272108	0.2905647878904199	0.4709978890162614	0.4851121311159225
YAL053W	0.6750650011497128	1.3324210967400933	0.8551131647909478	1.078841900800676	1.4053455113204065	1.1774742583584537	1.3003208678778528	-0.6282714668273638	-0.5712805940286446	0.7171499504274779	0.7800698928265849	-0.6618375709084348	0.384082703214242	-0.0532383257477716
YAL054C	0.7747600093547489	0.1164709335366612	0.5924731588462154	0.3512536468109593	0.6584268834064163	0.5351413746373206	-0.002299323031198505	-0.3100450363332239	-0.25937928829463486	0.5556308808499932	0.16433368297004194	0.48947164070057	0.6129319771059905	1.5928516668137125
YAL055W	0.46741618896438786	0.8878964371450976	1.3485671119432756	0.9323890146263082	1.2556525938010008	0.6508201871909574	1.3794418539430218	2.178907607272385	1.168583735900596	0.5423634696200241	1.8964652004436122	1.2867099326991749	1.738081893844505	2.10951153158681
YAL056C-A	1.5598009111759281	3.411598372311089	2.826540498451817	3.331227146456837	3.3719983699524954	3.276246799105857	3.0929793945489243	1.3333263968169424	1.4249797153790902	1.8909185128064898	0.8929464070856394	1.7086320570287445	1.4019102086542512	2.1319450244644487
YAL056W	5.2024122175552545	5.138128366427797	6.127082640398317	6.148061228082025	6.069902228107142	6.085828343194928	5.5388606204586255	4.556828143564953	6.358508982997011	5.561421210236867	5.400515415866025	5.1210223060150675	4.925590475097195	4.351076671037144
YAL058W	1.2020408633744148	1.6675311287201906	0.8947153443332772	1.37412084788157	1.6305886112530028	1.0106039929960633	1.205434242130828	-0.09343133204817787	0.45153838119449596	0.5047822770005511	0.3538010345926974	0.4493096271723524	0.9797553785621124	1.9222765670983144
YAL059W	-0.4987219717423029	-0.8289191176596147	-0.5909874330459823	-1.0791787146807774	-0.4358127941661203	-0.5058899446980295	-0.4584285215795388	-1.028132894687573	-1.068809417958567	-0.9882748734001274	-1.0009098612821783	-1.0687251626363867	-0.48669366297609157	-0.09210297826944401
YAL060W	0.6978041348806159	0.5318867966249693	0.13895656605150022	0.27911475270451064	0.983584606527459	1.016751556910237	0.18111861604822907	0.6223866746778811	0.07698098689039559	-0.09964608932966425	0.47912967790310856	-0.14348209038635348	0.2376049095421347	0.12887914932396008
YAL061W	-0.9510091749533882	-0.33102070222313207	-0.11115923252096345	-0.42179141582666174	-0.11036585740638315	-0.40922971411095516	-0.3182875690369214	-0.6791840469029587	-1.0801526126949954	0.33284839560555746	-0.7850706548087532	-0.1941320472797912	-0.020197954035685757	-0.26702895017437506
YAL062W	0.6349160797415038	-0.212325778779815	0.28007846509245676	0.7479538798631646	0.0945343011040174	0.03605126013797018	0.6672024356844023	0.3837152362076248	-0.19929874167662293	-0.23461756599667827	-0.4434166851236925	0.5212015324630471	0.7937079915236105	1.326707356382239
YAL064C-A	0.2267246816567729	0.22615877742182008	0.10627484942124493	0.4844256065221714	0.32726021398612426	0.15876383949081183	0.021081521835657837	0.6519143639804137	0.2763123888820154	-0.1745236042025173	0.11426007898617495	-0.11293077024723318	-0.25136604179618044	1.011708368275693
YAL065C	-0.28532390184900613	0.2796998477594343	0.45541582752409454	0.26813935975812014	0.9261701523379495	0.1523849673266372	0.09269976671721966	1.094030588719553	1.0743569467696	-0.04994984823158253	0.002777291555601443	0.18388136713063116	-0.5874633221922518	1.1213346743757555
YAL066W	-0.29583233076740767	-0.3540214224202044	-0.6144468978158442	-0.11683082941746802	-0.3613143068049316	-0.386164433207255	-0.3894427967059899	-1.0150660777966352	-0.8014922296162819	-0.9197116085224832	-0.9169514441064195	-0.7823315271757245	0.011793305200500639	-0.5938357250019495
YAL067C	0.42825084412681463	0.3518045592745771	0.9321650838329818	1.0560863832594332	0.6830008884736521	0.46726394441055075	0.5923710518317377	0.0192145478159436	0.8748059585618022	0.8169124792894322	0.8975277846917837	0.6241231043410149	0.7080169975649108	2.0954512308079636
YAL068C	0.8353944714368565	-0.2482053342936008	0.3789915304100199	0.29723176271421475	0.738339819228868	-0.553943330316156	0.4049125955413285	0.11174766840455137	-0.853422494399154	-0.4823522748193774	-0.3844435623019875	0.19882474337256864	0.6639294310170029	0.09225485251630938
YAR002C-A	0.12679724035590537	-0.3165593843318144	-0.09766052752174811	-0.1996808941087819	0.47794875760460104	-0.19665064474364075	0.28194028787043834	-0.7322100701915599	0.04679364293788566	-0.2831157674229793	0.2957022240741351	0.420424657862555	0.023618648665625176	0.381962849074959
YAR003W	-0.2962812923824899	1.5663318613105288	1.2536309885539392	0.6609289535619381	0.6964156523916537	0.6600711395752166	0.4013651973541372	0.15451011911589285	-0.9649797726726075	-1.1420427384084746	0.25919509078131925	-1.21468389296579	-0.5529256261849643	0.3788278019454039
YAR014C	-1.2958929442438176	0.16131897447965074	-0.1920000420505193	-0.4684412786983605	-0.6752901667604061	-0.12185939581169744	-1.0232129865539925	-0.4072484826609176	-1.387021158452649	-0.677813353795227	-1.1243988161805787	-1.4539673838209595	-0.909307226042171	0.12471511365399948
YAR018C	-0.3155727494085236	-0.756677657855963	-0.5788601553047494	0.08981687198404331	-0.19676638442102826	-0.10705158265673233	-0.6207770335500487	-0.567127077576753	0.6993520297332572	-0.38564829196110917	-0.20084020254234594	-0.40585915103103415	0.38988969417179575	1.4066581989952553
YAR020C	-0.6301720732475818	-0.30670272485325767	0.32070444072816756	0.2963098408344136	0.26691819604642864	0.2769982130487035	-0.18695257970601656	0.9083359173012722	0.015028904184770413	-0.17201031520573584	0.43882362536052827	-0.09543630069096905	0.5475302219707059	1.6716774857811414
YAR023C	0.4931546406435654	0.23294445345672418	-0.38773609307267215	0.43125207112973346	0.08387493216225178	0.43878641102714777	0.023167936659833355	-0.6747744688431828	0.9367428841380404	1.125346102398629	0.15340512173662252	0.43113388952307596	-0.19415870990922246	0.5563567600158311
YAR027W	0.5494948367990796	0.5756514214147167	0.7144716173301404	1.348137447804362	0.6983570710191355	0.8625778262999516	0.8722539459954382	-0.15238818302077278	0.03166855447851072	0.3498007757244265	0.8656710020032549	0.7290692176017661	1.5340456396702287	0.8515800984741003
YAR028W	0.8498626886462678	0.6744652430980377	0.41612359896168216	-0.27661421863047647	-0.2794759740835611	0.06076683547842807	0.5838943065669967	0.7959322304309329	-0.24738821114607767	0.4084961214022926	0.25607042444404726	0.26758937584020587	0.5560648786267328	1.9419653293268782
YAR029W	0.39816812997678086	-0.045900501195497934	0.21498120593523548	0.34785144771681265	0.29538890261233147	0.4731724165646342	0.16047981965340805	0.23846273700524712	-0.07981809058689017	-0.3669657193992153	0.22489889208302433	-0.03844915538017704	0.14479700609658291	0.17926677435594257
YAR030C	0.4110445252246615	0.3260987332416465	0.1934340900038648	0.6736810984126859	0.3889962937143874	0.002795394588965348	0.5089013714177535	0.3292579340632169	0.405677409930238	0.39172623859996025	0.23289058438311924	0.6294871744382486	-0.514414954959512	0.8940388990755709
YAR031W	0.37560457219127724	0.538668351059967	0.151999720024566	0.7113222607546048	0.7990693865079905	0.20236252118341994	0.11508554672104303	0.6738859689834868	-0.9473320364570855	-0.10570966936686858	-0.009387509837348072	0.09896312068413204	0.345794623120015	0.10398850593034406
YAR035W	0.760569201932242	0.14169912325067455	0.3906973046322426	0.5455034485562884	0.48625166772418843	0.2739083312488199	0.29738109483076886	-0.20694636458834345	0.33205869446420533	0.1037475861898782	0.5630941913705334	0.0312630208939393	0.6532796568740088	0.4566718393827761
YAR042W	0.404248301318217	-0.027374349419873868	0.1997800298053932	-0.060738487691273005	-0.09202077364846135	0.27598552363273726	0.2827322295468079	-0.4904234385171295	0.1149230783665906	0.5893354928626057	0.07222401556417501	0.3007874957565536	-0.14157880554596547	0.41402234086451917
YAR047C	0.27650588537263765	0.4961868373337472	0.39193861629233895	0.07545388455506037	0.06223561209984943	0.10071717982760052	0.3464891289843744	0.4266332989129421	-0.2828623277221312	-0.14999194959101564	0.5553778111117641	0.15871099711759	-0.025265735640000973	0.6043631619150124
YBL001C	0.4384494332463383	-0.7792653917667425	-0.043640411278773626	-0.07944639145524081	-0.05744290666040285	-0.3509885447875873	-0.1302306470694279	-0.48956762974682044	-1.1447234647829134	-0.832450000125047	-0.005349722949161394	-0.24140047795127442	0.207444808751324	-0.22809295281711012
YBL002W	0.4500735578780148	0.10648705495597884	0.6555701972323097	0.45746579215373584	0.28894596016089646	0.8467713851750631	0.2734692720367236	0.1288250435888214	0.09322741803686392	0.497082926619434	0.4995423232669836	0.3268195073351021	0.05937437995522834	0.12982857502296585
YBL005W	0.010783435476575485	-0.41835786551452653	0.2658846189460003	-0.5526239467066871	-0.2922257480877147	-0.1462563199524983	0.47340275887594685	0.13870167047109605	-1.3071596157289656	-0.5314119290022481	0.399382960427954	-0.34280995414614807	0.2905364896427727	0.33947828140998587
YBL006C	-0.044283310635289494	-0.004448900973526347	0.19212155737947773	-0.13048646913769918	-0.18299282388045887	0.017059604495212634	0.06381020297007929	0.35353875554390446	-0.049325435220584135	-0.6885041080369008	-0.10607222684777964	0.2635650047630446	-0.05954113694438855	0.6999507806949135
YBL008W	0.09933735217133555	-0.267728450815225	-0.2936352834757997	-0.6336436928960425	-0.7411795364956756	-0.2478394889388033	-0.49989665843064385	-0.5215432011879078	1.4355902359933617	-0.07030415656190601	0.19179478720258578	0.08261224538773354	-0.30266673713120346	0.4836079914120531
YBL009W	0.06399262894348678	-0.07679188247419412	0.5223215144837445	0.8096804262820261	-0.004806896565898078	0.17388349820839175	-0.00725143613698792	-1.0040552386816453	-1.0675545985836417	0.21295061970574244	0.7537261769004955	-0.5915501643407299	0.3889858643320339	0.13134924081461088
YBL010C	-0.5520983236172444	0.09979732914445379	0.17660141151648748	-0.09718452494457896	0.6628409539533097	-0.30504621850591757	0.20422206205413332	1.1328029085279325	0.8444312538917389	-0.30606972060833515	0.2898133075115285	0.794857055565638	0.42105167702003216	-0.12549418103993354
YBL011W	0.3811005766247672	0.17801739683437218	-0.101693073980472	0.02910391853210479	0.07873309059365365	0.2954872243360616	0.5968640017653059	0.46615353715710767	0.6358157341935661	0.14304097246564706	0.3074294917200218	0.5182642952114015	-0.2982783160830411	-0.019899830438629123
YBL012C	0.10716967356031666	0.14065599661184716	0.36366224173230616	0.16919795837408821	0.3920052015617877	0.2873074119288627	-0.30894999600986167	0.11771857362978613	0.07243169648437074	0.8203496451153345	0.10544975952779592	1.0236741383127295	0.01919814653199614	0.3863015913659861
YBL013W	0.400638949115159	0.25034492208057735	-0.18020388746203717	-0.09639646646458164	0.08092360169125702	0.024266828736331295	-0.2751772183184628	-0.25552744547566647	-0.012056738289571933	0.07783657491842322	-0.3102395083307509	0.1890140154658806	0.34872813220407567	0.12007248329059958
YBL015W	0.7650118628187728	0.23928367442371365	0.04495262657136549	-0.5055462756156675	-0.23184670974037846	0.2803233467415039	-0.020635470858795604	1.655973042030629	0.04461507578866549	-0.1046977650988375	-0.06972833819107294	-0.10091027542351926	0.2976718157075634	-0.14902310341946207
YBL017C	0.6537390050369905	0.28463937797165867	-0.08791203061509752	0.2017599808916006	0.10457707333206875	-0.08127894924779282	0.0527078300095554	-0.24208137898548804	-0.02433196819226594	-0.5061388914888919	0.07185747866496646	-0.5745623183051032	0.719556914078591	1.6284226456226853
YBL019W	-0.10979077210539755	0.8970392077124546	0.7196416417155306	0.19318622246000455	0.7009314100315629	0.26144908324549404	0.7295674292288475	0.5365503039651893	-0.05979815218604989	-0.002403210580229089	-0.06977915999485165	-0.08844604308788387	0.4188459933768881	1.166991607215532
YBL022C	0.5478489808250461	0.5445552823666863	1.6043701380321262	1.4466855283225186	1.4311828274491774	0.9829616851570651	1.5462882339010129	1.5716398026964562	1.1587268956786834	-0.0675395474524864	1.683366681779624	0.48274564048342633	1.8514976420455207	1.0390976828907585
YBL024W	1.6340842099281825	-0.27481204361873124	1.1928050140879252	0.8028262287355504	0.5507885277019644	1.020374708197513	0.7904004489148879	0.3899219702647736	0.5789547176707365	0.6592942424849583	1.1547519909156438	0.7915782826981278	0.6969017232440764	1.0905676658841144
YBL027W	-0.3677117562179706	-0.3004380612224099	-0.24151971787353868	-0.5703800783412805	-0.30629907218031605	-0.2392041739763033	-0.5860566174081608	0.053360869886847295	-0.6911404211216187	-0.40754961901740194	-0.2871770402665894	-0.5942460795597736	-0.05954113694438855	0.3164250032412988
YBL028C	0.8974641490479441	0.6362955077870082	0.33575627638413413	0.0061955691805684	1.1087558723944084	0.13224109160160652	0.5636283151551734	-0.2801549024179442	0.40264956692998255	0.6775559570391626	0.355516901404738	0.7617291437308769	0.7098085687727715	1.163961937202815
YBL029W	0.4282386785957522	0.43999943158041316	0.15071354653085775	0.38748258080943576	0.2040763483363152	0.44952667512744565	-0.01012103217147945	0.3714978330355805	0.18676542303605392	-0.17938178705655675	0.7045914877866369	0.7848397377898837	1.1215820029655965	0.8584625548158792
YBL031W	-0.1499503251218144	0.6016389437139218	0.5472758191045332	0.2570720219201663	0.15185610189984533	0.192841475297277	0.30518682680025144	-0.31433090008430936	-0.4225919305210251	0.06166352476837251	0.9329557092990058	0.6068234160302043	-0.0597216333348139	0.9632241534508345
YBL032W	1.1171453139170617	0.9244332693647599	0.9108114030338682	0.8036835830756246	0.5967414248058224	1.8608688629047139	0.8817033649239896	1.2651123334318832	1.5505332122354072	0.6706780151209064	1.1025932183597325	0.724353220489756	1.6854765471762259	0.5288783709707667
YBL036C	0.28865431457990187	0.5812207647685538	0.7786483239430476	0.4022229916285514	-0.019840485232535253	0.48465434104015176	-0.15702710085949664	-0.8972151099223817	1.494639483633899	-0.23225395621014772	1.1448723428307634	0.0166810243667268	-1.004476595107576	1.69639428985073
YBL037W	-0.1620665823472148	0.2210781658882722	-0.2573892938955982	-0.031956525085592484	-0.21428015135963596	-0.3685525155207955	-0.5015541101685361	-0.8831044535010113	0.025084997676318936	-0.14956935556960602	0.5068724053574016	0.12934654538062687	0.15113803443633284	0.25463482038740815
YBL042C	-0.631607665534313	0.1122340193241791	0.00874295943197486	-0.460661012324149	0.480082421115361	0.08633912860509398	0.35828249012449065	0.0884060246699102	0.22627218572089028	0.09778566066785055	-0.8107400525715891	-0.4314897871991316	-0.6449919350669505	1.5778555805536598
YBL043W	0.6187574746386156	0.39439092364544515	0.22464997978454143	-0.0057225757123895	0.3556462235613647	0.6738027504351896	-0.017850606191543588	2.143810751593711	0.6984452273188828	1.0493610856030007	0.6310397727667061	0.547934737562836	0.4134624058791097	0.3862438568019836
YBL044W	0.18791947396365485	0.037630378237648615	0.3033306508682389	0.43962267855073905	0.06723536902172915	0.34301616274267477	-0.2863737546979905	0.5207258835924862	-0.031031940627106396	1.0981572313967132	0.45474345055151805	0.0093988540418172	0.2601075223395747	0.3773405578514814
YBL045C	0.18834619557645887	0.19830888038010788	-0.18810466492498934	-0.11131373503712755	-0.23668263674124512	-0.2731686532917981	-0.38350651576600525	0.03751585831213648	-0.049325435220584135	0.33356330873101525	-0.662947251557992	-0.3544267253719557	-0.48912244695178536	0.7657812663586752
YBL046W	1.7633351745355568	1.5819104726674236	3.8673563317622404	3.143758075269542	2.9106872478349306	2.694729050209321	2.4926183164441986	1.8872947141170915	2.816842443898703	2.5531604195983078	2.042924311094875	1.5656681297061381	2.1572192617712274	3.0952703028338684
