orf	hom | growth (relative abundance in pooled culture) | minimal complete [standard] | Salignon J~Yvert G, 2018	hom | growth (relative abundance in pooled culture) | sodium chloride [0.2 M], minimal complete [standard] | Salignon J~Yvert G, 2018	hom | growth (relative abundance in pooled culture) | salt stress oscillation (sodium chloride [0.2 M], minimal complete [standard], time [6 h]) | Salignon J~Yvert G, 2018	hom | growth (relative abundance in pooled culture) | salt stress oscillation (sodium chloride [0.2 M], minimal complete [standard], time [12 h]) | Salignon J~Yvert G, 2018	hom | growth (relative abundance in pooled culture) | salt stress oscillation (sodium chloride [0.2 M], minimal complete [standard], time [18 h]) | Salignon J~Yvert G, 2018	hom | growth (relative abundance in pooled culture) | salt stress oscillation (sodium chloride [0.2 M], minimal complete [standard], time [24 h]) | Salignon J~Yvert G, 2018	hom | growth (relative abundance in pooled culture) | salt stress oscillation (sodium chloride [0.2 M], minimal complete [standard], time [42 h]) | Salignon J~Yvert G, 2018	hom | growth (relative abundance in pooled culture) | minimal complete -Met [standard] | Salignon J~Yvert G, 2018	hom | growth (relative abundance in pooled culture) | methionine [1 mM], minimal complete -Met [standard] | Salignon J~Yvert G, 2018	hom | growth (relative abundance in pooled culture) | methionine oscillation (methionine [1 mM], minimal complete -Met [standard], time [6 h]) | Salignon J~Yvert G, 2018	hom | growth (relative abundance in pooled culture) | methionine oscillation (methionine [1 mM], minimal complete -Met [standard], time [12 h]) | Salignon J~Yvert G, 2018	hom | growth (relative abundance in pooled culture) | methionine oscillation (methionine [1 mM], minimal complete -Met [standard], time [18 h]) | Salignon J~Yvert G, 2018	hom | growth (relative abundance in pooled culture) | methionine oscillation (methionine [1 mM], minimal complete -Met [standard], time [24 h]) | Salignon J~Yvert G, 2018	hom | growth (relative abundance in pooled culture) | methionine oscillation (methionine [1 mM], minimal complete -Met [standard], time [42 h]) | Salignon J~Yvert G, 2018
YAL026C	1.0231358105571	1.01870332364457	1.02599647239801	1.02393420683374	1.00944921879256	0.9894562102192549	1.01009482360764	0.989358395743168	1.01754523820312	1.00558732577925	1.0233941963038	1.00346908555896	1.01266184106816	0.9987067316617121
YAL029C	1.0050551084366401	0.9819656162111241	0.9946493220580329	0.9768152534807159	1.00470856434042	0.969980349588042	0.991592046359114	0.9726364203575809	1.00350326914358	0.996950106195524	0.999463476128654	1.00521045088036	0.991228912468757	1.01693061853774
YAL030W	0.9998536273072169	0.995386562919882	0.9936602358041979	1.01051564466837	1.00331682441878	0.9918805455057529	1.00590542976071	1.00306150347835	1.00179462923751	0.9878082114819141	0.992515834275302	1.00921230815718	0.9966696213465831	0.974102282129348
YAL031C	1.0247953124176299	1.0128558586315601	1.0111897495481201	1.01268758754763	1.00058606829521	1.00125414847605	1.00130706350341	1.0006446550157702	0.9892416811435759	1.01414414128072	1.00336462937998	1.0184511923596	0.997873372421478	0.995754770328787
YAL034C	0.9997758969691228	1.01220883372299	1.01410902045089	0.9973059762863541	0.9969439877814159	0.998049879679253	1.00411474099685	1.01888294569688	1.00189302038864	1.00913722293463	1.00329828142573	1.0129572651804302	0.996304093672061	0.9843926290138411
YAL036C	1.0184331114045402	1.00605589619024	0.9796737472525071	0.989394444052419	1.0112549361656	0.9921244643318822	0.9887754611816431	0.979686199290005	0.9980799505027491	0.996558738759918	0.987200275620442	0.994050832965695	0.9884949995690591	0.98049652376399
YAL037W	0.9857094489522541	0.9933589727759771	1.0204900357688902	1.00347364033057	0.992223951021501	0.9966498582753621	1.00567000271417	0.998742942368173	0.997253526757938	0.988638799192727	0.9950598545470392	1.00256911724165	1.00632364906345	1.0196366796998702
YAL040C	0.988269052888663	0.9928559572435292	0.9874055205322141	0.9948994831507091	0.9834715417292859	0.9820297281290971	0.980673117423884	0.997219495578915	0.99336883552965	0.9932093774175891	0.9951215917080178	1.00140516055304	1.0043064196699	0.991670094848955
YAL042C-A	0.9940125956711858	0.991561770508265	0.9863703644733629	0.9961497754239409	0.995269028083431	1.0129969390481999	0.9915340486391121	1.00934819339864	1.01964962035147	1.00465541055055	0.9944036491011808	0.995431071812448	1.0042412595225698	1.00609899409854
YAL042W	0.99457748600823	0.99031366657361	0.9976395560899208	0.9952603683885171	0.986911198089467	0.995492132704847	1.0015646485854899	0.995680182128633	0.9965997310777021	0.989018881038327	0.999686898443427	1.00080511647156	0.989505327754879	0.979671632600195
YAL044C	0.98603451674575	0.9971015021228841	0.9833256398524749	0.9978657235409671	0.996218340609228	0.9810435345008901	0.989372649266646	0.995756999075261	1.0004514579749701	0.9933972464440269	0.981914706135418	0.980720963281569	0.9938084836384431	0.993339789103522
YAL045C	1.01966858276308	1.0090882017696998	0.9836354035260899	1.0155060965645901	1.00154520117925	0.9957400641931179	0.992909941780503	1.00972553597508	1.0180759911513901	1.01374011878435	1.00317770013466	1.01381735662436	1.01423263970264	1.0194343365424
YAL046C	1.0004048407214101	0.9808245163241801	0.9869684117989621	1.00788120705044	0.9970473194427142	0.989240036362044	1.00107084845086	1.0045994649013001	1.00661851573031	0.9976259027309291	0.984077709933378	1.0016510751998102	0.99787661668327	0.9968015482536501
YAL048C	0.9904245688019879	0.983729838364562	0.9787210848195	0.9917803215145831	0.9993905304467801	0.987521147273853	0.9885995673628929	1.0127916446664398	0.990574886321431	0.9854762922145179	0.982642474515363	0.9857658134908199	0.9844604062056701	0.976005475401346
YAL049C	0.9874504768029592	0.992763234379046	1.00820259396162	0.9885512360383779	0.980090161423852	0.991345679998542	0.9969550389194789	1.01379117928091	1.01093498851305	0.992503826290964	1.00520578836708	0.9814732685140121	0.999109209746729	0.998818278496689
YAL051W	1.00920464690819	1.0049614511940501	1.02551169519061	1.00170481226373	1.03194098056042	1.0116019785827	1.00106002690941	1.00959481028569	1.0069431363025	1.01443546407361	1.01851242086915	1.00456291392111	1.0056469112861801	0.9948634483042629
YAL053W	1.00905107600064	1.02966314066876	1.0159570070528199	1.0243309346676	1.03139003639588	1.02105090502146	1.02475375354021	0.9823977942240391	0.989147694149881	1.00939774188235	1.0117035908402499	0.986654303740215	1.00397028584793	0.981452984646125
YAL054C	1.01136204398574	0.9971232120138809	1.00783868010999	1.0025382454281802	1.0108206850992	1.00412358338187	0.9912416444469591	0.9893834861502672	0.9959024098323649	1.00650903843293	0.999456767537947	1.0083030824080699	1.00838487129225	1.0224575565598801
YAL055W	1.0042376980217	1.01776725780589	1.0312099022079302	1.0199443846936098	1.02726765131669	1.00717205328993	1.02678927481885	1.04402085979708	1.02682720577331	1.00627175613131	1.03390838544067	1.0232940467424	1.03008942101899	1.03532770137321
YAL056C-A	1.0295595889156899	1.08530380938637	1.07689475939988	1.09179427184612	1.0855495820492	1.07635960670237	1.0708729282098601	1.0254587000617101	1.03237986589903	1.0303901194625	1.01394867356071	1.03122770921342	1.0236045473595898	1.03588652608883
YAL056W	1.1139966962771102	1.1315073171691699	1.17891607980203	1.17616395407127	1.15984700903671	1.15040017301113	1.13379736239556	1.09622086174474	1.13922323879081	1.09603558058922	1.1036029772865399	1.09539299207901	1.09157761692692	1.09116572929107
YAL058W	1.0212665757377701	1.0386309889097098	1.0171811291739599	1.03317511583379	1.03759299382192	1.01665339288179	1.02231263449744	0.994138580196933	1.01129845544927	1.0055996316506701	1.00322522087841	1.0075478912457299	1.01546102766874	1.03066362492488
YAL059W	0.9818422501575021	0.971823717225448	0.9712573528503579	0.9596940024637529	0.9806864783869972	0.9766894095665891	0.97950694881653	0.9736200546004771	0.9783729212082339	0.9788969063822172	0.976280394990471	0.9790033448777349	0.987172694113992	0.9804848550502769
YAL060W	1.00957817771824	1.00824011709442	0.993820267488264	1.0003775446572198	1.01977518587579	1.01681539889816	0.9959603813642791	1.00985218406846	1.00318682315154	0.994789673970052	1.00571797300955	0.996401262207966	1.00114467611422	0.985989582971293
YAL061W	0.9713580617762579	0.985147930179207	0.986089069725477	0.9793840359893241	0.9896489438021859	0.979236685059361	0.9831123120089759	0.981280163614208	0.9781272664002321	1.00252466349021	0.980573377246631	0.995448859764499	0.996171565430054	0.9761273991232181
YAL062W	1.008120408822	0.988324313930303	0.9981824122083209	1.0144201921923102	0.995291678075552	0.9909711213028181	1.00846571032033	1.0046128796582199	0.9972035490164342	0.9923757635182321	0.987368780424622	1.0088997191734101	1.01187210613621	1.0158278257639701
YAL064C-A	0.998658377876308	1.00005855815087	0.99281006015255	1.0065270057159899	1.0017007042786898	0.994204951225857	0.991843156253193	1.01050037454227	1.0075036596709501	0.9934505198004359	0.998460817372465	0.9969757375626609	0.9917122492257059	1.00798111099203
YAL065C	0.9867888981039201	1.00149136572935	1.00360217310268	1.00004881020274	1.0181940523579	0.994036849570847	0.99368565681651	1.02020568951821	1.02478657574531	0.995678471209033	0.9962434554940259	1.00255687962531	0.9852288108617551	1.0107119335913002
YAL066W	0.9865453087483309	0.984532410056037	0.970532209686351	0.9885182011623379	0.982738088161255	0.979844521647615	0.981281723347106	0.973906896762251	0.984162097371007	0.9801231327360072	0.9779503047398621	0.9843885814097221	0.9967886884165851	0.96798654901121
YAL067C	1.00332983051986	1.00342095317412	1.0183387183542099	1.02364936247407	1.01149742728249	1.00233481758358	1.00654054631875	0.996611377356703	1.02046498373937	1.01118195449576	1.01403979589707	1.01083501709969	1.01021909580235	1.03497745526454
YAL068C	1.01276757374283	0.9873641444990892	1.00123986189226	1.00092018449084	1.01302140307389	0.9754230644442329	1.00171786025761	0.998642660152418	0.983037465420208	0.987945128115309	0.988541739563976	1.00283786916448	1.00936863066323	0.98507726127623
YAR002C-A	0.996342022004163	0.985534928155505	0.98650632108859	0.9860366799126709	1.00585050785064	0.9848387558426271	0.9985541895123871	0.9801161387964329	1.0025330685123002	0.991508392735839	1.0020696515695	1.00700474931556	0.9970168035783571	0.992293970224441
YAR003W	0.9865349016483399	1.0359228047743	1.02827538168206	1.0118136256836199	1.0118668557333	1.0074158425313802	1.00162659743528	0.9995813794983129	0.9806215162619459	0.976146830101927	1.00134353476241	0.9762587926621521	0.9858950555366071	0.99221587530493
YAR014C	0.963363525602775	0.9983233862453241	0.983590242025092	0.9779867814857641	0.9740915241036171	0.986809720678124	0.9649769125584641	0.9872496805793141	0.9714815430884549	0.984449385510167	0.9738242337541859	0.971759397295415	0.9790203252977979	0.9858858556533141
YAR018C	0.986087718380333	0.9737569641783841	0.9716322127475608	0.9947077034172042	0.987269564408013	0.9871999492066729	0.9753302585715509	0.9837400330370091	1.0166652516355799	0.9896746398663739	0.9921935597244459	0.99146762417559	1.00408230480836	1.0178194240911
YAR020C	0.97879518710303	0.9857987012984459	0.999438180351471	1.0008925711299599	1.00003894874259	0.997320767527329	0.986491126893725	1.01612932865511	1.0018451528958499	0.993495468961011	1.0049162967468899	0.997304696886113	1.00712324772953	1.02442113022664
YAR023C	1.00483432506339	1.0002401489929398	0.977539948007696	1.00493435447923	0.9949981302964901	1.00158435255322	0.9918968328057979	0.9813769624684151	1.02180632574347	1.01669816551235	0.999239401470739	1.0072061216172699	0.9928157993937349	0.996638172360904
YAR027W	1.00614031211263	1.00941129812746	1.01160971022755	1.03239686225402	1.01192032035484	1.01275247701987	1.01374100747236	0.992844362123357	1.00220551081909	1.0028278499749599	1.01340617328024	1.01280838372885	1.02615348771899	1.00399227005127
YAR028W	1.0131029524882098	1.01205564557277	1.00238763171309	0.9837323765869049	0.9849918295359771	0.991622447902932	1.0063224676999398	1.0136618481047701	0.996162095557869	1.00387759257172	1.00128138601121	1.00413089304847	1.00728788434998	1.03115407761601
YAR029W	1.00263250183152	0.992778005226906	0.9961702251044581	1.0024363429205698	1.00082300197561	1.0024905228434	0.9954294133959	1.0014243034944899	0.999791091334572	0.9900087701455091	1.0006613928343	0.998376261400065	0.999354378016694	0.9872447531038641
YAR030C	1.00293098154196	1.0027330419665401	0.9955041935485391	1.01219557732776	1.00340085080624	0.9900947334565509	1.00439314751783	1.0034174354730099	1.0103052636410998	1.00357766997791	1.00082034538885	1.01093588102497	0.9866379403435009	1.0050499309024399
YAR031W	1.00210947003072	1.0084215976387398	0.994223437553457	1.01332300365581	1.01469383131008	0.9953539020685999	0.9942615688949971	1.0109826942020101	0.98100370587893	0.9946812292853772	0.996001500951184	1.000960109354	1.00323169490464	0.9853695499344449
YAR035W	1.01103309570411	0.997798341240578	1.00160169291611	1.00835640637435	1.00607916123891	0.9972393402419129	0.998951430404977	0.9916467034377021	1.00871093401586	0.9984272878666679	1.0073880040125	0.9996871025358739	1.0091631926597902	0.9941549925133342
YAR042W	1.002773442502141	0.993273781842816	0.9957003495525836	0.9901982763494335	0.9901541480617685	0.9972940802443025	0.9985745635523714	0.9854238277842244	1.004008519103461	1.007111831832105	0.9976247316708078	1.00475513781522	0.993830084807529	0.993092581322585
YAR047C	0.9998123250008271	1.0072847538209302	1.00164006244728	0.994277503891754	0.9944022062432529	0.99267525454813	1.00021481769883	1.00555501499143	0.995393847502624	0.9938892585542041	1.00723452733848	1.00208358560151	0.996073806085989	0.9978340255450501
YBL001C	1.00356623767176	0.9731524959426171	0.988176108459987	0.989637938093815	0.9911063860520749	0.980771507626892	0.9879503946125608	0.985442614458882	0.9767288825550501	0.9816837714261569	0.9960818114181671	0.994560042248522	1.0005628768378398	0.9770973059393001
YBL002W	1.00383568927583	0.99685603437244	1.00978903944272	1.00571950662119	1.0006455701353598	1.0123359317679	0.9983362582928871	0.999017541904888	1.00353866529273	1.00546193187279	1.00612397489299	1.0052446338179102	0.9977065445953059	0.9860132334366549
YBL005W	0.9936527781419789	0.982810708516327	0.9977436737031999	0.975465346164082	0.9846407142060821	0.986166791454953	1.00347988562886	0.999234353162717	0.9732110710036829	0.987067715976692	1.00413183280499	0.9926531771919159	1.00216574548046	0.991235667508359
YBL006C	0.992376310146245	0.993887287625701	0.99546362254364	0.988109188082266	0.987648873739414	0.9904706364737199	0.9929424238935849	1.00395044694637	1.0004514579749701	0.984258185680106	0.99407846860989	1.00405522031186	0.9954126211710299	1.00021514043308
YBL008W	0.995705491413399	0.986841688202804	0.980448648588723	0.9730386465282929	0.9722770003494209	0.983489782355499	0.9784401108112951	0.984740688189258	1.03260965349105	0.995314442609573	1.0000029613232702	1.0006526537402098	0.990722640217741	0.994825979754588
YBL009W	0.994886187365058	0.991951323860121	1.0056702595662	1.01626902281396	0.9925559262590359	0.9946033977832099	0.9911142429558709	0.9741486061947049	0.9784000963048259	1.00038034010025	1.0111796216	0.987975961286753	1.00406486960314	0.9860511136558969
YBL010C	0.980604966139322	0.996677011245329	0.9949838874862829	0.989106646351953	1.01094224394689	0.98198222025511	0.996554756615318	1.02105681769454	1.0198071715077	0.99109787053609	1.00195252264411	1.01404543310599	1.0046834307527799	0.9796530706512
YBL011W	1.00223686949154	0.9987702511650509	0.986381673168155	0.992889231884534	0.994856529402385	0.9978080062298629	1.0066561350601	1.00642256143877	1.01528927274739	0.999130034240648	1.0023029036868498	1.00884448848602	0.9908072944504301	0.9822834560872841
YBL012C	0.995887047584614	0.997770426226104	1.00076602632087	0.997085321991583	1.0034837129551	0.997592444612083	0.983352536878921	0.9987737331885559	1.00308830107842	1.011243426821	0.998285582549636	1.01834802213235	0.9969315304899009	0.9924020495342549
YBL013W	1.00268977635337	1.00070580130725	0.9839548667488579	0.9891302502425641	0.994916853767854	0.9906605675919141	0.9842213987453922	0.9905802537905278	1.00125857050383	0.9979638798750691	0.9900176377209351	1.00265339198417	1.00328828335818	0.9857702064048129
YBL015W	1.01113607826324	1.00040979229267	0.9909145612084129	0.976875414359351	0.9863034892451659	0.997408394377735	0.9907699160101999	1.03254142433761	1.00248588819783	0.994699326785302	0.994801338526215	0.9972017663560491	1.00230338850659	0.979066958473783
YBL017C	1.0085567313473398	1.00162355203563	0.9868076517438521	0.998060618161965	0.995568245431394	0.987879132331605	0.992656796558431	0.990875421222014	1.00099273100138	0.9875197140648009	0.997617441353028	0.98829539425503	1.01044170497477	1.02334363980272
YBL019W	0.9908578224208491	1.01801192663441	1.01176951812929	0.997803817351769	1.0119912149362902	0.9969110031698359	1.01007015533189	1.0079679080171802	1.0002246547387401	0.9965288236568961	0.9948003276945621	0.9974361390201241	1.00464088231581	1.01184926083006
YBL022C	1.00610216054885	1.00857913725715	1.03911689486613	1.0353485697370601	1.03210156883349	1.01592493845028	1.03108168033044	1.03069014495703	1.0266137403212499	0.995363886529053	1.02966991470875	1.0081766092690099	1.03227725191157	1.00866338664274
YBL024W	1.0312815038674499	0.986652124837938	1.02639522201044	1.0160637262107	1.00785643830077	1.0169108793705801	1.0116351877230798	1.004749129598	1.01405785757545	1.0083630158680201	1.01915591437812	1.01398378031333	1.01000467813175	1.0099455186213
YBL027W	0.984879116488614	0.985966349376273	0.9820595653980179	0.974933515342618	0.984253149702595	0.983717347777625	0.9762235000410371	0.997360955844042	0.98655194017617	0.989282943460619	0.990476343846668	0.9879252683266899	0.9954126211710299	0.9906614037641
YBL028C	1.0142063723385402	1.01103418885408	0.9999034397185859	0.9922030820797941	1.02322227052952	0.9935060004237659	1.00580109077072	0.990039632991501	1.01023969091594	1.00868961927134	1.00325934899581	1.01342250850519	1.01025365586034	1.01177379088463
YBL029W	1.00332954851825	1.00578112790776	0.994183681321768	1.0036233727591601	0.9983083505309859	1.00186738944815	0.991040417741098	1.0043446837872299	1.00556437861185	0.9933636331584741	1.0102023461921898	1.01385707128869	1.0181969146613499	1.00416371400469
YBL031W	0.989926908797511	1.0101067477824899	1.0064416089378	0.9997173218191829	0.9968702600166941	0.995102995085407	0.999152246071078	0.989289403066859	0.9923677821352099	0.9976746313926558	1.01474444754121	1.01050972036838	0.9954091393302341	1.00677335535142
YBL032W	1.01929866480215	1.01874501655759	1.0176786659698198	1.0160894056476601	1.0091219326241199	1.03906032127756	1.01398410976742	1.0239612680881802	1.03509892528934	1.0085666100527	1.01811849078514	1.01271970592045	1.0290746448139099	0.9959536778406991
YBL036C	1.0000939301832	1.0095603388043501	1.01359344261639	1.00406487685228	0.992141917081895	1.00279310462547	0.9872610104858659	0.9764939557739709	1.03388845826597	0.9924180357264691	1.01895941090399	0.9994129082428291	0.977184473672505	1.02503683287627
YBL037W	0.989646049373842	0.9999225963805379	0.98156902928899	0.991060352342726	0.9867872537369101	0.980308646407415	0.978397470060104	0.976803712252977	1.0020629334923499	0.993896816477925	1.0062697682030401	1.00153142766692	0.999476698751799	0.98912219265909
YBL042C	0.9787619095310229	0.997009828348692	0.9897953032519899	0.9782198156590941	1.0059092666935199	0.9922963514843729	1.0005182218744	0.998130265465626	1.00641995999149	0.998320661232019	0.9800628200085708	0.9909856754828109	0.9841190630670179	1.02208399976757
YBL043W	1.00774584624611	1.00456060289023	0.996469091482269	0.991846110363252	1.0024824250459101	1.0077777100296	0.990841561367143	1.0432504152398199	1.01664561339625	1.0153392041172902	1.00873942287696	1.00940240015125	1.00453703096159	0.992400611349774
YBL044W	0.997758858489645	0.995013367283253	0.9989011482804749	1.0051850705198901	0.9945398942760328	0.999060530657596	0.983933348896913	1.0076205310709498	1.0008476325101399	1.01621190351459	1.00523293767688	0.9992759770934941	1.0015787596716	0.9921788276297251
YBL045C	0.9977687500579742	0.9993132696594441	0.9837106499764889	0.988683448914313	0.9861703129156322	0.9828222859175441	0.9814344442214309	0.9970131268806949	1.0004514579749701	1.0025374494232702	0.983002378037467	0.9924347398628589	0.98712584199074	1.0018549966351802
YBL046W	1.03427759009713	1.03633970253659	1.1090668696299801	1.08617920702342	1.07284556025448	1.06103493903523	1.05542762336567	1.03761938701515	1.0625228528867598	1.04223404900905	1.03682141673629	1.0285394701297	1.03817473277093	1.0598832339430402
YBL048W	1.00028288727181	0.994783664869377	0.999526329377165	1.01282902677051	1.01331281723666	1.00698172674285	0.9863758332261879	0.984506738972122	0.994015476836655	1.0090488070488899	1.0055298529680101	1.00615464097924	1.0096706394569002	1.01007829404001
YBL049W	1.00404449324611	0.9900815118222049	1.00954734202002	1.01385538606425	1.01148063953413	1.00227093984364	1.0093481094837902	1.00582717832789	1.02195900628068	1.01530396442656	0.9920902015595241	1.0042670096107	1.00320275338441	0.977646532726993
YBL051C	1.028543474671	1.01887442354233	1.07809113134009	1.07091798831601	1.0354082605991	1.03993508590679	1.0492232475674799	1.0454849755312199	1.02764330675375	1.00650603175063	1.0228958436532098	1.02254976520531	1.04951798576139	1.00919148906445
YBL052C	1.00683516772603	0.9963302857317909	1.0174513007947	1.0119258727651501	1.01726011952725	1.00467429401551	1.02077712611889	1.0188939588793802	0.9968644085623058	1.02041051038032	1.0250010585254499	1.0034085384922802	0.9913616651820849	0.994434181942227
YBL053W	0.9986004361202601	1.00782012217491	0.9967803000247081	0.9960540419206031	0.9924725694373501	0.993468186977876	1.00385982110685	0.994171308237304	1.00303295997884	0.999390140528454	0.9989568396046059	0.998377911789905	1.00984806629453	1.02319194866705
YBL054W	1.00208442617151	1.00204505110614	1.0034281321982401	1.00094929532453	1.00790987940779	1.0086484892088599	1.0000187631303001	0.9813092014533609	1.00769751640161	1.00319882796534	1.00920965671674	1.00018267331341	0.996289785592856	1.00455542645851
YBL055C	0.9983779529936999	0.996516513636135	1.0032848593817498	0.990213355795117	1.00146473691979	1.00673278107338	0.9835894935135551	0.9819905302108841	1.01247664869504	0.992222066447233	1.00504767008701	1.00921983989197	1.00195172356125	1.00795354153192
YBL056W	1.0066750299417	1.00182685528476	1.00107250962093	1.00460396695081	1.01170528070686	1.0085603448087799	1.0152374894359302	0.979100051037813	1.0105280740490699	1.0032469747669102	1.00490135214619	0.996935590642566	0.999441160083177	1.01670372353493
YBL057C	0.9811437704082709	0.989048830096263	0.9837278071007509	0.980560156065444	0.9925061389565609	0.9807716927532198	1.00078518693491	1.01632669910274	1.00778579937866	0.9898643253178709	0.995309863606127	1.00956515531773	0.99212477558395	0.9915678308603909
