orf	hom | growth (culture turbidity) | sodium arsenite [0.2 mM] | Johnson AJ~Wu MJ, 2015	hom | growth (culture turbidity) | sodium arsenite [0.4 mM] | Johnson AJ~Wu MJ, 2015
YAL002W	-0.49207448936899995	0.15359615916127006
YAL004W	0.055429769470735996	0.8656312623682014
YAL005C	-0.04540633413015778	0.7925686176758823
YAL007C	-0.1193505714724492	0.5436226093905174
YAL008W	-0.0725964368699748	0.8635144029007261
YAL009W	-0.1196636915504927	0.9074861008912836
YAL010C	-0.6320985951302124	1.2087093476054298
YAL011W	-0.7360778636500539	-0.5921223840417106
YAL012W	-0.9947319435028521	-1.194280928516605
YAL013W	-0.28879509412920573	-0.2846579650986526
YAL014C	-0.06940256232333794	0.6017114501317969
YAL015C	0.01780040201241605	0.11718334692037988
YAL016C-B	3.58233090499854	16.512198884237044
YAL016W	5.559202474646608	1.6512198884237133
YAL017W	-0.1618247722863052	0.6924470499841225
YAL018C	-0.0010237470603823627	0.8208807946972113
YAL019W	-0.20239946582924262	0.33811795751732454
YAL020C	-0.3584504298472012	1.3751893215850404
YAL021C	-0.6110893324973133	0.017521433451003376
YAL022C	-0.0720281312997377	1.0759561853599506
YAL023C	0.052203102055641326	1.0725319966512379
YAL024C	-1.0848696428922813	-1.1645445528883098
YAL026C	0.10171658292808702	0.8107372053760169
YAL027W	0.18320061570701646	0.5942594701439257
YAL028W	0.07114525124216434	1.060756128165177
YAL029C	-0.4390404032940175	0.2704594481432025
YAL030W	-0.003051072251290978	0.9403677153014482
YAL031C	-0.16315908769941406	0.6659459251309054
YAL034C	-0.028801711478973094	0.9539305513767325
YAL035W	-0.3411539959865675	0.9321402595940146
YAL036C	0.3233694859259604	0.8689326396865462
YAL037C-A	1.0406388868796523	2.6099927268632643
YAL037W	0.01353638778405585	0.542699568118307
YAL039C	-0.6341423035339532	0.36506120271207365
YAL040C	-0.32864119067001313	0.8046986497584652
YAL042C-A	-0.039182565616716805	1.2844205028357594
YAL042W	0.041810184088194265	1.2475755825448163
YAL044C	0.04638789680475339	1.1227305308044153
YAL044W-A	0.3001254417646264	0.6007671587508453
YAL045C	0.13417932216045522	1.056722444528032
YAL046C	0.26294641009062447	0.8736021189556189
YAL047C	0.1397269318806716	-0.36933444051920417
YAL048C	-0.07050226149393991	0.5177678634516315
YAL049C	0.16524585755043675	0.7250293024324862
YAL051W	-0.05927461803729225	0.8314548299366321
YAL053W	-0.051384743613219847	0.8563724259399932
YAL054C	0.1832636985866847	0.6013469656827957
YAL055W	-0.09376340478048018	0.5358508540324536
YAL056C-A	-0.24509784309402213	0.22526319416265875
YAL056W	0.12125053573434827	0.8307722061907127
YAL058W	-0.052019718793148914	1.0205984679024276
YAL059W	0.18752466783511884	1.3416161593442482
YAL060W	0.044562745287749034	0.7577742574128707
YAL061W	0.18062192449340647	1.348300517223789
YAL062W	0.12436202708573657	1.0863316830103986
YAL064C-A	0.3742702261690214	1.1949296421627926
YAL065C	0.36831484851856433	1.2312136601042438
YAL066W	0.38627373316340824	1.6570660642678365
YAL067C	0.17335880677327592	1.3478353797085354
YAL067W-A	0.28754495558516796	0.11926763569959635
YAL068C	0.19112149170991227	1.4532546464786804
YAR002C-A	0.5790820107054011	0.8504719360981233
YAR002W	-0.3677339535187524	0.7854105524087986
YAR003W	0.036251060100920045	0.5319829766051147
YAR014C	-0.32480857247022044	0.778993540336919
YAR015W	0.10295885664173263	1.0779444239650098
YAR018C	-0.15449783703745607	0.5119203616901041
YAR020C	-0.07181439935309743	0.480168908419852
YAR023C	0.21554630378503312	0.5482248645408819
YAR027W	0.392617342406494	1.0966243423562525
YAR028W	0.49575327776658407	1.461721256826225
YAR029W	0.2542222152624028	0.9526449884396987
YAR030C	0.2522559991187508	1.1964302593000014
YAR031W	0.35191513844778927	1.3129966637962946
YAR035C-A	-0.12729492182281105	-0.3963288851930176
YAR035W	0.07609935179863953	1.134957590802386
YAR042W	0.2123892207112135	0.5613256479785973
YAR047C	0.18998505994020054	1.11663139668769
YAR050W	0.10737384235078501	-1.052454367198653
YBL001C	0.5133341877537171	-0.24509834553796728
YBL002W	0.442894966671498	-0.6923090573476414
YBL003C	0.4868788910550851	-0.6318109957979482
YBL005W	0.3886504143662342	-0.34451930727423424
YBL006C	-0.27064030406371803	-1.0603755401146528
YBL007C	-0.23020712217979034	-0.45808035614336284
YBL008W	0.22486656826540535	-0.5624530955177972
YBL008W-A	0.5285069130795786	0.6852920288017371
YBL009W	0.14940073137838816	-0.3392631086802995
YBL010C	0.3240756313569152	-0.17496167181884204
YBL011W	0.3007707787587279	-0.7932546624738906
YBL012C	0.28422736117417896	-0.8576394333080475
YBL013W	-0.08415376586919134	-0.961744714190588
YBL015W	-0.09917190733371054	-0.8665547676447646
YBL017C	0.25976247889343007	-0.3720929926959171
YBL019W	0.3888592784535977	-0.48704035683523267
YBL021C	0.0528325453488855	-0.6053866139363073
YBL022C	-0.3036337804810024	-0.9330416699549656
YBL024W	-0.9796804095738209	-1.2029730998541064
YBL027W	1.1769748572002057	1.3536696971838265
YBL028C	0.07497812013914383	-0.591071427281755
YBL029C-A	0.47581843840878907	0.7492632181879487
YBL029W	0.27096897220910626	-0.3860149075773398
YBL031W	-0.7940798853344277	-1.1607514565299477
YBL032W	-0.022159353438303594	-0.5783524518529423
YBL033C	-1.2186429070038016	-9.854054172851137
YBL036C	0.27022379516539446	-0.7150314768451679
YBL037W	-0.2523345791675421	-0.8301275868270219
YBL038W	0.8994337747619371	1.1119101668014344
YBL039C	0.5141113501695257	-0.3800784981008214
YBL039W-B	0.5924584559278036	0.8304431406231094
YBL042C	-0.29906805920873314	-0.8375870242619481
YBL043W	-0.16571786044860934	-0.8148936094302117
YBL044W	-0.44696146625857713	-0.7350252492849843
YBL045C	-0.0701746617797124	-0.8256099442118651
YBL046W	-0.6832183183046557	-1.0754017524918151
YBL047C	-0.6921304700222866	-0.671611467795835
YBL048W	0.22030442600530276	-0.5250422686693011
YBL049W	-0.21942236228447615	-0.8674746551857659
YBL051C	0.47581843840878907	-0.7409658074849392
YBL052C	0.04276475249076114	-0.2939706147276249
YBL053W	0.22603728390573755	-0.3656409031942088
YBL054W	0.4302530913052572	-0.3646201466820265
YBL055C	-0.006201106621319426	-0.693004800326462
YBL056W	0.18032654166108925	-0.22975134775203176
YBL057C	-0.3190379745302079	-0.7858063445554344
YBL058W	-0.7766095125483434	-0.849926646636057
YBL059W	0.26994930298482933	-0.7949949236697915
YBL060W	-0.3753045651062639	-0.7229542000246776
YBL061C	-0.7070036046551945	-1.0803488314812533
YBL062W	-0.6996187111116566	-1.0851696180416768
YBL063W	-0.39405271640920747	-0.49287126926817426
YBL064C	-0.3407598944745577	-0.7630561446947633
YBL065W	0.1044296503731529	-0.5158694039397206
YBL066C	0.03346975622547374	-0.5603859314861303
YBL067C	0.16607819247315403	-0.20446947629805734
YBL068W	-0.5834917993523554	-0.649096459514122
YBL069W	-0.4669093332441695	-0.6556540653362571
YBL070C	-0.214347820006894	-0.3649275959269066
YBL071C	-0.29831782331892376	-0.32272419071659997
YBL071C-B	0.5469289265256243	0.7200376352629588
YBL071W-A	0.5789035392703915	-0.04759434242360714
YBL072C	0.8582489503942693	1.4814371982833527
YBL075C	0.11156688388472176	-0.41112005385244527
YBL078C	-0.12430328809150348	-0.3815629084602047
YBL079W	0.3884750700885523	-0.49860580601555093
YBL080C	0.3802334394367969	-0.576083167028233
YBL081W	-0.025524482596312358	-0.07721004509351499
YBL082C	-0.43869231713006496	-0.29029510941643777
YBL083C	-0.36055030259614346	-0.9715769628845561
YBL085W	0.11164849059571648	-0.4105659499906052
YBL086C	0.13421141149650423	-0.28040656445389384
YBL087C	-0.4530923180555799	0.0037255403299884674
YBL088C	0.040346184244230025	-0.2809635417140679
YBL089W	-0.10601467417264274	0.8541677697209171
YBL090W	-0.10992128593136574	0.21306063076433715
YBL091C	-0.20324333192615598	0.0432277536035588
YBL091C-A	0.31555796514023937	0.7621156645420146
YBL093C	2.1702797838213765	-0.5060189980653413
YBL094C	0.0026310946100600472	-0.35302333235689914
YBL095W	0.4514960267521491	0.8117202260579445
YBL096C	0.38748159101761126	1.01733926774919
YBL098W	0.3607000871709846	0.9758507018709084
YBL099W	0.45100934111138635	1.2132445947294823
YBL100C	0.38508751253286133	1.139226867607193
YBL100W-C	-0.3880246004290019	-0.3791225929777511
YBL101C	0.3401851176373187	0.966999813190042
YBL102W	0.27897682103750615	0.5489181819542459
YBL104C	0.04273548135777723	-0.2064368260543523
YBL106C	0.2696249493887027	0.9442693135742748
YBL107C	0.34596650113470867	1.1019731367547934
YBR001C	0.3057344890574627	0.781467363716278
YBR003W	0.372883870696809	0.4594742107371235
YBR005W	0.32466930431095226	0.8612450849206665
YBR006W	0.17891657563311616	-0.49071943149449726
YBR007C	0.18815895349983597	0.8635291921592132
YBR008C	0.23928713146792205	0.7859014421785929
YBR009C	0.17233282430504138	0.31648320967335436
YBR010W	0.3939604023985189	1.0815142887711944
YBR012C	0.3363739885369299	0.8944827229221368
YBR013C	0.2808448316412669	0.9551712797344675
YBR014C	0.299978110111256	0.9457077997606129
YBR015C	0.37730324390805725	1.2312922498823309
YBR016W	0.29944327977848223	0.8029376001388684
YBR018C	0.222283075005409	0.8586184022822525
YBR019C	0.44209781461948366	1.007267982009056
YBR020W	0.45022556723830287	0.6230582039044809
YBR022W	0.2212318815857152	1.1163379970282181
YBR023C	-0.15448843887029048	-0.6727621004026579
YBR024W	0.08166316141833023	1.040778189129434
YBR025C	0.3130217462243587	1.1997274015807016
YBR026C	0.38006263756237746	1.1600549331051413
YBR027C	-0.4554885605966041	-1.0018728897010736
YBR028C	0.19223638751677874	0.5372929391992954
YBR030W	0.14770020100230474	0.5580525914167259
YBR031W	0.4872417733216831	1.043637999794572
YBR032W	0.4020571222844197	0.8686664834095332
YBR033W	0.2846067139564679	0.22859896608118474
YBR034C	0.2986361769591662	1.4351782915440845
YBR035C	0.8668479796578489	1.0980817124008637
YBR036C	0.3312818082193305	-0.08709964987237061
YBR037C	0.0254632635482999	-0.054503882288566737
YBR038W	0.33871916393798523	1.0185025411854431
YBR040W	0.37394284831649827	0.5324555088457402
YBR041W	0.47865673211969806	0.2684671013274278
YBR042C	0.3018836645419334	0.18925004702825474
YBR043C	0.404378697890735	0.12400465565236107
YBR044C	0.46329778807322797	0.9711051655897119
YBR045C	0.29273870683547454	0.7982426735360747
YBR046C	0.2757344419025053	0.9082593863118489
YBR047W	0.1416093539492706	-0.15551284732926676
YBR048W	0.026267469217693826	0.7173502405929426
YBR050C	0.42704170380992856	0.9132407950065017
YBR051W	0.3495484823804468	0.5172866275768933
YBR052C	0.25704511001203545	0.6212105784313647
YBR053C	0.5538368025141167	0.31031744387223587
YBR054W	0.40187062408280316	0.6506053425709238
YBR056W	0.38907127055490187	0.4961113151500802
YBR056W-A	0.47581843840878907	0.0016281925931652247
YBR057C	0.27544011627618653	0.5053157267525179
YBR058C	0.2709258936188748	1.0390892249459502
YBR058C-A	0.7582286626442187	1.6512198884236902
YBR059C	0.30721531946226255	0.2559907578586461
YBR062C	-0.022433885778008377	0.2541508952688901
YBR063C	0.3288194471303227	0.6295029949400237
YBR064W	0.2667485896798559	0.573022936147936
YBR065C	0.22810234491481077	0.4816112538162071
YBR066C	0.47341835151726985	0.8241764626309193
YBR067C	0.5173065383609017	0.272366167162661
YBR068C	0.40803998459228524	0.6013636303323632
YBR069C	-1.00175185479099	-1.1483967998198539
YBR071W	0.16755139221601106	0.04034471515958642
YBR072C-A	-0.4160033223346797	0.9752674343953055
YBR072W	0.22799591107733996	0.1326878779581659
YBR073W	0.30245089515098433	0.7052929710837997
YBR074W	0.21158720283825763	0.5854089924293678
YBR076W	0.25506834757096053	0.13152446054722017
YBR077C	-0.13258658010155833	-1.0076761249496682
YBR078W	0.4458279721183007	-0.296022292300922
YBR083W	1.2076556861586716	0.4501764940343386
YBR084C-A	1.6581759105411298	-0.24075851276372667
YBR084W	0.3179617800507767	-0.34999228614946787
YBR085C-A	0.2905517802494271	0.6052858828532526
YBR089C-A	0.24131709149901112	-0.056594230046792225
YBR090C	2.154968386121868	2.5175808870136667
YBR092C	0.24789750771382105	-0.26738286986497384
YBR093C	0.27217569168119865	0.18044930972897713
YBR094W	0.22991021594528388	-0.41633786521810273
