orf	hom | growth (culture turbidity) | sodium arsenite [0.2 mM] | Johnson AJ~Wu MJ, 2015	hom | growth (culture turbidity) | sodium arsenite [0.4 mM] | Johnson AJ~Wu MJ, 2015
YAL002W	0.526769908151149	1.148481375107553
YAL004W	0.923716377528703	1.741621396181483
YAL005C	0.8506091191578041	1.6807586965514554
YAL007C	0.7969987527178414	1.4733815041411267
YAL008W	0.830896002574098	1.739858008304265
YAL009W	0.7967717372974792	1.7764873454750139
YAL010C	0.4252509272258657	2.027412562643783
YAL011W	0.34986484052239514	0.5272823493313047
YAL012W	0.16233785396479475	0.02567178244906091
YAL013W	0.6741496534861717	0.7834065925181871
YAL014C	0.8332115959315068	1.52177071426049
YAL015C	0.89643468187734	1.1181487466702078
YAL016C-B	3.48075758951542	14.775537009570604
YAL016W	4.914010714610037	2.396033028579033
YAL017W	0.7662045008367275	1.5973553523860111
YAL018C	0.8827869715758365	1.704343327701585
YAL019W	0.7367874121330217	1.3021918633581613
YAL020C	0.6236487867985575	2.166093836684785
YAL021C	0.4404828683326402	1.0351283040133032
YAL022C	0.8313080302177026	1.916826422863213
YAL023C	0.9213770089893756	1.9139740025910952
YAL024C	0.09698705357782902	0.05044280060166349
YAL026C	0.9572748145344161	1.6958935072409917
YAL027W	1.016351613664318	1.5155630602457637
YAL028W	0.9351102706409788	1.9041644597040557
YAL029C	0.5652201902891218	1.245830920624788
YAL030W	0.8813171390333158	1.8038784128203578
YAL031C	0.7652371078279644	1.5752793652849204
YAL034C	0.8626476489597498	1.8151765368022852
YAL035W	0.6361888871593305	1.797024771434262
YAL036C	1.1179755503766295	1.7443715120161611
YAL037C-A	1.6380035715366676	3.194710704772022
YAL037W	0.8933432257544047	1.4726125916013022
YAL039C	0.4237692166780404	1.3246361458810822
YAL040C	0.6452608054361687	1.6908632650659654
YAL042C-A	0.8551214181906355	2.0904815265285572
YAL042W	0.9138420318141273	2.0597889431160143
YAL044C	0.9171609227110011	1.9557904235391548
YAL044W-A	1.1011233686539696	1.5209840999389839
YAL045C	0.9808106492180048	1.9008043175049338
YAL046C	1.0741681712840963	1.748261285174237
YAL047C	0.9848327258619219	0.7128693308168975
YAL048C	0.8324143022189923	1.4518439640929148
YAL049C	1.00333422111675	1.6244970450031546
YAL051W	0.8405544643411847	1.7131517185470624
YAL053W	0.846274708057836	1.7339085932460476
YAL054C	1.0163973494297631	1.5214670911486685
YAL055W	0.8155497234468656	1.4669074706052776
YAL056C-A	0.7058306299167096	1.2081815028956011
YAL056W	0.9714371401679467	1.7125830787971166
YAL058W	0.8458143442309877	1.8707122951306405
YAL059W	1.0194865979095404	2.1381266956416916
YAL060W	0.9158376682539686	1.651774272206777
YAL061W	1.014482034832134	2.143694904506226
YAL062W	0.9736930048237756	1.9254694277759228
YAL064C-A	1.1548791338683908	2.0159337819771745
YAL065C	1.1505614210944872	2.0461591220896334
YAL066W	1.1635818053903768	2.400903014409461
YAL067C	1.009216196458951	2.1433074353009056
YAL067W-A	1.0920023810244452	1.1198850024880187
YAL068C	1.0220943338586594	2.2311238727658855
YAR002C-A	1.3033698779055618	1.7289933627280711
YAR002W	0.6169181324058145	1.6747958796000941
YAR003W	0.9098116072028979	1.4636854484206545
YAR014C	0.6480394948039991	1.6694503753427847
YAR015W	0.9581754763222845	1.9184826668921848
YAR018C	0.7715166076038092	1.4469728737457663
YAR020C	0.8314629881750925	1.4205232540893433
YAR023C	1.0398025850035468	1.4772152782129107
YAR027W	1.1681809902396234	1.9340434266613855
YAR028W	1.2429556513425302	2.2381767349314576
YAR029W	1.0678430363115148	1.814105636190602
YAR030C	1.0664175084847363	2.017183827201601
YAR031W	1.1386714551146697	2.114286061779705
YAR035C-A	0.7912390133694073	0.6903823980651403
YAR035W	0.9387020467652443	1.9659758183212444
YAR042W	1.0375136658591733	1.4881285027566635
YAR047C	1.02127040861718	1.9507097182168558
YAR050W	0.9613763883905753	0.14381625199851403
YBL001C	1.2557019999510801	0.8163605767729245
YBL002W	1.2046328079532944	0.4438247708378231
YBL003C	1.236521625641094	0.4942209119001105
YBL005W	1.165304924794593	0.7335408519112673
YBL006C	0.6873120713165972	0.1372177505353622
YBL007C	0.7166265625472922	0.6389421409544044
YBL008W	1.0465598768773836	0.5519974825333936
YBL008W-A	1.266702388809606	1.5913950712203913
YBL009W	0.9918463344212829	0.7379193744458075
YBL010C	1.118487513400038	0.8747858818462999
YBL011W	1.1015912449074077	0.35973498638445284
YBL012C	1.0895970894362856	0.3061011358096541
YBL013W	0.8225168148918033	0.21937927586417322
YBL015W	0.8116285009934112	0.2986744772466918
YBL017C	1.0718597869618525	0.7105713995929175
YBL019W	1.1654563535017128	0.6148178592394836
YBL021C	0.9218333621389495	0.516232970496222
YBL022C	0.6633914464723506	0.24328950751725403
YBL024W	0.17325037775868604	0.018431023296761637
YBL027W	1.736848614646639	2.1481675428639457
YBL028C	0.9378891417669629	0.5281578181276326
YBL029C-A	1.2285026786525008	1.644684399864115
YBL029W	1.0799846150046293	0.6989741555118814
YBL031W	0.30781275169816574	0.05360252860355738
YBL032W	0.8674634298966377	0.5387529886745717
YBL033C	0.0	-7.188099085737032
YBL036C	1.079444353642664	0.42489652373467884
YBL037W	0.7005839185207317	0.3290190750068116
YBL038W	1.5356283483156263	1.9467768357204507
YBL039C	1.2562654510514275	0.7039193078311236
YBL039W-B	1.3130679443920348	1.712308960348709
YBL042C	0.6667016434432929	0.32280520878389035
YBL043W	0.7633819700964607	0.3417092943983656
YBL044W	0.5594773345455657	0.4082412962706285
YBL045C	0.8326518155311394	0.332782365080419
YBL046W	0.3881885787563665	0.12470060371786706
YBL047C	0.3817271730197835	0.4610662925656783
YBL048W	1.0432522747287107	0.5831614778552103
YBL049W	0.7244456293297165	0.2979081918304283
YBL051C	1.2285026786525008	0.40329268797864637
YBL052C	0.9145341041607082	0.7756489620694851
YBL053W	1.047408658293367	0.7159461240773956
YBL054W	1.1954673125038622	0.7167964354404452
YBL055C	0.8790333302749135	0.4432452024945476
YBL056W	1.0142678791054707	0.829144944494646
YBL057C	0.6522232403027823	0.36593958981934077
YBL058W	0.32047895964847833	0.31252604720595883
YBL059W	1.0792453438629446	0.35828531268471275
YBL060W	0.6114293576754408	0.4182967308698437
YBL061C	0.37094399063208633	0.12057958423043749
YBL062W	0.3762981177854507	0.11656376895789812
YBL063W	0.5978367465735096	0.6099605881474008
YBL064C	0.6364746149892841	0.38489097854163645
YBL065W	0.9592418175779802	0.5908026645811273
YBL066C	0.9077951320142589	0.553719473081028
YBL067C	1.0039376728773124	0.8502052682054572
YBL068W	0.4604913763370094	0.47982176182070163
YBL069W	0.5450149166854303	0.47435914005104807
YBL070C	0.7281247269956636	0.7165403238375678
YBL071C	0.6672455725230251	0.7516966364169463
YBL071C-B	1.2800585464616585	1.6203388826361693
YBL071W-A	1.3032404841979002	0.9808855110659347
YBL072C	1.5057689082094887	2.2546005234198385
YBL075C	0.9644163885476094	0.6780610475434494
YBL078C	0.7934079799630734	0.7026827631890386
YBL079W	1.1651777983095883	0.6051836000019165
YBL080C	1.1592025275490265	0.5406433500383423
YBL081W	0.8650236751062333	0.9562150159925432
YBL082C	0.5654725564974011	0.7787107342881805
YBL083C	0.6221263564970998	0.21118880860872744
YBL085W	0.9644755542897636	0.6785226275621995
YBL086C	0.980833914331369	0.7869480975039225
YBL087C	0.555032401130336	1.0236360386745895
YBL088C	0.9127806161998224	0.7864841238847154
YBL089W	0.8066674215248348	1.7320720688523008
YBL090W	0.8038350860318833	1.1980165142895085
YBL091C	0.7361756001472902	1.0565422023005464
YBL091C-A	1.1123121138895191	1.655390754462319
YBL093C	2.4570053573049995	0.5990082571447541
YBL094C	0.8854367710500736	0.7264568224947019
YBL095W	1.2108686689110775	1.696712383874136
YBL096C	1.1644575153104273	1.8679973137499912
YBL098W	1.145040637313773	1.8334364771725011
YBL099W	1.2105158165931669	2.031190517638727
YBL100C	1.162721782689921	1.9695322145193652
YBL100W-C	0.6022071954178928	0.7047155966408872
YBL101C	1.1301670640140253	1.8260635031785963
YBL102W	1.0857903914317912	1.477792826009812
YBL104C	0.9145128822748415	0.8485664250211072
YBL106C	1.079010184021293	1.8071285251692342
YBL107C	1.134358629157774	1.9384990834232243
YBR001C	1.1051899881980467	1.6715111215682974
YBR003W	1.1538740112577226	1.403284141348458
YBR005W	1.1189179326694139	1.7379676193213993
YBR006W	1.013245638588233	0.6117531136797488
YBR007C	1.0199464618304528	1.7398703280635734
YBR008C	1.057014940116171	1.6752048009680005
YBR009C	1.0084723481475752	1.2841696693198257
YBR010W	1.1691547231620418	1.9214564383773753
YBR012C	1.1274039544741155	1.7656552617084773
YBR013C	1.087144719187148	1.8162100892787563
YBR014C	1.1010165516225243	1.8083268140218993
YBR015C	1.1570781043122393	2.046224589006111
YBR016W	1.1006287938856978	1.68939627417777
YBR018C	1.044686816509982	1.7357795381601104
YBR019C	1.2040548641519535	1.8596077236732664
YBR020W	1.2099475721152697	1.5395530032593934
YBR022W	1.0439246899879626	1.9504653102102583
YBR023C	0.7715234213759667	0.4601077917198837
YBR024W	0.9427358685103123	1.8875224217942612
YBR025C	1.1104733279294594	2.0199304151620123
YBR026C	1.1590786943551852	1.9868824254187174
YBR027C	0.5532950995457829	0.18595167270142493
YBR028C	1.02290264529572	1.4681087574834084
YBR030W	0.9906134316301958	1.4854019786999972
