orf	hom | growth (colony size) | standard | SC | Jaeger PA~Ideker T, 2018	hom | growth (colony size) | standard | SC, Gal [2%] | Jaeger PA~Ideker T, 2018	hom | gene expression (prGAL1-GFP) | standard | SC - Ura | Jaeger PA~Ideker T, 2018	hom | gene expression (prGAL1-GFP) | standard | SC - Ura, Gal [2%] | Jaeger PA~Ideker T, 2018	hom | gene expression (prTEF1-GFP) | glucose [2%] | None | Jaeger PA~Ideker T, 2018	hom | gene expression (prTEF1-GFP) | galactose [2%] | None | Jaeger PA~Ideker T, 2018	hom | degradation of misfolded proteins (del-ssCPY*-GFP) | standard | None | Jaeger PA~Ideker T, 2018
YAL021C	-1.590574227005702	-0.5476675230473858	-0.7957857377657802	0.06435673017385685	-0.39022329219563084	-0.38986255745072884	0.11709621952823362
YAL022C	0.09323928214459565	0.4423761712634336	0.22350669187109168	0.30487812684169335	0.09330317086278761	-0.04461984229449706	0.051269393265675076
YAL023C	-0.09652710013335275	0.37414840896505824	1.7156563319392282	0.5006220269112589	0.06612029283949145	0.07059872702204063	-0.4237028638814508
YAL024C	0.3638446986910695	0.44537927622287965	-0.5169464087009906	-0.15780462381812382	-0.6336151691754038	-0.034516380720643024	1.3428947418878172
YAL026C	-1.8082550497807095	-0.8642203517374764	-1.3606541554576483	-2.268682196351645	-2.3966785679275686	-2.3745354642598153	2.052305619165143
YAL027W	0.48701770602041383	0.18680346698555972	0.055618782293053906	-0.6797161708278857	-0.32004516348842077	-0.33123217691792406	-1.959785833943491
YAL028W	0.20301691288229037	0.03139130349886647	-0.41157617489573967	-0.44602517055385893	-0.2439321299831503	-0.40609458270325777	-0.45628759426623966
YAL029C	0.28583591846739287	0.054722065545951146	-0.02224466848109116	-0.593288614005863	-0.43236193269927503	-0.05807879695221739	0.0007723930623693325
YAL030W	-0.021550605059394	-0.27517324173693053	0.5788656531639111	0.3409511678668674	-0.06833281311974915	0.3449211449492335	0.24525876403913202
YAL031C	0.03668542981621145	-0.44242989059723903	-0.45723697480011366	-0.11376006287401823	0.09105300291584102	0.18768601368639443	-0.05474534389015147
YAL034C	0.05184885606261717	0.0369606538373484	-0.17390133885506479	0.09311421155108836	0.11027739737116295	0.10553477002844358	-0.4375529648487092
YAL035W	0.40331036548968824	-0.08632363755743608	-2.1754973858084186	-2.501965872580277	-2.8332093038335366	-2.7133805698475104	
YAL036C	0.6203018334114371	-0.19898255016711938	-0.23821259997691785	-0.057455694177263	-0.2364271451429888	-0.0644553158928595	0.2369646237930281
YAL037C-A	-0.26038964455093183	0.13192812620886554	0.290767700816264	0.809123646183078	0.23573815782375485	0.10659673702724469	-0.20835481536898692
YAL037W	-0.44168725281816734	-0.26909619160611936	-0.3388160978520177	0.003835344068350112	0.5068693070262964	0.22867855122238068	-0.5490579943414925
YAL039C	-0.20458335211328632	0.05393179595423427	-0.32610536362643794	-2.41133676589105	-0.06286935223537982	-1.9909615075655462	0.9852025118065149
YAL040C	-0.09906571214355651	0.005701324023268542	-0.3168097267142737	-0.8939008250092882	-1.3182520329435974	-0.59264507296829	1.3971631924231014
YAL042C-A	0.524163372837809	0.1827994580854406	0.8426918385739672	-0.025341957229951646	0.12979797073499696	0.41024564145710835	-0.027205191329413122
YAL042W	0.13778695917444111	0.1772685162634292	0.6502975807237575	-0.10220412108184518	-0.10783550738316842	-0.12610124393940012	0.5199380419266092
YAL044C	-2.274801117293597	-1.6938838509739862	-2.2525187563520532	-2.371041223369062	-1.4509632545819466	-2.640625200351561	0.5484505194569227
YAL044W-A	-0.2986784406498007	-0.1675576837450655	1.1428212779038258	0.3551790106288002	-0.008579335230810748	-0.09007331617648809	0.11030215440978942
YAL045C	0.3210191826731565	-0.16373045377857456	-0.1930896748248121	0.10738230682035554	-0.18969230170434837	-0.35931360224047265	0.1592579907590305
YAL046C	-0.5583261544217896	-0.3426726837348116	-0.19756363576970734	0.10551947899563162	0.4362742717235587	0.4940076062591385	-0.6336393325595421
YAL047C	-3.2256334754800027	-1.4972700255729756	-2.0683406717900925	-2.5028512534727687	-3.03070377092087	-2.706744383854442	
YAL048C	-2.7114433982492057	-4.067824180018177	0.04484539765084399	-2.4938470136279838	-0.8221681293799965	-0.014170634762507562	0.998889141689424
YAL049C	0.44779968101468925	-0.05318599715969538	0.20057291257687493	0.40486509486863553	0.01501821476400711	-0.2148370382968119	0.5163317540205385
YAL051W	0.10121114637031622	0.07817206169083377	-0.8970763497041704	0.7297141205747603	-0.05371999862535638	-0.22984043005816457	0.22005096512255404
YAL053W	0.35000538094216466	-0.06676702825713884	-0.021498193874861907	0.5824203869354758	0.29275974882081557	0.2836609574228053	-0.725163433091085
YAL054C	0.17117216645826813	-0.17215773310666255	-0.3044295762855811	0.02009219400894776	0.10805847223379804	-0.033290822416487106	0.6589191643053993
YAL055W	0.14968711360430048	-0.08784902769040455	-0.012466835004365517	-0.09781806697354893	-0.5099048145334277	-0.10889486343792076	0.5939652935392552
YAL056C-A	-0.26936925741246665	0.0330011357705538	-1.4386167753108525	-0.5570632519738931	0.1184893036991456	0.06505660542110578	-1.2018879047005149
YAL056W	0.8487700417598499	0.24402101780489427	0.5381222811760168	0.20815278937677234	-0.35805867671471503	0.05162672340289071	0.5988917495495761
YAL058W	-1.0747738165564813	-0.06369246338198298	0.9949747110581741	0.2841940685731176	0.0969424566447645	0.4189637067533526	0.3130849852648323
YAL059W	-0.302103505378429	-0.16461229050335868	-0.016756119780513213	0.035557176161505395	-0.45115444484091694	-0.11053125252746866	1.3930123953821587
YAL060W	-0.3837010376417536	0.1887906044489129	1.5368931804236619	0.17347178037159114	-0.051625858004930684	-0.0006848624055362246	1.2276425620324005
YAL061W	1.003299602682286	0.5188941112290548	0.03571961049486041	-0.21352708017991365	-0.05065191377409712	-0.004066467654622645	0.7636977022580772
YAL062W	-0.014815317936677225	0.035325318316774594	1.1575095073724035	0.21253535891941225	-0.7929010794082402	-0.13667119081137044	-0.0023686547045280067
YAL064C-A	0.34419341161331163	-0.5958693541600397	-0.9083098389522168	-0.11376006287401823	0.2600997490986855	0.004203367994413699	0.5434851001707209
YAL065C	0.28782933548253964	0.09197291832869514	0.18905799112841876	0.26551349348414355	0.8754064145229287	0.36646186652294105	0.2823175576519733
YAL066W	0.07047124209178184	-0.11077828944125505	-0.15813797355600995	0.15311867822559266	0.897645884279755	0.2668811947433142	-0.39972215289381413
YAL067C	1.106051963028195	-0.30714979110581986	1.3179104846337428	0.01172282362670629	0.7469617582448139	0.047873920186044076	-0.15287496136087833
YAL067W-A	0.028780243286343425	-0.37947213893616827	1.7088420849927652	0.51392929047293	0.4810791002042539	0.4003212705130211	-0.6026880806996079
YAL068C	0.062145767276297635	-0.7746646648345026	-0.07734548606710505	0.15410780100289928	0.8279035616886751	0.1365022269470459	-0.15636658779567558
YAR002C-A	0.7761376940587954	0.5574035484726632	0.08740669946277924	-0.20655018619420631	-0.06309092729681132	-0.6708036566561908	0.10106141904807513
YAR002W	-0.7474948198313134	-1.0182364317224823	0.7703064993376787	-0.011258156780625245	-0.1359978297452313	0.30868003076992284	0.18320397446891598
YAR003W	0.2538628592409682	0.021880501027773933	-0.0907640505280802	-1.9508880488300502	-0.7014096782315797	-2.2215598380516286	
YAR014C	-0.2946503772789536	-0.35406986929518053	-1.1277400488849632	-1.1008868304401835	0.10266473969634812	-0.019958320491177337	0.13158145663180387
YAR015W	-2.811845175772207	-0.9194583579939961	-0.061029331073289214	0.033875937291931724	-0.20402524304735664	-0.019958320491177337	0.09091419136580269
YAR018C	-0.18141620108162132	0.04646813602569859	-0.0045805728837937	-0.5668122185770844	-0.4726884596439277	-0.3170827623382271	1.1600055217892407
YAR020C	-0.010817210253590077	-0.05589002486487703	-0.0030916013274326806	0.3028776977281041	0.02563326323714383	-0.09007331617648809	0.8636375936528676
YAR023C	-0.23514048432919082	-0.48628556011160423	0.43407836028423535	0.25124756867736137	0.39530163006856733	0.10889671869692333	-0.25358761545195224
YAR027W	0.3274627033714895	0.5740381210170827	-0.49704521701022075	-0.3972849776419377	-0.09220182243010341	-0.29209478225699104	1.075449002355974
YAR028W	0.2249798034146154	0.259079863321136	-0.32660757827586195	-0.5744821096938894	-0.46939224810045144	-0.2261613163478954	0.5763907057825174
YAR029W	0.7883137205814943	0.7733978331950536	-0.5446065539972221	-0.007365819141206818	-1.4887911437260892	-0.3516394180707362	-0.5192431218331612
YAR030C	0.7257444794443086	-0.17621715160943904	0.2975607519106236	0.2561510543413746	0.04598639905821478	-0.1681342677141482	1.1100387031195662
YAR031W	-0.39025144166354925	0.06769498313610707	0.5667867181469594	0.14527681851842206	0.38623071957096544	0.12068536212684675	-0.2843005201047793
YAR035C-A	-0.207236944248026	-0.1480397197322223	0.8280631292778976	0.2209168826769335	0.5913154271824141	0.5931595814053661	-0.3317417133364356
YAR035W	-0.3716671089293819	-0.09604285795520741	0.3300543224850551	-0.1517598407606783	-0.0937915200101544	-0.04987003934454651	0.7647344829017941
YAR042W	-0.05659009522124615	0.19363395484941062	1.0908730949360808	0.4765412278962933	0.11280565581161452	0.0622971701355336	-0.3188453622374392
YAR047C	0.2804363375449368	-0.1170270408854702	0.012527731938780621	-0.09509550378273594	0.21036608705667043	-0.005467211064453903	0.7423821974140402
YAR050W	0.6073352888849115	0.3646166858652462	-0.29116034412721525	-0.6281397546331098	-0.17584448960180318	-0.389259148301514	-0.1257142427346816
YBL001C	-0.054542056601077554	-0.47531125819337583	-0.0893173587198186	0.07368853334162863	-0.01590892021064968	-0.010970584831041201	0.2841036040820735
YBL002W	-2.5951787561596613	-3.875629161091015	0.13860065517986414	0.31569949985718077	0.17831939967607596	0.37147165817860106	-0.09158463424028197
YBL003C	-0.32302296032691613	0.34553043079420453	0.05760785426623921	-0.1387820304743153	0.9109934459858723	0.29559085300175875	-0.1291009556771969
YBL005W	0.35660300607359735	-0.08021816356150963	0.003920083399875137	-2.477202967930677	0.18671596305461785	0.49381284463276603	-0.41490913736092244
YBL006C	0.08853243888059491	-0.841896775179759	-2.08366653761957	-2.4956123612964576	-3.035291081153367	-2.711141022737015	
YBL007C	-0.09374087748900631	-0.39114799669798583	-1.1163425343765974	-0.8211614510766289	-1.2329836384173312	-0.8194266929539054	2.048680537776704
YBL008W	-0.9389417269273349	-1.2055023393705535	-0.20684893731451656	-0.14384950776680552	-0.017964446993732838	0.04444722056452206	-0.37208126006100567
YBL008W-A	-0.018875915184810882	0.09725343978099658	0.45263989633459173	0.01565195667291778	0.5751119837994582	0.30168541070724686	-0.7186457437297626
YBL009W	-0.0826775840604225	-0.20159393938485434	0.11632971318368954	-0.3000079268685356	0.04069644497703998	0.07007366771400114	-0.033122545256364676
YBL010C	-0.094988149775192	-0.07694492471767998	-0.820910866830033	-0.5426989120416906	0.10851779402360079	-0.11943028210806043	-0.11066248154594496
YBL011W	-0.530424210102206	-0.0077736174926138785	-0.1946402246264202	-0.12425610330724977	-0.00019816755093520264	0.19892268311010605	0.09965628387499158
YBL012C	-2.268335566306144	-3.977165431373862	-0.19502048631690425	-0.06144746461834993	-0.44511465976695924	-0.5941851550687213	0.582977652244607
YBL013W	-0.16686232569417106	-0.45957197429114965	0.9584799555854454	0.40534019921503645	0.03332748641623674	0.42497484086828186	0.05611843748579319
YBL015W	-0.06269720211357027	-0.10548284188308019	-0.11321403892205922	-0.07260399656329707	0.2147728601429658	1.4859010307036079e-05	-0.353808644694091
YBL016W	-0.0426496238158471	0.12847461655416034	-0.23554057324213806	0.03003823728262576	-0.39193486125558724	-0.8268234810086525	1.2435078654719873
YBL017C	0.14991416184644435	-0.07168608606859538	-0.16902118392335924	-2.4966112520501205	-0.4522616787319512	-0.7036675465960858	0.3929329276298209
YBL019W	-0.28737519800659406	-0.28632464441517497	-0.18026101379984938	-0.1989562363179737	-0.5965040783840705	-0.6621330146209748	0.3010870249479377
YBL021C	-1.1516812136531387	-2.1346831038969514	-0.6254265378092627	-0.26354105347128604	-0.608210524347459	-0.290425183363764	0.16405067964197492
YBL022C	-3.0653075617903225	-4.009198611906295	-1.965499437644157	-2.508812626578515	-0.622196213043717	-2.393077340377188	0.9776331527446963
YBL024W	0.30980244021108294	0.9224751320839678	-0.22446655938891966	0.2508049149932644	-0.21936095024746957	-0.31507839598119164	0.16991725570218855
YBL025W							
YBL027W	-1.1238772817374552	-1.389589189926685	-1.3670201353052056	-0.5363740302684874	-1.2782295711481229	-0.7966027111752637	1.3782324988172483
YBL028C	-0.26576525624892416	-0.21500288863427167	0.06428453857447985	0.40363937601640315	0.2088524876764099	0.09764740476096527	0.4485152684262641
YBL029C-A	-0.23368589450080196	-0.1379498973588182	0.43464129374963056	0.3379571577922769	0.36881007995809306	0.28872839007790757	-0.4143953303719413
YBL029W	0.8423090208175936	0.6499166599606293	-0.4519360580846304	0.18997518198336316	-0.05267803536911377	0.06555326810490335	-0.20774303715378203
YBL031W	-0.28763272041987686	0.23002476763955101	-0.3377661390357889	-0.3525878023244279	-0.4308575476798574	-0.019958320491177337	1.4309241044352667
YBL032W	0.04934292750275146	-0.2233545345554166	-0.6740850047146236	-0.275290563443413	-0.12863237565357952	0.15580336377273557	0.17453397372312865
YBL033C	2.5146677874460317	0.4684077987849509	-2.3226043272915664	-2.503017557203106	-3.010780873540579	-2.7088982196377485	
YBL036C	-0.09070084081865448	-0.19388283874558596	0.5954872473379698	0.01870239335485671	-0.10290250412565066	-0.1006774851767569	-0.04892094849401891
YBL037W	0.1228097061058355	0.09498307135657702	-0.18877125126087652	-0.13867506394805493	0.4696034887246493	0.1672704568364766	-0.7201331190116986
YBL038W	-2.471084761782768	-4.058791048657196	-1.6691456069602855	-2.501461924147144	-1.5437464396847567	-2.5196497699286358	1.3114924168018753
YBL039C	-0.5991903087624126	-0.1405585303258667	-0.5173707395476761	0.3017359600289912	0.3836629322941527	0.20359197286283984	-1.089095340986867
YBL039W-B	-0.19107310238048214	0.013980258469950007	-0.8989566510212725	-0.15342927127309222	0.07676339578553946	-0.07896418255619016	0.3590123903591886
YBL042C	-4.230874877959982		0.2340022978146308	0.29799515626318024	0.25628583083194845	0.24324288963371196	-0.36759940372173017
YBL043W	-0.19277095653980683	-0.32020437893030707	0.13602619335977037	-0.06718689192048566	0.05283754340757243	0.024898249885587035	0.0597448772894754
YBL044W	-2.4096881514719204	-3.7851889672391774	0.6086608483751473	0.6107929044775186	0.11022545098364364	0.06235557026537216	-0.06623130181561443
YBL045C	-2.477147412718449	-3.9473428912733097	-1.0382873961280314	-2.4294093325047204	0.12530493690903127	-2.02956226359016	0.9506858333926667
YBL046W	0.35642340071137163	0.30315819554241374	0.09566252161525877	0.2780986216009433	0.13773101401729884	-0.004972698596788704	-0.2811110824010906
YBL047C	-0.7044140670650506	-0.47282451617292637	-0.46274122786851274	0.09327494437339187	0.10549642057838939	0.2612683639635172	0.3999171696441481
YBL048W	0.43905816440019674	0.06530108458925017	0.0618611205796697	0.34366187663131376	0.2930352226114437	0.11351420778060889	0.10843038437685111
YBL049W	0.04205416271441653	-0.048571622869932496	-0.819567978701073	-0.135139028335708	-1.9753852594216135	-0.23078478508828112	1.19562144686139
YBL051C	0.07946455842957262	-0.34620895822244424	-0.23955922332068477	0.3700927563839352	-1.4333217957102893	-0.7786305480981337	0.5614026589929585
YBL052C	-0.20177096070988831	-0.5158207784336405	0.9734226270647606	0.2951211241016436	-0.011840392611209668	0.1872440030110852	-0.2582779889470787
YBL053W	-0.5026760494524546	-0.45242871110526683	0.44098220043906755	-0.09123831539531624	0.000946704190206182	-0.04057595868481729	-0.11443575397021355
YBL054W	-0.13162252757018275	-0.17256993183249586	1.0576794055728986	0.20081315950086354	0.16128069961291683	0.304944996369839	0.019939354095145304
YBL055C	-0.15530422346356337	-0.22348419120116952	0.11979576183342111	-0.00516456347574619	0.3103035531284899	0.033160621811505954	-0.31716222203929895
YBL056W	0.14336640205556633	-0.20990580871716064	0.15832789111103104	0.6409385458085284	0.35501246915049234	0.15801678032175517	-0.09249694499168756
YBL057C	0.2506823091749516	-0.16869963107302138	0.20952037677922306	0.0362557771533141	0.20822570996932765	0.4818028339590902	-0.37575734550879164
YBL058W	-3.670596102434089	-2.3933451571323077	-1.8015157417037768	-0.6372372205152478	-1.5448413214882362	-2.582152922472715	2.8239823152547965
YBL059W	0.03903889833726634	0.3483480326393889	-0.306590167545322	-0.4184159635219729	-0.7324525541767869	-0.5478125857270828	0.9397382210084099
YBL060W	-0.07379916592409734	-0.16325350331684993	0.20855338771374785	0.2624095614653393	0.2422536444791871	0.0658447813972871	-0.26643265359494495
YBL061C	-0.29633390206179094	-0.6348043928946185	-0.0907640505280802	-0.08824302035507468	0.19705207456489804	0.21643658385212322	0.9837404390720342
YBL062W	-1.3301103933893492	-0.7746602235031359	0.05876564144895835	-0.20298790662358115	-0.231408528087958	-0.272342675273419	0.06752656857234031
YBL063W	0.5372197796403729	0.560126975666994	-0.49640622671350737	-0.4564444304843044	0.14241450377023046	-0.02762141895486096	-0.25895994428155716
YBL064C	0.15401205359652684	-0.1464505250165517	0.9191641597914051	0.0014069662225554395	0.30871184246089645	0.20157619491244883	-0.1797843105862412
YBL065W	-0.33013482253178555	-0.39139462281175713	-0.17142565372836063	-0.20134660900175	-0.24051520426016595	-0.24740218769275002	-0.06662966247937417
YBL066C	-0.23252842090221434	-0.21235611041444602	0.18105616372793634	0.05081394833445493	-0.5712030841412978	-0.21112643570582926	0.36549961593103203
YBL067C	-0.37658029896469725	-0.9328736324894497	-0.8074445319116549	0.17423149255848833	-1.2501588088988072	-0.45190280766395663	1.0503356167905478
YBL068W	0.41404549195602686	-0.11373219299731605	0.10924586857175653	-0.08769130379642599	0.19461258685045157	-0.15296718342404672	0.2023065355984065
YBL069W	-0.39558978784406446	-0.47182201697648857	-0.16182303231966252	0.009089636272425893	0.4174921343970544	0.107686093657591	-0.056614372260729594
YBL070C	-0.1602646640419849	-0.27926415182707665	0.7775125604394523	0.1989205089176704	-0.09994958278989831	-0.020410741665969265	0.0917404299463083
YBL071C	-0.44048546790710996	-0.13688095444013895	-0.6812315187583998	0.0035129417488084253	-0.2428833799392608	-0.046381497108588195	0.7574106767277782
YBL071C-B	-1.3903842401880546	-1.1379216115875703	-2.181304898864515	-0.9613287196670379	-2.3265515527314555	-2.1433889058587594	2.7531672611398315
YBL071W-A	-2.4453935895086536	-2.0929686517139534	-2.3803096666552244	-2.3274775756494606	-2.563534406817772	-2.6455560803496048	
YBL072C	-0.5474905363150459	-0.9735996344225984	-2.532207745390736	-1.279421764633936	-2.4052069969204526	-2.0972121539342408	3.0794681704870444
YBL075C	-0.011062574892970928	-0.16565118523341896	0.06060904944354192	-0.07817460550729935	0.28748540337513057	0.07619949541240348	-0.326627376435261
YBL078C	-0.5057067394583988	-0.7739112724833166	-0.8657582684582112	-1.0847433250412826	-1.1703788129577284	-0.4295293207833499	1.8632591699325816
YBL079W	-0.5294740829705142	-0.2966200204598355	-0.31004974492032766	0.2876850994204672	-0.8159965510315118	-0.11849475353744486	0.8262750263612477
YBL080C	-0.4460744350392025	-0.4139301239820765	-1.479072358209172	-2.4946383503894687	-1.8254855374587196	-2.6988225804010955	1.6399608257419371
YBL081W	0.6282133870455541	0.04292395814548736	-0.22905062999793038	-0.4815901052698891	-0.8703525510424537	-0.5921930912616271	0.28219410766776437
YBL082C	-0.40649897007029173	-0.21297644447626524	1.9720593568529259	0.5314660452553738	0.33578612547059544	0.2640216768790601	-0.3269888586466798
YBL083C	-0.030520509967618657	-0.027832150966012593	1.2512655516350155	0.37967657488051415	0.33473867728009465	0.20359197286283984	-0.46179600011822824
YBL085W	-0.2848490616966311	-0.33192702287949216	-0.32282951169969526	0.0798887019338802	0.2125758767779771	0.041833562158027145	-0.13915725759512915
YBL086C	-0.5562660258132084	-0.5900520145110829	0.9845401487450972	0.2410176471834619	-0.13953451990607332	0.12007089637570681	-0.03816118009856464
YBL087C	-1.4228674862146693	-1.2776595934091204	-1.868591601006095	-1.6584133312016807	-0.9389592981151557	-1.0419009943785553	1.3293887225923735
YBL088C	-0.06078048399064137	-0.14381529453484382	0.47525162743685356	0.26326758900296116	-0.004515588069262346	0.26400150035407155	-0.23512577610499139
YBL089W	-0.836474373387408	-0.17803611686938373	-0.23364070771277856	-0.7895544718899404	-0.5616568469275006	-0.6142084100331451	1.0892429686646834
YBL090W	-2.4505848296652744	-4.114333484841787	-0.8167083671299626	-2.3635194424678354	-0.1566521606230056	-1.7097661161247497	0.7653991069739623
YBL091C	0.2932943316871625	-0.08772729785822603	2.0285234756840524	-0.04508307198385102	0.8407991147703405	0.09923113157587182	0.1470628924403239
YBL091C-A	0.3040028912237362	0.5706489846198125	0.7822679522607686	0.4296254935362003	0.0058489860179721225	-0.1406904425522123	0.4645067122081838
YBL093C	-3.384146552540723	-1.5721551347381535	-2.3328551609745256	-2.5038334320411084	-3.026695956018252	-2.71131432603318	
YBL094C	0.13943485944756076	-0.7052375730800368	-2.3002045094467283	-2.502340769124641	-3.0301172084661	-2.6864930800955875	0.3776111479804266
YBL095W	-0.10497915764683763	0.4003078232603146	0.6428845454934315	0.10243056248357103	0.4599332850367968	0.3190444613427007	-0.4566417321009045
YBL096C	-0.5678019773672582	0.09773850222516212	0.29977641059525234	0.5176289413874814	0.6174679723540267	0.11794245374548736	0.862731566224167
YBL098W	0.6554431791742874	-0.11847848723143649	-0.2901941592628791	-1.1882319729005744	-0.0781774082650664	-0.27590490866865836	-1.985889939821883
YBL099W	-0.2448495282376313	-0.1466575227624609	-2.3917728611338904	-2.4952100032242956	-3.014550457876662	-2.70523715613015	
YBL100C	-0.4123361907743626	-0.009019620214554703	-2.2730673406601465	-2.489426476494474	-3.01151219455631	-2.6845181454490428	
YBL100W-C	-0.17350609946643572	-0.08900029173667758	1.3242825046094049	-0.00664629265667193	-0.011104904956116358	0.09180366869281602	-0.1717169996711371
YBL101C	0.05557352635475969	0.8574089568939387	-0.8263687997884335	0.2451558113776559	-0.5894507575730621	-0.07889133786395261	0.810623005234678
YBL102W	0.464407716574481	0.29323967438808896	-0.5731644371332587	-0.30787620748573563	-0.5920833448534508	-0.5188152595576817	0.6719133979025831
YBL103C	-1.1134607616068368	-0.03924997828065246	-2.055058851621984	-2.491924292634433	-2.2143419852757336	-2.208587408195778	2.740380844271741
YBL104C	-0.29646216884642584	-0.29096863305360765	1.2337673803938096	0.19166773212128843	-0.38175302403382355	-0.29970524263266757	0.22530615863708708
YBL106C	0.7646457037705492	-0.13724617704661926	0.02490166923705795	-0.3095355847437583	-1.7173610031550162	-0.15180114510559262	0.5910506762374547
YBL107C	-0.059216184696881904	-0.4645656450317032	-0.34800360446025974	-0.059363149187703794	0.025766201832439405	-0.008602923121982681	-0.7213644204594807
YBR001C	1.4598935421997754	0.683376831761022	-0.1737195797211525	-0.0531373395972145	-0.18813101039587873	-0.09007331617648809	0.10156538666107816
YBR003W	-1.4247932420804987	-4.162606524871684	-0.4603074461250319	-2.5029421937690683	-0.10789727494832514	-0.8831156658361912	0.17712197507067656
YBR005W	0.333352880846212	-0.014041190272586903	-0.420276981372935	-0.31345751165129715	-0.35739643055948506	-0.4956628437860531	0.5478011402055538
YBR006W	0.3560151152230064	-0.26297433887583394	-0.21238058485719896	0.22916315021078493	-0.0640781856358181	-0.03568624312699861	-0.31030388665546477
YBR007C	0.24234142781831408	-0.2071252177512697	0.1953330433975849	0.2147796417973406	0.4436585622417417	0.15300972054072673	-0.451035256755718
YBR008C	0.6086995131791716	-0.10710525965593329	-0.3429872768607711	-0.3134841898783384	0.15946483651530396	0.059928579661477646	-0.18000084591100382
YBR009C	-0.39284675106345984	-0.2026561248712317	-0.6369289802187038	-0.23236961651513233	-0.10893360955727208	0.013043095974758761	0.14344743668928484
YBR010W	-0.4004715859986888	0.17394981727756242	-0.1420779310794088	0.15355335346978838	-0.2186249535811213	-0.12066573581550798	0.2379699352881312
YBR012C	-0.2958226249362471	0.11384368177830201	-0.10428948001610223	-0.08929013326614742	0.28974322370175976	0.03076192614036284	-0.0625406930897772
YBR013C	0.055353417515755884	-0.08457075073079397	-0.9067785166427383	-0.3654106937963559	-1.6976257508027328	-0.07596945982651984	0.33081000243634723
YBR014C	0.07578714941172564	0.2951955904126345	-0.13758956608481648	0.006564606334052653	0.14239423311883675	-0.08755918816310268	0.7813243427915
YBR015C	-0.33185731265181373	0.40009538090239166	-0.13313179419875804	-0.12866273897319533	0.35742113496880307	0.16851081215173416	-0.4242402035517591
YBR016W	0.5956192525431012	0.4789553538691737	0.45833636941412537	0.08879594042154186	-0.010889014296059435	0.06430410937350321	-0.014454704104131745
