orf	hap alpha | protein/peptide methylation (H3K79) | standard [standard] | Vlaming H~Leeuwen F, 2016
YBR287W	-0.22197092884609945
YBR288C	0.20984771899744387
YBR289W	0.65023109575102
YBR290W	0.20889131333962052
YBR291C	-0.015352136693056503
YBR293W	0.11812460319262445
YBR294W	0.007465095457599498
YBR295W	0.2096028248640215
YBR296C	0.07202843883922445
YBR296C-A	0.08506470475185014
YBR297W	0.5382918203713349
YBR298C	0.0943697551375328
YBR298C-A	0.03844491672894425
YBR299W	-0.10154787572019341
YBR301W	0.29959509964600334
YBR302C	-0.229766437276094
YCL001W	-0.07866718581060014
YCL001W-B	-0.0352691294037334
YCL002C	-0.064303202886994
YCL005W	0.0082019415095664
YCL005W-A	-0.00826706791000048
YCL008C	0.10308712575046954
YCL009C	-0.1578087087914487
YCL012C	-0.007379760220291225
YCL016C	0.37773008806289654
YCL024W	0.09902220630702335
YCL025C	-0.006519289716751454
YCL026C-A	0.0395206882066436
YCL026C-B	-0.1915103571011605
YCL027W	-0.220268966781133
YCL028W	-0.055970739894233595
YCL029C	-0.028922904594267166
YCL033C	0.137169961777599
YCL034W	0.1452738179980225
YCL035C	0.14157940966445795
YCL036W	-0.10590877675532705
YCL038C	0.13055382966061954
YCL039W	-0.058612124473140105
YCL040W	-0.05076134305362151
YCL042W	0.2560350007951384
YCL044C	-0.248834437209282
YCL045C	0.371676057430399
YCL047C	0.3316799158577865
YCL048W	-0.14656886906815625
YCL049C	0.0319284797706736
YCL050C	0.047959844187733525
YCL051W	0.150224485508629
YCL055W	-0.08720927456208025
YCL056C	-0.0034301741901826
YCL057C-A	-0.076332322404385
YCL057W	0.11130829245094424
YCL058W-A	0.15618387865092997
YCL061C	0.3511495141858715
YCL063W	-0.006103932085240668
YCL064C	0.062468604861220106
YCL066W	-0.134709536736912
YCL069W	-0.0457954736810898
YCL073C	-0.1931823676613325
YCR003W	0.0643528143629491
YCR004C	-0.2382100620616805
YCR005C	-0.014933129087820168
YCR008W	-0.18200747656125466
YCR009C	0.06743655859845053
YCR011C	0.0711593538130493
YCR014C	-0.169574839989674
YCR015C	0.11836098422288435
YCR016W	-0.165628049031192
YCR017C	-0.055264481231923894
YCR020C	-0.21992118926466003
YCR020C-A	0.4194457288271085
YCR020W-B	-0.172743292229808
YCR021C	0.013781931906235452
YCR023C	0.1101109926295945
YCR024C	-0.11114225605007255
YCR024C-A	0.210868603573255
YCR024C-B	0.013060962118727898
YCR026C	-0.050392003010815
YCR030C	0.240978823583481
YCR031C	0.036420337950431994
YCR034W	0.4204774685316995
YCR036W	0.611493006067329
YCR038C	0.10877298279496501
YCR039C	0.01593907150310675
YCR044C	-0.03989493486821445
YCR045C	0.03211928690402525
YCR046C	0.136232281932401
YCR051W	0.03370498824088655
YCR053W	0.03066353657874315
YCR059C	-0.04741854827838849
YCR060W	0.16934434121415054
YCR061W	-0.1583725541894464
YCR063W	0.2847504979229684
YCR065W	0.049331730390751005
YCR067C	0.212555842079485
YCR068W	0.08966501743672185
YCR069W	0.2940096838864045
YCR071C	-0.0920199386098955
YCR073C	-0.1140050757117599
YCR073W-A	-0.0433226013148394
YCR075C	-0.30052622634661696
YCR075W-A	0.2267530611728995
YCR076C	0.012287900185165596
YCR077C	0.048976649511185494
YCR079W	-0.2325038566316855
YCR081W	0.1563502515388435
YCR082W	-0.066324194460381
YCR083W	-0.0032346781674488997
YCR086W	0.8215991067293075
YCR087C-A	-0.249920722796821
YCR088W	0.11835227279734355
YCR089W	-0.08988142816390848
YCR090C	0.020491725953601055
YCR091W	0.23632840563973506
YCR092C	0.203141538079538
YCR094W	0.593817212723079
YCR095C	-0.16870407155366351
YCR095W-A	0.31545838733214643
YCR097W	-0.12834910622391998
YCR098C	0.2542690480681245
YCR099C	0.21456162021091418
YCR100C	0.0471076079493528
YCR102C	0.0213824009899617
YCR104W	-0.36675834068854796
YCR105W	-0.052870052011015106
YCR107W	-0.09090747666010915
YDL001W	0.34307627422831144
YDL002C	-0.10231889813419251
YDL005C	0.30735055544956347
YDL006W	0.2028159963295395
YDL010W	-0.007356325574471349
YDL012C	-0.2607959489913525
YDL013W	1.0762432329988705
YDL018C	0.05859517565380275
YDL019C	-0.029742959580927507
YDL020C	-0.6934900677370315
YDL021W	-0.10677036817302506
YDL022W	0.053824053050960004
YDL024C	-0.018831472239779497
YDL025C	0.06919977568489726
YDL027C	0.5706174025913849
YDL033C	-0.18858062581184676
YDL035C	-0.14434088945156476
YDL036C	-0.05852523678633265
YDL037C	0.018996363259921697
YDL039C	-0.169574458192764
YDL040C	-2.0035138847421647
YDL044C	-0.4203951060706266
YDL045W-A	-0.1534838531422325
YDL048C	-0.040933084783415945
YDL049C	0.16114201181002802
YDL051W	-0.0073132030676059945
YDL052C	-0.07257982453576341
YDL053C	-0.07234666563562
YDL054C	-0.2336830472577005
YDL056W	-0.041702655748181494
YDL057W	-0.1302284550030579
YDL059C	0.11884246862105466
YDL061C	-0.309756514490223
YDL063C	-0.199630675253708
YDL065C	0.09299852240216021
YDL066W	0.2073839401066993
YDL067C	-0.0013746919688837518
YDL069C	0.1606528587848387
YDL070W	-0.07064558310100175
YDL073W	0.0462649876056539
YDL074C	-2.398064065514052
YDL076C	0.553109822757431
YDL077C	-0.0914490782320193
YDL079C	-0.11147827264770245
YDL080C	0.060882637066747
YDL082W	-0.19878688983646675
YDL083C	-0.310309091621558
YDL085C-A	-0.3222232938613245
YDL085W	-0.2165869539219776
YDL086W	0.4335815680786623
YDL088C	-0.16774513847697503
YDL089W	0.010735059769366548
YDL090C	0.42298596801801747
YDL091C	-0.12235312240633099
YDL093W	0.037394055932522555
YDL095W	0.4483177636560815
YDL099W	0.005970348869068151
YDL100C	0.009996851755220498
YDL104C	0.0998571118083371
YDL107W	0.4239756312156692
YDL109C	-0.06682529398434295
YDL110C	-0.380349506483452
YDL112W	-0.04903999891986035
YDL113C	0.370391584708753
YDL114W	-0.06609574624569395
YDL115C	0.35180645872792243
YDL116W	0.6650981710652405
YDL119C	0.173617547056786
YDL122W	-0.1215613903473616
YDL123W	0.14446604496963
YDL124W	0.12242982465037516
YDL125C	0.06866551494460195
YDL127W	-0.0485006034977757
YDL128W	-0.014560285157288789
YDL129W	0.9802836399363875
YDL130W	-0.6873701158001275
YDL130W-A	-0.15700188856425207
YDL131W	0.0262405180686297
YDL133C-A	-0.1522009195046605
YDL133W	0.1239892588629723
YDL134C	0.2388108645824745
YDL135C	0.0156864463060964
YDL136W	0.647776404888956
YDL137W	-0.10090203646742496
YDL138W	0.15204325874379426
YDL142C	-0.05062835288384605
YDL144C	0.17544493439516626
YDL149W	0.1676467704108795
YDL155W	-0.16505212552873694
YDL156W	-0.016000932662408353
YDL157C	0.12314275598035136
YDL159W-A	-0.0453573253724385
YDL160C-A	0.25430776351245915
YDL161W	0.20307313760890916
YDL167C	-0.235844973301773
YDL168W	-0.08927952209720756
YDL169C	0.1235716198377218
YDL170W	-0.06282080922111745
YDL171C	-0.09599558066609211
YDL175C	-0.1808280045313045
YDL176W	0.028122612347260503
YDL177C	0.18910768000033856
YDL178W	0.18954512166686074
YDL179W	-0.281712899537809
YDL180W	0.470340264709304
YDL181W	0.10647577746425675
YDL182W	0.3018699971434082
YDL183C	0.09690341200921954
YDL184C	1.1243094251788346
YDL185W	-0.04979390280700999
YDL186W	-0.07737372891022949
YDL188C	0.0352349739658267
YDL189W	-0.04337241566321985
YDL190C	-0.0604960035953552
YDL192W	-0.0953171427234909
YDL194W	-0.07531372271966225
YDL197C	-0.1614030152186245
YDL199C	-0.03619102350320384
YDL200C	-0.03553680236850149
YDL202W	-0.12432000042863992
YDL203C	0.07578102589735045
YDL204W	-0.045968109412913245
YDL206W	0.2087121857995375
YDL211C	0.2389285720532694
YDL213C	-0.08425552648820611
YDL215C	-0.27228708474171504
YDL216C	0.14932385663432404
YDL218W	0.02824468785016855
YDL219W	0.22273494404661437
YDL223C	-0.1876286748341635
YDL224C	-0.440695037690098
YDL226C	0.8672132864759425
YDL227C	-0.6132207061735775
YDL231C	-0.06310571867738456
YDL236W	0.1502509010782697
YDL237W	-0.2662024114555845
YDL239C	-0.1676673571773972
YDL240W	0.245318742331315
YDL241W	-0.1376621688492268
YDL244W	1.7370544662802851
YDL246C	0.10329310607636245
YDL247W	-0.00507874078543025
YDL248W	-0.0349721157738193
YDR001C	-0.1412840183916535
YDR003W	-0.13517301247518154
YDR003W-A	0.12066181605271083
YDR004W	0.6314968378496245
YDR005C	0.1250401824919415
YDR006C	-0.240520130401839
YDR007W	0.17822296433390772
YDR009W	0.14807558778697055
YDR011W	-0.07276170862016629
YDR012W	0.20673816976571355
YDR014W	-0.11497386985181875
YDR017C	-0.5563612103375735
YDR018C	-0.09342828456415415
YDR019C	-0.07857539006445514
YDR020C	0.0355282123592011
YDR022C	-0.173946825191766
YDR025W	-0.1975460792630325
YDR026C	0.04507178794681325
YDR027C	-0.36087282944104443
YDR030C	0.016805130312280647
YDR031W	-0.14774348535747878
YDR032C	0.15061390095017996
YDR033W	-0.17399754368906134
YDR034C	-0.007454762883150348
YDR034C-A	0.0211880006103696
YDR034W-B	-0.1186692231415195
YDR035W	-0.207470997265689
YDR036C	-0.09954351854448851
YDR040C	0.03736025769823649
YDR042C	-0.010122576313259198
YDR043C	-0.09883421949815756
YDR046C	0.1043302041456385
YDR049W	0.01772633192922645
YDR051C	0.16854989284126198
YDR055W	0.04359966895970756
YDR056C	0.2099046739915
YDR057W	-0.20117978609929305
YDR058C	0.0777935883043567
YDR059C	0.11008968098815924
YDR061W	-0.029676958956514995
YDR063W	-0.01942246459373055
YDR065W	0.030948522132488894
YDR066C	0.0769429742709367
YDR067C	0.02469938425587001
YDR069C	-0.1815286065951402
YDR070C	0.16982256315548197
YDR071C	0.0690678014017047
YDR072C	0.11584272957175985
YDR073W	-0.18409710292988954
YDR074W	0.434100909209985
YDR075W	-0.1617125722270579
YDR076W	0.39108379486832273
YDR077W	-0.180362328304131
YDR078C	0.3152572744064689
YDR079C-A	-0.7797293410889755
YDR079W	-0.40385863619569295
YDR083W	-0.0530206887813081
YDR084C	0.165934391905167
YDR085C	-0.10844560826837485
YDR089W	0.0053835921128242495
YDR090C	-0.010812140815507406
YDR092W	-0.034807057517311495
YDR093W	-0.1526090163446474
YDR096W	-0.1418383935460435
YDR097C	-0.1858649226796365
YDR098C	-0.432432861737297
YDR099W	-0.0011600541749329004
YDR100W	0.31344347487569546
YDR101C	0.017016773744656148
YDR104C	-0.03832131710272608
YDR105C	-0.1352551913876006
YDR106W	0.0303945591126924
YDR107C	-0.1750749331272932
YDR108W	-0.1512319814218865
YDR109C	0.11994857692291987
YDR110W	-0.18396914577871593
YDR111C	0.0581497848489978
YDR115W	0.1675883544892022
YDR116C	-0.143820223199314
YDR117C	-0.0843226322763492
YDR119W	0.06724704057541608
YDR121W	-0.282902116283034
YDR122W	-0.060385987633459905
YDR123C	0.0585029410438174
YDR124W	-0.016862984501518505
YDR127W	0.0466813313018922
YDR128W	-0.18974986326186288
YDR129C	0.913901144824312
YDR130C	0.0837908610089427
YDR131C	-0.023909613836212866
YDR132C	-0.0494245178560051
YDR135C	0.0716082083136324
YDR137W	-0.13232366611196325
YDR139C	0.081916818628284
YDR140W	1.18309524124274
YDR142C	-0.10153515845430175
YDR143C	0.08656684540695045
YDR144C	-0.02325612473400375
YDR146C	0.256164529571063
YDR147W	0.07187912190551425
YDR148C	0.0013609282689273014
YDR150W	-0.1544461361559746
YDR152W	-0.002128439784762501
YDR153C	0.13682738502363
YDR155C	0.0569417021964135
YDR156W	0.1107371548335605
YDR158W	-0.0225118241955162
YDR159W	0.8565237132557191
YDR161W	0.11987754871086055
YDR162C	-0.14709667333871448
YDR163W	0.0529767453633693
YDR165W	-0.0390666612054429
YDR169C	-0.13514763137632502
YDR169C-A	0.17664728723962977
YDR171W	0.1425116300478666
YDR176W	0.87952491324101
YDR178W	0.08828094007883444
YDR179C	0.038643382707153104
YDR179W-A	0.07899092501975695
YDR181C	-0.3839844511120065
YDR182W-A	0.0400690885638635
YDR183W	0.144616104121087
YDR184C	-0.032496487007047804
YDR185C	0.07888914319464885
YDR186C	-0.027887208310323514
YDR191W	0.0467511291583315
YDR192C	-0.021648216690224372
YDR194C	-0.14094433732531944
YDR194W-A	0.050670247578706
YDR195W	-0.905544745630851
YDR197W	-0.09346692071474061
YDR198C	-0.055271604653788754
YDR200C	-0.044324021146493
YDR202C	-0.060607930090431014
YDR204W	0.1963975006336925
YDR205W	0.04964034255199135
YDR206W	-0.03456228554787405
YDR207C	0.14780367990574989
YDR210W	-0.1238678585984131
YDR213W	-0.17821409940003366
YDR214W	0.1560818133857068
YDR216W	-0.03237706081178135
YDR218C	0.08142134441318014
YDR219C	-0.3167680549556078
YDR221W	0.404473232531243
YDR222W	-0.0656697749522219
YDR223W	-0.057987231725877095
YDR225W	-0.037601807508890556
YDR226W	1.07994831413945
YDR229W	-0.03442915832386059
YDR231C	-0.1326276733196119
YDR233C	-0.1468189218885555
YDR234W	0.06986689868356111
YDR239C	0.09252284036706926
YDR242W	0.005428918612047549
YDR244W	-0.07237703970244524
YDR245W	0.519900593470523
YDR246W-A	0.05358066857941385
YDR247W	0.07328433655917865
YDR248C	0.0991224990065653
YDR249C	-0.0233710786263574
YDR251W	-0.1143342784849825
YDR252W	0.16346160581444055
YDR254W	-0.043898043764740394
YDR255C	0.1871021069311015
YDR256C	-0.024990514241751
YDR257C	0.06193061814820315
YDR258C	-0.1280964469694971
YDR259C	-0.15776458970646698
YDR260C	-0.06660651019006035
YDR261C	0.052855858888910354
YDR262W	0.33232008977059085
YDR263C	0.04046322981889561
YDR264C	1.304793638374636
YDR265W	0.1731800086910246
YDR266C	0.08153096037773795
YDR268W	-0.346001085841587
YDR270W	0.182790810536394
YDR272W	-0.0983407219256828
YDR273W	-0.19894059354608046
YDR275W	0.04439142473031599
YDR276C	0.20595089204053452
YDR277C	-0.11987334332225895
YDR279W	0.13773880166374147
YDR281C	0.03633953883150485
YDR282C	-0.05681128320023385
YDR283C	0.347764070237653
YDR284C	-0.04047405688741585
YDR285W	-0.32320250487506696
YDR286C	-0.19782662736835
YDR287W	1.126475274076755
YDR289C	0.18466599759021823
YDR291W	0.07781796844479737
YDR293C	-0.10870875359444515
YDR294C	0.12077557412220315
YDR296W	-0.1554984750212938
YDR297W	0.0559362241919235
YDR298C	0.016355268251861996
YDR304C	-0.2031244432462862
YDR305C	0.02514080628171665
YDR306C	-0.027171918812740448
YDR307W	0.0665346465600618
YDR309C	0.0136265980647375
YDR310C	0.10421802622630659
YDR313C	0.05754103452661401
YDR314C	-0.07066969291109826
YDR315C	-0.10257712427983906
YDR316W	0.337207912015552
YDR317W	0.137605270156895
YDR318W	-0.0721932558146175
YDR319C	0.1215231743667732
YDR320C	-0.030198106723887105
YDR322C-A	0.004709715414802151
YDR322W	-0.055326156512900904
YDR323C	0.21593018568797
YDR326C	-0.2921195983547285
YDR329C	-0.018869223993267695
YDR332W	0.11597844921051134
YDR333C	0.00129778433551005
YDR334W	-0.0453196409343477
YDR335W	0.656441567901143
YDR336W	-0.15135459027687323
YDR337W	-0.10403583228014439
YDR338C	-0.11482186479458412
YDR342C	-0.041577289196848805
YDR345C	0.260317524590872
YDR346C	0.04110288407124555
YDR348C	-0.196271908045965
YDR349C	0.2559067204339695
YDR350C	-0.0349874787601017
YDR351W	-0.23783091636956016
YDR352W	0.1122567084846441
YDR354W	0.2658216345286179
YDR357C	0.054129153477301746
YDR358W	-0.15949621501535508
YDR363W	0.11726389350568994
YDR363W-A	-0.5072710256817126
YDR366C	0.07906420353633589
YDR368W	-0.010407273471898001
YDR369C	0.42940465974816755
YDR370C	0.11359685256112015
YDR371W	-0.15191925363287478
YDR374C	0.13089168287243003
YDR375C	0.2579878269090262
YDR377W	-0.041930794041998995
YDR378C	0.582378319403848
YDR379C-A	-0.09957202414621201
YDR379W	0.12811133550037895
YDR380W	0.14624079075746457
YDR381C-A	0.003186478215191503
YDR382W	-0.13073841694061844
YDR383C	-0.14508922600926505
YDR385W	-0.1213420992203285
YDR386W	-0.126894753832477
YDR387C	-0.0194618964846201
YDR388W	-0.004088171830146599
YDR389W	0.1840621026704665
YDR391C	1.488164576364965
YDR392W	0.05350144949822515
YDR393W	-0.10138713390859215
YDR395W	-0.2062125854604595
YDR399W	-0.07029715633805969
YDR400W	-0.14538205672294302
YDR402C	-0.4888979308911424
YDR403W	-0.04416555584803835
YDR405W	-0.046771646146578
YDR406W	0.0126697222798441
YDR408C	-0.1429287818920795
YDR409W	0.0333775260506151
YDR410C	-0.140876455050254
YDR411C	0.291994976244387
YDR414C	-0.2944657273653715
YDR415C	0.0497461328140846
YDR418W	-0.19500355406771636
YDR419W	-0.03822280253613555
YDR420W	0.1303707834547293
YDR421W	0.19932680084713525
YDR422C	-0.13690119411770255
YDR423C	0.16117009006616828
