orf	hap alpha | protein/peptide methylation (H3K79) | standard [standard] | Vlaming H~Leeuwen F, 2016
YDR422C	-0.5039238455744652
YDR423C	0.6852102527203902
YDR424C	0.3951184008716556
YDR425W	-0.061828432264231015
YDR428C	0.04869289227780338
YDR430C	0.21180906992081613
YDR432W	-0.6164725401941092
YDR435C	1.5671672638597614
YDR438W	0.23686966057396877
YDR439W	0.3572988679861584
YDR440W	2.2507284908825467
YDR441C	5.3601215403062366
YDR443C	0.8959473126629752
YDR444W	-1.9462606604945576
YDR446W	0.8693095181377175
YDR447C	-0.6411795903388068
YDR448W	4.261825197420398
YDR450W	-1.6254824892728823
YDR451C	-0.5570281648887745
YDR452W	0.716249737930429
YDR453C	-0.013629168609820958
YDR456W	-1.6792304589034617
YDR457W	-0.7708310005257761
YDR458C	0.17622322768244045
YDR459C	0.5007496874426056
YDR462W	0.06834284503610973
YDR463W	-0.06295227699225288
YDR465C	0.07352445862632773
YDR466W	-0.30826523483406804
YDR469W	0.6715421963222664
YDR470C	0.7942514843081907
YDR471W	-0.5489005426509372
YDR475C	-0.5964752936165897
YDR476C	-1.0807384676001948
YDR477W	0.6515487127602284
YDR479C	-0.894049046386351
YDR480W	-0.24413805975381506
YDR481C	0.11737548105159215
YDR482C	0.9992716012984812
YDR483W	-0.6738900482472765
YDR484W	-1.6527359148179468
YDR485C	-0.4996520707742477
YDR486C	-0.34397586034284133
YDR488C	-0.06791405989470344
YDR490C	0.18511895843891976
YDR492W	0.3084890276849382
YDR493W	0.40916425274834783
YDR494W	0.33695304910389867
YDR495C	3.5552025719232603
YDR496C	-0.1659105960002386
YDR497C	-0.7985210028372122
YDR500C	-1.7281613046970747
YDR501W	0.00275114413020062
YDR502C	0.33152727222097056
YDR503C	-0.24213107086777474
YDR504C	-0.4239610232557148
YDR505C	-0.12288481107837927
YDR506C	0.502153531212031
YDR507C	1.0108982272441738
YDR511W	0.8043536476228601
YDR512C	0.13184079155323883
YDR513W	-0.5771629755067389
YDR514C	-0.4971953015282016
YDR515W	0.47449062571587164
YDR516C	-1.0698189980884207
YDR517W	0.1394676741245865
YDR518W	1.4155072925553955
YDR519W	0.4403775034723722
YDR520C	0.5246328477116513
YDR522C	-0.1153704359313818
YDR523C	0.20288362543542973
YDR524C	0.9588804060270928
YDR524C-B	0.7046680514556436
YDR524W-C	0.04823833661491962
YDR525W-A	0.2655332614912743
YDR528W	0.9844390293824986
YDR529C	-0.6981365541960369
YDR533C	-0.9381093966724927
YDR534C	1.6492427412748998
YDR536W	-0.1462557843095885
YDR538W	0.5786973219326913
YDR539W	0.6711485285509025
YDR540C	0.6326300556712507
YDR541C	0.3066911127928861
YDR542W	0.5184765209210092
YDR545W	-0.12710136606094757
YEL001C	0.8216307833121809
YEL003W	2.5005948875824613
YEL004W	-0.697170635722467
YEL005C	0.19289581182798682
YEL006W	-0.13443161485557262
YEL007W	1.2191325846527323
YEL011W	0.18390559956666608
YEL012W	-0.26621121808048226
YEL013W	-0.2609633970475311
YEL015W	-1.3351299591731456
YEL016C	0.16406148962669972
YEL017W	-1.6750497588507944
YEL018W	0.18605092533526907
YEL020C	0.1561802730741003
YEL023C	0.45404412996885335
YEL024W	1.3784661899824846
YEL025C	0.09182716186862684
YEL027W	1.2343824589294674
YEL029C	0.172488535185005
YEL030W	-0.717438282729603
YEL031W	0.7541399581478807
YEL036C	-0.3782231945199304
YEL037C	-0.1625158485812646
YEL038W	-0.5674353162977981
YEL039C	-0.07517126595758951
YEL040W	0.47198220028414456
YEL041W	-0.45966671933282977
YEL042W	-0.43323307481929574
YEL043W	-1.0949428631619187
YEL046C	2.976096265605712
YEL047C	-0.6540923168870398
YEL048C	1.5350366092329784
YEL049W	-0.21734694089186668
YEL050C	-0.19480456670052979
YEL051W	-0.18020226672807127
YEL052W	0.14411666944074605
YEL053C	0.30874704317365154
YEL054C	-1.4685804953906922
YEL057C	0.5725305965443875
YEL059C-A	-0.3553796569272394
YEL060C	-0.3926326376165552
YEL061C	2.2219912988074872
YEL062W	-0.2767804970152196
YEL065W	-0.5802723778572323
YEL066W	0.3655649330999416
YEL069C	-0.7643649570143632
YEL070W	0.7565815641528341
YEL071W	-0.7242231844082954
YEL072W	-0.6117188216196696
YEL073C	-0.21740837825230877
YEL076C	-0.5242566680873976
YEL077C	0.5887751186350135
YER001W	0.5955947365401195
YER002W	0.5213134463707876
YER004W	0.17664001998629314
YER005W	0.2872404677247143
YER007C-A	-1.0502295970491518
YER007W	1.3348679509720383
YER010C	0.011166440875942695
YER011W	-0.03954112773387288
YER014C-A	1.8912448027049114
YER014W	3.1685185119633466
YER015W	-0.370920736293006
YER016W	0.09063333516518837
YER017C	0.44847457232017574
YER019C-A	0.31662610296249694
YER019W	0.3465964818522894
YER024W	0.5125970979354816
YER027C	0.006024859717384494
YER028C	-0.278442249223119
YER030W	0.12877598926555345
YER031C	0.8265624503737404
YER032W	0.5523555563775896
YER033C	0.3470498558612492
YER034W	1.0169047611235835
YER035W	-0.18201847085708403
YER037W	-0.4257398165478611
YER039C	-0.5206190020210804
YER039C-A	1.3324351861271537
YER041W	0.4733171089797078
YER042W	0.6350214296053897
YER044C	1.288355489666407
YER044C-A	-0.6528596052457206
YER045C	-0.1356517591846763
YER046W	0.19373661277076842
YER047C	0.20041852824346684
YER048C	-0.4412998197532877
YER049W	-0.933170603708359
YER050C	0.6519590092268648
YER051W	-0.37296724708563705
YER052C	0.058850297022351825
YER053C	-0.5343197803833707
YER053C-A	0.4502708581036815
YER056C	-0.31336159571227357
YER056C-A	-0.8816581083115856
YER058W	0.049928694800227456
YER059W	-0.11371735473787191
YER060W	0.01413853178348079
YER060W-A	0.01220391413546199
YER061C	-0.17034384715330395
YER062C	-0.1034848564561053
YER063W	0.09129571689489657
YER064C	0.33880330742961606
YER065C	-0.06557285517171049
YER066W	-0.23807971862492763
YER067W	0.4424214244649738
YER069W	-0.14547863416738066
YER070W	5.0812386399862
YER071C	0.5096515676946339
YER072W	-0.6871645622577373
YER074W	-0.06011402303835494
YER075C	-0.5338690130474784
YER077C	0.31005268947415515
YER078C	-0.5012612612450306
YER078W-A	-0.28205610008362764
YER079W	1.0980026727734085
YER080W	0.06721734783048931
YER081W	-0.20078517527339845
YER083C	-0.2953070815123504
YER085C	-0.7313877929918037
YER086W	0.4052222303753912
YER087C-B	0.8465905882182726
YER087W	-0.6285327876440769
YER088C	0.9172674127887541
YER089C	0.29193011544235153
YER090W	-0.30409980106669676
YER091C	-0.6955698083484704
YER092W	0.23972108622561975
YER093C-A	0.6125261399842837
YER095W	2.8016372395900047
YER096W	-0.6733828715849344
YER098W	0.28520903551196786
YER100W	-0.1535378114069825
YER101C	-0.21579906339893554
YER102W	-0.8720751175780979
YER105C	-0.1951297780644654
YER106W	0.9775272302831384
YER107C	0.44444388029088444
YER111C	4.257426741687224
YER113C	0.9132143570795802
YER114C	0.16027560514326894
YER115C	0.9793990682837185
YER116C	5.993126500246965
YER117W	0.1835841999645751
YER118C	0.9656672654893196
YER119C	0.09233450746223064
YER120W	0.3691128442797952
YER122C	0.19808881200179468
YER123W	0.9534240090905128
YER124C	0.5624134198318028
YER128W	-0.34150699511136207
YER129W	0.7160361447688587
YER130C	-1.3373854828658558
YER131W	-1.1444252262935926
YER132C	-0.4468358417467884
YER134C	1.6545757798062313
YER137C	-0.28825907137886997
YER139C	0.8970041568202718
YER140W	0.013267090111775947
YER141W	-0.3228283193527396
YER142C	0.4317652954395947
YER143W	0.2504368922733718
YER144C	-0.18838828526450793
YER145C	0.06013238799972471
YER149C	0.13428326676893035
YER150W	-0.8565347574644125
YER151C	-0.9228371910877327
YER152C	0.3896340739513565
YER153C	-0.9136307177967845
YER154W	0.8781869265843938
YER155C	1.3877344157350926
YER156C	1.3878246620906165
YER158C	-0.41531743786150294
YER161C	0.4131636046415882
YER163C	0.32068278679019546
YER164W	0.7412809466819601
YER166W	-0.19853363580155622
YER167W	0.8893469196885323
YER169W	1.0026317168856995
YER170W	0.4343850448640192
YER173W	2.972245895692322
YER174C	-0.466387144004611
YER175C	-0.5724850192855953
YER175W-A	-0.008393006358099872
YER176W	0.20487586477272476
YER177W	-0.2741497629762051
YER178W	-1.7738530762520202
YER179W	-0.46952891515945083
YER180C	0.00800797139385167
YER180C-A	0.9335743303359638
YER182W	0.41436259056155667
YER183C	-0.4457863941404896
YER184C	-0.17757745615387222
YER185W	0.19109394145670608
YER186C	-0.23249117509225745
YER187W	-0.49584672627748727
YER188C-A	0.40346664330829607
YER189W	0.029004434159134215
YER190W	0.3163271013530497
YFL001W	4.005621475689724
YFL003C	-0.16674324558990095
YFL004W	-0.38928226892777656
YFL010C	-0.1031237844610642
YFL010W-A	-0.0888143370567991
YFL011W	-0.28858105411635937
YFL012W	-0.5856302209048316
YFL013C	0.2521843930914564
YFL014W	0.13715231595652352
YFL018C	-0.06350542849488947
YFL020C	-0.301649611165715
YFL021W	-0.07124725368892924
YFL023W	3.0199854443585075
YFL025C	0.07025477573430097
YFL026W	0.405771117594614
YFL027C	-1.4074659290791456
YFL028C	1.3301252496159421
YFL030W	0.7926130490577001
YFL031W	-0.09352712640006926
YFL033C	-0.42793691828825736
YFL034C-A	-0.07511576214959077
YFL034W	-0.3256564772691284
YFL036W	-0.3866436479128684
YFL040W	0.028477662933160064
YFL041W	-0.5181717938324271
YFL041W-A	0.08804792455100352
YFL042C	-0.6310554020651509
YFL044C	-0.6502744041722861
YFL046W	0.3416773102248244
YFL047W	-0.041852348367463446
YFL048C	-0.5898760373837006
YFL049W	0.582512860899648
YFL050C	-0.33463428306939774
YFL051C	-0.527942150198463
YFL053W	-0.28348729823016294
YFL054C	-0.4475348565582921
YFL055W	-0.6092412595501487
YFL058W	0.5585762299737573
YFL059W	0.6409174908515722
YFL060C	0.08107957509042156
YFL061W	-1.0615854731778187
YFL062W	-0.5269649542788702
YFL064C	0.38420864490501444
YFL065C	-0.4031247686579479
YFL067W	0.7936036070140662
YFL068W	-0.23737731435269674
YFR001W	-0.009839184393846697
YFR006W	-0.0926959083005643
YFR007W	0.6250584020134836
YFR008W	4.834701944517203
YFR009W	-1.4617681908989342
YFR010W	-3.0639153473425687
YFR011C	1.032402453194216
YFR012W	-1.0262280270772997
YFR013W	0.16243484363624586
YFR014C	2.117486956984958
YFR015C	0.26677321072156085
YFR016C	0.04688696712190512
YFR017C	0.21263690610487093
YFR018C	-0.0015573801714160093
YFR021W	1.7814984591218652
YFR022W	-0.16556044081501117
YFR023W	-0.6982488654180076
YFR024C-A	-0.8558813948270204
YFR026C	0.48384611327922095
YFR030W	-2.1840656452651657
YFR031C-A	0.003007835332789484
YFR032C	0.08370577045112998
YFR032C-A	0.19889128747301638
YFR032C-B	-0.44783374230400286
YFR033C	1.4224125514824761
YFR034C	0.6076480723907475
YFR035C	-0.9365374754388579
YFR036W	0.15347401197234053
YFR038W	-0.020635239866577244
YFR039C	0.3834625243367541
YFR040W	2.0140993770923847
YFR041C	0.49789460131788876
YFR043C	-0.35429956501135274
YFR044C	-0.5997153325346801
YFR046C	-0.8287203823850054
YFR047C	-0.5069412358242907
YFR048W	-0.232511838570102
YFR049W	0.02851328504142844
YFR053C	0.26020122732126205
YFR055W	-0.3758443911318866
YFR057W	0.06928873428371461
YGL002W	0.2080252809448844
YGL004C	-0.7633842589212588
YGL005C	0.06254803191273045
YGL006W	-0.27938397030566114
YGL006W-A	-0.4850327539404373
YGL007C-A	-0.12385608357132419
YGL009C	-0.579958152202756
YGL010W	0.1528734242091378
YGL012W	0.15364618712921005
YGL013C	-0.9416663005930629
YGL014W	1.080010253711568
YGL015C	-0.38823635587263894
YGL016W	0.1283121956672179
YGL019W	-0.3314075914167608
YGL020C	-1.7114931223747687
YGL021W	-0.4199931218980983
YGL023C	0.5070526271083212
YGL025C	2.5613427100719317
YGL026C	-0.35381033389253125
YGL027C	0.09201740461823253
YGL031C	-0.9564415579896905
YGL032C	0.4255125478466257
YGL033W	0.1165332089180306
YGL035C	1.5212000070686738
YGL036W	-0.12763128732981144
YGL037C	0.3090566220287701
YGL039W	0.24414405089477537
YGL041C-B	0.3672733823453235
YGL045W	-0.369957088616127
YGL049C	-2.1235105623424717
YGL050W	-0.45345290003173394
YGL051W	0.04009439130527727
YGL053W	0.5481729071548069
YGL054C	0.9741777735795943
YGL056C	-0.7530244342844057
YGL058W	-11.224243075440258
YGL059W	0.40114130031920353
YGL060W	0.2559365129222314
YGL062W	-0.5713759163488732
YGL063W	-0.3646357042257124
YGL064C	-0.7003702215751906
YGL066W	1.7762791672741665
YGL067W	-0.28255474746853626
YGL071W	0.6953993702707736
YGL077C	-0.4512857244431891
YGL078C	-0.9212053859062875
YGL079W	0.306242241823337
YGL080W	-0.41362672523187954
YGL081W	-1.105021153486266
YGL082W	0.3372426302945365
YGL083W	0.38287946663475325
YGL084C	0.34175766585801304
YGL085W	-0.1602303662874701
YGL086W	0.8656846071308218
YGL087C	-0.042716647233325356
YGL089C	0.03774676250318266
YGL090W	-0.29413427454970725
YGL094C	1.586348067045175
YGL096W	0.4944311359856011
YGL100W	0.5713540121796242
YGL101W	0.2692417745990366
YGL104C	0.5939078611475399
YGL105W	1.6072533781471705
YGL107C	-0.7437733498458188
YGL108C	-0.41747304840841487
YGL110C	-0.09790766865526233
YGL114W	-0.22670417822322153
YGL115W	-0.737336236103114
YGL117W	-0.8695886576203732
YGL119W	-0.5253986594229401
YGL121C	-0.15238589500957886
YGL124C	-1.0258228614663472
YGL125W	0.31037882256129484
YGL126W	0.500281138589717
YGL127C	2.398119380632726
YGL131C	-0.7196001871817375
YGL133W	-0.3470588012690698
YGL134W	1.6450695941177378
YGL135W	0.6761586996737617
YGL136C	0.5709518138042938
YGL138C	-0.11352368463569941
YGL139W	-0.8007461402126778
YGL141W	-0.36472883718904425
YGL143C	-1.2995037200189614
YGL144C	0.9881760721125593
YGL146C	0.29780077100323815
YGL148W	-0.8711035372258499
YGL151W	-0.4937004229921531
YGL153W	0.09225608483890091
YGL154C	0.11475613643217339
YGL156W	-0.21535850578559562
YGL157W	0.20017978023074928
YGL158W	0.40028860346631645
YGL159W	-0.042186108754803664
YGL160W	-0.672016974219771
YGL161C	-0.21542093546123442
YGL162W	0.03873002551139095
YGL163C	2.689016897867282
YGL164C	0.00647535873884518
YGL166W	0.13961529045179127
YGL167C	0.14919961805599102
YGL168W	2.389483016551856
YGL170C	-0.7272847412769391
YGL173C	-0.44009919646432244
YGL174W	0.8928056451829438
YGL175C	0.2908431480925145
YGL176C	0.4445333884745726
YGL178W	1.424556001194204
YGL180W	-0.3990179975988125
YGL181W	-0.25839757529755614
YGL183C	0.027145310176358257
YGL184C	-1.1538113617694064
YGL186C	0.6988408920893766
YGL187C	-0.0819194770037875
YGL188C-A	-0.7126619312145689
YGL189C	-1.106914318118043
YGL190C	-0.8646400741942453
YGL191W	0.010176279768625989
YGL192W	-1.1641731169506933
YGL194C	-0.859301189799571
YGL195W	-0.5766349329247769
YGL196W	-0.5839492521694487
YGL197W	0.9616965559744021
YGL198W	-0.014466193226797602
YGL200C	-0.5085239014083122
YGL202W	-0.46094697187853056
YGL208W	-0.2370068664342237
YGL209W	-0.47462882359194586
YGL210W	0.19952953338138732
YGL212W	-0.27534019147935823
YGL213C	-0.7806229882724639
YGL216W	-0.6243786160551009
YGL220W	0.5913790683537992
YGL221C	-0.1610717840812859
YGL222C	-0.41747267098944374
YGL224C	0.3363872962114291
YGL226C-A	-0.4234081927097396
YGL227W	0.5073629168279988
YGL228W	-0.4747108317256434
YGL229C	-1.098003348729362
YGL230C	0.5804463295813067
YGL231C	-0.020510247506582948
YGL232W	-0.3613987730443459
YGL234W	-0.4295623639467006
YGL235W	-0.3712808632196373
YGL236C	-0.1496606914435868
YGL237C	-0.6592921012704039
YGL241W	-0.2968369094788366
YGL242C	-0.4787755340087943
YGL243W	-0.211801961104968
YGL244W	-10.028347953908453
YGL248W	0.5392258006567264
YGL250W	1.5842846753625217
YGL251C	-0.8961770188285165
YGL252C	-0.049767944513486845
YGL253W	1.1351148974403127
YGL254W	-0.8564424646076942
YGL255W	-0.012631183121397922
YGL256W	0.006318208142330371
YGL257C	-0.4438029804465562
YGL258W	0.8571765889472935
YGL258W-A	-0.3273286449317631
YGL259W	0.224176160925334
YGL261C	-0.18489597198836724
YGL262W	-0.19557527373538117
YGL263W	-0.37792751861218216
YGR001C	-0.025948006391836326
YGR003W	1.3409625569166672
YGR004W	0.4605145236584723
YGR007W	0.13912268574468792
YGR008C	-0.034151193119830996
YGR010W	0.6830911892505492
YGR012W	-0.2710009399042422
YGR014W	0.16466875357557104
YGR015C	0.26652943884133257
YGR016W	-0.6231955615235191
YGR017W	-0.4290237746207886
YGR019W	0.0675458934105203
YGR020C	3.0177131385247056
YGR021W	-0.09962534252156635
YGR023W	-0.6448867885074545
YGR026W	-0.24671024103483558
YGR027C	-0.646569736489819
YGR028W	0.1838528358326711
YGR031W	0.34872337586287605
YGR032W	-0.2738792184377781
YGR033C	-0.6645373151188477
YGR035C	-0.034247551398822164
YGR035W-A	-0.17682988742416225
YGR036C	1.1238294334392065
YGR037C	1.4575566143539314
YGR038W	-0.03665415343894978
YGR040W	0.10054218240356382
YGR041W	0.4364943060718908
YGR042W	-1.0154060958960236
YGR043C	-0.02808869656774657
YGR044C	-0.3986312331819306
YGR045C	0.169854506663953
YGR052W	-0.645528141907849
YGR053C	0.8295217235590931
YGR054W	-0.5527607702195977
YGR055W	-0.555457059057819
YGR056W	-1.431028395535683
YGR057C	0.8642780307818957
YGR058W	1.1199901384223425
YGR059W	0.20592751567404766
YGR061C	4.894519854330652
YGR063C	2.219471100707382
YGR066C	-0.07170326639843698
YGR067C	-0.3039306206822745
YGR068C	0.6866705696971271
YGR070W	0.6097502467876649
YGR071C	-0.14521150764315907
YGR072W	-1.0986828017424706
YGR076C	-1.1089405283450309
YGR077C	1.0241635625465542
YGR078C	2.801463356206874
YGR079W	0.30710277892403853
YGR080W	-0.4815043410471248
YGR081C	-1.9977367917021696
YGR084C	-0.9938147647875679
YGR085C	-0.680497374140787
YGR086C	-0.11035716099368446
YGR087C	-0.6042682685679106
YGR088W	0.029885289428142184
YGR089W	-0.7033259467682649
YGR092W	1.2563991177018934
YGR093W	-0.4239195033612784
YGR096W	0.09742611867609782
YGR100W	0.22834882588672772
YGR101W	1.3838004136697442
YGR102C	-0.7374847967415471
YGR105W	0.705057186179735
YGR106C	0.35758572928291193
YGR108W	-0.15046151891952086
YGR109C	-0.5450899313088344
YGR110W	0.5568824737108932
YGR111W	0.6683443920092971
YGR112W	2.6204253965296322
YGR117C	0.3565162084836226
YGR118W	-2.293359758948027
YGR121C	0.007904670923175346
YGR121W-A	-1.2839259599077681
YGR122W	1.081609768249477
YGR123C	-0.6494850655573204
YGR124W	-0.30806090029806543
YGR125W	0.28329614176875795
YGR126W	0.3013995884105046
YGR127W	0.21384790437412654
YGR129W	0.19042538632351058
YGR130C	0.22841957704985683
YGR131W	-0.12446973128433717
YGR132C	-0.22565569944629954
YGR133W	-0.3427277464588499
YGR134W	-0.34680206506672046
YGR135W	0.5491052781454074
YGR136W	-0.881668634556514
YGR138C	0.1056904749306398
YGR141W	0.13236252073191376
YGR142W	-0.21824338462988155
YGR143W	0.7476796630510412
YGR144W	1.2747213492265597
YGR146C	0.6749544483236117
YGR146C-A	0.09415657030599246
YGR148C	0.7969855541791558
YGR149W	0.019623066378557756
YGR150C	-0.021234965301306245
YGR152C	0.5055193699590093
YGR153W	0.35834376529532325
YGR154C	0.7186605920940894
YGR157W	1.088387834795612
YGR159C	1.1552303274130062
YGR161C	0.4578773408530691
YGR161W-C	-0.013295066237833445
YGR163W	0.6756536345480655
YGR166W	0.4782389883341866
YGR168C	-0.7507526238078823
YGR169C	0.17504851439325458
YGR169C-A	-0.5939296809738525
YGR170W	0.1831043915260975
YGR171C	-1.7743888892766257
YGR173W	0.6876796546151442
YGR174C	-0.39127231682456093
YGR174W-A	0.7715991614567785
YGR177C	-0.820151759799084
YGR178C	0.27948131681082494
YGR180C	0.853342450645725
YGR181W	0.2786050347457433
YGR183C	-0.5680710403476631
YGR184C	2.030746429816117
YGR187C	0.0817614084625526
YGR188C	0.7316983115574965
YGR189C	-0.48416355862389976
YGR192C	-0.4726961753184385
YGR193C	-0.5160958538601484
YGR194C	0.6701153810565116
YGR196C	1.2639618402641677
YGR197C	0.062316306151580875
YGR199W	-0.24139400284553159
YGR200C	1.8412552590215534
YGR201C	0.5904476345709349
YGR202C	-1.1445931931689837
YGR203W	0.610378193818388
YGR204C-A	-0.5488685265499894
YGR206W	0.007260112616042634
YGR207C	-0.95280655991256
YGR208W	0.03349714376535186
YGR209C	0.5450017367848651
YGR210C	-0.06730650943431715
YGR212W	-0.14801823119723434
YGR213C	1.269895669101797
YGR214W	-0.6013684981710701
YGR215W	-0.30811465691715556
YGR217W	1.1057102900127616
YGR220C	-0.20113026849019283
YGR221C	0.09038682488143984
YGR222W	-0.917607222528934
YGR223C	0.19564451344284903
YGR224W	-0.5347641942301616
YGR225W	0.16663458246673285
YGR226C	0.3603478638668313
YGR227W	-0.7631133338764228
YGR229C	-0.6343807791694644
YGR230W	-0.30040143622665577
YGR231C	-0.320868291826157
YGR232W	-1.2222718715008827
YGR233C	-0.2510245458673658
YGR234W	0.33906002131487983
YGR235C	0.05814788061021975
YGR236C	-0.18769777696328105
YGR237C	-1.6886256408392641
YGR238C	0.3724479514402016
YGR239C	-0.8929300039335398
YGR240C	-0.33051674640477796
YGR240C-A	1.0205054963679194
YGR241C	-0.5443648262113091
YGR243W	-1.3131925577809795
YGR244C	-0.30615720561565496
YGR247W	-0.4218151496211218
YGR248W	-0.7905924145643142
YGR249W	0.6116903645391863
YGR250C	-0.22248916770322058
YGR252W	3.2724686932005853
YGR254W	-0.12578840086414897
YGR255C	0.5727818323775303
YGR256W	-0.1138234400512378
YGR257C	2.250546284486262
YGR260W	-0.6609838858686405
YGR261C	0.003149060058731459
YGR262C	-0.18278430215634242
YGR263C	-0.15504232515717367
YGR266W	-0.33079367045863395
YGR268C	-0.2851727481344354
YGR270W	-0.7698225522405063
YGR271C-A	2.278249633620113
YGR271W	-1.4966585919672926
YGR273C	-0.011690552890739319
YGR275W	-0.39330866884278504
YGR276C	0.5257462716588006
YGR279C	-0.13685641930674405
YGR281W	-0.21094333994115877
YGR282C	0.10469701282239342
YGR283C	-0.11302924722591856
YGR284C	0.5520510467535251
YGR285C	0.08538040029397975
YGR286C	-0.25684320275460726
YGR287C	0.5651463714953006
YGR288W	0.9833081013350071
YGR289C	1.1140611168963825
YGR292W	0.9367288461686305
YGR294W	-0.40269678643779144
YGR295C	-0.10131088553423936
YGR296W	0.29690619040723765
YHL001W	0.10627314539091863
YHL002W	0.14730438874036292
YHL003C	0.8176197965750025
YHL004W	2.662365483572053
YHL006C	-0.07348279911135396
YHL008C	-0.17363601679355214
YHL009C	0.5091127623311317
YHL010C	0.27207056099463417
YHL012W	0.11008058554595747
YHL013C	0.5799089746483401
YHL014C	-1.741111539129627
YHL015W-A	-0.3782875759890432
YHL016C	-0.022230106667109756
YHL017W	0.8754332757923122
YHL018W	0.2392936257857494
YHL019C	-0.5878793802089137
YHL021C	0.14203787200711368
YHL022C	-1.2679645977145708
YHL023C	0.679824572966656
YHL024W	0.011427649518385052
YHL025W	3.1153567841767384
YHL026C	0.5528248831683471
YHL027W	-0.09356693864085405
YHL028W	-0.30274372165161006
YHL029C	-0.659850714550982
YHL030W	0.5698658600217434
YHL032C	0.47155587215141515
YHL033C	-2.0360472797531988
YHL034C	1.1703178208609646
YHL035C	-0.39339274459611273
YHL036W	2.1545609804855843
YHL038C	0.1085284904347561
YHL039W	-0.5084629226562088
YHL040C	-0.5441316583556631
YHL042W	-0.1830987379603313
YHL043W	0.18672227393238192
YHL044W	1.0474899044293302
YHL046C	0.3044051810125065
YHL047C	1.4442829039360836
YHL048C-A	-1.9750160130110186
YHL048W	-0.10461539058599625
YHL050C	-0.2376847696314097
YHR001W	0.4713912099476288
YHR001W-A	-0.9941977575608635
YHR002W	-1.1798790582997354
YHR004C	-0.8421725502953862
YHR006W	0.2267728144927482
YHR007C-A	0.09818890038540568
YHR008C	1.5390023135018551
YHR009C	-1.3310961236144807
YHR011W	3.3072728475207
YHR012W	0.48929156204554153
YHR013C	-5.9659730654279945
YHR014W	0.3770922885611431
YHR015W	-0.0709594924043556
YHR016C	-0.2893877900797311
YHR017W	-0.17765193303908963
YHR021C	-0.31533029230005066
YHR021W-A	-0.4801254792699081
YHR022C	0.32125253165603324
YHR022C-A	0.32047623226187366
YHR025W	-0.1774271741474029
YHR028C	0.2780630932103525
YHR029C	0.3680176176253427
YHR030C	-0.24372820191113367
YHR031C	0.841483042556215
YHR032W	-0.5870190132839711
YHR033W	0.25805027463597097
YHR034C	1.9203862920837753
YHR035W	-0.6627642523373481
YHR037W	0.7358388374458336
YHR038W	0.463054995104028
YHR039C	-0.009674626120807212
YHR039C-A	1.0562649056968962
YHR041C	2.5638230350182956
YHR043C	1.4739666297598009
YHR044C	-0.07244070161033388
YHR045W	1.0350801424795493
YHR046C	0.27320908293498425
YHR047C	-0.2073125213630792
YHR048W	-0.2535695918163003
YHR049W	-1.6006170545118859
YHR050W	0.12293462351681797
YHR050W-A	0.4767828822180373
YHR051W	0.10366594433114598
YHR052W	-0.21284256549099922
YHR054C	-0.3913003536930934
YHR055C	0.5979834373487551
YHR057C	-0.13696777076198277
YHR059W	1.283736345182372
YHR060W	2.573984476569219
YHR061C	0.09841124451596478
YHR063C	0.22956333453443342
YHR066W	-2.0704817033224323
YHR067W	2.6017819791011565
YHR071W	0.840776019041321
YHR073W	0.04562659883577721
YHR075C	1.4771685667872887
YHR077C	0.3848750824725107
YHR078W	-1.9435385477955944
YHR079C	-0.18606065153977774
YHR079C-A	-0.37572782218442163
YHR080C	-0.18829821238331046
YHR081W	-0.25598619748314155
YHR082C	-0.7885158892530273
YHR086W	-0.5754449051194307
YHR086W-A	0.7860967272151973
YHR087W	0.8524238273818456
YHR089C	-0.7583569007613611
YHR092C	0.5330503101281449
YHR094C	0.22641106422996118
YHR096C	-0.5070543160026458
YHR097C	1.4809197291088887
YHR098C	2.6172886129529735
YHR099W	-0.4338607120147127
YHR100C	-0.9019635047070029
YHR103W	-0.18649564583460557
YHR104W	-0.4359989399322247
YHR105W	-0.9411537809554759
YHR106W	-0.30121748862506936
YHR108W	-0.1997189051935631
YHR109W	-1.7008032628955592
YHR110W	0.3609300931967601
YHR111W	-2.028524394772693
YHR112C	-0.5116333768660061
YHR114W	-0.17961496685874434
YHR116W	-0.6856825674100206
YHR117W	-0.6094742906748923
YHR119W	0.8703922758861697
YHR120W	-0.19758779762779546
YHR121W	-0.49492165800027726
YHR123W	0.18995933772401516
YHR124W	-0.3759296334811643
YHR126C	0.5156179829023989
YHR127W	-0.943886930783636
YHR128W	0.3082601379680758
YHR129C	0.45314511432031507
YHR131C	1.0875139419158042
YHR132C	-0.17878251725885233
YHR132W-A	-0.9273274844778795
YHR134W	0.08778219236659111
YHR135C	0.31925479283839964
YHR136C	-1.084382367523043
YHR137W	-1.1805148903463882
YHR138C	0.42431226153747975
YHR139C	-0.29218948725576344
YHR140W	-0.6439668634430055
YHR141C	0.383165930964455
YHR142W	0.3993280432598492
YHR143W	-2.0419972398726935
YHR144C	-0.1236905038709199
YHR149C	-0.3434551370385202
YHR150W	-0.22332997208369684
YHR151C	0.3380985192229
YHR152W	-0.5142639207284762
YHR153C	-0.4786430905755151
YHR154W	0.948734662468775
YHR155W	-0.4356964582650325
YHR157W	-0.5764990297991055
YHR158C	0.32426619089057
YHR159W	0.2297362088953487
YHR160C	-0.337168076978729
YHR161C	0.0926496801800135
