orf	hap a | growth (pooled culture, barseq) | plant defensin DmAMP1 [4 uM] | YPD | Parisi K~Bleackley MR, 2019	hap a | growth (pooled culture, barseq) | plant defensin NaD1 [4 uM] | YPD | Parisi K~Bleackley MR, 2019	hap a | growth (pooled culture, barseq) | plant defensin NbD6 [3 uM] | YPD | Parisi K~Bleackley MR, 2019	hap a | growth (pooled culture, barseq) | plant defensin SBI6 [5 uM] | YPD | Parisi K~Bleackley MR, 2019
YAL026C	-0.35532491609967454	-1.1188782916498872	1.764556319797027	1.9391903284113343
YAL027W	-0.601024404552075	-1.032503301644229	0.15516469239223019	0.6271060751540575
YAL028W	-0.9196477602515873	-1.0168578516889284	0.062156070417913094	0.38036379767735273
YAL029C	-0.6991237183316341	-0.04524788828273438	0.9087485173510459	-0.1876627063549759
YAL030W	-0.06398430345620945	0.5311124692489566	0.2336042847562024	0.052340483480592344
YAL031C	0.6790621299456349	0.9392016580525463	1.2289851629320274	0.8292831492963745
YAL034C	0.49929442366032156	0.23573608720667122	0.06366788705121514	0.2654025102306371
YAL035W	-0.5312651163123738	-0.2454321304592864	-2.0284955106727303	-0.49401487978993425
YAL036C	-0.09517999710937604	-0.28864964290868245	0.339043494292654	0.44531161982404005
YAL037W	-0.07949205756898942	-0.06539946098805396	0.39919041370594216	0.3750289856979015
YAL039C	0.18892240489805825	1.67486140558349	1.6106902212549286	0.5457769863316188
YAL040C	-0.18846337523898257	0.39455877406463663	0.017105809894866777	-0.5848705442592259
YAL042C-A	0.6564108789209482	-0.3696063629467881	0.5501676396858419	0.20867945854923445
YAL042W	0.010345583840472022	-0.6935321831481217	0.07686174735992106	0.9915440964883937
YAL044C	-0.40929574047064327	-0.4126686056087554	-0.7101351899866568	-1.4047287866830118
YAL044W-A	0.45804077275198246	0.3554759070220022	0.1793838183988514	1.2503328150661446
YAL045C	-0.08585447379106625	0.49024530615343076	0.8809529517990532	0.5639373475154511
YAL046C	0.1460723546550782	0.28147301453035045	0.5643538592743867	-0.017853302036014908
YAL047C	0.26711790376779465	-0.08007349528013101	0.028453410427206498	0.8332371906941253
YAL048C	-0.44086334073709055	1.5300270518837735	-0.33270348910498815	0.0960878147999714
YAL049C	-0.29827997927718136	-0.15413911359653923	-0.3646220564732658	-0.3928596084163029
YAL051W	-0.799916934031532	-1.271123826336423	-0.2878250573235378	-0.409621961236871
YAL053W	-0.8832614144998371	0.507890899850019	-0.45134686027380533	-0.01666853047358197
YAL054C	0.5958245003931784	0.20366935939903189	0.5896090355495656	1.0775274106452577
YAL055W	0.30378150004067817	-0.046440748989370055	0.29354754899520535	0.09707925748574985
YAL056C-A	-0.6441712632759042	-1.0576476323938107	1.3940945463212793	0.950267468948969
YAL056W	-0.2967929664807777	-2.0009960077306035	-0.9901866468503061	-0.6659409322803796
YAL058W	-2.246378157775102	-1.0607405456673695	0.6211340310636623	0.8258832814253546
YAL059W	1.1303683124073383	0.44572587336237796	0.27990373483496	0.34819532707583967
YAL060W	-0.7993840965317397	0.08182974484436861	0.07855194158977452	0.058226956999984966
YAL061W	-0.4128970705825123	-0.5946201512103922	-0.033013508856444405	0.06852511945706853
YAL062W	-0.35501296311137737	-0.23974242110470131	-0.11661209475242552	-0.016567686571855488
YAL064C-A	-0.5632746355450335	-0.609889412800974	0.32976065646263797	-0.17797946436230175
YAL065C	-0.315016516817007	-0.5393141063308884	-0.5789250528468685	-0.38768772550652814
YAL066W	-0.6450562927549377	-0.14298553825850766	-0.10047654598181398	0.05342400583604024
YAL067C	-1.6008277768859644	-2.424558889247818	-0.6796546964489835	-0.4358631360568693
YAL067W-A	-0.6950127325003449	-0.5483324147795964	-1.0767676605988035	-0.7667484005098484
YAL068C	-0.5884824653305011	-0.8863864808281385	-0.7091482245620739	-0.33103491008913327
YAR002C-A	-0.21149968686567766	-1.461252520526189	0.3232794382207022	0.09174217676664555
YAR002W	0.42040227412876985	-0.11939430535052033	0.7110007921079784	0.09566135274969043
YAR003W	0.36454455007098285	-0.20549333265763461	-1.7071205506586091	-1.9267184141651752
YAR014C	0.26711790376779465	-0.08007349528013101	-0.4608123835765702	0.4077681179427073
YAR015W	-2.4534446510448737	-2.3405165898965405	-4.328638468546478	-1.6290841821764537
YAR020C	-0.4062313276731318	-0.0720716284184608	0.4632667640761486	0.5153534018924352
YAR023C	0.1624576859231261	0.2519983213348867	0.6869884023974808	0.23907528319996582
YAR027W	0.6600258146344916	0.9098016674955429	0.6100639636071282	0.8748563337772044
YAR028W	0.0578566836799648	-0.06283861412168852	0.08630662511361772	-0.44356735451636836
YAR029W	-1.4710420715818893	-1.8697733833680374	0.15209249853032913	0.09685150584434582
YAR030C	0.29534803939409016	0.038875700998371183	0.24402618607923496	-0.2780733363192932
YAR031W	-0.46838495813123054	-0.047129881901212894	0.12221556371155323	-0.6233238909957485
YAR035C-A	0.40566326857576435	0.5332975640490117	1.2158793027386017	0.29686303171174466
YAR035W	0.4354621918731884	-0.031066288117959036	0.451509730509986	0.040860888088650384
YAR042W	-0.47902929907385405	-0.9637302792249488	-0.07322979998379099	-0.25922820562266796
YAR047C	-0.47800179154132916	-0.7594671132719601	-0.8605754830053735	-0.612611706752435
YAR050W	-0.7064904088573535	-0.8791392040360578	0.191826168261573	0.17557724295690588
YBL001C	0.9473521270474509	0.7585165234064628	0.2452440876835068	0.14925689137903284
YBL002W	0.31970088593719204	0.024119136631744215	-2.588394455991857	-0.5700294516717213
YBL003C	0.6456792223133228	0.4159518247906202	0.2686222833133786	0.8051380742985949
YBL005W	0.043331082012071795	0.05337043924986169	-0.35112113375257226	-0.2541702368221452
YBL006C	-0.901327675602157	-1.9987166053600682	-2.583987768924703	-2.5965624791652417
YBL007C	3.0378236231534426	-0.5372824138129496	1.2749300981205498	0.7291159232951977
YBL008W	-1.965245281252123	-2.0355358050969614	-2.2622361040370236	-2.7033154581017045
YBL008W-A	0.5963748262044906	0.6084854655494959	-0.4268698830832259	-0.2519819666772148
YBL009W	0.4398584735737667	0.42873046778954754	-0.2688200685313673	-0.01584984551534191
YBL010C	0.36179020489000596	-0.2989058501498869	-0.513010130664612	-0.36841554490267814
YBL011W	1.573865149801248	0.19882744858509244	0.25717351713975695	-0.3924822621052161
YBL012C	1.0846559589515279	0.935276639248101	-0.8274157978102897	1.1020489710435573
YBL013W	0.4079075562480066	0.5957633332320781	0.48786926882397114	0.5944519482880182
YBL015W	0.2511030486613298	0.2302270810634184	-0.6599020496481769	-0.8066484947825977
YBL016W	1.7953460386309372	-0.14315352008708768	-0.08692357036244218	0.48127753007561974
YBL017C	-2.4566121081085477	-2.350651797881757	-0.32613860924618576	0.287374377832793
YBL019W	-0.017503115983358145	-0.7392097328370273	0.4100876484260482	0.6020582001858686
YBL021C	0.2793597537101651	1.1731590640149303	1.264568659000192	1.2782717294825654
YBL022C	-1.821677522448605	0.17757911452805655	-0.200990738430448	-0.5166496119479457
YBL024W	3.835816545079673	3.139071387005197	2.352201154739724	3.3379522674623936
YBL027W	1.2070103725064198	0.7458029035471405	-0.3802915604942033	-0.6310158977294157
YBL028C	1.20992150639056	0.8088182421417405	1.3702611834350007	0.5994969241356082
YBL029C-A	-0.16323410252157186	-0.12449727163528958	-0.876243531260718	-0.04854941613425839
YBL029W	-0.4832988949167584	0.08953157453201832	-0.04853050293918175	-0.886021012398789
YBL031W	0.5329658327895501	1.0452947445078837	1.1878952398747376	0.23473930862909634
YBL032W	-1.3341883866150177	-0.7020126707975483	-1.247190472573644	0.29383507754951493
YBL036C	0.5002285198824002	-0.0073912825813767305	-0.22319660675144506	0.021847605266454285
YBL037W	0.26711790376779465	-0.39891676903444795	0.20898485959654467	0.8332371906941253
YBL038W	2.2804061465258254	1.6496055060978372	1.254255783517268	0.9824134693468207
YBL039C	1.0359993592132979	-0.5226129635811786	-1.0469115144993881	-0.8425774158673444
YBL039W-B	1.2055717759438835	-0.12824169541124214	0.34454840293769207	1.0286436230629157
YBL042C	1.3251815862622223	0.926246340934349	0.5665664418609189	0.545412927849698
YBL043W	0.33474663751163697	-0.08007349528013101	0.028453410427206498	0.4077681179427073
YBL044W	2.6760573993013654	1.6456054524514359	1.2637940978033648	1.4510546676191538
YBL045C	1.1613198993869869	0.8638842839731214	0.08801423554769405	-0.01668561778537587
YBL046W	1.2713557869694272	0.6295347190910069	0.2869450048894369	0.35246419384301014
YBL047C	2.1495089701534407	0.8095062168274101	0.1261055744162201	0.6815362090791539
YBL048W	0.6924019683680365	0.03271255770765797	0.4184168317345679	0.10444073866667572
YBL049W	-0.3875120754539076	-0.08788891260668245	-0.8531320485227464	-0.8272103117410834
YBL051C	2.05218142288312	-1.570157464673286	-1.7474992326417296	-1.8554678702066139
YBL052C	1.1649098494443428	-0.020573972958407676	0.08745636925863119	1.0557038811373827
YBL053W	0.2319529574304212	0.09967148785330135	0.37997245267399443	0.07286402971143933
YBL054W	1.508555466118726	0.25337789524668336	-0.4359154691839293	0.3843246678037266
YBL055C	0.26297372721683765	0.06174133668144876	-0.36346732938746534	0.1042927269442489
YBL056W	-0.3657315479160232	0.5977321222122751	0.5434536401109265	0.5145713352044565
YBL057C	-0.3025568162438667	-0.4674490499249575	-0.1359340255628603	-0.2824686224754475
YBL059W	1.0340797277318046	1.4907889628568274	1.1055376804132646	1.6632345335680627
YBL060W	0.8184494307890117	0.45548338106579295	-0.22456578091219023	0.10350943672265414
YBL061C	-1.1132034848058523	-1.0035603162825693	-0.6646641098561817	-1.1617599730065131
YBL062W	-0.8014258814373998	-0.3288666999906517	-0.4818536785292153	-0.04272964765677986
YBL063W	0.2675374362373871	0.4555445548551188	0.736259537841835	0.8383824539471523
YBL064C	0.332292967759626	0.34070636088047257	0.703278605601822	0.31735447153467516
YBL065W	0.3331600164373818	0.9482656940321369	0.11239205959851768	0.6400274601051643
YBL066C	0.7464830451287044	0.19066517251180387	-0.6748613502016111	0.9164656204328004
YBL067C	-0.0657236787635241	-0.50655036627422	-0.15574161658265478	-0.35031603522377397
YBL068W	-0.9553069077976849	-1.3415164238302015	0.08058618496057092	0.3239396166444669
YBL069W	1.5995030842624216	1.1773385953685533	2.0914232908298707	1.0916391364785127
YBL070C	1.6961155361398805	0.42239444239554386	1.32371042427596	1.2424716144830013
YBL071C	1.7152939705657382	0.8928606239315269	0.4873566198265945	0.5954893414153848
YBL071C-B	0.8474394358921811	0.022019921135315902	0.11631180749072711	0.6080807998188997
YBL071W-A	1.0945879368706364	-0.8505162344549423	-2.429696971218412	-0.9289533042719519
YBL072C	0.5397639697403248	-0.5175600743673828	-0.4644235980558278	-0.24019854762388135
YBL075C	1.2880347082601755	0.4156360012108427	0.3987711527732181	1.598675430938223
YBL078C	0.14497335233153122	-0.01874510766725359	-0.24405486340830368	-0.5186794087858533
YBL079W	0.7908480876580233	0.44110444711577834	0.6062214829549063	1.352519795082663
YBL080C	1.2998369116462345	1.994935939531694	1.481375469834255	1.7931083160718193
YBL081W	0.2618270850198407	0.216829657750585	-0.2989820044456739	0.43147496765975496
YBL082C	0.21372968779738963	1.19001533427859	-0.28169922327792296	0.08308815323012757
YBL083C	-1.5610291496895397	1.7290694883421533	0.7527545498132718	1.410531826220722
YBL085W	0.760663887529208	0.6110825418114137	0.9117226063982208	1.0697067546339067
YBL086C	0.9594975617469529	0.6317618602270134	-0.10428539530057941	0.5381389164578014
YBL087C	0.7178263051247105	1.0729367082667622	1.9783412683505979	1.7879391419059072
YBL088C	1.0593517476031082	-0.29868277860643144	-1.7756084782261494	-0.029866828529437128
YBL089W	0.9801969520556564	0.4407933802845534	-0.8881003167814001	0.39428454200541074
YBL090W	0.7829639242276656	0.9443109964007397	-0.06643160692140031	0.02060208514816657
YBL091C	-0.6677612381547184	-0.6408610187373288	-0.6750170894045312	-0.5836034368261063
YBL091C-A	0.4954817140160064	0.09557443288167597	0.6861324368821969	0.7197368101524209
YBL093C	-1.0170778084726795	-1.0186580057528072	-0.8151599100125209	-0.44817202748772034
YBL094C	-1.6739079140721649	-2.3557476781034983	-4.378244068182252	-3.647168211510573
YBL095W	0.08593054345497689	-0.17580030986803252	-0.3348748665620902	0.21279513167346545
YBL096C	-0.5851504053424657	0.0031457835124494037	-0.7741060518831764	-0.7426332281745648
YBL098W	0.09095188651801585	-1.6018774968710845	-0.6862209725289076	0.14670882477946467
YBL099W	-0.25398620511602343	0.6350365113885725	0.6324784966696377	0.2947936074491118
YBL100C	0.08083030285263539	-0.20568015713747426	-1.3757252521147358	-1.2477826331138244
YBL100W-C	0.3576915330984364	-1.9080399735266225	-1.5478532697346974	0.6997465351506545
YBL101C	-0.34920610199360563	-0.7092545393993953	-0.12793113469216527	0.17758166322504543
YBL102W	0.3114922282331441	-1.3410446155047504	-0.07014805143399723	0.11108082601264532
YBL103C	0.19839348451595487	-0.1698533976080537	0.08408031948423116	0.49392596470279326
YBL104C	1.8579408186788338	-0.0952448154232269	0.34199532529400667	0.6621805476520177
YBL106C	-0.2910634346334409	-2.279380351462424	-0.43229201519050264	-0.5121617489712528
YBL107C	-0.6259976695067734	-0.40792635309964376	0.15330797753276718	-0.21568973624064075
YBR001C	-0.03524712131812616	-0.32190165103254476	-0.26062323149255123	-0.3717669665356286
YBR003W	0.5715056347135691	0.8144344122237283	-0.13768572040010094	-1.4974241081751212
YBR006W	0.10328326228241268	0.6811517095768189	0.10246212728542717	0.007257431696832248
YBR007C	0.18740332890504305	0.07044250681471312	0.3385871766081542	0.457601099075291
YBR008C	0.23465780732694808	-0.038555689979749855	-0.22835740981517622	-0.46095580837903133
YBR009C	0.26429629686882516	-0.6206897984119129	-0.7734784537187623	-0.918058962953499
YBR010W	0.6911299868760515	0.08213502378518092	-0.18519818967901105	0.22171493716013005
YBR013C	1.1797212443824854	0.07591977692080566	-0.5091397963185597	0.08646469679768583
YBR014C	-0.5476427972867504	0.07547816792055292	0.28394594879977364	0.42582485935991
YBR015C	-0.04218015073830028	1.7175468421713889	-0.6928784196409629	0.7796881558318899
YBR016W	0.5440735965874735	0.09122539257978113	1.4952174867986177	0.6880377087440658
YBR018C	0.6943796480254848	0.679509195370222	0.603298470884731	0.7504584715770212
YBR020W	0.5470406446276619	-0.8044713955185031	0.15476891411224655	0.4993121072117779
YBR021W	-0.007280803970510853	-1.889429628789481	-0.763297504219408	-0.1599781462424236
YBR022W	0.8346747279059303	0.24837002332883684	0.08320931395596481	0.5955067971447127
YBR024W	0.13857964534417058	0.7393678479352016	0.37552391173076405	0.5437863895160423
YBR025C	0.3250536742735619	0.7475514695280825	-0.7941740815712055	0.17031461398470182
YBR026C	-1.7736179903302338	-0.5414779336776061	-1.0648796141734178	-0.6108549455591515
YBR027C	-0.5454209737071912	-0.049613069693596884	0.4291691431746684	-0.13334157394288224
YBR028C	0.8012494408212439	-0.709434546265178	0.20590712715628193	0.5892651329156741
YBR030W	0.23113925621441292	0.6146442642735394	0.47205429563711004	0.8191326968495525
YBR031W	-0.06316430176939496	0.29172290438662185	0.37359396713742693	1.105506773880153
YBR032W	-0.7810916230799183	-0.8459815056076795	-0.5353624326636451	-0.7035577449401966
YBR033W	0.943369483225244	-0.12627276843251506	-0.07186884171744118	0.09834393166465516
YBR034C	1.0220626427327077	-1.6705527180318251	-1.1707001681285554	-0.19597505134576812
YBR035C	-0.13333967359941568	-1.1319596595839112	-1.4380277861656485	-0.5161188340628495
YBR037C	0.2520874871783083	0.49274335503661826	0.9767179438135344	1.7998115243446087
YBR040W	-0.30678951717638664	0.009420633909520052	0.3227285280223475	-0.7380977548073789
YBR041W	0.2903379358605388	0.553434420720535	2.1579037485885055	2.8179508877101034
YBR042C	0.7622482584753855	1.0185756939572654	0.5685560156428449	1.2303161095768156
YBR043C	-0.7386269398695587	-0.20821633132093714	-0.6186313210931113	-0.4158878558189589
YBR044C	-0.49828486565398156	-1.0399774220485958	-1.6346613674315909	-0.09694394649289408
YBR045C	-1.012831120879762	-0.30787687405639746	-0.3404013052996564	-0.33977437335695754
YBR046C	-0.8281068265183175	0.45680256485566795	-0.03936391038273311	0.24902904707273776
YBR047W	0.521515451998992	-0.1544065737662052	-0.21641353618559306	-0.08860439508871454
YBR048W	0.26711790376779465	-0.16278502161712138	0.18521705181268555	0.06813756128127918
YBR050C	0.7752911928036423	-0.0008910267051785165	0.5034297791792034	0.7436225232353821
YBR051W	0.6121560010120579	-0.8205200624302125	-0.22268374975926783	-1.0405008260624866
YBR052C	0.5061308893694371	0.41869809617039455	0.5933700998822556	-0.2902927056090434
YBR053C	0.25531107085238025	0.6698258515871823	0.3157311267798288	0.3176974394836454
YBR054W	-0.5004021871287383	0.30989446451897623	-0.493459822792201	-0.4233460740636825
YBR056W	0.372149983226598	0.36532854397945663	-0.10319605712492477	-1.3811734251220682
YBR056W-A	-0.4493080773377646	-0.2698564789955685	-0.3244071216939447	-0.1263369903356195
YBR057C	0.7392224700132278	1.2175908491790333	1.683150188842991	1.8751091316059643
YBR058C	0.4677660479118498	2.095776683118133	1.8795622147663886	2.0597813605116184
YBR059C	-1.0226020526832422	-0.4781707221332444	0.4694920216493829	-0.7806352238748796
YBR061C	3.23851149207416	1.7891965245288088	2.1143473222513336	0.5923782605350576
YBR062C	0.13049724022882656	0.2967919628991864	0.753232185319649	0.5487639252926764
YBR063C	0.19259325497716173	0.3362243605956037	0.5099088691963817	0.6559409122019586
YBR064W	0.5398082422743397	0.016322047972552454	0.414140520796045	-0.31632932592807145
YBR065C	-0.12570785624325526	-0.04810202730647764	-0.8465989749134745	-0.7665780997485395
YBR066C	0.4468310843293676	0.26789707516299405	0.3942578350057728	-0.7351681146679894
YBR068C	0.4853633602379751	0.09310470938055879	0.40604157767400645	-0.5523952068237228
YBR069C	-2.838483365216982	-2.4036238524525633	0.37618725682919435	-0.09024789040629942
YBR071W	0.9038483609342786	0.3491703439419673	-0.16981321797033364	0.18091895536473493
YBR072C-A	1.0777094806321288	0.810742565872995	1.55232025902902	0.9696015615906991
YBR072W	0.5344408726818483	0.6760966532399497	-0.23624739329028221	0.11122835642250925
YBR073W	-1.052216376911197	-0.10475373810150268	-0.3515063684223556	0.03846660512285401
YBR074W	0.13654183011240004	-0.28573929908626594	0.07187302111988213	0.24306253187003285
YBR076W	0.22542416826373776	0.31981909218754623	0.27412894785627556	0.4601534924021315
YBR077C	-0.08813244564010281	-1.2023396890607558	-3.11296827524205	-2.974411051117169
YBR078W	-0.7367096663565347	-2.382210268774692	-0.0026500021798629724	-0.9128459997368544
YBR081C	-1.7623766349544507	-2.2711842077599464	-3.3085972731880395	-1.7816658130454461
YBR082C	1.540926573785961	1.4905900873974693	1.194085049240944	0.9186340623934786
YBR083W	2.292579288759275	0.33716893579858087	-1.4335070317806444	-0.5675052097800969
YBR084C-A	0.4362648037635441	-0.13522205053195127	-1.572459239181913	-0.7882666726809333
YBR084W	-0.02329689500718524	-0.2581501746537274	-0.27172222924726763	0.32835803225556226
YBR085C-A	1.0187427510484253	1.5496928123438174	1.4438276061786683	1.2558291904272962
YBR085W	1.1972752702836713	-1.768849829368019	-2.595578434486982	-1.3507146035693045
YBR089C-A	2.007223866893149	0.2109656238869699	-1.0919917379318371	-2.356013040922182
YBR090C	1.1370222713276024	0.15326542176982347	0.6129159377679492	0.011032361912738169
YBR092C	1.1963686224554706	-0.4744551093684845	-0.23477621360967155	-0.38183004581105007
YBR095C	2.494107610160254	1.8756254924627067	1.7740787669976135	2.1698904951355904
YBR097W	1.1851914201654385	-1.0450079477253795	-0.3576503836824956	0.33392510406705006
YBR098W	0.6491314726051288	0.16880548937838852	0.15945397361436942	0.09602149466757297
YBR099C	1.3834832180373136	0.45084926953985954	-0.4317217838509443	0.3303998717091431
YBR103W	1.3475056056389525	-0.21461111102363242	-0.19512023752277582	0.3982559508700359
YBR104W	0.11383986765661039	0.6871174137888899	0.9375948326143388	1.4626004733667717
YBR105C	0.4531912046397899	-0.7657298708417293	-0.6872296066420572	-0.46998225394317156
YBR106W	-0.4362988054069738	-1.750017612186075	-1.8031242644085563	-0.9408218357232144
YBR107C	0.9693363527487037	-1.6841541912430762	-1.0943622195139304	-0.35874159902429226
YBR108W	0.42040227412876985	-0.08007349528013101	0.028453410427206498	0.09566135274969043
YBR111C	0.20906524672069152	0.00870547588262447	-0.22908866882883416	0.039817304288485754
YBR111W-A	0.5230737386978143	-0.570614846247621	-1.131794696723125	-0.44881914127947314
YBR114W	-0.468165391499061	-1.647159505245722	-0.685414874184921	-0.49621072305809455
YBR115C	2.011911808385943	0.37083931613051146	-2.094063801428983	-0.2570534597037913
YBR116C	2.2881209862914718	0.7258468166724333	-0.49387296826454197	-0.16978236263259325
YBR119W	1.7114704691701101	0.45968049580771664	-0.8955177119513917	-1.338231373303896
YBR120C	4.8972402956774886e-05	0.6977294579108018	-1.622570376266053	-1.139445710556107
YBR122C	0.10484707116888066	-0.5063078548370175	-0.36592230113786306	-1.0348242452810663
YBR125C	-0.4309556669409649	-0.01608119235011294	-1.808022628117202	-2.0339838608733154
YBR126C	-1.5083304541763765	-1.0686808364475542	-2.026847881220087	-3.2086129597707775
YBR127C	0.22765434236704568	-0.08007349528013101	-0.0727551429840943	-0.220082707436122
YBR128C	-0.23426588408603602	0.4419271834556739	-1.2958193812084602	-2.1186897994313236
YBR129C	-0.09478973529047162	0.09401821288214171	0.18644126502631322	-0.5237846863628128
YBR130C	-0.4424323297750314	-0.07874639283106466	-0.6780956828413207	-1.9903637379587171
YBR131W	-1.982455700117	-1.7574485456709872	-1.3514708812078204	-1.6108345015911485
YBR132C	0.2681734168884686	1.9721247979593446	0.15104524821363358	-0.2003498671026299
YBR133C	-0.5487442144215257	-0.37786046337581547	-1.1822931297448627	-1.2372353387482045
YBR134W	-1.659385139875126	-1.3371190844868723	-1.8522751368296524	-2.3481241783796296
YBR137W	-0.07562103781859672	0.5136746598729257	0.26113180681020626	-0.04410359257711622
YBR138C	0.6788743734136584	0.33060467589852943	0.08533174270855537	-0.031884058276659376
YBR139W	-0.23013602623907053	-1.023203531904953	0.45521938191899536	0.4981834011237668
YBR141C	0.40853312269500097	-0.4667770900640932	-0.5347252315017598	-0.09526994127437058
YBR144C	0.4880310078726122	-0.5835079795226457	-0.07275514298409408	2.3617156447708054
YBR145W	1.1602864828688815	0.26362411220898385	0.40596399363875246	1.756037309718843
YBR146W	0.45939267234671977	0.6580883544540308	0.1922751788121262	0.04176894341317495
YBR147W	-0.16879987954490833	1.0502997992259584	0.7515374346362016	1.7102409831964658
YBR148W	0.6788493238509206	-0.12677897401289595	0.285898058984816	0.7250601192633197
YBR150C	0.42040227412876985	0.03378735248281449	-0.4579372704469211	0.1396959665933304
YBR151W	0.9480828583606007	0.931386384361111	0.3665209249465421	0.5020778481263967
YBR156C	-1.0520196413560594	0.14476484441240128	-0.5813244841437675	0.40444864362173605
YBR157C	0.853513494190982	0.4381558004084119	0.22916056808409463	0.29408024427297824
YBR158W	0.6559254101584673	0.39243016799809155	0.5549418861487218	0.30639916299973147
YBR161W	0.40624739933999654	0.08270673606153531	-0.13010600087259278	0.2597802853121878
YBR162C	-0.489417018430503	-1.3372149038450571	-0.35975084873948354	-0.2053734215219819
YBR162W-A	0.3216018949730284	1.2484880177180386	3.119351052185071	2.9223713662044166
YBR163W	0.9377279287074919	1.4014532807014919	0.8855965848589332	2.2053469849086307
YBR164C	-0.7031215216900771	-2.716559625416838	2.0301661906656854	2.2238772671787346
YBR165W	-0.31570017758756985	-0.15896686137704172	-0.49715474059445164	-0.43497556619737204
YBR168W	0.7159274004214168	-0.35530143414323145	0.9187903371001876	0.2718362633269782
YBR169C	0.979356496003268	0.11579442743711207	-0.20808531690201354	0.48603024166426606
YBR170C	-0.3247630607615196	0.40607276831025907	0.6510078626368224	1.1351146692406195
YBR171W	-0.23016060018640438	-0.9765492104258251	1.2068971998873081	1.0415242296580391
YBR172C	0.6941849955255706	1.3949276795097911	1.2044107583226158	-0.18648632511339808
YBR174C	1.9743698319681247	0.10738479500169927	-0.6256528941482469	0.40276120399756415
YBR175W	1.5831499865548277	0.042867708250887336	-0.3073946307471275	-0.3590587597851594
YBR176W	-0.4821611662778805	0.3745442802462441	-0.31683679248500685	-0.5916570630048363
YBR177C	-0.7285589013170246	-0.6255545788407616	-0.35664302976982987	-0.9643465841443822
YBR178W	-1.29284235096932	-0.3623561146413283	-1.0303448963369788	-1.630257102424213
YBR179C	1.161316545069943	1.156970078333161	0.4021341991222575	0.07528912582405761
YBR180W	-0.4615575513803	0.03942312227216675	-0.6814014446981517	-0.20232414428279868
YBR181C	-0.009593814175518035	0.4477732565413696	0.9165544433050364	1.3674814651472087
YBR182C-A	0.3045518803374936	-0.4401183286642233	0.46932418146312155	0.0774897376909578
YBR183W	1.0162966464032424	0.8297517061414318	0.09186095610954295	0.24981343392229255
YBR184W	-1.7934157573762897	-1.315236772757579	0.6826896544112298	0.37930924083593864
YBR185C	-1.8041302528114256	-0.38684036226963747	0.007865056578521726	-0.7460179268523921
YBR186W	-0.6404728653254975	-0.20270980965690302	0.04139541149645	-0.07328507761919262
YBR188C	-0.5897247976544221	-0.0988987945390328	0.001983941083312157	-0.684165896969529
YBR189W	-0.16272359115233676	0.07357562163147455	0.545373061296531	0.381187325848535
YBR191W	0.20979847061801893	0.22567119471256472	0.6773090117300502	0.6707804360135796
YBR196C-A	-0.7406707779062902	0.8362071982274695	-0.7299554150756377	-1.1716781868413915
YBR197C	0.08215719053216262	0.8702214878512239	-0.47272780664423625	0.0730849717491503
YBR199W	1.8709678052079861	1.004353610561185	1.2217549872042714	1.0097551946998267
YBR200W	0.07628927003691144	-1.2550643026219999	-1.0392453232969152	-2.4727062374854207
