orf	hap a | growth (pooled culture, barseq) | plant defensin DmAMP1 [4 uM] | YPD | Parisi K~Bleackley MR, 2019	hap a | growth (pooled culture, barseq) | plant defensin NaD1 [4 uM] | YPD | Parisi K~Bleackley MR, 2019	hap a | growth (pooled culture, barseq) | plant defensin NbD6 [3 uM] | YPD | Parisi K~Bleackley MR, 2019	hap a | growth (pooled culture, barseq) | plant defensin SBI6 [5 uM] | YPD | Parisi K~Bleackley MR, 2019
YBL103C	-0.06483880108754315	-0.09483636127878847	0.03683163009479632	0.2550959936834951
YBL104C	1.5008791877519019	-0.016025778162595733	0.20760204051153855	0.36286622669201707
YBL106C	-0.5266222569120868	-2.323173162006784	-0.3050682731054595	-0.389322157840994
YBL107C	-0.8426196049985036	-0.3463177310762618	0.08266857370348922	-0.1994262433735372
YBR001C	-0.2852695727487167	-0.25544806523125657	-0.19140311990586625	-0.29939665238932983
YBR003W	0.2871779165999039	0.9448871393613145	-0.11000386529888667	-1.0204012771418354
YBR006W	-0.15457157508443042	0.8040978734711866	0.049002573202802706	-0.05662437838979184
YBR007C	-0.0752075829751832	0.1589931552917941	0.2053454407141868	0.23182923230285232
YBR008C	-0.03062483116369406	0.04385611346053744	-0.17003930823861232	-0.35652378734603046
YBR009C	-0.0026620757288483565	-0.5710641436180649	-0.5309742763376651	-0.6493069770454577
YBR010W	0.40003881320008544	0.17134420196167643	-0.14146277112407388	0.08073969769710265
YBR013C	0.8610055511288919	0.16477890859664424	-0.355950644534958	-0.0058906315505583935
YBR014C	-0.7686948482756168	0.16431242790769268	0.16916644884353163	0.2114759515883846
YBR015C	-0.29181061478883147	1.898863413127468	-0.4776074671601453	0.43813206546944033
YBR016W	0.26129686176019784	0.18094654588062284	0.9711722763863552	0.3794282259373502
YBR018C	0.40310474136890556	0.8023628518609668	0.3806158024507147	0.41940990154560026
YBR020W	0.264096155516177	-0.7651964325565509	0.08363588748380696	0.25854591952227923
YBR021W	-0.25888444636433344	-1.9112601763893544	-0.524233276840648	-0.16374191947494246
YBR022W	0.5354676609389486	0.346941658242248	0.036254920837146536	0.3201604322834764
YBR024W	-0.12127081844850174	0.8655927803095338	0.22980195264352687	0.2870325359508123
YBR025C	0.05466013304399705	0.8742373084703754	-0.5446772435267884	0.04781682149229279
YBR026C	-1.9253544831677771	-0.4873910182667928	-0.7239165039933092	-0.4525370112268508
YBR027C	-0.7665986446453069	0.03217597536561101	0.2653214764564738	-0.1466806926545342
YBR028C	0.5039322101607306	-0.6648070498897471	0.11749546692971809	0.3161625286511727
YBR030W	-0.03394444649381434	0.7338446882151649	0.2937165481732283	0.4633970377624716
YBR031W	-0.31160834039361623	0.39273620004800064	0.2285240997739314	0.6468250340061276
YBR032W	-0.9889446829705607	-0.809044417406887	-0.3733131487320267	-0.511914902246036
YBR033W	0.6380169104798167	-0.048801244442145765	-0.06642526331061595	0.00171824237807978
YBR034C	0.7122608280247169	-1.6800559842932092	-0.7939822970738951	-0.18679861595579736
YBR035C	-0.3778160584778878	-1.1111290357357253	-0.9709849763270548	-0.3918567454574551
YBR037C	-0.014180610067250946	0.6050782452936744	0.627863908273173	1.0915403185761694
YBR040W	-0.5414592005922044	0.09453449322277398	0.19484512911288931	-0.5340384298567294
YBR041W	0.021907191919522912	0.6691874688766065	1.409949402006033	1.7436777789754512
YBR042C	0.4671361203307766	1.160525782803851	0.357612164791423	0.726767766940346
YBR043C	-0.9488809155659591	-0.135359918856526	-0.4284470569255409	-0.32765691392433144
YBR044C	-0.7221275706460721	-1.0139663023851293	-1.1011797948451563	-0.12336732595458318
YBR045C	-1.2075818335721493	-0.2406334042472618	-0.24422569361972238	-0.27890479320203676
YBR046C	-1.0333016881954704	0.5671132478514166	-0.044903132610356666	0.0982349001344142
YBR047W	0.2400141348081264	-0.07851956288080515	-0.16213104328409483	-0.11802568602857771
YBR048W	0.0	-0.08736989003356538	0.10379617616187027	-0.017629507427585473
YBR050C	0.4794416186342068	0.08364207358226317	0.31449085009755606	0.41503134773328015
YBR051W	0.3255299469736335	-0.7821489701937906	-0.16628267045295686	-0.72773329914591
YBR052C	0.22549940180614683	0.5268627122095554	0.37404203996047447	-0.24721085197695736
YBR053C	-0.011139284976291998	0.7921341362399491	0.1902120172151005	0.14221830029343052
YBR054W	-0.7241251806285888	0.41193119354907076	-0.34556863707473745	-0.33243404334317667
YBR056W	0.09909365814914566	0.47048735423266447	-0.08716760598879018	-0.9459405226088778
YBR056W-A	-0.6759198868254935	-0.20047167730773915	-0.2336356417146285	-0.14219412477477436
YBR057C	0.44541218967796553	1.3707495931576268	1.0956060779718098	1.1397698558482052
YBR058C	0.18930367471083145	2.298395389798912	1.2256542005012168	1.258055900665014
YBR059C	-1.2168003254931101	-0.42051830589019995	0.29202001803489647	-0.5612844808863218
YBR061C	2.8033936106319284	1.9745484493702106	1.3811098671424764	0.3181565455929132
YBR062C	-0.12889625149381195	0.3980907510329751	0.4798897546155682	0.2902207414727861
YBR063C	-0.07031109075433191	0.4397440054591968	0.31878077831591106	0.35886962253090465
YBR064W	0.2572726668250072	0.10182459914231108	0.25537074092816325	-0.26388779824107694
YBR065C	-0.3706157373565231	0.03377212058315637	-0.5793887583686824	-0.5522806278205032
YBR066C	0.16955235553961578	0.36756848556591515	0.24220603807603003	-0.5321619401057881
YBR068C	0.20590605048948843	0.18293170695180408	0.2500082772880583	-0.41509244624263436
YBR069C	-2.930013307191897	-2.4544141328802596	0.2302411659973649	-0.11907837576944491
YBR071W	0.600730277651533	0.4534191144970808	-0.13127608995485734	0.05460910210299663
YBR072C-A	0.7647614426969134	0.9409873659685446	1.0089811034420082	0.5597751828889839
YBR072W	0.252208763584216	0.7987581132729974	-0.17526341573865797	0.009970959385816455
YBR073W	-1.2447402818996092	-0.026070249175665212	-0.25157856625004105	-0.03663431432633187
YBR074W	-0.12319341740101888	-0.21724902752968203	0.028748946633962585	0.09441323464172185
YBR076W	-0.03933640840292455	0.4224147823114662	0.16266642657875818	0.23346408835694274
YBR077C	-0.33516480739009286	-1.185472911471954	-2.079994798555688	-1.9664392643474773
YBR078W	-0.9470720430095271	-2.4317945230868485	-0.020594158605056274	-0.6459679758089079
YBR081C	-1.914748704128833	-2.314515406483483	-2.209524463430218	-1.2024634488085575
YBR082C	1.2017886491879632	1.659124315263617	0.7717867858443821	0.5271295386035993
YBR083W	1.910943581359497	0.44074177971470146	-0.9679916992228531	-0.42477068805230506
YBR084C-A	0.15958348317516488	-0.05825455557705848	-1.0599945875841768	-0.5661725677461561
YBR084W	-0.2739950017132477	-0.18810606675330432	-0.19875197654116164	0.1490466109813192
YBR085C-A	0.7091286400936618	1.721555741788231	0.9371460630716916	0.743109376302935
YBR085W	0.877567087858969	-1.7838892489952725	-1.737421185307447	-0.9264310730689688
YBR089C-A	1.6417219038386006	0.30743062017129485	-0.7418679546541892	-1.570343678227056
YBR090C	0.8207207404213234	0.24648070741850578	0.38698370943487803	-0.05420646440594593
YBR092C	0.8767117011008253	-0.4165934275444452	-0.17428931980707052	-0.3058422444159237
YBR095C	2.101077668879993	2.065845149582622	1.1558116118116215	1.328582877623337
YBR097W	0.8661664479886393	-1.01928015034147	-0.2556466351252374	0.15261242544998224
YBR098W	0.36041485795346756	0.26289600112911515	0.08673795411809372	0.0002306776892849934
YBR099C	1.0532470021711562	0.560824659306208	-0.3046907121350028	0.15035444765251885
YBR103W	1.019303532305609	-0.14211485645901945	-0.1480323469311673	0.19381754585781996
YBR104W	-0.14461183088478816	0.8103995697892766	0.6019597553322074	0.8755502819309443
YBR105C	0.17555288024669474	-0.7242729615405334	-0.47386728108155	-0.3623053959336533
YBR106W	-0.6636461476772108	-1.763996389835946	-1.2127222697253028	-0.6638870262740477
YBR107C	0.6625156360598471	-1.694423500785648	-0.7434374954080839	-0.29105365889035356
YBR108W	0.14461780700167218	0.0	0.0	0.0
YBR111C	-0.05477041092318454	0.09377905705887206	-0.17052348868205428	-0.035769166041791665
YBR111W-A	0.2414843173488046	-0.5181689395541833	-0.768222247562614	-0.3487500232182446
YBR114W	-0.693711025044779	-1.6553452514707203	-0.47266571234952237	-0.37910522496906857
YBR115C	1.6461447932463298	0.4763084964381175	-1.40535884776171	-0.22592048821124877
YBR116C	1.9067373473884441	0.851310236305263	-0.3458421885172058	-0.17002170494238147
YBR119W	1.3626901428620855	0.5701532656329799	-0.6117787807126913	-0.9184353286986172
YBR120C	-0.25196908909439597	0.8216092907196487	-1.0931741205835859	-0.7911093633812403
YBR122C	-0.15309618257573468	-0.45024013909845834	-0.2611236283476805	-0.7240973421170903
YBR125C	-0.6586051055563422	0.06759638852765153	-1.2159655691148423	-1.3640779161831011
YBR126C	-1.6750660707673493	-1.04428631061962	-1.3608539138802047	-2.1164500029807116
YBR127C	-0.03723232638012738	0.0	-0.06701210016636239	-0.20224002425865942
YBR128C	-0.473035989872016	0.5514000758827403	-0.8768260978895565	-1.4183336670553193
YBR129C	-0.34144569974424493	0.1838966595287085	0.1046067509179703	-0.39676686840385517
YBR130C	-0.6694328879770269	0.0014018456698017452	-0.4678195371309035	-1.3361384049497858
YBR131W	-2.122384692689405	-1.7718458380347173	-0.9136740101130408	-1.09304277260542
YBR132C	0.0009958353380314273	2.1677793549218616	0.08117037776379492	-0.18960076794014258
YBR133C	-0.769733992255203	-0.31455851207418906	-0.8016582165379317	-0.8537454641717872
YBR134W	-1.8175802575147386	-1.3278431647930307	-1.2452659933033026	-1.5652907130151685
YBR137W	-0.3233607835526408	0.6271884140065126	0.15406077331824744	-0.0895220829071789
YBR138C	0.38847612133386566	0.4338078166865915	0.037660221114353	-0.08169524077466313
YBR139W	-0.46913963055207814	-0.9962476965004529	0.28256983293676285	0.2578229619898844
YBR141C	0.13341972694119253	-0.40848297750188256	-0.37289124577375743	-0.12229509404686627
YBR144C	0.20842287167527473	-0.5317882219724214	-0.06701210016636223	1.451450503043801
YBR145W	0.8426696139222539	0.3630548667277338	0.24995690742882692	1.0635021086962788
YBR146W	0.18140372242881597	0.7797355760971397	0.10846949573350058	-0.03451910438207584
YBR147W	-0.41127137559592314	1.1940366090633754	0.4787676280884292	1.0341686980174127
YBR148W	0.3884524880513532	-0.0493359598300841	0.1704589779712252	0.40314177797415396
YBR150C	0.14461780700167212	0.12027356027316007	-0.322048482347766	0.028205000489059426
YBR151W	0.6424637955343482	1.0684259180222275	0.2238409045715429	0.2603174287292505
YBR156C	-1.2445546695995668	0.2375013723508171	-0.40374549356676237	0.1977840823354761
YBR157C	0.553241299962584	0.5474162862380996	0.1328920106026087	0.1270910414321997
YBR158W	0.3668246722584508	0.4991153582739852	0.34859799179331213	0.1349815411637635
YBR161W	0.1312632363724881	0.17194811342272734	-0.10498518943513706	0.10512127095348024
YBR162C	-0.7137611036979726	-1.32794438075601	-0.25703739282357935	-0.19281844927051048
YBR162W-A	0.05140351430640907	1.403386909105624	2.046541872125244	1.8105610644167134
YBR163W	0.6326943244880657	1.5649672691556695	0.5675307306143074	1.3512934278949926
YBR164C	-0.9153829424738428	-2.7849746397685227	1.3253719454768031	1.3631624230983235
YBR165W	-0.5498660601080655	-0.08333668867602857	-0.34801511213564124	-0.3398829523419688
YBR168W	0.4234342028135152	-0.2907289445326046	0.589508942683486	0.11284335220098878
YBR169C	0.6719692492358361	0.20689932379176915	-0.156616771554801	0.25003863419457334
YBR170C	-0.5584165358456926	0.513526318170791	0.41220509437522895	0.6657894492746991
YBR171W	-0.4691628151100629	-0.9469657751317854	0.7802699534574152	0.6058430079689755
YBR172C	0.40292109434997797	1.5580741421179833	0.7786236334026878	-0.18072090788335102
YBR174C	1.610725407125828	0.19801605571966097	-0.43309617343829254	0.19670324543762052
YBR175W	1.2416247873694364	0.12986532722580754	-0.22237134923161636	-0.2912568063381121
YBR176W	-0.7069154910385115	0.480222126396426	-0.22862318335866275	-0.44024040545312787
YBR177C	-0.9393821150499838	-0.5762029114528433	-0.25497964701975384	-0.6789550712234159
YBR178W	-1.4717614752148702	-0.29818094894646835	-0.7010504132048393	-1.105483314673998
YBR179C	0.8436414373132624	1.306714623460965	0.2474211279407734	-0.013048795487136852
YBR180W	-0.6874767863892496	0.12622674006026777	-0.47000834466949004	-0.1908653297012591
YBR181C	-0.26106668100856295	0.557575403376328	0.5880285150525019	0.8146247635903512
YBR182C-A	0.035317492488719494	-0.38032277837258616	0.29190888786857566	-0.011639262091373595
YBR183W	0.7068208360517371	0.9610671126306877	0.04198333697449611	0.09873731470205098
YBR184W	-1.944032901893627	-1.3047284278979683	0.4331822087818396	0.18168182081943715
YBR185C	-1.9541416091891577	-0.32404416436005296	-0.013631939039398666	-0.539111449395319
YBR186W	-0.8562763859885935	-0.12954326652811957	0.008569144037469037	-0.10821337432637508
YBR188C	-0.8083975693885689	-0.019885551614631913	-0.017525937000750065	-0.49949405796570295
YBR189W	-0.40553863519992556	0.16230272904923737	0.34226229161920224	0.18288476968341194
YBR191W	-0.05407864285953268	0.32296441773027457	0.4296195833499228	0.3683746173481723
YBR196C-A	-0.9508091967993467	0.9678861819750462	-0.5021568480987207	-0.8117548722215853
YBR197C	-0.17450319733584665	1.0038161771717156	-0.3318415765059325	-0.014460597733920999
YBR199W	1.5131696399307497	1.1455027029818066	0.7901075758556787	0.5854943420373281
YBR200W	-0.18003935077200572	-1.2411670074814962	-0.7069435544746171	-1.6450878710073777
YBR200W-A	-0.5885507943319052	-0.015455069162087146	0.30688814046577856	0.2410358170878301
