orf	hom | growth (relative abundance in pooled culture) | Osmotic Stress-Sorbitol (glucitol [0.6 M]) | Gonzalez R~Valero E, 2016	hom | growth (relative abundance in pooled culture) | High Osmostic Stress-Glucose (glucose [200 g/L]) | Gonzalez R~Valero E, 2016
YAL002W	-0.300981878741392	1.01288551669237
YAL004W	-0.159043797062066	0.0811106631338258
YAL005C	-0.30287611039521	0.240368735976001
YAL007C	0.0832833238504108	0.599998942581744
YAL008W	0.00332100601769443	0.197171286020029
YAL009W	0.546750570258054	3.9673368001343
YAL010C	2.18441455139487	1.23479876742076
YAL012W	-28.5185202612771	1.01264227031342
YAL013W	-31.326017023892	0.527370234540107
YAL014C	-0.493923216283548	0.307412135518752
YAL015C	0.4437543189384	0.510694247613335
YAL016C-B	1.16322054849717	0.0966525063681675
YAL017W	-0.0145027502728491	0.347013253439726
YAL018C	0.115831874628508	0.368691098959805
YAL019W	-0.150179067349696	0.210166795545201
YAL020C	-0.0141144850466126	0.168545467406497
YAL021C	-28.5185202612771	-28.4930831577523
YAL022C	0.38725460179148	0.0597819020407622
YAL023C	0.986728894405225	-0.0491374204630174
YAL024C	2.01241501859221	2.15943740774421
YAL026C	-31.5185012025854	3.47333184183235
YAL029C	0.106649328813856	0.0714601289970355
YAL030W	0.507321601314074	0.551802342415558
YAL031C	0.353237928180148	0.419402023514692
YAL034C	-0.0923375706602043	0.232928936868743
YAL036C	0.12486027526001	0.415031940569516
YAL037C-A	0.61414208849502	-1.29976360318398
YAL037W	0.162856450435297	0.671180745148343
YAL040C	1.10520070401613	0.273108502271493
YAL042C-A	0.125576778868134	0.344129314041076
YAL042W	-0.315539833415722	0.115499575605698
YAL044W-A	0.522416641689734	-0.646376014238711
YAL045C	0.310985486721559	0.407170417368101
YAL046C	0.64612750131737	0.683388361492604
YAL047C	2.28389597082308	-28.4930831577523
YAL048C	-0.661782833622968	-0.411679594280683
YAL049C	0.298522991254421	0.621371302468246
YAL051W	0.494809635342459	0.373607251920326
YAL053W	-0.0326286594126927	0.40836287871486
YAL054C	-0.148998100704149	0.20007385499497
YAL055W	-0.844280390167879	0.23627603101468
YAL056C-A	-0.327795644531631	0.406034909593861
YAL056W	-0.393434643178278	-0.102485323622943
YAL058W	-0.156273138309427	0.129091719791329
YAL059W	0.191035087575214	1.08109389081379
YAL060W	0.389879012034885	0.492692421530889
YAL061W	-0.0279213000275051	0.812201441182473
YAL062W	0.166266941891522	0.555550610643653
YAL064C-A	0.0966483509392978	0.52448882023416
YAL065C	-0.101068749637502	0.187662626711353
YAL066W	-0.0671778220031677	0.554991212590447
YAL067C	-0.115375352384686	0.27622701159131
YAL067W-A	0.649170733533183	-0.206078514330705
YAL068C	-0.051819979012373	0.157492447760997
YAR002C-A	0.205756550830973	-0.241885369205495
YAR002W	-0.0261993921571645	-0.308961242778588
YAR003W	-1.2085773558880901	0.374573505546108
YAR014C	0.770226577537459	0.302848514321648
YAR015W	-0.0379832736042269	-28.4930831577523
YAR018C	0.361833899624111	0.707928076290153
YAR020C	0.000333633387306895	0.565886949273436
YAR023C	0.323421153750092	0.524372707478446
YAR027W	0.190107045134618	0.0893053191502639
YAR028W	-0.00637725269035128	0.34690813662735
YAR029W	0.127305599258423	0.360580243726772
YAR030C	-0.0278445902355143	0.588272136816462
YAR031W	-0.111700453127888	0.18052437287444
YAR035C-A	0.118134214523823	-0.706345800704685
YAR035W	0.170203734668603	0.468083955260438
YAR042W	0.03273381639524275	0.2495145689439362
YAR047C	0.219186121403043	0.209037421995517
YAR050W	-0.487745670596209	0.0130483014513152
YBL002W	-0.114882426348126	0.145968861799577
YBL003C	-0.217563911499425	-0.26691903393774
YBL006C	-1.7009484456587098	-0.235060966527767
YBL007C	1.62427551585827	-1.25004917153494
YBL008W	-1.17563923383083	-0.683633462593449
YBL008W-A	0.916264513445338	-0.557797240349238
YBL009W	0.357926701212888	0.213913613297576
YBL010C	0.257290524209857	0.271620584607067
YBL011W	1.02807342358082	0.458278917979132
YBL012C	1.09915064676264	0.806256603077508
YBL013W	0.186788539149521	0.301255884412501
YBL015W	-0.316802887904625	-0.676069327698734
YBL017C	0.787816366862261	0.0126555349609508
YBL019W	0.198781284144725	0.122716686057226
YBL021C	1.00837490276607	0.0836139282105773
YBL022C	-0.363941872936152	-1.17614188249119
YBL024W	0.441302786332687	-0.492975717815565
YBL028C	0.250250599639165	-0.288904692929402
YBL029C-A	-0.206316156357491	-0.402613559860413
YBL029W	0.0340253668808287	-0.139798653984985
YBL031W	-0.667026596318374	-0.0567632638369254
YBL032W	-0.404467885454344	-0.420318633521989
YBL033C	-28.5185765154976	-28.4931312539564
YBL036C	-0.0718266901673644	0.0334396732581561
YBL037W	0.0482221110561089	-0.211582257323377
YBL038W	0.0216475043740854	-1.02979481690101
YBL039W-B	0.962110351277272	0.182896120382257
YBL043W	0.411829816300056	0.281027724990646
YBL046W	-0.265387846779274	-0.878696164328551
YBL048W	0.185650564700616	0.178531720439022
YBL049W	-0.292607839560024	0.298926719935786
YBL051C	0.236170055816753	-0.0860421742594896
YBL053W	-0.0947401974895423	-0.20427789470123
YBL054W	0.0690853189258146	-0.0174091520709054
YBL055C	0.347758090301649	0.157699191125697
YBL056W	-0.0858986999677073	-0.229017303096327
YBL057C	0.328860884765693	0.215140822046983
YBL059W	0.328909215138781	0.142591428932574
YBL060W	0.404315403893669	0.349685085899758
YBL061C	0.0332180507155787	-0.161319313381785
YBL062W	0.0955824879244383	-0.0804388066083269
YBL063W	0.0241723145877302	-0.275167031853193
YBL064C	0.0903476632727409	-0.0555293084693939
YBL065W	-1.00431417334987	-0.465584963588499
YBL066C	-0.302935956624672	-0.00662807584089991
YBL067C	-1.1029617000652001	-0.0788750880808948
YBL068W	0.269843341066247	-0.248217661598696
YBL070C	0.0983892491914366	-0.0927826721494491
YBL071C	0.430725299533139	-0.300083661585228
YBL071C-B	0.981310051019284	0.051472652299261
YBL071W-A	-32.1030824656744	-32.0776723527561
YBL072C	0.746993786178205	-0.030114643662785
YBL078C	0.124565991569076	0.231157585820019
YBL079W	0.353494608644339	0.661133898481002
YBL081W	0.211430653567027	0.0419526228618297
YBL082C	1.6369215818262401	1.12431360829793
YBL083C	1.4439765626722	1.12593721739846
YBL085W	0.122549142840467	0.154457479310068
YBL087C	0.680033756054692	0.204560061886907
YBL088C	0.371108967649159	-0.0216135169088875
YBL089W	0.976113882348902	0.31361137638582
YBL090W	0.406585281337201	-0.549150464909975
YBL091C	0.538649633195532	0.188074527242224
YBL091C-A	-0.242579508310734	0.270635931451666
YBL094C	0.263148311790827	-0.196586720256149
YBL095W	0.342214004589165	-0.433839836724885
YBL096C	0.874945428495322	0.307119747283761
YBL098W	0.814302286963356	-0.203410089731864
YBL099W	0.0	32.313464908541
YBL100C	-0.167107969749517	-0.333184004144675
YBL100W-C	0.628458278818444	-0.0847625105543097
YBL102W	0.940216410728532	1.13651288418306
YBL103C	29.4804135920496	28.5058767397017
YBL106C	0.219040316322837	-0.362182219497129
YBL107C	0.630386597778363	-0.0224619105710821
YBR001C	0.512031726308583	0.174612328987065
YBR003W	0.703948652224472	-0.175307398202648
YBR007C	0.336054531961091	-0.182240845802019
YBR008C	0.261651762452152	-0.153002508682904
YBR009C	-0.323183116999225	-0.414709498068108
YBR010W	-0.00947065264008454	-0.457877979931071
YBR013C	0.244703015773038	-0.218856414681709
YBR014C	0.482481502602783	0.0170693433456052
YBR016W	0.637437251465416	0.378701116899423
YBR018C	0.054767220284738	-0.302520289487499
YBR019C	0.133730296723543	-0.397417616196899
YBR022W	0.350361317289349	-0.483522694775305
YBR024W	0.583781696462121	-0.26519626734783
YBR025C	1.08376208669423	0.597397724858491
YBR026C	0.0893984457783287	-0.46790539728394
YBR028C	0.33364644459199	-0.256329530518845
YBR030W	0.490136236017326	0.747366212865517
YBR031W	0.445595448026047	0.18157893582136
YBR032W	0.355983134818712	-0.21967442153304
YBR033W	0.848667408510801	-0.0893938447868733
YBR034C	1.16618310851945	0.188971127110835
YBR035C	-0.45344469276985	-32.4931880264712
YBR036C	-28.5185202612771	-28.4930831577523
YBR041W	0.995347482808969	0.340882538138814
YBR042C	0.654200119852395	0.635842964346055
YBR044C	1.06987452577503	-0.0820398041179957
YBR045C	0.324681775444273	-0.359015876846168
YBR046C	0.113414730460507	-0.512753166361247
YBR047W	0.575498015169927	-0.0803308618174294
YBR048W	0.980389887468415	-0.189261450226407
YBR050C	0.43378488356887	-0.188075146458786
YBR051W	0.240743681491218	-0.0255456653381825
YBR052C	0.432316001397552	-0.247543980158114
YBR053C	0.362389176463787	-0.151973435827599
YBR056W-A	0.18251470231851	-0.979967567319875
YBR058C	0.907017091207277	0.226738310654816
YBR058C-A	1.7235413595284101	-0.703248010231277
YBR059C	0.486183530177554	0.494951353164065
YBR062C	0.0741018968854404	-0.178385998059709
YBR063C	0.244509083589022	-0.552765304667222
YBR064W	0.728548542425606	-0.348709171602005
YBR065C	0.422257599876204	-0.551634680465617
YBR066C	0.182695609648113	0.0580944177194928
YBR068C	0.194764358170449	-0.139703311784723
YBR069C	-0.0572055865685317	-0.314401372272447
YBR071W	0.127648669027397	-0.419921631448108
YBR072C-A	0.105161331019627	-0.298934201147036
YBR072W	0.410126182680017	0.0287382630049827
YBR073W	0.324695722629122	-0.662682337266238
YBR074W	-5.560983190404961	0.04972704487498083
YBR077C	1.71521874333469	0.750020843574395
YBR081C	0.0	0.0
YBR083W	0.273451508391832	0.125736706001011
YBR084W	0.310292511682153	-0.892174608018292
YBR085C-A	0.846858736353942	-0.371465889726808
YBR089C-A	0.667723408053994	0.0615908312831832
YBR092C	0.46362484738509	0.0349004077741246
YBR093C	-0.0765109378124497	-1.25810098387882
YBR094W	-0.298780404675282	-0.826359385556162
YBR098W	0.324776825059571	-0.221182733616263
YBR099C	-0.102296786824395	-2.51092963591763
YBR101C	0.670256739875635	-0.370192403887344
YBR103W	0.334815347851245	-0.0209336268728161
YBR104W	0.862857939675925	-0.0953495975061425
YBR105C	-0.550850961067453	-0.557678280959517
YBR106W	-30.5186310905733	1.82037625375636
YBR107C	-0.642405572756195	-0.328712485332625
YBR108W	-0.247264901387019	-1.00362097611228
YBR111W-A	0.424692133956626	-2.61192738570784
YBR113W	-0.477516335468464	-2.11112547827649
YBR114W	0.69920721604654	-2.89426194084734
YBR116C	0.521410668559986	-0.915159463656309
YBR119W	1.96184133718681	0.0127935819493677
YBR120C	0.78624169824027	-0.527375841378702
YBR121C	0.1587979475701055	-0.290809771341975
YBR126C	-28.5185202612771	-28.4930831577523
YBR128C	0.564815960376438	-0.371233266979665
YBR129C	0.295324039548903	-0.163900247078865
YBR130C	0.0699132478742766	-0.937774476628386
YBR131W	3.37743563220161	2.2347336607851798
YBR133C	-1.47097963515602	-0.83607437970094
YBR134W	0.721136335379264	0.560590896320553
YBR137W	0.760161870817355	0.576481775463016
YBR138C	0.35756240678662	-1.65383186026731
YBR141C	0.691618457744427	-0.562246642479975
YBR144C	0.25151748891442	-0.107393621575999
YBR145W	-0.138885345488214	-0.483308173476101
YBR146W	0.193269127383897	-0.810462632149234
YBR147W	0.323301683556941	-0.579771182905604
YBR148W	1.0652682194298	-0.042073917441894
YBR149W	-0.497126692453664	-1.35966026497031
YBR150C	0.57629541424266	0.028979813602141
YBR151W	0.248414634144498	-0.893886170151083
YBR157C	-0.603392492321317	-0.77919826580911
YBR161W	1.4969546532135	1.19937822426979
YBR162C	1.2837488939632	-29.4930939104639
YBR162W-A	0.496856861066942	-0.359926568005762
YBR163W	-1.20052929082447	-1.7346529270484101
YBR164C	-0.729783532348455	-0.679565370407305
YBR168W	0.0849807301887595	0.135354649999611
YBR169C	0.0866361171604772	-0.317157885161075
YBR171W	29.4804135920496	30.0906371312909
YBR172C	0.129637056826313	-0.86824384059167
YBR173C	-0.462993435965786	-0.183782294446321
YBR174C	-0.536946064620167	1.1403635297818
YBR175W	-0.666447807392437	2.13547601303046
YBR176W	0.0468472973969771	0.0897034716494775
YBR177C	-0.00692731188071508	-0.00559269541370269
YBR178W	0.143425825462435	-0.154728526669188
YBR179C	-0.0704299996647913	-0.977730957307703
YBR180W	0.0911329250755815	0.0198917956008113
YBR181C	0.298031416829928	0.174133487311456
YBR182C	0.00925697409400992	-0.0169806818308096
YBR182C-A	-0.359663326261272	-0.365536308292705
YBR183W	-0.0307254435024416	-0.0418453224442441
YBR184W	0.135565792263973	-0.0856097045179094
YBR185C	-0.0811552916011478	-0.165426000551498
YBR186W	-0.106731501154594	0.00804703953179586
YBR187W	-0.131459576214063	-0.240791184512529
YBR188C	-0.168589969750613	-0.153435027120247
YBR189W	-14.25926013063855	-14.24654157887615
YBR191W	-8.100296066180858	-8.361139245757997
YBR194W	0.00103356207379942	-1.6176038460983602
YBR195C	0.137638451005108	0.274372596216793
YBR196C-A	0.0	0.0
YBR196C-B	-0.348004514527399	-1.24077023275587
YBR197C	-0.476295776805415	-0.223708093501168
YBR199W	-0.121481237323575	-0.00242952551197571
YBR200W	-32.9777077436811	-0.275719261257074
YBR200W-A	0.208515129146439	-0.921802600665013
YBR201W	0.0713775166848143	-0.135525837340302
YBR203W	-0.303766268423707	-0.148366561414393
YBR204C	0.107835455837964	0.0533350187813046
YBR205W	0.0419074378296911	0.375624526882421
YBR206W	0.0852842175048896	0.0895609860377433
YBR207W	-0.0104478059465003	-0.0949751380942143
YBR208C	-0.0523147815962406	-0.0969288638865939
YBR210W	0.152031852475179	0.0825274265830915
YBR212W	-0.0470050073414272	-0.252744019309103
YBR213W	-0.632394062503644	-0.850143822141158
YBR214W	0.0561160177364733	-0.172329754228759
YBR215W	-0.258609452627249	-0.629777948521429
YBR216C	0.292332209437785	0.108223203727931
YBR217W	-0.0510517623929052	0.106875228589052
YBR218C	-0.244667553059605	0.128512883449575
YBR219C	-0.176554537961648	0.389903913304924
YBR220C	-0.00569710788159392	-0.0716365652780939
YBR221C	-0.662697283473874	-0.0345212613360386
YBR221W-A	0.416449498005048	-0.37392367016727
YBR222C	-0.0177357612996086	-0.237389167135492
YBR223C	-0.0895652197717372	-0.142740563501332
YBR224W	0.112142926133968	0.163466957762765
YBR225W	0.0656276231989602	0.210337137167206
YBR226C	0.0327890935037394	0.239165923638078
YBR227C	-0.759481594521953	-0.280654776855813
YBR228W	0.144852274618885	0.360578818062228
YBR229C	0.566248864429581	0.114982513457642
YBR230C	0.00506889404663648	-0.142188781709002
YBR230W-A	0.969772381603266	-0.689074176630281
YBR231C	-0.821486265064353	-0.102037843629589
YBR232C	-0.120984303451555	0.195464821931749
YBR233W	-0.00644155897755334	-0.234813018393162
YBR235W	0.0239892813005947	-0.257640307760938
YBR238C	-0.879154723539269	-0.210786587593616
YBR239C	0.255520954587744	0.0539475544078665
YBR240C	0.138558039366843	-0.140440371717444
YBR241C	0.116164172139921	-0.477179735813745
YBR242W	-0.0170633512816328	-0.265931863175486
YBR244W	0.464990685214535	-0.0361452075533843
YBR245C	0.165851319877741	-0.106889443086085
YBR246W	-0.202469846177147	-0.188835286019541
YBR248C	-0.134201564416685	-0.365685994257178
YBR249C	0.0255597672964403	-0.388211116639889
YBR250W	0.0870993018940419	-0.0845319613279045
YBR251W	-0.259948197350474	-0.879560040300402
YBR255W	-0.924674811812462	-0.10701726692067
YBR258C	-0.250543157538498	0.131145349968647
YBR259W	0.134863113498377	0.124176107193931
YBR260C	-0.067160290255381	-0.356442756258196
YBR261C	0.0933672807018159	0.347324742337077
YBR262C	0.237429577551657	-0.00729414772952292
YBR263W	-0.0795243569724477	-0.0425333392860968
YBR264C	0.0597049227170863	-0.0862266027005927
YBR266C	-2.49767588550465	-1.44685097605346
YBR267W	-1.27516969089085	-1.4470367601396101
YBR268W	-0.0380727473946954	2.33457342237327
YBR269C	0.0835385161005427	0.156466268119772
YBR270C	0.0180676985439595	-0.646690605091896
YBR271W	-0.87136328998747	0.242436974468753
YBR272C	0.115784261332616	-0.607195852255141
YBR273C	-0.0834721298676225	0.440093564525739
YBR275C	0.355309681300175	0.613957487967412
YBR276C	0.76681013357252	0.201274747939647
YBR277C	-0.447286754737018	0.255192947043297
YBR278W	-0.0228980502240972	0.0872303523972876
YBR279W	30.4806961669665	31.6758706303299
YBR281C	-0.126702375671673	0.164084144874233
YBR282W	-0.185009187869603	0.071447880035182
YBR283C	0.421765358272784	0.255365184002319
YBR284W	-0.552140096596529	-0.353914698212389
YBR286W	-0.135175586921986	0.158115054571683
YBR287W	0.139157107052345	-0.351125737304003
YBR288C	0.662585021539254	0.675009714669369
YBR289W	0.0	0.0
YBR290W	-0.745771276783755	-0.0553728221725489
YBR291C	-0.237291829205648	-0.0664256921290438
YBR292C	-0.306115515959015	0.00978618280540877
YBR293W	-1.2783530302189199	-0.310513692675181
YBR294W	0.16430824468918	-0.271995603521836
YBR295W	0.0664256041964551	0.453882095423691
YBR296C	0.0431955984377613	0.458257290037235
YBR296C-A	0.420872069167021	0.0628153890632306
YBR297W	-0.38877221077349	-0.269576414719787
YBR298C	-0.485134852410821	-0.402967814064266
YBR299W	-0.208241699006541	-1.2822695677698999
YBR300C	-0.347714299072063	-0.104506867530911
YBR301W	0.397393279386184	0.150289002029445
YCL001W	0.0962025021604234	0.668866175635619
YCL001W-A	-0.315543645164892	-0.112219891570078
YCL001W-B	1.09851484000644	0.680389221368661
YCL005W	0.443637600498953	1.30981861682344
YCL008C	2.96202930189115	1.5980205512116799
YCL009C	-0.205996107505052	-0.60506438581366
YCL010C	0.201349058106779	-0.466499429450172
YCL011C	-0.145776934236263	-0.303593553881264
YCL012C	0.81482983140645	0.274980817736425
YCL014W	-0.00848946558522455	-0.08774438124623166
YCL016C	-0.400732415111652	-0.45734091998019
YCL021W-A	0.79011906309896	-0.245957687508799
YCL022C	-0.0574763695069336	0.184756168463676
YCL023C	-0.0663172818493603	0.232645637933793
YCL024W	-0.332000628545729	-0.117984209828163
YCL025C	-0.0123574602415658	-0.403160402337799
YCL026C-A	0.705036900425947	0.510066719539965
YCL026C-B	0.50681958972272	-0.11876774221564
YCL027W	0.0308643188201136	-0.078915427076727
YCL028W	0.20429359236875	-0.0217188150751061
YCL029C	0.0752121088829246	-0.119018406227299
YCL030C	-0.218466912772952	-0.157418032831013
YCL032W	-0.49771162121821	-0.576286200755639
YCL033C	-0.433862912284311	-0.488016749959419
YCL035C	0.0814886235096852	-0.357899925140131
YCL036W	-0.00465891116297935	-0.287615642475527
YCL037C	-0.334699471254399	-0.599427397796772
YCL038C	-0.213126339810135	-0.125906919701996
YCL039W	-0.531627141273868	0.0696211663097164
YCL040W	-0.283904643965445	-0.473375091996093
YCL041C	0.0	14.25293836985085
YCL042W	-0.32752480568407	-0.6152421821209
YCL044C	-0.529450404248186	-0.0796239410978048
YCL045C	-0.33758757453269	0.0662056578979864
YCL046W	-0.72608836551257	-0.366826970008165
YCL047C	-0.0795143506042105	-0.152063012861303
YCL048W	-0.09886221023395	-0.186830415066142
YCL049C	-0.54525496638957	-0.352389786118767
YCL050C	-0.07172772510032	-0.0405271372319476
YCL051W	-0.0456195535496029	-0.226154956711486
YCL055W	-0.0397512181920277	-0.247571765978436
YCL056C	0.0321770986035447	0.0041613173302634
YCL057C-A	0.703984087721345	-0.0161345447866662
YCL057W	-0.0656280935380983	0.0536102091998817
YCL058C	-0.0773155870845879	-0.818819404371114
YCL061C	0.16695543050941897	0.10507296380668352
YCL063W	0.16705374030461267	-0.1329650465863328
YCL064C	-0.0972150383533758	0.0837173636919638
YCL069W	0.213961952004938	0.255483966567272
YCL076W	-0.452515314865894	0.120329292645256
YCR001W	-0.277892257215744	-0.483199197266334
YCR002C	0.00823294672913933	-0.708854876201721
YCR003W	0.0915383072442262	-0.462518950671612
YCR004C	-0.0152567023489548	0.0742474282328378
YCR005C	0.734568540684311	0.112678064885357
YCR006C	0.81928187540433	0.63312340000495
YCR007C	-0.314977603296629	-0.480917573900985
YCR008W	-0.999815656924231	-0.248693400315517
YCR009C	-0.867962069689403	-32.492704457953
YCR010C	-0.0590785960788198	0.0542429556526958
YCR011C	-0.000952083672877769	0.00476010517477368
YCR014C	-0.393902011848334	-0.374429180859681
YCR015C	-0.0870475700925508	-0.190148035097571
YCR016W	0.0383072199202432	0.174298901489559
YCR017C	-0.529060585944509	-0.63265567093421
YCR019W	-0.180186203477688	-0.428306953131939
YCR020C	0.0423503022806877	-0.0394676942856473
YCR020C-A	0.518523381184807	0.0203885749414194
YCR020W-B	-3.33567429964452	-1.62246018192523
YCR021C	0.336748425354181	0.472060860411583
YCR022C	-0.126035152015958	-0.0589478653890159
YCR023C	0.213276572397226	0.0236076671606829
YCR024C	31.0652877206494	30.8277869607316
YCR024C-A	-0.896919582135939	-0.152876104853762
YCR025C	-0.662058643759189	-0.229666488509676
YCR026C	-0.268759889838961	-0.184444687900111
YCR027C	0.151755703580819	0.212275328661245
YCR028C	-6.0379093339379	-4.98738422148011
YCR028C-A	0.156973941629034	-0.165148941201831
YCR030C	0.790472018058953	-0.0410169449594572
YCR031C	0.947492747969123	0.0130857405315737
YCR033W	-0.349861429488011	0.300661443993227
YCR034W	0.982307526952417	-0.167240638254718
YCR036W	-0.445261380653853	-0.325029183316095
YCR037C	0.401954251095655	0.424965551930483
YCR043C	-0.25909927205902	-0.0240932091374514
YCR044C	-0.289921583739188	-0.117422904596108
YCR045C	-0.19650700162916	0.0814759956978683
YCR046C	0.225613028523022	0.053561573626377
YCR047C	0.0	0.0
YCR049C	-0.0428704783856317	0.0316939587123084
YCR050C	0.39047579281198	0.0800652843307481
YCR051W	-0.330126793500726	0.33250599954821
YCR053W	0.0	28.5058357856491
YCR059C	-0.294777294661524	0.0620983757190722
YCR060W	0.140427229682694	0.211165032945204
YCR061W	-0.0658159336129089	0.012550391503115516
YCR063W	-0.0381375844873826	3.33463810809381
YCR065W	-0.616426775273457	-0.291649060892216
YCR066W	0.185415059927449	-0.434099486651802
YCR068W	-0.210540706794309	-0.0657462980030479
YCR069W	0.652230673896489	-0.231401506627063
YCR071C	0.0874982840930257	-0.276916449817689
YCR073W-A	-0.421362385919508	-0.146106916025593
YCR075C	0.495860934103137	-0.0414542261872343
YCR075W-A	1.0305977610742	-0.0833315621309251
YCR076C	-0.259334012214675	0.293320557341041
YCR077C	0.53002491423228	0.512317375643494
YCR079W	-0.226442832850434	-0.958301223653091
YCR081W	-0.839188992705004	-0.817878501979528
YCR082W	-0.668858984133079	0.152979881704332
YCR083W	0.400431512187961	-0.0550671143677714
