orf	hom | growth (relative abundance in pooled culture) | dieldrin (dieldrin [115 uM]) | Gaytan BD~Vulpe CD, 2013	hom | growth (relative abundance in pooled culture) | dieldrin (dieldrin [230 uM]) | Gaytan BD~Vulpe CD, 2013	hom | growth (relative abundance in pooled culture) | dieldrin (dieldrin [460 uM]) | Gaytan BD~Vulpe CD, 2013
YCR036W	-0.05032619005456457	-3.3636918717327524	-1.9160483213422024
YCR060W	1.4720410590960598	0.030788941617690985	0.03950615095551106
YCR063W	2.440820217646457	2.5246932126506696	2.592591156455304
YCR068W	-0.05032619005456457	0.030788941617690985	-2.404936939416631
YCR073W-A	-2.6798696204056425	-3.5715172276521674	-2.2419740667251546
YCR079W	-0.05032619005456457	0.030788941617690985	-1.9703692789060279
YCR086W	-0.05032619005456457	-2.186014854856068	0.03950615095551106
YCR089W	-1.8494874845053024	0.030788941617690985	-1.698764491086901
YCR095C	-2.8182666430556997	-2.8787660412541176	-2.024690236469853
YCR098C	-0.05032619005456457	0.030788941617690985	1.5604929627426214
YDL002C	-0.05032619005456457	0.030788941617690985	-1.8074064062145516
YDL020C	-4.479030914856381	0.030788941617690985	0.03950615095551106
YDL023C	-0.05032619005456457	1.97049226353223	2.3209863686361767
YDL044C	2.8560112855966273	3.355994636328329	2.538270198891478
YDL056W	3.547996398846911	4.048745822726379	3.5703683926041605
YDL062W	-0.05032619005456457	0.030788941617690985	1.9950606232532246
YDL066W	-0.05032619005456457	0.030788941617690985	-3.0024674726187097
YDL082W	3.409599376196854	0.030788941617690985	0.03950615095551106
YDL083C	2.1640261723463436	2.9403439244894995	2.8641959442744307
YDL100C	-0.05032619005456457	0.030788941617690985	-2.3506159818528056
YDL107W	-2.6798696204056425	0.030788941617690985	0.03950615095551106
YDL117W	-0.05032619005456457	0.030788941617690985	2.8641959442744307
YDL142C	-0.05032619005456457	0.030788941617690985	-3.0024674726187097
YDL149W	-0.05032619005456457	0.030788941617690985	-2.2419740667251546
YDL172C	-3.441053244980955	-3.5715172276521674	-4.088886623895217
YDL173W	-3.5102517563059834	-3.5715172276521674	-3.0024674726187097
YDL189W	1.333644036446003	0.030788941617690985	1.4518510476149709
YDL190C	-2.6798696204056425	-3.917892820851192	-4.577775241969646
YDL198C	-0.05032619005456457	2.8017936872098894	2.3209863686361767
YDL202W	3.2712023535467973	3.979470704086574	3.0814797745297318
YDL204W	-1.987884507155359	-1.908914380296848	-1.59012257595925
YDL219W	-2.6798696204056425	-2.324565092135678	-1.9160483213422024
YDL223C	-2.1262815298054156	-1.908914380296848	-1.3728387457039488
YDL236W	-0.05032619005456457	0.030788941617690985	-1.4814806608315993
YDR022C	-0.05032619005456457	0.030788941617690985	-1.6444435335230756
YDR024W	-0.05032619005456457	2.8017936872098894	2.7555540291467797
YDR028C	-0.05032619005456457	-2.7402158039745075	0.03950615095551106
YDR029W	-1.8494874845053024	-1.770364143017238	-1.4814806608315993
YDR049W	1.8872321270462298	2.3168678567312546	2.3209863686361767
YDR065W	3.2712023535467973	3.7716453481671595	0.03950615095551106
YDR067C	-2.4030755751055293	0.030788941617690985	0.03950615095551106
YDR073W	-0.05032619005456457	-3.0173162785337277	0.03950615095551106
YDR080W	-0.05032619005456457	0.030788941617690985	-3.328393218001662
YDR083W	3.409599376196854	3.6330951108875493	4.16789892580624
YDR096W	-0.05032619005456457	0.030788941617690985	1.4518510476149709
YDR101C	-0.05032619005456457	0.030788941617690985	2.2666654110723514
YDR105C	-3.787045801606097	-4.125718176770607	-2.459257896980456
YDR112W	4.3783785347472515	4.325846297285599	3.1901216896573827
YDR114C	3.1328053308967405	0.030788941617690985	2.8641959442744307
YDR115W	2.8560112855966273	3.2174443990487194	2.9728378594020817
YDR121W	2.7176142629465705	3.355994636328329	2.646912114019129
YDR132C	-0.05032619005456457	0.030788941617690985	1.5604929627426214
YDR140W	3.963187466797081	4.1872960600059885	3.4074055199126843
YDR143C	-2.4030755751055293	0.030788941617690985	0.03950615095551106
YDR150W	1.4720410590960598	1.97049226353223	1.7777767929979231
YDR156W	-0.05032619005456457	0.030788941617690985	2.918516901838256
YDR169C	-0.05032619005456457	-1.908914380296848	-2.133332151597504
YDR174W	2.994408308246684	0.030788941617690985	4.27654084093389
YDR175C	4.239981512097195	4.464396534565209	3.9506150955509383
YDR204W	-0.05032619005456457	0.030788941617690985	-2.133332151597504
YDR215C	-0.05032619005456457	-1.908914380296848	0.03950615095551106
YDR219C	-1.8494874845053024	0.030788941617690985	0.03950615095551106
YDR230W	-1.8494874845053024	0.030788941617690985	-1.9703692789060279
YDR231C	-0.05032619005456457	0.030788941617690985	-2.29629502428898
YDR255C	-2.9566636657057566	-3.987167939490997	-3.2197513028740112
YDR272W	-2.9566636657057566	0.030788941617690985	-2.2419740667251546
YDR283C	-2.8182666430556997	-2.8787660412541176	0.03950615095551106
YDR290W	-0.05032619005456457	-3.294416753092947	0.03950615095551106
YDR296W	-0.05032619005456457	0.030788941617690985	2.4296282837638277
YDR298C	-0.05032619005456457	0.030788941617690985	3.1358007320935575
YDR338C	-2.4030755751055293	0.030788941617690985	0.03950615095551106
YDR347W	3.755591932821996	4.464396534565209	4.16789892580624
YDR357C	1.8872321270462298	2.3168678567312546	1.6691348778702724
YDR360W	-0.05032619005456457	0.030788941617690985	2.103702538380875
YDR363W-A	2.994408308246684	0.030788941617690985	0.03950615095551106
YDR372C	-0.05032619005456457	0.030788941617690985	-1.8074064062145516
YDR377W	-5.171016028106664	-4.402818651329827	-3.9802447087675668
YDR379W	2.1640261723463436	0.030788941617690985	0.03950615095551106
YDR383C	1.7488351043961732	0.030788941617690985	0.03950615095551106
YDR384C	4.101584489447138	0.030788941617690985	0.03950615095551106
YDR385W	3.2712023535467973	0.030788941617690985	0.03950615095551106
YDR391C	2.7176142629465705	0.030788941617690985	0.03950615095551106
YDR393W	-0.05032619005456457	2.8017936872098894	2.212344453508526
YDR400W	2.5792172402965137	0.030788941617690985	0.03950615095551106
YDR403W	2.994408308246684	0.030788941617690985	0.03950615095551106
YDR422C	-0.05032619005456457	-2.324565092135678	0.03950615095551106
YDR430C	2.1640261723463436	0.030788941617690985	0.03950615095551106
YDR431W	9.360671350149294	9.313654839351557	6.123453398103953
YDR441C	-3.6486487789560402	-3.7100674649317775	-2.6765417272357577
YDR443C	3.547996398846911	4.1872960600059885	2.809874986710605
YDR447C	1.7488351043961732	0.030788941617690985	2.212344453508526
YDR450W	2.994408308246684	3.355994636328329	2.9728378594020817
YDR452W	-2.8182666430556997	0.030788941617690985	-1.8074064062145516
YDR455C	-7.246971367857515	-6.96599804100261	0.03950615095551106
YDR456W	-0.05032619005456457	-4.541368888609436	0.03950615095551106
YDR458C	-3.2334577110058693	-4.125718176770607	-2.459257896980456
YDR466W	-0.05032619005456457	0.030788941617690985	-2.6765417272357577
YDR467C	-0.05032619005456457	0.030788941617690985	-2.6765417272357577
YDR471W	-0.05032619005456457	0.030788941617690985	1.8864187081255737
YDR486C	1.4720410590960598	0.030788941617690985	0.03950615095551106
YDR516C	-0.05032619005456457	1.97049226353223	2.2666654110723514
YDR520C	-3.6486487789560402	-3.0173162785337277	-2.024690236469853
YDR522C	-1.434296416555132	0.030788941617690985	0.03950615095551106
YDR529C	-1.987884507155359	0.030788941617690985	-2.2419740667251546
YDR540C	2.094827661021315	3.1481692804089145	2.7012330715829544
YEL003W	3.1328053308967405	0.030788941617690985	2.9728378594020817
YEL012W	-3.2334577110058693	-3.4329669903725573	-2.893825557491059
YEL013W	-0.05032619005456457	2.10904250081184	2.3209863686361767
YEL031W	-0.05032619005456457	-4.125718176770607	0.03950615095551106
YEL045C	-3.2334577110058693	0.030788941617690985	0.03950615095551106
YEL056W	3.963187466797081	5.018597483683648	3.6246893501679858
YEL061C	1.6104380817461164	2.38614297537106	1.9950606232532246
YEL062W	-0.05032619005456457	0.030788941617690985	-2.893825557491059
YEL068C	3.2712023535467973	3.494544873607939	2.8641959442744307
YER005W	-1.987884507155359	-2.116739736216263	-1.698764491086901
YER007C-A	-0.05032619005456457	1.8319420262526203	2.103702538380875
YER017C	3.1328053308967405	3.494544873607939	2.9728378594020817
YER032W	2.994408308246684	0.030788941617690985	1.8864187081255737
YER040W	-0.05032619005456457	2.9403439244894995	0.03950615095551106
YER041W	-0.05032619005456457	-2.601665566694898	-2.5678998121081067
YER047C	-4.3406338922063235	-4.125718176770607	-2.893825557491059
YER048C	-0.05032619005456457	0.030788941617690985	-2.3506159818528056
YER050C	2.440820217646457	3.355994636328329	3.1358007320935575
YER051W	-3.5102517563059834	0.030788941617690985	-2.6765417272357577
YER053C	-0.05032619005456457	-2.186014854856068	0.03950615095551106
YER056C	3.1328053308967405	0.030788941617690985	0.03950615095551106
YER056C-A	-0.05032619005456457	0.030788941617690985	1.7777767929979231
YER058W	-0.05032619005456457	0.030788941617690985	-1.8074064062145516
YER059W	-2.541472597755586	0.030788941617690985	-3.4913560906931385
YER060W-A	3.409599376196854	0.030788941617690985	0.03950615095551106
YER066C-A	-3.0950606883558134	-3.0173162785337277	-2.2419740667251546
YER074W	3.1328053308967405	2.9403439244894995	3.2444426472212085
YER084W	-0.05032619005456457	0.030788941617690985	-2.893825557491059
YER087W	-0.05032619005456457	3.2174443990487194	3.1358007320935575
YER092W	-0.05032619005456457	0.030788941617690985	-2.404936939416631
YER101C	-3.6486487789560402	-3.4329669903725573	-2.893825557491059
YER110C	2.1640261723463436	0.030788941617690985	1.8864187081255737
YER116C	2.440820217646457	3.2174443990487194	3.1901216896573827
YER122C	-0.05032619005456457	3.8409204668069643	3.0814797745297318
YER131W	-0.05032619005456457	0.030788941617690985	1.8864187081255737
YER139C	1.8872321270462298	2.8710688058496943	3.2444426472212085
YER141W	-1.987884507155359	0.030788941617690985	-1.9160483213422024
YER151C	-2.4030755751055293	0.030788941617690985	0.03950615095551106
YER156C	3.1328053308967405	3.0788941617691097	2.7555540291467797
YER164W	-0.05032619005456457	0.030788941617690985	1.8864187081255737
YER167W	-1.8494874845053024	-2.8787660412541176	-2.459257896980456
YER169W	-3.3718547336559266	-3.8486177022113868	-2.6765417272357577
YER176W	-1.987884507155359	-2.7402158039745075	-1.8074064062145516
YFL010C	-2.4030755751055293	0.030788941617690985	0.03950615095551106
YFL012W-A	-2.6798696204056425	-2.047464617576458	-3.2197513028740112
YFL013C	-1.987884507155359	0.030788941617690985	-2.6765417272357577
YFL018C	-3.0950606883558134	-3.0173162785337277	-3.2197513028740112
YFL019C	-3.787045801606097	0.030788941617690985	0.03950615095551106
YFL021W	-6.4165892319571745	-2.047464617576458	-1.8074064062145516
YFL025C	-3.6486487789560402	-3.294416753092947	-4.306170454150519
YFR010W	-0.05032619005456457	0.030788941617690985	-2.3506159818528056
YFR018C	-1.8494874845053024	0.030788941617690985	0.03950615095551106
YFR021W	-0.05032619005456457	0.030788941617690985	-1.8074064062145516
YFR031C-A	2.8560112855966273	0.030788941617690985	2.3209863686361767
YFR044C	2.5792172402965137	2.8017936872098894	2.3209863686361767
YGL005C	-2.4030755751055293	-2.7402158039745075	-4.088886623895217
YGL007W	-2.8182666430556997	0.030788941617690985	0.03950615095551106
YGL013C	-3.5102517563059834	-3.294416753092947	0.03950615095551106
YGL019W	-0.05032619005456457	0.030788941617690985	-2.7851836423634087
YGL020C	-0.05032619005456457	0.030788941617690985	-2.459257896980456
YGL031C	2.994408308246684	3.355994636328329	2.9728378594020817
YGL042C	-0.05032619005456457	0.030788941617690985	-3.0024674726187097
YGL051W	-1.8494874845053024	0.030788941617690985	0.03950615095551106
YGL062W	-2.541472597755586	0.030788941617690985	0.03950615095551106
YGL064C	3.824790444147024	4.1872960600059885	3.5160474350403352
YGL072C	-0.05032619005456457	3.0788941617691097	0.03950615095551106
YGL076C	2.994408308246684	2.9403439244894995	3.2987636047850337
YGL087C	-0.05032619005456457	2.38614297537106	1.9950606232532246
YGL088W	-0.05032619005456457	0.030788941617690985	3.1901216896573827
YGL114W	6.177539829197989	3.9101955854467687	3.4074055199126843
YGL124C	-0.05032619005456457	0.030788941617690985	-2.024690236469853
YGL125W	-3.3718547336559266	0.030788941617690985	0.03950615095551106
YGL127C	3.547996398846911	3.6330951108875493	3.0271588169659065
YGL133W	-0.05032619005456457	2.24759273809145	1.7777767929979231
YGL138C	-2.9566636657057566	-3.294416753092947	0.03950615095551106
YGL147C	2.7176142629465705	3.0788941617691097	2.7555540291467797
YGL148W	-7.108574345207458	-7.450923871481246	0.03950615095551106
YGL194C	-0.05032619005456457	0.030788941617690985	-1.698764491086901
YGL198W	-0.05032619005456457	-1.770364143017238	0.03950615095551106
YGL212W	-0.05032619005456457	0.030788941617690985	-3.328393218001662
YGL214W	1.8872321270462298	2.10904250081184	0.03950615095551106
YGL226C-A	-5.171016028106664	0.030788941617690985	-4.088886623895217
YGL227W	-0.05032619005456457	-3.294416753092947	-1.9160483213422024
YGL229C	-5.586207096056834	-5.926871261405536	-4.306170454150519
YGL232W	2.1640261723463436	0.030788941617690985	-1.3728387457039488
YGL250W	-0.05032619005456457	0.030788941617690985	1.8320977505617484
YGL252C	2.440820217646457	2.9403439244894995	1.6691348778702724
YGL253W	-1.8494874845053024	0.030788941617690985	0.03950615095551106
YGR010W	-2.2646785524554724	-2.047464617576458	-1.9160483213422024
YGR022C	-1.8494874845053024	0.030788941617690985	0.03950615095551106
YGR041W	-3.3718547336559266	-3.4329669903725573	-2.3506159818528056
YGR057C	-3.441053244980955	-3.4329669903725573	0.03950615095551106
YGR064W	-3.6486487789560402	0.030788941617690985	-2.6765417272357577
YGR092W	-0.05032619005456457	0.030788941617690985	-2.5678998121081067
YGR102C	-0.05032619005456457	3.0788941617691097	1.9950606232532246
YGR104C	-0.05032619005456457	0.030788941617690985	2.538270198891478
YGR117C	-3.0950606883558134	-2.601665566694898	-1.9160483213422024
YGR118W	-0.05032619005456457	0.030788941617690985	2.4296282837638277
YGR127W	2.5792172402965137	0.030788941617690985	0.03950615095551106
YGR129W	-2.2646785524554724	-2.7402158039745075	0.03950615095551106
YGR138C	-0.05032619005456457	-1.908914380296848	-1.3728387457039488
YGR162W	2.7176142629465705	3.2174443990487194	0.03950615095551106
YGR178C	-2.541472597755586	-2.047464617576458	-1.8074064062145516
YGR183C	-0.05032619005456457	0.030788941617690985	-2.133332151597504
YGR193C	-2.1262815298054156	-3.0173162785337277	-2.893825557491059
YGR208W	-0.05032619005456457	0.030788941617690985	-1.8074064062145516
YGR209C	-1.7110904618552454	0.030788941617690985	-1.4814806608315993
YGR214W	-0.05032619005456457	0.030788941617690985	1.8864187081255737
YGR215W	2.9252097969216555	3.9101955854467687	3.6246893501679858
YGR219W	-0.05032619005456457	3.355994636328329	2.7012330715829544
YGR223C	2.3024231949964	3.0788941617691097	2.212344453508526
YGR255C	-0.05032619005456457	0.030788941617690985	-2.459257896980456
YGR275W	-1.987884507155359	0.030788941617690985	0.03950615095551106
YGR282C	-2.8182666430556997	-2.7402158039745075	-2.2419740667251546
YGR283C	-0.05032619005456457	0.030788941617690985	1.34320913248732
YGR285C	2.5792172402965137	0.030788941617690985	2.918516901838256
YHL009C	-0.05032619005456457	0.030788941617690985	-3.2197513028740112
YHL013C	2.1640261723463436	0.030788941617690985	1.9950606232532246
YHL023C	-0.05032619005456457	0.030788941617690985	-2.7851836423634087
YHL029C	-3.5102517563059834	-3.294416753092947	0.03950615095551106
YHL034C	-0.05032619005456457	0.030788941617690985	-3.871602793639916
YHL044W	-0.05032619005456457	0.030788941617690985	2.212344453508526
YHR006W	-3.6486487789560402	-5.095569837727877	-1.9160483213422024
YHR008C	-0.05032619005456457	0.030788941617690985	2.4296282837638277
YHR010W	3.1328053308967405	3.7716453481671595	0.03950615095551106
YHR011W	-0.05032619005456457	5.087872602323453	4.385182756061541
YHR022C	-1.7110904618552454	0.030788941617690985	0.03950615095551106
YHR030C	-5.309413050756721	-7.312373634201635	-5.175305775171725
YHR039C	-2.541472597755586	0.030788941617690985	0.03950615095551106
YHR041C	3.1328053308967405	2.9403439244894995	0.03950615095551106
YHR046C	-4.3406338922063235	-4.264268414050217	-3.2197513028740112
YHR048W	-0.05032619005456457	0.030788941617690985	-2.5678998121081067
YHR064C	-0.05032619005456457	0.030788941617690985	2.538270198891478
YHR067W	-0.05032619005456457	-2.9480411598939225	0.03950615095551106
YHR073W	-3.2334577110058693	-3.779342583571582	-4.686417157097297
YHR079C	-1.987884507155359	0.030788941617690985	-2.5678998121081067
YHR081W	-0.05032619005456457	0.030788941617690985	2.7555540291467797
YHR082C	-0.05032619005456457	0.030788941617690985	-5.609873435682328
YHR094C	-3.5102517563059834	-3.155866515813337	-2.5678998121081067
YHR103W	-0.05032619005456457	0.030788941617690985	-2.9481465150548845
YHR104W	-0.05032619005456457	0.030788941617690985	-1.59012257595925
YHR115C	-4.202236869556267	-4.541368888609436	-4.197528539022868
YHR120W	4.101584489447138	4.810772127764234	4.493824671189191
YHR129C	-0.05032619005456457	0.030788941617690985	-2.7851836423634087
YHR133C	-1.8494874845053024	-2.324565092135678	0.03950615095551106
YHR155W	-0.05032619005456457	0.030788941617690985	-3.1111093877463607
YHR157W	-4.06383984690621	-3.294416753092947	-2.2419740667251546
YHR168W	-0.05032619005456457	0.030788941617690985	-1.8074064062145516
YHR171W	-0.05032619005456457	0.030788941617690985	-2.459257896980456
YHR176W	-2.2646785524554724	0.030788941617690985	0.03950615095551106
YHR179W	-0.05032619005456457	0.030788941617690985	-2.3506159818528056
YHR200W	-0.05032619005456457	0.030788941617690985	2.103702538380875
YHR202W	-2.541472597755586	-2.4631153294152877	0.03950615095551106
YHR203C	-0.05032619005456457	0.030788941617690985	2.3209863686361767
YIL005W	-0.05032619005456457	0.030788941617690985	2.103702538380875
YIL018W	3.755591932821996	4.325846297285599	4.439503713625366
YIL032C	-2.2646785524554724	0.030788941617690985	0.03950615095551106
YIL035C	-4.894221982806551	-4.957019600448267	-3.871602793639916
YIL043C	-1.7110904618552454	-1.908914380296848	-1.59012257595925
YIL047C	-0.05032619005456457	2.9403439244894995	3.0271588169659065
YIL052C	-4.7558249601564935	0.030788941617690985	0.03950615095551106
YIL053W	-0.05032619005456457	2.5246932126506696	2.4296282837638277
YIL055C	-2.1262815298054156	-2.047464617576458	-1.59012257595925
YIL057C	-0.05032619005456457	-1.908914380296848	0.03950615095551106
YIL060W	3.686393421496968	4.1872960600059885	3.8962941379871125
YIL067C	3.686393421496968	0.030788941617690985	0.03950615095551106
YIL076W	1.7488351043961732	0.030788941617690985	1.8864187081255737
YIL085C	-0.05032619005456457	0.030788941617690985	-1.1555549154486473
YIL089W	-1.987884507155359	0.030788941617690985	-1.4814806608315993
YIL090W	-0.05032619005456457	0.030788941617690985	-2.893825557491059
YIL101C	-1.8494874845053024	0.030788941617690985	-1.59012257595925
YIL105C	-0.05032619005456457	0.030788941617690985	-2.3506159818528056
YIL107C	-0.05032619005456457	-2.4631153294152877	-1.698764491086901
YIL110W	3.686393421496968	4.1872960600059885	4.5481456287530175
YIL114C	-0.05032619005456457	-2.186014854856068	-1.2641968305762978
YIL119C	-2.4030755751055293	-2.324565092135678	-2.133332151597504
YIL121W	-0.05032619005456457	-1.6318139057376282	0.03950615095551106
YIL130W	-3.0950606883558134	-3.8486177022113868	-2.5678998121081067
YIL133C	-0.05032619005456457	0.030788941617690985	2.538270198891478
YIL135C	-1.987884507155359	-2.186014854856068	-2.5678998121081067
YIL139C	-3.2334577110058693	-3.7100674649317775	-2.3506159818528056
YIL146C	-1.987884507155359	0.030788941617690985	0.03950615095551106
YIL154C	-4.271435380881295	-6.7581726850831965	-4.414812369278169
YIL162W	5.900745783897875	5.849898907361308	5.037034246827445
YIR005W	1.8872321270462298	2.5246932126506696	2.809874986710605
YIR013C	-1.7110904618552454	-1.908914380296848	-1.4814806608315993
YIR021W	-1.7110904618552454	-1.770364143017238	-2.7851836423634087
YIR023W	-4.617427937506437	0.030788941617690985	0.03950615095551106
YIR036C	-0.05032619005456457	0.030788941617690985	-1.59012257595925
YJL004C	-0.05032619005456457	0.030788941617690985	-4.360491411714344
YJL016W	2.025629149696287	2.38614297537106	2.04938158081705
YJL036W	-3.3718547336559266	-2.8094909226143123	-3.9802447087675668
YJL062W	-0.05032619005456457	0.030788941617690985	-3.1111093877463607
YJL073W	-1.572693439205189	0.030788941617690985	-1.59012257595925
YJL102W	3.893988955472053	5.434248195522478	4.765429459008319
YJL120W	-4.3406338922063235	-5.441945430926902	-5.664194393246153
YJL121C	-3.5794502676310116	-5.926871261405536	0.03950615095551106
YJL124C	-0.05032619005456457	0.030788941617690985	-2.893825557491059
YJL127C	3.2712023535467973	0.030788941617690985	0.03950615095551106
YJL128C	-0.05032619005456457	-2.186014854856068	-2.5678998121081067
YJL130C	-3.5794502676310116	-2.9480411598939225	-3.8172818360760905
YJL131C	-2.6798696204056425	0.030788941617690985	-2.133332151597504
YJL136C	-0.05032619005456457	0.030788941617690985	1.8864187081255737
YJL141C	-2.2646785524554724	-2.4631153294152877	-2.29629502428898
YJL148W	-0.05032619005456457	0.030788941617690985	2.592591156455304
YJL155C	-0.05032619005456457	-2.601665566694898	-2.187653109161329
YJL166W	-3.5102517563059834	0.030788941617690985	-2.459257896980456
YJL180C	-2.541472597755586	0.030788941617690985	0.03950615095551106
YJL193W	-1.987884507155359	-3.0173162785337277	-2.730862684799583
YJL205C	2.1640261723463436	2.38614297537106	0.03950615095551106
YJL209W	-0.05032619005456457	0.030788941617690985	-1.698764491086901
YJR009C	-0.05032619005456457	2.24759273809145	1.9950606232532246
YJR014W	2.1640261723463436	2.8017936872098894	2.8641959442744307
YJR032W	-0.05032619005456457	4.1872960600059885	2.918516901838256
YJR038C	2.3024231949964	0.030788941617690985	0.03950615095551106
YJR044C	-3.0950606883558134	-3.0173162785337277	-3.0024674726187097
YJR049C	-0.05032619005456457	3.355994636328329	2.212344453508526
YJR050W	-0.05032619005456457	0.030788941617690985	1.7777767929979231
YJR053W	1.7488351043961732	0.030788941617690985	0.03950615095551106
YJR055W	-0.05032619005456457	2.6632434499302797	0.03950615095551106
YJR059W	-0.05032619005456457	-2.601665566694898	-2.893825557491059
YJR070C	-0.05032619005456457	2.5246932126506696	0.03950615095551106
