orf	hap a | cell death (frequency of dead cells) | tunicamycin [2.5 ug/ml] | quantitative | quantitative | quantitative	hap a | cell death (frequency of dead cells) | tacrolimus (anhydrous) [1 ug/ml], tunicamycin [2.5 ug/ml] | quantitative | quantitative | quantitative
YAL062W	1.0524172484968237	-0.7284978850967386
YAL064C-A	-0.3688185631062189	-0.1696251778620369
YAL065C	0.7075251666764419	0.8414328671910561
YAL066W	0.48468482156350323	0.6600038494574035
YAL067C	0.23580714560074678	0.7451701608173192
YAL068C	0.3923680480699999	0.8981953339977434
YAR002C-A	0.09709731857926482	0.34133633475219766
YAR002W	-0.4533724402390283	-1.0972683131906196
YAR003W	0.6414056238710694	1.0762683192744833
YAR014C	1.5447504726396897	1.2183758624952998
YAR015W	-1.7178936523415596	-0.3548117438285116
YAR018C	0.2154033114946402	0.5460850503001575
YAR020C	0.2560175755257616	0.22947145602920158
YAR023C	-0.8874829550332121	-0.018109637501712492
YAR027W	-0.06931023983341936	0.16331938023194018
YAR028W	-0.04600744621481006	0.14848283955118843
YAR029W	2.734812023913787	1.1002740003581752
YAR030C	2.0249254006253867	1.0156746595670336
YAR031W	-0.5686537256037788	-0.19929494840491627
YAR035W	-0.18980469257021632	-0.10383304374983104
YAR042W	0.3428966634095961	0.6167828772488329
YAR047C	1.7836386945068599	1.02177172241685
YAR050W	-0.6995185045301999	0.23476375400135582
YBL001C	-0.3163079365896961	-1.0422362285332227
YBL002W	-0.2623503709641185	-1.099921459464726
YBL003C	-0.26061418540750175	-0.4936187548862896
YBL005W	-0.432112867089927	-0.711359768395948
YBL006C	-0.4923847378627491	1.6084783104859652
YBL007C	2.986063826111498	1.88801052821508
YBL008W	-0.6507110109081429	-1.2295456968487781
YBL009W	0.022790519808772863	-0.4780063630344888
YBL010C	-0.5231514725262905	-0.7700496488684314
YBL011W	-0.26061418540750175	-0.6048615361258723
YBL012C	1.2503692442517944	-0.8556035294888661
YBL013W	0.1858121749341902	-0.31807362060178596
YBL015W	-0.2882848102435293	-0.8556035294888661
YBL016W	-0.9304251437192465	-1.7907028121856783
YBL017C	-0.40258509932442155	0.14242824819691663
YBL019W	-0.8570921641484874	-0.645447023288724
YBL021C	-0.4923847378627491	0.38899155669257196
YBL022C	0.8242556277387645	0.02261537319345085
YBL024W	-0.3163079365896961	1.7153594575682283
YBL025W	-0.193623784976682	0.044586920024889856
YBL027W	0.8242556277387645	-4.2747254750779415
YBL028C	-0.8934530857044657	-0.5647325883099409
YBL029W	-0.8934530857044657	-0.7700496488684314
YBL031W	-0.6837911180315078	-0.40095313337219307
YBL032W	-1.0062873396299223	0.27730649602714075
YBL033C	-0.04257271238438972	0.6799835186686022
YBL036C	-0.6837911180315078	-0.5488065536259932
YBL037W	0.8904195827390559	0.5676979918678431
YBL038W	0.25214239618823986	0.06300175747670138
YBL039C	-0.344692661633038	-1.0149691466583073
YBL042C	-1.084859465873224	-0.7030537673344875
YBL043W	-0.5231514725262905	-0.2516666718776702
YBL044W	1.3714889530544456	0.4072704652280534
YBL045C	-1.0452226156860405	0.23928738828997678
YBL046W	-0.37344843933295885	0.5850859670435601
YBL047C	0.954651464787074	2.1509517737984387
YBL048W	-0.8213225033592206	-0.04572820826892941
YBL049W	-0.4923847378627491	-0.14366369547330884
YBL051C	0.8242556277387645	1.1899231692375947
YBL052C	-0.026095618017358817	0.08302478016888555
YBL053W	-0.5860067677525955	-0.37815800249457127
YBL054W	-0.37344843933295885	-0.28102836720903224
YBL055C	-0.6507110109081429	-0.31063373084719226
YBL056W	-0.8934530857044657	-0.215301159787162
YBL057C	-1.084859465873224	-0.6947670601372318
YBL058W	0.954651464787074	0.18148804545733677
YBL059W	0.33758170491576445	-1.0240350367834898
YBL060W	-0.8570921641484874	-0.3479893166175375
YBL061C	0.41982626217780056	-0.1578765662425751
YBL062W	0.6129137931118448	0.30242931706813225
YBL063W	-0.6181209975083852	-0.5329513015519678
YBL064C	-1.084859465873224	-0.34048684099361926
YBL065W	-6.359715123482401	-0.37059187909780417
YBL066C	-0.9304251437192465	-0.4547151431231888
YBL067C	-1.4306340599280307	-1.2974987198751156
YBL068W	-0.7861251817612442	-0.8211353787966982
YBL069W	-0.6837911180315078	-0.27366525655727186
YBL070C	-0.7514821717875455	-0.4936187548862896
YBL071C	-1.0452226156860405	-0.4162312117315126
YBL072C	-2.492804467766743	-1.4887464594652118
YBL075C	-0.5860067677525955	-0.36304176867257254
YBL078C	-0.20629573009336685	-3.293886544652375
YBL079W	-0.07609289902625763	-0.35550760358217354
YBL080C	0.8740642236105819	-0.8816749671666536
YBL081W	-0.26061418540750175	0.056302364250877875
YBL082C	-0.6507110109081429	0.1750077060834763
YBL083C	-0.4923847378627491	0.015839633560435766
YBL085W	-0.8213225033592206	-0.3479893166175375
YBL086C	-0.7861251817612442	-0.5408701191083569
YBL087C	-2.3460977378779457	-0.07343650946178454
YBL088C	-0.8213225033592206	-0.31807362060178596
YBL089W	-0.20629573009336685	-5.502263015375799
YBL090W	-0.1272530111283411	-0.31063373084719226
YBL091C	-0.05095221773454295	-0.8040253899100445
YBL091C-A	0.10650122787689247	0.1596968126267316
YBL093C	1.3265089389128801	1.5804708837373413
YBL094C	4.240320280770754	1.9318810467473195
YBL095W	0.4614666217653054	0.3729728986036642
YBL096C	0.5282174886853636	0.48231007628795586
YBL098W	-0.021263015416913045	0.03706700146259026
YBL099W	2.727870169174391	2.116502623371732
YBL100C	0.03528837239688361	0.350609991841747
YBL101C	0.5062095008394993	0.7341959756413565
YBL102W	-0.201001957631441	0.17129015681342286
YBL103C	0.5282174886853636	1.2975301912451869
YBL104C	-0.16992167379125536	0.1950507599526069
YBL106C	0.06298565745507315	-3.1318972351574574
YBL107C	0.5715322940085544	-1.512000291130563
YBR001C	0.4614666217653054	0.3053684300355837
YBR003W	0.5499900924703106	-0.4139875374632435
YBR005W	0.09031115563457846	0.06811364091291616
YBR006W	0.3210165190636488	0.08658579434326429
YBR007C	1.7076892777502615	0.20096109056255973
YBR008C	0.4157182010314605	0.43360981343645305
YBR009C	0.5282174886853636	-0.3778361781258998
YBR010W	0.8326220878960314	-0.14311220337559047
YBR012C	0.36891800086395105	-0.058085471101396134
YBR013C	0.9780924620656933	-0.3706588327469078
YBR014C	1.5148904967457688	2.051061249577928
YBR015C	0.5062095008394993	0.2420047229479637
YBR016W	1.3019034908786111	0.3110617628623333
YBR018C	0.6139446415762703	0.48231007628795586
YBR019C	0.4839609837739344	-0.24436955091404203
YBR020W	0.6376606561784375	0.4224999172472751
YBR021W	0.4614666217653054	-0.038807547442850664
YBR022W	0.2719606742902129	-0.26504541696478995
YBR023C	0.8513846082572422	0.3729728986036642
YBR024W	0.8136850299560645	0.49836624038978045
YBR025C	-0.5809140551006505	-0.11677098866887368
YBR026C	0.995566552606317	0.36181266245272714
YBR027C	0.43872092090228243	-0.058085471101396134
YBR028C	0.9780924620656933	-1.6305145758083772
YBR030W	-1.0421349180657953	0.5354938095438926
YBR031W	0.24698221307331647	-1.3377335733684759
YBR032W	1.3609139718626688	0.27097544625088144
YBR033W	0.8699757790077655	0.2361762367325583
YBR034C	0.24698221307331647	0.4876718590617031
YBR035C	0.1537774943072073	0.17361176377189236
YBR036C	-0.050138947067077694	0.5669492558769279
YBR037C	1.0807555114296954	1.5731585739728657
YBR040W	0.007209043788999927	-0.07100785506693132
YBR041W	-0.201001957631441	-0.026025319927692914
YBR042C	0.9426877601392805	0.018280760422431996
YBR043C	1.0300710913305446	0.6895166200476646
YBR044C	-0.050138947067077694	0.6186400347174036
YBR045C	0.5499900924703106	0.3896343877997707
YBR046C	-5.876775801214303	-0.4139875374632435
YBR047W	0.3210165190636488	0.2361762367325583
YBR048W	0.19608658593464753	0.13528605719476844
YBR050C	-0.3302974075000516	-0.25813732746700313
YBR051W	-0.29719555542166803	0.03081822113288241
YBR052C	-6.462415676037019	-6.577244156167108
YBR053C	-0.6552595356077461	-0.9467996682135348
YBR054W	0.2216934524809884	0.7292649304383841
YBR056W	0.3451081499251692	1.4014809586637715
YBR057C	0.19608658593464753	0.40068993105704476
YBR058C	0.36891800086395105	0.5825519339349053
YBR059C	0.007209043788999927	0.5512635108185823
YBR061C	0.17015350849928595	0.1533431034251327
YBR062C	0.8326220878960314	-0.9380956771830231
YBR063C	0.09031115563457846	0.024556159644768046
YBR064W	0.3924525872429774	0.2824844406550357
YBR065C	0.09031115563457846	0.1533431034251327
YBR066C	0.007209043788999927	0.049524943157044005
YBR067C	-0.07943037398321565	0.2186212762309015
YBR068C	0.06298565745507315	-0.6094770040200282
YBR069C	-0.8182040003180316	-2.738473850495686
YBR071W	0.19608658593464753	0.1473363759194165
YBR072W	0.4839609837739344	-0.6644029402308663
YBR073W	0.09031115563457846	0.08044126902749098
YBR074W	0.2224456407329851	0.10068841105762294
YBR076W	-0.5309657056440595	0.05531221856329381
YBR077C	0.03528837239688361	0.1950507599526069
YBR078W	1.824651264447626	1.321228434282253
YBR081C	3.910169050178107	2.2694939242609675
YBR082C	0.12284198092263207	0.22647570345031773
YBR083W	0.41242250303345507	0.32508047331911083
YBR084C-A	-1.2466310966755216	-0.1428629471461522
YBR084W	0.34316178806823006	-1.2149777819063954
YBR085W	2.656085485140686	1.0819542776176423
YBR089C-A	0.4797854233935837	0.014911896260317298
YBR090C	0.2718932389458232	-0.3147038128173502
YBR092C	0.5453517833604162	-0.25982922460707586
YBR093C	-1.3845322549128758	0.22647570345031773
YBR094W	0.12284198092263207	-0.5018682999277075
YBR095C	1.748951519911566	0.5560096918422698
YBR097W	3.429539795630241	1.6108788359525466
YBR098W	0.2551112160528246	-0.48913884269015945
YBR099C	-0.17636122583532823	-0.6271977345906214
YBR101C	4.157125316249128	1.5311230973603904
YBR103W	0.7914162528493816	-2.6627730261033324
YBR104W	-0.23490191501097415	0.2595498186741702
YBR105C	0.4797854233935837	-0.3516075922372301
YBR106W	1.6955017455381238	1.5729047893054313
YBR107C	0.9427620446731131	0.09205900578591023
YBR108W	1.4244259434733253	0.023539899813658678
YBR111C	0.19849695902092862	-0.1428629471461522
YBR112C	1.7320485468658404	1.155499769479149
YBR113W	0.38955170751506246	0.032153770676720865
YBR114W	0.9971980570913196	0.4378301794039694
YBR115C	0.31963440480689836	-0.36087414439023746
YBR116C	-0.09108356308989438	-0.09855967764858127
YBR119W	1.1025824517096696	-0.07215577120281068
YBR120C	-0.9127504068703921	-0.6174502489710811
YBR121C	1.2526448521648912	-3.143909925410028
YBR122C	-0.333737993155965	-2.251074204337038
YBR125C	0.36646615960199985	-0.4923501670377171
YBR126C	0.2476704539576589	-2.3153040647109866
YBR127C	-1.7952502228096683	-12.350422678054692
YBR128C	-0.03583196174769631	-2.451549171915633
YBR129C	-0.48408642652884887	-0.8260405897829832
YBR130C	-0.38765866399757665	-1.3475587616385942
YBR131W	-1.2466310966755216	-4.262549758611353
YBR132C	2.3133815866374956	-0.12509682556563836
YBR133C	2.3238660067425587	-1.4264699291252034
YBR134W	-0.8740316099926665	-0.6959407655766846
YBR137W	-0.14760542681572406	-0.5401140465853593
YBR138C	-0.6890878489871111	-0.8159178398120446
YBR139W	-0.48408642652884887	-0.7555871553287238
YBR141C	-0.38765866399757665	-0.370157054101873
YBR144C	-0.5505389255533281	-0.7655943267331647
YBR145W	0.0710802208886381	-0.4356003322838503
YBR146W	-0.2647034046065578	-1.5065832715378824
YBR147W	-0.9920667300814212	-0.9490582926003694
YBR148W	-0.23490191501097415	-0.7756205775989241
YBR149W	-0.41938288207844293	-0.7455989909089501
YBR150C	0.34316178806823006	-0.3239055071792922
YBR151W	0.09709731857926482	-0.10739052268952029
YBR156C	0.9243455331763437	-0.3516075922372301
YBR157C	-0.17636122583532823	-0.24166420832052646
YBR158W	-0.11918207222754039	-0.22356172233422678
YBR159W	-0.4515218075548828	-0.5497191031115021
YBR161W	-0.06330255802563292	-0.24166420832052646
YBR162C	1.9396356355884121	0.14286874391123663
YBR162W-A	-0.11918207222754039	-0.8260405897829832
YBR163W	0.04478486019179198	-0.9594408566562945
YBR164C	0.01820521981736382	-1.8644605773408678
YBR165W	-0.6188375615437148	-1.0326984968646378
YBR166C	-0.7983766318943704	-1.2698142223356252
YBR168W	-0.8359131287787291	-0.7756205775989241
YBR169C	0.36646615960199985	0.14286874391123663
YBR170C	-0.5844510878818435	-1.2478109810883682
YBR171W	0.2718932389458232	0.7622622833442337
YBR172C	0.22320664227562725	0.25130077072999457
YBR173C	0.4139193662989855	0.9181308367703321
YBR174C	0.6643071234067305	1.1287585565579303
YBR175W	1.0264469308182018	1.149196099717412
YBR176W	0.7382550128398615	0.058899449340714574
YBR177C	0.6070918819097652	-0.1430095813106584
YBR178W	-0.09809253441129115	0.058899449340714574
YBR179C	1.7669472090259883	-0.5359464868923296
YBR180W	-0.616140209013524	-0.027813412384875745
YBR181C	-1.2572044151944566	0.50894047830052
YBR182C	-0.8343313377407339	-0.3166716634405215
YBR183W	-0.38721626695674716	0.0330547237425324
YBR184W	-0.09809253441129115	0.48548276567706883
YBR185C	0.38291660544511114	0.1271255213281406
YBR186W	-0.2667664209679919	0.2934412762315626
YBR187W	-0.12528386147588905	0.430284112909075
YBR188C	0.38291660544511114	-0.16098777394512573
YBR189W	-1.074027412556596	0.516910872429708
YBR191W	-0.2948705657710199	0.4775191752366665
YBR194W	1.5926910712335756	0.7889351423054402
YBR195C	-0.18074228869086448	0.44612204010990303
YBR197C	-0.616140209013524	0.1355839180370298
YBR199W	-1.2572044151944566	-0.4873918643668031
YBR200W	1.1939016685938935	0.8834465827102821
YBR201W	-0.616140209013524	-0.1430095813106584
YBR203W	-0.5818744359956234	0.3421992726125876
YBR204C	-0.3261308708197342	0.19436634478674925
YBR205W	-0.6863900010789828	-0.06295581397019961
YBR206W	-0.4822984974695851	0.20270358265931027
YBR207W	-0.3261308708197342	-0.9651240486375733
YBR208C	0.29509979027875993	-0.12510053574174732
YBR209W	0.007294355310983867	-1.21806925632071
YBR210W	-0.7224130767220244	-0.15199000088860648
YBR212W	-0.2667664209679919	-0.3634695056743784
YBR213W	-0.7963609661551551	-0.9225027340512912
YBR214W	-0.8729984521361629	-0.09836546071918953
YBR215W	-0.7590626719502354	-0.8802680126775495
YBR216C	-1.2572044151944566	-0.6646103569333944
YBR217W	-0.8343313377407339	-1.6438185653635753
YBR218C	-0.5818744359956234	-0.2980834307397272
YBR219C	-0.4184360766268887	0.05030046978178542
YBR220C	-0.4184360766268887	-0.4489094460941102
YBR221C	2.2438565448475947	-0.24275985587836751
YBR222C	-0.38721626695674716	-0.6147026325543796
YBR223C	-0.38721626695674716	-0.09836546071918953
YBR224W	-0.7224130767220244	-0.4681109005529889
YBR225W	-1.6696966903298753	-0.8907908332188634
YBR226C	-1.4025929973233262	-0.4970623685859294
YBR227C	-1.1655682992831262	-0.37288578008219875
YBR228W	-1.035178347084579	-0.7353922253364166
YBR229C	-0.3261308708197342	0.9760777926795857
YBR230C	-0.616140209013524	-0.18808588790939718
YBR231C	0.7742780884829031	-2.4093127418701483
YBR232C	0.6728951292257591	-0.25035709795779215
YBR233W	-0.2962396092292356	-0.1430095813106584
YBR235W	0.22674897879525968	-0.7660598187922487
YBR238C	-0.9934482981249186	-0.8697689189219556
YBR239C	-1.2572044151944566	0.20270358265931027
YBR240C	-0.9525285928050061	0.007065747766237511
YBR241C	-0.7963609661551551	-0.233602830099621
YBR242W	-1.3530072128571418	-0.28881706726800016
YBR244W	-0.6863900010789828	-0.594888363898306
YBR245C	-1.1655682992831262	-0.9651240486375733
YBR246W	-1.077751484116775	-1.9907965382063135
YBR248C	-0.38721626695674716	-2.265586945684192
YBR249C	-0.4822984974695851	-0.1072601073738725
YBR250W	-0.12528386147588905	0.17764695121171423
YBR251W	2.2703637950974866	-0.3917756482114747
YBR255W	0.8271837611649968	-0.7558148287234506
YBR258C	-0.616140209013524	0.3421992726125876
YBR259W	-0.4822984974695851	0.20270358265931027
YBR260C	2.726498195005807	0.8255130688775739
YBR261C	-1.1212024793617064	-1.5215977400420442
YBR262C	-0.5481569389296123	-0.401249397375457
YBR263W	-0.5818744359956234	-0.3634695056743784
YBR264C	-0.45012537468244085	-0.4681109005529889
YBR266C	1.7445289272844045	-0.13404644840283353
YBR267W	1.8435846950069972	-0.036574179047948796
YBR268W	2.0483377269876084	0.10165774895380698
YBR269C	-0.6224957157654173	1.7620894704347616
YBR270C	0.34316178806823006	-0.5401140465853593
YBR271W	0.5112973816354429	-0.3239055071792922
YBR272C	0.5453517833604162	-0.3147038128173502
YBR273C	-0.20102799701747334	-0.19652430037904978
YBR274W	-0.1366926007961121	-0.20552133762255934
YBR275C	-0.03583196174769631	-0.7058349679048239
YBR276C	1.7356976183322053	0.754765821652666
YBR277C	-0.5108831499014646	1.7991231938121035
YBR278W	-0.7388591571721165	1.8541893198558397
YBR279W	2.24062707645472	0.6246816944865667
YBR280C	0.04478486019179198	-0.2326051759577863
YBR281C	-0.8603959741751239	1.8845342799127707
YBR282W	3.1295705939227845	-0.607720797562804
YBR283C	0.5112973816354429	1.2892912627694106
YBR284W	-0.474669002102142	1.9506831645076115
YBR285W	-0.20102799701747334	-0.1428629471461522
YBR286W	-0.4389282554271792	1.938717819217854
YBR287W	-0.03583196174769631	-0.4828492304224721
YBR288C	-0.5844510878818435	-2.7789936012918948
YBR289W	0.4350825048115178	-4.071300792083151
YBR290W	0.728214204842391	0.4775191752366665
YBR291C	-0.2669137920254406	1.811410038154167
YBR292C	-0.20102799701747334	-0.4356003322838503
YBR293W	-0.4036486925581371	-0.2780572046807948
YBR294W	-0.8359131287787291	-1.0750228056996658
YBR295W	-1.166939039207791	1.8966234047450228
YBR296C	0.07725893643557767	-0.3794563792238423
YBR297W	-1.0757929929032966	1.872417299929559
YBR298C	-0.5475834081451139	1.968580290072674
YBR299W	0.3312171677652932	-0.03577129395569231
YBR300C	0.1354340712745385	-0.09855967764858127
YBR301W	-0.09108356308989438	-0.8974507441137897
YCL001W	0.8550274205819898	0.6927279725290659
YCL001W-A	-0.4036486925581371	1.8784792798355265
YCL002C	0.06015235858932849	0.11850096943441688
YCL005W	2.769862410071039	2.086892292944888
YCL007C	0.6418573122826017	-1.006257207530579
YCL008C	1.9128982498572573	0.8894863431846012
YCL009C	0.06015235858932849	0.03788794142529224
YCL010C	-0.35751194577881046	0.577715685952105
YCL011C	-0.28830559440599596	-0.3015765799317488
YCL014W	0.039783932199569626	0.6990084820693014
YCL016C	2.0190246969944985	0.9785365728449159
YCL022C	-0.8603959741751239	-0.028441745704028843
YCL023C	-0.294785902844623	0.1425951849100449
YCL024W	-1.091616891140948	-0.07468147846411459
YCL025C	-0.28830559440599596	-0.34200971143461173
YCL026C-A	-0.09108356308989438	-1.1607072591126655
YCL027W	-0.6563329352294032	-0.13601843459617727
YCL028W	-0.9078761035682306	-0.27750841762860967
YCL029C	0.4155141421332537	-0.1437510652629849
YCL030C	-0.9078761035682306	-0.15926061153107587
YCL032W	1.3835426042908123	1.4545368267890026
YCL033C	1.1150068236631074	1.5474798003050068
YCL034W	-0.12358842898338901	0.3098430246779564
YCL035C	0.12284198092263207	-0.5593417352312031
YCL036W	1.6095512837945267	1.809412766556626
YCL037C	0.030494189020969092	-0.10523422532554662
YCL038C	-0.5254980933653458	-0.3099930512327795
YCL039W	-0.6168700210885896	0.6927279725290659
YCL040W	-0.22104897931785827	0.29597442353938236
YCL042W	0.23075720134328118	0.7738134726262933
YCL044C	-1.3431600594797755	-0.47416757698990786
YCL045C	-0.8210501006520102	0.26109441376057146
YCL046W	-0.778793210829072	0.1329876022079976
YCL047C	-1.684806447375566	-0.6194605206367934
YCL048W	-0.778793210829072	-0.19045843225637166
YCL049C	-0.6168700210885896	0.14742277258975817
YCL050C	1.0768067775485124	1.5474798003050068
YCL051W	0.6797228677515631	1.0310447919143289
YCL055W	0.11838578086266792	0.4392863713046286
YCL056C	0.7469794828397008	1.4545368267890026
YCL057W	-0.39288225119482206	0.3988532398017639
YCL058C	-0.4036486925581371	0.4378301794039694
YCL061C	0.7998291024041825	1.1492099563129057
YCL063W	-0.7231608604216992	0.14950393898803324
YCL064C	-0.029950860967633483	0.8045743779579362
YCL069W	0.28501980865071075	0.577715685952105
YCL076W	-0.10508383040540249	-0.04588377491467939
YCR001W	-0.35751194577881046	0.19754582805820514
YCR002C	0.00046295093901566894	0.6611052744991639
YCR003W	1.0959832015129984	0.9431503156425789
YCR004C	0.6568762632827387	0.4056200959686784
YCR005C	-1.5078772249023824	-0.029278814063144445
YCR006C	-0.8640684167125923	0.11850096943441688
YCR007C	-0.6563329352294032	-0.0067663122194993805
YCR008W	-1.0443390700291832	0.6099914409371486
YCR009C	-0.9525026729384655	-0.49943291966384307
YCR010C	-0.6964591225924015	0.06003238963079483
YCR011C	-0.6964591225924015	-0.05949082081375949
YCR014C	0.44077841966731496	0.7738134726262933
YCR015C	-0.578048808859419	0.015622153172031724
YCR016W	-0.12358842898338901	0.47932114035540935
YCR017C	1.3835426042908123	1.190195053712207
YCR019W	1.226071125606884	1.3433462804098646
YCR020C	-0.25444045996422543	0.3988532398017639
YCR020C-A	0.5869946320446108	0.4392863713046286
YCR020W-B	2.680688797571163	1.3230663755708176
YCR021C	-0.6168700210885896	0.20465605942469975
YCR022C	-0.428784460801048	0.10396250602174431
YCR023C	-0.5398487627448239	-0.05191673439131956
YCR024C	3.4473223992852553	-1.0221704313140085
YCR024C-A	-0.474669002102142	1.5082999597473157
YCR025C	-0.6995185045301999	1.7682798972662706
YCR026C	-0.474669002102142	1.932724921719014
YCR027C	-0.8192804898013495	1.7185512336859168
YCR028C	0.7512871534727293	1.2484726853651718
YCR028C-A	1.915049502814346	0.11752523950528483
YCR030C	0.04478486019179198	-0.03715552895064587
YCR031C	-1.4090553789261928	0.3575421010013042
YCR032W	0.29587970031302213	-1.4378402405518191
YCR033W	0.4797854233935837	-1.7787511855558062
YCR034W	-0.20102799701747334	0.4933112801558442
YCR036W	0.22043972173047133	1.7682798972662706
YCR037C	0.8416797888639659	-0.1875426295601716
YCR043C	0.22043972173047133	0.13443447267886957
YCR044C	1.486953561795822	1.410326937932552
YCR045C	-0.6995185045301999	1.9147051428554722
YCR046C	1.976059898665597	-0.03715552895064587
YCR047C	2.1051803590381963	-0.4638986982532471
YCR048W	0.12284198092263207	-0.6860651439211243
YCR049C	-0.5108831499014646	-0.3794563792238423
YCR050C	-0.6995185045301999	1.872417299929559
YCR051W	-0.8603959741751239	-0.7058349679048239
YCR053W	2.0706328193217742	-2.6915882597678356
YCR059C	-0.2669137920254406	-0.4923501670377171
YCR060W	0.09709731857926482	-0.7555871553287238
YCR061W	-0.6151479768597518	0.618144098524243
YCR063W	-0.6506212631244503	-0.35179701273882785
YCR065W	-0.5475834081451139	0.3169336599374693
YCR066W	-0.1366926007961121	-0.3516075922372301
YCR067C	-0.3254124838585204	-0.676208033282328
YCR068W	0.9506236105561341	2.01010489263466
YCR069W	-0.41938288207844293	-0.8260405897829832
YCR071C	0.30288199331409654	-1.9390542675465159
YCR073C	-0.5844510878818435	-1.1715166503514374
YCR073W-A	0.32981943472478475	0.006269713565755146
YCR075C	-0.5170881675217143	-0.6663693643954401
YCR076C	0.8857795866359914	-0.9283544588259283
YCR077C	0.8416797888639659	-0.40745343019374436
YCR079W	1.0962009385006677	-0.5018682999277075
YCR081W	1.1760351703788978	2.3087177277375615
YCR082W	0.4349911773818823	-0.5980093137573746
YCR083W	-0.6890878489871111	-0.36087414439023746
YCR084C	2.1165891627532294	-0.0023866949503625733
YCR085W	-0.7388591571721165	1.8602723361340077
YCR086W	1.6941252470327086	0.4218703280458871
YCR087C-A	-1.031334644453828	1.8420021371449427
YCR087W	-0.9445296334940472	1.8541893198558397
YCR088W	0.31963440480689836	0.20153288837550815
YCR089W	-0.14760542681572406	-0.6467470767552603
YCR090C	-0.23328730393795233	-0.004565145677950117
YCR091W	-0.8570921641484874	-0.3933385609095319
YCR092C	-0.5543546293059963	-0.31807362060178596
YCR094W	1.0170609177602699	-0.38574020693084593
YCR095C	-0.9127504068703921	-3.7968680761647393
YCR098C	-0.6507110109081429	-0.2516666718776702
YCR099C	-0.37344843933295885	0.11614874928951358
YCR100C	-0.3163079365896961	-0.1578765662425751
YCR101C	-0.4620423855038538	-0.266317311952604
YCR102C	-0.40258509932442155	0.009051000028812114
YCR102W-A	0.09709731857926482	-0.7756205775989241
YCR105W	-0.23328730393795233	-0.17930261169665673
YCR106W	-0.20629573009336685	-0.12950722513318957
YCR107W	0.01855829811934176	0.08131512093548776
YDL001W	-1.1160556631428384	-1.4378402405518191
YDL002C	-0.17636122583532823	-0.25073887318861965
YDL006W	-3.285491338516916	-0.6369633214009053
YDL009C	0.4575355630442522	-0.42620128244287603
YDL010W	-0.03583196174769631	-0.4356003322838503
YDL011C	-0.06330255802563292	-0.5497191031115021
YDL012C	-0.2647034046065578	-1.1284117615853182
YDL013W	0.5453517833604162	-1.236843788404076
YDL018C	-0.11918207222754039	-1.2919099144478148
YDL019C	-0.2054573380659165	-0.6369633214009053
