orf	hap a | cell death (frequency of dead cells) | tunicamycin [2.5 ug/ml] | quantitative | quantitative | quantitative	hap a | cell death (frequency of dead cells) | tacrolimus (anhydrous) [1 ug/ml], tunicamycin [2.5 ug/ml] | quantitative | quantitative | quantitative
YEL043W	0.715284089949695	0.836704469655645
YEL044W	0.8663361833158781	-0.7261420278568268
YEL045C	-0.01923690842015892	1.2957074605777248
YEL046C	-0.27759861167034733	0.4659523097711889
YEL047C	0.09912500783491117	0.35587031820547915
YEL048C	0.6804572148174471	0.6062649952993577
YEL049W	0.07597012686918796	0.39850331945758494
YEL050C	-0.14452441316092757	-0.12048147582207867
YEL051W	-0.043714953466337525	-0.19659156122030877
YEL052W	0.18931962419972914	0.548975938557937
YEL053C	0.8329029686851135	-0.25446175460382897
YEL054C	-1.187615828135987	0.670926754276357
YEL056W	0.41939291735514744	-0.05484325178325765
YEL057C	0.43913320113862986	1.4350323912904352
YEL059W	0.4586932058404091	0.20807317888362686
YEL060C	0.5908288392038217	-0.19659156122030877
YEL061C	1.1372160961133007	-2.506416593993882
YEL062W	3.212994501927803	1.9185475752298013
YEL063C	0.1220322382680215	-0.5442487888972406
YEL064C	0.35905637449644173	-0.17745269424779825
YEL065W	0.2545573262427292	0.2781815377625671
YEL066W	0.766485069075952	-0.24476903731894814
YEL067C	-0.01923690842015892	-0.0828661036552227
YEL068C	0.004964542626936667	-0.20618915854896852
YEL071W	-0.11887373976412632	-0.4524634697524795
YEL072W	0.1220322382680215	0.16373947295295538
YER001W	-0.7350328218789106	-0.41221654075242564
YER002W	-0.9493921367774065	-0.12048147582207867
YER004W	-0.5401889552455958	0.35587031820547915
YER005W	0.2545573262427292	1.0269998537909006
YER007C-A	-0.22337278801783977	-1.4091033239605335
YER007W	-0.22337278801783977	-0.20618915854896852
YER010C	-0.09352663176063478	-0.5237026482955031
YER011W	0.37935800165331546	-0.09224285488732334
YER014C-A	-0.07927474913787724	-0.25465205109220806
YER014W	-0.2854323349711274	-0.5421096349735605
YER016W	0.40038140678230083	0.450698806523431
YER017C	-0.9121424043405065	-0.44237064002052573
YER019C-A	-0.33323305466262326	0.15482429405841455
YER019W	2.1206983618555113	1.8559350134113728
YER020W	-0.39035125637645685	-1.3723824434959115
YER024W	-0.6680959482839492	-0.2934258991607487
YER027C	0.28712789719737786	-0.38876256298543144
YER028C	-0.753321304180693	-0.27965762450790593
YER030W	-0.7693024430392583	-0.7761444667900955
YER031C	3.2455552170247697	2.072629407717249
YER032W	0.31786653526761527	-0.1583884429304566
YER033C	-0.5093710763777278	-0.27390501787069943
YER034W	-0.33323305466262326	0.2168918905058135
YER035W	-0.4194919185345652	-0.25446175460382897
YER037W	0.24127611072202587	-1.4469922936175612
YER038W-A	-0.6353959905349437	0.009925566213769969
YER039C	-0.4194919185345652	0.2607484559502641
YER039C-A	-0.3072365912627235	0.20927489042815123
YER040W	-0.8755294507484673	0.9517679965324519
YER041W	-0.7013029022784073	-0.19659156122030877
YER042W	-0.5714567460212028	-0.4524634697524795
YER044C	-1.0236659323661255	-0.6045226788364937
YER044C-A	-0.6680959482839492	-0.5237026482955031
YER045C	-1.1052285313356383	-0.7331554051359562
YER046W	1.7074927062663694	1.8575263156035937
YER046W-A	-0.5401889552455958	0.01910861918330205
YER047C	-0.4194919185345652	-0.14888411677187666
YER048C	0.5724441286484472	1.2316923377531446
YER049W	-1.3174619843931916	-0.5032424750606174
YER050C	0.1446970595979457	0.2607484559502641
YER051W	-0.22337278801783977	0.19038790004353962
YER052C	0.9904596891421905	-4.048293995051979
YER053C	-0.4194919185345652	-0.12048147582207867
YER054C	-0.5714567460212028	-1.6225635622138062
YER055C	-0.5670829171230992	0.018640622147888856
YER056C	-2.1858894352673612	-4.154833596409642
YER056C-A	-0.7693024430392583	-0.24476903731894814
YER057C	-1.1052285313356383	-1.4833828423706261
YER058W	0.766485069075952	-0.392216618111152
YER059W	-1.3174619843931916	-1.6354150131567147
YER060W	-0.7013029022784073	0.1815212171623762
YER060W-A	-0.9121424043405065	-1.076646975914383
YER061C	0.766485069075952	-1.030945949165925
YER062C	-0.5714567460212028	0.16373947295295538
YER063W	-0.6726020023037379	-0.03926473688730554
YER064C	-0.6726020023037379	-0.06516616946994239
YER065C	-0.6680959482839492	0.269472765613565
YER066C-A	-0.27759861167034733	0.17263842767312512
YER066W	1.155307283318901	1.1625181505332307
YER067C-A	-1.3174619843931916	-0.4022063545153358
YER067W	-1.1052285313356383	-0.41221654075242564
YER068C-A	-0.9121424043405065	-0.585601883288251
YER068W	-0.06847598795983356	-0.8304177683092121
YER069W	-1.5038234414091127	-0.658822117360608
YER070W	0.17585663282319308	0.5801546295287704
YER071C	-1.3174619843931916	-1.122779150790103
YER072W	-1.1460260625445173	-1.4584974234250336
YER073W	-0.4194919185345652	-0.33270301208598896
YER074W	-1.1460260625445173	0.2781815377625671
YER075C	-0.8395318701326235	-0.25446175460382897
YER077C	0.5718987486638227	-0.3696274133050012
YER078C	0.6362208875741644	-0.19695664963623233
YER079W	-0.5401889552455958	-0.533964927548201
YER080W	-1.273299478998184	-0.5648816223320533
YER081W	-0.8395318701326235	-0.3524605107588847
YER083C	0.715284089949695	0.694956160218594
YER084W	-0.7350328218789106	0.28687482764180605
YER085C	-0.7693024430392583	-0.8086361097148395
YER086W	-1.3625542947209324	-5.926740146700209
YER087C-B	-0.8041293181715067	-0.3228541179828034
YER087W	-1.3783328076467358	1.2150221902219553
YER088C	0.4836918502234188	1.0557867542079202
YER089C	0.034344559608456664	0.598859224676904
YER090W	-0.4109898893177305	-1.3720201885894259
YER091C	-0.7071518079671019	-1.1352875229132728
YER091C-A	-0.3875736349380629	-0.12666339453003783
YER092W	0.41560150240300375	0.3639698162632789
YER093C-A	0.1502045570843991	0.10476041008393755
YER095W	-0.289076193398265	-0.0912174665271284
YER096W	1.0663772484745067	0.17097513205142942
YER097W	-0.20110773384034786	-0.7362018374716494
YER098W	-0.7421474298667131	-1.22400999850752
YER101C	-0.492603794033776	0.06368943617182467
YER103W	0.2914793031914351	-0.9302368837259836
YER106W	-0.5171027653602366	-0.015603166499064153
YER110C	-0.541926235799071	-0.2671283487659008
YER111C	2.2907637120626947	0.5566059011545047
YER113C	-0.2854323349711274	0.32042868589135154
YER114C	-0.42097171370135705	-0.08530656540105447
YER115C	0.10643593282856596	0.23203285929620862
YER116C	0.6806255013494341	1.0356678590150215
YER117W	-0.32953189007101397	0.25830765449871124
YER118C	-0.3519770040753866	0.294703675483089
YER119C	-0.7255556908788547	0.10806079869383761
YER119C-A	0.9013679438151992	0.14634582148929956
YER120W	1.0567114054082192	0.21615493755366616
YER121W	-0.13877640123924542	0.12452952983926124
YER122C	1.12980708957827	0.310165579879247
YER123W	0.07073686072567004	0.8145270615662485
YER124C	-0.2854323349711274	0.589521748518421
YER128W	-0.32953189007101397	0.3306562178077925
YER129W	-0.07927474913787724	0.32554688319144215
YER130C	-0.5171027653602366	0.3459313511648229
YER131W	-0.9291512194179008	-0.3048769233644482
YER132C	-0.9291512194179008	-0.3948816358525458
YER134C	-0.5670829171230992	0.03561462871043908
YER135C	-0.6712288546344933	0.06927248420208632
YER137C	-0.39769011469365845	0.19485058504672023
YER139C	0.07073686072567004	-0.10891181132555137
YER140W	-0.5670829171230992	0.32554688319144215
YER141W	0.20962591795053234	0.19485058504672023
YER142C	-0.2211696524262225	0.12452952983926124
YER143W	-0.2423466531006393	0.3812687795587881
YER144C	-0.011976518596889633	-0.045296717461271764
YER145C	-0.2637656818788141	0.29986665143497654
YER149C	0.8185846927061332	0.42114289993040804
YER150W	-0.15903762148066597	0.16260283233156833
YER151C	2.397886845782125	1.6175244680044758
YER152C	0.034344559608456664	0.12452952983926124
YER153C	-0.839174999625189	-0.27965762450790593
YER154W	-0.42097171370135705	-0.18088220866120072
YER155C	2.8244012079374117	1.5575093820325185
YER156C	-0.6981954295022123	-0.07357438293158487
YER158C	0.08867139585281841	0.2530713798260714
YER161C	0.9243638718187874	0.6496937475370932
YER162C	0.8545118878229846	0.5566059011545047
YER163C	-0.2854323349711274	0.18414044623265943
YER164W	0.14146769332788786	0.5376306588867714
YER166W	-0.42097171370135705	-0.1748171705470087
YER167W	-0.1795202802074667	-2.0493721553543205
YER169W	0.45988305888366904	0.05809580415791919
YER170W	-0.002768427777523884	0.24257087051042436
YER173W	0.07073686072567004	0.27396095382917357
YER174C	-0.2637656818788141	0.14090685220055538
YER175C	-0.6184325571594239	-0.29224033015880463
YER176W	-0.2211696524262225	0.07484498822601919
YER177W	-1.0894321405583258	-1.7145715815795848
YER178W	-0.002768427777523884	-0.2859422701290988
YER179W	-0.39769011469365845	-0.1148427480031827
YER180C	-0.39769011469365845	-0.1148427480031827
YER181C	-0.46842094729587624	-0.09708558305443091
YER182W	-0.0988994794364034	0.07484498822601919
YER183C	-0.04063122298260354	-0.021349302694149495
YER184C	-0.021604210634874194	0.25830765449871124
YER185W	-0.07927474913787724	0.21615493755366616
YER186C	-0.13877640123924542	-0.03865515877666597
YER187W	-0.15903762148066597	0.0804069879948576
YER188W	-0.20442274559989532	-0.059959821768343885
YFL001W	-0.13877640123924542	-1.5266952007251782
YFL003C	0.22628509091969448	0.25830765449871124
YFL004W	0.015879931246594186	0.24257087051042436
YFL007W	-0.6214296743946148	0.1181140645560203
YFL010C	0.2591656644431664	-7.336209322203143
YFL010W-A	-0.2211696524262225	-0.09708558305443091
YFL011W	-0.5061618672329006	-0.004959657053293074
YFL012W	0.07073686072567004	0.0804069879948576
YFL012W-A	0.0984456796020289	0.009265706810716225
YFL013C	0.531698152215486	0.5848419061358657
YFL014W	1.5315979630338674	-0.5381662936885578
YFL015C	-0.44234426242634867	-0.20588136999562476
YFL016C	0.10643593282856596	-0.27338633627323194
YFL018C	0.4744679155161848	-0.7481344775235726
YFL019C	-0.571906387314624	-0.6297879155976598
YFL020C	-0.8499280918912422	0.129705182735826
YFL021W	-1.201630307777787	0.3560913891488087
YFL023W	-1.654701544246235	0.6165137586833137
YFL025C	2.86366858654239	2.4495645337407495
YFL026W	-1.654701544246235	-0.48219627518903974
YFL027C	-1.55782970850851	-0.4349500919677748
YFL028C	-1.3738864805074638	-0.19695664963623233
YFL030W	-1.3738864805074638	-0.16143362555521348
YFL031W	0.17543379080309293	0.8202166045508029
YFL032W	-0.4109898893177305	0.9464637521926135
YFL033C	0.5097770190676947	0.9101106090716402
YFL034C-A	-0.5761609443838107	-0.20215972149472716
YFL034W	-0.3190447090075909	0.14625858353964669
YFL036W	-1.201630307777787	0.06287620156586327
YFL040W	-1.2436795697186176	-0.19695664963623233
YFL041W	-1.0792581344559786	-0.3419195108044256
YFL042C	-0.6150857275098717	-0.3656400144948441
YFL044C	-1.55782970850851	-0.1880495845215225
YFL046W	-0.962169891283489	-1.1462826930833532
YFL047W	0.24974318071358823	-0.4537891150465672
YFL048C	-1.000640367043585	0.34819915233907767
YFL049W	-0.7071518079671019	0.29256271692596536
YFL050C	-1.3297859467680275	-0.15259648837656595
YFL051C	-0.44234426242634867	-0.296115250603741
YFL052W	-0.3493480752954223	-0.3603724872363108
YFL053W	-0.8499280918912422	-0.056515792270952867
YFL054C	-0.924237481801738	-0.0912174665271284
YFL055W	-1.000640367043585	-0.3327213054662329
YFL063W	0.10643593282856596	0.32554688319144215
YFR001W	-2.729828549184025	0.2362301865250905
YFR006W	-0.5061618672329006	-0.013511454395529908
YFR007W	-1.000640367043585	-0.047882002574370836
YFR008W	-0.3799938597475991	-0.8999478807810257
YFR009W	-0.44234426242634867	0.3796854341281393
YFR010W	-1.1194384703549414	-0.3696274133050012
YFR011C	1.2840672203769619	1.3286894908457312
YFR012W	1.0843980660521475	2.002064058232287
YFR013W	0.44192142869859585	0.9486965200640304
YFR014C	0.09903090556124597	1.2214610716140617
YFR015C	-0.4109898893177305	0.9395421213950189
YFR016C	-0.3493480752954223	0.5565791639265594
YFR017C	-0.7071518079671019	-0.09993483604040662
YFR018C	0.09903090556124597	-0.22378405738768764
YFR019W	3.384932261245462	1.7044282412331515
YFR020W	-0.25943520910593587	0.05445240126563315
YFR021W	-1.8068230805719334	-0.5203534522603537
YFR022W	-0.6384867969244716	-0.19695664963623233
YFR023W	-0.7776005238205597	-0.3143810766572637
YFR024C-A	-0.5597698687817599	-0.22017421351827993
YFR025C	-0.027151219408119816	-0.3204003325523123
YFR026C	-0.8868282946746726	-0.09993483604040662
YFR030W	-0.001521740872133421	-0.8071110967506852
YFR031C-A	-2.0810081911331304	-0.21482381572983494
YFR032C	-0.5282368165595746	-0.14164908798284462
YFR032C-A	-1.9373170675344014	0.10529730911904087
YFR033C	-0.03514571209885098	0.24330253914036498
YFR034C	-0.5282368165595746	0.019986183784977282
YFR035C	-0.3875736349380629	0.012788451757426563
YFR036W	-0.3875736349380629	-0.09687064612907964
YFR038W	-0.4427815550866535	0.06998678978060814
YFR039C	0.07382624645229686	-0.7438742863929289
YFR040W	-0.41500719586829965	-1.9982930873247398
YFR041C	-0.6170885280879287	-1.2019489967559502
YFR043C	-0.4427815550866535	-0.47104432442146305
YFR044C	0.07837141674749813	0.6230930074805278
YFR045W	-0.5574634701874573	0.222923059868265
YFR046C	-0.7096178909039936	-0.03798663052156957
YFR047C	-0.2296863721963365	-0.14164908798284462
YFR048W	-0.5574634701874573	-0.2948981983168491
YFR049W	-0.2552387322037642	-0.1566949651049515
YFR053C	-0.3875736349380629	0.1749353432464384
YFR054C	-0.0585575193675158	0.07707556837231286
YFR055W	-0.5574634701874573	-0.09687064612907964
YFR056C	-0.33369615646208894	0.06998678978060814
YFR057W	-0.7096178909039936	0.11231965113378065
YGL002W	-0.8392662170290521	-0.5372079578174369
YGL003C	-0.0585575193675158	0.005576864606740952
YGL004C	-0.9070231345642037	-0.5876089650643201
YGL005C	-0.6783473508874468	-0.6130660394682651
YGL006W	-1.44934418087126	-1.481121682942399
YGL007W	-0.5282368165595746	-2.77619701744257
YGL010W	0.07837141674749813	-0.00164863111022614
YGL012W	3.667891970463253	1.7555636181498049
YGL013C	-0.8392662170290521	-0.3027277066376778
YGL014W	0.3293794546500224	-0.47104432442146305
YGL015C	-0.011976518596889633	-0.8052321797152282
YGL016W	-2.491430938502932	-1.736532034956929
YGL017W	-0.0585575193675158	0.07707556837231286
YGL019W	-1.538788394633069	-1.841415293077661
YGL020C	0.2914793031914351	-0.27965762450790593
YGL021W	-0.13030080294994553	0.10529730911904087
YGL023C	-1.44934418087126	-4.850069160982541
YGL024W	0.7762409908577975	0.5737973177321016
YGL025C	1.7042810961191377	1.8932661010113425
YGL026C	0.28945326571981334	-0.6818095896111349
YGL027C	0.40715450223134086	1.4443613870209313
YGL028C	-0.9070231345642037	0.3170929318294515
YGL029W	-0.9291512194179008	-0.5352556481433304
YGL031C	-0.7096178909039936	-0.9051425904252687
YGL032C	-0.011976518596889633	-0.2251593380527178
YGL033W	1.7361458706016037	1.4639761876802053
YGL034C	0.5007165704536903	0.16802950098142347
YGL035C	1.9947938787467747	1.0452639897646798
YGL036W	-0.10612967926547216	-0.39798076216266887
YGL037C	-0.2552387322037642	-0.5791615694493801
YGL038C	-0.6712288546344933	-0.06772573878937617
YGL039W	-0.1547360971510438	-0.3500515152654304
YGL041C	-0.1547360971510438	-0.24826168279909328
YGL042C	0.269219578623604	-1.4278289156330621
YGL043W	0.033653782822810195	-1.9982930873247398
YGL045W	0.17278883072655066	0.4163179937634397
YGL049C	-0.4709052864699259	-0.2637427724640729
YGL050W	0.10039925172507803	0.10529730911904087
YGL051W	-0.6783473508874468	-0.31057361184654253
YGL053W	-0.5870772430553084	-0.23284430150222463
YGL054C	-1.1617805260115062	-0.7695517350871361
YGL056C	-0.33369615646208894	-0.18696921766863597
YGL057C	-0.3604726102120316	0.07707556837231286
YGL058W	1.2026991340104318	0.2770239042317674
YGL059W	-0.41500719586829965	-0.5539330675947244
YGL060W	0.07837141674749813	-0.14164908798284462
YGL062W	-0.33369615646208894	-0.17180151125049503
YGL063W	-0.4709052864699259	-0.4060289250171042
YGL064C	0.3490783236202858	0.019986183784977282
YGL066W	1.3073173839663883	2.0260861508379406
YGL067W	-0.3072365912627235	-0.19457616113076062
YGL070C	0.8780863448075014	0.13545783864149222
YGL071W	-0.6170885280879287	-0.7873494805208526
YGL072C	1.5833972154191487	0.5238443327729073
YGL076C	-0.03514571209885098	1.2733542193454521
YGL077C	-0.28108650175972877	-0.08945933141148378
YGL078C	-1.680044235546284	-0.5960754508550709
YGL079W	-0.5574634701874573	-0.7784400390616139
YGL080W	-1.1617805260115062	-1.9009780479467353
YGL081W	-0.6783473508874468	-0.03798663052156957
YGL082W	-0.741331999449891	0.3037841492084601
YGL083W	-0.3875736349380629	-0.27150737289723625
YGL084C	0.269219578623604	2.278383346187317
YGL085W	-0.9070231345642037	-0.4060289250171042
YGL086W	-0.741331999449891	-0.43839559171444265
YGL087C	0.1438143472121942	-0.63869727993143
YGL088W	-1.0236659323661255	-0.205267802034975
YGL089C	-0.5574634701874573	-0.24054506139336648
YGL090W	-0.4427815550866535	-0.045296717461271764
YGL094C	-0.28108650175972877	0.504938901394684
YGL095C	0.034344559608456664	0.16800199212472106
YGL096W	-0.13030080294994553	-0.462855428553557
YGL101W	-0.1323815993921456	-0.2817128111397094
YGL104C	-0.4469377352597819	-1.2368037545470703
YGL105W	-1.355690284480787	-5.568286977977751
YGL107C	0.5662596630684642	-0.6092957915405701
YGL108C	0.12282491933094239	-0.27208312936783097
YGL109W	-0.053046293124411656	-0.41832171168062277
YGL110C	0.17088125138515867	-0.27208312936783097
YGL114W	0.28712789719737786	-0.3301147081387544
YGL115W	0.28712789719737786	-2.449126340259329
YGL117W	0.07382624645229686	-0.8283519733079768
YGL118C	-0.027151219408119816	-0.6503563605908506
YGL121C	0.0984456796020289	-0.46794128264770296
YGL124C	-0.2990334907183012	-3.910923024430274
YGL125W	0.0238475354194799	-0.12961724741537517
YGL126W	0.3543656465102836	0.09995117790807259
YGL127C	2.0305329727036776	0.18917155290962528
YGL129C	0.6143944178928296	0.11905015964130079
YGL131C	-0.2637656818788141	-0.09119019647051953
YGL132W	0.07073686072567004	0.0914996326520259
YGL133W	-0.002768427777523884	-0.19304981354770348
YGL135W	2.2404855803931953	1.405452132467814
YGL136C	0.17585663282319308	0.5471335334571044
YGL138C	-0.002768427777523884	-7.549601559351464
YGL139W	-0.46842094729587624	-0.10891181132555137
YGL140C	-0.07927474913787724	0.289531649612544
YGL141W	0.015879931246594186	0.44087969595218496
YGL143C	0.5175535973866721	-1.1919609252732064
YGL144C	-0.541926235799071	-0.004144355966943279
YGL146C	-0.13877640123924542	0.25830765449871124
YGL147C	-1.0894321405583258	0.2478257962157827
YGL148W	-0.1187318826941801	-2.3123561481532766
YGL149W	-0.13877640123924542	-0.5147886990036156
YGL151W	-0.6712288546344933	0.6770569112153382
YGL152C	-0.44454617068587304	-0.10891181132555137
YGL153W	-0.2211696524262225	-0.032875254864484255
YGL154C	-0.32953189007101397	0.2843505420413374
YGL156W	-0.3519770040753866	0.10255073172627564
YGL157W	-0.3519770040753866	0.401273195190172
YGL158W	-0.37469418669007104	0.27396095382917357
YGL159W	-0.492603794033776	0.04687662712924988
YGL160W	-0.7255556908788547	-0.27965762450790593
YGL161C	-0.46842094729587624	-0.0271066508694056
YGL162W	-0.39769011469365845	-0.03865515877666597
YGL163C	-0.7815044611221864	0.05249154795527058
YGL164C	-0.5670829171230992	0.3153015951075537
YGL165C	-0.42097171370135705	0.07484498822601919
YGL166W	-0.2637656818788141	0.5471335334571044
YGL167C	-0.7255556908788547	1.3661810869090663
YGL168W	-0.7255556908788547	0.4161880037137083
YGL170C	-0.32953189007101397	0.46048534950394615
YGL173C	1.9268872623832232	0.722105725239274
YGL174W	0.35448169342391006	-0.05606311489565144
YGL175C	-0.2637656818788141	0.0914996326520259
YGL176C	-0.20022927123559114	0.17877076321538143
YGL177W	-0.07927474913787724	0.925082702707614
YGL179C	-0.541926235799071	0.22145707735175482
YGL180W	-0.42097171370135705	-0.7555018721218815
YGL181W	-0.7815044611221864	0.16260283233156833
YGL194C	0.4404965541120685	-0.2577178455256731
YGL195W	0.11329072344742554	1.147302297428184
YGL196W	0.09119837580466059	0.0954011794736073
YGL197W	-0.9613914657708981	-3.939739327230629
YGL198W	0.362979293593915	-1.565634506171815
YGL199C	0.356485537239157	-1.0147368207106466
YGL200C	-0.022583315876240746	1.3245684578483292
YGL202W	0.04636281784800643	-0.39455551405505845
YGL203C	0.28274158041315345	-0.8624150818596674
YGL205W	-0.04603521575004008	-0.2577178455256731
YGL206C	3.5536456213049736	1.489362242046201
YGL208W	0.11329072344742554	-0.4044784344439682
YGL209W	0.04636281784800643	-0.14341457056828635
YGL210W	0.4969572052749688	-2.168946612661894
YGL211W	0.4020664025498638	-0.733190037404995
YGL212W	-1.8535940437231944	-1.6290929118072854
YGL213C	-0.1670444137958436	0.22803038754052113
YGL214W	1.0434621109209286	1.1777120665074727
YGL215W	-0.7595068707702478	-0.9283374092219812
YGL216W	0.4969572052749688	0.24544432656343712
YGL217C	0.64153171051796	-0.06530245955872709
YGL218W	-1.3816671530831606	-0.3773396913032156
YGL219C	-0.6368152899989802	-0.8818143569083919
YGL220W	-0.5153776036132173	0.32304511453529844
YGL221C	-0.37505504110974136	-0.2964233438539701
YGL222C	-0.66487791060978	-0.20976483926511028
YGL223C	0.2427974851270756	1.5202233717591398
YGL224C	-0.40243908329944944	-0.11525331110923052
YGL226C-A	-1.3853233878661362	-0.6489075718282177
YGL226W	-0.5445058980754692	-0.004209922181367041
YGL227W	0.22065975262883447	0.14001368947599147
YGL228W	-0.1423248195982852	-1.1896496054921573
YGL229C	0.023610986416640722	-0.4343691574458728
YGL230C	-0.04603521575004008	-1.8245886991557514
YGL231C	-1.4716181647033126	-1.4781601739162815
YGL232W	-7.994274585574037	-0.8624150818596674
YGL234W	-1.8022089555615646	-1.3558625145491456
YGL235W	-1.3494855582692018	-0.7743240459825487
YGL236C	-1.8022089555615646	-1.3197645189354468
YGL237C	-2.4431306651183475	-1.7454456421360236
YGL240W	-0.3519770040753866	0.8618070826916892
YGL241W	-1.4280637012949877	-1.143184424296236
YGL242C	-1.1066174207617554	-0.0965692545184455
YGL243W	-0.7275267663432414	-0.17173971800770915
YGL244W	-0.5740100518618514	-1.0176461674918449
YGL246C	-1.8022089555615646	-1.0629226871494077
YGL248W	-1.1066174207617554	-0.6698417579280458
YGL249W	-0.7595068707702478	0.1842209939724141
YGL250W	-0.9613914657708981	-1.693389629718967
YGL251C	-1.5160183984905045	-1.2247919297490615
YGL252C	-0.5445058980754692	-2.0700452841949946
YGL253W	-1.1444123340386698	-0.37477015849704326
YGL254W	-1.34336734479078	-1.108624344665029
YGL255W	-1.2616965132972338	-1.7454456421360236
YGL256W	-1.9599639292604791	-0.5558022527067967
YGL257C	-1.2219295945568232	-1.392230236167327
YGL258W	0.0006304895324914592	-0.12462230488746995
YGL259W	-0.66487791060978	-0.12462230488746995
YGL260W	-0.6038998917743396	-0.08725405403885458
YGL261C	-0.8920970660809786	-0.1622796746702026
YGL262W	-0.8248410353187383	-0.10590231733012237
YGL263W	-0.8248410353187383	-0.28671807490558504
YGR001C	-0.8248410353187383	-0.545566306210895
YGR003W	-0.7595068707702478	-0.6384741471150643
YGR004W	-0.8248410353187383	-0.05941494612107042
YGR006W	-1.607492204026979	-1.4166272334395988
YGR007W	-0.634185635106255	0.03224860608174871
YGR008C	-0.48661571251577496	-0.6073073975136346
YGR010W	-0.022583315876240746	-0.004209922181367041
YGR011W	0.014898193927670417	-0.39965442270396445
YGR012W	-0.2948173279289808	-0.34524211586907483
YGR014W	0.023610986416640722	-0.1812181840313145
YGR015C	-0.4582111212382933	-0.5763389530695762
YGR016W	-0.3479950780351946	-0.2964233438539701
YGR017W	-0.9968424114481891	-1.7454456421360236
YGR018C	-0.5204718976857531	-1.6065902399992076
YGR019W	0.841447979323158	0.1930144756143818
YGR020C	-0.6038998917743396	-0.9283374092219812
YGR021W	-0.5445058980754692	0.2714489695365398
YGR022C	-0.01574540583365236	0.3633091392176741
YGR023W	0.0006304895324914592	0.637701000366898
YGR025W	-0.24760976676396285	0.7941102280097136
YGR026W	-0.32125161301544053	0.9029661379277377
YGR027C	2.00260508633531	0.5979264394542745
YGR028W	-0.10565565210159189	-0.055111954210636326
YGR031W	0.4897328018745309	0.17879463341954155
YGR032W	0.5045564724999239	-0.4579816386554474
YGR033C	0.7547099593234354	0.1863810862900116
YGR034W	0.028583166392289246	-0.27757343281920455
YGR035C	0.7337007676574281	0.7533667561540585
YGR036C	1.8873384650501652	1.4498820173508775
YGR037C	-1.3364147404068834	1.2831887980235308
YGR038W	1.7810342326060666	0.09995117790807259
YGR039W	0.9165396793062706	0.4294554057306337
YGR040W	1.0454444450229308	0.34622349446352213
YGR041W	1.1406878340423021	0.4792835787153859
YGR042W	1.0865618766800682	0.6048037634499993
YGR043C	1.0865618766800682	0.7930021365884539
YGR044C	1.0124630969110504	0.7732304628452105
YGR045C	1.2624755819086653	1.0233813572713655
YGR049W	0.6911286848440001	0.4722007910052462
YGR050C	2.0305329727036776	1.6842111798624868
YGR051C	0.32065123577940374	0.27638186226204614
YGR052W	0.4897328018745309	0.8452830798213945
YGR053C	-0.1323815993921456	-0.4480399238249843
YGR054W	0.8166677034064463	0.4294554057306337
YGR055W	-0.17742928001393987	-0.1362841173939808
YGR056W	2.529017105624143	1.4891612562887582
YGR057C	0.5129535195456585	-0.9438513798477569
YGR058W	3.8652786379059636	1.868377315136915
YGR059W	0.11178719691693235	0.1863810862900116
YGR061C	0.028583166392289246	0.26151293218167043
YGR062C	-0.6883744791351726	0.1635811463055395
YGR063C	1.9501031986828896	0.11791093714080007
YGR064W	2.4050814142114914	-0.17735641342952857
YGR066C	0.3945619184606802	0.14831322799470525
YGR067C	-0.3360835843036661	0.032028686528727666
YGR068C	-0.14690628033724698	-0.23552995366255144
YGR069W	-0.0285146792522676	0.016281884100993516
YGR070W	1.3458702662522393	0.5004616798283178
YGR071C	2.2064349284995233	1.042029800418603
YGR072W	0.5587387737023196	1.2714490970411916
YGR076C	-0.3360835843036661	-0.3888654414537511
YGR077C	0.19223256885950202	0.40071874080238956
YGR078C	2.112643679243486	1.03582270315592
YGR079W	0.16571267123867517	0.7599982704889497
YGR080W	0.32065123577940374	0.0477175961698193
YGR081C	-0.47092641097310217	0.2837969442593309
YGR084C	0.16571267123867517	0.6864785745841443
YGR085C	0.32065123577940374	0.6390251065529162
YGR086C	1.5590581542257953	0.22445998669492664
YGR087C	0.08436830089896237	0.36452362461029875
YGR088W	0.5813114618652031	0.37178724953969744
YGR089W	1.5726759113693782	0.8631932891880759
YGR092W	2.493654274506363	0.909995442996906
YGR093W	0.048961839796014324	-0.6195323488679042
YGR096W	1.1227796606631293	0.5841384513180554
YGR097W	1.1227796606631293	1.1703357443906022
YGR100W	3.232120139335459	1.2301039289015983
YGR101W	-1.1459997182401007	1.0729305771178348
YGR102C	0.16571267123867517	0.6932147695357271
YGR104C	0.6695592407848775	0.39350423592980094
YGR105W	-1.2873919320952267	-4.539881359636116
YGR106C	0.12282491933094239	-0.5990781732755391
YGR107W	-0.0285146792522676	0.36452362461029875
YGR108W	-0.5412660165136044	0.26151293218167043
YGR109C	0.6911286848440001	0.6932147695357271
YGR110W	1.3895795066575118	0.760407109218616
YGR111W	-0.36909833139685133	1.2241646396815906
YGR112W	-0.3360835843036661	0.9033435484571664
YGR117C	0.24127611072202587	-0.21465500948905059
YGR118W	0.6477963462150941	-0.087513545230671
YGR121C	1.031201000672457	0.6253694833298037
YGR122C-A	0.4744679155161848	0.6861218645930424
YGR122W	0.11178719691693235	0.6390251065529162
YGR123C	-1.0651936156338058	1.056771478594841
