orf	hom | growth (relative abundance in pooled culture) | cyclosporin A [10 uM], time [5 generations] | Singh-Babak SD~Cowen LE, 2012	hom | growth (relative abundance in pooled culture) | micafungin [0.045 ug/ml], time [5 generations] | Singh-Babak SD~Cowen LE, 2012	hom | growth (relative abundance in pooled culture) | cyclosporin A [10 uM], micafungin [0.045 ug/ml], time [5 generations] | Singh-Babak SD~Cowen LE, 2012	het | growth (relative abundance in pooled culture) | cyclosporin A [10 uM], time [20 generations] | Singh-Babak SD~Cowen LE, 2012	het | growth (relative abundance in pooled culture) | micafungin [0.045 ug/ml], time [20 generations] | Singh-Babak SD~Cowen LE, 2012	het | growth (relative abundance in pooled culture) | cyclosporin A [10 uM], micafungin [0.045 ug/ml], time [20 generations] | Singh-Babak SD~Cowen LE, 2012
YAR035W	-0.40765839682697286	-0.7822610852946001	0.7074455160464242			
YAR042W	0.7683354244518472	0.4833238578863904	0.5127016773710168			
YAR047C	0.7241840116380877	-0.16646936621766034	0.11041604902360588			
YAR050W	0.42615955128332306	0.5307149816537496	1.220061027396135			
YBL001C	2.2084393852736546	-1.346234364585722	-1.0468231279432867			
YBL002W	-0.8514344019352432	-1.0993461250694132	-1.031887591448815			
YBL003C	-0.15444759564836966	-0.9334307268559576	-0.019555580378410715			
YBL005W	-1.0837467841610702	0.09370723032336191	-2.183623557613869			
YBL006C	-0.045882230542631505	-0.06187050034844125	-0.6654555192853346			
YBL007C						
YBL008W	-0.7480005298000878	-0.5468654095945911	-0.5878623906897976			
YBL009W	0.22021760401669102	0.14611016811277466	-0.40209380802857364			
YBL010C	-0.11232087605185109	0.23627026696116973	0.5449275396564568			
YBL011W	0.36160560618772314	0.10044882516965097	-0.08476725028066302			
YBL012C	-0.2640132471718759	-0.6214385104756261	-0.8436398077276978			
YBL013W	0.7404540367582957	-0.32437419365596926	-0.48920347951042836			
YBL015W	0.6031695736434166	0.24702041576939446	0.3019891869178874			
YBL017C	-1.2699951491885257	0.2149713391613097	-0.4728515629403581			
YBL019W	0.7106476297777843	0.17408211478701088	-0.19528930160673305			
YBL021C	2.0741976373685675	0.7195353953830842	0.8850473277528332			
YBL022C	-2.281214957624457	-0.1376052910116211	0.5104232194764324			
YBL024W	0.17378468686283083	0.06877832638034201	-0.2924414906300062			
YBL027W	0.7461081379991544	0.37031898783389056	0.33451264214137333			
YBL028C	-1.7609064002120678	-1.1075442863770735	-1.5533083932036373			
YBL029W	0.4564424540396742	0.06957233359158525	0.7643365272126749			
YBL031W	-0.16203842165554508	2.2898943891381682	2.185572106832367			
YBL032W	-1.350047621901268	0.6575234898657109	-0.09275563390703784			
YBL033C						
YBL036C	-0.3750142978811625	-0.4227050875129527	-0.6739109255312311			
YBL037W	0.2329694822857543	0.5597931164356668	0.7668321123447942			
YBL038W						
YBL039C	0.6044328195166357	-0.22405523751044243	-0.7040790555306248			
YBL042C						
YBL043W	-0.5045502066104616	-0.119251284622418	-0.2132030643142199			
YBL044W	0.0007623311369738956	-0.23183188090476436	0.051784038780646705			
YBL045C						
YBL046W	0.016783467024392044	2.539453887074415	3.2886649875362632			
YBL047C	0.30422983939267784	3.984663013882126	3.872220469180457			
YBL048W	-1.589106616774594	-2.094866072918299	-1.8141834004141586			
YBL049W	0.7518166283360146	1.4255897568178215	1.3502631056645056			
YBL051C	0.4060154854446553	0.44317230588285667	0.8055087819831904			
YBL052C	-0.3319014803267023	-0.059917687391254824	0.5348102219348299			
YBL053W	0.23268926020418093	0.1742936107751539	0.7661770557001012			
YBL054W	-0.9134155063156385	-0.3844845579708573	-0.3642802880643555			
YBL055C	-1.8498325721746312	-0.043960635534338086	-0.9864562435104325			
YBL056W	1.892827737778122	1.1556663997080794	0.8042026498702333			
YBL057C	0.6810757462144885	-0.6546354334920866	-0.34516910998484923			
YBL058W						
YBL059W	0.37056916568311193	0.44995786625880224	-0.44636602113752033			
YBL060W	-0.7699855483012432	-0.5743643743317077	-1.1160948321919706			
YBL061C	0.10263310794791031	4.426458906204682	4.6510381080466425			
YBL062W	0.14098806197388544	2.7916333716759	3.1902985397022334			
YBL063W	2.119552231575614	-0.39048271237397747	0.8642525714104939			
YBL064C	-0.034200398618816644	-0.2971110789904788	-0.5272910881595461			
YBL065W	1.1027563584278695	-0.08903427598919797	0.5199930641902439			
YBL066C	0.2538927310432269	-0.25431813436412015	-1.13597544917741			
YBL067C	1.2748540995217001	1.1357165599537975	1.2271888644252271			
YBL068W	-0.4717157458286455	-0.0683531728334887	0.5959672167666124			
YBL069W	2.133263013254618	-0.5803035662169213	0.0646202703198263			
YBL070C	-0.838870520758881	-0.2229208499376758	0.28709989331885666			
YBL071C	-0.004842110494492094	-0.2920165892639694	-0.6299304101567725			
YBL072C	1.3979236176850736	-0.4978002630362338	-0.3727081323195916			
YBL075C	-1.0465659251857375	-0.3671258645197934	1.2174977622647276			
YBL078C	0.18412452696138967	0.28184124343663236	-0.06559635455472615			
YBL079W	0.7520767500995	0.31913631780636886	-0.4070672161210531			
YBL080C	0.15749751735366577	-0.7841895441683032	-0.19789697216753738			
YBL081W	0.1675181171061284	0.5182911945926872	0.5348446744231552			
YBL082C	0.6715253165495263	2.26151547291099	0.508722797774863			
YBL083C	0.03694290369453851	3.9584375113524035	2.151456487281738			
YBL085W	2.7263370868871917	0.5282263788599345	1.1753684939296187			
YBL086C	0.11054317430118177	0.23371501088624294	-0.5826294405186003			
YBL087C	3.7187962043175387	-0.5552714137778718	1.052855445444618			
YBL088C	-0.249034963081705	0.0700273704145594	-0.3785160562403966			
YBL089W	-0.43288074891187384	1.281573806831165	0.7925201938845275			
YBL090W						
YBL091C	0.8150853354456642	0.03612264082444726	0.38351556470281856			
YBL091C-A	0.8445062892675559	0.27127413479269136	0.5720342215432582			
YBL093C						
YBL094C	1.8626465189838608	0.1275305660028856	0.6982298582248149			
YBL095W	0.33017201933944307	-0.6145897576620112	0.07142722452876471			
YBL096C	-0.3068080067518919	0.13914682292740232	0.10689117666249508			
YBL098W	0.7353590081294672	-0.37805636172518	-0.5248809451984738			
YBL099W	0.5276543339088574	-0.0762970903275237	-0.4752816117835739			
YBL100C						
YBL101C	0.7429819473507163	-0.23562214537105913	-0.4571419938748431			
YBL102W	0.6874092973252884	-0.2362156159317268	0.2222434668517814			
YBL103C	0.09298732000919735	-0.8720026784452456	-0.46346440828797364			
YBL104C	-0.21356617825876947	0.35013650249265155	1.2193176192591584			
YBL106C	0.5706879325626196	0.03393461869256869	0.3167022368988626			
YBL107C	0.3713212722910814	-0.12303065384083868	0.5877476186630318			
YBR001C	-0.9151133920082093	-0.09247653342045749	-0.01238693629092407			
YBR003W	-0.6085161459891105	-0.8375113999813505	-1.1130385136720848			
YBR005W	-0.3000306524414358	-0.16648538864100446	0.3154908108482576			
YBR006W	-0.7471929699616298	0.01900300192967817	0.16086597609471642			
YBR007C	-2.043803006462657	-0.7455707612715655	-1.4216485918736779			
YBR008C	-0.05180591252019364	0.8796673396662313	0.2413791444785412			
YBR009C	-0.7695173291269691	-0.6390071617621921	0.7860737505134258			
YBR010W	-0.032515519014420236	-0.5513068253455926	-0.0363607385726724			
YBR012C	0.4060273091611775	0.37386571146535397	0.8148415782651061			
YBR013C	-0.24214575641294983	-0.02946034240787237	0.44271872064112716			
YBR014C	0.5393373482043246	-0.0072763359424809085	0.04846511573863645			
YBR015C	-0.027188934721222975	0.20398252033495035	-0.12707796838761884			
YBR016W	-0.12842241321161954	-0.7630681448190967	-0.019968244627463393			
YBR017C						
YBR018C	-0.5979161841270659	-0.082983568037509	-0.4316655271745126			
YBR019C	0.3120574944417905	0.32018822194375984	0.05794483274298861			
YBR020W	-0.7942917988300134	0.10408110854177227	0.8358552993110242			
YBR021W	-0.4031736611501481	0.5235856441625316	0.598816820356546			
YBR022W	-0.13412960293966233	0.21691332096031538	0.2032525662370733			
YBR023C	-0.25026462960000123	3.317258582935107	4.107477371683088			
YBR024W	-0.5097219002172193	-0.5643971452177721	0.373257144901228			
YBR025C	-0.69018965023703	-1.2786383240844421	-0.7523209609055052			
YBR026C	0.4252432132528619	-0.08111407168171227	-0.9727204192205351			
YBR027C	-0.8348315391949385	2.1653168431526475	2.256222676224917			
YBR028C	0.7839498244909061	-0.165747139462999	0.5972878189246663			
YBR030W	-1.110111307262004	0.8558874998357613	-0.9476895380358795			
YBR031W	0.12368168810051702	-1.1812912070207902	-2.007905914213432			
YBR032W	0.7122840321444402	0.21929098449489548	0.4036327554414255			
YBR033W	-0.8024298264378307	0.05997169752376401	0.030905830855475037			
YBR034C	-0.08038501772571309	0.10138197110521491	0.20265607882253345			
YBR035C	-0.3048893722718541	0.48733074551629807	0.12118819370667022			
YBR036C	0.7852304512274129	-1.778269396607016	-0.9580474872481876			
YBR037C	0.6382616548579587	-0.35749446539915136	0.9462778212263767			
YBR039W	0.20443767194632326	-0.34828734004866263	-0.3749827621599173			
YBR040W	0.2691819788779285	0.8983328219652451	0.5092874357779731			
YBR041W	-0.23532891088930985	-0.04400934370130431	-0.15673849839235207			
YBR042C	-0.36228251993018673	0.24668227854713928	-0.15422959163141384			
YBR043C	0.11957401074358122	0.19557036354110555	0.1899549010375893			
YBR044C	0.2983514422493954	1.3622146635223271	0.8059505394446068			
YBR045C	-0.5761676399563521	-0.4019233635386422	0.1797145496520982			
YBR046C	0.13726713838438676	-0.6169859431179772	-0.5822619473097964			
YBR047W	-0.4304702478245175	1.0330382699259963	-0.19937100274026687			
YBR048W	0.4409817623154025	-0.23592208513606178	-0.48372936192095367			
YBR050C	0.5691005986195303	-0.13102648398650876	0.2743340979780311			
YBR051W	-0.3884188453022444	-0.755331877931602	-0.8439331898060595			
YBR052C	0.49265731537515284	-0.45385716477253796	0.6141397559419653			
YBR053C	-0.7101670016727364	-0.07720460038573702	-0.3614689650170057			
YBR054W	-0.30265551750933745	-0.33721905000251623	-0.4039320396834448			
YBR056W	-0.21918244360675748	0.06648833754630125	-0.15659226671968224			
YBR057C	-0.10278031919018465	0.5051457575842038	0.18532953963828125			
YBR058C	0.9103763677203781	-0.1432534323723035	0.21357149226427172			
YBR059C	0.6564394366390043	0.05222838076999778	0.5506943502745267			
YBR061C	-0.8286950303199789	0.17075585970076318	0.2746380454861462			
YBR062C	-2.0965533353542645	-1.6870569449933763	-0.15601805858092613			
YBR063C	-0.3874847716970002	-0.4266248131598683	-0.06747210114132945			
YBR064W	0.539675506496856	-1.143121949233396	-0.0578208107451169			
YBR065C	-1.0625444956936765	-1.3882868168948068	-1.147356254487556			
YBR066C	-0.9351037495320899	-0.5275237810304537	-0.3982297700601709			
YBR067C	-0.32876138498763435	0.16469233381039883	0.2919553973401782			
YBR068C	-0.8431708064579615	-0.9833918473277203	-0.6786041200519976			
YBR069C	1.4638290135791474	-0.3782172268555553	0.757761461218492			
YBR071W	0.07851509098617172	0.7129098028818065	0.13652950395252972			
YBR072W	-0.25725244606455044	0.38143406335620184	0.33028800146183185			
YBR073W	-0.5701446387600045	-0.5371985047838184	-0.2847983974977367			
YBR074W	0.11512841156844443	0.04312313025977766	0.06908528728643201			
YBR076W	1.9823238128770497	0.6864734452608747	1.1184032185107555			
YBR077C	-0.4324728306918621	1.5077431302726723	2.467124731924921			
YBR078W	0.4107437896818352	-1.045986969054821	-0.6041300900661836			
YBR081C	-0.8235895495257448	-0.19333897016581827	-0.7594732974818511			
YBR082C	0.09593851965310857	-0.16008430233562546	-0.04290518013278859			
YBR083W	-0.26164377438085107	-0.13582872471122073	-0.1811584221173714			
YBR084C-A	0.22200771469813393	-0.8020628778571818	0.12711249047692977			
YBR084W	1.5366763499176646	0.05403455650873848	0.7997369948945846			
YBR085W	0.3059348193151617	-0.7665975642333483	0.28149179383033884			
YBR086C	0.22691810416975375	0.001563427285572859	0.5982962049774071			
YBR089C-A	0.7154681590038363	0.5330920683810894	0.2767947712553139			
YBR090C	-1.4529281441031903	-1.7003792695555795	-0.3661093323890066			
YBR092C	-0.46121510318538633	-0.25630388942370214	0.12768057372887248			
YBR093C	-0.13324767192428036	-0.036655692283268204	0.10121876586243653			
YBR094W	1.6400839734021408	-0.1933364065780832	-0.16841023582613437			
YBR095C	0.6680278612022948	1.2216371255853278	0.8368835146848235			
YBR097W	2.0447471242553705	0.848559484295076	1.738303778505655			
YBR098W	-0.6279123617577566	0.21718339492820457	0.08782938048292191			
YBR099C	-0.2723998093009871	-0.4219321658108304	-0.03358080557024118			
YBR101C	1.1780462381255181	-1.060255257491263	0.3227084540302514			
YBR103W	-0.49060176822936385	-0.09475107663839456	0.284843638138971			
YBR104W	0.20396472328543985	-0.2528814997973893	-1.2215378211280299			
YBR105C	-0.02302225701884223	-0.2962612496563045	-0.187153155085985			
YBR106W	0.5148929966665763	0.7504535452618447	1.1044683353994227			
YBR107C	0.6725953628947746	0.5882591946458369	1.5564091867539058			
YBR108W	-1.2951536532042074	-0.27203342286913185	-0.9371095616765853			
YBR112C						
YBR113W	-0.09472718586699612	0.2447416426316945	0.24489636073113524			
YBR114W	0.5976885716124414	0.1775250131152042	0.3899428678026285			
YBR115C	0.042405460727739396	-0.18663326554782003	-0.10201110349293435			
YBR116C	-0.004955618173104043	-0.09926299105211032	-0.5094990575774756			
YBR118W	0.8870807848324822	0.232850895959415	0.9566577511262365			
YBR119W	1.2454898995391144	0.6612708783271367	1.2446593384495945			
YBR120C	-0.4928754689165598	1.3088106447223713	1.2315076752395246			
YBR125C	0.16617967239582893	-0.6034162323393404	0.09264086188027214			
YBR126C	-0.43823807486802835	-0.08494471265483428	-0.15605863595606495			
YBR127C						
YBR128C	-0.3977938701326017	0.7049569128306987	0.10362125271499203			
YBR129C	-6.484357001759527	-0.16868238332995594	0.20696953036086924			
YBR130C	0.10737914775987319	0.4432793356707957	-0.6842711715760943			
YBR131W	0.9437391949224162	-0.1791482302583617	-0.25582308920525243			
YBR133C						
YBR134W	0.3452817831573398	0.5224288251970833	0.44988636943450666			
YBR137W	0.8466700293910966	0.43837775592135	0.26924844367858763			
YBR138C	-0.1569423998345286	0.20119846405466893	0.055344129240934535			
YBR139W	0.11135309888294424	-0.3330166888078097	0.4500356635505831			
YBR141C	-0.18753153684880164	-0.01927713102725747	0.035132002756719884			
YBR144C	0.13801203252527794	-0.4484210769803311	-0.06964184229497582			
YBR145W	0.7582759246720269	0.0383834047583084	0.9022314633186741			
YBR146W	0.2976747709528368	0.08562872447323581	0.22612358264806928			
YBR147W	-0.06743923050568784	0.12668137756564504	-0.058203616170954334			
YBR148W	-0.3680359403898307	-0.40477599579083645	-1.4488668232615682			
YBR149W	0.3980746774284264	1.0953958111597497	0.7837248564204874			
YBR150C	-0.5591154759882083	-0.03502653227763389	-0.4915707482638069			
YBR151W	1.0826524932253772	0.03809532158658044	0.9912444433777924			
YBR156C	-0.7808704617314701	2.0006499121661694	1.3824386673169904			
YBR157C	0.021985902294107306	-0.3375779522854254	0.4289254755373541			
YBR158W	0.5430536605443794	0.4024420880378253	0.14879592195924188			
YBR159W	-0.19675285336437162	0.2772665211234075	1.0028649614455976			
YBR161W	-0.06423677688568241	0.7954595710901922	1.0434395803852956			
YBR162C	-0.046544358667868116	0.07956904396447415	0.10891392053262			
YBR162W-A	-0.7470380792751905	-1.3250488755431387	-0.6132714836351806			
YBR163W						
YBR164C	0.6055974555940606	0.19027629850942127	1.1524598860258057			
YBR165W	0.31783728178927884	-0.13721306208815617	0.3838930108526943			
YBR168W						
YBR169C	0.5759195724121442	0.3758587086602875	0.06821622964851506			
YBR170C	0.6641153934051387	0.5801244180449263	0.524334981140045			
YBR171W	0.8996438265249714	0.1736347687272419	-0.26870502771227694			
YBR172C	1.8151317317682303	1.1147047539802648	0.8953149348846439			
YBR173C	-0.08744614123269928	0.25842222857987285	0.22338193018822183			
YBR174C	-0.6832136574890029	0.44493092706911175	0.4524848526650908			
YBR175W	-0.4061414139971901	0.30964912049582444	-0.14836271567502987			
YBR176W	-0.4290084817508928	-0.11935921166606425	-0.32926890381726714			
YBR177C	0.44512715732804364	0.13999216598304023	1.046847697091526			
YBR178W	0.4184504881109269	0.282070043641987	0.5057453371726996			
YBR179C	0.10164228050335987	-0.8500923349705726	-0.3534323479069754			
YBR180W	0.6632126526486779	-0.2424159733174502	0.44720175498310893			
YBR181C	-0.3507957793289862	-0.9172346204427461	-0.5887857173769173			
YBR182C	-1.1858256583827953	0.023182290834769116	0.7827555930822672			
YBR183W	0.7097182856591489	-0.7908548722794744	0.41763884036196414			
YBR184W	1.0598918389203733	0.512041167694597	-0.02522498998393067			
YBR185C	1.5339578410149077	-0.005258792394984134	0.38012543985160263			
YBR186W	-0.21091766575782353	-0.3239371019471405	-1.1511353096514225			
YBR187W	1.0608152711807477	0.4184612428076241	0.6536904469286337			
YBR188C	1.0415024126135821	-0.7013805331502093	-0.005498411605015701			
YBR189W	0.1211832185622363	0.18776199574856214	0.20733197053805213	0.07665921581494062	-1.3032015176849099	-0.8390155523745018
YBR191W	0.917433317455432	-0.6622091689171781	-0.09680678716758985	0.2643589595918937	-0.43326399797345294	-0.3419015386505025
YBR194W	-0.45418353896970537	0.47147623716878395	0.20785534211625697			
YBR195C	-0.1852377240198016	-0.35312931638326805	0.8360114839247659			
YBR197C	-0.6297456290045051	-0.36072394504840044	-0.34304530548230344			
YBR199W	-1.9748991160585838	0.6048481708794474	0.21390979273130123			
YBR200W						
YBR201W	0.35501506659831567	0.19263864460728436	-0.5224975986172101			
YBR203W	-0.16826573667339412	0.1595650942505739	0.5146036078487473			
YBR204C	1.1989411099633378	0.5677863829936017	0.6328665973739308			
YBR205W	-0.8886022548224017	-0.1500188878114368	-0.7265244688691748			
YBR206W	0.06754386442533368	0.21723755071910783	0.1528056250482842			
YBR207W	0.9064897583912556	0.21275319487354402	0.08060852173535105			
YBR208C	-0.19030443484755985	0.9901193890521527	0.8034682759413068			
YBR210W	1.3919833825043804	0.3661262400931905	1.1571775800938255			
YBR212W	-1.0676807181508678	0.18736598553318787	-0.8961478498902805			
YBR213W	0.4258627759986188	0.4790189531822811	0.1250790280548815			
YBR214W						
YBR215W						
YBR216C						
YBR217W	0.13821894756441439	0.015396033986440676	-0.014657967760246977			
YBR218C						
YBR219C						
YBR220C						
YBR221C						
YBR222C						
YBR223C						
YBR224W						
YBR225W						
YBR226C	-0.8540585575801537	-0.8187422205584534	-0.5178212475351806			
YBR227C	0.37386680022112007	0.5901317032172223	0.8660196012561596			
YBR228W	-0.2824523330880594	-0.4965692282058553	-1.2878466113807323			
YBR229C	1.7026917347582065	0.4281208413933518	1.2232605151452836			
YBR230C	-2.052935645104312	-0.642525045031636	-0.7187450970053071			
YBR231C	-1.0589418092693985	-0.12054781911942744	0.6424604669562678			
YBR232C	0.2614563625024015	0.2389710066400615	0.3361548774182158			
YBR233W	0.23562390664496116	0.049054723243679856	-0.056616504875432495			
YBR235W	-0.5225140973596228	0.0016512942551922384	-0.22184612177986185			
YBR238C	0.3951790492521691	0.23359772674736368	-0.08180150352453039			
YBR239C	-0.5238559709477137	0.32463457260115125	-0.14741946779354947			
YBR240C	0.37570302339699907	-0.31522090364791705	-0.5737682605213164			
YBR241C	0.37644886343521183	0.3063452968022584	0.7246097457301215			
YBR242W	0.2926532385459095	0.2719906575646422	0.021527863533310508			
YBR244W	3.06712024448658	1.2351389012889853	1.346003246885787			
YBR245C	1.7026917347582062	0.30220382081625957	0.5849018431273566			
YBR246W	-0.12873455932780242	1.75788968980025	0.19566987980100095			
YBR248C	0.9232333233581731	0.790299645786745	0.6340793249629838			
YBR249C	-0.8972158323087368	-0.08898172244062907	-0.9065333610932491			
YBR250W	-1.4289874828892828	-0.3300974032745036	-0.5095235571247292			
YBR251W	-0.3052579175158473	-0.8424252849519245	-1.0321050249306907			
YBR255W	-1.6136833939373891	-0.9527723554200949	-0.2759678419345195			
YBR258C	-0.6773916594735306	-0.7422998796803951	0.29381583170974795			
YBR259W	3.2306741680215554	0.9948435685303318	1.1515786679355278			
YBR260C	-0.3628110400587237	0.024916557937541092	0.13977875640703757			
YBR261C	0.27965424460153476	-0.03448305167779998	0.3686366834113706			
YBR262C	0.8113383996798174	-0.429860701778455	0.2527193724135483			
YBR263W	-0.209356935176909	0.09836847372264514	-0.5108978286034854			
YBR264C	0.1124255099714968	0.1189393426057464	-0.1480557057235083			
YBR266C						
YBR267W	-1.2987504277702244	-0.8695474022919865	-0.42042635987192656			
YBR268W	0.691607899062279	-0.5953825892745781	-0.46507755035245224			
YBR269C	0.21510266424923943	0.31970671607742107	0.054662735582943926			
YBR270C	-0.019538990131437537	0.9850282319896987	-1.541514923644439			
YBR271W	-0.0639122158671513	0.08280429168612716	-0.11226952329452497			
YBR272C						
YBR273C	-0.24751048401564713	-0.171940485436267	0.6533186203624092			
YBR274W						
YBR275C	0.9951132432108536	2.1630672949151273	0.0069414455872022635			
YBR276C	2.0724820161012136	0.2834498947403861	0.7525706196441367			
YBR277C	-0.6183298307024369	0.6123338470658394	1.1708850767822112			
YBR278W	0.09851136036831325	0.4224040407441552	0.7923058228460585			
YBR279W	-0.09776115152656178	-0.01338856999981141	-0.23766279980352625			
YBR280C						
YBR281C	1.1942057114962448	1.0244780018507582	-0.16826775564663765			
YBR282W	-1.5569969498155813	-0.9333429239760316	-1.0258467687069304			
YBR283C	-0.5177785806553646	-0.5780552997732686	-0.5619679004644526			
YBR284W	0.5963974217682301	0.38979776834185387	0.6075692836128922			
YBR285W	0.8139737878554237	0.061497032226128144	0.8018476308904815			
YBR286W	1.3308736860316626	2.6568437739477457	1.3976521205506203			
YBR287W	0.6109643587605978	0.22915695189329602	0.586099258499376			
YBR288C	0.7114977549957218	1.812240313371379	0.9832415131452357			
YBR289W						
YBR290W	0.1862173247857979	2.309473790464733	1.0031259581849334			
YBR291C	1.0875865301300411	4.7345060174195215	2.522249478856358			
YBR292C	-1.0857047916171267	1.0479444430806164	-0.4016367383501238			
YBR293W	0.051769844213226765	0.108409405983964	0.6640047563223964			
YBR294W	0.06358705769121956	0.6853345714095718	0.7772998501532326			
YBR295W	-0.8188009443343026	2.0109747617691465	1.1865027725455253			
YBR296C	0.394189404179271	1.0013711038007431	0.31273024780037373			
YBR297W	1.1082203343070534	1.6625261487466052	1.2096471885916544			
YBR298C	0.1581490041340323	0.8694206794891735	0.48368885414680035			
YBR299W	0.05185852208714235	-0.2805535067066228	0.7722812710205043			
YBR300C	0.8678581293986638	1.875360329687234	0.5787486287124463			
