orf	hap a | growth (exponential growth rate) | temperature [30 C] | Verduyn (+ his, leu, met, ura) | Zakrzewska A~Smits GJ, 2011	hap a | growth (exponential growth rate) | temperature [38 C] | Verduyn (+ his, leu, met, ura) | Zakrzewska A~Smits GJ, 2011	hap a | growth (CFU) | hydrogen peroxide [10 mM], temperature [30 C], time [10 min] | Verduyn (+ his, leu, met, ura) | Zakrzewska A~Smits GJ, 2011	hap a | growth (CFU) | acetic acid [327 mM], temperature [30 C], time [10 min] | Verduyn (+ his, leu, met, ura) | Zakrzewska A~Smits GJ, 2011	hap a | growth (CFU) | temperature [30 C], temperature [48 C], time [10 min] | Verduyn (+ his, leu, met, ura) | Zakrzewska A~Smits GJ, 2011	hap a | growth (CFU) | hydrogen peroxide [10 mM], temperature [38 C], time [10 min] | Verduyn (+ his, leu, met, ura) | Zakrzewska A~Smits GJ, 2011	hap a | growth (CFU) | acetic acid [327 mM], temperature [38 C], time [10 min] | Verduyn (+ his, leu, met, ura) | Zakrzewska A~Smits GJ, 2011	hap a | growth (CFU) | temperature [38 C], temperature [48 C], time [10 min] | Verduyn (+ his, leu, met, ura) | Zakrzewska A~Smits GJ, 2011
YAL045C	0.9577509813760784	0.16895359742637703	0.4240448392941041	0.269481483502553	0.0226227197986516	0.39917174265549094	-0.1348424940012295	-0.5951307139056677
YAL046C	0.44810702138128283	-0.5212971345182276	0.86176287365143	0.18764805192648304	0.027523656505107165	0.3143685442689989	0.16081955786738772	-0.3226640466296338
YAL047C	-1.9597396379508254							
YAL048C	-4.805857466397824	-3.1481006747825115	-0.44839297217624624		1.393142054885697	19.650259095758738		
YAL051W	2.217692736036443	-0.0510247805853491	-0.1925274737696752	-0.362847854189817	0.008571691019763268	-0.0975111810930499	-0.35351185226490445	-0.33316652488686777
YAL053W	0.7255403705560587	0.4104977183851349	0.553005379733717	0.41778422177158103	0.02195252106192273	0.738500312068386	0.46824272859306365	0.6880820636844052
YAL054C	-0.06982137199806537	0.8737817277493702	-0.05201874223583047	0.27147226534413826	0.048565208257059504	0.46226078595808656	0.4558158616974374	0.16339525097940952
YAL055W	1.4792722906523663	-0.3278887641006731	-0.45353121675548286	-0.7472290569176319	0.025987700586682046	0.7605210150196035	0.432858985158955	1.8547309230639772
YAL056W	1.2170157958255479	-0.14931374352494034	-0.671176880372862	-0.3058371347888801	0.012388701340154006	-0.05075961393581258	-0.130239431499408	-0.8031497415238122
YAL059W	0.5014479256470012	-0.19856282237290473	0.7880798551410246	1.1886437764535105	0.0599313920308646	1.4516065476668416	-0.3692016144424923	0.012885044670924281
YAL060W	0.9787964096464945	-0.35286187553088094	-0.032813773297653656	-0.026152873328150476	0.018864349557869812	0.292378977321137	-0.296696106041365	-0.5515230221472464
YAL061W	1.7131441936962621	0.6462467029148337	0.08355527140248276	-0.36941017273750626	0.014492012190926962	-0.15979725505154724	-0.5364726961751078	-0.5334673957268681
YAL062W	1.2542453856761286	0.6617223037024149	0.11958961690695791	-0.33559115188135197	0.017735805018605763	-0.2530264112839235	-0.577835495595707	-0.5679181779330107
YAL064C-A	-0.196862694282675	-0.04295740167965247	-0.056861915138261894	0.09204738569491243	0.04159350641470225	-0.20995911351737004	0.14353989853681426	0.4342409059027447
YAL065C	1.882489821668589	0.6549443534012052	0.1060896305266578	0.17901687338544367	0.020538395587553833	0.01922530056559483	-0.2850656661270679	-0.34635169309007025
YAL066W	0.12093676282724032	1.4510799687543057	0.2520957485494145	0.3675975141499266	0.02622178061759193	-0.02249588676110771	0.22319396807551237	-0.7164936950793053
YAL067C	2.2590825487467936	-1.046084018618893	0.320055416094101	0.48004158366349076	0.018982797612719923	1.9204988711213618	0.8177195440775561	-0.4038962630624782
YAL068C	1.0126248187929718	-0.14141563339053428	-0.017419730868003847	0.12920761753025373	0.019351130452963362	0.5092520034359439	-0.20907754643823362	-0.6268911384408977
YAR002C-A	-0.2071240251351417	-0.1597571141272431	-0.10226558472035198	-0.2301365085561183	0.03675401984942398	-0.06769180075456531	0.1395017278476999	0.268750277066002
YAR002W	-4.389524481126424	-2.7698491058438965	-0.4810899853858928	11.555897120883202	0.13265021491267073			-1.21431004873129
YAR003W	0.37860524979436694	-0.41632094692835153	0.14992036708254133	1.3217101639992086	0.0636282700725723	0.826757499767809	0.43363449043700364	-0.5892174370811554
YAR020C	0.6671981604958753	0.8971696741357214	-0.10572685042475546	-0.3503652580221996	0.0339179873643261	-0.5950852382365333	-0.6333538181674525	-0.19577611465109857
YAR023C	1.2285386273985501	0.6080054750639755	0.02810959908938852	-0.10932386615699655	0.029742783980109298	-0.3985593160052028	-0.568976224196202	0.0941509876064973
YAR027W	0.5522311953942719	-0.04364277260241821	-0.050859470327824494	0.06394461528606975	0.03739298197127161	-0.1069204092493409	-0.1934042079667194	-0.1142434963250001
YAR028W	1.6624875136694022	0.2918840827349806	-0.0164249821600557	0.23163574352619007	0.024245275081552817	-0.46351466899324306	-0.4860929396196792	-0.3115884510042291
YAR029W	0.9795098847446896	-0.622370303056881	-0.17423428525334814	-0.2310256192373425	0.0325889786958777	-0.142161358774466	-0.09096175393632902	-0.3077730232124598
YAR030C	0.7548657234419555	0.7312402208230101	0.011959094173723756	0.011907042844326386	0.031511932989908224	-0.40144988035088497	-0.6803701810367669	-0.25749243064009786
YAR031W	0.3560442978891528	-0.13425784786207481	0.012217524888789735	-0.11978306253065253	0.030882962842115093	-0.385299548242679	-0.12603460315955106	-0.019815740081888255
YAR035W	0.9947499698362802	0.11525409264099822	-0.10562400694234401	-0.09361214373168365	0.027240469728125907	-0.16488843068443046	-0.29640308958215594	0.15774882397347978
YAR042W	-1.024143364120951	-2.1768158907488955	0.004777115897055987	7.082378343132144	0.04145430817205016	3.2000370684178483	9.75487580108758	7.638033624176443
YAR047C	1.5689599290599232	0.0717012202690989	-0.14136591231550932	-0.10537054006414703	0.0283629480362206	-0.3615162321975779	-0.6637996762720156	0.14641826072761865
YAR050W	-0.4486332858097806	0.04846970196404044	-0.375141445011575	-0.4890458906753111	0.04663600805362784	-0.2635557715639867	-0.5500496547628637	0.07938576620552673
YBL001C	0.6816078986408164	0.13192003307809536	0.13813705653217273	0.052992878907947384	0.03646190897992023	0.13511631455480877	-0.2190053634574854	0.1005978761594318
YBL002W	-2.6356958567869557	0.3340864237796443	0.3116562176217862	1.6764590198734632	0.3313573598418745	-0.3385054758351472	0.5324943197016222	1.1073657797900534
YBL003C	0.17240373860832053	-0.11982624272828177	0.1162443997695773	0.29994134533953765	0.04767234777267801	0.3974357431464866	0.2842453024206058	0.2958829257016156
YBL005W	0.20042382438227926	-0.26019711281516306	-0.11193914793476861	-0.15191879684378978	0.039472199764300143	0.20268188061500314	-0.07501472488626937	0.013339088451177197
YBL006C	-0.11772530051132783	-1.5649482221446056	0.7988884871190267	-0.3008407431135135	0.08405964838428684	1.441398884185588	0.16684440949034812	-1.4878419138495975
YBL008W	-1.0318828906890876	0.8716102676374115	-0.37639382965431323	1.0586278477311026	0.08554738097262005	0.18459209576323385	-0.41576473632611494	-0.24868082347789738
YBL009W	0.46652032455700454	0.3629289291712307	-0.07728014236260448	-0.20730575193067197	0.03715250141409538	-0.35199068990083093	-0.104432684501033	0.2276838343114359
YBL010C	0.32881356642348375	0.4789966795489049	-0.023143189136683107	-0.34745753583948086	0.0404148918946494	-0.3990857308037156	-0.21752539038410404	-0.1624653952618265
YBL011W	-0.1501960834758074	0.21348724238192168	-0.012694684546022635	0.03213026902066153	0.04064319862158251	-0.3522266556045332	-0.29971902963062347	-0.5553381886935894
YBL012C	-0.33838934998795384	-1.472599208670455	-0.6143837862742616	-0.7222341805851094	0.063628613149206	0.5800077553784299	-0.09976186852566371	0.6759168393233685
YBL013W	1.419160294963045	0.2690463970012211	0.23946575982398163	0.6065634814350757	0.04603848002113912	1.29451178918686	0.22361183782179533	1.8531528666486166
YBL015W	0.989437412273612	0.9858223297298492	-0.41761903705901837	-0.13327444697192706	0.06879597080260524	-0.3731688047014972	-0.09021047392306465	-0.06930176073873606
YBL017C	-0.14102541728300286	0.6993380792648433	0.16817422556061898	0.7343324056742305	0.08036951139476715	-0.3559305159982898	-0.14572292556513236	-0.07705252898783488
YBL019W	0.05313338731480524	0.6803792643049346	-0.16780491802605285	0.5264905432241366	0.04762339117700672	-0.59328698682604	0.6894685342835224	0.020030496312009913
YBL021C	-0.12302936346963696	-0.7350349969737866	-0.21429978646799427	-0.22513119740440357	0.04781313423081295	-0.38810725510915056	-0.34359313428360994	-1.1578346836452733
YBL022C	-2.0054243360339394							
YBL027W	-0.6283895827260351	-0.29311964473773805	0.3464891634782189	-0.08184230058877348	0.0412909458804732	0.40802796332701147	-0.12805007949622557	0.9821380031713467
YBL028C	-0.5782330096770952	1.5771422425407822	0.06307208214863562	0.007753810211433402	0.041058181711470784	-0.6171328508049426	-0.4061408733157669	-0.36283340056348223
YBL029W	0.5276422657953989	0.06292612901173185	0.2886614436928998	0.7048079096887806	0.038844247648092904	1.04065187042546	0.7811110315036606	0.2699628745673173
YBL031W	0.01738325540342956	0.5997772198566946	0.07095417176195946	0.5762740181391696	0.06911187048690437	0.04784311225444772	0.2097315179726524	-0.007016581580862427
YBL032W	-0.38456350136255474	0.7563055251775601	0.4592514675640863	1.0751485215112935	0.05809170427134089	-0.03747208238382652	-0.039442827220518756	0.23083752957755282
YBL036C	0.09435713932066007	0.49231068930039995	-0.16084049045014043	0.412379437715	0.04218478633450384	-0.2525149829485397	-0.0054263871198414635	0.3681395757098378
YBL037W	0.46641775121884765	-0.2832752648941846	0.0993285291206744	0.7538707679784271	0.04915772398983313	0.66074681103496	0.34388903840715995	1.4688491872162255
YBL038W	-2.782254718295069	-1.8403354765048086	-0.20134054104928856	2.2047396721182566	0.15587873383606893		5.944995574547782	
YBL039C	-0.4128842494613335	0.8844156404588159	0.46524248512295624	1.0984600019917845	0.0744686693794486	-0.08276406678832121	0.310034014480148	0.11396667224525628
YBL042C	-0.3292890383217877	0.09949312982658609	-0.07347010758993434	0.4029613483553426	0.05284242614442091	-0.13389683471667946	-0.5239961514233827	0.1243144817857551
YBL043W	-0.3315333045010991	-0.2009171407011118	-0.08505235919454755	0.039906862585653624	0.036671002244869425	-0.2529329992406097	0.044506894633664223	0.14616229870741324
YBL044W	-2.1004688178181974	0.08686291784192478	-0.1205892912864869	0.9559127526429483	0.11815513851276101	0.9975111572043458	0.8814173452681007	-0.37057575445775676
YBL045C	-1.3239776443808822	0.3157622910774575	-0.36572989028327374	0.7394731932122434	0.09307830626486675	0.14065917612947568	0.0614401038388734	-0.49735016556284395
YBL046W	0.014481155951163236	0.5832691269069291	-0.17092889454416782	0.20216191845869105	0.04118072738113308	-0.4793012906466969	-0.34791676608221855	-0.3104698767877257
YBL048W	-0.09569388132669356	-0.06008448008170505	-0.10888856287171438	0.41096014330780956	0.04009157853705974	0.28363824902031065	0.013738677035751446	-0.2052093947389764
YBL049W	0.019342462014341165	1.2640186435066787	0.01986228212902033	0.6443183402017005	0.04474812115377436	-0.5808176760024741	-0.8840007247367014	-0.30536971664593204
YBL051C	-0.6526085365551941	0.47745762229540745	0.311016586190442	0.11029145066836107	0.02830342099666313	-0.40041594228327543	-1.340501099860538	-1.1071495458234206
YBL052C	-0.5199535055909623	0.7783317011471415	-0.3537179298869697	-0.09880386862327897	0.04662352369736587	0.09054271253617746	-0.19199298900931394	-0.5469576174232035
YBL053W	0.21082454941635131	0.6343904549017937	0.009679056558521557	0.6236803729285401	0.03891897588843172	-0.11142856565132175	-0.06032944845656843	0.15640820350686896
YBL054W	0.38671300613246584	0.7874745293380285	-0.019023375009272415	0.5256988044609329	0.041923078148035524	-0.028150651541358193	-0.43291294568594707	0.0465889546319328
YBL055C	0.21494989893971644	0.26334090898321844	-0.03390096671183038	0.29235704143795227	0.04349177643788704	-0.1935397116037869	0.20120508968207176	0.05854156229438712
YBL056W	0.20152519413576153	0.08629283543335674	-0.1347444596201759	0.11087680869581101	0.04209722797483685	0.05470919112322245	-0.1143767879994436	-0.017991639843810893
YBL057C	-0.31331514219675777	0.8722642937112575	0.16050931862536635	0.5017742785952112	0.04869150104168758	-0.14346678682335787	-0.540573995886579	0.17905914420017524
YBL059W	-0.8770200575796457	0.7502520651006425	-0.09536676193298187	0.6008859732802553	0.0633983305508501	-0.15128004687743962	0.22589446537451935	-0.23767474687034001
YBL060W	0.11185082966211547	0.6492358508458191	-0.12115505126917762	-0.015847366584433413	0.03308812357456694	-0.5237105324630774	-0.2009435363134115	-0.10378448173799157
YBL061C	1.1580269657680833	0.41192251650794526	0.21570872593815915	-0.3053818769770282	0.02738078533888356	-0.17912260702566804	-0.16505226956191776	0.9747578336300318
YBL062W	-0.29059817474309807	0.28702647629379147	0.5066014685829324	1.5486077162930998	0.04847775559099992	0.5793842099165983	0.9301311599816089	-0.4076793976542091
YBL063W	0.8427944222059914	-0.42863283236619554	-0.0002777503052948144	0.16849365379669695	0.03267988784887715	0.6607713345114887	-0.024894747308019525	0.40542477442358177
YBL064C	-0.464197788665124	1.2044899516331142	0.10268083710581814	0.21476756116041068	0.08168462032338819	-0.45834801688779747	-0.5797242437897909	-0.6591056239203631
YBL066C	-0.041787391141241914	0.005671374861120418	-0.5180296117128803	0.10587877292666013	0.051185024298572766	-0.07027467244772134	0.21234324738278518	0.31468881386687686
YBL067C	0.2486543235095608	0.6183988913653579	0.2802817865467153	-0.1380879314057889	0.03163745509377334	-0.25214398740287425	-0.562726951393816	-0.2632233563713463
YBL068W	-0.0747316645709973	0.9482208886404513	-0.0280034276396943	-0.12332870874169151	0.03432545836744752	-0.4392305912380412	-0.34989444293772964	-0.18239261107284524
YBL069W	0.27956892143690415	0.9089829247596536	-0.035038199373683264	0.01431880237002145	0.0468498346507582	-0.0775729399033109	0.18633328018770765	0.2673802630129654
YBL070C	-0.08562025417608045	1.1598016152985986	0.21852297538771548	0.6109353741571705	0.04773757611893154	-0.03829356346120758	0.22359474294063306	-0.25299187989407534
YBL071C	-0.35683317241149987	-0.5307618499780203	0.24680268959079002	0.6479593899950543	0.05338072246963853	0.7792441984175928	0.36890392829210567	-0.05588430065780358
YBL072C	-5.035043269406258				2.8831019676788276	4.981121487660377	0.7248875321241216	-0.29961939892790906
YBL075C	0.2876065512994556	0.9750561871648367	-0.1628540151296038	0.16532021346831344	0.03361075816578761	-0.365459916038997	-0.29189891987675504	-0.5101845967563071
YBL078C	0.4640623424570406	0.5118230666427197	-0.08040007715511012	0.3963622627438651	0.04540741646869432	0.16673251176553594	0.4688969523070678	0.49678523377636435
YBL080C	0.3500481792764883	-0.3061766856602381	-0.3379728854998916	-0.3823243184001597	0.0377228528327286	0.4175241695766258	0.15026697496857375	0.4094435988607117
YBL083C	-0.1974956363381896	-0.4176362761129941	0.3559612237350022	0.7617009411048373	0.0632628816304074	0.35907486958714924	1.5493353177335714	0.674715864374521
YBL085W	-0.03852217986973191	-0.07586995368013277	-0.06629575563638984	0.011929236333202012	0.045702035460993516	-0.07252463470345423	-0.19258241047508431	0.22325583126728848
YBL086C	-0.25691255879884756	0.691410346351749	0.2346884886681836	0.21580600762246138	0.038780862179751414	-0.11952044422327954	-0.2392086692101379	-0.35062842567960634
YBL087C	-2.100446277063327	-2.021386731106807	0.28206095550179394	1.5944397000322523	0.19817488918219583		6.950136426933755	
YBL088C	0.004473019643832156	0.7967391133221304	0.04202610716658394	0.020266719089835655	0.04195229576556034	-0.444815972878398	-0.6708575327455177	-0.40717775593682437
YBL089W	-0.13861922294424442	0.14764544744521088	-0.06979069862046705	-0.3272539264569773	0.034687096222187144	-0.5897581136056972	-0.3934217613014454	-0.17582617483909338
YBL090W	-1.1563086709677115	-1.0066974354815925	-0.40427078618206813	-0.04438794052123036	0.07519961338479327	0.884310819143995	1.715894022787206	0.620563494449151
YBL091C	-0.5306949174328838	0.37558777633912027	0.516567338171291	0.8070367045095722	0.07400218512895503	0.6533940869348402	-0.1273819096714844	0.025276064385720182
YBL091C-A	-0.06812480047949968	0.10348641188819872	0.03530199902660385	0.3707516855026202	0.0334584535872386	-0.1739982034564934	0.0877652570518462	0.24359426545541574
YBL094C	0.2868896511040467	-1.7197006663925947	-0.716284149754769	-2.191929568643204	0.038668066403597726	-1.8739030789497473	-2.21577519499387	-2.0955887196448826
YBL095W	0.4532184087047731	-0.008054880090862337	-0.20075625192579805	0.04899774099439572	0.03711964896652762	0.09585250428071466	0.09260231668020007	0.0158478231956548
YBL096C	0.0051083727953478725	-0.4122591592011308	-0.16718748324790916	0.011958625699042751	0.05395035568172366	0.4431210348669708	1.074186209158621	0.668843516840818
YBL098W	-1.0138092709722009	-0.24993566890141827	-0.20963854819017363	0.40805364021330587	0.048981213877625794	0.11562339366193813	0.03205345692555738	0.19664851091643237
YBL099W	-1.0623694033642896	-0.560554994298534	-0.006006820252086128	-1.0349417331574258	0.13605364111465193	-0.7788993343133257	1.6388751503331012	-0.7395326848473519
YBL102W	0.3526695319676048	-0.11489069165159554	-0.2871509742630612	0.005141186014194417	0.04910028786760541	0.10205790350228813	0.1839295264411626	0.047883251788522666
YBL104C	0.12360938545176332	0.10837402711617453	0.14545932316483612	1.6704312870429143	0.07377361220706553	0.976331985712541	-0.0491133707556307	0.8808546337199221
YBL106C	-0.1480187394935843	-0.36101828873397196	-0.36124077692879475	0.09337573727706745	0.04816292083118916	0.8435934147140196	2.087216101731862	1.110371914823039
YBL107C	-0.03830838891862178	-0.4430280420766133	-0.18472950087175627	0.1607955918278007	0.047339482285768085	0.10557674129486569	0.5163502413743595	-0.10652562301242242
YBR001C	0.0828742530531436	0.16984870564397261	-0.16232864815798909	-0.04889476813022552	0.0395874277431905	0.11401499082856446	0.23901262648946714	0.16519276235765606
YBR003W	-0.9725349645190463	2.316839967913372	-0.09988611847535037	6.484584373814469	0.1921298570904678	2.017759910479362	2.4323580101415425	-0.15173615816840227
YBR005W	0.02705182069539586	-0.023377980184249032	-0.1569202577010966	0.6067263744296997	0.03499206621175601	0.46061529442571675	0.2622477137735271	0.11998800400219475
YBR006W	0.14433901481990524	0.11142776616964746	-0.1804880155251002	-0.06596168033986644	0.0445016283437105	0.5502877368976953	-0.09796008368466338	0.6325882202134577
YBR007C	-0.1432999489960027	-0.6094966403883124	-0.15967205987725766	0.15093044819676257	0.04063256127798238	0.0723543006219011	0.3060251276381783	0.25892702965479497
YBR008C	0.2767766766778667	-0.23488823289177316	-0.023513708722963465	0.011591858138696688	0.04183252729298993	0.41695189236673447	0.4165880205859185	0.3698331185492461
YBR009C	-0.024995014772746613	0.42485441882337616	0.2340467451450393	0.5708067112289784	0.05358183079240082	0.03861717829600699	0.8203285136402154	0.11563186752416636
YBR010W	-0.9026265728474976	0.19680431584072808	0.16362497730020728	0.8003032860758296	0.08300932323275181	0.442550054975882	-0.27017229059608455	-0.24537361204564764
YBR012C	-0.5794622771990587	3.1791015786099255	0.48873938861613764	1.1086389366067941	0.05615171179368465	0.2032057775564103	0.44872426292226586	0.028643581213712185
YBR013C	0.2214987911897329	-0.34215974468496096	0.013536692950985339	0.6028188792467253	0.0513854127062603	1.3809496532332253	1.1347385195952902	1.5043009686914184
YBR014C	0.5043245006065759	-0.7910395229314613	-0.06888702940544546	-0.3266007857478017	0.041740900823568225	0.8681284930184032	0.4339073770463468	0.8250480674079063
YBR016W	0.5856746460133126	0.2715460119460291	-0.03147944525135676	-0.11867468740500108	0.033724431673874566	-0.011823602985045086	0.2022242363710747	0.11102363699762997
YBR018C	0.45772846874636536	-0.4193736704506391	-0.07924777494653873	0.48111482930992444	0.03867173505985203	0.980100320871999	0.3930309055211427	0.8928866520875204
YBR019C	-0.7930570027306949	0.11219245045542624	0.005437704280425085	0.4642908865566382	0.04677330017980392	0.6885551734946053	0.1836859890795352	-0.07817688666542574
YBR020W	0.1824791083896687	0.6400036314938713	0.13488004295993758	-0.24814728922116208	0.0391207134008549	-0.23142412243066	-0.20906113862196665	0.10167929193972251
YBR022W	-0.06598081019638614	0.2354849096966872	0.17785537948549207	-0.24983288713557397	0.03942170113345275	0.08715685777501513	0.44192703645197523	0.3025373176697376
YBR023C	0.3307403525722752	-0.5092808485072338	-0.011214754579312862	-0.2480922075586143	0.03190681418695379	0.10937078880894702	0.022952317677603088	-0.04954402687258705
YBR024W	0.42340948064133654	0.6365743689818079	-0.09138816959516759	-0.2258791827391926	0.034451366494116516	-0.4600359117793377	0.13343054218254438	0.1289920262680092
YBR025C	-0.03112374028259884	1.200588449359236	0.8060752409997932	0.8947857867012976	0.05383885231147034	-0.6252262742851448	-0.3053344122646976	0.448326744686329
YBR027C	0.5546538859951041	0.7616248928782525	5.715471718587627e-05	0.23653885177072345	0.056287287681982066	0.5916880782621377	-0.017043660100475568	0.8049738389351955
YBR028C	0.6091578968157312	-0.5403453418559365	-0.17163088719476524	-0.2217225384145502	0.03008295627379538	0.14549062879204108	0.4922483337746054	1.3150228933610746
YBR030W	0.30364423081064856	-0.7274257155027635	-0.12562100455281125	0.04902305973859222	0.050180110046318824	0.775397390552792	1.4161629007977508	1.7516290781022095
YBR031W	-0.03338415230221497	-1.0195805954502448	-0.3191055715478825	-0.19472016434579226	0.06128956895358994	1.6779294297576	1.3114070105997284	1.6531689944797596
