orf	hom | growth (relative abundance in pooled culture) | gamma-irradiation [200 Gy] | Game JC~Brown JM, 2003
YBL031W	-6.238273297051599
YBL032W	-0.24983291234690355
YBL036C	0.031596104191606765
YBL037W	0.28995716855482934
YBL038W	0.9127918772875981
YBL039C	
YBL042C	0.202298950288736
YBL043W	0.6267492703140303
YBL044W	0.19768535985367844
YBL045C	0.6959531268398934
YBL046W	-1.2140733132739308
YBL047C	0.23920767376919636
YBL048W	0.28995716855482934
YBL049W	-0.2313785506066734
YBL051C	-1.5370246437279589
YBL052C	0.986609324248519
YBL053W	0.5437046424829943
YBL054W	0.6959531268398934
YBL055C	0.5021823285674766
YBL056W	0.35916102508069253
YBL057C	-0.05144852363942907
YBL059W	0.2438212642042539
YBL060W	-0.4020813967038026
YBL061C	-0.4297629393141479
YBL062W	-0.3513319019181696
YBL063W	-0.019153390594026244
YBL064C	-0.43437652974920543
YBL065W	-1.1448694567480675
YBL066C	-0.019153390594026244
YBL067C	0.6544308129243755
YBL068W	0.04543687549677942
YBL069W	0.022368923321491662
YBL070C	-0.04683493320437153
YBL071C	1.6048304425462303
YBL072C	0.9312462390278283
YBL075C	-0.2729008645221913
YBL078C	-0.47589884366472335
YBL079W	
YBL080C	0.202298950288736
YBL081W	-0.9464850680405932
YBL082C	0.19768535985367844
YBL083C	-1.0987335523974922
YBL085W	-0.17140187495092526
YBL086C	-0.005312619288853609
YBL087C	0.6452036320542603
YBL088C	-0.10219801842506207
YBL089W	-1.7584769846107213
YBL090W	-0.009926209723911143
YBL091C	-0.05144852363942907
YBL091C-A	0.6728851746646057
YBL094C	0.0039145615812614925
YBL095W	-0.6973511845474856
YBL096C	-0.5727842428009319
YBL098W	0.2668892163795416
YBL102W	0.11002714158758506
YBL103C	
YBL104C	-0.30058240713253653
YBL106C	-0.2221513697365583
YBL107C	-0.25906009321701867
YBR001C	0.2668892163795416
YBR003W	0.557545413788167
YBR005W	-0.2221513697365583
YBR006W	-0.8588268497744997
YBR007C	0.5437046424829943
YBR008C	0.14232227463298788
YBR009C	-0.1760154653859828
YBR010W	0.050050465931836964
YBR012C	0.39606974856115296
YBR013C	0.354547434645635
YBR014C	0.3314794824703473
YBR015C	1.8401235547341648
YBR016W	0.5529318233531095
YBR018C	0.6082949085738001
YBR019C	-0.06067570450954416
YBR020W	-1.262516012842035
YBR021W	
YBR022W	-0.2821280453923064
YBR023C	0.059277646801952064
YBR024W	-0.14833392277563753
YBR025C	0.32686589203528976
YBR027C	-2.2106088472463608
YBR028C	-0.04683493320437153
YBR030W	-0.14833392277563753
YBR031W	0.15154945550310298
YBR032W	-0.6558288706319676
YBR033W	-0.24060573147678846
YBR034C	0.7051803077100085
YBR035C	0.2115261311588511
YBR036C	-0.2636736836520762
YBR037C	0.557545413788167
YBR040W	-0.6189201471515072
YBR041W	-0.3651726732233422
YBR042C	-0.023766981029083794
YBR043C	-0.5451027001905865
YBR044C	-0.43437652974920543
YBR045C	-0.10681160886011962
YBR046C	-0.4020813967038026
YBR047W	-0.06067570450954416
YBR048W	
YBR050C	-0.1621746940808102
YBR051W	-0.005312619288853609
YBR052C	-0.9833937915210533
YBR053C	-0.22676496017161585
YBR054W	-0.16678828451586772
YBR056W	-0.4297629393141479
YBR057C	-2.1091098576750946
YBR058C	-1.7584769846107213
YBR059C	0.4468192433467859
YBR061C	
YBR062C	0.5252502807427643
YBR063C	-0.056062114074486614
YBR064W	-0.1252659706003498
YBR065C	0.1653902268082756
YBR066C	0.17923099811344825
YBR067C	0.040823285061721865
YBR068C	0.07311841810712469
YBR069C	-2.2106088472463608
YBR071W	-0.7434870888980609
YBR072W	0.07311841810712469
YBR073W	-4.268270181282026
YBR074W	-0.5081939767101262
YBR076W	-0.3605590827882847
YBR077C	0.7836113451059867
YBR078W	-0.5866250141061045
YBR082C	
YBR083W	-0.005312619288853609
YBR084C-A	
YBR084W	0.2622756259444841
YBR085W	
YBR086C	
YBR089C-A	-0.21753777930150073
YBR090C	0.017755332886434112
YBR092C	0.06850482767206713
YBR093C	-0.07913006624977435
YBR094W	0.05466405636689452
YBR095C	
YBR098W	-4.134476058665357
YBR099C	-6.14138789791539
YBR101C	-0.07913006624977435
YBR103W	-0.600465785411277
YBR104W	0.10079996071746995
YBR105C	0.03620969462666431
YBR106W	
YBR107C	-0.2313785506066734
YBR108W	-0.019153390594026244
YBR113W	-0.19908341756127057
YBR114W	-0.8403724880342696
YBR115C	
YBR116C	-0.26828727408713376
YBR118W	
YBR119W	-2.2152224376814185
YBR120C	-0.5451027001905865
YBR125C	-0.3144231784377093
YBR128C	-0.7573278602032337
YBR129C	-0.6973511845474856
YBR130C	-0.4620580723595507
YBR131W	0.3499338442105775
YBR133C	-1.712341080260146
YBR134W	0.5529318233531095
YBR137W	-0.3328775401779394
YBR138C	-0.23599214104173094
YBR139W	-0.0837436566848319
YBR141C	-0.04222134276931398
YBR144C	-0.3790134445285148
YBR145W	0.013141742451376594
YBR147W	-0.07913006624977435
YBR148W	-0.04683493320437153
YBR149W	-0.7250327271578308
YBR150C	0.31302512073011707
YBR151W	-0.17140187495092526
YBR156C	-1.4493664254618654
YBR157C	-0.42514934887909034
YBR158W	-0.39746780626874506
YBR159W	-1.1540966376181825
YBR161W	-0.3328775401779394
YBR162C	-0.6281473280216223
YBR162W-A	0.25766203550942657
YBR164C	0.8989511059824253
YBR165W	
YBR168W	
YBR169C	-0.02838057146414133
YBR171W	1.586376080806
YBR172C	-0.056062114074486614
YBR173C	
YBR174C	-0.3098095880026516
YBR175W	0.031596104191606765
YBR176W	-0.1529475132106951
YBR177C	-0.02838057146414133
YBR180W	0.1746174076783907
YBR181C	0.5067959190025341
YBR182C	-0.39746780626874506
YBR183W	-0.08835724711988943
YBR184W	-0.4020813967038026
YBR185C	-0.10219801842506207
YBR186W	0.13770868419793036
YBR187W	-0.4113085775739177
YBR188C	-0.09758442799000454
YBR195C	-0.9003491636900177
YBR197C	-1.1171879141377223
YBR199W	-0.032994161899198876
YBR201W	0.05466405636689452
YBR203W	-0.10681160886011962
YBR204C	-0.18985623669115548
YBR205W	-0.12987956103540735
YBR206W	-0.04683493320437153
YBR207W	-0.1621746940808102
YBR208C	-1.5600925959032468
YBR210W	-0.11603878973023472
YBR212W	-1.9014982880975049
YBR213W	-1.0249161054365714
YBR214W	-0.5312619288854139
YBR215W	-0.540489109755529
YBR216C	-0.41592216800897525
YBR217W	0.25766203550942657
YBR218C	-0.08835724711988943
YBR219C	-0.5035803862750686
YBR220C	-0.1760154653859828
YBR221C	0.06389123723700958
YBR222C	-0.43437652974920543
YBR223C	-0.11142519929517718
YBR224W	0.4283648816065557
YBR225W	0.27611639724965675
YBR226C	0.599067727703685
YBR227C	0.017755332886434112
YBR228W	-0.4020813967038026
YBR229C	0.7743841642358718
YBR230C	0.008528152016319042
YBR231C	-2.9949192212061435
YBR232C	-0.03760775233425643
YBR233W	-0.06067570450954416
YBR235W	0.17923099811344825
YBR238C	-0.26828727408713376
YBR239C	-0.1621746940808102
YBR240C	-0.2129241888664432
YBR241C	0.18845817898356335
YBR242W	-0.15756110364575265
YBR244W	-4.143703239535474
YBR245C	-0.0745164758147168
YBR246W	0.202298950288736
YBR248C	-0.46667166279460826
YBR249C	-0.6050793758463345
YBR250W	-0.2636736836520762
YBR255W	-0.46667166279460826
YBR258C	0.20691254072379356
YBR259W	-0.3743998540934573
YBR260C	-0.0837436566848319
YBR261C	-0.019153390594026244
YBR262C	0.03620969462666431
YBR263W	0.13770868419793036
YBR264C	-0.2913552262624215
YBR267W	
YBR269C	-0.43437652974920543
YBR270C	0.6313628607490878
YBR271W	1.4018324634036978
YBR272C	0.3683882059508077
YBR273C	0.903564696417483
YBR275C	0.7097938981450662
YBR276C	0.2991843494249445
YBR277C	0.12848150332781527
YBR278W	-0.3928542158336875
YBR280C	-0.1529475132106951
YBR281C	-0.5635570619308168
YBR284W	-0.6281473280216223
YBR285W	
YBR286W	-0.3836270349635724
YBR287W	0.008528152016319042
YBR288C	0.7559298024956416
YBR290W	-0.6189201471515072
YBR291C	-1.5370246437279589
YBR292C	-1.4493664254618654
YBR293W	-0.5912386045411621
YBR294W	0.2161397215939086
YBR295W	-0.8034637645538091
YBR296C	-1.1218015045727796
YBR297W	-0.7250327271578308
YBR298C	-1.7861585272210665
YBR299W	-0.32826394974288187
YBR300C	-0.46667166279460826
YBR301W	-0.3098095880026516
YCL001W	0.059277646801952064
YCL001W-A	-2.187540895071073
YCL002C	-0.05144852363942907
YCL005W	-2.339789379427972
YCL008C	-0.13449315147046492
YCL009C	-0.30058240713253653
YCL010C	-1.7354090324354337
YCL011C	-1.029529695871629
YCL014W	0.02006212810396292
YCL016C	-3.9914547551785735
YCL022C	-0.23599214104173094
YCL023C	0.008528152016319042
YCL024W	-0.14833392277563753
YCL025C	0.2115261311588511
YCL026C-A	-0.24983291234690355
YCL027W	-0.13449315147046492
YCL028W	-0.844986078469327
YCL030C	0.303797939860002
YCL032W	-1.0433704671768014
YCL033C	-0.6143065567164496
YCL034W	0.040823285061721865
YCL035C	0.06389123723700958
YCL036W	-1.4908887393773835
YCL037C	-1.2140733132739308
YCL038C	-0.06067570450954416
YCL039W	0.0869591894122973
YCL040W	0.20691254072379356
YCL042W	-0.23599214104173094
YCL044C	0.05466405636689452
YCL045C	-0.18985623669115548
YCL046W	-0.6650560515020827
YCL047C	-0.3651726732233422
YCL048W	0.1330950937628728
YCL049C	0.19768535985367844
YCL050C	0.6867259459697784
YCL051W	1.268038340787029
YCL055W	-2.7642396994532663
YCL056C	-0.3328775401779394
YCL057W	-0.32826394974288187
YCL058C	
YCL061C	-1.1771645897934704
YCL063W	-0.032994161899198876
YCL064C	0.4237512911714982
YCL069W	0.15154945550310298
YCL076W	-0.16678828451586772
YCR001W	-0.014539800158968694
YCR002C	
YCR003W	-2.6166048055314244
YCR004C	0.20691254072379356
YCR005C	-0.14372033234058
YCR006C	-0.7481006793331186
YCR007C	-0.45283089148943567
YCR008W	-0.3836270349635724
YCR009C	
YCR010C	-0.16678828451586772
YCR011C	-0.6466016897618525
YCR014C	-0.056062114074486614
YCR015C	-0.056062114074486614
YCR016W	-0.11142519929517718
YCR017C	-0.14833392277563753
YCR019W	-0.5174211575802413
YCR020C	-0.33749113061299696
YCR020C-A	-0.30058240713253653
YCR021C	-0.14372033234058
YCR022C	-0.346718311483112
YCR023C	-0.22676496017161585
YCR024C	
YCR024C-A	-0.7896229932486365
YCR025C	-0.5589434714957591
YCR026C	-0.9418714776055355
YCR027C	-0.2129241888664432
YCR030C	0.19768535985367844
YCR031C	1.9370089538703734
YCR032W	0.13770868419793036
YCR033W	-0.009926209723911143
YCR034W	1.0373588190341518
YCR036W	-1.0756656002222043
YCR037C	-0.19446982712621302
YCR043C	0.050050465931836964
YCR045C	-1.5554790054681893
YCR048W	-0.6050793758463345
YCR049C	-0.3513319019181696
YCR050C	-2.3444029698630295
YCR051W	-0.08835724711988943
YCR053W	-0.10219801842506207
YCR059C	-0.4436037106193205
YCR060W	0.04543687549677942
YCR061W	-1.707727489825088
YCR064C	
YCR065W	1.817055602558877
YCR066W	-6.801131330128619
YCR067C	-0.6143065567164496
YCR068W	-1.6154556811239373
YCR069W	0.17923099811344825
YCR071C	
YCR073C	-0.18985623669115548
YCR073W-A	-1.1494830471831252
YCR075C	0.059277646801952064
YCR076C	0.017755332886434112
YCR077C	-0.32826394974288187
YCR079W	0.6867259459697784
YCR081W	0.5621590042232245
YCR082W	0.25304844507436897
YCR083W	-0.12987956103540735
YCR085W	-0.3144231784377093
YCR086W	-1.3986169306762324
YCR087C-A	-1.1910053610986429
YCR087W	-0.7619414506382911
YCR088W	0.8343608398916198
YCR089W	0.6867259459697784
YCR090C	0.07773200854218221
YCR091W	0.11925432245770015
YCR092C	0.1746174076783907
YCR094W	-2.547400949005562
YCR095C	-1.495502329812441
YCR098C	-2.321335017687742
YCR099C	-0.06067570450954416
YCR100C	0.18845817898356335
YCR101C	-0.3328775401779394
YCR102C	-0.14372033234058
YCR102W-A	-0.009926209723911143
YCR105W	0.050050465931836964
YCR106W	0.10079996071746995
YCR107W	-0.8634404402095572
YDL001W	0.1746174076783907
YDL002C	-0.11142519929517718
YDL006W	-1.8184536602664694
YDL009C	-0.0745164758147168
YDL010W	-0.03760775233425643
YDL011C	-0.3144231784377093
YDL012C	-0.0745164758147168
YDL018C	0.12386791289275767
YDL019C	-0.6466016897618525
YDL020C	-1.9384070115779657
YDL021W	-1.2233004941440457
YDL022W	0.19768535985367844
YDL023C	0.885110334677253
YDL024C	1.2034480746962235
YDL025C	-0.8173045358589818
YDL026W	0.040823285061721865
YDL027C	-0.2821280453923064
YDL034W	0.36377461551575013
YDL035C	1.1296306277353025
YDL036C	-0.3743998540934573
YDL037C	-0.9280307063003629
YDL039C	-0.23368534582420217
YDL040C	
YDL041W	1.2265160268715112
YDL046W	-0.0837436566848319
YDL048C	0.2622756259444841
YDL049C	-0.11603878973023472
YDL050C	-0.19446982712621302
YDL051W	-1.2186869037089882
YDL052C	0.17923099811344825
YDL053C	0.22998049289908132
YDL054C	-0.7757822219434639
YDL056W	
YDL057W	-0.2313785506066734
YDL059C	-10.159825166850514
YDL061C	
YDL062W	1.0189044572939217
YDL063C	1.0973354946899
YDL065C	-0.056062114074486614
YDL066W	-4.088340154314782
YDL067C	-0.692737594112428
YDL068W	
YDL069C	
YDL070W	-0.5312619288854139
YDL071C	-0.5035803862750686
YDL072C	-0.032994161899198876
YDL073W	-1.1264150950078373
YDL074C	-4.2175206864963934
YDL076C	-0.0745164758147168
YDL077C	0.5944541372686274
YDL078C	-0.2129241888664432
YDL079C	-0.09297083755494699
YDL080C	-0.43437652974920543
YDL082W	2.725932918265214
YDL085W	-0.02838057146414133
YDL086W	0.059277646801952064
YDL088C	-0.5958521949762194
YDL089W	-1.080279190657262
YDL091C	0.040823285061721865
YDL093W	-0.10681160886011962
YDL094C	-0.4989667958400111
YDL095W	0.8574287920669075
YDL096C	0.9127918772875981
YDL099W	-0.0837436566848319
YDL100C	-0.7065783654176007
YDL101C	-0.9418714776055355
YDL104C	0.10541355115252751
YDL109C	0.2715028068145992
YDL110C	0.1330950937628728
YDL112W	-0.17140187495092526
YDL113C	-0.08835724711988943
YDL114W	-0.23599214104173094
YDL117W	1.1296306277353025
YDL118W	0.6498172224893181
YDL119C	-0.6650560515020827
YDL121C	-0.2313785506066734
YDL122W	-0.2729008645221913
YDL123W	-0.04222134276931398
YDL124W	0.0039145615812614925
YDL125C	0.0039145615812614925
YDL127W	-0.15756110364575265
YDL128W	0.1561630459381605
YDL129W	-0.13910674190552244
YDL130W	2.2645738747594595
YDL130W-A	-0.02838057146414133
YDL131W	-0.02838057146414133
YDL133C-A	-0.13218635625293612
YDL133W	-1.7354090324354337
YDL134C	0.06850482767206713
YDL135C	0.06850482767206713
YDL136W	1.8908730495197978
YDL137W	-0.2221513697365583
YDL138W	0.04543687549677942
YDL142C	0.040823285061721865
YDL144C	0.07311841810712469
YDL146W	1.0281316381640369
YDL149W	-0.14372033234058
YDL154W	-0.02838057146414133
YDL155W	-0.04683493320437153
YDL156W	-0.29596881669747904
YDL157C	-0.06528929494460171
YDL160C	-2.2844262942072815
YDL161W	-0.10681160886011962
YDL162C	0.28995716855482934
YDL167C	-0.7896229932486365
YDL168W	-0.2636736836520762
YDL169C	-0.46667166279460826
YDL170W	-0.30058240713253653
YDL171C	-0.4436037106193205
YDL172C	-0.3144231784377093
YDL173W	0.2807299876847143
YDL174C	-0.3513319019181696
YDL175C	
YDL176W	-0.20831059843138566
YDL177C	0.0039145615812614925
YDL178W	-0.5312619288854139
YDL179W	-0.5681706523658743
YDL180W	-0.009926209723911143
YDL182W	-0.40669498713886015
YDL183C	-1.3755489785009447
YDL184C	-0.16678828451586772
YDL186W	-0.019153390594026244
YDL187C	1.1849937129559935
YDL188C	0.659044403359433
YDL189W	-0.346718311483112
YDL190C	-0.7711686315084064
YDL192W	2.984293982628436
YDL194W	0.7190210790151812
YDL197C	0.3176387111651747
YDL199C	0.23459408333413878
YDL200C	-0.5912386045411621
YDL201W	-0.19908341756127057
YDL203C	-0.3513319019181696
YDL204W	-0.18985623669115548
YDL210W	-0.12065238016529227
YDL211C	-0.16678828451586772
YDL213C	-2.1321778098503823
YDL214C	-0.24983291234690355
YDL215C	-0.13910674190552244
YDL216C	0.013141742451376594
YDL218W	-0.13910674190552244
YDL219W	-0.20831059843138566
YDL222C	-0.3051959975675942
YDL223C	-1.1448694567480675
YDL224C	0.1838445885485058
YDL225W	-0.48973961496989593
YDL226C	-0.019153390594026244
YDL227C	-0.4436037106193205
YDL229W	-0.641988099326795
YDL230W	-0.5358755193204714
YDL231C	-0.4805124340997809
YDL233W	-0.25906009321701867
YDL234C	-0.02838057146414133
YDL236W	0.2715028068145992
YDL237W	-0.26828727408713376
YDL238C	-0.3421047210480545
YDL239C	0.1653902268082756
YDL240W	0.5667725946582821
YDL241W	-0.19908341756127057
YDL242W	-0.02838057146414133
YDL243C	-0.46667166279460826
YDR001C	-0.20831059843138566
YDR003W	-0.019153390594026244
YDR004W	-7.903779444107373
YDR005C	0.4468192433467859
YDR006C	-0.07913006624977435
YDR007W	-0.19908341756127057
YDR008C	-0.3836270349635724
YDR009W	-0.019153390594026244
YDR010C	-0.07913006624977435
YDR011W	-0.06067570450954416
YDR014W	-5.3616911143906645
YDR015C	0.08234559897723978
YDR018C	0.059277646801952064
YDR019C	0.11925432245770015
YDR020C	0.23920767376919636
YDR022C	-0.08835724711988943
YDR026C	0.19768535985367844
YDR028C	1.7340109747278414
YDR029W	0.06850482767206713
YDR030C	-0.056062114074486614
YDR031W	-0.056062114074486614
YDR032C	0.1653902268082756
YDR033W	0.022368923321491662
YDR034C	-0.10219801842506207
YDR035W	0.07773200854218221
YDR036C	-0.3651726732233422
YDR042C	-0.1529475132106951
YDR043C	-0.03760775233425643
YDR046C	-0.16678828451586772
YDR049W	-2.13679140028544
YDR051C	0.2161397215939086
YDR055W	-0.39746780626874506
YDR056C	-0.43437652974920543
YDR057W	-1.0848927810923195
YDR058C	-0.5589434714957591
YDR059C	-0.14833392277563753
YDR061W	-0.13449315147046492
YDR063W	-0.032994161899198876
YDR066C	-0.02838057146414133
YDR067C	-1.0249161054365714
YDR068W	-0.1852426462560979
YDR070C	-0.2821280453923064
YDR071C	-0.056062114074486614
YDR072C	-0.45744448192449316
YDR073W	-0.2636736836520762
YDR075W	-1.8876575167923326
YDR076W	-6.9210846814401155
YDR077W	-0.21753777930150073
YDR078C	-1.9153390594026778
YDR079W	
YDR080W	0.23920767376919636
YDR083W	0.8159064781513897
YDR084C	0.06389123723700958
YDR085C	-0.835758897599212
YDR089W	-0.3236503593078243
YDR090C	-0.2821280453923064
YDR093W	-0.5543298810607016
YDR094W	-0.009926209723911143
YDR095C	-0.8173045358589818
YDR096W	-0.22676496017161585
YDR097C	-0.33749113061299696
YDR098C	-0.07913006624977435
YDR099W	-0.3513319019181696
YDR100W	-0.14833392277563753
YDR101C	0.599067727703685
YDR102C	-0.26828727408713376
YDR104C	-0.23599214104173094
YDR105C	-1.0018481532612837
YDR107C	-0.3236503593078243
YDR108W	-0.1621746940808102
YDR109C	-0.24060573147678846
YDR110W	-0.24983291234690355
YDR111C	-0.12987956103540735
YDR112W	-0.33749113061299696
YDR114C	
YDR115W	
YDR116C	
YDR117C	0.1330950937628728
YDR119W	0.9312462390278283
YDR120C	-0.26828727408713376
YDR121W	0.5206366903077067
YDR122W	-0.08835724711988943
YDR123C	0.0961863702824124
YDR124W	0.29457075898988694
YDR125C	1.1480849894755332
YDR126W	2.9473852591479757
YDR127W	
YDR128W	0.23920767376919636
YDR130C	-0.056062114074486614
YDR131C	0.050050465931836964
YDR132C	-0.19446982712621302
YDR133C	-0.06990288537965925
YDR135C	0.23920767376919636
YDR136C	-0.3697862636583997
YDR137W	-0.3836270349635724
YDR139C	0.03620969462666431
YDR142C	-0.6604424610670252
YDR143C	0.06850482767206713
YDR144C	0.1469358650680454
YDR146C	0.10541355115252751
YDR147W	-0.988007381956111
YDR148C	-0.07913006624977435
YDR149C	-3.977613983873401
YDR150W	-2.1137234481101523
YDR151C	-0.7942365836836941
YDR152W	-0.45744448192449316
YDR153C	-0.39746780626874506
YDR154C	-0.8034637645538091
YDR155C	-0.7619414506382911
YDR156W	-0.4436037106193205
YDR157W	-0.5174211575802413
YDR158W	-0.969553020215881
YDR162C	-0.5589434714957591
YDR163W	0.3407066633404624
YDR165W	
YDR169C	-0.18985623669115548
YDR176W	-0.7988501741187516
YDR178W	0.10079996071746995
YDR179C	
YDR179W-A	-0.3236503593078243
YDR181C	-0.3236503593078243
YDR183W	-0.28674163582736395
YDR184C	0.14232227463298788
YDR193W	0.5390910520479368
YDR195W	
YDR197W	-0.10219801842506207
YDR198C	-0.24983291234690355
YDR199W	0.6636579937944906
YDR200C	
YDR202C	0.6867259459697784
YDR203W	0.2807299876847143
YDR204W	0.10541355115252751
YDR205W	-0.692737594112428
YDR206W	0.04543687549677942
YDR207C	
YDR209C	0.040823285061721865
YDR210W	-0.09297083755494699
YDR213W	-0.24983291234690355
YDR214W	-0.06528929494460171
YDR215C	-0.3190367688727668
YDR216W	-1.0756656002222043
YDR217C	-11.93605748434767
YDR218C	-0.1252659706003498
YDR219C	0.013141742451376594
YDR220C	-0.5312619288854139
YDR221W	-0.8311453071641544
YDR222W	-0.1252659706003498
YDR223W	-0.1852426462560979
YDR225W	-1.038756876741744
YDR229W	-0.18062905582104036
YDR230W	-0.5266483384503563
YDR231C	-0.7250327271578308
YDR233C	-0.26828727408713376
YDR234W	-0.5081939767101261
YDR237W	1.1803801225209358
YDR239C	0.0039145615812614925
YDR242W	-0.30058240713253653
YDR244W	0.2668892163795416
YDR247W	-0.1621746940808102
YDR248C	-0.7619414506382911
YDR249C	-0.7988501741187516
YDR250C	-0.12065238016529227
YDR251W	0.0961863702824124
YDR252W	-0.692737594112428
YDR253C	-2.242903980291764
YDR254W	0.659044403359433
YDR255C	-0.7019647749825432
YDR256C	-0.4989667958400111
YDR257C	-1.6016149098187644
YDR258C	-0.42514934887909034
YDR259C	-0.023766981029083794
YDR260C	-1.1910053610986429
YDR261C	-0.5727842428009319
YDR262W	0.026982513756549212
YDR263C	-0.346718311483112
YDR265W	0.08234559897723978
YDR266C	-0.3190367688727668
YDR268W	
YDR269C	-0.32826394974288187
YDR270W	-0.5497162906256441
YDR271C	-0.1852426462560979
YDR272W	-0.7527142697681761
YDR273W	-0.2221513697365583
YDR274C	0.026982513756549212
YDR275W	-0.22676496017161585
YDR276C	1.5079450434100217
YDR277C	0.059277646801952064
YDR278C	-0.07913006624977435
YDR279W	0.7974521164111593
YDR281C	-1.477047968072211
YDR282C	-0.3928542158336875
YDR283C	-0.43437652974920543
YDR284C	-0.13449315147046492
YDR285W	-0.4989667958400111
YDR286C	-0.32826394974288187
YDR287W	-0.29596881669747904
YDR289C	0.7836113451059867
YDR290W	0.4006833389962105
YDR291W	-0.7250327271578308
YDR293C	-3.064123077732007
YDR294C	-0.0006990288537960582
YDR295C	-0.8034637645538091
YDR297W	0.09157277984735489
YDR304C	-0.7250327271578308
YDR305C	-0.49435320540495353
YDR306C	-1.1033471428325496
YDR307W	-0.5589434714957591
YDR309C	-0.5589434714957591
YDR310C	-0.005312619288853609
YDR312W	-0.5266483384503563
YDR313C	-0.5451027001905865
YDR314C	-0.6881240036773705
YDR315C	0.026982513756549212
YDR316W	-0.6512152801969101
YDR317W	-0.9003491636900177
YDR318W	-0.06990288537965925
YDR319C	-1.1079607332676074
YDR321W	-0.43437652974920543
YDR323C	0.9819957338134613
YDR326C	-0.641988099326795
YDR329C	-0.346718311483112
YDR330W	-0.3743998540934573
YDR333C	-0.5727842428009319
YDR334W	-1.3247994837153119
YDR335W	1.614057623416345
YDR336W	-1.0018481532612837
YDR337W	
YDR338C	-0.005312619288853609
YDR340W	0.24843485463931145
YDR344C	-0.18062905582104036
YDR345C	-0.1252659706003498
YDR346C	-2.2336767994216484
YDR347W	
YDR348C	-1.3386402550204846
YDR349C	0.4283648816065557
YDR351W	-0.6235337375865647
YDR352W	-0.2313785506066734
YDR354W	-0.4389901201842629
YDR357C	-0.5497162906256441
YDR358W	-0.06990288537965925
YDR360W	-1.071052009787147
YDR363W-A	1.5679217190657697
YDR368W	-0.600465785411277
YDR370C	-0.1621746940808102
YDR371W	-0.9095763445601328
YDR372C	-0.056062114074486614
YDR374C	-0.1852426462560979
YDR375C	
YDR377W	-0.0006990288537960582
YDR379W	-0.48512602453483844
YDR380W	-0.7065783654176007
YDR383C	-0.46667166279460826
YDR384C	-0.7803958123785214
YDR385W	1.0604267712094395
YDR386W	-8.881860616339573
YDR387C	-0.8588268497744997
YDR389W	-0.9280307063003629
YDR391C	-0.8126909454239242
YDR392W	-0.988007381956111
YDR393W	0.7882249355410444
YDR395W	-0.9188035254302478
YDR399W	-0.3790134445285148
YDR400W	-0.4712852532296658
