orf	hap a | growth (colony size) | Fe(NH4)2(SO4)2 (ferrous ammonium sulfate (anhydrous) [10 mM]) | Bleackley MR~MacGillivray RT, 2011	hap a | growth (colony size) | copper(II) chloride [7 mM] | Bleackley MR~MacGillivray RT, 2011	hap a | growth (colony size) | manganese(II) chloride [4 mM] | Bleackley MR~MacGillivray RT, 2011	hap a | growth (colony size) | nickel dichloride [3 mM] | Bleackley MR~MacGillivray RT, 2011	hap a | growth (exponential growth rate) | zinc dichloride [7 mM] | Bleackley MR~MacGillivray RT, 2011	hap a | growth (exponential growth rate) | cobalt dichloride [2.5 mM] | Bleackley MR~MacGillivray RT, 2011
YBL008W	0.09346770166383796	-0.023321362638638262	-0.29789554859665207	0.7669619807839504	-0.34241204346121307	1.0937653370647813
YBL009W	0.14925049367290813	0.30298635903529053	0.11832262909739202	0.8687265743286691	-0.016742052964310347	0.8117917872442849
YBL010C	0.31445598009295034	0.18519669030155614	-0.33091767256530014	0.19150572739837468	-0.2699393644385699	-0.306452990369406
YBL011W	0.18126824798129523	-0.1183618444662468	-0.5816310037331938	-0.2339657707447443	-0.8787475195405618	-0.197519385635093
YBL012C		0.18728370149614343	-1.0302931018662704	1.7358709009064859	-2.3728590287988918	-0.8452666744673326
YBL013W	0.07706884900958659	0.8195260843191684	0.9399409843686707	1.703896708376622	0.023899059249937963	0.13347664300201453
YBL015W	-0.38836363438437665	-0.3913970820950487	-0.13778535425882313	0.46015656449378795	-0.16992533012972064	0.3747720579999724
YBL016W	0.2884992407761206	0.13255608445885836	0.9759994467230939	0.8849651323259504	-1.2359185625024893	-0.008538568922513602
YBL017C	0.26047740180117573	-0.19098850265233885	-1.5474911340464974	0.5541089770392926	0.22145698170472897	-0.7789713823107816
YBL019W	0.07771401974162058	-0.18478715508027066	-1.5113659635918633	0.09769922195659264	-0.17144524828775765	-0.7360816080825048
YBL021C	0.006936483164822289	0.730224536633766	0.23141366804444358	1.0912027516090357	-1.204204489300028	1.1849397369603902
YBL022C		0.07291647967057482	-4.444629902722433	1.668038726554105	-0.6841783423917255	1.4235237082085617
YBL024W	0.077205085897581	0.36619059616518	0.40915047817419836	1.1583379563961758	0.2578402099299295	-0.3260211392250091
YBL025W	5.0747388064796235	-0.6812965776843486	-2.047649323105851	1.9343762483955873	-2.343875681880777	0.5909711025280115
YBL027W	0.15271474311341843	-0.6000580154355574	1.2956814163978538	0.27422494686697446	0.2293322120075846	0.6814271008828915
YBL028C	-0.034718927853300045	0.32734392579244764	0.4688878827672044	0.7167493432427415	-0.710070890550209	0.6861936971097985
YBL029W	0.21155396407024377	0.1440522122054083	0.30992930782570705	0.5426429828177763	0.050604215215955296	1.0313920085287898
YBL031W	-0.019243922415374037	-0.29717556788964367	0.031932098352247015	0.020647076430188482	-0.09735404406819663	0.7249086618394349
YBL032W	0.5585764070299528	-0.2264907149085866	-0.31539846516509257	0.2400492127285899	-0.749066964850034	0.27793497087221813
YBL033C	0.7010162997477343	0.1319213336291716	-0.6023724662055414	-0.004262419617668459	-0.41108162913144264	0.21539710491579217
YBL036C	0.40582787802749015	0.04581758875604148	-0.6445523327521328	0.2511839003434899	-0.36075016588555214	0.20636187641810158
YBL037W	0.10599670441827612	0.005193662858861422	0.42078426718377676	0.39867575183736054	0.1393201447710983	-0.7032992105526166
YBL038W	0.35860850449937764	0.052722990089113735	1.116876363738389	1.157165453010824	-0.34082496670933526	0.5299563388658233
YBL039C	0.27500655372534827	0.02656549685648276	-2.0637630992602682	0.029223078898221146	-0.13074370874267294	0.5835391259404047
YBL042C	1.0417972781084084	0.3887003934701112	0.40310457569025676	1.5132427852851578	1.108034853342424	-0.30118551201333144
YBL043W	0.40836671337083047	1.5514843253248427	-0.9504205365303139	0.3305397845347666	-1.6746650393787568	0.25877280213741766
YBL044W		0.6452632812148905	0.5962365195705227	2.0639807284287	-0.4382985089254931	0.3180093058523891
YBL045C	0.5070456237552053	0.7678183397278088	0.8151651377049891	1.7461335936997262	-0.7004144937659287	-0.24185134084843624
YBL046W	-0.04927294470106865	-0.016285805199062482	0.2910275571569431	0.26420674295393143	-0.14351741684324631	0.007157295926964806
YBL047C	0.11769732140763882	-0.7764006439409409	-4.158045274312517	-0.8314599986832086	-1.1087137254883277	-0.7706386858553678
YBL048W	0.41411149438202133	0.34708359482210616	0.09927699218252704	0.23906599053507005	-0.5644857256567869	0.5368204204606573
YBL049W	0.285647807871995	-0.014003555317784215	-0.1021412685159558	-0.1749347223457599	0.04050009095197979	0.40024891421327696
YBL051C	0.15476732331345996	0.10910743001570963	-0.4807341161873579	0.08314832404831725	-0.5111867684151981	-1.976944406204059
YBL052C	0.17975566559348205	-0.14217978840204565	0.18464225742414034	0.10663861572353281	0.09034676933505835	0.6614449097904797
YBL053W	0.39889819553425415	-0.20024433790733562	0.03604593295373669	0.1938833968289281	-0.1899659012976845	0.3951797158049583
YBL054W	-0.07854064663018365	-0.17970464294187283	0.3741763533312977	0.07418980025463508	-0.30340105183823185	0.7164776018761698
YBL055C	0.00021012174220114604	-0.0766278577312085	0.41412401076188254	0.1840523980530962	-0.6311833407210901	0.7985965821268963
YBL056W	0.43987134185170484	0.45065185150274334	0.5124536090599783	0.33246542484321334	-0.18391129935963277	1.250228578143879
YBL057C	-0.1508975015845214	-0.19730159400311365	-0.12863215400994626	0.3060892839772891	-0.6200294046843084	0.7787807165671125
YBL058W	3.8625716730570767	-0.6615874511694101	-4.662668590843253	0.774410461359872	-0.5298205082073741	-1.5962993462925874
YBL059W	-0.1738706441947589	-0.00371355193113529	0.3899627755566299	0.3901481500982281	0.11085406946226087	0.8699108569680791
YBL060W	0.2688370475603744	-0.2678918947046731	-0.2434199084999208	-0.33938684219199317	-0.740808695594828	1.1286388714123512
YBL061C	0.22077609528803527	0.1846871483756052	0.5481869253079823	0.20148589507130146	-0.5454772354460408	0.8230124695797909
YBL062W	0.1239799408702503	-0.23281391136094598	0.25198916452377806	-0.07539203769328294	-0.25642223907420014	0.20425541316974802
YBL063W	0.1314757509448998	0.041738790277054835	-0.14580433153987615	0.0885829222877189	0.2578927974857866	-0.12528043445567075
YBL064C	-0.08311399200854713	0.37368753627937534	0.09573472039664935	0.6953567600412507	0.44940467200953	-0.16631028325484218
YBL065W	-0.06412332071843507	-0.26348752349335414	0.08309995790215981	0.16729945995691708	0.3705898517707985	0.4135310147160614
YBL066C	-0.04483826953265344	-0.15955514211629668	0.15835052783126075	-0.06405241224505416	0.22352947020537756	1.224336694518074
YBL067C	0.3996021505462589	0.031037202346192897	0.4180141064485901	0.5789372001966225	-1.0397358970419013	0.3494740834544688
YBL068W	0.41369708908818037	0.1364527617182705	-1.657108483309394	-0.24382717006881907	0.29640627887845694	-0.7305165797972778
YBL069W	0.08305525131427242	0.07150830192014823	-0.14461008930834535	-0.08120358820412586	-0.4495288009682721	0.544231183927707
YBL070C	0.645026210256314	0.36504664799796677	-0.32619472156562207	0.621433701082861	-0.44728560651655536	0.47359086227482744
YBL071C	0.2628027675220575	0.3382704015138259	-0.07182048259526923	0.13100245569769856	-0.6901766319242821	-0.19698149910052906
YBL072C	-0.17653456112918606	-0.08896351943030381	0.5199649524298817	-0.41699808478429945	-0.6435924610833268	-1.6132571571493985
YBL075C	0.7162632727114941	0.5437985997494443	-1.0990206228729977	-0.15771690907563618	-1.2636081284413234	0.3666050515278568
YBL078C	0.0444603325510046	-0.09336472080834893	-0.028466489556008008	0.4288125717932462	-1.0349819244398781	0.5966049256656304
YBL079W	0.10568409434328004	0.10209900115200556	-0.27041998279916124	-0.2959680460014777	0.30200705371417524	-0.6632409239616591
YBL080C		-0.37394475632787133	-4.015612506935698	0.9020208278510666	-0.428840654023309	0.8637325254636097
YBL081W	0.32311423938765105	0.19965215836600603	-1.0820956347352904	-0.42770041353158467	0.7681492369147258	-1.9082856326372344
YBL082C	-0.042960410885879964	-0.4173588671988544	0.30206380255884596	0.1796390254398462	-0.30206981762301266	1.0972775184340253
YBL083C	-0.21025206840611918	-0.07803435941904174	0.909966982642023	0.433827771477412	-0.21122632981509082	0.5594159843180304
YBL085W	0.03316866293467711	0.10504285122430156	0.004974287916796616	0.08323175678762693	-0.6298931721108669	1.1143442804887462
YBL086C	0.057269214544468344	0.25309348843900353	0.10231674554386977	0.6395580527314924	0.24433809525117944	1.6748110553438886
YBL087C	0.46550054068868946	0.49270886955557214	1.153691227961878	0.8877678634928103	0.3781317052127671	2.0025773829027744
YBL088C	0.34495412715352036	0.40834694637023927	-1.3054141056040425	0.1942561674593314	0.486227394360956	0.3777910780801555
YBL089W	-0.028417122433471116	-0.19905061021386142	0.7617621149644822	0.6581276589375324	-0.024229629978179158	0.8863301094858747
YBL090W		0.3521003061963834	-0.817595253064442	0.9428177773843295	-1.4586495417871417	1.3738180297335785
YBL091C	1.2442466854389747	0.6513189385720298	-0.7017868769565242	-0.038559430552853644	-1.288717930574807	1.0953326050583765
YBL091C-A	0.05040136980105414	-0.1286817649683834	0.522700062312101	1.1424764419342615	-0.19882982781690814	0.38994938206988894
YBL093C	0.5942832226929576	0.037845878453392594	0.23979876320847385	0.4282373254294536	1.0043645425387515	1.6420602610371005
YBL094C	10.96924580460295	0.06762978753882502	-3.1004571434503054	-0.42746474558966413	-1.150212138883892	-1.3986825225414337
YBL095W	0.15247732205730766	-0.14668505518704	0.15853569280199817	-0.23059015866943933	-1.4292493790876308	0.9206881726622044
YBL096C	0.038323816425075534	-0.23780000875352747	0.5935585557322149	0.7149013860355704	-0.8093110116821894	-0.02591493631445716
YBL098W	0.03624110164648196	-0.4171417600244597	-1.7576994586563814	-1.252138370231719	-0.8366085047451455	-0.16971999965184748
YBL099W						
YBL100C						
YBL101C	0.20982799447230746	0.123626647433798	-1.3106121357523748	-0.7788400774120763	1.5204434451897162	0.8591766635421273
YBL102W	0.2321168930857668	0.013840604576229553	-2.2205020524726033	-0.3158405141269855	-0.9566927494679796	-1.2279236117445393
YBL103C	0.032924077339619474	-0.16124514604069087	-0.20530255236570186	1.1094947346994657	-0.8116388316885963	-0.3806445180824985
YBL104C	-0.03229917381020592	0.35880994515903714	0.04090627761707222	0.6583444822749493	-0.41581242760961945	0.5341735472784449
YBL106C	0.21433657749975984	-0.27960359042468613	-2.2038330844054315	-1.168100043592683	-0.6893247414139906	-0.08112230404756147
YBL107C	0.30407287075399586	1.0196874748009082	-0.005838922845146587	1.3487981272852707	-0.42824783433750746	0.36941063903159094
YBR001C	0.5782014466284132	0.42479528437884356	0.9162230642379261	0.8922050122212561	-0.6383229877416475	0.018687849227123743
YBR003W	-0.10010955142394386					
YBR005W	0.09792403296479821	0.5755566203441055	0.8572340604606485	1.5582512586990234	0.13647886979428217	0.08777030006498211
YBR006W	0.12290764520963682	0.6926139425793963	0.6884629487443618	1.1097971141107201	-0.2298692932836137	-0.17503726300793346
YBR007C	0.671136505447716	1.6166804684243017	-0.18492809089882453	0.7004841192917195	-1.3411984018352427	1.101116955538337
YBR008C	0.10823637972317798	0.4170089109803414	-0.1853657644493547	0.682110748179444	-0.16899608248265058	-0.14546300771816623
YBR009C	0.4437750313775382	0.9865489326874792	1.4099339421343389	0.9976977595216076	0.6679890791760035	1.2771994528952373
YBR010W	0.2297762270406925	1.0069963712722088	0.5031812060025012	-0.048376011383538926	0.6270180364099914	0.21165273847778646
YBR012C	0.30266019386119686	1.942088350791056	-0.3542286027360008	0.95059118457619	0.7736795788489712	0.7611405961939899
YBR013C	0.13361543593364997	0.8174177036657496	0.18764883298916765	1.4743407480705577	-0.6835473971004143	0.48496727570281933
YBR014C	-0.021741852870268235	-0.06892633932817252	0.892715181054371	0.823109295872335	-0.45418102672851607	0.4027522958481998
YBR015C	0.038942887177653165	-0.5117189803773557	-0.3809605363734585	-0.3062832564202865	-0.27600497603069546	-1.3175241922015895
YBR016W	0.19309601277433264	-0.03006224494266486	0.5199715343136239	0.7391817784850168	0.6247647969845792	0.07776623774459829
YBR018C	0.3031296396227699	-0.01702902275284293	-0.6276001845065119	-0.05989560355761349	0.1840141454678278	-0.5417541058003582
YBR019C	0.10963412230350625	0.05563234349219797	0.22844868709740584	0.091337368731771	-0.42660566842794206	0.35654154352729556
YBR020W	0.30107853225842557	-0.07938705185241293	-1.574611328772255	-0.4647947653472022	-0.7389390434238864	-0.8561663274290967
YBR021W	0.7078609604176649	0.7028236872485697	0.2387707679977918	1.1158260779926783	0.5603083997314516	0.02274796042239304
YBR022W	0.08883471595039197	0.06347482744290282	0.007969681842956265	0.10086681618930662	-0.17582397090456287	0.4698630180860425
YBR023C	0.4645410178077065	0.4546439166152692	-0.8858101328233435	-0.34683812164542027	0.1330127956375115	-1.7275241222835056
YBR024W	0.2434910287943136	-0.17632104408139088	0.12228948402126318	0.7415971179445745	-0.3001222173557227	-0.1363392500406911
YBR025C	0.23531254327171222	-0.32564375456346123	0.08521930188179544	-0.5930961977379946	0.16452473747903618	-0.8831809392823152
YBR026C	0.20873614065668122	-0.12122616478670242	-0.11424248753206416	0.9031605289786773	-0.5776272765010523	-0.042331689907256005
YBR027C	0.004558945106008716	0.2444245984997701	0.17653552338838904	0.19259465993301347	-0.3928049136350695	-0.3900910823477047
YBR028C	0.077232017702243	-0.7059586010429588	-0.34651429330912414	0.6943238021856358	-0.14374573972781018	-0.928250409506848
YBR030W	0.18296175876263507	-0.5681522121592815	0.4489882781781633	-0.11688888243623535	-0.15793792712905141	-0.31416973406586995
YBR031W	0.5203603883331253	-0.20022974492567344	0.2963334122598521	0.5603561269573347	0.8151617887184471	0.2657205664247259
YBR032W	0.5518307586814118	-0.01698509883475507	-0.17746500577222465	-0.21734470076524795	-1.1393613817303911	0.43223010483892516
YBR033W	0.195803673736814	-0.009437746721800174	-0.23622312981279636	0.23023687870522438	-0.1581439019211434	-0.1972332094418764
YBR034C	0.2460341524351548	0.15745811608419444	-1.362489050076281	0.03102390189987604	0.37315179586612124	-1.9580495383876886
YBR035C	-0.06474540215714233	-3.736224875821847	-0.9466810131874225	-0.34506939647215196	-1.823184791165035	-1.4278846406579606
YBR036C	-0.6209617099252122	0.1271181287092186	-4.321364501249773	-0.19587248204372687	-1.3215163462976307	1.0731577008613982
YBR037C	0.0733194990106904	0.14663815967626848	0.6318683683954831	0.7347783974251035	0.052704413493702564	0.028243491993393738
YBR039W	-0.534588147789702	0.06921520278639554	1.0830274084142149	0.9868780773919937	-1.4573413181223387	-0.42691902767321716
YBR040W	0.22443714783049523	0.21926101516224045	0.4190304460633276	0.5479185366036008	0.22604947444730503	0.01781533728639473
YBR041W	0.14009695947429007	-0.055676146303136824	0.24849117687353145	-0.3168832445227486	0.026814995740435082	-0.2818442453129492
YBR042C	0.09835495913859899	0.198972453198462	0.7492110747647107	1.3175106905254257	-0.15274830507454448	0.4689640982349178
YBR043C	-0.009013528786896517	0.04776188532590969	0.03547064243485842	0.13464944569645904	-0.18065190026108466	-0.5263940680368278
YBR044C	0.06949979023044768	-0.6653535167885511	0.19597938202123574	0.17556688508620535	-0.577393829138461	-2.6392650519558227
YBR045C	0.1443917595135839	-0.4131221518186572	0.28017944430745156	0.21268542664315418	0.21759612120966768	-0.10918010948099928
YBR046C	0.042457264650979105	-0.3725613408820211	0.1228210277699554	-0.8753293345638268	-0.621402969973244	-0.5730941814228822
YBR047W	0.2747676157390486	-0.32431506238350705	-0.5039305766295781	-1.1406756440472194	-0.8441624207823544	-0.22991235941291488
YBR048W	0.40987961422606295	-0.14303274727268828	0.8705803435565431	1.0213226877462898	0.12736513954597872	-0.21584667674769045
YBR050C	0.42748118562840315	0.5967670589366367	-0.208881842889601	-0.46569291759086423	-0.6990865678908291	0.15240389614924274
YBR051W	0.17227530373318298	0.21166328438244325	0.2591464766888022	0.5533056015683288	0.4788317167098954	-0.15594764102367914
YBR052C	0.17773528701654695	0.42139440714540793	0.7210109635758221	0.7825505967379254	0.06797584815586372	0.23427518496835967
YBR053C	-0.010411198452950583	-0.03726690539805992	0.5602829554488254	0.7130796993443729	-0.10108461719108544	-0.281390806322057
YBR054W	0.23093203304372376	-0.021530382010059915	0.40063367067109174	0.5988793247926999	0.4448913864016791	0.6612641774585036
YBR056W	0.31539158392263705	0.6533012897071693	-0.9589782737344673	-0.05249476206993141	-1.6115985431504574	0.76663687729239
YBR057C	0.1533252858768249	0.1656879250003939	-0.16481551932329327	-0.5928555298457899	0.25175367546504634	-0.5366629635054255
YBR058C	0.14466690277836367	-0.1480637597044171	0.8216937373492069	0.00038456021691265927	-0.08036083652161255	-1.9417808676022679
YBR059C	1.8871941702016697	-0.10762318413403492	0.13462733849052216	0.7383685201989145	0.2774670662412774	0.29994577034900366
YBR061C	0.1328056238030671	0.00812825634938233	-0.4112272889839658	-0.18137227810228504	0.002368263971931904	-0.1824909513263368
YBR062C	-0.00018925298361664335	-0.2681448256488134	0.7671801774124287	1.0443628891694445	0.09041780718545535	0.09474459550776261
YBR063C	0.20083672842165468	0.42506888883687255	-0.19824438066951958	-0.454078511886766	-0.19475687647681147	-0.22924289416370824
YBR064W	0.09035963637644959	0.037702913326662375	-0.33004167794638084	-0.14976027113337262	0.4680202979384103	0.9764249521733737
YBR065C	0.06800986959376779	0.05384226777545664	0.3928783277176695	0.30501169560509167	-0.3316926203299032	0.4239195270385144
YBR066C	0.16033644115444098	0.16919907527674913	-0.41285110647175943	-0.5084195735667	0.37384737194253825	-1.387225566255847
YBR067C	0.2414883736981744	0.25613090495976487	0.40013805294698357	0.8468238768942397	-0.27378571740676966	0.9149387432636825
