orf	hap a | growth (colony size) | Fe(NH4)2(SO4)2 (ferrous ammonium sulfate (anhydrous) [10 mM]) | Bleackley MR~MacGillivray RT, 2011	hap a | growth (colony size) | copper(II) chloride [7 mM] | Bleackley MR~MacGillivray RT, 2011	hap a | growth (colony size) | manganese(II) chloride [4 mM] | Bleackley MR~MacGillivray RT, 2011	hap a | growth (colony size) | nickel dichloride [3 mM] | Bleackley MR~MacGillivray RT, 2011	hap a | growth (exponential growth rate) | zinc dichloride [7 mM] | Bleackley MR~MacGillivray RT, 2011	hap a | growth (exponential growth rate) | cobalt dichloride [2.5 mM] | Bleackley MR~MacGillivray RT, 2011
YBL021C	0.8937464340297723	1.1317295074580673	1.0885842493304219	1.1843276385487822	0.8523371726233502	1.4513002610838008
YBL022C		1.004109384264767	0.13304927463062963	1.289540674864251	0.9294543227762103	1.5240909591300322
YBL024W	0.9385343578307429	1.0610502333536498	1.1249042142324392	1.1965728851112707	1.0691507333856922	0.9903141507315801
YBL025W	4.123871062496172	0.8576746003396689	0.6228648083905505	1.338119786734568	0.6833299121122045	1.2700835963945922
YBL027W	0.9866628340220549	0.87344753239551	1.3060640569084125	1.035313500782073	1.0649231468125837	1.2976812393891064
YBL028C	0.8671960359569212	1.0535079298536407	1.137111367250273	1.116028534879588	0.925614593685569	1.299135502493396
YBL029W	1.0241658786570127	1.0179207940799513	1.104628676362915	1.0842720917695854	1.0384187222811565	1.4044536675030301
YBL031W	0.8770595217445832	0.9322538939780555	1.0478208103752011	0.9890617085050649	1.016477288440939	1.310947231893164
YBL032W	1.2453516448179835	0.9459777629460088	0.9768448889150476	1.029079956216216	0.9198316803935533	1.17457794101586
YBL033C	1.3361402305185544	1.0155655145394953	0.9182026434625075	0.984518296120751	0.9699531330148029	1.1554979714207745
YBL036C	1.1479925226551162	0.9988479794177119	0.9095833187912389	1.0311108876131343	0.9774170250356611	1.152741371361209
YBL037W	0.9568856095457616	0.9909606115805579	1.1272815428690728	1.0580129294438958	1.0515748293367906	0.8752086219494034
YBL038W	1.1178957565140593	1.0001887026288305	1.269525799964597	1.1963590242450604	0.98037182756979	1.2514683171917964
YBL039C	1.0646094002288768	0.995110075532429	0.6195720083006865	0.9906259439173875	1.01152577629186	1.2678161399479375
YBL042C	1.5533478011555417	1.0654206393979384	1.123668752845136	1.2613063904270367	1.1952301399020724	0.9978913682273588
YBL043W	1.1496107299266225	1.2911817982008358	0.8470801017156283	1.045585147000403	0.7825703405186254	1.168731665463531
YBL044W		1.1152337932060488	1.1631346654946808	1.3617592292392937	0.9659170124884628	1.1868044070340273
YBL045C	1.2125068648599815	1.1390285596016425	1.2078720483749412	1.3037849287768584	0.9270465866827985	1.0159939076162885
YBL046W	0.8579195714731324	0.9867902498595357	1.1007661623435905	1.0334862124403237	1.0096315023761016	1.0919651155545118
YBL047C	0.9643433690822212	0.8392096012828724	0.19161195299594427	0.8336401042143283	0.8664979520665744	0.8546637069339033
YBL048W	1.1532723484045224	1.0573404996307385	1.0615825301813584	1.0289006196338144	0.947204110074049	1.2535625119028675
YBL049W	1.071391941240534	0.9872333617428013	1.020423334436517	0.9533882141478204	1.0369203336469297	1.2118952732322887
YBL051C	0.9879711111475368	1.0111360645140057	0.9430590623448678	1.0004617361056918	0.9551080658905539	0.48662626090611943
YBL052C	1.0038982240603491	0.9623472121157283	1.0790266568941274	1.0047462901530027	1.044312334615233	1.2915847793859452
YBL053W	1.1435756696168917	0.9510736473350617	1.0486614596938748	1.0206594590978681	1.0027434357445648	1.21034868781523
YBL054W	0.8392648728900962	0.9550615467287732	1.1177573604892805	0.9988277300273999	0.9859215978641895	1.3083749604334132
YBL055C	0.8894591741279371	0.9750744948245714	1.1259205401634147	1.0188663163742067	0.9373132035757292	1.3334290236381763
YBL056W	1.1696912046323118	1.0774488697267381	1.146013888054654	1.0459363776318185	1.0036413014567958	1.4712195385587838
YBL057C	0.7931459352687286	0.9516449979150595	1.0150100042959418	1.0411254539250356	0.9389672737898094	1.3273833086685543
YBL058W	3.351257874039242	0.8615012401126386	0.08849374618354659	1.1265457383446214	0.9523447800096307	0.6027590399601856
YBL059W	0.7785032738142341	0.9892312248238211	1.120983266820861	1.0564575221696726	1.0473534596673895	1.355186628808353
YBL060W	1.0606770696963153	0.9379394868136041	0.9915534833242102	0.923392673631844	0.9210563384111218	1.4341231670719574
YBL061C	1.0300438966366194	1.0258102996246594	1.1533158802025536	1.0220461304540354	0.9500229694765547	1.3408781807706383
YBL062W	0.9683477959644816	0.9447500781463521	1.0927887881056224	0.9715444813540702	0.9928883094025726	1.1520987006509587
YBL063W	0.9731254883817728	0.9980560573366501	1.0115009231735623	1.0014529894372417	1.0691585318444146	1.0515590698684711
YBL064C	0.8363499060862071	1.0625058072064437	1.060858677948146	1.1121265961465288	1.09755873839462	1.0390410816767313
YBL065W	0.8484542130681687	0.9387946207049707	1.0582768034900065	1.0158106340643924	1.085870913921262	1.2159475713060441
YBL066C	0.8607461524182582	0.9589736876958624	1.0736540236431447	0.9736127927561147	1.0640626306375423	1.4633200628605874
YBL067C	1.1440243576825544	0.9959782827595206	1.1267154691300343	1.0908920409006806	0.8767270022501977	1.1964041429825183
YBL068W	1.1530082140400773	1.0164453172512469	0.7026706155492168	0.9408224520958991	1.074869879139403	0.8669047476533379
YBL069W	0.9422631464036755	1.0038359784908932	1.0117449628629325	0.970484473134221	0.9642516190791653	1.2558234963394999
YBL070C	1.300453170235197	1.060828129266411	0.9746387074647664	1.0986432667000943	0.9645842730512465	1.2342715106951045
YBL071C	1.0568309298267393	1.0556293676830708	1.0266192928293618	1.0091901766152336	0.9285648078983669	1.0296834571906677
YBL072C	0.7768053418214066	0.9726794554681657	1.1475488077337161	0.9092366312904651	0.9354729961093761	0.5975853022478593
YBL075C	1.3458583725726012	1.0955338442837517	0.8167141357884639	0.9565286882020522	0.8435279244989604	1.2016307100387458
YBL078C	0.9176634501887394	0.9718249370180806	1.0354785466012661	1.0635097889848655	0.8774319914534376	1.2718024458072785
YBL079W	0.9566863575943376	1.0097753379178498	0.9860361020333883	0.9313121231439894	1.0757004446725906	0.8874301916895547
YBL080C		0.9173487164404478	0.22071764645497893	1.1498214609192179	0.9673195627658902	1.3533016527950081
YBL081W	1.095272360297667	1.0287158420082223	0.8201727045265875	0.9072845607677217	1.1448268856182564	0.5075736867905212
YBL082C	0.8619430652172867	0.908919618213233	1.1030213848006298	1.0180613313295832	0.986119012916248	1.4245549854249513
YBL083C	0.7553144185932728	0.9748014144678477	1.2272445108279688	1.0644245453617536	0.9995906257021496	1.260456298008119
YBL085W	0.9104663462377021	1.0103469032667134	1.0423120655736262	1.0004769539704093	0.9375045288139477	1.4297619635670824
YBL086C	0.9258275975943834	1.0390917822622328	1.0622036943358977	1.1019490904542097	1.0671484405947378	1.6007573894542206
YBL087C	1.1860267878081483	1.0856144806122068	1.2770488030807974	1.1472217658208477	1.0869893312311856	1.7007571490954245
YBL088C	1.1091927058152746	1.0692351301452783	0.7745382688798356	1.0207274512682207	1.1030193549914864	1.2050435071216585
YBL089W	0.8712126916178464	0.9513054164023759	1.196959306607038	1.1053361272150604	1.0273212555274904	1.3601960552418013
YBL090W		1.0583145228711783	0.8742225356889798	1.1572626939893507	0.81460430585317	1.5089260215437932
YBL091C	1.6823853552898858	1.116409533758363	0.8978876175171534	0.9782626310551675	0.8398042725384794	1.4239616027198505
YBL091C-A	0.9214501588083189	0.9649679306589158	1.1481077189398576	1.193679795620348	1.0014289619312944	1.2087529408687832
YBL093C	1.268110516873147	0.9973002262141598	1.09029771747377	1.0634048658885384	1.1798563765400347	1.5907652966632095
YBL094C	7.880922149455661	1.003082942714277	0.40772680149392143	0.9073275458463379	0.8603439550109312	0.663050879647785
YBL095W	0.9865115061778074	0.9614724887709757	1.0736918615295867	0.9432368406249846	0.8189641957835055	1.3706785171986446
YBL096C	0.9137521469044433	0.943781998785763	1.1625874319050535	1.1156914733973078	0.9108978042163801	1.0818749537628125
YBL098W	0.912424662549054	0.9089617708143595	0.6821151622843861	0.7569097151516826	0.9068497291650619	1.038000795376779
YBL099W						
YBL100C						
YBL101C	1.0230657771631897	1.0139550537169184	0.7734760675698805	0.84323780950333	1.2563881710720421	1.3519116836041525
YBL102W	1.0372723139930702	0.9926394648298459	0.5875428902170715	0.9276874485373715	0.8890418654906291	0.7151485132377253
YBL103C	0.9103104518472028	0.9586455637564956	0.9993426466153813	1.187664037741566	0.9105526007183826	0.9736488489685184
YBL104C	0.8687383429828821	1.059617237697089	1.049654656024197	1.105375675098106	0.9692515804125857	1.252754965002021
YBL106C	1.0259394656276075	0.9356655940250448	0.5909491420492641	0.772238037060534	0.928691138793047	1.0650314801062877
YBL107C	1.083135739755008	1.1879303944507762	1.0401024195522692	1.2313122109279606	0.9674074748160733	1.2024866798331884
YBR001C	1.257860286571822	1.0724286691575358	1.2285229216637517	1.1480310875528141	0.9362544313686082	1.0954830259119717
YBR003W	0.8255172469689255					
YBR005W	0.9517402362230033	1.1016998458377125	1.2164687020272476	1.2695157919787479	1.0511534831596505	1.116559713473692
YBR006W	0.9676643342977922	1.1244271952533949	1.1819808497386022	1.1877191907787537	0.9968259719984006	1.0363785266662688
YBR007C	1.3170953954392592	1.3038400027153545	1.0035061045104243	1.11306181006947	0.8320216939001835	1.4257263772224193
YBR008C	0.9583131376734569	1.070916900175216	1.0034166672802738	1.1097105659618924	1.0058531498923082	1.0454014743331947
YBR009C	1.1721793450282523	1.1814963567386856	1.3294112055473837	1.1672726271495555	1.1299736595456966	1.4794482086986849
YBR010W	1.0357804162123643	1.1854663440277913	1.144119101300244	0.9764721181185724	1.123897868788462	1.154355585176898
YBR012C	1.0822353253085917	1.3670198064554473	0.9689100709519801	1.1586805385911025	1.1456470063215622	1.322001401959308
YBR013C	0.9744892845084538	1.148658560130335	1.0796410412690767	1.2542107833012932	0.9295478886537293	1.237742393799086
YBR014C	0.875467386501772	0.9765697887236175	1.2237191587767946	1.1354282499538682	0.9635617183989194	1.2126590416268244
YBR015C	0.9141467312937089	0.8905990619066358	0.9634474833722507	0.9294306617658235	0.9899842922194821	0.6878118536847161
YBR016W	1.0124011176682775	0.9841154751954818	1.1475501527212082	1.1201201392980098	1.1235637251994657	1.1135075273784187
YBR018C	1.0825345414617573	0.986645949915593	0.9130474376130252	0.9743709813615147	1.0582027152289772	0.9244951724219703
YBR019C	0.9592040332619063	1.0007535702518289	1.0879783646864196	1.0019553916561301	0.9676509994076284	1.1985603873832782
YBR020W	1.0812272030948449	0.974538781486005	0.7195286527510648	0.9005186696752894	0.9213335980221189	0.8285696793266428
YBR021W	1.3405028921996787	1.1264094756448324	1.0900876498465624	1.1888188545019074	1.1140051795478019	1.0967217441984636
YBR022W	0.9459468715905469	1.002276233419164	1.0429241650154155	1.00369353238411	1.0048406098502545	1.2331341653014067
YBR023C	1.1854152054512002	1.0782239520280414	0.8602830369614516	0.922033584098975	1.0506394825410705	0.5627230601943719
YBR024W	1.0445219803248984	0.9557184918229904	1.0662850613862376	1.1205606894878568	0.9864078318211114	1.0481850841736784
YBR025C	1.0393091630473628	0.9267266325183562	1.058709884847208	0.8771168988915851	1.0553125382423054	0.82032766523007
YBR026C	1.0223698494857596	0.9664154781270878	1.017950487930406	1.150029338758563	0.9452552870086631	1.076866289738062
YBR027C	0.8922310347010418	1.0374086676399878	1.077370070982444	1.0204243976112057	0.9726634740651798	0.9707667525585811
YBR028C	0.9385515236710772	0.8528863272827967	0.9704864661141467	1.111938187938484	1.0095976432898288	0.8065772100714327
YBR030W	1.0059417292813786	0.8796422268033522	1.1330449448827828	0.9639755896369172	1.007493016333423	0.9939299512811699
YBR031W	1.2209934525841135	0.951076480646015	1.1018503973479892	1.087502912589653	1.1517986004792709	1.170851391318072
YBR032W	1.241052091781877	0.9866544779958106	1.0050311627674111	0.9456527697695242	0.8619530653867337	1.2216525640419427
YBR033W	1.0141269313055243	0.9881198396268372	0.9930241226877339	1.027290217883689	1.0074624713520526	1.0296066617070638
YBR034C	1.0461429208788984	1.0205236270840568	0.7628751813151214	0.9909544082713815	1.0862508367937114	0.49239098437286993
YBR035C	0.8480577097225596	0.264542777863257	0.8478442616916341	0.9223561939117643	0.760545640285259	0.6541414690490343
YBR036C	0.4935355954303986	1.0146329447997615	0.15823817642228252	0.949569233766653	0.8349404395079474	1.4171961576349945
YBR037C	0.9360577557261877	1.0184228705892935	1.170415923089952	1.1193169766807483	1.0387301706706245	1.0983984015912276
YBR039W	0.5485885261689825	1.0033907601631338	1.2626088711165635	1.1652991517453328	0.8147983085612875	0.9595307427217592
YBR040W	1.0323773846515534	1.0325230138411325	1.126923154972426	1.0852343359016456	1.0644363340496994	1.0952168271690843
YBR041W	0.9786204892167133	0.9791423895738225	1.0920739851979304	0.9274972578492697	1.0348909058026583	1.003792285614448
YBR042C	0.9520149006945516	1.0285838733577575	1.1943945405396899	1.2256054825632032	1.0082626100655716	1.232859909645804
YBR043C	0.8835801877670567	0.9992254757303499	1.0485439008638335	1.0098553759229194	1.0041246532482109	0.929181438079192
YBR044C	0.9336231431234291	0.8607700369071137	1.0813433630798392	1.0173185859573826	0.9452899060281504	0.2845557618592513
YBR045C	0.981357916309605	0.909742200764942	1.0985493841890877	1.0240888891812416	1.063182746100713	1.0564711932083013
YBR046C	0.9163867312988576	0.9176173144710921	1.0663936806997174	0.8256384777041536	0.9387635812615368	0.9149334823828174
YBR047W	1.0644571055210363	0.9269846057135657	0.9383189377274775	0.7772401597966923	0.90572952303553	1.019636427221047
YBR048W	1.1505750252959253	0.9621816052667066	1.2191959735095106	1.1715817384727363	1.0498019647635284	1.023927792036303
YBR050C	1.1617939453837989	1.1058179739474892	0.9986112297180755	0.9003548495795711	0.9272435111253688	1.1362790791611619
YBR051W	0.9991303780526958	1.0310478709034558	1.0942513626079817	1.0862169193159719	1.1019226147846914	1.042202668591659
YBR052C	1.0026104716612154	1.0717683693682687	1.1886319354391162	1.1280304729942339	1.0409948443353876	1.1612575730302626
YBR053C	0.8826893386528338	0.9827166491121209	1.1557876663781266	1.115359203573092	1.0159240640129281	1.0039306274338744
YBR054W	1.036517105845846	0.985771985239734	1.1231638310818457	1.0945294206246732	1.0968894418102604	1.2915296389147088
YBR056W	1.0903500807722917	1.1167944185827599	0.845331354707799	0.9757208711708018	0.7919227711380614	1.3236782880288869
YBR057C	0.9870519828268017	1.022121491611376	1.0076160460198917	0.8771607959451364	1.068248132247212	0.9260484528018805
YBR058C	0.981533287600595	0.9612048053940706	1.2092061474271534	0.9853658903751482	1.018997291994106	0.4973544691223266
YBR059C	2.0921883374993597	0.9690565747153603	1.0688062636119473	1.1199718035885429	1.07206129323771	1.1812933186252146
YBR061C	0.9739731250490778	0.9915303797110641	0.9572625665184535	0.9522140245739842	1.0312655836996318	1.0341044460862652
YBR062C	0.8892046199729898	0.9378903788224443	1.1980664708337545	1.1757841974980787	1.0443228691558675	1.1186875338423645
YBR063C	1.0173349084239547	1.0724817910297995	1.0007849620709732	0.9024732800211611	1.0020329592532116	1.0198406775005293
YBR064W	0.9469188280147348	0.9972724687161459	0.9738525938812789	0.9579799535064537	1.10031933808462	1.3876835115670498
YBR065C	0.9326734949256572	1.000406016800938	1.1215790508460253	1.040928905253556	0.9817261066405206	1.2191170510479445
YBR066C	0.9915207651295449	1.022803201543381	0.9569307444602041	0.8925616442281673	1.086353987077686	0.666546335948349
YBR067C	1.0432455245486731	1.0396815140728541	1.1230625531398635	1.1397537136604294	0.9903133966338405	1.3689243969319038
YBR068C	1.019689175295037	1.0928438724087997	1.1399540966873856	1.0984371147158984	1.0644140461971638	1.1975636855345977
YBR069C	1.0936696090490547	0.8184233533662532	0.9943474002956165	1.2085683532940201	0.9436978055178594	0.8794913287520352
YBR071W	1.1209834349228387	0.861701807320388	1.109605123290281	1.0201672351445685	0.9698145907886223	1.1401248032220583
YBR072W	0.9190453915712763	0.897750635767057	1.1664999589825988	0.9699980714928348	1.0058330040704093	1.00348895021039
YBR073W	0.9114443721165774	0.9119019359908082	1.1372926012367235	1.0940303725404652	1.014177327199524	1.1227370384616189
YBR074W	1.0272183180241707	1.030661188850431	0.9085948339935724	0.9450886757902078	0.8176510225298195	1.063245218862263
YBR076W	1.0379349231165607	1.0633304945667226	1.179149712736	1.0319158305933218	0.9871040612712187	1.1772517630476054
YBR077C	0.9792890979965003	1.1428680945994343	1.0021459319069446	1.0941315737813764	1.0344120359233206	1.33275964271189
YBR078W	1.1651960597656892	0.9430181854086616	0.7892105274207672	0.879573973851984	0.8865532562787907	0.6923397372416269
YBR081C	1.160336672955436	1.1352337122157465	0.7405562583406811	1.0483142864897996	0.917376223976632	0.8113323967470284
YBR082C	1.3007915388727584	0.9621552139490781	0.9318108491609195	1.2146999220181334	0.9957931198425182	0.8115485227944332
YBR083W	0.8935105355731957	0.9975146071229551	0.876821710018045	0.9205140792447608	0.9419367325871351	1.141804322739839
