orf	hom | growth (pooled culture) | temperature [40 C] | YPD | Maclean CJ~Zhang J, 2017	hom | growth (pooled culture) | ethanol [7%] | YPD | Maclean CJ~Zhang J, 2017	hom | growth (pooled culture) | hydrogen peroxide [3 mM] | YPD | Maclean CJ~Zhang J, 2017	hom | growth (pooled culture) | sodium chloride [1.25 M], sodium chloride [1.25 M] | YPD | Maclean CJ~Zhang J, 2017	hom | growth (pooled culture) | cobalt chloride [1 mM] | YPD | Maclean CJ~Zhang J, 2017	hom | growth (pooled culture) | paraquat [4 mM] | YPD | Maclean CJ~Zhang J, 2017
YAL067C	0.3655925353308764	0.13861920736321065	0.3622084571163143	0.20351432992049087	0.2845428128934628	0.20519826393859394
YAL068C	0.1385031361081905	0.12066633637705321	0.021416999183245806	-0.33768081550501167	0.7189464636229187	-0.21189090704963345
YAR002C-A	-0.6324764751436817	-0.5879487981760929	0.1823495682142052	-0.9781014109953776	-0.6214366328508749	-1.625751645577884
YAR002W	-0.16529329763934922	-0.15543680815657143	-0.6291087030979355	0.20960125367717602	-0.3051432447581495	0.030206943674210455
YAR003W	-0.8710282131775486	0.3432491733266751	-0.9418103959613954	-1.2679058881325664	-1.9457086884815837	-1.8475689647801905
YAR014C	0.5071470763382732	0.8621319726642418	0.17692204480969678	0.8680896563234114	-0.9416775030755811	0.19344385094589545
YAR015W	-1.6659653303279511	-0.40831766239187484	-0.2078590905079751	-0.3995258982775673	-2.3896929787355	-0.3594926826275536
YAR018C	-0.3657247447638294	0.19002616892003188	0.2272223473638288	0.1437722782597168	-0.8267919034220536	-1.396301839659163
YAR020C	0.02712079285373797	0.13664565908101775	0.11095278839398884	-0.40773562684751247	-0.31161359990275983	-0.009981967780349925
YAR023C	-0.482588708756162	-0.43222818122446455	-0.18414801696411115	-0.12354782560005279	-0.5889182810667996	-0.6272622364963351
YAR027W	-0.007599369779113651	0.34209656597324234	-0.036316417705463976	0.03427432342589952	0.06641814303401793	-0.08531032296841375
YAR028W	0.3087426362398697	0.056688097417656805	0.41788741109153466	0.7048454254788089	0.3909240426358091	-0.20294532624762676
YAR029W	0.048803076777577996	0.08775396857885792	0.1691693005003256	0.16363443555056584	0.22463931085868694	-0.1489285941633562
YAR030C	0.15752268882022397	0.09458175821335557	-0.06409157067239411	-0.22863993695130125	0.0454328426062014	-0.3991029860925636
YAR031W	-0.02741276204782141	-0.05660720195112785	-0.23633503428698355	-0.29654166833712936	-0.020344315710371142	-0.3335259718758741
YAR035W	0.07207896674643903	0.47100947672799565	0.061868239034942894	-0.1917091991113726	-0.06757993773659333	-0.052361926274143794
YAR042W	0.27926845333890365	0.26540519208527913	0.15416654216497722	0.3580173141805017	1.061307427337056	-0.4048133605934916
YAR047C	0.2414713552205504	0.046801802977999636	0.1746152131137172	-0.18905350972241214	0.2981160714146034	-0.3377888382494162
YAR050W	0.1942706964475205	0.4979080378023609	0.2396462689453857	0.44269589618198996	0.091097451159616	0.23202210143682497
YBL001C	0.1852420757547571	0.37180543574064745	0.6072703905546468	0.6083478947147114	0.5035635789099221	0.5880091610066565
YBL002W	-0.01339400171985447	-0.32040656296817993	0.15460841747168294	-0.18097901251464343	0.396185480141856	-0.011969172629272797
YBL003C	0.32356412087658387	-0.2843922380099795	0.18601132325255282	0.3940331806159439	0.5668613118272999	0.35299597081908607
YBL005W	-0.085931558502236	0.015468679953564858	-0.007022196350916302	0.34722807964550556	0.5424980206265303	-0.05778553013650677
YBL006C	-2.5649915264714713	-2.455215941840576	-0.371199781289199	-1.9790957534682578	-0.24805449472174598	-0.5850137023952177
YBL007C	-3.2070841179035026	-5.2369130986445125	-2.793971534206469	-3.996531383621294	-0.7337423044760917	-2.2449250376077927
YBL008W	-2.4631057681267032	-0.06892933624484873	-0.1758541087669869	-1.3358224706838235	1.1105373708056885	-2.100454566413489
YBL009W	0.11492669032625745	-0.5106776164459071	-0.09237697100573618	-0.11505376937788069	0.3597429696688436	-0.005245926529393337
YBL010C	0.13848464427665907	0.09242832171715333	0.11531527322949184	0.4620978726574474	-0.2984988524166715	-0.15882291696501172
YBL011W	0.30417469177989526	0.09295779198408034	-0.01430649642047417	0.42130989146337816	1.552906246161018	-0.8029572715617814
YBL012C	-0.01738967458858616	0.18040698760182766	-0.08015505771630761	0.2725585759103371	1.3001713510669164	-0.5454333468731624
YBL013W	-0.039628440286991536	-0.03801519496604882	0.16154935293699635	0.29828068241086636	0.7158095916015967	0.3748907078926595
YBL015W	0.25711166406190267	-0.09720622251798579	0.020036274611654484	0.00911053276104697	0.8540758428906331	0.08615369145525853
YBL017C	-0.11139793010262841	0.7250995574024078	0.37439690594835645	0.46871931619888785	0.34917330485455195	-0.7421430412291887
YBL019W	0.20969837716034662	0.26098412574127966	0.39050295676610575	0.3601190754653691	-0.031248911090013876	0.749732866164632
YBL022C	-1.479852168489124	-0.10941560022710713	-0.4915862441865225	-0.5708599307057758	-2.1307221201801445	-1.6604776030039108
YBL024W	-1.1541233386312857	0.016340232716311884	-0.46330518692827	-0.1329293065588226	-1.7616142973593865	-2.51505416412798
YBL027W	-0.7931063746728007	-1.7105156305417633	-0.9970322401969971	0.8100178646320005	0.5491442831553334	1.0251251267011214
YBL028C	-0.15126771826117474	-0.19488647378375745	-0.25927814688002326	-0.27948888034718683	0.44891705496573275	0.44102620877591997
YBL029W	0.02722777161882413	-0.5034071986563277	0.17754002282875034	0.0169341361047475	0.6530759969654881	-0.13768656223157072
YBL031W	-1.4004019906800442	-0.1177644914324563	-0.6669632823124291	-0.21529805765457768	-1.1186786094267565	0.068601264554446
YBL032W	0.4302025213679627	0.38483837026343715	-0.4815873864952826	0.5330334764142726	0.07386432558251375	0.2891765705270794
YBL036C	-0.10482295973649756	-0.042996380607037206	-0.2349603050954958	0.1028284613386585	0.3917810692720618	-0.11079869101569978
YBL037W	0.6053555806985077	-0.017883528100792575	-0.12224220462537069	0.1874943179526782	0.2263944404102191	-0.029406213586049064
YBL038W	-1.3498629317605333	-1.2781162921973466	-2.0247969283026297	0.7986731055549606	2.0805293121834314	-0.05133975697664419
YBL039C	0.17447179023308942	1.9016135491938493	-2.324520130504175	-0.31923094249160017	-0.5714312797051344	1.7392273494065298
YBL042C	0.04655306823512032	-0.2797742330881482	-0.3999744818149796	-0.17368248495583255	-0.1058195087393605	-0.769603870994976
YBL043W	0.1798736251068833	0.19440543630198487	0.5000503834355949	0.06973872469180752	1.3487550266344523	-0.47751550101286977
YBL044W	0.1282677289472252	0.6892050391524124	0.4823532653031902	0.11385956075481204	0.3374832721368574	-0.3260988876911621
YBL045C	0.2570715711497078	-0.4487047474614023	-1.2091925746335137	0.492847322829295	2.4358554824605085	0.3547729243634199
YBL046W	-1.0033515067523013	0.6562627235668198	-0.8012222507302198	-0.17503784873623252	-1.1652223814904519	-0.7515936033705444
YBL047C	-1.0240921703721382	-0.839692634294662	-0.5468164655688497	-1.384298439928866	-0.8141576719939477	-1.7352241219292908
YBL048W	0.2521179784112163	-0.48176641213691435	-0.20678858280366555	0.017525729273672446	0.018659547788819248	0.07846212240101451
YBL049W	-0.09382972528123686	-0.2520806711421592	0.39230154807151196	0.1304258846101031	0.6527122785521885	-0.0025667935500132658
YBL051C	-0.4241957659082617	-0.4866272527398161	-0.2680001755907152	-1.1338447788691133	-0.6189581242086616	-1.0005795570141975
YBL052C	0.7841212174187623	1.04885024486214	0.3118745899846957	0.30065371835563665	1.3500013423513544	1.0697210358846065
YBL053W	0.16672776380056506	-0.10748197283674604	-0.015126051901835084	0.12943022673817003	0.5455339567703087	0.5569114019649907
YBL054W	-0.19426637397574376	0.24265746673612829	0.17698008894350156	-0.22029789759830443	0.5382551903685873	-0.20034177215521637
YBL055C	0.13457999777307422	0.19408761086553583	0.05938293814185493	0.3985140727325032	0.7736893011469714	-0.2799876887517435
YBL056W	0.005105356055650358	0.5440506723876369	-0.11883981987055035	0.6007556117196552	0.8727081507023855	0.5019859215763275
YBL057C	-0.18778017969602542	-0.24409248980441625	-0.2619284053633469	-0.02602775118902227	0.11096908108869745	-1.1160912233488725
YBL058W	-3.625664321614616	-3.4868125130149226	-4.4914038482603305	-4.971940518433118	-3.6091313814377823	-2.411821253529408
YBL059W	-0.055897340626879365	-0.21972959648971346	-0.029312075177950318	0.5752342252997483	2.1289328752148267	-0.010091524084311682
YBL060W	-0.07823046519710179	0.296818608616614	0.004944380351371008	-0.2740779242823134	0.33926113328728735	0.23849621119530215
YBL061C	-0.1425517283681266	0.1276278978452568	-0.20743776517111348	0.24924752841641776	-0.13174960387084358	-0.032989810100830616
YBL062W	-0.6721467709425578	-0.6778313865507641	-0.4592753646173538	-0.3394965793038863	-0.5295275729806868	-0.11824644447369481
YBL063W	-0.03253999898589272	0.29948049810121297	0.06301411973023005	0.31876265097888024	0.7284611603633869	0.02857059061934348
YBL064C	0.10725497474818613	-0.2836574611824051	0.1312447106614337	0.20037404907727707	0.831283266994496	-0.0009039489467416087
YBL065W	1.7421280927021334	2.0657649522598236	0.6298593987082222	1.4077389466833121	2.6999178664019605	4.6600801928347035
YBL066C	-0.22552368545931528	0.033605683082383424	-0.11138503505262752	-0.024472713536752722	1.6322753951148097	-0.05755402760570571
YBL067C	-0.2662927088068404	0.33072820720302043	-0.4547118009078278	-0.5220798488953857	-1.0478831852437613	0.9536543885146672
YBL068W	-0.0063289377413895676	-0.4458442814558001	0.19023354171330162	0.3878839325506576	0.8634616183544397	0.03977786991460534
YBL069W	-0.08640680599237481	0.18683667242279253	-0.11663116658816383	-0.015940019611154252	0.5891125999831225	0.4398601894774434
YBL070C	-0.2663010547176691	-0.15779992307956028	-0.24788671309846014	-0.5289129811621954	0.43541035598896793	0.04055416381599989
YBL071C	-0.28171188225548416	0.011207669129719792	-0.2904445891762166	-0.22328857539061808	1.2573347077792467	-0.4027770488409683
YBL072C	-0.4876257556053762	-0.22570929209323967	-0.42894295100859636	1.081913438110887	-0.40353659196801644	0.2996370841453447
YBL075C	-0.04053713186158817	-0.035072850223205235	-0.3450370159211997	0.007807808063295793	0.4247332514637541	-0.002944962304406948
YBL078C	0.44601854760364573	0.03092820497825874	0.36944157165078834	0.5931822477532507	0.7471934760216996	0.4794679308427797
YBL079W	-2.1574288042626093	-0.4454069896861473	-1.456862110297892	-1.0667548758257535	-1.6886899845165628	-0.26136208803916494
YBL080C	-0.5424403744945065	-0.6297449368960344	-2.1196488374934925	0.014436323285640974	1.2060575294041913	0.44953445501098227
YBL081W	0.1981069671445299	0.6125192276943995	0.027082928934636798	0.29749094996043485	-0.3850242716282109	-0.5861400317156806
YBL082C	-0.01797543680948087	0.32201009873367814	0.20727848057823872	1.3203889350523923	-1.372422795563291	0.6532576540343368
YBL083C	-0.5847247771067935	0.7968134868028643	-0.10673438462457702	1.478578902617578	-1.9159313260112145	1.369708009552725
YBL085W	0.06117727932059741	0.09156071813578177	-0.024682294015550988	-0.8055682196223717	0.23094458181278232	0.4655339048195445
YBL086C	0.0755165708569502	0.15915902681974528	-0.2066828582183872	-0.5386660909767321	0.888717513182448	0.6359531387533213
YBL087C	0.3324150824380977	0.13031141693205953	-0.6589741805887356	0.6172413659189022	1.4871375914589453	1.0694883365724126
YBL088C	-0.6290946407953992	-0.036248444892665294	-0.2820743976136266	0.04615840948128896	0.08876734986478003	-0.03198340477287939
YBL089W	-0.35311698012297005	-0.26758430382460785	-0.19794236735094464	1.3130982934630062	0.22297896791535315	0.9846779810475547
YBL090W	-0.781962086232666	-1.0948019229726202	-2.3636881230739064	0.6711622942067836	2.5564365960725683	0.7516557065868561
YBL091C	0.22403061686860548	-0.5700978413386482	-0.09016877971402515	0.4958617246645359	0.7133969896512088	-0.28512118477142345
YBL091C-A	0.5028462799701416	0.5000931884326241	0.35379337336198663	0.5617170557993901	0.2991850040019556	0.8640644428483332
YBL093C	-3.5581948072050777	-3.4092396255556503	-4.408592556173961	-4.877672704616928	-1.8192430486205105	-3.371006436405102
YBL094C	0.02117749286222294	0.3763231439872363	-0.057920365485870456	-0.1402904586210419	0.6375633638752628	0.08755365404616362
YBL095W	0.3170985167890446	0.16920466748457522	0.22528017750789645	0.41323818358362524	-0.30277038412769136	0.24100616668019717
YBL096C	0.11599150615476107	0.4073962890548201	-0.041242721626824776	0.26541628887690777	-0.6124118801769439	0.3106552469948822
YBL098W	0.018565359872751274	0.13252099148540045	-0.1425004099874094	-0.02378462917431868	-0.1178494811380722	-0.0661074748233957
YBL099W	-0.8282069795897472	-1.1593355549736573	-1.2601825127349695	-0.3171080665417659	0.3892504855231741	-0.8741125635762147
YBL100C	-1.3178122690874277	-1.2535529595740156	-1.3451795280212895	-1.1127875093990687	0.23258672003302774	-1.5595359845922185
YBL102W	0.19912152268109184	-0.1838403559124604	0.031389591763891174	-0.10953573420578946	-0.4513761280086672	-0.31715220663297794
YBL104C	0.44113229712374513	0.4204753333137414	0.010350577436784686	0.5183766446543233	-0.34856564116731353	-0.22052235074278437
YBL106C	-0.18529728103510676	-0.154763622118124	-0.14231625447432128	0.041879084231781126	-0.5467426392748247	0.08236496429270844
YBL107C	0.1912266818088501	0.2725778138656245	0.09292324925890251	0.33099198762175974	-0.001924937462201459	0.13246984844648807
YBR001C	0.010204310997464336	0.06650083131566886	-0.06208975453523642	0.33071122768521655	-0.20321569814907636	-0.09117873017526584
YBR005W	0.029444951519353155	0.060823388597813714	0.09674337481742028	0.22293108529280253	-0.021069153293598524	-0.7105255399251583
YBR006W	-0.3924415539191274	0.09359795951513915	-0.1609647744029394	-1.3096538628864154	1.002975729248491	0.3736664140533989
YBR007C	0.32466081953141107	0.5573895165224341	0.39909161672487353	0.1400230058672511	0.22217040073734207	0.03419454823836203
YBR008C	0.036926666086697604	-0.00016059785567214385	0.27061798658639147	0.1755988467896589	0.011091794886415011	0.4108466270033951
YBR009C	-0.8351777192966615	0.28150445211476544	-1.112338159689953	-0.29080451738342905	-0.3964454720313263	0.04050011965051773
YBR010W	-0.8980804956278179	-0.7625587014966756	-0.4368884417084604	-0.10605914320874728	-0.4174195380217668	0.42453432799986285
YBR012C	0.11315432353820341	0.08558196550658939	0.34850797322542704	0.30822695760602603	0.26764934522906453	0.29369242238736315
YBR013C	-0.17532366311072803	-0.026913046440841696	0.008168902601537152	0.22741884880510577	0.04009895290414492	-0.13042542033744134
YBR014C	0.16840180233021326	0.06762846418922404	0.06676635940163644	0.22211334197305585	0.023497380044698854	-0.10093661555857739
YBR015C	-0.4566721235075222	0.8840584143445162	0.1563417809833647	1.4622399822927048	-1.0458467570764698	-0.08103418341844547
YBR016W	0.022877287590399288	0.020960493406940547	-0.04206823524917867	0.2612700147258029	-0.43227863851175724	0.18367363871001366
YBR018C	0.10426213319214714	0.0809232379986536	0.3383424041419315	0.4168204274052532	0.01818148295408571	0.054253299536993455
YBR019C	0.09536012859975516	-0.029125593796174336	0.32055563208273047	0.33849993497800984	0.29344379479575733	-0.067135741839129
YBR020W	-0.12909687488124558	0.05741794142807258	-0.44748619223244124	-0.5018931260792169	-0.09439779711575563	2.1414833621475555
YBR022W	-0.1147222221074389	0.11059144595982681	0.0713451378054362	0.2594211510957559	-0.054783449474609655	0.2048314309448
YBR023C	-0.9015425874745411	-0.5176547405828279	0.03811680561137428	0.08831321311162862	-0.4137912258565161	-0.5650477330936317
YBR024W	0.325665879743422	0.40360389949962117	0.315366307072174	0.4459376978544979	0.1459403992197371	0.2734581591517267
YBR025C	0.26575276116381796	-0.07915243452529183	-0.24081444221247064	0.3607260777646294	-0.9443607718606765	-0.17918836232063148
YBR026C	-0.27988308607093887	-1.3228755109031793	-1.1521166233730562	0.6199268269566491	2.12919386884843	0.3007481754994374
YBR027C	-0.4094328364311486	0.32202110993136845	0.13332395766015973	0.4089261879824474	-0.7765622853920925	0.05831663974695127
YBR028C	0.08657243322793935	-0.09637857168934084	0.054746256698305594	0.3961477713243061	-0.5641266857195897	-0.21346823759002123
YBR030W	0.2717437603764417	-0.39006879907814795	0.4089312309947384	0.13780932657403241	-0.08829016190540187	0.5625831627306389
YBR031W	0.3697811867181683	0.4646059629876925	-0.9624078851617838	1.062279954616125	1.0564379828259896	1.369408211647114
YBR032W	0.11872084882251618	0.08677615307436361	0.0823401277633317	0.47965264966866095	0.07082126397232644	0.275954709392926
YBR033W	-0.14885808597898978	0.06748439378951555	-0.19509578326573093	-0.05798499734707631	0.013587959389103097	0.25919007236071273
YBR034C	0.23003492804151524	0.4913693910475335	0.26829441458655484	0.10745096683424313	-0.5056771923227475	1.0446415120349988
YBR035C	-0.746247302632889	-0.8028492700096852	-0.8658305730638273	-0.3627581686609299	-1.6886282498662657	-0.9247926270339157
YBR036C	0.046622108379469084	0.5458060172958952	0.6086976989978098	-0.17640447187417882	1.7062311937434063	3.758985012642366
YBR037C	0.12702648432928332	-0.8649128991457767	0.11796773253556134	0.46580578146352897	2.7250992631035875	0.7182919676817048
YBR040W	0.09365579334653353	0.09099452080136797	0.30654518601455133	0.4941724642938854	0.3865579283737228	0.30442715744621596
YBR041W	0.06944769598467437	0.46014610415115	-0.4437197861533593	-0.015232216523650297	-0.43331702906049974	1.0509787482498278
YBR042C	0.1436684622376463	0.3709321640167131	-0.10953370895228243	0.7091323315574247	0.09324094984268058	-0.4710580460334181
YBR043C	0.23129220096194805	0.12244853954900055	-0.11010909728938775	0.32836011022415273	0.20800704574550666	0.4253223329674305
YBR044C	-0.486215903784975	-0.2541237444147746	0.26192757200245564	0.7701368257257942	0.3231333134749887	1.196997579231225
YBR045C	0.05240739696623644	0.10499634361444084	0.04862901573626943	0.30438775828156084	0.05269294608619978	0.5233674843244565
YBR046C	0.2092246126933204	0.2384116712445557	0.07699261440987647	0.5854958051727907	0.2428243649216524	-0.6607225034298396
YBR047W	0.0017018672338907834	-0.2003565263699949	0.23937560100300478	0.29490817106187295	0.21542154921886142	-0.4842004579882686
YBR048W	0.13823398675186233	-0.7910264683115809	-0.6131654047197095	0.8680783392698842	0.2460100984494642	1.3378342603860882
YBR050C	0.16705106068203027	0.24542992726660734	0.27675225958913185	0.5389745762119211	0.7957588891812271	0.36570829374118075
YBR051W	0.03682648079791443	-0.21032539847707699	0.031398711043539765	0.3870400344457966	-0.050997036938882766	0.09162589254694407
YBR052C	0.31861305340581564	0.13981991177586292	0.31508456483586256	0.4367268543312322	0.28578437876230417	0.4470587998109052
YBR053C	0.2312435692624174	0.40118033366386935	0.49209550188577933	0.593613296001648	0.08799477590486382	0.2599371796554917
YBR054W	-0.29232742291563807	0.021570111857388816	0.0651544346772285	-0.21039411039099515	-0.2946961568863426	-0.13135136341252124
YBR056W	-0.06014922609757969	-0.07724133691384476	0.28671166467487263	0.3891051455439822	-0.21576393524766002	0.009482300384040571
YBR057C	0.1509302553256006	-0.1264648758300673	0.2410286641817684	0.06538142609492621	-0.36290968936941315	1.313777722487948
YBR058C	-0.7127462425128139	-0.16938189685596527	-0.1831115285255813	0.4756081809673376	-1.4441002896489044	-0.2103360350508796
YBR059C	-0.21503480909052788	0.013349199602400073	-0.3402652697762826	-0.30755311430145743	-0.4466147459907134	0.4836716360093923
YBR062C	0.1283571245323727	0.28102195582130907	0.06058210213491501	0.09101516275514619	0.23833784996292476	-0.050440662398359676
YBR063C	0.15254334661304608	0.16345820070148656	0.09287622632822032	0.35221881606690886	-0.17611824282242397	-0.01724938960749041
YBR064W	0.28710257461905936	0.22136573674908616	0.14555265766668762	0.38470694533884686	0.044921057562601265	0.4175594058809718
YBR065C	-3.369411050834044	0.007359934916076989	0.18795723565039038	0.3700124529023329	-0.019830536392435358	0.05558517048552333
YBR066C	-0.09874055184596393	-0.20425820814663087	0.08471366069726874	0.13207997156157777	-0.31183081437292	-0.38043796546804265
YBR067C	0.472338014300599	0.5840685338443092	0.66317177251749	0.9231129109489558	0.24055658279515102	0.5351970727595079
YBR068C	0.18477634680247437	0.1394133350285599	0.069742899582009	0.4449927449964121	0.8287713303800339	0.26732372996611764
YBR069C	0.16365238303361962	0.10535681376468	-0.42550644201946924	0.4800624851712043	0.18616063015757922	0.8392063013588303
YBR071W	0.237343879000251	0.16530527045805987	0.4690681756142063	0.9015488931110103	0.747417320109315	0.619198867196356
YBR072W	0.18127815106503226	-0.09115059267981385	0.2919552672969799	0.544858825096664	-0.058892074925297716	0.19043293036517653
YBR073W	0.23090579595180555	0.38914650368773473	0.4159342391908373	0.4552950098287886	0.13787826289538155	0.4089191313434597
YBR074W	0.16341757003952184	0.012587372332965896	0.2275573852469764	0.23621508608009195	0.016931905424089472	0.42119024497123725
