orf	hom | growth (pooled culture) | temperature [40 C] | YPD | Maclean CJ~Zhang J, 2017	hom | growth (pooled culture) | ethanol [7%] | YPD | Maclean CJ~Zhang J, 2017	hom | growth (pooled culture) | hydrogen peroxide [3 mM] | YPD | Maclean CJ~Zhang J, 2017	hom | growth (pooled culture) | sodium chloride [1.25 M], sodium chloride [1.25 M] | YPD | Maclean CJ~Zhang J, 2017	hom | growth (pooled culture) | cobalt chloride [1 mM] | YPD | Maclean CJ~Zhang J, 2017	hom | growth (pooled culture) | paraquat [4 mM] | YPD | Maclean CJ~Zhang J, 2017
YBL013W	0.9763159114643215	0.9931278268148119	1.0068018340816225	0.997865687973685	1.0612547397147414	1.0181079552773473
YBL015W	1.008776216276599	0.9869964150859931	0.9940876995194085	0.9751984217911772	1.0747943060898868	0.9911005649622507
YBL017C	0.96846506999903	1.072176475514162	1.0259249601011333	1.0112259116500726	1.0253522957440044	0.9136247586650765
YBL019W	1.003589692033934	1.0241002227625788	1.0273719959495935	1.0027130324086566	0.988099880238835	1.0531693014113273
YBL022C	0.8187702998999705	0.9857316841836347	0.9481213646333555	0.9297361052646792	0.7825113392730948	0.8277271475596082
YBL024W	0.854401672095285	0.998758334014981	0.9506622546471848	0.9640643028294411	0.8186558056202731	0.7477932235162581
YBL027W	0.8938932019584579	0.8198787853423442	0.902709954725112	1.0379793820701884	1.0449342277669267	1.0789284727217305
YBL028C	0.9641037266636995	0.9768780261501125	0.968992908408669	0.952575894103026	1.0351195897332885	1.0242940248990298
YBL029W	0.9836292910353733	0.9449193379957715	1.0082385036188104	0.9758116929040939	1.0551116233677778	0.9701633772952822
YBL031W	0.8274613293606872	0.9848668488939585	0.9323647484375787	0.9576076391369085	0.881614556150916	0.9894587760079404
YBL032W	1.0277105696249655	1.0369298930510498	0.9490197043745248	1.0162673247788896	0.9983929751305087	1.010090572567237
YBL036C	0.9691843038979484	0.992611841515591	0.9711777263517873	0.9825447168209875	1.0295246129150362	0.9726783691090406
YBL037W	1.046870506591179	0.9952132026469851	0.9813047980962064	0.9891814444042601	1.0133293142202344	0.9802915197669572
YBL038W	0.8329897808015619	0.8646696680877425	0.8103712204010285	1.0370900970797179	1.1948933758101197	0.9782399374147812
YBL039C	0.9997362669916265	1.194047846678649	0.7834428179572119	0.9494606213047787	0.9352031323602901	1.145722947816905
YBL042C	0.9857432790321393	0.9680847710815906	0.956352153533273	0.9608697713619749	0.9807976387511637	0.9110561744322273
YBL043W	1.0003271719754125	1.0172035464553584	1.0372142009252925	0.9799509018321598	1.123235206022156	0.9383770379361187
YBL044W	0.994682019551109	1.0684582756568406	1.0356242168477678	0.9834094148787036	1.0242075625033673	0.9525399867212323
YBL045C	1.0087718305257969	0.9505857922663518	0.8836485713341808	1.013117240853336	1.2296882894093588	1.0162262123724968
YBL046W	0.8708945544127455	1.0650458851559539	0.9203023538458687	0.9607635280598165	0.8770568098800007	0.9127407881108404
YBL047C	0.8686257398735512	0.910084591082574	0.9431592475282397	0.8659728598744106	0.911434424749031	0.8207356352269657
YBL048W	1.0082299586053831	0.947161038769923	0.9737087932489698	0.9758580662930761	0.9929871096630174	0.990381124101683
YBL049W	0.9703868502880751	0.9709534597587625	1.0275335890132875	0.9847080042142496	1.0550760066532663	0.9828019796369378
YBL051C	0.9342482150944651	0.9466575196333714	0.9682092843931679	0.885605245196685	0.9305491198318709	0.8894515648723348
YBL052C	1.0664256222390378	1.105712787424983	1.0203076903214758	0.9980517038452607	1.123357250080023	1.0830998087722161
YBL053W	0.998889150424671	0.9859319825421996	0.9909285671190432	0.9846299572856951	1.0445806906364248	1.035133496341986
YBL054W	0.959400117510243	1.0222018219977729	1.0081881967860622	0.9572157152021191	1.0438679256637253	0.9643028411902793
YBL055C	0.9953725166128179	1.0171706239214988	0.9976227704868212	1.0057227124333228	1.0669225448505408	0.9568530573590732
YBL056W	0.9812093270944017	1.0534221929314667	0.9816104827588336	1.021575879860643	1.0766188537722565	1.0299959704874775
YBL057C	0.9601096402215505	0.9717809302517049	0.9687547979571095	0.9724440267180436	1.0020264163739494	0.8786470317468631
YBL058W	0.5840405969055716	0.6358777975320925	0.5887608034448558	0.5847472974866567	0.6377397834103178	0.7574492473413279
YBL059W	0.9745362616756552	0.9743046054774248	0.9896540346802776	1.0195753273830541	1.1996332400094254	0.9820981442331396
YBL060W	0.9720932483440038	1.0278122037449193	0.9927317797931566	0.9530000443189901	1.0243816575470068	1.0053501196018675
YBL061C	0.9650571660017689	1.0102862720060177	0.9736504679544258	0.9940221116062556	0.9782584634941978	0.9799563234315489
YBL062W	0.9071249342033165	0.926851286879287	0.951024310958369	0.947872052828612	0.939306505477525	0.9719817338556446
YBL063W	0.9770913137840803	1.0280879404753278	0.9979490112264107	0.9994712141112727	1.0624936302856725	0.9857144551415645
YBL064C	0.9923834411107499	0.9676825197393257	1.0040791366157003	0.9901910517033329	1.0725623688577044	0.9829575159578018
YBL065W	1.171221686971134	1.2110517724371206	1.048876792871532	1.084833121593998	1.2555462998871327	1.4189286966631975
YBL066C	0.9559808902352668	1.0005468075261899	0.9822802522135656	0.9725659219151465	1.1509986176425437	0.977658677573305
YBL067C	0.9515211798511134	1.0313247920389779	0.9514343208583216	0.9335598439878483	0.8885471180439731	1.0722433647777405
YBL068W	0.9799585333643818	0.9508820989118353	1.0093789431391433	1.004889444485884	1.0757133975434388	0.9867627425071128
YBL069W	0.9711988410476056	1.0164195220932062	0.9818089175280142	0.9732347767215628	1.0488480800161024	1.0241849597756956
YBL070C	0.9515202668946054	0.9807197048871411	0.970016363086281	0.9330242132246467	1.0337969615026097	0.9868353541613194
YBL071C	0.9498344814144644	0.9982266679521453	0.966192783177358	0.9569812840560739	1.1142829746306395	0.9453677957345402
YBL072C	0.9273096288715961	0.9736851876826238	0.9537495035185355	1.0592925409330758	0.9516440298855944	1.0110690102392428
YBL075C	0.9762165099845098	0.9934326150202654	0.9612879682448626	0.9750963047243838	1.0327514181103086	0.9827666071333326
YBL078C	1.0294406796606674	1.0002694560198846	1.0254797518715788	1.0209822243359237	1.0643279711233777	1.0278897210970932
YBL079W	0.7446504090980692	0.9509273965860987	0.8613968908488014	0.8908642413008268	0.8257968365290612	0.9585952270140222
YBL080C	0.9213134752973627	0.9318324104313584	0.801849322982028	0.9756158961107065	1.109261714896853	1.025089854716081
YBL081W	1.0023217114111493	1.0605146344792131	0.9947208008011842	0.9978037829821478	0.9534568279303955	0.9282167019505142
YBL082C	0.9786845265678429	1.0304217106982267	1.010910332667928	1.0779859903562787	0.8567669435305304	1.044145367653601
YBL083C	0.9166879980616127	1.079605095121413	0.9826980863533058	1.0903860742049907	0.8035444850140687	1.111159478388758
YBL085W	0.9873430167909275	1.0065501866930529	0.9900699938367664	0.9113379570928983	1.013774881674056	1.0265863839492848
YBL086C	0.9889115872916471	1.0135524821397655	0.9737182919936771	0.932259693316416	1.0781865524977354	1.0425267674333232
YBL087C	1.0170136330533477	1.0105642492786524	0.9330825231870808	1.0228681535586932	1.1367861622687918	1.0830780429410525
YBL088C	0.9118343929077979	0.9933108388787997	0.9669447966527035	0.9781025046784718	0.9998523369384624	0.9800504588556886
YBL089W	0.9420235006674741	0.9693474873808534	0.9745035747275668	1.0774144966742787	1.012994857936683	1.07514519663446
YBL090W	0.8951122720955277	0.8836586250295574	0.7799237995459349	1.0270948693375848	1.241496058666996	1.0533491567774227
YBL091C	1.0051574911374408	0.9380110648054464	0.9841864104886413	1.013353531662962	1.0610184883957134	0.9563728891686724
YBL091C-A	1.0356570470723272	1.048868775904627	1.0240738514342875	1.01851575301319	1.0204572478847866	1.0638634533248439
YBL093C	0.5914210654407412	0.6439133281129527	0.5962009208058557	0.5921366965335579	0.8130125752908007	0.6677306205507187
YBL094C	0.9829674529832858	1.0360478276363612	0.9870837446627461	0.9634872820221195	1.0535925663063455	0.9912315122740489
YBL095W	1.0153381588509764	1.014593078350767	1.0125276813951296	1.0068768956723857	0.961511446892321	1.0055848915347858
YBL096C	0.9933391274783938	1.0392665966626549	0.9885821348519348	0.9952895370222018	0.9311901533794578	1.0120996083534173
YBL098W	0.9826817125936121	1.010793132132902	0.9794847150903815	0.9726198589878983	0.9796196173014967	0.9768586198238761
YBL099W	0.8900535580478398	0.8769737897678744	0.8790674192455348	0.9496270278107255	1.029276808361745	0.9012808186891791
YBL100C	0.8364957925086323	0.8672141061888283	0.8714309272511174	0.8872558676165037	1.0139356862031648	0.8371688524061814
YBL102W	1.0024326933157963	0.978022258637284	0.9951077296375377	0.9658980617154399	0.9469593973918377	0.9533768261065816
YBL104C	1.0289061742883157	1.040621413578116	0.9932174954459232	1.0151184153658768	0.9570269981090916	0.9624152246684223
YBL106C	0.9603812437094857	0.9810342257207394	0.9795012604019632	0.9777670599424588	0.9376207395688597	0.9907461814663661
YBL107C	1.0015690792056655	1.025301176324054	1.000636174151324	1.0004298387454382	0.9909713972114533	0.995432806616582
YBR001C	0.9817671001396007	1.003954312109918	0.9867091490844209	1.000407830733122	0.9712602269901228	0.9745135475247578
YBR005W	0.9838718276333595	1.0033662037375906	1.0009793904177662	0.9919592367833108	0.9890967215148695	0.9165821425469286
YBR006W	0.9377217981563254	1.0067612180977175	0.9778257983558795	0.8718240464472672	1.0893751591599496	1.0179934393694625
YBR007C	1.0161653967217676	1.0548039216961045	1.0281436375513247	0.9854602966012233	1.0129156799096997	0.9862404992920738
YBR008C	0.9846902499895399	0.9970490650549931	1.016601022263701	0.9882489905823666	0.99224604601388	1.0214711386805124
YBR009C	0.8892910310677069	1.026225858606545	0.8923503823548264	0.9516888919105945	0.9523384197903024	0.9868302990703947
YBR010W	0.8824101165457954	0.9180746517354748	0.9530356469681985	0.966170582283808	0.9502845580851738	1.0227514354983196
YBR012C	0.9930287689822154	1.005930866577987	1.0235989886912351	0.9986453495938287	1.017369154144204	1.0105129686122634
YBR013C	0.9614722545744205	0.9942778633405812	0.9930214845347439	0.9923110204311759	0.9950865391759777	0.9708425575946692
YBR014C	0.9990722729623512	1.00407112004032	0.9982861283371152	0.9918951360954628	0.993460848918473	0.9736008310935613
YBR015C	0.9306956367559974	1.088642521808075	1.0063339637522903	1.089105310417348	0.8887465329704806	0.9754624308276737
YBR016W	0.9831533929832598	0.9992369322377246	0.9885079672103164	0.9949645218020535	0.9488294974649316	1.000222219371213
YBR018C	0.9920560551331213	1.0054482836990453	1.0226856708922123	1.0071576980800125	0.9929402957044328	0.988116720540876
