orf	het | growth (relative abundance in pooled culture) | heptadepsipeptide [6.8 uM] | Junne T~Hoepfner D, 2015	het | growth (relative abundance in pooled culture) | HUN-7293 [200 uM] | Junne T~Hoepfner D, 2015	het | growth (relative abundance in pooled culture) | decatransin [1.8 uM] | Junne T~Hoepfner D, 2015	hom | growth (relative abundance in pooled culture) | heptadepsipeptide [6.8 uM] | Junne T~Hoepfner D, 2015	hom | growth (relative abundance in pooled culture) | HUN-7293 [200 uM] | Junne T~Hoepfner D, 2015	hom | growth (relative abundance in pooled culture) | decatransin [1.8 uM] | Junne T~Hoepfner D, 2015
YAL024C	0.11471463691554576	-0.8860175690767236	-0.12236010860006508	-0.10271916225938643	-0.7802318538534508	0.08105268503866772
YAL025C	0.17019297611778073	-0.15822080986972226	0.04350306091891071			
YAL026C	-0.45441433195792064	-0.21291635173548548	-0.2109851675445799	-1.4978692129211415	0.5007964267580124	-1.8245862628721263
YAL027W	0.20986189555907023	-0.8117607923449836	-0.4399503969675958	-0.0759649157505394	-0.195377875354099	0.5813000058956349
YAL028W	0.8172999630208313	-0.33312839533525734	-0.2325435823208239	0.20625462765801347	-0.8039159285583043	0.07440851354368869
YAL029C	-0.07115835909124088	-0.22580357186690564	0.6494060132368613	-0.0821957647496562	1.5073708298397064	-0.03633158150581132
YAL030W	0.19483495762183536	-1.0887251691810542	-0.13418030677752502	-0.14089188581759263	0.6023520633913042	-0.10392990188437039
YAL031C	0.10020788656534343	-1.5884035481140102	-0.7166117306289369	0.0019411082381103632	0.10733415151037694	-1.156781851030103
YAL032C	0.1350776945061907	-0.24707758724615775	-0.16789012653392885			
YAL033W	0.1417577398608176	-3.338043615134193	-0.027818569384745452			
YAL034C-B	-1.0572606534931064	-0.3538886476135408	-0.21235651113135112			
YAL034W-A	0.15616856492982134	-0.343984803159059	-2.1043714272030845			
YAL035W	0.12732331982604944	-0.20469698630294214	-0.10449090324111	0.4770591392585867	0.08769617546587061	0.12616932527548558
YAL036C	0.2312372048286368	-0.4006233464672334	0.01991374521689467	-0.059675296102413435	-0.2057703404697572	0.1390506610860822
YAL037W	0.2366506910601677	-1.3138420634507761	-0.05015781338118634	0.2734200164585817	0.0754730275797373	0.0855003095205807
YAL038W	0.14018461788301181	-0.6288553908912412	-0.21345462920477987			
YAL039C	0.1388678915403875	-0.8243957878020907	0.2748319131333587	0.16420831230353297	1.4090831930155776	0.3253123453789748
YAL040C	0.12637948286805809	-2.6089190539808933	-0.2266841853395102	-0.7998672581932865	0.09886490901921897	0.26189631063363183
YAL041W	-0.34798851185867075	-0.3707537232847021	-0.21524492265742048			
YAL042C-A	0.09711467998088198	-0.38108988445019254	0.6117794913866119	0.5395153228500982	-1.1810830249671587	-0.03772062383530559
YAL042W	0.11982944416420355	-0.2745803589402114	-0.16842671960663105	-0.006451256486837976	-0.13602826373713617	-0.07046042885282287
YAL043C	0.12130991207277449	-1.4858313585962761	-0.3195560090599593			
YAL044C	0.27083571010923563	-0.5295794105249892	0.1218624134217098	0.07262944984668906	0.4786310578466629	0.17116507796981445
YAL045C	0.23806156777413176	-0.18494469827769955	0.4256148812219962	-0.14018665871068664	0.5468178097920428	0.04372990303545203
YAL046C	0.15604570706045345	-0.7365994041005347	-0.09497317755840065	0.06853161938664862	1.376994801635465	0.17699616948773456
YAL047C	1.400156799144342	-0.3890253863391464	-0.06829850444791055	-0.16059164369965934	-1.14983469453291	0.14541142687951322
YAL048C	0.08816092891877647	-0.44496067662177324	0.18658717522711835	0.18144353727415377	1.8506804966229518	0.7757718306185645
YAL049C	0.08219181382289831	-0.3816176023004641	-0.21623230025943033	-0.06914657071827218	0.7870702960129469	0.29364952923083604
YAL051W	-0.04853773260013937	-0.8950903879074915	0.5670728728464332	-0.15696518302700077	-0.20494948921368647	0.10749131955625325
YAL053W	0.09463472696094245	-0.7577163700971573	0.13491324331582383	0.0017101415161727216	-0.0731471379157027	0.07779876949250562
YAL054C	0.07039826067568913	-1.1439243130031524	-0.008806973265365985	0.024920165088748666	-0.26790828861246924	0.4064638901224517
YAL055W	0.2233490335103256	-0.6460547750393814	-0.008526594528355995	0.17615362709525914	-1.6570242409832197	-0.11823379697308149
YAL056C-A	0.19036200495277372	-0.6405781337139342	-0.4097850538266122	-2.1354466872961404	-0.24098929659050014	-2.1602393549985788
YAL056W	-0.23360780881317741	-0.30923686458801275	-0.01876695984567565	-0.05939760406708796	-0.09332655804945406	-0.5574503947251974
YAL058W	0.11202281918826153	-0.9650199331591103	-0.13134554892572756	-2.2417720836531716	-1.3793775613662287	-2.1273800062078236
YAL059W	0.5222717063825701	-0.7264962385874422	-0.21888718841555238	0.5979626668790433	0.5771459463200349	0.5676268904793618
YAL060W	0.0870424833050129	-0.3331533159207748	-0.07399093640924695	-0.22072169618990983	-0.1281583208095124	0.011444020348547253
YAL061W	0.5095801194972461	-0.2323044174180845	-0.2692668699175533	-0.2753750611494267	-0.11186978842230527	-0.19106832758227651
YAL062W	0.1564690385368578	-0.497911942148185	-0.39873437961223157	0.21807027049921285	-1.633658540236256	0.16317459352384178
YAL064C-A	0.1903734554022105	-0.2901136188266159	-0.9045932974503428	0.29481505973444805	0.05365883484197324	0.011820827737935786
YAL065C	0.4460885135289435	-1.5749251286473713	-0.49467844732246685	0.22885466932393886	-0.7066547958365327	0.0964278334026502
YAL066W	1.537494611597173	-0.42931720133998547	-0.10156179523961723	0.3165284189721072	-0.5322613089277363	0.3171942865328745
YAL068C	0.05720350215256596	-0.2855879282028436	-0.9770397230135345	-0.10647048526419192	-0.0186209255418898	0.08105999994630768
YAR002C-A	0.27881431527363354	-1.7524396266860527	-0.24037327172261594	1.510205536495776	-0.7678047104105598	1.2092493273418277
YAR002W	0.27325309321203967	-0.22256720501993962	-0.1597310329870095	-0.12634524903373043	-0.09887679101251254	0.13809859019461745
YAR003W	0.13038988594659842	-0.5263430570743145	-0.0851198050265697	-0.08275677000498836	-0.10663443855273659	-0.4785250610710235
YAR007C	0.1433799240152778	-1.8571557123914106	0.07925630025130383			
YAR008W	0.2673885761731847	-0.24551282886113296	0.05814205929439469			
YAR014C	-0.3751804064082516	-1.0279796978894966	-0.21686748759194666	0.37030334741773885	-0.6553897320174527	-0.1395985507130436
YAR015W	0.2246831033387153	-0.5691320413205392	-0.23007340054492012			
YAR018C	0.11550360547135208	-0.9407610776491596	-0.23781739181138967	-1.277866063024584	-0.17748451615231456	-1.4943634403070505
YAR019C	0.10097063651424365	-0.6960546765682556	0.22161219204940005			
YAR020C	1.285183693257052	-0.2844703728563921	0.4214350081928914	0.18581832676205434	-1.0487790285042105	0.05351286222212564
YAR023C	0.5465877590896024	-1.129134048697782	0.41167127715695045	0.4652591645426346	-0.33266783620349005	-0.8325583440105249
YAR027W	0.16366536941560084	-1.3325776049845897	-0.2800372283921597	0.3165367028481482	-2.4038674119013788	0.15566189411682801
YAR028W	0.06906709781040268	-0.3312816403006325	0.015991926507233335	-0.15265267971488528	0.08405556290096719	-0.27042468246681745
YAR029W	-0.5085581890511681	-0.5717004003099024	-0.07703225236377031	-0.269360268712656	-0.27705305372125644	0.08368886681613594
YAR030C	0.06577387808240752	-0.47968211824816975	0.02839075438303797	-0.08050134323454539	-0.02902784564499457	0.6303544442826814
YAR031W	0.22824551777407043	-2.030257938381904	0.07341975325748697	0.2540274009578715	-0.19510632775782563	0.20020458003771743
YAR035W	0.13304993609469914	-0.36885399456786827	0.0032994226405851294	0.27611984477484003	-0.03972559309484067	-0.4537119197579144
YAR042W	0.15359755666125124	-0.9282850562582156	-0.7854892891130654	-0.10892233645202344	-0.020288947555807846	-0.23540237309812614
YAR047C	-0.07078423198871547	-0.4229056292498095	-0.030455744665255587	-0.07720126587068052	0.5458190595071959	0.10447297831923717
YAR050W	0.16365231329065286	-2.875034198772194	-0.09464016816991391	0.9232154462675248	-1.032493879239487	1.3954930332783524
YBL002W	-0.10074254352313228	-0.18767480757025937	0.8533708157769543	-0.569662965839498	-0.2555094042992432	-0.14438235176931608
YBL004W	0.2561197104771378	-0.1380473719144409	-0.32768865271893316			
YBL006C	0.2542319287128195	0.15717432411043433	-0.22635931375155977	0.9487734933238696	-0.10993570555764905	-0.856153069646889
YBL007C	0.9776612641068944	-0.14724227410519325	-1.7849228635592886	-0.0929751361549555	-0.058543837874770785	0.020130083554133354
YBL008W	1.3769326184961093	0.5805021842202687	-0.34308594109949225	-0.21262067269943474	-0.19451383798826635	0.10255113251067038
YBL009W	0.2120545588050836	-0.2268678614720489	-0.7362132772277582	-0.0664638029711877	0.8377263665734106	-0.009054475661908193
YBL010C	0.012556770056953175	-0.2854766317180486	-0.22850749482977337	-0.10665832123295313	-1.1055725780334837	0.5462652581261853
YBL011W	0.455055179470203	-0.28139503891465	-1.051736832530559	0.049129154591050606	-0.11211642390617374	0.08868476336764805
YBL012C	0.13514757529912216	-0.3123509911080125	-0.18573162776296245	1.7192722794896158	-0.0681644053991806	0.37613989325324704
YBL013W	0.1251283047266259	0.9315357111091108	-0.07237586815386308	0.0003849771937506803	-1.002863444604815	-0.3856341160705253
YBL015W	0.12644545275446137	-0.16668225451986426	-1.271203969287265	-0.06459422772707321	-0.45893225010008404	-0.3751623417412209
YBL016W	0.3027162200390407	-0.1700560417674993	0.18883309345189733			
YBL017C	-0.4090501060185801	-0.26255781337761447	-0.5318017998275733	-0.1130763659228967	-1.0221985641612732	0.02340802885936532
YBL018C	0.48832225222224906	-0.2015120121002595	-0.19803345169348915			
YBL019W	0.21237584221168065	0.3558070447484308	-0.995899505276334	-0.18750404795389633	-0.20942695718938859	0.5650523818735543
YBL020W	0.25837087806012576	-1.005497666730912	-0.20557703775328262			
YBL023C	0.09948547819246313	-0.061187366949172366	-0.27695678157571674			
YBL024W	0.1006808062394607	-1.0163267303196435	-0.11430322912605138	-0.0792874487735138	-1.082709014850681	0.10857091040941845
YBL025W	0.20843174269307457	-0.13652126283139193	-0.2659634211305915			
YBL026W	0.15764177878314722	-0.03321782153734398	0.7272112343747884			
YBL027W	0.2655145960805109	-0.14943276555379614	-0.14067319859481914	0.8502505378913607	-0.07700056453780921	0.29413851848085804
YBL028C	0.10644364229119381	0.15737854871695015	0.22919031247328142	0.056513498951941785	-0.8206039384265678	0.06849998927738599
YBL029W	0.09456164501664159	-0.19099231742962666	-0.7190903691352946	0.1598899433200555	0.5628771121104699	0.16388325695115544
YBL030C	0.33414190809857863	-0.14714153553511283	-0.19454711033982172			
YBL031W	0.05993115229095648	-0.1798021693821834	-0.022063867474176702	-0.05752531962442146	-0.114433060048959	-0.7298579645844508
YBL032W	0.14386859242696537	-0.10442854262422184	0.2273857169781032	-0.07335827048838116	0.06932968716215179	-0.0891551741106215
YBL033C	0.031579434010153486	-0.12586162803446815	-0.28806332565247816			
YBL034C	1.6590442801549647	-0.809773858034991	-0.11684869518284907			
YBL035C	0.14997636346664045	-0.7329895112158671	0.3384431567679541			
YBL036C	-0.4561134243594252	-0.07288144752568966	-0.24871868357429175	-0.06698526957624995	-0.7519422220793569	0.08386111858646471
YBL037W	0.010832691558443994	-0.6135942678485985	-0.29679421967970754	0.35758292674935804	-0.23130304220186187	-0.08417096284763345
YBL038W	0.12290549833635699	-0.6651946810568071	0.6265909497131108	0.38852174329512196	0.635715405730397	0.00560616936097729
YBL039C	0.21871197646593257	-0.1415969274565415	0.3039338257856231	-0.05662626179376296	-0.04073662897204949	0.3470424057101949
YBL040C	0.07839910404569891	-0.22770145784512394	-0.1805752591233308			
YBL041W	0.3136685174720008	-0.16645749315493602	-1.082361905950406			
YBL042C	0.6106033089204825	-0.05220923960847581	0.2710372441855698	0.30475925079883776	-0.10191667660075095	-0.051632245473207744
YBL043W	-0.032161570098208414	-0.9533887437383918	0.4329195599150477	-0.0729119812498435	-0.21376913107629572	-0.023701715968475298
YBL044W	0.23816569871815765	-0.3506769199660193	0.5415445923366586	0.015452192213090743	0.21445506741541348	0.21771918744792182
YBL045C	-0.010808348991092388	-0.21749316139811684	-0.7243909293355926	-0.29919567805222885	0.6423498934593931	0.12274626068503726
YBL046W	-0.05891468297358825	-0.2031499285810207	-0.33086129297522004	0.041672674027357304	0.033537731156162515	-0.30167725113879695
YBL047C	0.21313863889390722	-0.16272562213680186	-0.08539397377936725	0.09159174395856448	-0.06975333576561166	-0.1834553965336388
YBL048W	0.1199149234076147	-0.8337530662870591	0.7116326723072283	0.5186121921785249	-1.7007449780639419	0.42172025472551455
YBL049W	0.07001909350119903	-0.16107537996865354	-0.2939507236939299	-0.1024984173347632	-0.06558952125254801	0.055699889066909675
YBL050W	-0.40623214137204694	-0.24936842616065272	-0.6772610970903167			
YBL051C	0.15627600733939542	-1.1526969861088072	-0.8830082252238847	-0.11039522023892301	-0.08813867262125355	0.1750980221616678
YBL052C	-0.008598568044359427	-2.0056481593301467	-0.15965341646405376	0.11861314477966474	-0.12720808502345315	-0.10478902744424197
YBL053W	0.10378446220142466	-0.07394215252975506	-0.06319914948152215	-0.5355042139634872	-0.20622912634520757	0.7714201120898236
YBL054W	0.2852850465347101	-0.20423287707196067	-0.039909818695817036	-0.10636403539767778	-0.22512672690935734	0.8378485606762236
YBL055C	0.06932363989487075	-0.6776335752739969	-0.20326168079792964	-0.02012582692583496	0.4965331529172422	1.030096074530175
YBL056W	0.06050209085637993	0.14674364452102284	-0.26513722038886495	-1.0333270054089376	0.25037788966384666	1.0820941303773668
YBL057C	-1.1117206264107855	-0.37433613983507447	-0.42741445079253504	-0.0005407196996593461	0.04261378971874021	0.44743947957456537
YBL058W	0.16682229959879144	-1.162937173215383	-0.27082552764645274	0.013496210638939245	-0.05168456779189508	0.23201542032769076
YBL059W	-0.08444848333583305	-0.20692357562302052	0.1270782530873474	-0.052742006192160025	-0.16863410171367174	0.3281741098500022
YBL060W	-0.07360902556871936	-0.25262430575014894	-0.2563789553209167	-0.03156191045118621	-0.84196503674522	0.7681667126451823
YBL061C	0.0647758131470802	-0.02251014505926661	-0.2480059201744482	0.5020429732978611	-0.1130092033141988	0.675890123650407
YBL062W	0.17011467315268317	-0.5572385588369558	-0.17200186155528946	0.9768714139759915	0.9725351043383127	0.26997107295269884
YBL063W	0.3545493557263628	-1.0058755570105744	-0.361827504423492	-0.10148395836784802	-0.13569874388556386	-0.3059659929957521
YBL064C	0.3144754590612146	-0.17949126280549488	-0.1300792747999623	-0.07794352730259411	-0.14043916004672038	-0.2507493170580506
YBL065W	0.9838767750238394	-0.09079833426518165	-0.2787042008939794	-0.059533857846939375	1.032793651759932	0.41425413936618627
YBL066C	1.41666179458621	-0.14528203063445727	-0.2745813275538297	-0.11552655015094855	-1.7935683473779036	0.017899101495663438
YBL067C	0.12998403837248212	0.04485426941093489	0.41904674275344017	-0.055683335850828165	1.5689880276001988	0.9109368331744012
YBL068W	0.020137505189111553	-0.17836662326508743	-0.12701982758740385	0.07679651152496608	-0.7087148781576674	0.09506919413716224
YBL070C	-0.06158383863386233	-0.5270982660632515	-0.1604098069940789	0.7845373653275699	-1.9576287397241467	0.06337376920227882
YBL071C	0.34095220886713634	-0.06562320958313723	0.528461681693804	-0.02455995631438794	0.4675371346565309	0.7181496588760586
YBL072C	-0.08546088721992982	-0.17322570409076046	-0.14848422653529356	0.020734873328688966	-1.1290364849014343	0.06300655399877361
YBL073W	1.3454209811577924	-0.5842794063813044	0.4881231949322708			
YBL074C	0.06622420869732695	-0.21928967926819617	-1.3451073862409781			
YBL076C	0.06310752360736192	-0.18690114537995578	-0.1825207900610803			
YBL077W	0.16714241004438196	-1.1878487274547618	-0.10098264141399782			
YBL078C	0.5614011677445533	-0.20783922688330225	-0.2293184848800581	0.05723896441393087	-0.3432501466642685	0.08513824310218261
YBL079W	0.10635756386880077	-0.3688424553521652	-0.3625875843970215	-0.14372999895348096	-0.08395548816343731	0.131874754458158
YBL080C	0.14931669333083136	-1.8002759738000418	-0.13362840663562575	0.13157929574255306	0.29625367090930393	0.23338250694845253
YBL081W	0.17042668576974987	-0.28593380543081404	-1.1773908162948574	-0.21403196072253228	-0.46083140483497076	-0.9674369359322633
YBL082C	0.278407538943605	-0.2285936428833852	-0.27189982525656464	0.5180863740278634	-0.2305085604667371	-0.40371474978212396
YBL083C	0.3602057783905978	-0.36872355944897	-0.34638084881268894	-1.5927042725339469	-0.6542185641585992	-1.6683249774315483
YBL084C	-0.3463286384680638	-0.4097987969784406	-0.2230498831381942			
YBL085W	-0.5512338286438567	-0.4486947073397415	-0.3290120254131976	-0.05544767797400372	-0.5649686943452942	0.90932706125674
YBL086C	-1.0383938002121276	-0.3771243942937402	-0.25093449520897015	-1.4269298461789466	-0.6830746653623793	-0.5752107338950097
YBL087C	0.5822354155275576	-0.28102072266635353	0.20911371851370553	0.3650018484241643	-2.18118437947668	0.1276606825844915
YBL088C	1.0520271282963127	-0.3044863500758944	0.0010607337150171886	-1.6087651488622436	0.7650285538850012	0.03452463507049749
YBL089W	-0.44662949158062276	-0.2200507491964401	0.4103736889637592	-0.0667539385006365	-0.11452824301532051	0.18921085313347258
YBL090W	0.09976018800729515	-0.3808092939709941	-0.15209640423888826	-0.04612890182683614	-0.056638808695559484	0.1028560958849409
YBL091C-A	-0.33327341577071284	-0.2914722682649391	-0.1054688267757956	-0.5049100133283281	0.14313665173155926	0.04753647885994569
YBL092W	-0.76981993294996	-0.9769954353480957	-0.24191477564095742			
YBL093C			-0.16235192217608857	0.08784043852450557	-0.10319418913374252	0.19932095447004838
YBL094C	0.15414078994010222	-0.38785736143902827	-0.152807010845597	-0.06948083445454041	-0.1756809706238715	-0.9030641250969315
YBL095W	0.2201745428844309	-1.8720915207418087	-0.08065361729067307	0.06754064598619648	0.5313310118760021	0.29103166956076987
YBL096C	0.9601511510934722	-0.233945670482557	-0.11677778768725064	-0.07939395342173691	-0.13852547994381756	0.145015388288642
YBL097W	0.20201314401261458	-0.2423656500740075	-0.21466302948851557			
YBL098W	-0.5403631263678406	-0.07197358448478897	-0.3876709668127478	-0.029576959893611438	-2.320526727420381	-0.022779996164256806
YBL099W	0.14901757305049537	-0.1723435128567459	-0.4034529477820106	-0.08605691463842517	0.08629010373837662	0.3747541763036882
YBL100C	0.6059668603365461	-0.4044195929761043	-0.5175097427527012	0.2837818555251198	-0.09321273159247073	0.15988109924478972
YBL101C	0.17658400728212698	-2.2433362990776016	-0.2621307521550758	0.2609401771863412	-0.42096069074826753	0.3203121913806286
YBL102W	0.12611366545682892	-0.20401467210055288	-0.0655869765302838	-0.12516435617842578	0.8753244248364599	-0.11027801965879727
YBL103C	0.14632015370561235	-0.15407795672195065	-0.21357259756934618			
YBL104C	0.2119239069023157	-1.427096352009587	-0.41232126030191935	0.6082556982417079	1.1583114247550892	0.026720531736185597
YBL105C	0.058905171183256985	-0.2923401670182972	-0.18574077197520128			
YBL106C	0.1370480558887147	-0.6582736032865736	-0.16375188128639365	-0.04400620518358454	-0.25634817220121925	-0.5976756104383709
YBL107C	-1.6895763766919216	-0.04992233463601362	-0.2653426590622355	-2.0888425805194486	1.4601174323575927	-0.0029798936645619636
YBR001C	0.07244196108393094	0.7048426474197856	-0.00495664873031593	-2.961546634995713	1.0501114600081065	-0.17953149123421328
YBR002C	0.2966679766562534	-1.5107189989145016	0.23008849931483216			
YBR003W	0.26395595075544287	-0.19297499345529168	-0.8054784702198166	-0.06365188911461744	0.6703455287630352	0.10667199195899153
YBR004C	0.6961184220699487	1.6396704318406659	-0.8234572537792584			
YBR005W	0.042865853574719344	-0.16170663709516842	-0.19136069280217236	-0.05985114031115286	1.7482887656584498	0.09513149744323646
YBR006W	-0.18128319102871607	-0.4879340917534311	-0.34186692303189514	0.15161837513231147	-0.2111264626347618	0.1704103609343814
YBR007C	-0.15735454771978424	-0.08070070857014064	-0.6904246169296022	-0.09816983362109222	-0.8081647551625066	0.07005275405768574
YBR008C	0.11006065879926272	0.3079989213038491	-0.987698593314268	-0.2408594247522592	-0.27971654794578477	0.1700183518346033
YBR009C	0.3522178413090582	-0.1847061619449285	-0.1934306411230565	0.1528086697944758	-0.018568483830332674	0.08404222648396366
YBR010W	-0.041293884201103526	-0.17698741832995551	-0.38297945430565533	-1.2048842015681223	0.48992317526805507	0.056161777138388706
YBR011C	0.11174357189342882	0.543668250499261	-0.2828146303872644			
YBR012C	0.10225918495071759	-0.4880124897798714	-0.20361640758108926	-0.09716369658579853	-2.130350020680745	-0.3593268526836819
YBR013C	0.17250862165942066	-0.02117959145938657	-0.15697922183359214	-0.3517514472148538	-1.9155857806146814	-0.5392746054675772
YBR014C	0.18523463883165106	0.7345910516728178	-0.2000368742429313	-0.5600952699002146	-0.2283819928848429	-0.2415707496737029
YBR015C	0.2972870372561311	0.1476084944455302	-0.9261674987364297	-1.7269838893256064	-0.1730492774845196	-2.12118531696886
YBR016W	-1.2609133029671478	-2.001982594006579	0.18433821990518748	-0.02304604174743859	0.6635065281082599	-0.1800553815885045
YBR017C	0.3812597251597262	-0.13814760126113987	0.05598636993669295			
YBR018C	-0.010958941891842485	0.8711137482773027	0.17995760251100423	-1.2797028898066072	0.2059741183196675	-0.3029848983531078
YBR019C	0.29607257332505194	-0.06702856634194394	-0.20677373655683332	-0.08407876293769179	1.8570655809650778	0.13058999497261914
YBR020W	0.7694152140262304	-0.47908975614841603	-0.19228997008269538	-0.14690734483597592	-0.31717661854422485	-0.2342694375413354
YBR021W	-0.03960282537571611	-0.6361178315430205	0.08552437541476049			
YBR022W	0.2015021727228243	-0.15779806571342575	-0.24491925547937848	-0.16703544491751254	-0.09675266635237513	0.07233351047240238
YBR023C	-0.30940542819785716	-0.19229245366742395	-0.20703386836480317	0.3421457753968141	0.5662098701025103	0.1438179136903422
YBR024W	-0.8253952520298953	-0.06161204865252213	-0.787488954814015	0.07207274566948373	-1.6746016755021134	-0.5560329097624694
YBR025C	0.6047280541211105	-0.2013772484060141	-0.036691743351412134	0.06704998334101002	-0.051337434646644614	0.24265118326306875
YBR026C	0.11324541039968752	-0.12326483194973137	-0.919316235463337	0.0640534263251817	-0.0892734862778592	-0.11347866791537785
YBR027C	-0.1712521788200979	-0.16844580497394793	-0.20740902432478975	-0.20162756118716385	-0.12856862472246372	-1.197139201014118
YBR028C	-0.05730230859106018	-0.14590388844234625	-1.040730897562279	0.7867591705865764	-0.6872648075709304	0.3081161612036529
YBR029C	-1.217047049199857	0.7026445013721836	-0.16431576249343408			
YBR030W	0.08375853674320559	0.1422373425817367	-0.20635664094912431	-0.15908924525073456	-0.04769582799175376	0.0572032462784286
YBR031W	0.1901284909443693	1.4088488909042884	0.19841000990633886	0.29430871371345635	1.0159051599260505	0.054209215049821666
YBR032W	0.10860739882090543	-0.17986357042996345	0.650599175223786	0.2765893139135839	0.49718495230199367	0.6576137541662995
YBR033W	-0.9817265941465556	-0.20162825221976707	-0.5815041554513134	-0.19590287346385296	-0.7063858529010876	0.24951070734195038
YBR034C	-1.2305537603679306	-0.18818750289274425	-0.1900017223817397	0.08017290064469762	-0.16846342250807184	0.1418966409009767
YBR035C	0.1974428156384338	-0.1595005172795425	-0.22637266581426826	0.5043354029497072	-0.33621519294864316	0.4730108196968236
YBR036C	-0.12140286194880179	-0.4766581761588409	-0.039168029125195306	-5.176022519381749	-5.673518083099298	-2.6019749861151724
YBR037C	0.09211217754928654	-0.2801614987763979	-0.8461975193010731	0.009926895919510594	-0.17509135505890572	0.09087029376521348
YBR038W	0.09676100425869748	0.02668217450384763	-0.5388722493484127			
YBR039W	-0.7255968437561416	0.8644501345484144	-0.09359012979139825			
YBR040W	0.12966007288371625	0.061046074051628894	-0.5178954651041331	-0.1094746688921336	-0.09205204269737566	0.18981160014080103
YBR042C	-0.29565629459787	0.45422331697389773	0.3086510785429324	1.2734804125669597	-0.23846735758113413	0.3756920260283915
YBR043C	0.15910380360858187	0.4311033718611521	0.3686150059623292	-0.15861167874852386	0.34123567203061494	0.19158658667990672
YBR044C	0.21982569302410493	0.2027271886820353	0.35721514513597014	-0.07913450663131132	-0.09850634497298422	-0.13843736674268967
YBR045C	0.12080060430464391	0.13413211672789385	-0.4595335402121007	-0.6857845401913919	-0.0015627755590913663	0.9772730062729885
YBR046C	0.05153049250143671	-0.2714443949808099	-0.1349233320682823	-0.07351123930570927	-0.07340721104147441	0.08456605861264781
YBR047W	0.10394883228470385	1.429910445631904	-0.1601478285872036	0.07083034168611584	-0.6612806378991897	0.10245701508234865
YBR048W	0.06156941952352698	-0.3574543713885137	-0.46250810550071114	-0.06998536834120193	0.327588196648975	0.1584558786574504
YBR049C	0.11113623655115933	-0.3465854683317232	-1.3915030090971727			
