orf	hom | growth (colony size) | 6-azauracil [200 ug/ml] | Riles L~Reines D, 2004
YBR194W	0.030921560553576206
YBR195C	0.030921560553576206
YBR197C	0.030921560553576206
YBR199W	0.030921560553576206
YBR201W	0.030921560553576206
YBR203W	0.030921560553576206
YBR204C	0.030921560553576206
YBR205W	0.030921560553576206
YBR206W	0.030921560553576206
YBR207W	0.030921560553576206
YBR208C	0.030921560553576206
YBR210W	0.030921560553576206
YBR212W	0.030921560553576206
YBR213W	0.030921560553576206
YBR214W	0.030921560553576206
YBR215W	0.030921560553576206
YBR216C	0.030921560553576206
YBR217W	0.030921560553576206
YBR218C	0.030921560553576206
YBR219C	0.030921560553576206
YBR220C	0.030921560553576206
YBR221C	0.030921560553576206
YBR222C	0.030921560553576206
YBR223C	0.030921560553576206
YBR224W	0.030921560553576206
YBR225W	0.030921560553576206
YBR226C	0.030921560553576206
YBR227C	0.030921560553576206
YBR228W	0.030921560553576206
YBR229C	0.030921560553576206
YBR230C	0.030921560553576206
YBR231C	0.030921560553576206
YBR232C	0.030921560553576206
YBR233W	0.030921560553576206
YBR235W	0.030921560553576206
YBR238C	0.030921560553576206
YBR239C	0.030921560553576206
YBR240C	0.030921560553576206
YBR241C	0.030921560553576206
YBR242W	0.030921560553576206
YBR244W	0.030921560553576206
YBR245C	0.030921560553576206
YBR246W	0.030921560553576206
YBR248C	0.030921560553576206
YBR249C	0.030921560553576206
YBR250W	0.030921560553576206
YBR258C	0.030921560553576206
YBR259W	0.030921560553576206
YBR260C	0.030921560553576206
YBR261C	0.030921560553576206
YBR262C	0.030921560553576206
YBR263W	0.030921560553576206
YBR264C	0.030921560553576206
YBR266C	0.030921560553576206
YBR267W	0.030921560553576206
YBR270C	0.030921560553576206
YBR271W	0.030921560553576206
YBR272C	0.030921560553576206
YBR273C	0.030921560553576206
YBR274W	0.030921560553576206
YBR275C	0.030921560553576206
YBR276C	0.030921560553576206
YBR277C	0.030921560553576206
YBR278W	0.030921560553576206
YBR280C	0.030921560553576206
YBR281C	0.030921560553576206
YBR283C	0.030921560553576206
YBR284W	0.030921560553576206
YBR285W	0.030921560553576206
YBR286W	0.030921560553576206
YBR287W	0.030921560553576206
YBR288C	0.030921560553576206
YBR289W	0.030921560553576206
YBR290W	0.030921560553576206
YBR291C	0.030921560553576206
YBR292C	0.030921560553576206
YBR293W	0.030921560553576206
YBR294W	0.030921560553576206
YBR295W	0.030921560553576206
YBR296C	0.030921560553576206
YBR297W	0.030921560553576206
YBR298C	0.030921560553576206
YBR299W	0.030921560553576206
YBR300C	0.030921560553576206
YBR301W	0.030921560553576206
YCL001W	0.030921560553576206
YCL001W-A	0.030921560553576206
YCL002C	0.030921560553576206
YCL005W	0.030921560553576206
YCL007C	0.030921560553576206
YCL008C	0.030921560553576206
YCL009C	-6.091547429054607
YCL010C	0.030921560553576206
YCL011C	0.030921560553576206
YCL014W	0.030921560553576206
YCL016C	0.030921560553576206
YCL022C	0.030921560553576206
YCL023C	0.030921560553576206
YCL024W	0.030921560553576206
YCL025C	0.030921560553576206
YCL026C-A	0.030921560553576206
YCL027W	0.030921560553576206
YCL028W	0.030921560553576206
YCL029C	0.030921560553576206
YCL030C	0.030921560553576206
YCL032W	0.030921560553576206
YCL033C	0.030921560553576206
YCL034W	0.030921560553576206
YCL036W	0.030921560553576206
YCL037C	0.030921560553576206
YCL038C	0.030921560553576206
YCL039W	0.030921560553576206
YCL040W	0.030921560553576206
YCL042W	0.030921560553576206
YCL044C	0.030921560553576206
YCL045C	0.030921560553576206
YCL046W	0.030921560553576206
YCL047C	0.030921560553576206
YCL048W	0.030921560553576206
YCL058C	0.030921560553576206
YCL061C	0.030921560553576206
YCL076W	0.030921560553576206
YCR020W-B	0.030921560553576206
YCR021C	0.030921560553576206
YCR023C	0.030921560553576206
YCR024C-A	0.030921560553576206
YCR025C	0.030921560553576206
YCR026C	0.030921560553576206
YCR027C	0.030921560553576206
YCR028C	0.030921560553576206
YCR030C	0.030921560553576206
YCR031C	0.030921560553576206
YCR032W	0.030921560553576206
YCR033W	0.030921560553576206
YCR034W	0.030921560553576206
YCR036W	0.030921560553576206
YCR037C	0.030921560553576206
YCR043C	0.030921560553576206
YCR045C	0.030921560553576206
YCR047C	0.030921560553576206
YCR048W	0.030921560553576206
YCR049C	0.030921560553576206
YCR050C	0.030921560553576206
YCR051W	0.030921560553576206
YCR059C	0.030921560553576206
YCR060W	0.030921560553576206
YCR061W	0.030921560553576206
YCR065W	0.030921560553576206
YCR066W	0.030921560553576206
YCR067C	0.030921560553576206
YCR068W	0.030921560553576206
YCR069W	0.030921560553576206
YCR073C	0.030921560553576206
YCR073W-A	0.030921560553576206
YCR075C	0.030921560553576206
YCR076C	0.030921560553576206
YCR079W	0.030921560553576206
YCR081W	0.030921560553576206
YCR082W	0.030921560553576206
YCR083W	0.030921560553576206
YCR085W	0.030921560553576206
YCR086W	0.030921560553576206
YCR087C-A	0.030921560553576206
YCR087W	0.030921560553576206
YCR088W	0.030921560553576206
YCR089W	0.030921560553576206
YCR095C	0.030921560553576206
YCR102W-A	0.030921560553576206
YCR107W	0.030921560553576206
YDL001W	0.030921560553576206
YDL002C	0.030921560553576206
YDL006W	0.030921560553576206
YDL009C	0.030921560553576206
YDL010W	0.030921560553576206
YDL011C	0.030921560553576206
YDL012C	0.030921560553576206
YDL013W	0.030921560553576206
YDL018C	0.030921560553576206
YDL019C	0.030921560553576206
YDL020C	0.030921560553576206
YDL021W	0.030921560553576206
YDL022W	0.030921560553576206
YDL023C	0.030921560553576206
YDL024C	0.030921560553576206
YDL025C	0.030921560553576206
YDL026W	0.030921560553576206
YDL027C	0.030921560553576206
YDL033C	0.030921560553576206
YDL034W	0.030921560553576206
YDL035C	0.030921560553576206
YDL036C	0.030921560553576206
YDL037C	0.030921560553576206
YDL039C	0.030921560553576206
YDL040C	0.030921560553576206
YDL041W	0.030921560553576206
YDL046W	0.030921560553576206
YDL048C	0.030921560553576206
YDL049C	0.030921560553576206
YDL050C	0.030921560553576206
YDL051W	0.030921560553576206
YDL052C	0.030921560553576206
YDL053C	0.030921560553576206
YDL054C	0.030921560553576206
YDL057W	0.030921560553576206
YDL059C	0.030921560553576206
YDL061C	0.030921560553576206
YDL062W	0.030921560553576206
YDL063C	0.030921560553576206
YDL065C	0.030921560553576206
YDL066W	0.030921560553576206
YDL070W	0.030921560553576206
YDL071C	0.030921560553576206
YDL072C	0.030921560553576206
YDL073W	0.030921560553576206
YDL074C	0.030921560553576206
YDL075W	0.030921560553576206
YDL076C	0.030921560553576206
YDL078C	0.030921560553576206
YDL079C	0.030921560553576206
YDL080C	0.030921560553576206
YDL081C	0.030921560553576206
YDL082W	0.030921560553576206
YDL083C	0.030921560553576206
YDL085W	0.030921560553576206
YDL086W	0.030921560553576206
YDL088C	0.030921560553576206
YDL089W	0.030921560553576206
YDL090C	0.030921560553576206
YDL091C	0.030921560553576206
YDL093W	0.030921560553576206
YDL094C	0.030921560553576206
YDL095W	0.030921560553576206
YDL096C	0.030921560553576206
YDL099W	0.030921560553576206
YDL100C	0.030921560553576206
YDL101C	-3.0303129342505155
YDL104C	0.030921560553576206
YDL106C	0.030921560553576206
YDL109C	0.030921560553576206
YDL110C	0.030921560553576206
YDL112W	0.030921560553576206
YDL113C	0.030921560553576206
YDL114W	0.030921560553576206
YDL115C	0.030921560553576206
YDL116W	0.030921560553576206
YDL117W	0.030921560553576206
YDL118W	0.030921560553576206
YDL119C	0.030921560553576206
YDL121C	0.030921560553576206
YDL122W	0.030921560553576206
YDL123W	0.030921560553576206
YDL124W	0.030921560553576206
YDL125C	0.030921560553576206
YDL127W	0.030921560553576206
YDL128W	0.030921560553576206
YDL129W	0.030921560553576206
YDL130W	0.030921560553576206
YDL131W	0.030921560553576206
YDL133W	0.030921560553576206
YDL134C	0.030921560553576206
YDL133C-A	0.030921560553576206
YDL135C	0.030921560553576206
YDL136W	0.030921560553576206
YDL137W	0.030921560553576206
YDL138W	0.030921560553576206
YDL142C	0.030921560553576206
YDL144C	0.030921560553576206
YDL146W	0.030921560553576206
YDL149W	0.030921560553576206
YDL151C	0.030921560553576206
YDL154W	0.030921560553576206
YDL155W	0.030921560553576206
YDL156W	0.030921560553576206
YDL157C	0.030921560553576206
YDL160C	0.030921560553576206
YDL161W	0.030921560553576206
YDL162C	0.030921560553576206
YDL167C	0.030921560553576206
YDL168W	0.030921560553576206
YDL169C	0.030921560553576206
YDL170W	0.030921560553576206
YDL171C	0.030921560553576206
YDL172C	-6.091547429054607
YDL173W	-6.091547429054607
YDL174C	0.030921560553576206
YDL175C	0.030921560553576206
YDL176W	0.030921560553576206
YDL177C	0.030921560553576206
YDL178W	0.030921560553576206
YDL179W	0.030921560553576206
YDL180W	0.030921560553576206
YDL182W	0.030921560553576206
YDL183C	0.030921560553576206
YDL184C	0.030921560553576206
YDL185W	0.030921560553576206
YDL186W	0.030921560553576206
YDL187C	0.030921560553576206
YDL188C	0.030921560553576206
YDL189W	0.030921560553576206
YDL190C	0.030921560553576206
YDL194W	0.030921560553576206
YDL200C	0.030921560553576206
YDL204W	0.030921560553576206
YDL205C	0.030921560553576206
YDL206W	0.030921560553576206
YDL210W	0.030921560553576206
YDL211C	0.030921560553576206
YDL218W	0.030921560553576206
YDL223C	0.030921560553576206
YDL224C	0.030921560553576206
YDL227C	0.030921560553576206
YDL231C	0.030921560553576206
YDL233W	0.030921560553576206
YDL237W	0.030921560553576206
YDL238C	0.030921560553576206
YDL239C	0.030921560553576206
YDL240W	0.030921560553576206
YDL241W	0.030921560553576206
YDR003W	0.030921560553576206
YDR006C	0.030921560553576206
YDR007W	0.030921560553576206
YDR009W	0.030921560553576206
YDR010C	0.030921560553576206
YDR011W	0.030921560553576206
YDR014W	0.030921560553576206
YDR029W	0.030921560553576206
YDR030C	0.030921560553576206
YDR031W	0.030921560553576206
YDR032C	0.030921560553576206
YDR033W	0.030921560553576206
YDR034C	0.030921560553576206
YDR035W	0.030921560553576206
YDR036C	0.030921560553576206
YDR042C	0.030921560553576206
YDR043C	0.030921560553576206
YDR046C	0.030921560553576206
YDR048C	0.030921560553576206
YDR051C	0.030921560553576206
YDR055W	0.030921560553576206
YDR056C	0.030921560553576206
YDR057W	0.030921560553576206
YDR059C	0.030921560553576206
YDR061W	0.030921560553576206
YDR063W	0.030921560553576206
YDR066C	0.030921560553576206
YDR067C	0.030921560553576206
YDR068W	0.030921560553576206
YDR070C	0.030921560553576206
YDR072C	0.030921560553576206
YDR073W	0.030921560553576206
YDR075W	0.030921560553576206
YDR076W	0.030921560553576206
YDR077W	0.030921560553576206
YDR078C	0.030921560553576206
YDR083W	0.030921560553576206
YDR084C	0.030921560553576206
YDR085C	0.030921560553576206
YDR089W	0.030921560553576206
YDR090C	0.030921560553576206
YDR092W	0.030921560553576206
YDR093W	0.030921560553576206
YDR094W	0.030921560553576206
YDR095C	0.030921560553576206
YDR096W	0.030921560553576206
YDR097C	0.030921560553576206
YDR098C	0.030921560553576206
YDR099W	0.030921560553576206
YDR100W	0.030921560553576206
YDR101C	0.030921560553576206
YDR102C	0.030921560553576206
YDR104C	0.030921560553576206
YDR105C	0.030921560553576206
YDR107C	0.030921560553576206
YDR108W	0.030921560553576206
YDR109C	0.030921560553576206
YDR110W	0.030921560553576206
YDR111C	0.030921560553576206
YDR112W	0.030921560553576206
YDR116C	0.030921560553576206
YDR117C	0.030921560553576206
YDR119W	0.030921560553576206
YDR120C	0.030921560553576206
YDR121W	0.030921560553576206
YDR122W	0.030921560553576206
YDR124W	0.030921560553576206
YDR125C	0.030921560553576206
YDR126W	0.030921560553576206
YDR127W	0.030921560553576206
YDR128W	0.030921560553576206
YDR130C	0.030921560553576206
YDR131C	0.030921560553576206
YDR132C	0.030921560553576206
YDR133C	0.030921560553576206
YDR135C	0.030921560553576206
YDR136C	0.030921560553576206
YDR137W	0.030921560553576206
YDR139C	0.030921560553576206
YDR140W	0.030921560553576206
YDR142C	0.030921560553576206
YDR143C	0.030921560553576206
YDR144C	0.030921560553576206
YDR146C	0.030921560553576206
YDR147W	0.030921560553576206
YDR148C	0.030921560553576206
YDR150W	0.030921560553576206
YDR151C	0.030921560553576206
YDR152W	0.030921560553576206
YDR153C	0.030921560553576206
YDR154C	0.030921560553576206
YDR155C	0.030921560553576206
YDR156W	0.030921560553576206
YDR157W	0.030921560553576206
YDR159W	0.030921560553576206
YDR161W	0.030921560553576206
YDR163W	0.030921560553576206
YDR165W	0.030921560553576206
YDR169C	0.030921560553576206
YDR171W	0.030921560553576206
YDR178W	0.030921560553576206
YDR179C	0.030921560553576206
YDR179W-A	0.030921560553576206
YDR181C	0.030921560553576206
YDR183W	0.030921560553576206
YDR184C	0.030921560553576206
YDR185C	0.030921560553576206
YDR186C	0.030921560553576206
YDR191W	0.030921560553576206
YDR192C	0.030921560553576206
YDR193W	0.030921560553576206
YDR198C	0.030921560553576206
YDR199W	0.030921560553576206
YDR203W	0.030921560553576206
YDR206W	0.030921560553576206
YDR209C	0.030921560553576206
YDR210W	0.030921560553576206
YDR213W	0.030921560553576206
YDR214W	0.030921560553576206
YDR215C	0.030921560553576206
YDR216W	0.030921560553576206
YDR217C	0.030921560553576206
YDR218C	0.030921560553576206
YDR219C	0.030921560553576206
YDR220C	0.030921560553576206
YDR221W	0.030921560553576206
YDR222W	0.030921560553576206
YDR223W	0.030921560553576206
YDR225W	0.030921560553576206
YDR229W	0.030921560553576206
YDR233C	0.030921560553576206
YDR234W	0.030921560553576206
YDR239C	0.030921560553576206
YDR241W	0.030921560553576206
YDR242W	0.030921560553576206
YDR244W	0.030921560553576206
YDR245W	0.030921560553576206
YDR247W	0.030921560553576206
YDR248C	0.030921560553576206
YDR249C	0.030921560553576206
YDR250C	0.030921560553576206
YDR251W	0.030921560553576206
YDR252W	0.030921560553576206
YDR253C	0.030921560553576206
YDR254W	0.030921560553576206
YDR255C	0.030921560553576206
YDR256C	0.030921560553576206
YDR257C	0.030921560553576206
YDR258C	0.030921560553576206
YDR259C	0.030921560553576206
YDR260C	0.030921560553576206
YDR261C	0.030921560553576206
YDR262W	0.030921560553576206
YDR263C	0.030921560553576206
YDR265W	0.030921560553576206
YDR266C	0.030921560553576206
YDR269C	0.030921560553576206
YDR270W	0.030921560553576206
YDR271C	0.030921560553576206
YDR272W	0.030921560553576206
YDR273W	0.030921560553576206
YDR274C	0.030921560553576206
YDR275W	0.030921560553576206
YDR276C	0.030921560553576206
YDR277C	0.030921560553576206
YDR278C	0.030921560553576206
YDR279W	0.030921560553576206
YDR281C	0.030921560553576206
YDR282C	0.030921560553576206
YDR283C	0.030921560553576206
YDR284C	0.030921560553576206
YDR285W	0.030921560553576206
YDR286C	0.030921560553576206
YDR287W	0.030921560553576206
YDR290W	0.030921560553576206
YDR291W	0.030921560553576206
YDR294C	0.030921560553576206
YDR295C	0.030921560553576206
YDR297W	0.030921560553576206
YDR304C	0.030921560553576206
YDR305C	0.030921560553576206
YDR306C	0.030921560553576206
YDR307W	0.030921560553576206
YDR309C	0.030921560553576206
YDR310C	0.030921560553576206
YDR312W	0.030921560553576206
YDR313C	0.030921560553576206
YDR314C	0.030921560553576206
YDR315C	-9.152781923858699
YDR316W	0.030921560553576206
YDR317W	0.030921560553576206
YDR318W	0.030921560553576206
YDR319C	0.030921560553576206
YDR321W	0.030921560553576206
YDR326C	0.030921560553576206
YDR329C	0.030921560553576206
YDR330W	0.030921560553576206
YDR333C	0.030921560553576206
YDR334W	0.030921560553576206
YDR335W	0.030921560553576206
YDR336W	0.030921560553576206
YDR338C	0.030921560553576206
YDR340W	0.030921560553576206
YDR344C	0.030921560553576206
YDR345C	0.030921560553576206
YDR346C	0.030921560553576206
YDR348C	0.030921560553576206
YDR349C	0.030921560553576206
YDR350C	0.030921560553576206
YDR351W	0.030921560553576206
YDR352W	0.030921560553576206
YDR357C	0.030921560553576206
YDR358W	0.030921560553576206
YDR360W	0.030921560553576206
YDR363W	0.030921560553576206
YDR368W	0.030921560553576206
YDR369C	0.030921560553576206
YDR370C	0.030921560553576206
YDR371W	0.030921560553576206
YDR372C	0.030921560553576206
YDR374C	0.030921560553576206
YDR379W	0.030921560553576206
YDR380W	0.030921560553576206
YDR382W	0.030921560553576206
YDR383C	0.030921560553576206
YDR384C	0.030921560553576206
YDR385W	0.030921560553576206
YDR386W	0.030921560553576206
YDR387C	0.030921560553576206
YDR391C	0.030921560553576206
YDR392W	-9.152781923858699
YDR393W	0.030921560553576206
YDR395W	0.030921560553576206
YDR399W	0.030921560553576206
YDR400W	0.030921560553576206
YDR401W	0.030921560553576206
YDR402C	0.030921560553576206
YDR403W	0.030921560553576206
YDR406W	0.030921560553576206
YDR408C	0.030921560553576206
YDR409W	0.030921560553576206
YDR411C	0.030921560553576206
YDR414C	0.030921560553576206
YDR415C	0.030921560553576206
YDR417C	0.030921560553576206
YDR418W	0.030921560553576206
YDR419W	0.030921560553576206
YDR420W	0.030921560553576206
YDR421W	0.030921560553576206
YDR422C	0.030921560553576206
YDR423C	0.030921560553576206
YDR424C	0.030921560553576206
YDR425W	0.030921560553576206
YDR426C	0.030921560553576206
YDR428C	0.030921560553576206
YDR430C	0.030921560553576206
YDR431W	0.030921560553576206
YDR435C	0.030921560553576206
YDR436W	0.030921560553576206
YDR438W	0.030921560553576206
YDR439W	0.030921560553576206
YDR440W	0.030921560553576206
YDR441C	0.030921560553576206
YDR442W	0.030921560553576206
YDR443C	0.030921560553576206
YDR444W	0.030921560553576206
YDR446W	0.030921560553576206
YDR447C	0.030921560553576206
YDR448W	0.030921560553576206
YDR450W	0.030921560553576206
YDR451C	0.030921560553576206
YDR452W	0.030921560553576206
YDR453C	0.030921560553576206
YDR455C	0.030921560553576206
YDR456W	0.030921560553576206
YDR457W	0.030921560553576206
YDR458C	0.030921560553576206
YDR459C	0.030921560553576206
YDR461W	0.030921560553576206
YDR463W	-9.152781923858699
YDR465C	0.030921560553576206
YDR466W	0.030921560553576206
YDR467C	0.030921560553576206
YDR469W	0.030921560553576206
YDR470C	0.030921560553576206
YDR471W	0.030921560553576206
YDR475C	0.030921560553576206
YDR476C	0.030921560553576206
YDR477W	0.030921560553576206
YDR479C	0.030921560553576206
YDR480W	0.030921560553576206
YDR481C	0.030921560553576206
YDR482C	0.030921560553576206
YDR483W	0.030921560553576206
YDR484W	0.030921560553576206
YDR485C	0.030921560553576206
YDR486C	0.030921560553576206
YDR488C	0.030921560553576206
YDR490C	0.030921560553576206
YDR491C	0.030921560553576206
YDR492W	0.030921560553576206
YDR493W	0.030921560553576206
YDR494W	0.030921560553576206
YDR496C	0.030921560553576206
YDR497C	0.030921560553576206
YDR500C	0.030921560553576206
YDR501W	0.030921560553576206
YDR502C	0.030921560553576206
YDR503C	0.030921560553576206
YDR504C	0.030921560553576206
YDR505C	0.030921560553576206
YDR506C	0.030921560553576206
YDR508C	0.030921560553576206
YDR511W	0.030921560553576206
YDR512C	0.030921560553576206
YDR513W	0.030921560553576206
YDR514C	0.030921560553576206
YDR515W	0.030921560553576206
YDR516C	0.030921560553576206
YDR517W	0.030921560553576206
YDR521W	0.030921560553576206
YDR522C	0.030921560553576206
YDR523C	0.030921560553576206
YDR524C	0.030921560553576206
YDR528W	0.030921560553576206
YDR530C	0.030921560553576206
YDR534C	0.030921560553576206
YEL001C	0.030921560553576206
YEL003W	0.030921560553576206
YEL004W	0.030921560553576206
YEL005C	0.030921560553576206
YEL006W	0.030921560553576206
YEL007W	0.030921560553576206
YEL008W	0.030921560553576206
YEL009C	0.030921560553576206
YEL010W	0.030921560553576206
YEL011W	0.030921560553576206
YEL013W	0.030921560553576206
YEL014C	0.030921560553576206
YEL015W	0.030921560553576206
YEL016C	0.030921560553576206
YEL017C-A	0.030921560553576206
YEL017W	0.030921560553576206
YEL018W	0.030921560553576206
YEL020C	0.030921560553576206
YEL023C	0.030921560553576206
YEL025C	0.030921560553576206
YEL027W	0.030921560553576206
YEL028W	0.030921560553576206
YEL029C	0.030921560553576206
YEL030W	0.030921560553576206
YEL031W	0.030921560553576206
YEL033W	0.030921560553576206
YEL036C	0.030921560553576206
YEL037C	0.030921560553576206
YEL038W	0.030921560553576206
YEL039C	0.030921560553576206
YEL040W	0.030921560553576206
YEL041W	0.030921560553576206
YEL042W	0.030921560553576206
YEL043W	0.030921560553576206
YEL044W	0.030921560553576206
YEL047C	0.030921560553576206
YEL048C	0.030921560553576206
YEL049W	0.030921560553576206
YEL051W	0.030921560553576206
YEL052W	0.030921560553576206
YEL053C	0.030921560553576206
YEL054C	0.030921560553576206
YEL056W	0.030921560553576206
YEL057C	0.030921560553576206
YEL059W	0.030921560553576206
YEL060C	0.030921560553576206
YEL061C	0.030921560553576206
YEL062W	0.030921560553576206
YEL063C	0.030921560553576206
YEL064C	0.030921560553576206
YEL065W	0.030921560553576206
YEL066W	0.030921560553576206
YEL067C	0.030921560553576206
YEL068C	0.030921560553576206
YEL071W	0.030921560553576206
YEL072W	0.030921560553576206
YER001W	0.030921560553576206
YER002W	0.030921560553576206
YER004W	0.030921560553576206
YER005W	0.030921560553576206
YER007C-A	0.030921560553576206
YER007W	0.030921560553576206
YER010C	0.030921560553576206
YER011W	0.030921560553576206
YER016W	0.030921560553576206
YER019C-A	0.030921560553576206
YER019W	0.030921560553576206
YER020W	0.030921560553576206
YER024W	0.030921560553576206
YER030W	0.030921560553576206
YER032W	0.030921560553576206
YER033C	0.030921560553576206
YER034W	0.030921560553576206
YER038W-A	0.030921560553576206
YER039C	0.030921560553576206
YER040W	0.030921560553576206
YER041W	0.030921560553576206
YER042W	0.030921560553576206
YER044C	0.030921560553576206
YER044C-A	0.030921560553576206
YER045C	0.030921560553576206
YER046W-A	0.030921560553576206
YER047C	0.030921560553576206
YER048C	0.030921560553576206
YER049W	0.030921560553576206
YER051W	0.030921560553576206
YER053C	0.030921560553576206
YER054C	0.030921560553576206
YER055C	0.030921560553576206
