orf	hap a | growth (relative abundance in pooled culture) | benomyl [1 ug/ml] | Pan X~Boeke JD, 2004	hap a | growth (relative abundance in pooled culture) | benomyl [5 ug/ml] | Pan X~Boeke JD, 2004	hap a | growth (relative abundance in pooled culture) | benomyl [10 ug/ml] | Pan X~Boeke JD, 2004	hap a | growth (relative abundance in pooled culture) | benomyl [15 ug/ml] | Pan X~Boeke JD, 2004	hap a | growth (relative abundance in pooled culture) | benomyl [20 ug/ml] | Pan X~Boeke JD, 2004	hap a | growth (relative abundance in pooled culture) | benomyl [25 ug/ml] | Pan X~Boeke JD, 2004	hap a | growth (relative abundance in pooled culture) | benomyl [30 ug/ml] | Pan X~Boeke JD, 2004	hap a | growth (relative abundance in pooled culture) | benomyl [35 ug/ml] | Pan X~Boeke JD, 2004	hap a | growth (relative abundance in pooled culture) | benomyl [40 ug/ml] | Pan X~Boeke JD, 2004
YOR033C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR034C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR035C	-0.81	-1.25	-0.89	-0.85	-1.58	-2.35	-1.89	-3.61	-9.21
YOR037W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR038C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR039W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR040W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR041C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR042W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR043W	-1.1	-6.77	-10.23	-2.66	-4.32	-67.88	-41.75	-183.34	-60.69
YOR044W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR045W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR047C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR049C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR050C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR051C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR052C	-1.01	-1.44	-0.95	-1.11	-1.34	-1.85	-2.37	-4.07	-4.55
YOR053W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR054C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR055W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR058C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR059C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR060C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR061W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR062C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR064C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR065W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR067C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR068C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR069W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR070C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR071C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR072W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR073W	-1.22	-2.64	-3.8	-5.19	-8.17	-13.32	-6.31	-25.39	-11.93
YOR076C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR079C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR080W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR081C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR082C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR083W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR084W	-1.01	-1.49	-1.25	-1.0	-1.35	-2.11	-2.24	-3.4	-15.54
YOR085W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR086C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR087W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR090C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR091W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR094W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR098C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR099W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR100C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR101W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR104W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR105W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR107W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR108W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR109W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR111W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR112W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR113W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR114W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR115C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR118W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR121C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR124C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR125C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR129C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR131C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR135C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR136W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR137C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR139C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR140W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR141C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR142W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR144C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR147W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR150W	-1.19	-3.37	-1.44	-1.27	-1.09	-3.31	-4.53	-6.19	-13.0
YOR152C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR153W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR154W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR155C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR156C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR158W	-1.29	-1.93	-1.77	-1.37	-1.75	-3.53	-3.23	-5.5	-5.04
YOR163W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR164C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR165W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR166C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR167C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR171C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR172W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR173W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR175C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR176W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR177C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR178C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR179C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR180C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR184W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR185C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR187W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR188W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR190W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR191W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR192C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR193W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR195W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR197W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR198C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR199W	-0.84	-2.18	-1.72	-1.35	-1.16	-1.91	-3.08	-4.79	-7.79
YOR200W	-0.85	-3.33	-1.57	-1.15	-1.87	-2.23	-4.39	-6.53	-10.81
YOR201C	-0.72	-2.06	-1.18	-1.11	-1.38	-2.38	-5.07	-10.72	-11.61
YOR205C	-1.17	-2.78	-2.04	-1.65	-2.21	-3.78	-6.94	-10.23	-12.84
YOR208W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR209C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR211C	-1.13	-1.36	-1.82	-1.43	-2.56	-4.41	-2.61	-3.81	-5.3
YOR212W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR213C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR214C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR215C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR216C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR219C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR220W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR221C	-0.65	-3.7	-2.51	-1.2	-2.14	-6.1	-15.72	-15.1	-12.46
YOR223W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR225W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR226C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR228C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR229W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR230W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR231W	-0.8	-1.14	-0.97	-1.14	-1.05	-2.61	-2.12	-6.42	-15.96
YOR233W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR236W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR237W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR238W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR239W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR242C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR243C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR244W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR245C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR246C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR247W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR251C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR252W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR253W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR255W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR263C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR268C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR270C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR271C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR273C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR274W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR275C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR276W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR280C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR283W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR285W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR286W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR288C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR289W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR290C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR292C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR295W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR296W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR297C	-0.85	-2.86	-2.68	-5.27	-10.33	-6.18	-3.86	-5.12	-3.07
YOR298C-A	-0.73	-1.28	-1.11	-0.79	-1.12	-1.64	-2.95	-2.49	-2.44
YOR298W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR299W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR300W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR301W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR304C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR304W	-1.12	-0.98	-0.72	-0.95	-0.62	-2.05	-1.02	-3.34	-3.99
YOR305W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR306C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR307C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR308C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR309C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR311C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR313C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR314W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR315W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR316C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR317W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR319W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR322C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR324C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR325W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR327C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR328W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR332W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR333C	-1.44	-1.19	-1.32	-1.18	-1.24	-3.11	-2.5	-3.69	-6.28
YOR334W	-0.74	-1.08	-0.6	-0.71	-0.77	-1.92	-2.61	-3.6	-5.41
YOR338W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR339C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR342C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR343C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR344C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR345C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR346W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR348C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR349W	-4.28	-83.68	-100.61	-148.13	-98.2	-371.48	-176.94	-212.63	-169.98
YOR350C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR351C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR352W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR354C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR355W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR356W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR357C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR358W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR360C	-0.95	-1.89	-1.37	-0.85	-1.34	-7.37	-4.28	-2.84	-6.37
YOR363C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR364W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR365C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR366W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR368W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR371C	-1.05	-1.83	-1.25	-0.84	-1.13	-24.01	-8.99	-16.69	-17.32
YOR374W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR375C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR376W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR377W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR378W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR379C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR380W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR382W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR383C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR384W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR385W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR386W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL001W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL002C	-1.09	-1.76	-1.14	-4.39	-4.65	-7.92	-3.03	-3.12	-6.06
YPL003W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL004C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL005W	-0.67	-3.79	-2.52	-1.72	-2.24	-2.59	-4.66	-7.96	-3.75
YPL006W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL009C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL013C	-1.05	-2.37	-1.37	-1.16	-2.09	-2.64	-6.23	-5.12	-5.44
YPL014W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL015C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL017C	-1.3250000000000002	-1.255	-0.935	-0.875	-1.19	-1.125	-2.62	-3.51	-8.16
YPL018W	-1.25	-1.25	-0.99	-1.01	-1.01	-1.36	-3.54	-3.28	-6.82
YPL020C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL021W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL022W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL023C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL026C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL027W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL030W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL032C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL033C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL034W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL035C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL036W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL037C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL038W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL039W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL040C	-1.22	-2.44	-2.25	-1.28	-1.35	-2.5	-4.27	-8.69	-6.09
YPL042C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL045W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL049C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL052W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL054W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL055C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL056C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL057C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL058C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL059W	-0.97	-1.28	-0.98	-0.92	-1.61	-7.12	-5.59	-7.67	-5.21
YPL060W	-1.16	-1.89	-1.87	-1.95	-2.17	-4.26	-4.55	-8.27	-5.99
YPL062W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL066W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL067C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL069C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL071C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL072W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL073C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL074W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL077C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL078C	-0.97	-3.08	-2.79	-2.26	-1.59	-3.76	-2.35	-5.74	-4.8
YPL080C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL081W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL084W	-1.47	-1.37	-1.65	-5.59	-14.19	-34.46	-10.14	-8.47	-25.8
YPL086C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL087W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL091W	-1.05	-3.8	-3.45	-3.62	-5.15	-20.7	-8.31	-12.46	-20.8
YPL092W	-1.01	-1.24	-1.42	-1.32	-1.71	-1.82	-2.69	-4.27	-4.45
YPL095C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL096W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL097W	-0.84	-1.43	-0.84	-0.98	-1.48	-2.86	-7.17	-5.87	-12.53
YPL099C	-1.12	-1.88	-2.26	-1.65	-2.12	-2.48	-2.81	-6.14	-4.12
YPL100W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL101W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL102C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL103C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL104W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL105C	-0.9	-1.36	-1.07	-1.57	-1.45	-3.21	-3.88	-11.42	-6.63
YPL107W	-1.13	-3.19	-2.69	-2.13	-1.45	-3.7	-4.6	-6.05	-4.31
YPL108W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL110C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL111W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL112C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL113C	-1.07	-2.12	-1.51	-1.24	-1.47	-1.98	-3.25	-3.3	-2.79
YPL114W	-1.08	-2.35	-2.13	-1.47	-1.57	-2.69	-2.89	-2.57	-2.27
YPL115C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL116W	-0.9	-1.36	-1.24	-1.21	-1.19	-2.09	-3.31	-5.31	-3.58
YPL118W	-1.25	-2.92	-1.05	-1.12	-2.18	-3.46	-7.99	-12.16	-6.02
YPL119C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL120W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL121C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL123C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL125W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL130W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL132W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL133C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL134C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL135W	-0.97	-8.84	-9.65	-11.55	-13.95	-102.81	-57.09	-43.87	-10.39
