orf	hom | growth (relative abundance in pooled culture) | YPGal, time [15 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | glucitol [1.5 M], time [15 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | SD + His + Leu + Ura, time [15 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | sodium chloride [1 M], time [15 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | pH [8], time [15 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | YPGal, time [5 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | glucitol [1.5 M], time [5 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | pH [8], time [5 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | sodium chloride [1 M], time [5 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | SD + His + Leu + Ura, time [5 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | nystatin [10 uM], time [15 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | nystatin [10 uM], time [5 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | SC, time [5 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | SC -Lys, time [5 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | SC -Trp, time [5 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | SC -Thr, time [5 gen] | YPD | Giaever G~Johnston M, 2002	hom | growth (relative abundance in pooled culture) | standard | YPD | Giaever G~Johnston M, 2002	hom | cell size | standard | YPAD | Giaever G~Johnston M, 2002	hom | elongated cell shape | standard | YPAD | Giaever G~Johnston M, 2002	hom | round cell shape | standard | YPAD | Giaever G~Johnston M, 2002	hom | football cell shape | standard | YPAD | Giaever G~Johnston M, 2002	hom | clumped cell shape | standard | YPAD | Giaever G~Johnston M, 2002
YAL002W	-32.6926535	5.0290539999999995	-16.206715000000003	-7.3355464999999995	32.626678	0.6996070000000001	5.6086149999999995	-1.8524764999999999	-1.461604	-3.85965	-237.2839475	-59.26328149999999	0.13452049999999993	0.8480664999999998	4.292242	-1.906391	0.0	0.0	0.0	0.0	0.0	0.0
YAL004W	-2.7251670000000003	4.471172	-3.277725	-46.122971500000006	-23.4881405	-3.0930925	-1.1300265	2.4018925	0.16842000000000001	2.8829059999999997	0.506771	2.529533	3.5816885000000003	3.421117	5.179082	-1.7153630000000002	0.0	0.0	0.0	0.0	0.0	0.0
YAL005C	-1.6862375	-1.9198430000000002	-2.1914195000000003	-0.10504150000000001	-2.2859015	-0.13162350000000012	0.3375564999999999	-2.694712	-0.5201295	-0.7334814999999999	2.0266944999999996	0.2030075	0.48052149999999993	0.6924104999999999	0.07345699999999988	1.107479	0.0	0.0	0.0	0.0	0.0	0.0
YAL007C	0.07748950000000004	-2.840667	-1.9960565	-4.411874	-1.0794839999999999	0.18796849999999976	0.6811735000000001	-2.7426765	2.4158775	0.053325000000000004	-0.0017105000000000037	-0.01711449999999992	0.7712725	1.262348	-2.4873745	2.720904	0.0	0.0	0.0	0.0	0.0	0.0
YAL008W	0.8709724999999999	0.9902544999999996	-2.3011825000000004	-14.160435	-9.1568165	-1.3765100000000001	0.45860500000000004	-14.712105	-5.7815095	-8.5030715	1.6747915	1.638208	0.5513079999999999	0.5003454999999999	-1.1207645	2.390691	0.0	0.0	0.0	0.0	0.0	0.0
YAL009W	0.16291699999999998	3.106761	0.164192	-0.247131	-10.823472	1.3909845	0.2275919999999999	-7.99856	1.014319	-1.263708	-0.013397500000000007	1.501457	1.7769270000000001	-0.21485200000000004	-0.5494614999999999	-1.639523	0.0	2.0	0.0	3.0	0.0	0.0
YAL010C	1.5897554999999999	0.8630739999999999	1.4091150000000001	0.558311	0.4111025	-0.010216000000000003	-0.33270900000000003	-0.1818185	-0.2081155	-0.22864600000000002	1.800253	-0.1919305	-0.19049149999999998	-0.17386449999999998	-0.1777325	-0.21092800000000003	-3.8	0.0	0.0	0.0	0.0	0.0
YAL011W	-4.8629195	0.135378	-0.08050899999999994	-31.7479345	-131.4807325	-1.4889635	-0.11680749999999995	-77.653087	-10.4648665	-2.5479074999999995	-49.9122375	-27.244619	0.7438515000000001	0.9650875	1.636948	-1.885905	0.0	2.0	2.0	0.0	0.0	0.0
YAL012W	-21.0286335	0.8254064999999999	-21.237388	13.398688499999999	-7.275953499999999	-21.010503000000003	14.329973500000001	-20.2258375	8.926451	-7.259708	-9.7610045	-4.5038505	-9.0917755	-9.022013000000001	-3.035837	-2.36718	0.0	0.0	0.0	0.0	0.0	0.0
YAL013W	0.35232050000000004	1.9459195	7.557375	27.7738865	-0.798167	1.707342	1.7211755000000002	2.5802405	9.9578485	0.421431	0.4413064999999998	0.23393600000000003	2.7539315	1.7173470000000002	3.5224845	2.183878	0.0	0.0	0.0	2.0	0.0	0.0
YAL014C	-0.16772949999999998	-1.6465580000000002	0.3018020000000001	-6.103726	-4.377282999999999	-0.7794049999999999	-2.5677455	2.4858174999999996	-1.3060315	1.3571875	-4.767770500000001	1.558222	0.2257595000000001	0.20028849999999987	-1.724933	3.000796	0.0	0.0	0.0	0.0	0.0	0.0
YAL015C	-0.03751500000000002	1.1448939999999999	-0.4436405	-7.9857095	-3.3644295	1.2701844999999998	-2.399035	-0.8121509999999998	-0.9567764999999999	-1.6420275	0.088426	1.4873165000000002	2.3542945	2.2725105	-2.5617219999999996	-0.53446	0.0	0.0	0.0	0.0	0.0	0.0
YAL016W	0.5655044999999999	0.6647685000000001	-2.9429030000000003	57.898450000000004	14.032084500000002	1.1595885	-1.538351	5.662934999999999	2.519177	4.120328	0.5679704999999999	-1.5163285	1.505002	1.0376395	1.4126860000000003	-0.352256	-9.5	0.0	0.0	0.0	0.0	0.0
YAL017W	1.305133	-0.5785139999999999	0.0330950000000001	-4.096055	0.17183100000000007	2.9897545	-1.7777455	2.5721985	0.012125500000000011	2.874199	-0.7017850000000001	-0.17027450000000005	3.1956055000000005	-0.532737	3.9114305	-1.974993	0.0	0.0	0.0	0.0	0.0	0.0
YAL018C	1.6473905000000002	2.6151465	1.855067	-11.7527615	-2.7398049999999996	1.8519235	-0.7405055	-0.2432795000000001	-0.18934950000000006	-0.14515250000000002	1.4098405	2.56746	2.4235305	2.124371	2.7392294999999995	1.470925	0.0	0.0	0.0	0.0	0.0	0.0
YAL019W	-0.22474249999999985	-7.3016935	-0.23126099999999994	-5.1147215	0.08518950000000003	0.11021100000000006	-11.6971865	-0.2482034999999999	1.723604	-3.594086	-1.422971	0.036885499999999904	1.0702369999999999	-1.6644855	1.648433	-0.573838	0.0	0.0	0.0	0.0	0.0	0.0
YAL020C	0.7891134999999999	-3.0564675	-0.371359	0.269474	1.137735	0.7928275000000001	-7.474043	0.690753	1.2536355000000001	0.15335699999999997	-0.816252	-2.2386894999999996	-2.1896424999999997	-1.8812845	0.023688	2.2583029999999997	0.0	0.0	0.0	0.0	0.0	0.0
YAL021C	2.692349	-0.3616515	-5.625878	1.3562945	-7.614234	-1.4564110000000001	-1.5604565	-6.6983	-0.3363045	-4.4624625	-5.97975	-6.7988634999999995	-1.1334645	-0.572534	0.25061550000000005	-1.6684439999999998	-3.1	0.0	0.0	3.0	0.0	0.0
YAL022C	-0.7185265000000001	-2.4885925	-1.097198	0.4496555000000001	-1.242113	1.9533364999999998	-17.5538035	-0.1854985	1.61968	2.316312	0.97923	2.6755595000000003	1.7060944999999998	2.1289785	2.5865125	1.364105	0.0	0.0	0.0	0.0	0.0	0.0
YAL023C	-1.515599	12.483021	1.4153799999999999	39.7073625	0.4847145000000001	0.6753205	2.2459425	-0.7436075	3.3882330000000005	-0.07635300000000006	-0.09733749999999997	0.051988000000000034	0.6157645	-0.7424195	0.467387	0.775993	-6.3	-2.0	0.0	2.0	0.0	0.0
YAL024C	-9.385365499999999	6.7293295	2.9265169999999996	0.8222780000000003	-136.1954355	2.820219	-0.47707550000000004	-8.237479	0.5067349999999999	2.2294359999999998	0.09187800000000002	1.6523335	-4.197155	-16.4681625	-0.5024995	-0.032345	0.0	0.0	2.0	0.0	0.0	0.0
YAL026C	-0.556388	-91.81961050000001	-52.438293	-50.435317500000004	-179.27148250000002	2.2269695	-57.4887055	-103.2867315	-35.906183	-70.52278000000001	-39.3171755	-11.181004	-1.737433	0.28366100000000016	-0.48895049999999995	-2.512746	0.0	0.0	2.0	0.0	0.0	0.0
YAL027W	0.07452950000000003	-0.5528744999999999	-1.415117	0.6519505	-1.2708769999999998	0.02962750000000014	-19.415092	-2.9791195000000004	-0.5107100000000001	-2.6169875	-1.5024905	-1.3272534999999999	0.6082785000000002	-0.3398775	0.05969150000000001	-1.038722	0.0	0.0	0.0	0.0	0.0	0.0
YAL028W	-0.03235850000000001	0.8070835000000001	0.08538699999999999	0.3289615	-3.9331924999999996	2.5903465	-9.3727205	2.4915519999999995	1.5966715	-0.03156249999999994	1.1727635	-2.3332110000000004	0.14300449999999998	0.3480859999999999	-2.3711219999999997	2.260985	0.0	0.0	0.0	0.0	0.0	0.0
YAL029C	-1.2028550000000002	0.04529749999999999	1.3566175	-6.6150265	-11.1339665	1.518488	-1.6527245	-1.5952845	-1.3890719999999999	1.0371620000000001	0.16110399999999991	0.06177650000000012	-1.8548959999999999	-1.9721259999999998	-1.7175859999999998	-2.101452	0.0	0.0	0.0	0.0	0.0	0.0
YAL030W	-0.03467799999999999	-1.3388035	-0.04509049999999992	-2.618111	-6.529445	-0.4040729999999999	-1.5143645	0.21288799999999997	-3.501935	0.46855749999999996	0.00992650000000006	-2.569482	0.16121050000000015	0.45247499999999985	-1.8800819999999998	2.268918	0.0	0.0	0.0	0.0	0.0	0.0
YAL031C	1.6868325	15.609125000000002	0.86219	-18.691250500000002	-15.8054175	0.7275559999999996	-0.707346	0.12268449999999997	-3.7906325	6.2302215	-0.8967390000000001	-1.6552105	-0.5330685	0.6481515	3.0214525	-2.638714	0.0	0.0	0.0	0.0	0.0	0.0
YAL034C	1.1592075	-0.6285424999999999	0.718901	-15.7858175	-7.059336999999999	1.2135275	1.1131589999999998	-6.346995	-5.2781294999999995	-0.5440045000000001	0.30154250000000005	1.9877124999999998	-2.2101100000000002	1.880028	0.008485500000000146	1.201301	0.0	0.0	0.0	0.0	0.0	0.0
YAL035W	-1.0637845000000001	1.1520350000000001	0.5455384999999999	5.5997305	0.9613544999999998	-0.0901775	-0.35885	-0.2286925	-0.2249305	-0.27233	-2.239356	-0.161909	-0.08451099999999999	-0.0454015	-0.0637915	0.002274	-5.2	0.0	0.0	0.0	0.0	0.0
YAL036C	-0.858759	-1.2170135000000002	0.008655499999999927	-2.049026	-1.074338	1.4118375	-7.474508999999999	1.7615755000000002	0.804476	2.084073	1.8930635	2.493826	1.7879650000000002	1.682992	2.0931425	1.0570030000000001	0.0	0.0	0.0	0.0	0.0	0.0
YAL037W	1.5028615	-0.408627	-0.14867399999999975	-6.20473	-2.8583135	2.7143175	0.5726859999999999	0.5692834999999999	-0.430898	-0.2530960000000001	-2.382916	0.005481500000000139	0.9820465	-1.2202410000000001	-0.618614	1.8300419999999997	0.0	0.0	0.0	0.0	0.0	0.0
YAL039C	-101.83713549999999	-0.9795564999999997	-23.797445	-1.2019514999999998	-1.1318510000000002	-0.43653299999999995	-2.412512	-0.40839300000000006	0.8949	-2.8257814999999997	-2.04821	-2.2843945	0.19463299999999994	0.02295349999999996	-1.4528775	1.9348509999999999	0.0	0.0	0.0	0.0	0.0	0.0
YAL040C	-1.4059475	-0.265857	0.8886454999999999	-17.148221	-92.92978550000001	1.532493	-0.9262910000000001	-36.7383025	-7.906209499999999	-5.214078500000001	-16.083755500000002	-12.378248	-0.8361555	-0.256774	-3.2709919999999997	-0.514803	0.0	3.0	0.0	0.0	0.0	0.0
YAL042C-A	-0.5931395000000002	-37.1543065	1.2568055	-9.818716499999999	-2.7150525	-2.7254125	-22.6149035	1.8191845	0.8461414999999999	-14.878562	1.073528	2.0036005	-1.66737	-1.5320005	-1.0863195	-1.6952650000000002	0.0	0.0	0.0	0.0	0.0	0.0
YAL042W	-2.0149999999999997	-5.9901215	1.7688679999999999	-4.068960000000001	-1.1183839999999998	1.914718	-6.7811745	1.086455	-0.0663995	-0.7938054999999999	-0.38936000000000004	1.2666735	0.01706949999999985	-2.0922555000000003	-1.974676	2.2301889999999998	0.0	0.0	0.0	0.0	0.0	0.0
YAL044C	-1.4874489999999998	1.865846	-1.9927195000000002	19.0871975	-1.055342	0.6393024999999999	-3.5155689999999997	1.6110545	0.09889400000000004	-1.1762344999999998	1.2891770000000002	-2.8078380000000003	-0.3064279999999999	-0.8435745	-0.7981849999999999	3.021427	0.0	0.0	0.0	0.0	2.0	0.0
YAL045C	-2.9014709999999995	2.2475325	-0.7538625	-13.450093	-7.891464999999999	2.4689965	-1.363077	-0.9053035	-1.863627	1.7160864999999998	3.051076	-0.042412499999999964	-0.40437500000000004	0.12313150000000006	-2.2766875	1.1725940000000001	0.0	2.0	0.0	0.0	0.0	0.0
YAL046C	-1.5385435	-0.7209895	-1.7678615	18.638840499999997	3.762127	-0.9278984999999997	-2.9965645	1.846107	-0.5245615000000001	0.07417050000000014	1.0647115	-2.3120895	1.3142744999999998	-0.25682150000000004	0.021034500000000067	-0.468423	0.0	0.0	0.0	0.0	0.0	0.0
YAL047C	0.5031515	-2.6374725000000003	-0.02922849999999988	31.632884999999998	5.939331	-0.3596615000000002	-1.6520115	2.33063	10.406971999999998	1.8261560000000001	-0.2357885	0.19260849999999996	-1.3244770000000001	-1.3770365	-1.5761445	-2.199893	-11.4	0.0	2.0	2.0	0.0	0.0
YAL048C	-1.0939895000000002	2.4195314999999993	-2.1105655	17.7435055	7.0604510000000005	1.272982	-1.5984805	9.296217	1.3198050000000001	4.445056999999999	0.1785425	2.4154305	13.557488999999999	18.6079665	11.706756500000001	5.651197	0.0	0.0	0.0	0.0	0.0	0.0
YAL049C	-1.6853374999999997	-1.2403119999999999	-0.5072544999999999	-11.820674499999999	-2.9897425000000006	2.2322295	0.46177	0.8818834999999999	0.9784195	0.7533295	-2.0113715	-1.7196350000000002	-1.3424315	-1.61909	-1.649536	-1.894859	0.0	0.0	0.0	0.0	0.0	0.0
YAL051W	-2.329209	0.6254355	-0.14900650000000004	-1.9051645000000001	-4.336736	-1.3687845	-0.894417	0.23032899999999998	-3.543781	-1.4137675	2.0723365	-0.026023499999999755	-0.5725895000000001	-0.04976999999999987	0.1938485000000001	1.841203	0.0	0.0	0.0	0.0	0.0	0.0
YAL053W	-4.802602	-0.6630449999999999	-1.5058770000000001	-10.747195999999999	-374.499187	1.929319	-2.6995835	-99.115241	-3.0797934999999996	0.7509739999999999	-2.5563285000000002	0.18159899999999995	-2.2994685	-2.3340435	-2.3413475	-2.8276060000000003	0.0	0.0	0.0	0.0	0.0	0.0
YAL054C	-0.633261	1.0003925	-0.16639550000000014	-22.613238000000003	-4.150359000000001	1.3828489999999998	-2.1243615	0.22008850000000002	-4.465178999999999	0.40546100000000007	1.7101085	-0.5443265	-6.1044345	-10.692582999999999	-7.7832930000000005	-7.940746000000001	0.0	0.0	0.0	0.0	0.0	0.0
YAL055W	-1.9561445000000002	1.5973549999999999	-0.8949854999999999	0.17756899999999998	-26.77043	1.6510365	-7.748535	1.3519245	1.837634	2.47558	-0.028048000000000073	-2.9531155	-0.8729920000000001	-2.8853515	-0.41480150000000005	1.274989	0.0	0.0	0.0	0.0	0.0	0.0
YAL056C-A	-0.14453900000000003	18.9040885	-2.6809285000000003	-14.850881000000001	-85.4337765	2.7996635000000003	-0.264218	-25.603911	-3.281185	-1.4538434999999998	-117.0239775	-40.201363	-5.4032215	-8.274975999999999	-12.417614499999999	-6.13791	0.0	-3.0	0.0	3.0	0.0	0.0
YAL056W	-1.4922975	-1.5895285	-2.5684959999999997	18.216897000000003	2.0586510000000002	-0.7146555	1.6955680000000002	0.3994395	0.1714795	-0.5990759999999999	1.293486	-1.625254	-0.8868265	-0.9348064999999999	-0.8835249999999999	-1.492225	0.0	0.0	0.0	0.0	0.0	0.0
YAL058W	-2.3538405	8.274332000000001	-0.4033765	-0.75827	-17.171912999999996	1.645853	0.5109794999999999	-10.762927000000001	0.45706749999999996	0.8140615	-23.6695845	-12.082687499999999	1.4820805	0.12232100000000001	-0.8976619999999998	-1.544465	0.0	-2.0	0.0	0.0	0.0	0.0
YAL059W	-3.0338374999999997	-2.3814175	1.042503	-1.9429215	-37.237508500000004	-2.95368	2.1834135	-14.9437225	1.6753325	1.281046	-0.2621115	0.11017600000000005	-0.5749245	2.3811765	2.40415	1.485702	0.0	0.0	0.0	0.0	0.0	0.0
YAL060W	-1.154079	0.11094199999999987	0.516459	-3.3142775	-3.1037805	2.39337	-1.0911819999999999	0.8758	-1.9789605000000001	2.7618444999999996	0.025908000000000042	-2.9864825	-0.30836299999999994	0.11924599999999996	-2.7497030000000002	2.641779	0.0	0.0	0.0	0.0	0.0	0.0
YAL061W	-1.4201910000000002	-1.873555	0.23801850000000008	0.043862999999999985	-9.298041	1.8977445	-1.7831569999999999	1.251579	1.020383	0.8937920000000001	1.3026019999999998	-0.0016169999999999796	2.1388935	0.10322999999999993	-2.2939335	2.448141	0.0	0.0	0.0	0.0	0.0	0.0
YAL062W	-1.458138	0.5190634999999999	0.24436199999999997	-3.402057	-6.512785000000001	0.19756499999999988	0.670499	1.6954845	-0.268884	0.3971460000000002	1.3142355000000001	2.1960325	1.242325	1.8808515	1.7669425000000003	0.972043	0.0	0.0	0.0	0.0	0.0	0.0
YAL064C-A	1.943384	10.871225999999998	-2.5823615	-36.847266999999995	-6.274481000000001	1.8893855000000002	-0.26008100000000023	2.0597695	-2.315686	1.1488165	-1.4749855	2.2581905	1.4660674999999999	-0.033692000000000055	0.6633315000000001	0.062452	0.0	0.0	0.0	0.0	0.0	0.0
YAL065C	0.9123265	-2.0724055	0.8728064999999999	-12.093664500000001	-6.7065885	1.5036384999999999	-2.9182255	-8.785826499999999	-2.2239465	-2.030905	-0.8014884999999999	1.6195605	7.796507500000001	4.3168335	4.7700130000000005	6.078046	0.0	0.0	0.0	0.0	0.0	0.0
YAL066W	-0.2238885	-2.122305	-1.283324	-0.1937819999999999	0.009792999999999996	1.886023	-6.9156405	1.099016	1.8860475	1.695713	0.757716	-9.8765805	-6.6987585	-0.26291449999999994	-1.6884735	-5.39164	0.0	0.0	0.0	0.0	0.0	0.0
YAL067C	-0.9863700000000002	3.3998634999999995	-1.870842	-35.209523000000004	-19.6947725	2.0863675	1.789253	-2.473273	-2.2520245	-2.2344885000000003	0.0646565	-0.0315654999999998	-1.238257	-1.086942	-1.20988	1.226078	0.0	0.0	0.0	0.0	0.0	0.0
YAL068C	-0.19182250000000012	4.4921185	-1.1127205	-32.161076	-84.8887205	0.08906100000000006	5.025936	-16.4284535	-13.138171	0.4759549999999999	-0.5149594999999999	0.46746449999999995	2.086071	1.432804	1.0623775	-0.078293	0.0	0.0	0.0	0.0	0.0	0.0
YAR002C-A	0.027592999999999996	3.3280855	-1.4024725	-11.8342455	0.7805249999999999	2.0226159999999997	0.753179	0.37574949999999996	-3.9480660000000003	-0.25651250000000003	-5.606226500000001	-3.1126199999999997	-7.426409	-8.0406185	-8.059669	-6.535625	0.0	0.0	0.0	0.0	0.0	0.0
YAR002W	-0.44468299999999994	34.106241	27.672251000000003	16.4451915	4.5749105	-0.17337550000000013	6.755294	0.11526750000000008	-0.8814789999999999	-0.8783505	-2.0685535	1.8466345	-1.5062389999999999	-0.134363	0.067407	0.032143	-3.0	2.0	0.0	0.0	0.0	0.0
YAR003W	2.640424	2.032044	-5.830619500000001	-37.722845	-174.4821415	-2.4565725	1.1481915	-12.745606500000001	-0.103159	-0.3072330000000001	-10.502357	0.42571200000000003	0.021059000000000022	-0.108958	0.21933000000000002	1.462503	0.0	0.0	0.0	0.0	0.0	0.0
YAR014C	-9.8971105	0.7467065	-3.6789609999999997	-1.5189229999999998	-0.41755200000000015	1.7050565	0.6440625000000001	1.9043255000000001	1.0508594999999998	-1.132204	-26.8738145	-6.1145499999999995	0.563354	1.1165855	1.7267815	1.6650080000000003	0.0	0.0	3.0	0.0	0.0	0.0
YAR015W	-0.0015130000000000005	13.0138605	-1.292491	5.42432	-1.3094115	-0.3511095	5.4768115	0.108755	1.4858135	-0.600194	-0.0070455	-0.267338	0.430586	0.1767795	0.1441845	-0.109453	0.0	0.0	0.0	0.0	0.0	0.0
YAR018C	-3.4263205	1.44373	-4.048799	-2.9321895	-12.5168	1.328329	0.20614900000000003	-3.1732050000000003	-1.6136125000000001	-1.737306	-24.4710405	-3.8028180000000003	1.0398215	0.37436650000000005	1.0003605	-0.24821100000000001	0.0	0.0	0.0	0.0	0.0	0.0
YAR020C	-1.2066620000000001	-13.439157	0.4632559999999999	-18.2218035	-5.5397605	0.27301149999999974	-14.165022999999998	-1.8625260000000001	-1.954068	-0.02132449999999997	3.4842955	-2.8413265	-0.16504649999999998	0.01901400000000031	-1.334205	2.685612	0.0	0.0	0.0	0.0	0.0	0.0
YAR023C	-0.8094800000000002	-0.27731150000000016	0.8249084999999999	-17.587163500000003	-6.7271565	0.36077249999999994	0.16720000000000002	-0.19152349999999996	-1.6008390000000001	0.30582200000000004	-0.9414845	-0.020388500000000143	0.21835950000000004	0.005809999999999871	-2.1363355	2.869487	0.0	0.0	0.0	0.0	0.0	0.0
YAR027W	-2.0179535	-2.5426025	1.3607484999999997	-45.12030800000001	-22.579626	0.527297	-2.7659839999999996	1.2427555	0.556761	2.290411	-10.0429165	1.3082485000000001	0.47920249999999986	0.25250550000000005	-1.0413614999999998	-3.443537	0.0	0.0	0.0	0.0	0.0	0.0
YAR028W	-0.6858450000000003	9.5781415	-1.516939	-49.821200499999996	-8.055600499999999	2.819794	1.9580869999999997	0.9837469999999999	-0.024608999999999992	2.86188	2.048896	-0.5505785	0.19819399999999998	0.04626999999999998	1.9744439999999999	-1.996211	0.0	0.0	0.0	0.0	0.0	0.0
YAR029W	-1.262821	-2.6602145	-2.162809	-1.2927075	-1.0824615000000002	-0.157926	0.7782020000000001	-2.170787	-0.13247150000000008	-1.9644245	0.0057435000000001235	-1.967339	0.12110300000000007	-1.8861405000000002	-1.741698	-2.001264	0.0	0.0	0.0	0.0	0.0	0.0
YAR030C	-0.24594850000000013	-2.0862245	0.4073049999999998	-15.656550500000002	-5.369524	0.08061049999999992	-2.159879	-2.8360205	1.2874605	-1.0514379999999999	-0.03220899999999993	-2.2663564999999997	0.7867724999999999	-1.663792	-0.8596154999999999	-2.425777	0.0	0.0	0.0	0.0	0.0	0.0
YAR031W	-0.1297784999999998	0.09014450000000052	0.11374200000000001	-56.985122	-8.522662	-3.3716475	0.6081835	-2.0555624999999997	-5.1805105000000005	-1.7657835000000002	-0.9163030000000001	-3.0675885000000003	1.7055205	-0.1899925	0.6962125	-1.795771	0.0	3.0	0.0	0.0	0.0	0.0
YAR035W	-4.6156109999999995	-2.5335225	0.6166225	-31.406019	-8.8159585	2.241173	-2.2411465	1.3507555	0.2379934999999999	-0.141436	-3.5252275	-1.211329	-0.6280810000000001	0.16896950000000005	0.6789775	-1.346115	0.0	2.0	0.0	0.0	0.0	0.0
YAR042W	-0.1815922499999998	10.6338585	-0.7339105000000001	-26.53806475	-1.7372835000000002	-1.442182	3.3664806666666673	-0.15747849999999985	0.6873797500000001	3.3027853333333326	0.058484499999999905	-0.017821999999999893	4.1535797500000005	3.2302714999999997	5.526002999999999	0.06578299999999998	0.0	0.0	0.0	0.0	0.0	0.0
YAR047C	-1.8240964999999998	-6.224106999999999	-0.06699600000000006	-38.2472895	-10.329778	2.4481115	-4.553496	1.118714	-0.0036840000000000206	1.6597974999999998	-3.3546110000000002	-2.713314	0.4299924999999999	-2.0054615	-1.9927305	2.150128	0.0	0.0	0.0	0.0	0.0	0.0
YAR050W	-1.679525	-4.978456	-0.9929925	-28.972383000000004	-12.807462000000001	1.2389450000000002	-1.7201605	-0.16285200000000002	-6.172955999999999	-0.41603849999999987	-3.8219645	1.3859605	-4.2583445	-3.0975455	-2.7209125	-7.852221000000001	0.0	0.0	0.0	0.0	0.0	0.0
YBL001C	2.2242305	-0.7413980000000002	-0.16085700000000003	-17.0398365	0.38817599999999985	0.1090549999999999	-0.843844	1.138159	-2.7051915	-0.15123599999999998	1.161233	-2.284788	-1.423728	0.022994999999999988	0.15243050000000002	-0.139343	0.0	0.0	0.0	0.0	0.0	0.0
YBL002W	-1.3382405	2.689698	2.4355025	-35.555422	-0.3747665	0.5638874999999999	-1.2463505000000001	-0.9272379999999999	-1.3685204999999998	1.0608654999999998	-7.5663055	-1.132978	-4.8461645	-3.130702	-4.0917555	-10.164679	0.0	0.0	0.0	0.0	0.0	0.0
YBL003C	-2.599735	2.3507160000000002	-2.412985	-37.1006865	-13.2757785	-2.769633	-1.6878205	0.5062325000000001	1.033039	-0.162475	0.30650000000000005	-8.994566	-20.783541	-16.988373	-15.1909775	-18.70221	0.0	0.0	0.0	0.0	2.0	0.0
YBL005W	0.3065119999999999	-0.525404	-0.07088049999999999	-38.108532000000004	-9.660826	-1.2704	0.9217225	-1.5892939999999998	-1.846779	0.795652	-1.5404440000000001	2.091608	0.569192	0.47236049999999996	1.503653	-0.9473440000000001	0.0	0.0	0.0	0.0	0.0	0.0
YBL006C	-1.5406005	-3.633935	-3.277351	-28.053258	-29.479305999999998	-2.164015	-2.2128805000000003	-39.1459035	-10.056237	-3.063054	-31.578281999999998	-25.915630999999998	-1.898536	-3.5624755	-3.4643214999999996	-1.7328569999999999	0.0	2.0	0.0	0.0	0.0	0.0
YBL007C	1.3618515000000002	8.274637499999999	2.1846945	-6.372547	-1.7248549999999998	-7.5157005	22.028472	-16.7469575	-11.848028	-4.07151	1.4826865	-13.2781835	-13.648126000000001	-14.735477	-2.3162694999999998	-2.517833	0.0	0.0	0.0	3.0	0.0	0.0
YBL008W	0.35746449999999996	-40.510263	1.8796624999999998	-118.224696	-47.4840935	0.2132090000000001	-1.8420874999999999	1.0986795	-3.685682	2.6184265	-5.38385	-5.759805	-4.2510325	-5.693301	-5.7063635	-7.011680999999999	0.0	0.0	0.0	0.0	0.0	0.0
YBL009W	0.5360050000000001	7.7773794999999994	-2.701258	-67.6417515	-18.577487499999997	0.11782349999999986	-0.999086	1.753977	-0.7270990000000002	0.9446275000000001	-1.5103395	-1.1760795	-1.293939	0.687273	-1.0767995	1.89504	0.0	0.0	0.0	0.0	0.0	0.0
YBL010C	-1.325698	-89.8212935	-3.0778845000000006	-21.300345	-71.474121	-2.96877	-4.315224	-0.965644	-0.09028100000000006	-6.0790255	-1.5844855	-5.528449999999999	-5.3245795	-7.263329000000001	-5.142656000000001	-6.536687000000001	0.0	0.0	0.0	0.0	0.0	0.0
YBL011W	-1.9796205	6.351139000000001	-18.4295135	-25.22011	-64.5858085	2.9857125	1.0413245	-16.1910035	-8.3352275	-10.0595235	3.106908	-2.3746605	-1.776127	-0.14311149999999997	-0.03018700000000002	1.62067	0.0	0.0	0.0	0.0	0.0	0.0
YBL012C	-2.6640635	1.6707485	-18.9869145	-40.9835095	-26.013678499999997	0.09196150000000003	1.1713225	-1.542838	-0.5037195000000001	-1.0328645	-2.4503105	-2.0287984999999997	2.375063	2.6580845	2.7550274999999997	2.631583	0.0	0.0	0.0	0.0	0.0	0.0
