orf	hap a | growth (colony size) | 2,4-dichlorophenoxyacetic acid [3 mM] | SC + DMSO | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | temperature [39 C], time [48 h] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | temperature [39 C], time [72 h] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | 5-fluoro-uracil [500 uM] | SC + DMSO | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | 6-azauracil [8 mM] | SC + DMSO | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | 6-azauracil [8 mM], temperature [39 C], time [48 h] | SC + DMSO | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | 6-azauracil [8 mM], temperature [39 C], time [72 h] | SC + DMSO | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | acetic acid [0.63%] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | amphotericin B [100 uM] | SC + DMSO | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | amphotericin B [100 uM], oxygen [0%] | SC + DMSO | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | oxygen [0%] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | cadmium chloride [250 uM] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | caffeine [15 mM] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | caffeine [20 mM] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | caspofungin [6.5 nM], time [48 h], caspofungin [6.5 nM] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | caspofungin [6.5 nM], time [72 h], caspofungin [6.5 nM] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | clozapine [350 uM] | SC + DMSO | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | cycloheximide [625 nM] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | standard | SC + DMSO [1%] | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | doxorubicin [75 uM], doxorubicin [75 uM] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | glucose [20%] | SC (-C) | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | time [48 h] | SC, Glycerol [2%] | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | time [72 h] | SC, Glycerol [2%] | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | maltose [2%] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | sodium chloride [0.4 M], sodium chloride [0.4 M] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | sodium chloride [0.4 M], temperature [39 C], time [48 h] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | sodium chloride [0.4 M], temperature [39 C], time [72 h] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | sodium chloride [0.6 M], time [48 h], sodium chloride [0.6 M] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | sodium chloride [0.6 M], time [72 h], sodium chloride [0.6 M] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | sodium chloride [0.6 M], temperature [39 C], time [48 h] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | sodium chloride [0.6 M], temperature [39 C], time [72 h] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | nickel sulfate [2 mM], nickel sulfate [2 mM] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | standard | SD + His + Leu + Lys + Ura, -N | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | paraquat [1.2 mM], time [48 h] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | paraquat [1.2 mM], time [72 h] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | standard | SC, HEPES [25 mM] | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | sorbitol [1 M] | SC | Galardini M~Beltrao P, 2019	hap a | growth (colony size) | standard | SD + His + Leu + Lys + Ura (2) | Galardini M~Beltrao P, 2019
YAL014C	-0.7977691248659999	0.149534153223	0.210045421606	0.759950655358	0.5356623380100001	-0.183707990743	-0.147700402946	-1.44833746901	-0.398922656233	-0.610374197469	-0.040885705102199986	-1.57576696746	0.214989114049	0.31586580694	-0.192962042292	-0.6016316152669999	0.357027171884	-1.98128829031	0.17758759211599998		1.13589262585	0.235492143763	0.18585588634	1.22066116522	-0.43351558576	0.228854225503	0.202182219426	-0.489934938194	-0.189937165377	-0.500332050532	-0.562711503475	-0.266197580561	-1.30202291896	-0.649356152693	-0.411204055124	-0.135272326936	0.659995017706	0.7509708087129999
YAL015C	-0.000131482615311	0.805390060733	0.845923580601	0.158892421299	-0.449707768456	0.5203658354039999	0.590759619559	-1.66460150292	-0.142914858099	-0.18826993689	0.0895474084578	-0.406425625439	0.412120658178	0.384167548752	-0.0917096624843	0.5180361953	0.570487935933	-0.118568746427	-0.187135382949		0.538984735845	-0.464958939436	-0.53642194148	0.665237199683	-0.0307282134996	0.62114628319	0.629496854272	-0.186723715844	-0.125814791206	-0.28348857606	-0.102258905122	-0.8687039842730001	-1.5186899239700002	-0.740775103196	-0.617435820804	-0.471013175625	0.536113798627	0.723951124508
YAL016C-B	1.44556794606	0.2898816387735	0.503478476746	0.40060846108750003	-0.0922127321921	0.03262318656199997	0.3904582269097501	-0.01675915490499999	0.4586835651425001	-0.5613209762695	-1.144778142868	0.01606168822200002	0.10947900058999999	0.8594730828495001	-0.0635091023495	0.524751952126	0.18062697334695	0.470334185372	0.7585372355505	0.3543191218125	0.05149753687514	-0.3486472662578	-0.6810328383995	-1.636621366955	-0.4861863578165	-1.0445778971405	-0.4652120078465	-0.854923561106	-0.809147904601	-0.5530654034665	-0.5694574908065	-0.00048520144550000255	0.7319532347755	-0.482951067277	-0.4101919932125	0.358718569452	0.07835241522985001	0.2141755531833
YAL016W	-4.7562217209	-0.953546461465	-1.22984658193	0.932631439979	2.26983053967	-0.557489356615	-0.77465426763	-3.52180269006	0.654879195473	-1.05711961696	0.8317985331659999	-0.622665862068	-4.00113442421	-1.26302052706	2.25468296008		1.06045577061	0.412405567964	1.40533254825	0.246123516139	0.451312916421	-0.0955330604027	-1.97072778215	0.06778586703060001	0.194549397995	-0.961985449077	-1.26201927991	0.7021048719249999	0.468339078748	-1.16862795569	-1.47456496629	0.193366572645	1.08278927373	0.658530093798	0.988928310706	1.37369114016	1.47397156044	1.46459439338
YAL017W	-1.07254149434	0.7719376511120001	0.752098216095	1.432240109	0.225702570901	0.464661228689	0.387483650295	-1.5818035889	0.0772224725203	-0.804781549347	0.253445703072	-1.3927014417	0.8887718916490001	0.758808142047	0.0608947394859	0.445667162023	-0.08349093422180001	-0.565422130575	0.490523929351		1.78087916679	-0.927898467479	-0.722437322251	0.749438256551	-0.115810345581	-0.220686391791	-0.373419827668	-0.754469405919	-0.681749116426	-0.216293537039	-0.0623651159191	-0.655436582537	0.6609156298709999	-0.99612618194	-0.842780403389	0.702317387622	0.908772859749	2.15553615037
YAL018C	2.7307328538	0.638230886846	0.375696675543	-0.005948393439210001	-0.5891889023210001	0.5317217758030001	0.354510590678	1.18480215649	1.0793718129	-0.860023173505	0.269609905156	-1.03723285989	-1.57752848107	0.160450963146	-0.585741263555	-2.1371904126900003	-0.363361987916	0.14038372037900002	0.0138021401988		0.592999683956	0.0321060719246	-0.0119539724079	0.11577893001	0.0653623714259	-0.440381541626	-0.548550507836	-0.0484421764865	-0.134838162482	-0.93963644673	-0.8459049838860001	0.289595181016	0.048903530028	-0.627845646764	-0.574983184306	0.18694220244000004	0.300939515645	-0.11256330165
YAL019W	-0.492948047193	0.224117199289	0.225135479187	-0.107487279402	0.511278023173	1.07130523515	0.906482372515	1.84633956295	-0.306382001247	-0.141170323261	-0.5682637809309999	-0.362072207642	0.694815457224	1.15623072411	-0.232535764249	0.54453544402	-1.125602716	0.784202053896	-0.640999615933		-0.596270593686	-1.07993959157	-1.67207148725	0.251181478521	0.268937873868	-0.211559531487	-0.316697039878	0.141771477007	0.156957253934	-0.14666837775900002	-0.13760095472300002	1.50440578552	-0.122076289182	0.620541758534	0.748224285314	-0.667918687178	-0.8084624976270001	-0.227065507438
YAL020C	0.848864090942	-0.17648796038800002	0.555206648805	-0.866012600869	0.434872180449	0.7040241335549999	0.728503283893	1.32164769733	0.34542798886500004	-0.0601539309316	0.261351301297	0.123567102657	-2.08727891832	0.15071473928600002	-0.0396235100478	0.274719971397	0.554520942474	-0.819000822209	1.7087383854		-0.691113358422	-0.920197470393	-0.7484446463	0.557025512529	-0.0568824463947	-0.3739001827310001	-0.441715618785	-0.278283764395	0.105475670872	-0.7328882064560001	-0.429524608859	-0.6564963582150001	1.56181211961	-0.6780072845659999	-0.462618052961	0.812329790686	-0.458742745963	-0.776325987638
YAL021C	-0.378723346908	0.7971265939129999	0.514048913784	-0.560744090281	-0.575797444046	0.0470762374691	-0.13452629630100002	1.1917395629	-0.330731874208	0.205028215919	0.188340849125	0.764352145558	0.561950126595	0.630817489373	-0.263146653701	-0.028240221156700007	0.0438502183736	0.268731790911	-0.0738529360658		-0.237029746332	-0.523181704355	-0.595815504795	0.473473762364	0.134994806889	-0.0764061689739	-0.029141373021	0.232839387149	0.26914435146	0.140417571992	-0.00576498241624	0.670163069086	-0.7245841475429999	-0.280003683991	-0.30265878897	0.138151132894	-0.957402665562	-0.61868701359
YAL022C	-0.67088182696	-0.197757014465	-0.167881876125	0.7480019229780001	-0.7544864596969999	-1.19906646639	-1.43056062713	-0.920754258774	-0.329808581297	-0.266813761897	-0.403094172316	0.436725285344	0.320524141186	0.306687632156	-0.157082401393	-0.268731098072	-0.170686362264	0.339113949394	-0.580486909867		0.418555704154	0.712742258905	0.309553278796	0.8665131326279999	-0.391561318056	-0.208407382068	0.0561662108252	-0.106337511575	-0.307425042573	-0.0962249334978	-0.34192348800800004	0.400909232214	-0.904521219337	-0.021516569956900003	0.0780701812193	-0.557491111636	0.7046526880189999	1.22430612119
YAL023C	0.0393239849404	-2.52470781648	-2.33746652561	-1.20583373891	0.936247256292	-0.745699653936	-0.904119355414	-2.20060595565	1.94359992394	-0.352806719812	0.6308580983	-1.34801161444	-4.45680072927	-2.0847642037200003	0.3755369221980001	-4.6079713991	-0.504648454172	0.814575669684	0.8612871418729999		1.40367055774	-1.03437437395	-1.59117969667	0.107532277616	1.31626120222	1.23882260001	1.07633855877	0.938121933463	0.563001012341	0.765147780168	0.835690828472	1.11031330396	-0.694544309299	0.729176483906	0.8409287709559999	-0.378971098073	-0.5322979289859999	-0.181964478051
YAL024C	0.4254933567065	0.331665717011	0.7386180353865	-0.6603185494004999	0.29640442174799997	-0.9020187444609999	-0.453105665891	0.9116926349034999	0.46762666002	-0.8777093637455	-0.9970162789139999	-0.30625477084170005	-2.86208976971	-0.7123332314715	0.6593007265044999	-0.9937454052335001	1.180702126645	-1.148811910435	1.2694514948500002	-0.5681040515045	0.3012110232285	-0.12388600743815	0.193722746382	0.044459599914155004	-0.5215161147595	-0.5760999120535	-0.401767574154	-0.7914571328915	-0.070513699526	-0.5067975051575	-0.356084763669	-1.94000924087	1.5027583566899998	-0.4429511074125	-0.1553275329005	1.640813942465	0.7535321301644999	-0.3176927486015
YAL026C	-0.430027863402	0.6802012817219999	0.562914478206	-1.84717951051	-0.283581559502	0.526733586105	0.46493182207	-2.33560142809	0.216616287604	-2.37357871816	-1.06717553173	0.660776186742	1.01323785295	0.583544258592	2.36578654812	0.398868170199	-1.5960783661700002	-1.47756966414	-0.18809707833500006		-1.39239168389	-0.976396199312	-1.13064790856	-0.70099327001	-0.445606242706	0.5816459107940001	0.61718511073	0.30067102549	0.208662632746	0.51316734639	0.385352590999	-2.56027982916	-0.747622032884	0.553244577615	0.654337414559	-0.237117457025	-0.044584400428599985	-0.395546405983
YAL027W	-1.05380686519	0.174767293837	-0.139541516651	2.01139761271	0.348918412298	1.01827377437	0.8607581824959999	-1.56539035898	-1.24426661116	-1.29193668139	-0.261859826897	-3.15690727579	-1.66337339895	-0.4220747647	0.965600963483	-0.0216203491797	0.954830814806	-1.8146046764	0.742407430236		0.797341213063	1.1837558356	1.16235161675	2.22679467259	0.108205903358	-0.762906892861	-1.19614857414	-0.562187188208	-0.359631210236	-0.76865274897	-0.660501523099	-2.51355788464	-0.5290121035	-1.6317225891299998	-1.92673990622	1.14624969289	0.8621096695039999	0.527274158536
YAL028W	0.790471839716	0.31701109414	0.092485975955	1.21971585752	-0.0889702522292	0.0993394350038	0.077936808591	0.717179509371	-0.00380834595033	-0.8749284239740001	-0.948649569777	-2.0548816007	-1.91214753493	-0.786352696693	0.7148613066580001	-0.903897933858	0.345970442215	-1.17891561822	0.353979651954		-0.221740989527	0.660509900608	0.522922765402	1.04256670095	0.306763518419	-0.295112554959	-0.184546206049	0.281945302936	0.418582435062	-1.0198368322700002	-0.8408536555949999	-2.12213095868	-0.668569349334	-1.34246379936	-1.04229705035	0.965675405909	0.645482393355	-0.528187915788
YAL029C	2.49364258011	0.475940330582	0.599291168985	0.767774788198	-0.543879933052	-1.29791055301	-1.27848234372	0.404072587152	0.421563266579	-0.852893239261	0.523669048091	-1.82584727763	-1.5984172150100002	-0.7186454777529999	0.15592751294399998	-3.56220767761	0.210323788154	-1.53394003497	0.7719268677109999		0.520088264561	0.230372190806	0.198907937353	-0.49284931827	-0.6284806023539999	-0.585804790323	-1.05985130126	0.145270408413	0.310578361382	-1.53282386079	-0.953588830789	-0.90714258535	-0.34962779575099995	-0.169896799259	-0.00592011649947	0.986306987002	0.741604700759	-1.10266773389
YAL030W	-0.253913474324	0.501093457915	-0.0451055592056	-0.997038794372	0.258730026223	0.06114081851080001	0.0287509321321	-1.20276574654	0.436751086919	-0.937907647227	0.103819450966	0.367745115219	0.8354573152600001	0.34023394989699995	0.269603485657	0.115883463792	0.133652116424	0.0989221211182	0.306202822796		0.0286238645008	0.613671374726	0.759304324716	-0.362707525832	-0.912298057275	-0.770673893108	-0.710765398247	-0.315677649455	-0.231932499067	-0.29338937496999995	0.0550166652867	-0.0222709172794	-0.952357584751	-0.864947733597	-0.8869989084450001	0.7047793604129999	0.12653255144300002	-1.33525744275
YAL031C	0.347606342462	0.475146294025	0.243974664437	0.117100364646	0.164567478472	0.100312778787	0.0163510094416	-0.167700088268	0.598774121484	-0.391422074891	0.288659866591	0.574085176355	0.141176810041	0.485733848232	-0.558418340543	-0.45186576942	-0.28476075524	0.312790149044	0.5980279702260001		-0.458717173918	-0.6990585628749999	-0.8528859247220001	0.518666118611	-0.336198454498	-0.583508826144	-0.902079532718	-0.138298447622	-0.360970315955	-0.530123643649	-0.145061520202	0.266804143415	-0.219289334146	-0.184932322909	0.00459944918238	-0.158683902937	0.07612351941130001	-0.5332683698830001
YAL034C	-0.21957350227	0.178183479908	0.4599135407	0.313693184108	0.0528365555988	-0.571975930302	-0.698891129373	-0.696315471414	0.390142197598	0.0611736903357	0.317809985758	0.279714168799	0.655633856068	0.993096657358	0.00798366672837	0.07147508109430001	-0.385606223124	0.363562498722	0.200483023274		0.384224315514	-0.442103107689	-0.810831298319	0.07904813753010001	-0.413353369004	-0.372267731135	-0.358038603702	-0.650756272774	-0.786649399864	-0.0986204019229	-0.0991523382232	-0.107039297044	0.0805183332886	-0.15458559557600002	-0.10451484582999998	-0.267562054794	0.3641065852400001	0.112647523081
YAL035W	-1.60297441339	-0.657921774214	-0.35063698407300004	1.3585946905500002	0.197133325178	0.184621387908	-0.0685412388213	-1.28026904766	-0.112755643858	-0.176242363644	0.541553844074	-0.243333260745	0.100986204974	0.555999703946	-0.043424000947	0.280546716243	-0.519911396408	0.13173088567	-0.242834671869		0.494041728044	0.0980637477083	-0.399798471578	1.148100379	0.3862968158	-0.466174276832	-0.54363684702	-0.0524706603326	0.055852326294400005	-0.358138251216	-0.344826769744	-0.37034129696	-0.598591071345	-0.598332956483	-0.482076816284	0.418429090326	1.1892363605399998	0.848655896399
YAL036C	0.319819135248	-0.0434731204919	0.8739920014139999	-0.25777511837	0.166637504608	0.348042969598	0.411342106311	0.870672164643	0.0129185068511	-0.227592138898	-0.551260264751	-0.8097424238400001	-1.71587066833	-0.324435325257	0.550165232384	-0.24186627433200006	1.03944362504	-0.890948399316	1.58025324708		0.0205469053361	-0.581460478393	-0.395260179204	0.193499113395	-0.177231231025	-0.107408500181	-0.039963175455400006	-0.7665821984800001	-0.406165439703	-0.387737975846	-0.145114497548	-1.06945431198	1.8701076027	-0.803872245181	-0.8767289252770001	1.2056218481999998	0.889300577473	-0.836817804432
YAL037C-A	0.171526056687	-0.0015297777244999977	0.1855966856605	0.097375644037105	-0.1301291516787	-0.12374165269699997	-0.010099130434999992	0.011928459626499993	0.050638407905050004	-1.2798752325749998	0.12724803998950002	0.29049418444855	-0.21679362550370002	0.380020478172	0.32685588464900006	0.1646205870625	0.04517648309099996	0.08379149425299999	0.1301079992885	-0.122051567657	-0.5374686605605	-0.61152041898	-0.8352163747795001	-1.24762492165	1.2893526179435	0.9851328073165	1.2517783824345	0.42378117524649994	0.3037978393195	0.9251959367615	0.9182027360680001	0.01195544175700003	0.13968182399900003	-0.559139279081	-0.5363159629034999	-0.13477744134265002	-0.2436606214465	-0.4059626952890001
YAL037W	0.506525270756	0.943649199656	0.443680615575	-0.236013754001	-0.45796543369	-0.165697975661	-0.228657597854	-0.0156520549219	0.5562254428010001	-0.0563647564335	0.295089259433	-0.200893911965	0.925774238127	0.727607545297	-0.23228584756	-0.253128140662	-0.934174807299	-0.139762143039	-0.352283511119		-0.6610260727489999	-1.03132470305	-1.06913982756	-0.308097936092	0.33848979682700003	0.606636359542	0.500495605229	0.368919974178	0.317012794935	0.558592050081	0.497312818511	0.553617535368	-1.1970093008	0.0772440523339	0.185710108486	-0.453228017038	-1.1484619941	-0.370306239121
