orf	hap ? | growth (culture turbidity) | standard | YPD | Marek A~Korona R, 2013	hap ? | chronological lifespan | standard | YPD | Marek A~Korona R, 2013
YBL039C	-1.490685096954106	0.4947828525502905
YBL042C	-0.2865778881877998	0.83271806902939
YBL043W	0.25493012716970304	0.5866492742589394
YBL045C	-0.3101997317940157	-2.6957736504393863
YBL046W	0.042140459543505836	0.35907558789758537
YBL047C	-0.795285033783885	-0.4233355294291717
YBL049W	0.22207592174784319	-1.3867503146380957
YBL051C	-0.7792554380477893	0.6310616619346291
YBL052C	-0.08881412318927154	-0.04694464752932411
YBL054W	0.08197430086296781	0.8596874652414119
YBL055C	-0.045155482638525556	0.36777928465853754
YBL056W	0.05461139786785205	1.091540815268001
YBL057C	-0.3268952887970364	0.5391161336887298
YBL058W	-4.843619555388606	-2.4662045016758953
YBL060W	-0.005942546118203153	0.22309342802793514
YBL061C	-0.11670259705169954	0.24181794539505513
YBL063W	0.02426896610892552	-0.08147662870246464
YBL064C	-0.41195073278809174	0.48722026758917225
YBL066C	0.3215266490095782	0.42634778717514865
YBL067C	-0.0866334262986048	0.21208773103300094
YBL068W	-0.2654291628523808	1.213497386083192
YBL069W	0.11076285277733486	0.24653862800546028
YBL072C	-0.13185218950174127	-0.06715834546017953
YBL075C	0.036880943348659975	0.5060871767233427
YBL078C	0.20670192998113135	-1.4427814749724073
YBL079W	-0.8909221157684014	-0.7616405689699159
YBL080C	-0.8960814633630609	-3.030115452463895
YBL082C	-0.41321750960663156	0.30225533985420255
YBL085W	0.059190909093139676	0.9525189867045124
YBL087C	-2.0588997254389967	0.6511309904350023
YBL088C	-0.05783320884909674	1.0087953773042995
YBL089W	-0.4358531846695068	0.782455752924048
YBL090W	-0.6702861851715879	-2.9350531266503386
YBL091C	0.33115451398577583	0.5158746330446227
YBL091C-A	0.20415012264180823	0.023816150040974267
YBL093C	-3.9451617339474194	-2.500246022318085
YBL098W	-0.006362859803376186	-0.0021723251091455356
YBL099W	-0.1422521728125495	-2.736996067000461
YBL101C	0.010831859592505936	-0.12966833119528123
YBL102W	-0.26112495563190236	-0.18653802082444454
YBL103C	-0.4827311077631	0.4185162399873797
YBL104C	-0.009209462160709517	0.3011300493618187
YBL106C	-0.007442899309007775	-1.2308787936403154
YBR001C	0.015620464988258111	-0.2208761909813224
YBR003W	-0.8978453497823962	-1.80366088335978
YBR005W	0.020502573919983978	0.0776956125620805
YBR006W	0.08679719465686281	-0.16449696188311014
YBR008C	0.07362367435587337	0.36783465923461245
YBR009C	-0.6512221616745589	-0.10356910689301169
YBR010W	-0.5152527401601856	0.08695107742035342
YBR014C	-0.05070838982820142	1.1632489136218698
YBR015C	-0.780814203294157	-0.7630110897277755
YBR016W	-0.08548699838957886	0.46450878074464214
YBR018C	-0.023429606636447577	0.0005331184648110772
YBR019C	0.04676747621837933	0.19848140662596883
YBR020W	0.10769354581525059	0.781480764852439
YBR021W	-2.6374596251085256	-1.157634050800362
YBR022W	-0.09305041741214307	0.6107767681202483
YBR023C	-0.35636187254646884	-0.004490146650576404
YBR024W	-0.03915185497164008	0.5959126497709368
YBR025C	-0.7449020773937308	0.1970021143793896
YBR026C	-1.3213130216974454	-2.0318403939522436
YBR028C	-0.25100625847993424	-0.18753278553036626
YBR030W	-0.09064177674520926	-0.06672919249559647
YBR031W	-1.3472754878553175	0.5775619107923237
YBR034C	-0.18367709248315417	0.3907755550371677
YBR035C	-0.030484242071133316	-0.1899218029553213
YBR036C	-0.0872538657412404	0.4987243357687815
YBR037C	-1.2074803495067044	-3.0921507989754953
YBR040W	-0.136539425817215	0.7622835859252486
YBR041W	0.04769079537176989	-0.6049067867161084
YBR042C	-0.04515647086959142	-0.20268168741377857
YBR043C	0.32428818214775784	0.5453556618143385
YBR044C	-0.04339751299027089	0.1434469886610098
YBR045C	0.08190045694091115	0.5418987061365054
YBR046C	0.2536572642904238	0.9100921731138023
YBR048W	-2.30103778830958	1.001958594822452
YBR050C	0.06406016862233094	0.5871951093659653
YBR052C	-0.07828099803686211	1.0512577888367725
YBR054W	-0.022164503153486496	0.425232384999921
YBR057C	0.2398208178505779	1.4616803030616536
YBR058C	-0.20495229359494102	-1.7081819297833731
YBR059C	-0.07273125964816371	-0.6167727673036371
YBR061C	-0.631639464486694	0.721251025053574
YBR065C	-0.10116774074503562	1.0047293012896403
YBR066C	-0.007232570101007927	0.776839188779285
YBR067C	-0.09312816517997417	0.9340001463342421
YBR068C	0.03851513467023894	0.5071570926396516
YBR069C	0.08029696754747538	0.1953962516732101
YBR071W	0.1628095104161154	0.07191094702565994
YBR072W	0.07115717952709152	-0.35870548849576483
YBR073W	-0.1571994666664123	1.118529988114336
YBR076W	0.04411075057691874	0.6618479485689721
YBR077C	-0.6675422188640854	-0.47380550019479567
YBR078W	-0.5741931135258295	-2.3180399350697147
YBR081C	-0.28886504781751077	-2.678455251771888
YBR082C	-1.4938946474412056	-0.30476076308142713
YBR083W	0.15904500608645716	0.7239149376954749
YBR084C-A	-2.20010271476617	-0.2414933322521537
YBR084W	0.06840517065547215	0.10056531248111036
YBR085W	0.6288251624597083	-0.1635021971771888
YBR092C	-0.12574684256015037	0.11611568004106809
YBR093C	-0.25520934071076073	0.7642830036542478
YBR094W	-0.21308828200629978	0.9668827562057166
YBR095C	-0.952039241878197	-0.3835765838072248
YBR097W	-4.071846709694437	-3.139492435803446
YBR098W	-0.219370682104196	0.035379548123521024
YBR101C	0.5215005298944331	-1.925353106496327
YBR103W	-0.5952579855636907	-1.519593922642344
YBR104W	-0.30340137526909305	0.5780029297374939
YBR105C	-0.22305918352579307	-0.677133032888966
YBR106W	-0.032138942579694074	-0.5020445563296831
YBR107C	-0.1936148704427202	-0.08243975079348526
YBR108W	0.05114180964857972	0.012757056133397792
YBR111C	0.01552206778902365	-0.06074082762575706
YBR112C	-4.422551714936163	-2.282101835196953
YBR114W	-0.03557591126775209	-0.16007490645082384
YBR115C	0.14315409578074653	0.6447075396102876
YBR119W	0.1538772502434744	-0.6052311235188336
YBR120C	-0.042147017309436256	-0.44496918970366883
YBR121C	-1.0494444089884034	-0.8687112671380517
YBR122C	0.5753942961326148	-1.924387017910159
YBR125C	0.04992395064959095	0.5780029297374939
YBR126C	-0.7460439085761668	-0.9132976891956912
YBR127C	-0.18914990149416852	-2.5923144953072934
YBR128C	-0.15980389481797624	-1.7284562760594535
YBR129C	-0.19351674727528106	0.41584243902832335
YBR130C	0.11690804735468986	-0.49370079431321817
YBR131W	-0.15521251273707543	-2.763106498062175
YBR132C	-3.9125374235843275	-3.0653478561022713
YBR133C	-0.430769650110429	-1.2960704909881995
YBR137W	0.28710873182964297	-0.004490146650576404
YBR139W	0.2580747432390221	-0.2183072061841227
YBR145W	-0.18033484602596586	-0.3259692257182034
YBR146W	-0.07226103306594173	0.0717072476922411
YBR147W	-0.09071511523255013	0.4391254706044866
YBR148W	0.029961880515249832	0.08410324207934637
YBR149W	-0.10807215926276666	-0.3011772369439929
YBR150C	-0.2590804124206894	-0.5020445563296831
YBR151W	0.06737180644312572	-0.02453376552634458
YBR156C	0.07362621501600132	0.637160775956619
YBR157C	0.024536466762259138	-0.2542037751248284
YBR158W	0.05206997805621799	0.07010138498606157
YBR159W	0.14692921662013742	0.22571185441091618
YBR161W	0.16524739516525297	-0.06424524722594101
YBR162C	0.11104011193126787	0.1300463412508262
YBR162W-A	-0.37603255555420656	-0.13342589171466535
YBR163W	-0.24983684028002878	0.26502582576083067
YBR164C	-0.14566733902264478	0.3563464123624529
YBR165W	-0.29594363751996006	0.83271806902939
YBR166C	-0.32350202455828087	0.5866492742589394
YBR168W	-0.6134218080501311	-0.35931263116915996
YBR169C	-0.06099429806595741	0.012757056133397792
YBR170C	-0.11084815099424733	1.2793773103051524
YBR171W	-1.5237393791922773	-0.826881707903581
YBR172C	-0.6177941099020129	-0.47154305322943924
YBR173C	-3.532003523763654	-0.35834950907813934
YBR175W	-1.9532357303901395	0.058565674191552036
YBR176W	-0.5885420670735614	-0.785912432261706
YBR177C	-0.5190628058015215	-0.47703106925117145
YBR179C	-0.49792904347420447	0.0717072476922411
YBR180W	-0.40108728018040607	-0.8068024910860503
YBR181C	-0.4994347953751129	0.3609761224550211
YBR182C	-0.41489866998404934	0.8063142845587065
YBR183W	-0.332938424998166	0.25233911484933097
YBR185C	-0.18227759696449047	0.022669105250846335
YBR186W	-0.25427910075141885	-0.06833505520177557
YBR188C	-0.32036318954191567	-0.06424524722594101
YBR189W	-3.0795569623666172	-0.20926532897642564
YBR191W	-0.10352079215172372	-1.314263016892312
YBR194W	-0.20225781200651471	0.2684827814386638
YBR195C	-0.29631601602449625	0.6971927494123596
YBR199W	-0.29062580371612323	-0.058962908201058976
YBR200W	-0.427734894985556	-0.5516463328489852
YBR201W	-0.18101149959179683	-0.3824058070559223
YBR203W	-0.6770475298964005	0.1718857888024539
YBR204C	-0.6442567888028569	0.14217337341128072
YBR205W	-0.2924103062261569	-0.1946701728537645
YBR207W	-2.284236274483658	0.1483595046242463
YBR208C	-0.4615511491459529	0.4129234078037909
YBR210W	-0.6255627969670229	1.0605468739733752
YBR212W	-0.4377669545877232	0.07540943363554993
YBR213W	-0.41921612951337467	-0.5246769366369626
YBR214W	-0.4391535205282945	-0.047530035904975156
YBR215W	-0.983368870569412	-0.7081329071738853
YBR216C	-0.6212046645592013	-0.29150250743829476
YBR217W	-0.42246421996331573	-2.120113401206302
YBR218C	-0.3096509534513766	0.03567421997477808
YBR221C	0.0016188242235647494	-1.1540801896143975
YBR222C	-0.03167904913485787	0.33383269186104764
YBR223C	-1.0586036777661367	-0.2049619333500152
YBR227C	-0.13154746951998453	0.6597516253318424
YBR228W	-0.5099922572048283	0.10810218781762271
YBR229C	-0.09135146931175159	0.6336860213079036
YBR230C	-0.7533379280074464	0.9905751641121493
YBR231C	-0.36670152374241916	-1.1746498669628789
YBR233W	-0.3455869004143128	0.09077785615983038
YBR238C	-0.42468715178579747	0.8995967132841337
YBR240C	-0.46018733372647336	0.4854819014330989
YBR244W	-2.7827588160224153	-0.15497253479818732
YBR245C	-0.4114790451942141	0.12477191287966986
YBR246W	-0.061478727658370376	-0.31792409087985946
YBR248C	-0.3895567538975851	0.17817673617727522
YBR249C	-0.20966044468790837	0.2287099921726981
YBR250W	-0.07712722295099626	-0.02788788270575281
YBR251W	-0.22841153734858488	-3.1514385117599404
YBR255W	-0.19098618636784723	-0.44037507755286354
YBR258C	-0.25782404325258695	-0.008564133318961255
YBR260C	-4.422107310692909	0.07210080271506038
YBR261C	-0.8528561812469071	0.13626411507869204
YBR262C	-0.5615881609942248	-0.6604494641828995
YBR263W	-0.6038535317983997	0.035379548123521024
YBR264C	-0.2571562940106135	-0.2681047713831184
YBR267W	-0.2520723942696591	0.141643359611705
YBR268W	-0.241644393778846	-3.091664623381979
YBR272C	-0.08268797364503891	0.11237591849256459
YBR273C	-0.20980726243249692	-0.5782795262776936
YBR274W	0.1820379819168773	0.08341501520526919
YBR275C	0.017506550313622943	0.808980174864038
YBR276C	-0.6817389228824733	-0.46278398189241216
YBR278W	-0.6514321709879238	-1.591135897267987
YBR279W	0.3288160437659184	-2.193462960208112
YBR280C	-0.27441178418109	0.3117402136705006
YBR281C	-0.5631715847789099	-1.2970889876552956
YBR282W	-1.1718754565112743	-2.899753152844727
YBR283C	-1.1527631387320008	-0.4236994195005237
YBR286W	-0.41608189988178745	-1.3048908698915958
YBR288C	-0.2845540927348688	-0.029659869140156513
YBR289W	-3.360338366793074	-1.4224570278894015
YBR290W	0.04760060727133536	-0.5516463328489852
YBR291C	-0.4973642004949232	-1.2130244481829469
YBR293W	0.20789375564499796	0.9727920145383058
YBR294W	-0.3847279075438964	-0.08267904806866702
YBR295W	-0.5517544791525696	-1.5790345747321393
YBR296C	0.16703229460631872	0.13041023132217777
YBR297W	-0.25338812137568456	-0.9591320168784534
YBR298C	-0.386437261323116	-1.2483138744502582
YBR299W	0.2974103878449446	0.6227238329084586
YBR301W	-0.5288273028123687	0.06760755139924908
YCL001W	-0.3119389373032356	-0.09373023132251948
YCL005W	0.061392220516296406	-1.8487700677844152
YCL008C	-0.9410786720516923	-1.1618247196111908
YCL009C	-0.5020389816821886	-0.3011772369439929
YCL010C	-0.6503936881507322	-0.43984308608985645
YCL011C	-0.16794493759823959	-0.7472036259217554
YCL014W	-0.11791224053003012	0.5025847347865909
YCL016C	-1.4736957145596024	-0.20268168741377857
YCL024W	-0.12340919665032883	-0.41029877209034005
YCL025C	-0.20504050556948006	-0.5655928153661939
YCL026C-A	-5.565565332272544	0.04919946018112982
YCL027W	-0.07099353639437064	0.4174087484658769
YCL028W	0.18490072181911715	0.5866492742589394
YCL029C	-1.2750103973603018	0.4487586691781282
YCL030C	-0.045570312552966084	0.2806098135991183
YCL032W	0.4964232318680328	-2.548089656047001
YCL033C	0.39742731131176495	-2.084572811683221
YCL034W	0.10178278506090001	0.5636688251877586
YCL035C	0.13185413700640997	0.7794576151622656
YCL036W	0.04013245931215455	-2.0789325155772826
YCL037C	-0.9819836205434138	0.0773159011832792
YCL038C	-0.3403824575225007	0.5126945502471651
YCL039W	-0.11639202199330048	-1.2928726092198608
YCL040W	-0.0011686710284710138	-0.20146344674012479
YCL044C	-0.589037665880537	0.22934284447069958
YCL045C	-0.3063159445792157	0.5377950545166515
YCL047C	0.11074272614451335	0.37174252217477183
YCL048W	0.1359037840162415	0.31254710035045324
YCL050C	0.07300844313427406	-1.9731650976103439
YCL051W	0.13255094059598346	-0.32346154848737296
YCL055W	0.40851490328949736	-0.08147662870246464
YCL056C	0.10006501244129956	-0.6202712539135276
YCL057W	0.027492629828907024	-0.22026904830792726
YCL058C	-1.8105980284284506	-1.7599334264524489
YCL061C	-1.3583628599690403	0.21208773103300094
YCL063W	-1.459045132399779	-1.9684444149999387
YCL064C	-0.09290286041747457	-0.05849617963128336
YCL069W	0.11792039360130757	-0.5322256779540628
YCR002C	-0.12490858901435761	-1.5704594260942188
YCR003W	-0.36378957499670944	-1.1659085945967325
YCR004C	-0.4635114587008152	-3.119938288626914
YCR005C	0.27069899165838224	-0.192168428613228
YCR008W	-0.21533028245647837	0.36564340815278185
YCR009C	-1.1031882429452866	-2.646828458179261
YCR010C	-0.241996311737368	-0.42897384787168
YCR011C	-0.035143260931802714	-0.45636053106769703
YCR014C	-0.05826962833437349	-0.37556902457407465
YCR017C	-0.03374322414776178	-0.8684897688337514
YCR019W	0.15819663367329617	-2.2400487999947503
YCR020C	0.33518887000712033	-0.008564133318961255
YCR020C-A	-0.5820326238817664	-0.9913758414616316
YCR020W-B	-1.9031927538750433	-2.3243506590788496
YCR021C	-0.048741663638063704	-0.20477207766061434
YCR023C	0.03390280115598755	0.03173273675628748
YCR024C	-1.5428603514846548	-2.6971318108008
YCR024C-A	-0.7493524922000467	-1.2618786679252352
YCR026C	-0.29312711585217877	-0.7357489993279275
YCR027C	-0.22251639377163038	0.17411066016261564
YCR028C	-2.4227981275591515	-0.053779452347740016
YCR028C-A	0.11886373735943011	-3.1159879059229825
YCR030C	0.06659750238935101	-0.0783914737497063
YCR031C	-1.4044053822219211	0.10338150520721756
YCR032W	0.02356737410723261	0.08929856391325199
YCR033W	-0.36401876516777226	-1.157634050800362
YCR034W	-2.6998935213646305	-1.1540801896143975
YCR036W	-0.34197275380932035	-1.3274045903930016
YCR037C	0.528896729937883	-0.8971441342892026
YCR044C	-1.3833141979525443	-1.4515227473385537
YCR045C	-0.7795778170273069	-1.5117623754545755
YCR046C	-0.442107715986983	-2.391052632067068
YCR047C	-0.07197791519752708	-1.3888545485289507
YCR048W	-3.433933309114882	1.0112219703344487
YCR053W	-0.011881816243600973	-2.1564173688138464
YCR059C	0.03686861307894248	0.7721224614957408
YCR060W	-0.3131457714674713	-0.3706031116981942
YCR063W	-3.2277806081040534	-0.4629679045915195
YCR065W	0.14921074498846157	-0.06715834546017953
YCR066W	0.0063339518057001455	0.09077785615983038
YCR067C	-0.18810154477752988	0.22777653503314602
YCR068W	-0.29697402324255356	-1.3043450347845698
YCR069W	-0.1558171361376245	0.625453008443591
YCR071C	-0.6254371192699414	-3.0507200685329954
YCR073C	-2.8750245502915246	0.023816150040974267
YCR073W-A	-0.004347316470054303	-0.7459141893645774
YCR075C	-0.20951280666500843	0.3609761224550211
YCR077C	0.013790257861613985	0.4406917800420401
YCR079W	-0.4002312936000056	-1.1571574339134298
YCR081W	-2.0607391596389295	-2.0930826974279118
YCR082W	-0.1664265082163145	0.6785176736310193
YCR083W	-0.4455333700175149	0.39100496399519413
YCR084C	-0.8895386025474137	-1.8242074879682306
YCR086W	-0.7202452264740279	0.3166131763651124
YCR088W	-0.22961078463240897	0.22185145539310677
YCR089W	-0.16434797686634334	-0.6695130956883407
YCR091W	-0.06642506042206088	0.1265893855729931
YCR092C	-0.33139479137471956	-0.058962908201058976
YCR094W	-1.2966146173254192	1.3864638297807395
YCR098C	0.11895499637459951	0.03290351350758999
YCR105W	0.022989300459614278	0.425232384999921
YCR106W	0.2056891109635651	0.27448696761595376
YCR107W	0.15840273320532272	0.5000137723259594
YDL001W	-0.14412643786703072	-1.2539541705561967
YDL002C	-0.4654691338145517	-0.5438226963149412
YDL006W	-0.5463984535015218	0.13605052742811616
YDL010W	-0.15839916418819378	-0.04694464752932411
YDL012C	0.0037298584550949747	0.4443781446778992
YDL013W	-0.837909013911535	-1.5703308779711869
YDL018C	-0.17401723118314952	0.5377950545166515
YDL019C	0.03039539028903127	-1.675866909316669
YDL020C	-0.9134540055392252	-0.18200323857657802
YDL021W	0.07593736778844702	-1.4871266220914336
YDL022W	0.09328774745264339	-0.33065233272341477
YDL024C	0.20352708760388444	0.1953962516732101
YDL025C	-0.10714352844319282	-0.4818348137256899
YDL033C	-0.9665639557253333	-0.5861763363586945
YDL035C	-0.12646650817052454	-0.7506783805704708
YDL036C	-0.017000101425887475	0.02152008279728708
YDL037C	0.030298363433182346	0.20971453491549563
YDL039C	0.0928410477448436	0.0800193670938045
YDL040C	-0.2582508914346299	-3.1057297657050635
YDL042C	0.04498250812267233	0.08470445176244713
YDL044C	0.04084890740486129	-2.6985562228871625
YDL045W-A	0.07422861184934793	-2.535691683996465
YDL046W	0.05876718740444984	0.22720696796494427
YDL047W	-3.743998846538433	1.0463709824981413
YDL048C	0.08475611268796052	0.9525189867045124
YDL049C	-0.4729678601919852	-2.57473867078316
YDL051W	0.00805267483721598	-0.23713258438623708
YDL052C	-0.4871216133537465	-0.46347220876648937
YDL053C	-0.04068721903629849	-0.30476076308142713
YDL054C	0.35069895288179254	-0.31474400808240194
YDL056W	0.3240743434744419	0.39024356357416107
YDL059C	-0.21393588301140803	-0.2991936405224442
YDL061C	-0.257872575209579	0.07210080271506038
YDL063C	-1.3817898600931555	-2.6677778469065423
YDL065C	-0.2863219949690307	0.31225242849919577
YDL066W	0.03705242239367421	0.00876810899255635
YDL067C	-0.9364164224976605	-2.8848916713799913
YDL069C	-0.6527136223924778	-2.6270854441450435
YDL070W	0.012263997551562926	-0.25261571138953076
YDL072C	0.6190336175956088	-2.5134943896440602
YDL074C	-1.5079838747264662	-0.06302700655228764
YDL075W	-5.524068016362454	-0.6631133768248005
YDL076C	-0.06477067068282152	0.6097424501457014
YDL077C	0.023630969751381844	0.012757056133397792
YDL078C	0.06254534109765698	0.2161320527499181
YDL079C	-0.06704404814729907	0.11237591849256459
YDL080C	0.1960894284731783	-0.021638466262986263
YDL081C	-2.378306994501877	-1.570275503395112
YDL082W	-1.943270281202696	-0.24200554708084884
YDL083C	-2.977629290546684	-0.7436675637066716
YDL085W	-0.012056725580826443	-0.30653274951583126
YDL088C	-0.473250785407799	0.3326302724948453
YDL089W	0.24331041204817105	-0.9014475299156126
YDL090C	-1.7559687584932744	-1.7504742622607574
YDL091C	0.2140021125025422	-0.9685219628500511
YDL093W	0.2884280348152067	-0.07839147374970588
YDL095W	-0.7393180440082536	-0.8807611704246873
YDL099W	-0.11035755475634053	-0.4795545677894533
YDL100C	-1.1126058604796223	-1.1158816204397102
YDL101C	-1.303370152297395	-0.13342589171466535
YDL104C	-0.9944970799902524	-2.9847414259447578
YDL106C	-0.9373074728626938	0.21790997217461533
YDL107W	-0.22258801607120568	-2.249774454333804
YDL110C	-0.14171507612364584	0.1718857888024539
YDL112W	-0.12505026183426182	0.557482693974793
YDL113C	-0.5402183214736306	-2.796661678305562
YDL115C	-0.9142145132502043	-0.3011772369439929
YDL116W	-4.548982381428318	-0.8206955766906159
YDL117W	-0.6555134123777916	0.13605052742811616
YDL122W	-0.1276136363682627	0.7830886052220503
YDL123W	0.22647904024839566	0.39935861432881403
YDL124W	-0.06702096834830835	0.4006796935008922
YDL125C	-0.15011591538519792	0.23330608198693426
YDL127W	0.14947595683937684	0.866292861101803
YDL128W	0.17697016811609897	0.49996630840360984
YDL130W	-2.0188667032782672	0.09184777207613934
YDL130W-A	0.1640362618991762	0.2157523413711168
YDL131W	0.19668194922274188	0.33383269186104764
YDL133C-A	-0.16203535367225952	-0.21682791393754344
YDL133W	0.2915457645675362	-0.4818348137256899
YDL134C	0.09320916117505144	0.7487860330069349
YDL135C	0.034290921547421103	0.35052417122083807
YDL136W	-1.761451044488267	0.10600586458049256
YDL137W	0.08366649706179767	0.6618479485689721
YDL138W	-0.03605435766829759	0.35681314093222893
YDL142C	-0.21766080864798276	0.5752658435486365
YDL146W	-0.2436643598354371	-1.2935865457185438
YDL149W	0.06599300307779192	-1.996527235723757
YDL154W	0.14889948083099686	-0.05373198842539043
YDL155W	-0.08904492401256854	-0.4835731798817633
YDL159W	0.43773406481213584	1.2293918670801867
YDL160C	-2.704098628922877	-3.077799225065452
YDL161W	-0.13467633296094964	-0.013664527308167704
YDL167C	-1.2478911321065758	-3.1598407796529124
YDL168W	-0.08534197727319918	0.3166131763651124
YDL169C	-0.049205512802203435	-0.1865993283908142
YDL170W	0.019615757223119777	0.24898499766992277
YDL171C	0.13588999601434437	0.23900175266894794
YDL173W	-0.03583955255307929	0.12987230686887632
YDL174C	0.023220266979857213	0.11611568004106809
YDL175C	-0.0006113803235781542	0.07210080271506038
YDL176W	-0.1641876808554096	0.4131369954543668
YDL178W	-0.04502588407859133	0.7275617490627084
YDL179W	-0.16403240328015212	0.42407742955606864
YDL181W	-0.5434401907845597	-0.9658481618909943
YDL182W	-2.5286250433186517	-0.11417927120169359
YDL183C	-0.2255428423021355	-0.26182371232545365
YDL184C	-0.00026586419004223546	-0.08673523576617083
YDL185W	0.4359327671565903	-2.624106094185859
YDL188C	-0.12187761419063971	-0.06074082762575706
YDL189W	-0.04770924133503576	0.804558119431752
YDL190C	-0.7313835417601269	-0.43694778682649854
YDL191W	-1.9093089018690468	0.8596874652414119
YDL192W	-2.7182563255337815	-0.18596647609281272
YDL194W	-0.051584060358679996	0.523411508381135
YDL197C	0.11214870391145786	-0.292823586610373
YDL198C	-1.9921734847873729	-2.368049110255856
YDL200C	0.019636429242988085	0.7278564209139651
YDL201W	-0.08832979540151124	0.22309342802793514
YDL202W	-0.2682995265991755	-2.628447559833321
YDL203C	-0.057806895294709844	-0.17349137516845717
YDL204W	0.14973262433801302	0.23028421226397733
YDL210W	0.07423677435401214	0.764093147964847
YDL213C	-0.9437267194928703	0.7032206675508238
YDL214C	-0.1391020745282656	0.7658334917843508
YDL215C	0.06670383409242994	0.3828787449561677
YDL216C	-0.26970857601465614	1.0771572691324844
YDL219W	-0.07379533887948765	0.7137022837364742
