orf	hap ? | growth (culture turbidity) | standard | YPD | Marek A~Korona R, 2013	hap ? | chronological lifespan | standard | YPD | Marek A~Korona R, 2013
YBL005W	0.4639929471005077	108.38726111111112
YBL006C	0.46834556248117204	60.080061111111114
YBL007C	0.36052948839470883	108.7528611111111
YBL008W	0.4608993896935604	95.73899444444443
YBL009W	0.46684447393594325	100.37179444444443
YBL011W	0.4619192836634049	125.2440611111111
YBL013W	0.4633628002980661	136.70299444444444
YBL015W	0.4422225223001761	136.23579444444442
YBL016W	0.45522905923855533	113.98146111111112
YBL017C	0.4482153827015633	114.4070611111111
YBL019W	0.4650053270733363	113.81266111111113
YBL021C	0.4289508768497705	126.19826111111111
YBL022C	0.40909743634210316	11.563861111111114
YBL024W	0.40844648229005726	110.57612777777778
YBL025W	0.1090797270960633	48.563061111111104
YBL027W	0.40261473783081375	87.23506111111111
YBL028C	0.45821767455951995	118.87399444444445
YBL031W	0.4532156537493616	95.0918611111111
YBL032W	0.45086113441578196	95.67079444444444
YBL033C	0.509879022027908	50.44592777777777
YBL036C	0.4714291807888729	113.89639444444443
YBL037W	0.4626183116485187	78.44592777777777
YBL038W	0.4355530161585153	20.67988333333334
YBL039C	0.3830671420415552	123.40779444444443
YBL042C	0.44298770020293826	134.7995277777778
YBL043W	0.46993502041899204	126.50459444444444
YBL045C	0.44181219519526077	15.854727777777763
YBL046W	0.459345867258618	118.83312777777779
YBL047C	0.4176726652269145	92.45819444444446
YBL049W	0.4683000810111933	59.9816611111111
YBL051C	0.41847035360267987	128.00172777777777
YBL052C	0.4528291122437728	105.14626111111109
YBL054W	0.4613281375981666	135.70866111111113
YBL055C	0.45500171788164473	119.12652777777778
YBL056W	0.4599664644776618	143.52439444444443
YBL057C	0.440981366273091	124.9022611111111
YBL058W	0.2162134742242382	23.593461111111107
YBL060W	0.4569530898411665	114.24919444444446
YBL061C	0.45144128489090946	114.88039444444443
YBL063W	0.4584565196540349	103.98219444444442
YBL064C	0.4367487118703073	123.15286111111111
YBL066C	0.4732490947233396	121.1008611111111
YBL067C	0.45293763129749015	113.87819444444442
YBL068W	0.4440401342530578	147.63552777777775
YBL069W	0.4627607559620532	115.03952777777776
YBL072C	0.4506873885360707	104.46486111111109
YBL075C	0.4590841354595227	123.78886111111109
YBL078C	0.4675350177667221	58.0928611111111
YBL079W	0.4129134317535848	81.05399444444443
YBL080C	0.4126566846920525	4.584127777777766
YBL082C	0.4366856726546293	116.91772777777777
YBL085W	0.46019435686691734	138.83799444444443
YBL087C	0.35479080796897544	128.67826111111108
YBL088C	0.45437083017893515	140.7350611111111
YBL089W	0.4355592428199331	133.10519444444444
YBL090W	0.4238930422198013	7.788661111111097
YBL091C	0.47372821073483434	124.11879444444442
YBL091C-A	0.4674080309677234	107.53159444444445
YBL093C	0.2609238569486927	22.44592777777777
YBL098W	0.45693217357188826	106.65552777777778
YBL099W	0.45016984923365994	14.46512777777779
YBL101C	0.4577878425489765	102.35766111111111
YBL102W	0.44425432655853997	100.44059444444446
YBL103C	0.4332264344979129	120.8368611111111
YBL104C	0.45679051674858123	116.87979444444444
YBL106C	0.4568784270536857	65.23606111111111
YBR001C	0.4580261401906143	99.28306111111111
YBR003W	0.4125689075755214	45.92768333333334
YBR005W	0.4582690908930633	109.34786111111111
YBR006W	0.46156814154962483	101.18359444444444
YBR008C	0.46091258141042896	119.12839444444444
YBR009C	0.4248417342635223	103.2374611111111
YBR010W	0.4316080450792919	109.65986111111113
YBR014C	0.45472538592731265	145.9416611111111
YBR015C	0.4183927840283721	81.00779444444443
YBR016W	0.45299468153330014	122.38726111111112
YBR018C	0.45608287295414307	106.74672777777778
YBR019C	0.459576123684094	113.41952777777779
YBR020W	0.4626080165838668	133.07232777777776
YBR021W	0.32599965725947055	67.70512777777778
YBR022W	0.45261829952500304	127.31792777777777
YBR023C	0.4395150066893923	106.57739444444444
YBR024W	0.4553004792528697	126.8168611111111
YBR025C	0.4201798961833771	113.3696611111111
YBR026C	0.3914956849590327	38.23579444444443
YBR028C	0.44475786808440887	100.4070611111111
YBR030W	0.45273816185297694	104.47932777777778
YBR031W	0.3902037024411142	126.19826111111111
YBR034C	0.4481084013074439	119.90172777777775
YBR035C	0.45573180978485556	100.3265277777778
YBR036C	0.45290675607521974	123.5406611111111
YBR037C	0.3971603942183182	2.492927777777789
YBR040W	0.45045413537205614	132.42519444444443
YBR041W	0.4596220712530725	86.33746111111111
YBR042C	0.45500166870383346	99.89639444444443
YBR043C	0.4733865182067439	125.11259444444443
YBR044C	0.45508920055909013	111.56432777777779
YBR045C	0.4613244628680477	124.9960611111111
YBR046C	0.46987167833978677	137.40779444444442
YBR048W	0.34274117669553844	140.50459444444445
YBR050C	0.4604366681384533	126.52299444444442
YBR052C	0.45335327714679896	142.16646111111112
YBR054W	0.45614582889882893	121.0632611111111
YBR057C	0.4691831286927042	156.00172777777777
YBR058C	0.447049673383275	49.146261111111095
YBR059C	0.45362945141058497	85.93746111111112
YBR061C	0.4258162373121374	131.04199444444444
YBR065C	0.45221435331378346	140.59799444444445
YBR066C	0.45688889376582664	132.91586111111113
YBR067C	0.4526144305259552	138.21372777777776
YBR068C	0.45916545849738727	123.82492777777776
YBR069C	0.4612446676647958	113.31552777777775
YBR071W	0.46535077847287715	109.15286111111111
YBR072W	0.46078984005835766	94.6368611111111
YBR073W	0.449426019959817	144.43419444444444
YBR076W	0.4594439157858612	129.03952777777775
YBR077C	0.4240295915166783	90.75686111111109
YBR078W	0.42867496732292815	28.588061111111127
YBR081C	0.4428738831934405	16.438527777777765
YBR082C	0.3829074236583132	96.45532777777777
YBR083W	0.4651634436583425	131.13179444444447
YBR084C-A	0.3477640566357541	98.58806111111112
YBR084W	0.46065289053554775	110.11879444444442
YBR085W	0.4885413364058398	101.21712777777778
YBR092C	0.4509912118118103	110.64299444444445
YBR093C	0.44454870810975233	132.49259444444445
YBR094W	0.4466447983329025	139.32219444444445
YBR095C	0.4098720312179375	93.79846111111112
YBR097W	0.2546195724114378	0.8970499999999978
YBR098W	0.4463321642769659	107.92139444444445
YBR101C	0.4832004898093265	41.82546111111112
YBR103W	0.4276267061042282	55.503527777777784
YBR104W	0.44215050503560366	126.21312777777779
YBR105C	0.4461486116311948	83.90272777777777
YBR106W	0.4556494661385913	89.80492777777776
YBR107C	0.44761386294916	103.94972777777777
YBR108W	0.4597938057134128	107.15879444444447
YBR111C	0.45802124360411706	104.68119444444444
YBR112C	0.23716727288936634	29.799527777777765
YBR114W	0.45547843063554616	101.33266111111112
YBR115C	0.4643726567514306	128.46172777777778
YBR119W	0.4649062781731607	86.3265277777778
YBR120C	0.45515142956879	91.72892777777777
YBR121C	0.40502481168586085	77.4446611111111
YBR122C	0.4858824308615021	41.85802777777777
YBR125C	0.4597332008183918	126.21312777777779
YBR126C	0.4201230746966527	75.94166111111112
YBR127C	0.4478360553167687	19.342316666666665
YBR128C	0.44929641456637964	48.46281666666666
YBR129C	0.447618745898883	120.74672777777778
YBR130C	0.4630665621945918	90.08619444444446
YBR131W	0.4495248976906536	13.584950000000006
YBR132C	0.26254735597963824	3.3964500000000015
YBR133C	0.4358122171614161	63.038461111111104
YBR137W	0.47153633958562474	106.57739444444444
YBR139W	0.47009150744000233	99.3696611111111
YBR145W	0.44827472310318567	95.74039444444445
YBR146W	0.45365285151903373	109.14599444444445
YBR147W	0.4527345122750455	121.53159444444445
YBR148W	0.4587398188538972	109.56386111111112
YBR149W	0.4518707654601852	96.57612777777778
YBR150C	0.4443560701321263	89.80492777777776
YBR151W	0.46060146674210395	105.90172777777775
YBR156C	0.460912707842504	128.20732777777778
YBR157C	0.4584698314159275	98.15959444444445
YBR158W	0.45983999459813046	109.0918611111111
YBR159W	0.46456051988037467	114.33746111111111
YBR161W	0.4654720960879848	104.5630611111111
YBR162C	0.4627745533408398	111.11259444444443
YBR162W-A	0.43853612516068946	102.23099444444445
YBR163W	0.44481606239696864	115.66272777777777
YBR164C	0.449999898697667	118.74112777777776
YBR165W	0.4425216279765643	134.7995277777778
YBR166C	0.4411502268908956	126.50459444444444
YBR168W	0.42672281119038	94.61639444444444
YBR169C	0.4542135233968702	107.15879444444447
YBR170C	0.45173262246694446	149.85632777777775
YBR171W	0.381422246116246	78.85472777777777
YBR172C	0.42650523025945675	90.83312777777779
YBR173C	0.28148404493106866	94.64886111111109
YBR175W	0.36004901547308643	108.70299444444443
YBR176W	0.4279609135415437	80.23579444444444
YBR177C	0.4314184429755936	90.64812777777779
YBR179C	0.43247013241444376	109.14599444444445
YBR180W	0.4372893150151711	79.53159444444445
YBR181C	0.43239520096839135	118.89719444444445
YBR182C	0.4366020122733607	133.9094611111111
YBR183W	0.44068063881993674	115.23506111111111
YBR185C	0.4481780450667472	107.49292777777778
YBR186W	0.44459500008208	104.42519444444444
YBR188C	0.4413064262266257	104.5630611111111
YBR189W	0.30399935777010223	99.6744611111111
YBR191W	0.45209725730053424	62.42519444444446
YBR194W	0.44718376014860506	115.7792611111111
YBR195C	0.4425030971284167	130.23099444444446
YBR199W	0.442786261862497	104.74112777777778
YBR200W	0.43596323712013874	88.1328611111111
YBR201W	0.44824105047083923	93.83792777777778
YBR203W	0.4235565742152227	112.52299444444445
YBR204C	0.42518835541754907	111.52139444444443
YBR205W	0.4426974588176658	100.16646111111112
YBR207W	0.34357727839734364	111.72992777777777
YBR208C	0.4342804228246457	120.64832777777777
YBR210W	0.4261186334002008	142.47959444444442
YBR212W	0.43546400697975446	109.27079444444445
YBR213W	0.4363871604869476	89.04199444444446
YBR214W	0.43539500664117853	105.12652777777777
YBR215W	0.40831296004512235	82.85772777777777
YBR216C	0.42633550921035845	96.9022611111111
YBR217W	0.4362255242212545	35.260127777777775
YBR218C	0.4418395043122218	107.93132777777778
YBR221C	0.4573293698999894	67.82492777777776
YBR222C	0.4556723520342231	117.98219444444442
YBR223C	0.4045690146492546	99.81952777777776
YBR227C	0.4507025524610575	128.9688611111111
YBR228W	0.43186982498774906	110.37286111111109
YBR229C	0.45270284508516706	128.09019444444442
YBR230C	0.4197600989479982	140.1208611111111
YBR231C	0.4390004697226299	67.13152777777776
YBR233W	0.4400512067383843	109.78886111111109
YBR238C	0.4361149034105924	137.05399444444444
YBR240C	0.4343482910182495	123.0942611111111
YBR244W	0.31876906470378114	101.50466111111109
YBR245C	0.43677218468377205	110.93479444444444
YBR246W	0.45418941649728856	96.01159444444443
YBR248C	0.43786311406373674	112.73506111111111
YBR249C	0.44681537942726773	114.43852777777776
YBR250W	0.45341069300365494	105.78866111111108
YBR251W	0.44588225990918534	0.4943499999999972
YBR255W	0.44774467540161406	91.88379444444445
YBR258C	0.444418591426959	106.4400611111111
YBR260C	0.23718938798851297	109.1592611111111
YBR261C	0.41480772490859347	111.32219444444445
YBR262C	0.42930223355453334	84.4651277777778
YBR263W	0.42719896185991507	107.92139444444445
YBR264C	0.4444518209492138	97.69099444444446
YBR267W	0.4447048134634158	111.50352777777778
YBR268W	0.44522374699804423	2.5093166666666633
YBR272C	0.45313397072929473	110.51692777777777
YBR273C	0.44680807326620525	87.23506111111111
YBR274W	0.4663076540206088	109.5406611111111
YBR275C	0.4581199983492675	133.99932777777778
YBR276C	0.4233231142008375	91.12839444444444
YBR278W	0.4248312834704498	53.09186111111112
YBR279W	0.4736118403321015	32.78752777777777
YBR280C	0.4435931278072447	117.2374611111111
YBR281C	0.42922343688568726	63.004127777777775
YBR282W	0.39893221739654533	8.978616666666673
YBR283C	0.3998833127315406	92.44592777777775
YBR286W	0.43654313064273054	62.741127777777784
YBR288C	0.44308841129598814	105.72892777777777
YBR289W	0.2900266995615293	58.77799444444443
YBR290W	0.4596175831798526	88.1328611111111
YBR291C	0.4324982409635378	65.83792777777778
YBR293W	0.4675943271525393	139.52139444444444
YBR294W	0.4381034142352514	103.9416611111111
YBR295W	0.4297915917283268	53.49979444444444
YBR296C	0.4655609188854832	111.12486111111112
YBR297W	0.4446393383113636	74.39659444444443
YBR298C	0.43801835085235624	64.64832777777777
YBR299W	0.47204898578019067	127.7206611111111
YBR301W	0.43093252767935136	109.00779444444443
YCL001W	0.44172564628656635	103.56912777777775
YCL005W	0.46030390177139285	44.40706111111111
YCL008C	0.410417467253026	67.56386111111111
YCL009C	0.43226560760997595	96.57612777777778
YCL010C	0.42488296198444964	91.90172777777777
YCL011C	0.44889128799304995	81.5406611111111
YCL014W	0.4513810888287398	123.67079444444444
YCL016C	0.38391259273604844	99.89639444444443
YCL024W	0.4511075411940118	92.89766111111112
YCL025C	0.44704528364894536	87.66272777777777
YCL026C-A	0.1802869440961932	108.38726111111112
YCL027W	0.4537159265570995	120.79952777777777
YCL028W	0.46645011390421737	126.50459444444444
YCL029C	0.3937998644161602	121.85632777777776
YCL030C	0.4549810745038505	116.1880611111111
YCL032W	0.48195255633298695	20.833127777777776
YCL033C	0.4770261753826485	36.45819444444444
YCL034W	0.4623138765928589	125.72992777777777
YCL035C	0.4638103315431523	133.00412777777777
YCL036W	0.45924594219067155	36.64832777777777
YCL037C	0.4083818948992172	109.3350611111111
YCL038C	0.4403101978985784	124.01159444444443
YCL039W	0.4514567401848524	63.146261111111095
YCL040W	0.45719065445159895	99.93746111111112
YCL044C	0.42793625082304	114.4598611111111
YCL045C	0.44200546594058693	124.85772777777777
YCL047C	0.46275975439087763	119.26012777777777
YCL048W	0.46401185604812917	117.26466111111112
YCL050C	0.46088196536733234	40.21372777777776
YCL051W	0.4638450069106878	95.82492777777776
YCL055W	0.47757793248129765	103.98219444444442
YCL056C	0.46222839425921664	85.81952777777776
YCL057W	0.45861694036077894	99.30352777777777
YCL058C	0.36714716309165135	47.40172777777777
YCL061C	0.38965195628366206	113.87819444444442
YCL063W	0.3846416566051247	40.3728611111111
YCL064C	0.4526256424737179	104.75686111111109
YCL069W	0.4631169400610378	88.78752777777777
YCR002C	0.4510329262206096	53.78886111111109
YCR003W	0.43914537840925677	67.42619444444443
YCR004C	0.434182871010454	1.5562166666666524
YCR005C	0.4707197339020223	100.25079444444442
YCR008W	0.4465332286010757	119.05452777777776
YCR009C	0.4023503317849153	17.504661111111094
YCR010C	0.44520623433775275	92.26812777777776
YCR011C	0.4554999608194285	91.34492777777776
YCR014C	0.45434911242908704	94.06839444444444
YCR017C	0.4555696315139775	77.45212777777776
YCR019W	0.4651212256995468	31.21712777777778
YCR020C	0.4739289743070983	106.4400611111111
YCR020C-A	0.4282848460506529	73.30966111111111
YCR020W-B	0.36253932784976745	28.375327777777773
YCR021C	0.4548232570555691	99.82592777777778
YCR023C	0.4589359327569978	107.79846111111112
YCR024C	0.3804707201026101	15.808944444444442
YCR024C-A	0.4199584280804518	64.1910611111111
YCR026C	0.4426617878802493	81.92679444444444
YCR027C	0.44617562273518696	112.59799444444445
YCR028C	0.33668195918015714	104.91586111111111
YCR028C-A	0.4631638841239196	1.6893833333333295
YCR030C	0.46056293468220844	104.08619444444444
YCR031C	0.3873607204099252	110.21372777777776
YCR032W	0.45842160599847587	109.73899444444443
YCR033W	0.4391339731100648	67.70512777777778
YCR034W	0.3228927296664627	67.82492777777776
YCR036W	0.4402310592301488	61.98219444444442
YCR037C	0.4835685504202507	76.48619444444442
YCR044C	0.38841029101668245	57.79819444444443
YCR045C	0.4184543109046115	55.767527777777765
YCR046C	0.43524799561133526	26.12681666666667
YCR047C	0.453666940447808	59.91072777777777
YCR048W	0.286364359539252	140.81686111111108
YCR053W	0.4566575311248046	34.03632777777777
YCR059C	0.45908352186246226	132.75686111111108
YCR060W	0.4416655900256265	94.23579444444442
YCR063W	0.2966232341819027	91.12219444444442
YCR065W	0.464674056658741	104.46486111111109
YCR066W	0.4575640110303362	109.78886111111109
YCR067C	0.4478882251893148	114.4070611111111
YCR068W	0.4424703524031188	62.75952777777777
YCR069W	0.4494948095295874	127.81266111111113
YCR071C	0.42612488755905203	3.8895499999999856
YCR073C	0.31417760120590926	107.53159444444445
YCR073W-A	0.4570324740107959	81.58412777777777
YCR075C	0.4468227264082289	118.89719444444445
YCR077C	0.4579350627252681	121.58439444444444
YCR079W	0.4373319118813827	67.72119444444444
YCR081W	0.35469927133240464	36.171327777777755
YCR082W	0.44896685031460337	129.6014611111111
YCR083W	0.43507752316495935	119.90946111111111
YCR084C	0.41298228017822813	45.2350611111111
YCR086W	0.4214069067509198	117.40172777777777
YCR088W	0.445822581197774	114.20732777777778
YCR089W	0.44907028525605996	84.15959444444445
YCR091W	0.4539432697938269	110.9960611111111
YCR092C	0.44075745539211586	104.74112777777778
YCR094W	0.392724763370733	153.46619444444445
YCR098C	0.46316842548957743	107.83792777777778
YCR105W	0.4583928390453578	121.0632611111111
YCR106W	0.46748461637355115	115.98166111111111
YCR107W	0.46513148192831605	123.58412777777777
YDL001W	0.4500765792927533	64.45819444444444
YDL002C	0.4340854502952056	88.39659444444443
YDL006W	0.4300581261732674	111.31499444444444
YDL010W	0.44936631884300066	105.14626111111109
YDL012C	0.45743442229775777	121.70866111111111
YDL013W	0.4155515478864367	53.79319444444443
YDL018C	0.44858910956717674	124.85772777777777
YDL019C	0.458761391806392	50.23559444444444
YDL020C	0.4117921666356043	100.5934611111111
YDL021W	0.46102771883414406	56.597994444444446
YDL022W	0.4618911340069971	95.58252777777778
YDL024C	0.4673770265796135	113.31552777777775
YDL025C	0.45191697735612735	90.48619444444444
YDL033C	0.4091492309934073	86.9688611111111
YDL035C	0.4509553987506898	81.42352777777775
YDL036C	0.45640282747157596	107.45419444444444
YDL037C	0.4587565634129427	113.79819444444443
YDL039C	0.4618689046775595	109.42619444444443
YDL040C	0.44439734997841357	2.035183333333322
YDL042C	0.45948729747010214	109.58412777777777
YDL044C	0.45928159513693423	15.760927777777757
YDL045W-A	0.4609426852018504	21.2510611111111
YDL046W	0.4601732710035436	114.38786111111109
YDL047W	0.27093442113030897	142.00172777777777
YDL048C	0.46146657021948134	138.83799444444443
YDL049C	0.43371228761769315	19.93479444444443
YDL051W	0.4576495406597774	98.73506111111111
YDL052C	0.4330079476857031	91.10519444444442
YDL053C	0.455224074202667	96.45532777777777
YDL054C	0.47470080991792557	96.11879444444442
YDL056W	0.4733758768514158	119.88379444444445
YDL059C	0.4466026187620516	96.64299444444445
YDL061C	0.44441617630816355	109.1592611111111
YDL063C	0.3884861473646024	16.798461111111124
YDL065C	0.443000434338559	117.25472777777777
YDL066W	0.4590926688525756	107.02432777777778
YDL067C	0.41064947698897925	9.47959444444443
YDL069C	0.42476751399638757	18.17019444444445
YDL070W	0.457859110709524	98.21312777777779
YDL072C	0.4880540751144468	21.99932777777779
YDL074C	0.38220629475812135	104.60412777777778
YDL075W	0.18235199471081362	84.37532777777777
YDL076C	0.45402559797513	127.28306111111108
YDL077C	0.4584247707386803	107.15879444444447
YDL078C	0.4603612850578307	114.01452777777779
YDL079C	0.4539124668140579	110.51692777777777
YDL080C	0.4670069028204653	105.9993277777778
YDL081C	0.33889599253749886	53.795061111111096
YDL082W	0.3605449308478082	98.57079444444445
YDL083C	0.3090716328491613	81.65986111111111
YDL085W	0.45664882702849335	96.39559444444444
YDL088C	0.43369820827598166	117.9416611111111
YDL089W	0.4693567830239416	76.34112777777777
YDL090C	0.36986570536316427	47.72059444444443
YDL091C	0.4678983002121541	74.0800611111111
YDL093W	0.4716019926858665	104.08619444444446
YDL095W	0.4204577770853546	77.0384611111111
YDL099W	0.4517570362402308	90.5630611111111
YDL100C	0.4018816784165944	69.11259444444444
YDL101C	0.3923885844796405	102.23099444444445
YDL104C	0.4077591816813862	6.113677777777771
YDL106C	0.4106051352270215	114.07446111111109
YDL107W	0.44617205856072134	30.889277777777767
YDL110C	0.4501965770309453	112.52299444444445
YDL112W	0.4510258760888745	125.52139444444443
YDL113C	0.43036567101472856	12.453811111111108
YDL115C	0.4117543211296592	96.57612777777778
YDL116W	0.230875643664185	79.0632611111111
YDL117W	0.4246281867193534	111.31499444444444
YDL122W	0.45089831366608046	133.1265277777778
YDL123W	0.4685191954856213	120.1910611111111
YDL124W	0.45391361534504227	120.23559444444443
YDL125C	0.4497785220820907	114.5934611111111
YDL127W	0.46468725452187326	135.9313277777778
YDL128W	0.4660554619986777	123.58252777777778
YDL130W	0.3567829902392034	109.82492777777776
YDL130W-A	0.46541182588880087	114.00172777777777
YDL131W	0.46703638871157	117.98219444444442
YDL133C-A	0.44918536942098947	99.41952777777779
YDL133W	0.47175714175033173	90.48619444444444
YDL134C	0.4618872232807903	131.97019444444445
YDL135C	0.45895524697612977	118.54486111111108
YDL136W	0.36959288776484023	110.30219444444442
YDL137W	0.46141234716025065	129.03952777777775
YDL138W	0.45545462148037935	118.75686111111109
YDL142C	0.4464172535207938	126.1208611111111
YDL146W	0.4451232264690608	63.122194444444425
YDL149W	0.4605328526962415	39.42619444444443
YDL154W	0.4646585670728344	104.9174611111111
YDL155W	0.45281762679292975	90.42759444444442
YDL159W	0.4790319794753672	148.17132777777775
YDL160C	0.32268346890447713	2.976716666666661
YDL161W	0.45054684934556377	106.26812777777776
YDL167C	0.3951494132761781	0.21111111111111333
YDL168W	0.4530018982879009	117.40172777777777
YDL169C	0.4548001743096013	100.43852777777776
YDL170W	0.45822495981314276	115.12199444444444
YDL171C	0.46401116990925084	114.78546111111109
YDL173W	0.4554653109292142	111.10672777777778
YDL174C	0.4584043327418566	110.64299444444445
YDL175C	0.4572183871732804	109.1592611111111
YDL176W	0.4490782621424836	120.65552777777778
YDL178W	0.45500816715625386	131.2547277777778
YDL179W	0.4490859892941123	121.02432777777778
YDL181W	0.4302053396040133	74.17019444444445
YDL182W	0.33141564417544594	102.87979444444444
YDL183C	0.44602501614145984	97.90272777777777
YDL184C	0.4572355812565186	103.80492777777776
YDL185W	0.47894234064574365	18.270627777777765
YDL188C	0.45118375805841276	104.68119444444444
YDL189W	0.4548746339763327	133.8502611111111
YDL190C	0.42085262548421737	91.9993277777778
YDL191W	0.3622349670761335	135.70866111111113
YDL192W	0.3219789327327569	100.4598611111111
YDL194W	0.4546818095193568	124.37286111111109
YDL197C	0.4628297207293768	96.85772777777777
YDL198C	0.3581113375320802	26.902261111111105
YDL200C	0.4582259885246726	131.2646611111111
YDL201W	0.45285321407720125	114.24919444444446
YDL202W	0.44389729498045655	18.124277777777767
YDL203C	0.45437213963282314	100.88039444444443
YDL204W	0.4647000271883503	114.49159444444444
YDL210W	0.46094309139644163	132.48619444444444
YDL213C	0.4102856912121901	130.43419444444444
YDL214C	0.45032660906873384	132.5448611111111
YDL215C	0.46056822611718395	119.63552777777777
YDL216C	0.44382717578605435	143.03952777777775
YDL219W	0.45357649913108306	130.78752777777777
YDL222C	0.45138004250618335	118.46486111111109
YDL223C	0.4516190772242769	95.78886111111109
YDL224C	0.45285152283352875	100.0928611111111
YDL225W	0.45488422168570897	76.38732777777777
YDL226C	0.4624134443651446	109.58412777777777
YDL227C	0.44165901832938176	109.0942611111111
YDL229W	0.43425818167023295	112.2510611111111
YDL230W	0.45886079917943356	123.72119444444444
YDL231C	0.45951707949858145	143.5046611111111
YDL232W	0.4488765919705409	138.93479444444444
YDL234C	0.45035629548801337	126.73506111111108
YDL236W	0.4578753874256145	119.10519444444442
YDL237W	0.4560745110374335	110.45532777777775
YDL238C	0.4639893686184164	105.45212777777776
YDL239C	0.4642066678679552	63.88379444444445
YDL240W	0.4561484385685463	111.10672777777778
YDL243C	0.46314041596971833	55.32219444444445
YDR001C	0.4502315026233526	121.79846111111112
YDR003W	0.452864348026176	126.58806111111112
YDR004W	0.40791762696492756	125.69099444444446
YDR005C	0.4417171837787943	114.44059444444444
YDR006C	0.4423052058939376	111.50352777777778
YDR007W	0.41373797875970214	128.09019444444442
YDR009W	0.4585874902268973	97.90272777777777
YDR011W	0.4464239894584172	99.28306111111111
YDR014W	0.44965239242107263	102.4921277777778
YDR017C	0.3738436497125421	105.8502611111111
YDR019C	0.45813656760388194	105.12839444444444
YDR022C	0.4327131156211541	86.3265277777778
YDR025W	0.4446544873907549	105.4446611111111
YDR026C	0.45135518643938566	94.60832777777777
YDR027C	0.4178620982073155	90.34112777777777
YDR028C	0.33323363579444937	20.462816666666665
YDR030C	0.4709417287111774	113.41952777777779
YDR031W	0.45967250221969813	119.07232777777777
YDR032C	0.45577619635230415	119.03846111111109
YDR033W	0.4756700353734679	108.65126111111111
YDR034C	0.46865091103600265	101.91072777777777
YDR035W	0.45704799560728837	89.48352777777775
YDR036C	0.44943659712946243	66.70299444444443
YDR043C	0.4647801881119851	99.98146111111112
YDR046C	0.46711654360722416	109.74039444444445
YDR049W	0.45860476760981655	41.90272777777778
YDR050C	0.45254549724179505	108.47159444444442
YDR051C	0.43908699297458614	136.6163944444444
YDR055W	0.4267586057860906	107.15879444444447
YDR057W	0.42445011908608016	101.18359444444444
YDR058C	0.45990219011492445	133.07232777777776
YDR059C	0.4233740852691277	115.33266111111112
