orf	hap alpha | abundance of calcium | hypotonic shock (sodium 2-(N-morpholino)ethanesulfonate [10 mM], minimal complete-leu [standard]) | Loukin SH~Saimi Y, 2007
YBR033W	-0.00021226049919835402
YBR034C	-0.1863479485956154
YBR035C	-0.26855691824034295
YBR036C	-0.2502498476953978
YBR037C	-0.18937314770033137
YBR039W	-0.2646665953499578
YBR040W	-0.05800657764866895
YBR041W	-0.23959428735225827
YBR042C	0.04794967045869381
YBR043C	-0.06293477523505792
YBR044C	-0.09367501760560296
YBR045C	-0.02268782827954801
YBR046C	-0.1454390061568424
YBR047W	-0.00021226049919835402
YBR048W	-0.20197766286325347
YBR050C	-0.19871647513524668
YBR051W	-0.09011453162059706
YBR052C	-0.060499665839430415
YBR053C	0.1865078410606297
YBR054W	0.021894855350325915
YBR056W	-0.09875898076688538
YBR056W-A	-0.060499665839430415
YBR057C	-0.07643375123255813
YBR058C	-0.17317641254797628
YBR058C-A	-0.2658269704882136
YBR059C	-0.16582170730177492
YBR062C	-0.20349873922892825
YBR063C	-0.2492206440005608
YBR064W	0.012630921089572878
YBR065C	0.3438964324137415
YBR066C	0.16424311350336027
YBR067C	0.47177466288814485
YBR068C	0.042373025821464176
YBR069C	0.41472129852264183
YBR071W	0.4421069134180833
YBR072C-A	-0.13192954144450342
YBR072W	0.1865078410606297
YBR073W	0.03178685295079102
YBR074W	0.05429571312608668
YBR076W	0.3438964324137415
YBR077C	0.6669572251911816
YBR078W	0.07240111232962369
YBR081C	-0.06991177406522657
YBR083W	-0.04170561640138238
YBR084C-A	-0.15203397663136173
YBR084W	0.09335949107613498
YBR085C-A	0.2536294461965157
YBR085W	-0.004237735325529621
YBR089C-A	0.1009277945123752
YBR090C	0.03698867927517353
YBR092C	0.09335949107613498
YBR093C	-0.06763896384024737
YBR094W	0.04794967045869381
YBR095C	0.41472129852264183
YBR096W	0.0860939197773444
YBR097W	-0.26713641798063115
YBR098W	-0.0831333579430434
YBR099C	-0.18433902731513993
YBR101C	-0.044594394343939504
YBR103W	-0.0501579666777532
YBR104W	0.008216077418432778
YBR105C	0.26949455286499774
YBR106W	-0.24821096449505672
YBR107C	-0.08254381405247928
YBR108W	-0.07213407739631732
YBR111C	0.06594224089201958
YBR111W-A	0.5777309109955077
YBR112C	-0.22842571796121044
YBR113W	-0.0528379801800171
YBR114W	0.07911327284321226
YBR115C	0.13464114618289974
YBR116C	0.4421069134180833
YBR117C	-0.004237735325529621
YBR119W	0.1009277945123752
YBR120C	0.03178685295079102
YBR125C	-0.2322058330116213
YBR126C	-0.038741805265512096
YBR127C	-0.24495322578199621
YBR128C	0.9167909049390683
YBR129C	0.47177466288814485
YBR130C	-0.20832513032693445
YBR131W	-0.2505072421490685
YBR132C	0.1170515713982782
YBR133C	0.1170515713982782
YBR134W	0.5777309109955077
YBR137W	0.4421069134180833
YBR138C	0.23867091705194676
YBR139W	0.1009277945123752
YBR141C	0.28635122870026003
YBR144C	0.32343591553783696
YBR145W	0.03178685295079102
YBR146W	5.663630820148921
YBR147W	-0.10809498584487678
YBR148W	-0.06531390510434913
YBR149W	0.21117956619165804
YBR150C	-0.2056568006430445
YBR151W	-0.060499665839430415
YBR156C	-0.06763896384024737
YBR157C	0.05372910217364089
YBR158W	0.17509716818752916
YBR159W	-0.03569999909975045
YBR161W	-0.15653913958290439
YBR162C	-0.06991177406522657
YBR162W-A	-0.02607455767110758
YBR163W	-0.038741805265512096
YBR164C	-0.1863479485956154
YBR165W	-0.10809498584487678
YBR166C	-0.05800657764866895
YBR168W	-0.04741095283793266
YBR169C	0.1009277945123752
YBR170C	-0.18826471752377547
YBR171W	0.12565091907075984
YBR172C	0.0860939197773444
YBR173C	-0.038741805265512096
YBR174C	0.14404952339327862
YBR175W	-0.17421665621803456
YBR176W	-0.10661036118415644
YBR177C	-0.008144813833439402
YBR178W	0.8426215312639145
YBR179C	-0.008144813833439402
YBR180W	-0.14185684593507114
YBR181C	-0.06991177406522657
YBR182C	0.06594224089201958
YBR182C-A	0.021894855350325915
YBR183W	0.042373025821464176
YBR184W	-0.14630345107147125
YBR185C	-0.19319213557875248
YBR186W	0.6201134102384528
YBR187W	-0.008144813833439402
YBR188C	0.3658184147807821
YBR189W	-0.18046857294863594
YBR191W	-0.06763896384024737
YBR194W	0.1009277945123752
YBR195C	-0.18308663639004355
YBR196C-A	-0.1263654473953546
YBR196C-B	0.22454341730429844
YBR197C	0.6201134102384528
YBR199W	0.30429543200876497
YBR200W	-0.11098470170235032
YBR200W-A	0.05372910217364089
YBR201W	0.03698867927517353
YBR203W	-0.02936975383586821
YBR204C	0.026758420837221242
YBR205W	-0.18350815307680735
YBR206W	0.01718817907268525
YBR207W	-0.09191257704302504
YBR208C	0.26949455286499774
YBR209W	-0.07430753889595551
YBR210W	-0.07643375123255813
YBR212W	0.23867091705194676
YBR213W	0.6669572251911816
YBR214W	0.3658184147807821
YBR215W	-0.20853752323568087
YBR216C	-0.11377302402096515
YBR217W	-0.03569999909975045
YBR218C	0.22454341730429844
YBR219C	0.06594224089201958
YBR220C	0.03178685295079102
YBR221C	0.21117956619165804
YBR221W-A	0.17509716818752916
YBR222C	0.47177466288814485
YBR223C	0.3658184147807821
YBR224W	-0.14092885877617023
YBR225W	0.3893642476935294
YBR226C	-0.17816314766732774
YBR227C	0.5392013662291939
YBR228W	0.3893642476935294
YBR229C	0.26949455286499774
YBR230C	0.0860939197773444
YBR231C	0.7190059084719914
YBR232C	-0.1454390061568424
YBR233W	0.3658184147807821
YBR235W	0.008216077418432778
YBR238C	0.12565091907075984
YBR239C	-0.20724072991256015
YBR240C	0.3438964324137415
YBR241C	0.32343591553783696
YBR242W	0.6669572251911816
YBR244W	-0.07430753889595551
YBR245C	-0.00021226049919835402
YBR246W	0.5392013662291939
YBR248C	0.6669572251911816
YBR249C	0.41472129852264183
YBR250W	0.8426215312639145
YBR251W	0.7190059084719914
YBR255W	-0.22712905058926722
YBR258C	-0.11377302402096515
YBR259W	-0.044594394343939504
YBR260C	0.012630921089572878
YBR261C	0.04794967045869381
YBR262C	0.3438964324137415
YBR263W	-0.09191257704302504
YBR264C	0.47177466288814485
YBR266C	0.008216077418432778
YBR267W	-0.2312220093372272
YBR268W	0.17509716818752916
YBR269C	0.26949455286499774
YBR270C	-0.10809498584487678
YBR271W	-0.13192954144450342
YBR272C	0.21117956619165804
YBR273C	0.1088181534139873
YBR274W	-0.14715597260796726
YBR275C	-0.09011453162059706
YBR276C	-0.019205698060057237
YBR277C	-0.02607455767110758
YBR278W	-0.18433902731513993
YBR279W	-0.23130595090886746
YBR280C	-0.13707840459446205
YBR281C	-0.13806240955200969
YBR282W	5.663630820148921
YBR283C	-0.16396282575603172
YBR284W	-0.011938643688945991
YBR285W	-0.18091582545320978
YBR286W	-0.14277157613455915
YBR287W	-0.09709723229022026
YBR288C	-0.00021226049919835402
YBR289W	-0.04741095283793266
YBR290W	-0.15203397663136173
YBR291C	-0.060499665839430415
YBR292C	0.09335949107613498
YBR293W	-0.10198841648568745
YBR294W	0.28635122870026003
YBR295W	-0.1613785270217058
YBR296C	-0.011938643688945991
YBR296C-A	0.05372910217364089
YBR297W	-0.1878884301673717
YBR298C	0.05372910217364089
YBR299W	0.5392013662291939
YBR300C	-0.04741095283793266
YBR301W	0.19851907566389357
YCL001W	0.22454341730429844
YCL001W-A	0.03698867927517353
YCL001W-B	-0.044594394343939504
YCL002C	0.2536294461965157
YCL004W	0.12565091907075984
YCL005W	-0.10661036118415644
YCL007C	-0.23863497951886556
YCL008C	-0.055453415043672266
YCL009C	-0.07430753889595551
YCL010C	0.21117956619165804
YCL011C	-0.07851423857267464
YCL014W	0.0754039209804396
YCL016C	-0.08449563967550963
YCL022C	0.3893642476935294
YCL023C	0.025910560203757763
YCL024W	0.3438964324137415
YCL025C	0.30429543200876497
YCL026C-A	0.22454341730429844
YCL027W	0.04794967045869381
YCL028W	0.1865078410606297
YCL029C	-0.14185684593507114
YCL030C	0.13464114618289974
YCL032W	0.19851907566389357
YCL033C	-0.10355786188174079
YCL034W	0.14404952339327862
YCL035C	-0.19481084735690948
YCL036W	0.1088181534139873
YCL037C	0.8426215312639145
YCL038C	-0.2140847111451606
YCL039W	0.5777309109955077
YCL040W	0.6669572251911816
YCL042W	0.1865078410606297
YCL044C	-0.0501579666777532
YCL045C	0.1088181534139873
YCL046W	-0.004237735325529621
YCL047C	-0.07643375123255813
YCL048W	-0.03569999909975045
YCL049C	-0.0528379801800171
YCL050C	-0.019205698060057237
YCL051W	-0.004237735325529621
YCL055W	-0.10038907689161404
YCL056C	0.026758420837221242
YCL057C-A	-0.1275138764070989
YCL057W	0.09335949107613498
YCL058C	-0.2380182679816078
YCL061C	0.08401197244611198
YCL063W	-0.1964734046985919
YCL064C	-0.18973596718755237
YCL069W	-0.06293477523505792
YCL076W	0.3438964324137415
YCR001W	-0.09875898076688538
YCR002C	0.0860939197773444
YCR003W	0.13464114618289974
YCR004C	-0.15357495829452555
YCR005C	-0.00021226049919835402
YCR006C	-0.055453415043672266
YCR007C	-0.19009553268834092
YCR008W	0.1009277945123752
YCR009C	-0.22128341899444107
YCR010C	0.3658184147807821
YCR011C	0.042373025821464176
YCR014C	0.21117956619165804
YCR015C	0.14404952339327862
YCR016W	-0.10661036118415644
YCR017C	-0.08055046022470358
YCR019W	-0.07851423857267464
YCR020C	-0.055453415043672266
YCR020C-A	0.05372910217364089
YCR020W-B	-0.10509824347416351
YCR021C	-0.05800657764866895
YCR022C	0.14404952339327862
YCR023C	-0.14092885877617023
YCR024C	1.5101458943402999
YCR024C-A	-0.16203634851771603
YCR025C	0.03698867927517353
YCR026C	0.06594224089201958
YCR027C	-0.16820107568032622
YCR028C	-0.26786641592035515
YCR028C-A	5.663630820148921
YCR030C	0.21117956619165804
YCR031C	-0.20832513032693445
YCR032W	-0.06763896384024737
YCR033W	0.1865078410606297
YCR034W	-0.2622463800349303
YCR036W	0.14404952339327862
YCR037C	-0.05800657764866895
YCR043C	0.008216077418432778
YCR044C	-0.14092885877617023
YCR045C	0.3438964324137415
YCR046C	4.180243346645842
YCR047C	-0.23314087204100406
YCR048W	0.09335949107613498
YCR049C	0.26949455286499774
YCR050C	0.03178685295079102
YCR051W	-0.019205698060057237
YCR053W	-0.02936975383586821
YCR059C	0.13464114618289974
YCR060W	0.6201134102384528
YCR061W	-0.04685328837420972
YCR063W	-0.21564880044255014
YCR065W	0.07240111232962369
YCR066W	-0.13998732435947517
YCR067C	0.26949455286499774
YCR068W	0.09335949107613498
YCR069W	0.4421069134180833
YCR071C	0.6669572251911816
YCR073C	0.3658184147807821
YCR073W-A	0.021894855350325915
YCR075C	0.13464114618289974
YCR075W-A	-0.16003852027057383
YCR076C	0.41472129852264183
YCR077C	-0.09875898076688538
YCR079W	0.7190059084719914
YCR081W	0.2536294461965157
YCR082W	0.14404952339327862
YCR083W	0.4421069134180833
YCR084C	0.1088181534139873
YCR085W	0.021894855350325915
YCR086W	-0.11098470170235032
YCR087C-A	0.9167909049390683
YCR087W	0.6201134102384528
YCR088W	0.28635122870026003
YCR089W	0.23867091705194676
YCR090C	0.12565091907075984
YCR091W	0.3438964324137415
YCR092C	0.30429543200876497
YCR094W	-0.2667238396716808
YCR095C	2.273030880713312
YCR098C	0.41472129852264183
YCR099C	0.1865078410606297
YCR100C	0.21117956619165804
YCR101C	1.5101458943402999
YCR102C	0.3893642476935294
YCR102W-A	0.05372910217364089
YCR105W	0.32343591553783696
YCR106W	0.32343591553783696
YCR107W	-0.004237735325529621
YDL001W	0.1170515713982782
YDL002C	0.28635122870026003
YDL005C	0.6669572251911816
YDL006W	-0.20249237052234545
YDL009C	0.30429543200876497
YDL010W	0.021894855350325915
YDL011C	-0.02268782827954801
YDL012C	1.2134683996396842
YDL013W	-0.08055046022470358
YDL018C	0.01718817907268525
YDL019C	-0.00021226049919835402
YDL020C	-0.18091582545320978
YDL021W	-0.011938643688945991
YDL022W	0.1170515713982782
YDL023C	-0.08254381405247928
YDL024C	0.01718817907268525
YDL025C	0.5777309109955077
YDL026W	0.23867091705194676
YDL027C	0.3893642476935294
YDL032W	0.32343591553783696
YDL033C	-0.00021226049919835402
YDL034W	-0.004237735325529621
YDL035C	0.7190059084719914
YDL036C	0.06594224089201958
YDL037C	0.21117956619165804
YDL039C	4.567213991907514
YDL040C	0.04794967045869381
YDL041W	0.012630921089572878
YDL042C	0.28635122870026003
YDL044C	0.47177466288814485
YDL045W-A	1.3483218063217823
YDL046W	0.17509716818752916
YDL047W	-0.13998732435947517
YDL048C	-0.004237735325529621
YDL049C	0.15390591856605657
YDL050C	0.07911327284321226
YDL051W	0.021894855350325915
YDL052C	-0.23863497951886556
YDL053C	-0.11098470170235032
YDL054C	-0.10198841648568745
YDL056W	2.696855873142763
YDL057W	0.1865078410606297
YDL059C	0.042373025821464176
YDL062W	-0.13192954144450342
YDL063C	-0.14456238596172585
YDL065C	0.07240111232962369
YDL066W	0.03178685295079102
YDL067C	-0.008144813833439402
YDL068W	0.05372910217364089
YDL069C	0.09335949107613498
YDL070W	-0.14964441384963134
YDL071C	0.5040222166599508
YDL072C	0.008216077418432778
YDL073W	-0.004237735325529621
YDL074C	-0.03569999909975045
YDL075W	-0.16702514506549307
YDL076C	0.03178685295079102
YDL077C	-0.06991177406522657
YDL078C	0.05972258691506746
YDL079C	0.05372910217364089
YDL080C	-0.1286440763869108
YDL081C	0.9167909049390683
YDL082W	-0.15045162633294518
YDL083C	-0.18135862768410618
YDL085C-A	-0.08827979139362975
YDL085W	0.05972258691506746
YDL086W	0.026758420837221242
YDL088C	-0.15433043956445328
YDL089W	-0.044594394343939504
YDL090C	-0.2268182271756537
YDL091C	0.22454341730429844
YDL093W	0.008216077418432778
YDL094C	-0.04170561640138238
YDL095W	-0.17672195510927435
YDL096C	0.042373025821464176
YDL099W	-0.0501579666777532
YDL100C	-0.21876778167363312
YDL101C	-0.04170561640138238
YDL104C	-0.09875898076688538
YDL106C	0.12565091907075984
YDL107W	5.663630820148921
YDL109C	-0.10198841648568745
YDL110C	-0.09191257704302504
YDL112W	0.12565091907075984
YDL113C	-0.09367501760560296
YDL114W	1.0993616709086782
YDL115C	-0.12975647794184372
YDL116W	-0.04170561640138238
YDL117W	-0.015624078405723852
YDL118W	-0.16003852027057383
YDL119C	-0.10955286051171029
YDL121C	-0.0528379801800171
YDL122W	-0.17623144395793686
YDL123W	0.026758420837221242
YDL124W	-0.06293477523505792
YDL125C	0.15390591856605657
YDL127W	0.09335949107613498
YDL128W	0.03698867927517353
YDL129W	3.2902108625439945
YDL130W	-0.06531390510434913
YDL130W-A	0.28635122870026003
YDL131W	-0.11646519729411046
YDL133C-A	-0.06921517248977839
YDL133W	5.663630820148921
YDL134C	-0.019205698060057237
YDL135C	-0.038741805265512096
YDL136W	-0.2207460084434029
YDL137W	0.47177466288814485
YDL138W	-0.08055046022470358
YDL142C	0.008216077418432778
YDL144C	-0.02936975383586821
YDL146W	-0.17421665621803456
YDL149W	-0.2044755088559057
YDL151C	-0.10509824347416351
YDL154W	0.2536294461965157
YDL155W	0.021894855350325915
YDL156W	-0.02936975383586821
YDL157C	8.630405767155077
YDL158C	0.008216077418432778
YDL159W	0.14404952339327862
YDL159W-A	-0.12280626657383295
YDL160C	-0.1704741035726853
YDL160C-A	-0.07643375123255813
YDL161W	0.19851907566389357
YDL162C	-0.07213407739631732
YDL167C	-0.07851423857267464
YDL168W	-0.060499665839430415
YDL169C	0.16424311350336027
YDL170W	-0.044594394343939504
YDL171C	-0.1613785270217058
YDL172C	0.28635122870026003
YDL173W	0.07911327284321226
YDL174C	0.06594224089201958
YDL175C	-0.015624078405723852
YDL176W	0.008216077418432778
YDL177C	0.15390591856605657
YDL178W	0.042373025821464176
YDL179W	-0.09709723229022026
YDL180W	-0.06531390510434913
YDL181W	-0.11239120057103212
YDL182W	0.17509716818752916
YDL183C	0.07240111232962369
YDL184C	-0.008144813833439402
YDL185W	-0.19009553268834092
YDL186W	-0.00021226049919835402
YDL187C	-0.06991177406522657
YDL188C	0.04794967045869381
YDL189W	-0.16268624445353336
YDL190C	0.2536294461965157
YDL191W	-0.17211330637967498
YDL192W	-0.22596685242626618
YDL194W	-0.044594394343939504
YDL197C	-0.14092885877617023
YDL198C	-0.2405934565947998
YDL199C	-0.11377302402096515
YDL200C	0.0860939197773444
YDL201W	-0.20853752323568087
YDL202W	-0.17863369087858963
YDL203C	-0.14882621888355133
YDL204W	-0.14882621888355133
YDL206W	-0.17523476704404903
YDL210W	-0.060499665839430415
YDL211C	-0.1329909993861872
YDL213C	-0.06531390510434913
YDL214C	-0.015624078405723852
YDL215C	-0.1286440763869108
YDL216C	-0.1886375684659655
YDL218W	-0.14185684593507114
YDL219W	-0.11098470170235032
YDL222C	-0.19605745692548185
YDL223C	-0.16582170730177492
YDL224C	-0.09191257704302504
YDL225W	-0.09709723229022026
YDL226C	-0.25878671008475973
YDL227C	-0.11646519729411046
YDL229W	-0.14715597260796726
YDL230W	-0.157256734103667
YDL231C	0.17509716818752916
YDL232W	-0.25340641182068857
YDL233W	-0.11239120057103212
YDL234C	-0.11239120057103212
YDL236W	-0.16203634851771603
YDL237W	-0.16268624445353336
YDL238C	-0.09367501760560296
YDL239C	-0.015624078405723852
YDL240W	0.003937075091020067
YDL241W	-0.11239120057103212
YDL242W	-0.08449563967550963
YDL243C	0.003937075091020067
YDR001C	-0.08254381405247928
YDR003W	0.19851907566389357
YDR003W-A	-0.0501579666777532
YDR004W	-0.157256734103667
YDR005C	1.0993616709086782
YDR006C	-0.11239120057103212
YDR007W	-0.22270249645746093
YDR008C	-0.14092885877617023
YDR009W	-0.07851423857267464
YDR010C	5.663630820148921
YDR011W	-0.055453415043672266
YDR014W	-0.05800657764866895
YDR015C	0.2536294461965157
YDR017C	-0.13806240955200969
YDR018C	0.1009277945123752
YDR019C	-0.10955286051171029
YDR020C	-0.10038907689161404
YDR022C	-0.011938643688945991
YDR024W	-0.10955286051171029
YDR025W	-0.13085149822248085
YDR026C	-0.09875898076688538
YDR027C	-0.2666171540559307
YDR028C	-0.2299176139037609
YDR029W	0.012630921089572878
YDR030C	-0.004237735325529621
YDR031W	-0.09875898076688538
YDR032C	-0.060499665839430415
YDR033W	-0.12158032651308662
YDR034C	-0.07851423857267464
YDR034W-B	0.06594224089201958
YDR035W	-0.10509824347416351
YDR036C	-0.1275138764070989
YDR042C	-0.14185684593507114
YDR043C	0.012630921089572878
YDR046C	-0.11513081575872539
YDR048C	-0.22964611078186292
YDR049W	0.30429543200876497
YDR051C	0.1088181534139873
YDR055W	-0.1593560323600594
YDR056C	0.16424311350336027
YDR057W	-0.08827979139362975
YDR058C	0.1009277945123752
YDR059C	0.7190059084719914
YDR061W	-0.10509824347416351
YDR063W	-0.1699154239643105
YDR065W	-0.13707840459446205
YDR066C	0.12565091907075984
YDR067C	0.008216077418432778
YDR068W	0.3658184147807821
YDR069C	-0.16702514506549307
YDR070C	-0.10809498584487678
YDR071C	0.008216077418432778
YDR072C	0.05372910217364089
YDR073W	-0.24054506448709587
YDR074W	1.707930890807377
YDR075W	0.06594224089201958
YDR076W	-0.21193650160920244
YDR077W	0.15390591856605657
YDR078C	-0.019205698060057237
YDR079C-A	0.21117956619165804
YDR079W	-0.20767904001011844
YDR080W	-0.25218934310439356
YDR083W	-0.03257707810290186
YDR084C	8.630405767155077
YDR085C	0.47177466288814485
YDR089W	0.1170515713982782
YDR090C	-0.1978516662438117
YDR092W	-0.11777676888871974
YDR093W	-0.1286440763869108
YDR094W	0.01718817907268525
YDR095C	-0.16003852027057383
YDR096W	-0.23508414297878205
YDR097C	-0.13998732435947517
YDR098C	0.23867091705194676
YDR099W	0.1170515713982782
YDR100W	0.26949455286499774
YDR101C	-0.21497879706698414
YDR102C	0.4421069134180833
YDR103W	0.4421069134180833
YDR104C	-0.24139239168064297
YDR105C	0.5392013662291939
YDR107C	-0.038741805265512096
YDR108W	-0.044594394343939504
YDR109C	0.1009277945123752
YDR110W	-0.08254381405247928
YDR111C	0.4421069134180833
YDR112W	-0.044594394343939504
YDR114C	-0.2067962026504975
YDR115W	0.6669572251911816
YDR116C	0.47177466288814485
YDR117C	0.12565091907075984
YDR119W	0.021894855350325915
YDR120C	0.5392013662291939
YDR121W	0.1170515713982782
YDR122W	-0.192859984330767
YDR123C	-0.26828897773866583
YDR124W	0.01718817907268525
YDR125C	0.28635122870026003
YDR126W	-0.06293477523505792
YDR127W	-0.04741095283793266
YDR128W	-0.10509824347416351
YDR129C	-0.24895246646405766
YDR130C	0.17509716818752916
YDR131C	-0.20789590423957235
YDR132C	-0.24890295853631422
YDR133C	-0.2397995312541949
YDR135C	-0.08827979139362975
YDR136C	-0.13403625186311247
YDR137W	-0.12280626657383295
YDR138W	-0.2123117933390031
YDR139C	-0.038741805265512096
YDR140W	-0.16877901885182092
YDR142C	-0.12158032651308662
YDR143C	0.07911327284321226
YDR144C	0.026758420837221242
YDR146C	-0.038741805265512096
YDR147W	0.5040222166599508
YDR148C	0.30429543200876497
YDR149C	-0.10509824347416351
YDR150W	-0.08449563967550963
YDR151C	0.30429543200876497
YDR152W	0.47177466288814485
YDR153C	0.41472129852264183
YDR154C	0.22454341730429844
YDR155C	0.7190059084719914
YDR156W	0.19851907566389357
YDR157W	0.16424311350336027
YDR158W	-0.13085149822248085
YDR159W	-0.18179704573449873
YDR161W	0.32343591553783696
YDR162C	0.17509716818752916
YDR163W	0.6201134102384528
