orf	hap a | growth (pooled culture, microarray) | cordycepin [20 ug/ml], time [12 gen] | SC | Holbein S~Dichtl B, 2009	hap a | growth (pooled culture, microarray) | cordycepin [20 ug/ml], time [18 gen] | SC | Holbein S~Dichtl B, 2009
YDR541C	-0.2836506849637135	-0.306947097764342
YEL001C	0.1268721535829562	0.161017391962305
YEL003W	-0.8019840917365519	-0.5347840343224586
YEL004W	0.1291506006988397	0.0796368809497858
YEL005C	0.1687291958762665	0.1589012683196795
YEL006W	0.1467624844110545	0.24401426287726902
YEL007W	0.20360758040812998	0.6560236607292129
YEL008W	0.449138849790121	0.8061794909728
YEL009C	0.8446723021390035	0.8417497860121975
YEL010W	-0.26045245802496747	-0.4929640965790995
YEL011W	-0.2753472335040175	-0.26357731483755853
YEL012W	-0.555523260541224	-0.7096051904777776
YEL013W	-0.22639815897653803	-0.4793573534739665
YEL014C	0.26075761716672696	0.5605614941868545
YEL015W	0.2594463640323855	0.56131515120724
YEL016C	-0.01663769227319785	-0.350047131934096
YEL017C-A	0.012307494636905749	0.12310857937018241
YEL017W	0.2584546216875895	0.09642230215840861
YEL020C	-0.018485078621224053	-0.14787829547896023
YEL023C	-0.0435249000474691	-0.13082771016035244
YEL024W	-0.5359388644884959	-1.286469838325379
YEL025C	0.006349242516255502	-0.008334270216769555
YEL028W	0.08458752799392714	0.09010690546749953
YEL030W	-0.09981547076401753	-0.03181537322351495
YEL033W	-0.6052225804797735	-1.2150452687684676
YEL037C	0.2926512225715435	0.5054563463588635
YEL038W	0.0765301250025682	0.20046222048942602
YEL039C	-0.046827841971562756	-0.158497958122862
YEL040W	0.09413514121382796	-0.12406270837295395
YEL041W	0.3028566299488785	0.25520163750984204
YEL042W	0.07638195500070566	0.08064523761916484
YEL043W	-0.0512605829455011	-0.32326710022916405
YEL047C	0.003961195883046248	-0.11078967918524049
YEL048C	0.1907423422470945	0.005804225238498103
YEL049W	-0.06463727914837039	-0.2102191938771335
YEL052W	0.031752774589722456	0.011903827898533503
YEL053C	0.4793449025675085	0.978330266961241
YEL054C	0.877555933010276	1.281585277973761
YEL056W	0.030707923351611204	0.06219588554226315
YEL057C	-0.14533567967855998	-0.337877089964583
YEL059W	-0.197179588341758	-0.3775593912060326
YEL060C	-0.12841838846187356	-0.11616923925572355
YEL061C	-1.5283317137756498	-1.74695101683552
YEL062W	1.1251827137939951	1.45060058072753
YEL063C	-0.7369629378224135	-1.033036982617455
YEL064C	-0.1662256843566263	-0.227402945325197
YEL065W	-0.1222	-0.27246078831729403
YEL066W	-0.1817	-0.2309504500233275
YEL067C	-0.06702335135033691	-0.1969721588134912
YEL068C	-0.10001170677851165	-0.2143367870374933
YEL071W	-0.002953520329990099	0.008274698515372684
YEL072W	0.6761732152491979	1.1676662600421985
YER001W	-0.12349566783879405	-0.136452662689791
YER002W	0.22248676722903	0.4390683282203535
YER004W	0.17181931249800556	0.164784923109045
YER005W	0.16927035430318899	0.1348610417351475
YER007C-A	0.8669288604177295	1.353290327315995
YER007W	-0.06416554891302875	-0.05903203674631245
YER010C	0.1985209807234115	0.14972736846950627
YER011W	0.078958523362486	4.6082328333701614e-05
YER016W	-0.19885755748905798	-0.1770108980786566
YER019C-A	0.07751327614840026	-0.021478524532671406
YER019W	0.10306936979193321	0.199780775758941
YER020W	0.1873331986056845	0.40356462330741394
YER024W	0.1048050734537477	0.11547420094285304
YER027C	0.07359461043204255	0.1641820514743513
YER028C	-0.525715391652579	-0.6538037023409671
YER030W	-0.15828810199439394	-0.273270237687979
YER031C	-0.28957792537647653	-0.320058721105854
YER032W	-0.12243278734561405	-0.18605248361806048
YER033C	-0.03532802041284336	-0.211271868689762
YER034W	-0.07899043027753574	-0.10568853290673075
YER035W	0.10461590950460149	0.154695025269956
YER038W-A	-0.03249684423188175	-0.193567290908723
YER039C	0.02695018831876364	0.0709219074748964
YER039C-A	-0.11316870337793594	-0.2751422880406565
YER040W	-0.045848320835889494	-0.09885080267989105
YER041W	0.1340848173995275	0.06858991073705202
YER042W	0.14276191598301702	0.004526529536045487
YER044C-A	0.217183847168879	0.11898727470218953
YER045C	0.0865922389122642	0.2647568123028175
YER046W	-0.0384294951623498	0.038641209909843
YER046W-A	0.020770405093962302	0.057293572661098496
YER047C	0.364130412950327	0.26055119818370454
YER048C	0.8537048960343725	1.286351941338555
YER049W	0.2751579944878045	0.406139174267636
YER050C	-0.2931515609013685	-0.297250352685363
YER051W	-0.21361884957967647	-0.2448342556744565
YER053C	-0.020561472859134185	-0.08881345746334965
YER054C	0.03563486335923705	-0.003478571176610351
YER055C	0.11753179216513815	0.02223095896770976
YER056C	-0.7060965256032925	-1.19101475093638
YER056C-A	0.770985255190488	0.9497929565820035
YER057C	-0.17396908170692948	-0.36112513935136503
YER058W	-0.8666485651892926	-2.21824775941044
YER059W	-0.304982993827194	-0.52471878104831
YER060W	-0.18531504395753556	-0.29611573608972297
YER060W-A	-0.1644247754596	-0.3838621209674765
YER061C	-0.1674252518951565	
YER062C		-0.012899999999999995
YER063W	0.225222442522925	0.8147903364221905
YER064C	-0.4979844593814435	-0.7598303899355755
YER065C	0.13991479404487017	-0.015824668745615
YER066C-A	-0.2108688084004895	-0.035156057901731985
YER066W	-0.09329928047947694	-0.056316868980906
YER067C-A	-0.06535987088448016	-0.13064396148873508
YER067W	-0.17156345501088094	-0.1912916367020165
YER068C-A	0.08736688806639875	0.0025872475141344026
YER069W	0.14373904082751032	0.18507028664615
YER071C	-0.08272160501280786	-0.3596700738262195
YER072W	0.443459738889313	0.6565551428365715
YER073W	-0.07252231434597026	-0.20124447860245948
YER074W	1.0144723611147328	1.3541775017372801
YER075C	0.21599012624506148	0.1617634358865375
YER078C	-1.094538671050796	-2.393771020387305
YER079W	0.0394837533063239	0.08791867728941005
YER080W	-0.07257402434542615	-0.06144460069086399
YER081W	0.0887674302782478	0.22466543775623238
YER084W	0.0683547970693972	-0.028035878519472153
YER085C	-0.0376319481554236	-0.2097028707452605
YER087C-B	0.39945262320956454	0.5020983570645104
YER088C	-0.1544246262680265	-0.2607620931794345
YER089C	0.09272820840226245	0.2600833313563705
YER090W	-0.3457253959861275	-0.13799250766242754
YER091C	-0.330585339816442	-0.341923490694581
YER091C-A	-0.327418361894053	-0.42784039241973804
YER092W	-0.08971647483265395	-0.01136655311708501
YER093C-A	-0.29134257979487	-0.22613459307917624
YER095W	0.0024863565796252526	0.346741685469232
YER096W	0.02566113703219005	-0.10034250762138855
YER097W	-0.225989400833962	-0.312117438804208
YER098W	0.013862910036381498	0.027681659425294006
YER101C	0.018219678077486652	-0.0989435158200246
YER103W	-0.14543334093559965	-0.0281480862965324
YER106W	-0.0426057141590839	0.04575710214256516
YER110C	0.5196239410400505	0.8134065795009819
YER111C	0.259725848247855	0.15487302471598796
YER113C	0.11232621486470261	0.3255028560212375
YER114C	0.1403841901684515	0.2323929156002115
YER115C	-0.15778562837597399	0.02404504489678385
YER116C	0.491451381515092	0.698630767170835
YER118C	0.13958079095555803	-0.2532803370205945
YER119C	0.01966002459480561	0.11579364933610595
YER119C-A	-0.6011531472673365	-0.854190938809678
YER120W	-0.33136031532246246	-0.7161077324382775
YER121W	0.09146274358719017	0.0557285937037894
YER123W	1.27794074936218	2.21956913356426
YER124C	-0.09736719571611704	-0.02170554627237535
YER128W	0.033966656450186296	0.14431754924245
YER129W	0.288793902631738	0.5909331455727275
YER130C	-0.23740749541403305	-0.2840061466425345
YER131W	0.718286018980973	1.22397245307429
YER132C	-0.017278181010444593	0.0653344810929306
YER134C	-0.0017062437046684847	0.223525053701579
YER135C	-0.021405161023884796	0.09481036361020274
YER137C	0.352806401299047	0.5793038259162444
YER139C	0.5401568945920265	0.9347690260083705
YER140W	-0.06608075113462415	-0.1826722521770101
YER141W	-0.708424287146878	-0.8043344300566115
YER142C	0.2118927641176705	0.06612580179028565
YER143W	-0.06559465153935735	-0.10452854676701248
YER144C	-0.12886319946170643	0.0685335272470043
YER145C	-1.090035580724256	
YER149C	0.1442918832483858	0.20252297069852748
YER150W	-0.11746329879114326	-0.07940093884821389
YER151C		0.373217869039148
YER152C	0.012830007474408493	0.11573624865051446
YER153C	-1.0026686517814085	-1.245678665780475
YER154W	-0.4491908281628255	-0.07608354877845253
YER155C		1.5972
YER156C	-1.4741332076085252	-1.93278690911371
YER158C	-0.030479694895088498	-0.13809780488786186
YER161C	-0.1297708557568426	-0.07151598196100589
YER162C	0.1921961121330265	0.47172041798925646
YER163C	0.03510294333835209	-0.024355981736932354
YER164W	-0.13445419507924206	0.06668568663019504
YER166W	0.133661598511302	0.03582529779437635
YER167W	0.043064057756356855	-0.19598972587469424
YER169W	-0.473159447157922	-0.37090655336876605
YER170W	-0.13136225012301894	0.12972715707799082
YER173W	0.0504002778288409	0.019412879275317506
YER174C	-0.04288015199067055	0.09372407086711015
YER175C	0.0451756574133107	0.12513772764648107
YER176W	-0.046489760554301894	-0.10370217914098945
YER177W	-0.4054166860890625	-0.387363855434643
YER178W	-0.801848037419698	-0.07039802883284091
YER179W	-0.049019492526081995	0.096696441304636
YER180C	-0.0791473600288987	-0.15177962777518875
YER181C	0.1254452320726413	0.06603092255881529
YER182W	-0.010636373345508036	-0.1525970486766649
YER183C	-0.05401417466543225	-0.0610657197025026
YER184C	0.02723843900134805	-0.05911283274172899
YER185W	0.09288297852389465	-0.02170596807857475
YER186C	0.04692170377091885	-0.0515118940941956
YER187W	-0.023769240135215447	0.0015325287410821002
YER188W	-0.12528521136391502	-0.16833242913584
YFL003C	0.18682001539130427	0.33267194265561
YFL004W	0.3430927362310435	0.488808020878868
YFL007W	0.31245023278513573	0.4796874360273872
YFL010C	0.095139306574235	-0.009193163031808005
YFL010W-A	0.03379134650841539	0.055555839389348494
YFL011W	0.2790344982531305	0.3215779370944825
YFL012W	0.0250299270708612	0.1053500770687438
YFL012W-A	-0.09480390604310615	-0.3258009691877855
YFL013C	-0.020564298372042017	-0.2180949201540615
YFL014W	-0.9806954791569881	-1.75888094402295
YFL015C	0.054489563527292645	-0.04264073573986232
YFL016C	1.0328636533095414	1.91076728079845
YFL018C	-0.18841568068756748	-1.256746830432055
YFL019C	0.0697742825890488	0.0011088587886675105
YFL020C	0.04170575168851596	0.263944548262719
YFL021W	0.18409001234626898	0.08022330080714925
YFL025C	-0.8077182741773481	-1.0669746661859185
YFL026W	0.06404333994316855	-0.05510236700599391
YFL027C	-0.08162021407904356	-0.1942521953601535
YFL028C	-0.36192747988246055	-0.4293460148627335
YFL030W	-0.012839057837425505	-0.2826349589607285
YFL031W	0.00047530909107780517	-0.09555071015386091
YFL032W	0.008350000000000048	-0.0688755217814579
YFL033C	-0.30320829591660603	-0.493512957667446
YFL034C-A	0.016700353229376803	0.003320494030659968
YFL034W	0.03614496991697979	0.0010376676237893456
YFL036W		-0.428739894196597
YFL040W	0.1577987005609625	0.273896579746049
YFL041W	0.07889387013109556	0.02299999015461355
YFL042C	-0.12006091936945704	-0.11953814101342172
YFL044C	0.190404964770918	0.10128764511506355
YFL046W	0.10026419843838205	0.445517808743622
YFL047W	0.09745485861548675	-0.020188541541116985
YFL048C	0.2154742307353115	0.24142770297746902
YFL049W	0.06019941181628015	0.1863744248457995
YFL050C	-0.0346403131409624	-0.08401379147493948
YFL051C	0.09855030139987304	-0.060998314412995594
YFL052W	-0.0243187598899482	-0.04294393282830175
YFL053W	-0.0387282350222133	-0.0919316990444481
YFL054C	-0.0583051289244289	-0.06612155843239326
YFL055W	-0.24748421914743202	-0.338644919025403
YFL063W	-0.140272918935114	-0.11346798278387049
YFR006W	-0.0845589809270029	-0.14870400233184766
YFR007W	0.2520695482386459	-0.0825246398824274
YFR008W	0.05930832208232795	0.03574030234662035
YFR009W	1.34167553780531	1.621835217217555
YFR010W	-0.002643392396729005	0.03267464209711299
YFR011C	-0.11468354756353144	-0.18870118181042975
YFR012W	-0.041449374434850396	-0.1495510543714375
YFR013W	-0.16967819265999	-0.2382888785070975
YFR014C	0.015847616415604587	-0.07133158721616614
YFR015C	-0.007273875355763515	-0.09677442769857515
YFR016C	0.034572259258889015	0.134778484366481
YFR017C	-0.0304931725632222	0.022931813811111687
YFR018C	-0.20060400310746546	-0.15646741874571365
YFR020W	0.06360229275923546	-0.0395630628172183
YFR021W	0.07803114174255404	0.10336385716890345
YFR022W	0.05984167048052645	0.010709088912217855
YFR023W	-0.01806166650886006	-0.1814495501784195
YFR024C-A	-0.0797135968917487	-0.12653734786391058
YFR025C	-0.042439386489383	0.0931162428842201
YFR026C	0.1024160811114519	0.10276544325924315
YFR030W	0.03677616787913255	0.09488919252865945
YFR031C-A	0.4892718518656715	0.5160156390202415
YFR032C	-0.20511597526313144	-0.3073226064776685
YFR032C-A	0.4676959611514985	0.8563399890590364
YFR033C	-0.516149915317146	-1.0661233314449785
YFR034C	-0.0098006037203539	0.14712540005331756
YFR035C	-0.508726594510399	-0.9241182937798069
YFR038W	-0.022343623077614297	-0.018575726554864003
YFR039C	-0.11838664105682634	-0.3077995162124295
YFR040W	-1.757470404010735	-2.63039845248882
YFR041C	-1.6929976893163352	-2.8826913933862546
YFR043C	-0.21951769125131299	-0.524596319898916
YFR044C	0.214830427682505	0.24097207328246
YFR045W	-0.004090462520574548	0.0049898232862559955
YFR046C	0.012549443994924601	0.06104214849982628
YFR047C	0.1229555918226285	-0.022959975990989256
YFR048W	-0.12401684461107874	-0.18553612244267947
YFR049W	-0.220705847853811	0.027305214089255014
YFR053C	-0.051635939926423055	0.0560024950586788
YFR054C	-0.0836309990897153	-0.046938978587605554
YFR055W	0.03552908102555993	0.1495968179500413
YFR056C	-0.17344455403814052	-0.265754948138757
YFR057W	0.01158128820919549	0.202294134547978
YGL002W	0.060366064052118	-0.1545
YGL003C	-0.18925	0.33892593118274705
YGL004C	-0.10287695856707585	-0.10777229629615676
YGL005C	-0.30349545886977847	-0.46849729617732705
YGL006W	-0.04528360422666485	0.14087308567170148
YGL007W	-0.240091275118725	-0.381483615841622
YGL009C	-0.018015293751964298	-0.09292566117435319
YGL010W	0.18169070289520173	0.31072649763056404
YGL012W	0.27547132004361	0.4970280149142795
YGL013C	-0.7265106573061579	-1.3445999999999998
YGL014W	0.14456073857967	0.0451874448956402
YGL015C	0.05100810779027668	0.11584889901200256
YGL016W	0.032986729954327	0.08709075862305295
YGL017W	-0.125247552811599	-0.189854317886619
YGL019W		0.822
YGL021W	-0.04146136945820487	-0.09415911052637675
YGL023C		-0.507055528658022
YGL024W	-1.1503916787841	-1.6981
YGL025C	-0.221042037221848	-1.41117309560016
YGL026C	-0.3956255389629515	-0.16556591365738554
YGL027C	0.01621243085689021	0.0622837380958489
YGL028C	0.029938988826453003	0.0362007641897782
YGL029W	0.8971971084575725	1.15500432055142
YGL031C	1.023920184274387	1.8462090141159648
YGL032C	-0.02929293593838712	-0.0403798560438854
YGL033W	0.5468280691752765	0.7180143301731515
YGL034C	0.5064811305253689	0.68926519029356
YGL035C	0.394322834560106	0.7054247255420656
YGL036W	0.2407837185146275	0.05470877304183899
YGL037C	0.10349449099252205	0.04574265569604581
YGL039W	0.051519629916249296	0.14753112640896746
YGL041C		0.293236767679845
YGL042C	0.582300962139502	0.48205214974640753
YGL043W	0.6931105350941129	0.9517559614327364
YGL045W	-0.4816591734261858	-0.9006828837689159
YGL049C	-0.288228483591974	-0.6570987592357245
YGL050W	-0.0494014920130363	-0.036650684107412304
YGL051W	0.1487285891502079	0.043952109797142994
YGL053W	0.15672893493990686	0.19757520191128086
YGL054C	-0.2001026019378295	-0.29427126820487265
YGL056C	0.221058451229932	0.31862726635250505
YGL057C	-0.0981264184182748	0.1864876970309075
YGL059W	-0.050523576883110516	-0.23234778322169247
YGL060W	0.311221373359279	0.6820249738118315
YGL062W	0.2748579218436	0.41200359251691454
YGL063W	0.0009784866583005987	-0.027156805475594903
YGL064C	-0.269968174094255	-0.295401272986148
YGL067W	-0.12112410907437435	-0.18490769879823798
YGL071W	0.19794999999999996	0.2024
YGL072C	-0.439449929818849	-0.370948219012159
YGL077C	0.1384196192799765	0.243552851354591
YGL078C	1.17794782005998	1.71390962143181
YGL079W	0.17539276316861652	0.152135697373813
YGL080W	0.057391024879735145	0.3377609420957935
YGL081W	0.024909278620818202	0.04063924435719195
YGL082W	0.06218089655221535	0.019491623912681152
YGL083W	-0.21621459031108953	-0.12014577077614252
YGL084C	-1.458904101517035	-2.650138687178515
YGL085W	0.03583225870002145	0.15083943375738296
YGL086W	-1.50909295626979	-1.96661401359715
YGL087C	-0.07264562893892555	-0.017916296795617598
YGL089C	-0.0894142689617668	-0.004588685474502252
YGL090W	-0.06281871436051975	-0.019398934436960703
YGL094C	-1.99344881036924	-3.31727411591923
YGL096W	-0.10591988068280739	-0.0705065926566893
YGL101W	0.052341125394587504	0.0500562212781918
YGL105W	0.4934794267424225	0.593864533779887
YGL107C	-0.2019965899045885	-0.534432014898215
YGL109W	-0.06280719763463949	-0.00552053548031863
YGL110C	0.1156959768996606	0.04759864993613225
YGL114W	0.18654376666369848	0.195151606594628
YGL115W	0.3794	1.9388
YGL117W	-0.12875886818909926	-0.1173374026379663
YGL121C	0.0046050746108221	0.034707253493254056
YGL124C	0.23906132951892411	0.4859307154063095
YGL125W	-1.1822722125064549	-2.0841303512701552
YGL126W	-0.214280020214413	-0.3297548376650785
YGL127C	0.700345207716977	0.4950147762477025
YGL129C	-0.3924390931087245	-0.540378386435078
YGL131C	-0.048669562914416944	-0.018871603620465836
YGL132W	-0.313793362449057	-0.19839060320959
YGL133W	0.4915826137675735	0.6915528364196555
YGL136C	0.617850476578151	0.236066417530693
YGL138C	-0.12126494237447949	-0.11797384261922317
YGL139W	-0.1077456528351983	-0.0024742864271889015
YGL140C	-0.17155337416678734	-0.23376438542570305
YGL141W	-0.009552330946881488	0.455225810378805
YGL143C	-0.22682802996942697	0.316514196810316
YGL144C	-0.0018365348006176493	0.013491380816187254
YGL146C	0.0038582801785575493	0.0047343221328425
YGL147C	0.6694186561020425	1.175556335369095
YGL148W	-0.3478761211840655	-0.700795553246802
YGL149W	-0.021211627772932652	0.267417510078998
YGL151W	0.18559923330017897	0.3950383167245465
YGL152C	-2.112260686343925	-3.740718818667795
YGL153W	-2.3932413649833046	-3.7344690520818453
YGL154C	0.1349783587757695	0.224482958240353
YGL156W	0.16629118000854	0.0985348789476106
YGL157W	-0.09261151044960206	-0.113555532394259
YGL158W	-0.0792536736333184	-0.024047251662698
YGL159W	0.03470004992992565	-0.1682490102497335
YGL160W	-0.007745042851228651	0.1190512639510722
YGL161C	0.12304360128532871	0.163727622452236
YGL162W	0.2532662811669685	0.515885435466717
YGL163C	0.429686094486573	0.772319173267196
YGL164C	0.1941353731355355	-0.00250289227202245
YGL165C	0.08288291844950696	-0.005838060467238053
YGL166W	0.1334527794370745	0.30154036374355897
YGL167C	0.710903777426437	0.942586065246792
YGL168W	0.269992243612116	-0.108126140225196
YGL170C	0.09294676021442741	0.0315198424985243
YGL174W		1.43165404375599
YGL175C	-0.51263825306503	-0.207539725874694
YGL176C	0.09352428086493335	0.11880732467007218
YGL177W	0.08383306207247884	0.021067977793461853
YGL179C	0.10863447000407839	-0.0668631262812613
YGL180W	-0.03969075557965235	-0.01662521541586228
YGL181W	0.03842531850568	0.0929213791753775
YGL194C	-0.6408459250338955	-0.8780326685357235
YGL196W	0.1069004360915414	0.23092230876860048
YGL197W	0.1682556316652	0.062140763281780344
YGL198W	-0.210088600943934	-0.20871409445868985
YGL199C	-0.17175833471866903	-0.18619833471518
YGL202W	0.1953	-0.165988403329813
YGL203C	-0.354514887032853	-0.53549843868668
YGL205W	-0.1706104731538735	-0.18419760540185504
YGL208W	0.18192144227450452	0.335631569079921
YGL209W	0.09301843398666104	0.216897172339904
YGL210W	-0.17954935797710903	-0.2594193071034565
YGL211W	1.3538608971681652	1.891656253008695
YGL212W	0.5211280112257715	1.1687706746179551
YGL213C	1.0719605450006615	1.802867433550605
YGL214W	1.08862590545529	1.5377011140745251
YGL215W	-1.4519432081149248	-2.0508904549108298
YGL216W	-0.18083125142241327	-0.13539789577028316
YGL217C	-0.355684567961835	-0.49838806640434297
YGL218W	0.0355265624233945	-0.03971801266576394
YGL219C	-0.7225698799739165	
YGL221C	0.08865531305513666	0.038116358182427805
YGL222C	0.14563690925135486	0.378716418315676
YGL224C	-0.2426	-0.462839840045287
YGL226C-A	-0.4296288365946935	-0.540305492575915
YGL227W	-0.47279895460512555	-0.8086746071692555
YGL228W	0.08581748680364755	0.3014632129625065
YGL229C	0.10200747474072025	0.19515533750470154
YGL230C	0.188472281383567	0.218899928700665
YGL231C	0.01896016618960744	-0.2070219872519995
YGL232W	0.4394297323625215	0.7034776509426139
YGL235W	-0.266824452623101	-0.4275995770644175
YGL236C	0.0019389309307334401	0.2973292084812635
YGL241W	-0.7347213552284385	-0.42238999687565504
YGL242C	0.3973263794409865	0.6740775702733405
YGL243W	0.042854061356762244	0.010150088602230004
YGL244W		-0.0698404062024969
YGL246C	0.2672	
YGL248W	-0.07091642870950035	-0.0232687139940256
YGL249W	0.621510943318555	1.1066516115778
YGL250W	0.257376850413201	0.5327721201455606
YGL251C	0.2426002723448375	0.22719922127778458
YGL253W	0.16954113857189135	0.45710758710648447
YGL254W	0.12443485408499991	0.0753628719643865
YGL255W	0.014835256213539517	0.074835941933632
YGL256W	0.06621154086686125	0.0856100595464324
YGL257C	0.051954226783386404	-0.058657241039680535
YGL258W	0.11909304622807151	0.2005654731521785
YGL259W	-0.011166720453150751	0.12120884735851065
YGL260W	-0.185506647919844	0.023378850136433448
YGL261C	-0.0298004354383808	-0.0975107897649877
YGL262W	-0.04846314295843644	-0.08073525964321279
YGL263W	-0.008048654199297609	-0.0402925612754435
YGR001C	0.037036944178703	0.1624994602720655
YGR003W	0.05892171425442605	0.214777593720958
YGR004W	-0.002515492943777595	-0.04857483606662501
YGR007W	-0.163919636688076	-0.29917440895109804
YGR008C	0.03349926930783446	0.026546692863938
YGR010W	-0.14686023138261214	-0.1784768111367435
YGR011W	-0.312022252306582	-0.32706054598720646
YGR012W	0.02153827728952245	-0.026810389084180403
YGR014W	0.009212925308320203	-0.009203632629445985
YGR015C	-0.0023998567236726484	0.012459708312670926
YGR016W	0.015270594717193796	0.06569707918433601
YGR017W	-0.546482465659094	-0.7639120629146354
YGR018C	0.1217517810878815	-0.05422621276266605
YGR019W	0.07519709742686431	0.11990926476759389
YGR021W	0.14109255856250053	0.05049282729688466
YGR022C	-0.050336112014969944	-0.001365176763891654
YGR023W	0.0402500000000001	0.07557733460452924
YGR025W	-0.05846897370174925	-0.29985537028485254
YGR026W	-0.06021831441686175	-0.27827431791228197
YGR027C	0.5146683838399224	0.9705170021799314
YGR028W	-0.2790999744066145	-0.4516035898009545
YGR031W	0.06151725107287895	-0.022174116514870848
YGR032W	-0.229835267219904	-0.2008627145715258
YGR033C	0.13077776054846668	0.178394554014576
YGR034W	0.4875202379130705	1.0796178965078251
YGR035C	0.0192078062655792	-0.06143801039796425
YGR037C	-0.110819160021674	-0.244284300394216
YGR038W	-0.14560346270790855	-0.303502293424135
YGR039W	0.0755828855955582	0.0923754347279747
YGR040W	-0.03340080267989101	-0.06485113994738645
YGR041W	0.041485122768991654	0.02389825085124615
YGR042W	-0.11563602976380297	-0.17864943457357801
YGR043C	-0.14961077847556645	-0.12300456057770148
YGR044C	0.05254152480791181	0.03208904091063135
YGR045C	0.0721715242546342	0.06096187630779144
YGR049W	-0.13035637753004403	-0.13507064205532526
YGR050C	0.0459969146116687	0.13923050326131342
YGR051C	0.1508225201175395	0.03300257129245945
YGR052W	0.08179690410863323	0.1534050530214
YGR053C	-0.15441925928109046	-0.2290990018685205
YGR054W	0.964835220686898	1.6217726304268751
YGR055W	0.9301343887247899	1.15887738140374
YGR057C		-2.80395
YGR058W	-0.06405142153081145	-0.3549356287566825
YGR059W	-0.0029588338183910504	-0.16114160645588507
YGR061C	0.0421622861132432	0.16741107442058573
YGR062C	-0.6074	-1.82624081041289
YGR063C	-0.296879261143561	-0.6258942983635389
YGR064W	-0.190084433003203	-1.1497835276113424
YGR066C	-0.03117045673714355	-0.0890733976451409
YGR067C	-0.19097949531111552	-0.403891575028327
YGR069W	-0.381473756894781	0.0198293337898697
YGR070W	-0.2919771441814255	-0.15603887389083804
YGR071C	-0.4854284120919795	-1.003343675854235
YGR072W	0.353853579253514	0.517295334356793
YGR076C	-0.1777421608908785	-0.321663774304253
YGR077C	-0.485259286692519	-1.1268084910707
YGR078C	0.379383464768102	0.439057264635904
YGR079W	0.03223855043754095	-0.04999940261675795
YGR080W	-0.03293826196761748	-0.1495873888340444
YGR081C	1.123852991035745	1.3976387014513199
YGR084C	0.025304962213306498	-0.07553837902745095
YGR085C	0.9509809244015585	1.67714213693686
YGR086C	-0.5791825046601785	-0.194240944743883
YGR087C	-0.36780648475004596	-0.4026239117823215
YGR088W	-0.0536669423330878	-0.06358501329610783
YGR089W	-0.04399916194249435	-0.16993056245869798
YGR092W	-0.22298162098954544	-2.5318709813341247
YGR093W	-0.06946596148135237	0.10039888226063295
YGR096W	-0.018816666691317305	-0.093506876563007
YGR097W		0.145165790701596
YGR100W	0.004204362457263647	-0.12630923229197222
YGR101W	0.039542519400526596	0.1024157721277746
YGR102C	-0.49670697093141397	-0.961451977396059
YGR106C	-0.15119505559520915	-0.13795042893174586
YGR107W	-0.18721236068068547	-0.330183971043546
YGR108W	-0.161110872508024	-0.26094292031259747
YGR109C	-0.01228658521609946	-0.279520859284597
YGR110W	0.10111452123121072	0.11997927951072572
YGR111W	0.7307587047486466	0.995421576504089
YGR112W	-1.0142536843669685	-1.57129052604506
YGR117C	-0.03789511129426565	-0.08389151047027076
YGR118W	0.7743413710716115	1.581970211983005
YGR121C	0.15338828283683476	0.1942306603053385
YGR122C-A	0.0626420455290217	0.059593300054157486
YGR122W	-0.396501977753821	-1.158538080737645
YGR123C	0.1374403661345075	0.1368081402458819
YGR124W	-0.2006935565977645	-0.200140894771908
YGR125W	0.16617259257748412	0.19285081395021603
YGR126W	0.045407194351554846	-0.058257842312484556
YGR127W	-0.031843364033872	-0.03309903778124501
YGR129W	-0.46824703810878654	-0.3967287206576045
YGR130C	0.012953041762228647	0.13607485110384143
YGR131W	-0.04995980075609895	-0.15154324968507998
YGR132C	-0.5931911826949935	-0.8376869637714716
YGR133W	-2.6397150195789347	-4.524902354038215
YGR134W	0.20473808867121301	0.32785036731983896
YGR135W		1.6844
YGR136W	0.1899220758007475	0.21326529481746348
YGR137W	0.03572872505763661	0.001977552836759988
YGR138C	-0.0342360186521846	-0.2245239149683665
YGR139W	-0.12419136124910395	-0.19519426335787315
YGR141W	-0.010101875535863003	-0.10841588923013855
YGR142W	-0.08567566203451892	-0.1075728009883884
YGR143W	0.2541924122047295	0.40251549343149695
YGR144W	-0.0703670234177068	-0.20239802607297006
YGR146C	-0.29775468874633	-0.5146007957697195
YGR148C	0.954677567883679	1.289595978063925
YGR149W	0.0853118878161727	0.1176969654153768
YGR150C	-0.49101958094329246	-0.9453398414522085
YGR151C	0.015244269611487352	0.151341165184421
YGR152C	0.0772297831382211	0.1547325874037535
YGR153W	-0.0604153987889335	-0.133796224742086
YGR154C	-0.09011541423492556	-0.12051405676413199
YGR157W	-1.35680160524875	-0.4461513771423425
YGR161C	0.05802009221791735	-0.130426379635322
YGR162W	-0.2522167414580735	-0.26595636458575994
YGR163W	-3.007365114683855	-2.993654862929595
YGR164W	-0.34473031482031	-0.347183166021078
YGR165W	0.04765000000000002	-0.232373768003941
YGR166W	-0.45581626190415103	-0.5088255456498081
YGR168C	0.02323416070266665	-0.030961441362313658
YGR169C	-0.19219927055970099	-0.5031322024077161
YGR170W	-0.331136569989944	-0.656353034963987
YGR171C	-0.274180779113194	-0.3965347079017885
