orf	hap a | growth (pooled culture, microarray) | cordycepin [20 ug/ml], time [12 gen] | SC | Holbein S~Dichtl B, 2009	hap a | growth (pooled culture, microarray) | cordycepin [20 ug/ml], time [18 gen] | SC | Holbein S~Dichtl B, 2009
YBL022C	-1.7090319719500628	-2.3197771464850128
YBL027W		1.0694115994994884
YBL028C	0.37789069394972635	-0.1866978735001171
YBL029W	0.2919933651030039	0.3187069125873762
YBL031W	-0.0011858058302886638	0.39090140274238694
YBL032W	0.5380755815656947	0.5784255242996146
YBL036C	-0.0574463694813775	0.03232245851234722
YBL037W	-1.156850018082385	-0.7215700493532318
YBL038W	-0.3879765375757667	-1.1668237281125606
YBL039C	0.6062833329608853	0.15130916560769472
YBL042C	-0.0826074360837317	0.09297634424903703
YBL043W		0.3681446456756128
YBL044W	0.38603920661784674	0.13057918368081714
YBL045C	-0.8513830909952151	-1.4633151947681398
YBL046W	0.18600963234618959	0.09085271766338002
YBL047C	0.46211655626032117	1.0920601523528748
YBL048W	0.21828669590152144	0.30309244473882185
YBL049W	-0.08663289404978006	0.01953440359801803
YBL051C		-2.1521271577652175
YBL052C	0.12897641655856298	0.013264854854944432
YBL053W	0.6519972063308485	0.35347200118016286
YBL054W	-0.09584109929247038	-0.4036577564785379
YBL055C	-0.021051115651001526	-0.03904782858191155
YBL056W	0.5849216635969309	0.36077210314249575
YBL057C	0.125694039942613	-0.011294379750276196
YBL059W	0.5001244107166394	0.17234565315135172
YBL060W	0.1666137960570133	0.012717198052153598
YBL061C	0.10485101513309966	-0.4295991675110033
YBL062W	-0.38819129559472015	0.02135340354539156
YBL063W	-0.6919845843027288	0.2768732381509541
YBL064C	0.1458478528719946	-0.29004899310991494
YBL065W	0.4955672038141826	0.3932516478486
YBL066C	1.1896335985963202	0.6889816904995277
YBL067C	-3.440544600030353	-2.9035254516188527
YBL068W	0.0012889245732506229	-0.13843937795554262
YBL069W	0.06979901874334173	0.4657022942775838
YBL070C	0.026270285950920007	-0.025226286520581162
YBL072C	1.587084160628004	1.7735420872813434
YBL075C		0.24520613886720974
YBL078C	0.24499029285875137	0.17154164245936712
YBL080C	-0.20101704927909278	0.06278665385312612
YBL081W	0.7690208531219593	0.20969501311538113
YBL082C	0.5351070770227998	0.7982324691094884
YBL083C	0.16481404097490357	0.10583379889395206
YBL085W	-0.5558651489659696	-0.47859826190154015
YBL086C	0.5402216945135445	0.36425878406444046
YBL087C		1.9715657816696137
YBL088C	0.04809991236575963	-0.2945964936388654
YBL089W	-0.11468098200699733	-0.042600379145320354
YBL090W	0.07113010103437208	-0.01871504572351834
YBL091C	0.3479274118776822	0.16471733546185038
YBL091C-A	0.10296743730849647	-0.08794540354556829
YBL094C	2.7196457905280464	
YBL095W	0.47689973705419286	0.09709694455080356
YBL096C	-0.11471320864626358	-0.12563362871982278
YBL098W	-0.055409113620709986	-0.04496552048803201
YBL099W	-0.20946337777050061	0.6623046654014789
YBL100C		0.06640908409942956
YBL101C		0.20956225250522365
YBL102W	0.5642481458004214	0.21957678967387476
YBL104C	-3.546644016324196	-3.8237957172084407
YBL106C	-0.11948527895428707	-0.2525228139006852
YBL107C	0.4328232363448106	0.3139131185305476
YBR001C	0.26807233726494417	0.38712783498253417
YBR003W	-1.6270489645040598	-2.030530636108389
YBR005W	0.47608221901472825	0.41254964545276585
YBR006W	-0.07507606242163892	-0.3074585479772728
YBR007C	0.20434168531165894	-0.04852225448414757
YBR008C	0.28704068498006746	0.33086876906365925
YBR009C	0.3881890209328119	0.516392130948202
YBR010W	0.7538504994242815	0.5582865833988576
YBR012C	0.21437413608888378	0.1546678026944165
YBR013C	0.27693275273918994	0.007236845982317886
YBR014C	0.1112350393448116	0.014359557736833136
YBR015C	-0.8386990316365319	-0.7096589257465984
YBR016W	-0.0521613356081257	-0.5755301627595739
YBR018C	0.10697797285806544	0.011811978792780252
YBR019C	0.35715592907662913	0.27628990924867763
YBR020W	0.122270703419746	0.09664283548348725
YBR022W	-0.14083975315240435	-0.25962068975631236
YBR023C	0.27853132174578166	-0.23662737018701624
YBR024W	0.10183660307680713	-0.12513817750579337
YBR025C	0.9567118059909024	0.9525261519185597
YBR026C	-1.422345724665356	
YBR027C	0.2267038484842788	0.15565615708402775
YBR030W	0.0848143991668227	0.39649500483696004
YBR031W	1.4224353037096167	1.5117944545021722
YBR032W	0.24438642516593845	0.5321632391944086
YBR033W	0.28118958289609036	0.3794994379472027
YBR034C	0.2685926851583513	0.3483339793312853
YBR036C	0.9050651069788317	0.6764958417892937
YBR037C	-0.3771459892834151	-0.5992893402646424
YBR040W	0.2481161957461938	-0.2201500779528022
YBR041W	0.022325354527660206	0.2630053230998207
YBR042C		0.17439546041855924
YBR043C	-0.13935286928217883	0.003481241195145765
YBR044C	0.1305610616820385	1.1173196718051948
YBR045C	0.10787487905084053	-0.03276503837422629
YBR046C	0.12357615412072685	0.09833547997761159
YBR047W	-0.017418779181085784	-0.1409287585371265
YBR048W	1.445734049147014	1.577534584560357
YBR050C	0.06395122246198674	0.1325970539605686
YBR051W	-0.5914346022322997	0.001528387042436345
YBR052C	-0.2803990413535423	0.001948712558840338
YBR053C	-0.30112443337932837	0.007398676755568995
YBR054W	-0.09763803073168062	0.19407274351918707
YBR056W	0.15024550345484297	0.021766936550414038
YBR057C	-0.15563479436364414	0.08144145892964229
YBR058C	0.24381495432965888	0.15000901505936043
YBR059C	-0.15141161410528708	-0.022967174739224324
YBR061C	0.8373628797195926	0.8847979834257014
YBR062C	0.04350148599341604	0.3271201785027673
YBR063C	-0.21263004414573866	-0.12095241825058393
YBR064W	-0.8594024897018571	-0.2114773570279442
YBR065C	-0.33489558780922496	-0.3353231822192627
YBR066C	0.23566359580294985	0.1811659808683735
YBR067C	-0.24912409130535956	0.05047929655801221
YBR068C		-1.3967002147348666
YBR071W	0.12206263358020639	-0.1612730091886554
YBR072W	0.1254085338910228	-0.042785822279078886
YBR073W	-0.39096382156400805	-0.08296672586049067
YBR074W	0.10569946833194516	0.1638716959202532
YBR076W	0.009801443529341324	-0.11452910453068849
YBR077C	-5.885225055008181	-4.535061276120899
YBR078W	1.2649854447685036	1.509197406356739
YBR083W	-0.6119080328565757	-0.4003872593684732
YBR084C-A	2.2231195267922947	2.417987598446883
YBR084W	-0.7391591003187893	-0.9210831961116396
YBR085W	1.883466085312296	1.486155946913359
YBR089C-A	-0.8105248262032079	-0.7600099807626772
YBR090C	-0.9271698115165982	-1.2978794568609262
YBR092C	-0.26930487986573104	-0.3865289627638603
YBR095C	-0.8396992492024926	-1.7816065410591604
YBR098W	0.16369844528137725	-0.040944297253478555
YBR099C	-0.4841381814713151	-0.6150110227910356
YBR101C	-1.2449895719070994	-1.2885507927771584
YBR103W	-1.114820192175488	-1.510450026988243
YBR104W	-0.5269678485298457	-0.6947275254613092
YBR105C	-0.8270413048350989	-1.1918700315252038
YBR106W	1.4445895825719874	0.5647154640170596
YBR107C	-0.24159811723932992	0.0058087653109888775
YBR108W	0.2096434058000978	0.20393406964796648
YBR111C	-1.1869780279111837	-0.8663824050275366
YBR113W	0.015368762398009002	0.03850327370696479
YBR114W	0.4933357024940846	0.2439548090157606
YBR115C	0.3148188981973576	0.12159891388900743
YBR119W	0.5965738456732679	0.5719671999271687
YBR120C	-1.0415364854353861	-1.1698516663608405
YBR125C	-0.16829098319023697	-0.10310239921172851
YBR126C	0.6744442791829205	1.2279128172647018
YBR128C	0.02501935439636019	0.04042478329869698
YBR129C	-0.0977371688189869	-0.3105101300329476
YBR130C	-0.06138301325127318	-0.27994756596074294
YBR131W	0.257870978411424	0.7835950698783283
YBR133C	1.1405661218932186	0.9990232516536157
YBR134W	0.7265562401879737	0.9677505351702808
YBR137W	0.12990329981201665	0.149619937089325
YBR138C	0.06558460017248445	0.015587889445255704
YBR139W	0.04829117507114951	0.014826726250133131
YBR141C	0.12774766615948632	0.014580092054272423
YBR144C	0.5422101373795616	0.43085131406313143
YBR145W	0.4090084444282756	0.11258915599886742
YBR146W	0.3625187029744544	0.25138949553727546
YBR147W	-3.3058905340539293	-2.9019130097245553
YBR148W	0.14666967309919268	0.0530501918334113
YBR149W	0.40185224515901896	0.3999319190383788
YBR150C	-0.18352029941232398	-0.12003837715999316
YBR151W	-0.017033935293163847	-0.003596701730021499
YBR156C	-0.20016735397929894	-0.3632110656794727
YBR157C	-0.0576672093816606	0.19817006591893463
YBR158W	0.5430307778580553	0.4805462425025874
YBR159W	-0.2176475034808728	0.1565085859602101
YBR161W	0.30179866491763624	0.44485990844009377
YBR162C	-0.1393195690333303	-0.030683061699447067
YBR162W-A	-0.006151784695099153	0.3575653037529946
YBR163W	-1.0781443709341063	-0.9886554585318311
YBR164C	1.4568807296153614	0.9871722268462482
YBR166C	0.5027951276908315	0.37817410386698636
YBR169C	0.0822249490822628	-0.04005817384980842
YBR170C	-1.1085661227123498	-1.35896793782909
YBR171W	2.4435186480629043	1.9314680267470878
YBR172C	0.24524106021229494	0.5610500188221219
YBR173C	-0.027441582497870425	0.6089188238239097
YBR174C	-0.843142056247816	-0.29136316760367437
YBR175W	-1.4121247261151313	-2.0767731638112967
YBR176W	-0.03437422373766761	-0.030050947176404542
YBR177C	-0.02279740282554727	-0.3486990978140111
YBR178W		0.42443071064428645
YBR180W	-0.22990594157772484	-0.15956682745096698
YBR181C	2.1107918468635605	1.9944406256658815
YBR182C	0.10085282767830707	-0.2420836039501754
YBR183W	0.3214231562604937	0.2233929512048448
YBR184W	0.3322919377323766	0.16701494144754706
YBR185C	-0.09871787689029453	-0.1686037686216988
YBR186W	0.19763431759742775	0.31855665922393417
YBR187W	0.0068216987469608605	-0.15465127958279895
YBR188C	0.17922618677536142	0.0658661903562585
YBR191W		0.11536911908700444
YBR194W	0.9482197669425143	0.7821380750606064
YBR195C	0.8914495351370441	1.3232721224566175
YBR197C	-0.13638425904888019	-0.401962715869586
YBR199W	-0.3631240953423162	-0.22510167156244476
YBR201W	0.12199340217973972	0.061687953477548824
YBR203W	-0.27392313007584423	-0.20084557498735062
YBR204C	0.06595101905340964	0.006546831853918737
YBR205W	-0.035159869790813564	0.011743110311319215
YBR206W	-0.07473386279342407	0.13742117415688604
YBR207W	0.05584976616838219	0.024854534945527907
YBR208C	0.36655845485153377	0.21561945531323295
YBR209W	-0.6296290873157888	-0.7199305505691275
YBR210W	0.13398146609688225	0.0365773844210143
YBR212W	0.7800270405164849	0.5200612899500464
YBR213W	0.12974344123498102	0.18439614042917507
YBR214W	0.24824132818411	0.38182951969538614
YBR215W	-2.853319636386545	-1.970313250292565
YBR216C	0.6766454442981548	0.562095838102886
YBR217W	-0.1561982877517219	-0.08354400128816805
YBR218C	0.4812780705186701	0.30349966421113583
YBR219C	0.8198659456165063	0.5943625959643034
YBR220C	-0.24668652866766125	-0.04631368261710832
YBR221C	-1.385239723511498	-2.8321826453446226
YBR222C	-0.2331741502529013	-0.35886478716439585
YBR223C	0.00875807352476097	-0.10756989632929502
YBR224W	0.22210462771648845	0.41682352689454955
YBR225W	0.24609059189506421	-0.0879039855313143
YBR226C	0.007128719836093392	-0.12146794105760748
YBR227C	-0.32899396614181775	-0.41816999684729417
YBR228W	-0.24472617766219726	-0.1845319874842271
YBR229C	-0.2326617321390372	-0.20187243220312043
YBR230C	0.07268952147775934	0.1684403871572097
YBR231C	-3.2497400570461856	-3.0211611192662935
YBR232C	-0.5386876790174133	-0.41861486539397774
YBR233W	-0.21115357368583132	0.04641290712685303
YBR235W	-0.1255719531367218	-0.06043356027059346
YBR238C	-2.0966559293825404	-2.5597518862919904
YBR239C	0.3090659867785056	0.1215613399963813
YBR240C	0.24205030497539015	0.30574108616992485
YBR241C	-0.41056349609896536	-0.2292949398535907
YBR242W	0.27753252743974305	0.299651767792061
YBR244W	-0.5435766952740487	-0.6005712295544119
YBR245C	0.20256597294588163	0.19218037178963773
YBR246W	0.07281017128845953	-0.11407537387109634
YBR248C	-0.8107734329969132	-2.4566695130626144
YBR250W	0.4592643422697896	-0.18425194689534044
YBR251W	-0.13291897491699306	0.14690920032520627
YBR255W	-0.31543027295257964	-0.2109558507445417
YBR258C	0.48600229770350856	0.19097448860175836
YBR259W	0.3523067413635026	0.3137824209648045
YBR260C	-0.17464115710683667	-0.033795493929106676
YBR261C	1.281069894772073	1.4934349433379746
YBR262C	0.5506566580058619	0.47458801917067367
YBR263W	0.4138444695545048	0.212882504610367
YBR264C	-0.20029760316139172	-0.15924533846915553
YBR268W	-1.453839398261445	-1.606274571805579
YBR269C	1.0205157910065394	1.2640477205813103
YBR270C	-0.01773317665294787	-0.29157982657202525
YBR271W	-0.10616035459738231	-0.13277456734127685
YBR272C		0.44182990516847215
YBR273C	-0.025600113952761256	0.14141218574118322
YBR275C	0.18335612942243681	0.42282702956848206
YBR276C	-0.05300246341629949	-0.18831971180003484
YBR277C	1.7645071131453625	2.214123500093611
YBR278W	2.2680922104836743	2.429740089358894
YBR279W	1.8619867120365785	1.809293124443204
YBR280C	-0.21151675968945322	-0.3130799082989767
YBR281C	1.6408225198935815	1.5155635124154252
YBR282W	-2.1267902601971027	-2.344190917274921
YBR283C	1.431015310638856	1.4704094331503617
YBR284W	1.4685841189769633	1.4968157938119369
YBR285W	0.2083156314439708	0.46898743262867626
YBR286W	1.5969416263781682	1.6827654429112133
YBR287W	-0.1733112373091472	-0.1977379153044725
YBR290W	-0.6743931601114533	-0.5146890609886676
YBR291C	1.087349187090075	1.3532214243419263
YBR292C	-0.003406189956487875	0.17868032978432002
YBR293W	0.16776320433226424	0.19330605303638837
YBR294W	0.07702279750671	0.06868515418731247
YBR295W	1.2022187350331655	1.1603471447625866
YBR296C	0.0889025469167432	0.29185510905602824
YBR297W	1.4917294133732206	1.5073652922912582
YBR298C	0.6127167574964208	0.9557123760855428
YBR299W	-0.2164217474603777	0.12830058870287017
YBR300C	-0.1774659582821484	-0.18947938688913976
YBR301W	-0.2877370140736843	-0.1399340363396008
YCL001W	-0.5442854023947833	-0.47337961965881103
YCL001W-A	1.2549616579288576	1.4313242064170928
YCL002C	0.22983117237445846	-0.2508165768562384
YCL005W	1.6219937963963122	1.7336998401882582
YCL008C	0.634520175451409	-0.20045945944827562
YCL009C	0.43930400145601967	0.19868510438714915
YCL010C	0.007372659090201412	-0.2887786808568907
YCL014W	-0.02504706617520399	-0.2318202091538638
YCL016C	0.7422850545745998	1.0122074778288968
YCL022C	0.09819798846085007	-0.21941903553050668
YCL023C	-0.2460199634591011	-0.39002220042000185
YCL024W	-0.1662973598792184	-0.0037311630757510864
YCL025C	-0.13051482261842326	-0.31815137822759076
YCL026C-A	-0.35787576846266844	-0.30870868852672134
YCL027W	-0.019365756158142768	-0.1282925434803271
YCL028W	-0.26740345148778755	-0.20962250456205314
YCL029C	-3.280145606361647	-3.4301826908078685
YCL030C	0.44122710748102556	0.5055118003799908
YCL032W	-0.5198097885903094	-0.6999822276437744
YCL033C	0.08560325069717244	-0.1216801389062028
YCL034W	-0.02900762228167474	0.03305824863644556
YCL035C	-0.41521532066158606	0.04827076748105097
YCL036W	0.012905995150307308	0.004971545523260414
YCL037C	1.7252427352221522	2.1434584092941016
YCL038C	0.14428487711557655	0.13962528633950164
YCL039W	0.15753862297800886	-0.031951520358334214
YCL040W	0.13665242649385761	-0.04692724236534781
YCL042W	0.8513133462472782	0.6484415819858239
YCL044C	-0.29815381418443626	-0.21774055616440244
YCL045C	-0.4704765494266714	-0.4784623238485268
YCL046W	-0.4212679867238383	-0.38516097563366036
YCL047C	-0.10475015900658863	-0.2856603350851394
YCL048W	-0.004075000048083278	-0.036481190986015
YCL049C	0.1286189080503817	0.09842461623750655
YCL050C	0.46130354636118615	0.2971938814848917
YCL051W	0.1960776244932079	0.003015568525710502
YCL055W	-0.3670779011725497	-0.24257000183510508
YCL056C	0.8242101364543978	0.29844628509132454
YCL057W	0.35100164505876474	0.09310006704199832
YCL058C	0.5023890754482248	0.005891368847114749
YCL061C	1.5664217592945093	1.2952074835405367
YCL063W	-0.04173497421633494	-0.07881039129044137
YCL064C		-1.356546934628982
YCL069W	0.30857128751628343	0.24767632712116391
YCL076W	-0.3754959969271513	-0.6252753738479976
YCR001W	0.17777492972162431	-0.347274592249462
YCR002C	-1.1794970654882029	-0.6187824982448485
YCR003W	-0.22170920737471456	0.08527069124247888
YCR004C	-0.967011443329916	-1.56329874164412
YCR005C	0.011307589673619313	0.19437718460023293
YCR006C	0.04859898821179237	0.24590391213295076
YCR007C	0.0241550860533499	0.2639765348235535
YCR008W	-1.6294823119472266	-1.3504437477854303
YCR009C	2.5804880273725868	2.325517156067488
YCR010C	0.9365866173980872	0.8682791372568981
YCR011C	0.015428600224674644	0.031057806586612936
YCR014C	0.126991532041357	-0.1574352662003688
YCR015C	0.328136827862612	0.22666187681271122
YCR016W	1.1000422697952732	0.7740880818147652
YCR017C	0.8536862035269656	0.6478140914906685
YCR019W	0.5532698425516104	0.2229447203988206
YCR020C	0.7458343584510291	0.9965210947034193
YCR020C-A	0.1339251272930119	0.5511290775552088
YCR021C	0.17600571455510747	-0.12003347790812947
YCR022C	0.10041103478730681	-0.25608761340717834
YCR023C	0.09684582194572536	-0.17268854168334027
YCR024C	-2.376775505114668	-0.7384384162488332
YCR024C-A	0.8068202973055315	1.4019672698716519
YCR025C	1.2010448251173513	1.3666028621585342
YCR026C	1.6538059609771383	1.4733924482091467
YCR027C	1.5228921051457907	1.0844540416459723
YCR030C	0.08497989222073561	0.19768055959041858
YCR031C	-0.08012702518392283	0.4933551593815125
YCR032W	-0.15053076799837264	0.0018874893224906646
YCR033W	-1.2227077582287995	-1.604026811379605
YCR034W		1.1730200252125138
YCR036W	1.2796103278372517	1.5076684336466362
YCR037C	-0.42169193522611853	-0.4288469115111877
YCR043C	-0.22301895363310295	-0.16062334335889264
YCR044C	-2.0313747698639504	-1.5595405106307298
YCR045C	1.5239213975573758	1.6099205357679587
YCR046C	0.2452536303713696	0.5241010472262325
YCR048W	-0.11949947419842837	-0.270545076563269
YCR049C	0.15446333208101734	0.054829597289085104
YCR050C	1.840787965201658	1.8655373553835268
YCR051W	0.9855090168259213	0.43320260417027684
YCR053W	-0.014875823623226073	-0.2705347041580472
YCR059C	0.208791648995549	0.23483353818841146
YCR060W	0.2640264136376235	0.14689983341556137
YCR061W	1.0186890238876227	0.8944686180602144
YCR065W	0.10231064670015454	0.02664854344519248
YCR066W	1.2679087187677451	1.0916972806212137
YCR067C	-0.3116431749843559	-0.1751747507906476
YCR068W	1.8496406297532135	1.8750628102826186
YCR069W	-0.1234905063031267	-0.18089043145888076
YCR071C	-2.139414976220477	-2.789338804257691
YCR073C	0.03327857443793546	-0.03257617758701915
YCR073W-A	-0.3384794652169168	-0.2644610752434738
YCR075C	0.07615088975021052	0.20309706872415786
YCR076C	-0.2237399485595828	-0.08784408783670858
YCR077C	1.2834473013029564	0.8122719547241589
YCR079W	0.6702147044544727	0.9762431389955847
YCR081W	2.816066107703806	2.543308507717524
YCR082W	-0.4075166784565214	-0.28326952086368357
YCR083W		0.5816771639855403
YCR084C		1.4331712464405773
YCR085W	1.472934873131659	1.7803061699350535
YCR086W	0.2695915538553315	0.5134729656310512
YCR087C-A	1.3172860754127753	1.4119012989167303
YCR087W	1.5249863321278807	1.9641332684555937
YCR088W	-0.015063398590436315	-0.11053007014595319
YCR089W	0.06915385903521223	0.19188563902212827
YCR090C	-0.10609079503248563	0.21993150474996506
YCR091W	0.19642233734554634	-0.04224901452779759
YCR092C	-0.1318245374050729	-0.07275271379149692
YCR094W	-1.7576455820893415	0.05185613190354164
YCR095C	-1.5262693639641614	-1.624713813371408
YCR098C	-0.002085615534047729	0.14899001728486602
YCR099C	0.20911315264766414	0.29277802125174873
YCR100C	-0.1125025888628137	-0.20322814924174704
YCR101C	0.3415409719545087	0.4473193362320397
YCR102C	0.1572674055479622	0.21956393052396592
YCR102W-A	-0.49060783093143284	-0.3633260081396669
YCR105W	0.13896304194097714	0.03237413601964829
YCR106W	0.07319088525135257	-0.057087793597089966
YCR107W	0.5595537402974609	0.2143690653314037
YDL001W	0.33966210387841483	0.2952586193962619
YDL002C	0.06931164462643898	0.49005808572758075
YDL005C	-0.7265547019816752	
YDL006W	-3.0184840854624095	-2.337725766917099
YDL009C	0.2585443720541318	0.5250023799725608
YDL010W	0.10715016807973501	0.04515983393586135
YDL011C	0.019834942673592555	-0.006066650226651518
YDL012C	-0.05379245756604012	-0.35163166034934823
YDL018C	-0.10200399808037712	-0.2988736880668149
YDL019C	-0.4518294107781245	-0.5457297722815793
YDL020C	1.591111233396153	1.7542272200999334
YDL021W	0.9710528240185531	0.9207640854375079
YDL022W	0.10500158305547964	-0.1453937787764783
YDL023C	-0.09936482370967656	-0.20075191280314253
YDL024C	-0.49859794934457013	-0.3722670787933786
YDL025C	-0.06409258266395787	-0.3193223786896033
YDL026W	0.5493988793371759	0.2917417096590265
YDL027C	0.2852540035633239	0.30478889600725767
YDL034W	0.07054914979694739	0.24627011381992864
YDL035C	0.584880987873147	0.5401275355560357
YDL036C	0.2767874658546005	0.07644997848328763
YDL037C	-0.07010457898280614	-0.28233555384774905
YDL039C	-0.0015199258013098703	-0.10174146042285008
YDL041W	0.2732374994353677	0.2609559553590736
YDL042C	-0.0696767265457856	-0.004798128655505156
YDL045W-A	0.074533020088169	-0.10382259905088916
YDL046W	0.28541705132893913	-0.2714846183632395
YDL048C	0.426754530146552	0.4225347201265482
YDL049C	-0.7610142222877377	-0.211309469835764
YDL050C	0.06781535183698041	0.21062619757552623
YDL051W	-0.022660384322121068	-0.14934247305058837
YDL052C	-0.5533465331508808	-0.5062200294861239
YDL053C	-0.5873983643503786	-0.37736854657064234
YDL054C	-0.20755547049765702	-0.2992105124398917
YDL056W	0.645054137709433	0.7717896437992314
YDL057W	-0.4049182359571078	-0.24906366701609636
YDL059C	0.41841908266546896	0.4749054041759291
YDL061C		1.375602846579074
YDL063C	0.8767470311159509	0.6565327043403408
YDL065C	-4.088409200431364	-5.255584377722038
YDL066W	0.3898973794240745	0.26778002720635574
YDL067C	1.698117951204716	1.9861083813685085
YDL069C	-1.2346586863855118	-1.6934433583923785
YDL070W	0.43698511540184415	0.6793608074265548
YDL071C	0.5491011114049118	0.5083920719926984
YDL073W	1.7619089159806536	1.8625964554173144
YDL074C	1.9902556314445077	2.1854592779585875
YDL075W	2.561678783785469	2.200989721623489
YDL076C	0.22269381465990104	-0.40135043702230383
YDL078C	0.4962775538073965	0.38494237994295827
YDL079C	0.25491065761603116	0.24315304323404793
YDL080C	-0.6777521086114684	-0.15989868545727623
YDL081C	0.21710553369069616	0.6087886738922922
YDL082W	2.376474006596245	2.639057619624641
YDL085W	0.2415748376722437	0.2561969956746581
YDL086W	0.19549899234599574	0.07964353397689691
YDL088C	-1.2657340507516737	-1.379495195626628
YDL089W	0.24828747973648566	0.3157237661444783
YDL090C	0.5944943236525101	0.7673367697856314
YDL091C	-0.1894252444002303	-0.01640432085732225
YDL093W	-0.05457165222586814	0.11734818777989472
YDL094C	0.31349833243974645	0.40203493858376105
YDL095W	0.3912004472967342	0.30496465058978817
YDL096C	1.031395329738041	1.4856132874173584
YDL099W	-2.3737593351593316	-3.014072183417939
YDL100C	1.0688187977775605	1.611840116885124
YDL101C	1.298955702903318	1.2537089033026558
YDL104C		0.2246702126644582
YDL106C	0.2699067374141363	0.21453745215055178
YDL107W	-1.135093325950751	-1.3197228913393435
YDL109C	-0.15291510807906378	-0.156506200627462
