orf	hap a | transport to vacuoles (CPY) | standard | YPD | Schluter C~Conibear E, 2008	hap alpha | transport to vacuoles (CPY) | standard | YPD | Schluter C~Conibear E, 2008	hom | transport to vacuoles (CPY) | standard | YPD | Schluter C~Conibear E, 2008
YAL062W	-0.013387719245223296	0.06957407476027531	0.06665418481496152
YAL064C-A	-0.0912378876381161	0.029142683580042877	-0.013742466778533857
YAL065C		0.05734896236410009	-0.14276452858441402
YAL066W	0.006844775162530995	0.08979016874842949	0.08592225072743616
YAL067C	0.05657451122644964	0.08709720556894955	-0.026788102312877395
YAL068C	-0.5814917636771575	0.05091809088175272	-0.09900527160335416
YAR002C-A	-0.7029389057153768	-0.228147738887535	-0.15239923661601432
YAR002W	-0.03688392842226806	0.009634297828606357	-0.3139212784019945
YAR003W	-0.0018897682662864083	-0.017372833519144485	0.08592225072743616
YAR014C	-0.845804460851295	-0.3772716128377068	-1.9008500600592702
YAR015W	0.08646107909449569	0.08023215419466265	
YAR018C	-0.3025755427187462	-0.2663485394950406	-0.7115567714450821
YAR020C	0.07916122202968032	-0.01911025019108168	0.08592225072743616
YAR023C	0.08194570359073511	-0.032230260700265516	0.08592225072743616
YAR027W	0.08646107909449569	0.022223782863605605	-0.095792842430146
YAR028W	0.08571995561228767	0.020104589966509143	0.08592225072743616
YAR029W	-0.13221574543978964	-0.03895639467655343	0.08592225072743616
YAR030C	0.02580453482435496	-0.06050421041776397	0.08592225072743616
YAR031W	-0.08340553940736999	-0.0010691900794748935	0.08592225072743616
YAR035W	0.06350792028275043	0.023696658020443302	0.08592225072743616
YAR042W	0.08209621610736091	0.05163177599596285	0.08592225072743616
YAR047C	0.08284877869127726	7.347072992135331e-05	0.08592225072743616
YAR050W	-0.11250974512979034	-0.07471500837068872	0.02521123011670044
YBL001C	-0.17316776795679248	-0.08564329350118889	0.06395933399489298
YBL002W	0.030550940145381282	-0.09141594531224359	0.028959648763248674
YBL003C	-0.675790678097493	-0.024529652837732348	0.05788952376951087
YBL005W	-0.16840723884136963	-0.0011650084766600289	-0.4910328575816873
YBL006C	-0.2708455171615242	-0.2083824190871631	0.055064520277658256
YBL007C	-0.36837186939963557	-0.19556080849168392	0.08592225072743616
YBL008W	-0.20817977733026724	-0.04692042032912996	0.0594106794959902
YBL009W	-0.27310864827600195	0.00894449349841434	0.06229444573168997
YBL010C	-0.34756577303432157	0.01548857017576149	-0.019689418276640783
YBL011W	-0.09841953604857491	0.04805889770937995	-0.022656363408142165
YBL012C	0.061889568731884156	0.011754667063318569	0.021409499423660622
YBL013W	-0.0056731748006610926	-0.07920466829305725	-0.060156676732456976
YBL015W	-0.1312352511181038	-0.04474856808708494	-0.0022642496505234384
YBL016W	-0.7352893962156282	-0.06153896876475194	
YBL017C	-8.473185751260615	-10.74548746420535	-8.214256770854306
YBL019W	-0.09090638310610158	0.04597154091197755	0.019643322648695
YBL021C	0.06178158671662496	-0.00825570190901786	-0.29181469142139826
YBL022C	-0.8146233867052924	-0.2652513576589922	-0.019254802354933896
YBL024W	0.02178023839411591	0.0036987946682181957	0.07976519183482028
YBL025W	0.08041970540881387	0.0734590853611272	
YBL027W	0.06741080120222977	0.054869498014477616	-0.010261548718249988
YBL028C	-0.02511534627663436	0.04268758969304164	0.008185902900698015
YBL029W	-0.08188351023634459	-0.11407307816096612	-0.026470687964436697
YBL031W	-0.004339481012272737	0.029223033152686078	0.04343830038032698
YBL032W	0.01271226033594124		-0.1782729947151272
YBL033C	-0.25614316395379555		0.03939155322131477
YBL036C	-0.019888987770424714	-0.005644242734582598	-0.03494647127549566
YBL037W	-0.26185475879984177	-0.039248692448550976	0.03265245980261041
YBL038W	0.027142588561400196	0.07598222277790465	0.08592225072743616
YBL039C	0.005477658494807199	-0.06821804301093883	0.0013894539319533861
YBL042C	0.06912837202002929	-0.06781747839309839	-0.011901084509864789
YBL043W	-0.016867326462431904	-0.17675709366721823	0.02913243694182148
YBL044W		-0.0449925773368576	0.01572901250220266
YBL045C	0.06598993946319658	0.07653248844506533	0.04172063141688147
YBL046W	-0.04827130707481263	-0.01024726172290312	-0.12086275504653232
YBL047C	0.017700874897442744	-0.31700798617749854	0.07261803904200773
YBL048W	0.006074408835082895	-0.19997301268883758	0.014810215152032114
YBL049W	-0.02031695584622076	-0.2727562739104721	0.013853368039960713
YBL051C	-0.3021563898461108	-0.17175942693349527	0.01782224978427667
YBL052C	-0.0060280280417093135	-0.26952013248269674	-0.020212137443527768
YBL053W	0.06718261917116755	-0.10317008044583446	0.0011721459708473338
YBL054W	0.0017630482000624613	-0.30074064259733474	-0.03772597903252885
YBL055C	-0.017563317876629084	-1.9448329566497795	0.026234997463017738
YBL056W	-0.0074817769686335665	-0.10702078700559026	0.042605530518524226
YBL057C	-0.17053993193188938	0.04944030134853182	-0.024435195364129806
YBL058W	-0.6068950617489947	-0.35846583715138974	-0.8742232970150116
YBL059W	0.016593914365310724	-0.08008125939444705	-0.026153515787978886
YBL060W	-0.05829649064290736	-0.07044117655405702	-0.03770758455733664
YBL061C	-0.05812080255223507	-0.08055214818175668	0.022759942728126908
YBL062W	-0.07994360077932469		0.04090845316192732
YBL063W	-0.15335456525450747	0.041367654046332004	0.021020827579884386
YBL064C		0.005627081165712246	0.034469056661775
YBL065W	0.04127953988980643	0.015560541399084773	0.031160644577211467
YBL066C	0.049490519361101	0.0094449475171435	0.04318501841438603
YBL067C	0.005147144670609389	-0.10870791485647593	0.03318885221234886
YBL068W	-0.0005690445951584959	-0.06667937439582756	0.02123691436212545
YBL069W	0.03228554593116235	-0.030408180491098266	-0.016622242328615332
YBL070C	0.06051661314646312	-0.09734212448632802	0.04188117064876012
YBL071C	0.0561464805471434	-0.01907115704369848	0.047910246004062455
YBL072C	0.032893741592182654	-0.02777109023116444	-0.014994670624717068
YBL075C	0.018842123100063085	-0.03350609981064871	-0.03531141806037129
YBL078C	-0.14548617273091263	-0.09135761315807595	-0.12614431519213967
YBL079W	0.008446439522626267		-0.02520358703990568
YBL080C	0.07704578142449503		0.08592225072743616
YBL081W	0.04810573211491996	-0.015193134081693874	0.03246449234258474
YBL082C	-0.18519462708114262		-0.3810725572767105
YBL083C	-0.38892220871977523	-0.5121645234688555	-0.16760370367231356
YBL085W		-0.07386377425365191	0.04055282498923971
YBL086C	0.02698877697014994	-0.030617772047329732	0.05271523417901717
YBL087C	0.06499134728609036	-0.047199981251066676	0.052550137199691115
YBL088C	0.0577273353165608	-0.08980392452194713	0.06056338838411906
YBL089W	-0.06026064293171278	-0.09321964877101564	0.07229232108911564
YBL090W	0.0861044390313323		
YBL091C	0.018057514960606126	-0.014016184303195149	0.06114914318332298
YBL091C-A	-0.08427112208404036	0.00014098437092997622	0.004162601019175512
YBL093C	-1.7381436625078488		
YBL094C	-0.6129475599384494	-0.020804358931094682	0.08403150872593297
YBL095W	-0.05332292401337172	0.0414766398917865	-0.01780963457718737
YBL096C	-0.048661644557389645	0.04854867356091936	-0.009224818029668269
YBL098W		0.06209616550103639	0.01838534184437513
YBL099W	0.02701028794364051		0.08592225072743616
YBL100C	-0.05912150446276932		
YBL101C	-0.7138633332800315	0.05970244473547147	-0.15684819423638147
YBL102W	-0.3003759871289168	-0.014691396073093249	-0.19378559687402558
YBL103C	-0.17863267041831768	0.07294805270619004	-0.3788604736748238
YBL104C	0.024985102343585888	0.06795443691177884	0.04655328071557892
YBL106C		0.0699251575100443	0.061823230481443066
YBL107C	-0.9830503352464036	0.08442956760186628	0.03396099986621671
YBR001C	-0.35797658951970596	0.06947697748382069	-0.010546199687189449
YBR003W	0.020786656895002985		0.08592225072743616
YBR005W	-0.0798653861036751	-0.05313179717271231	-0.01974374028670341
YBR006W	-0.24715295719637217	-0.4362395523503236	-0.5399834127259153
YBR007C	-0.4150398873662203	0.026635945681472886	-0.0011381737656205623
YBR008C	-0.35649151290157927	0.06602598889544174	0.0031274441754003176
YBR009C	-0.29593238293772745	0.08733577186246397	0.04879673305093778
YBR010W	-0.08472001871116812	0.080775923489387	-0.0074343141900492845
YBR012C	-0.14270077522154817	0.02915857158195845	-0.0470927619225003
YBR013C	-0.020536485962169775	0.02396147723698189	0.02404638793335633
YBR014C	-0.2530270279787741	0.06028972827670388	-0.02545430230205901
YBR015C	-0.2985940226613772	-0.2958974532068712	-0.8208667092851756
YBR016W	-0.0809846622186671	0.047839904057214146	-0.04062622929451354
YBR018C	-0.08502401963132702	0.008912056186209253	-0.02646747432438955
YBR019C	-0.09992113550378193	0.042864275580802094	0.028750400894014556
YBR020W	0.00679721487494193	0.06718691042644478	0.010852269987906499
YBR021W	0.036925196430950796	-9.672831777202548	
YBR022W	-0.11763344674727798	0.04576043652432014	0.016230489475053143
YBR023C	-0.09258508646239992	0.03458342974321208	0.007956924011828789
YBR024W	-0.10707619640918617	-0.0065347319102464895	0.04503352268220927
YBR025C	-0.05845032631615715	0.02966071356164149	0.07065230096182441
YBR026C	-0.030893983933943273		-1.2714355699067958
YBR027C	-0.1645217134602376	0.021956881318002743	-0.021980569653924236
YBR028C	-0.010830127162848615	-0.003858390780580288	-0.000559218324180652
YBR030W	-0.01050430262734514	0.003564168955753006	-0.00019737117318602756
YBR031W	-0.07771410283940917	0.027477520753365466	-0.03218465930763078
YBR032W	0.007725962548891711	0.04979555968047469	-0.054558865326406934
YBR033W		0.0671120388120843	-0.05975741220201097
YBR034C	0.026860276083846557	0.029133689921043305	-0.13176499521964893
YBR035C	-0.08639331893638917	-0.732777877529438	-0.03383232748442526
YBR036C	0.07291034770682343	0.09869744684931986	0.07439743318549073
YBR037C	0.06278536301794023		-0.04219998015349165
YBR038W			-0.014888365497610245
YBR039W	-0.2637161597566892	0.1076589772242174	
YBR040W	-0.04387490480870762	-0.02193595531596323	-0.1952582835109559
YBR041W	-0.030045157480303213	0.0028951194567984387	-0.07798114896854622
YBR042C	-0.041090150321041706	0.04594907673034322	-0.022330251008968294
YBR043C	-0.24817338967118283	0.025353084925919367	0.02578146349778052
YBR044C	-0.11923449956424782	0.023627065802866536	0.005540151723626127
YBR045C	-0.058405225877300924	0.011366406618224885	-0.10090287264836285
YBR046C	-0.03846111854600941	0.0515890312455324	0.0009956158589878624
YBR047W	-0.20707258764179112	0.06242608010605152	-0.020007749425501098
YBR048W	0.0017070553671025184	0.0823442553833373	0.02243898216317576
YBR050C	-0.01119279179650613	0.06373884418026099	-0.3725542062272237
YBR051W	0.042316494621372935	0.028017510053684073	0.04700622921186252
YBR052C	0.06248085220031728	-0.0008926065116118898	0.060419331755336
YBR053C	0.03987092398544213	0.02872815224301017	-0.08863633950881891
YBR054W	0.023807978351318627	0.06596408294035604	-0.19979154895908657
YBR056W	-0.032222012106966486	0.06427988313875191	-0.07469069915077126
YBR057C	-0.2450331856006531	0.03831509444261737	0.049954643933565225
YBR058C	-0.015086624447995247	0.06942721416189816	0.019251984246474344
YBR059C	-0.1948242875691591	-0.05183326311797448	-0.19047217985283282
YBR061C	-0.1689631809720807	-0.03246954756971198	
YBR062C	-0.3443099074288048	-0.04877724406137064	-0.06340022951442094
YBR063C		0.08361310082125922	-0.05241362052516561
YBR064W	0.03399573142864139	0.057057056583524786	-0.004958006249221762
YBR065C	0.06825837388078262	0.07285729309017511	-0.16385228164752405
YBR066C		0.03589596718660553	-0.15815425495000074
YBR067C	0.01695648495294402	0.012188193254935092	-0.09190012690511982
YBR068C	-0.04485921104176994	0.054230972226197764	0.009210654748635232
YBR069C	-0.054085144367728294	0.061210146963770085	0.035553127329987166
YBR071W	-0.03226869322766195	0.04441169781420468	-0.00692886516890523
YBR072W	-0.06763638565313007	0.01969566792235507	-0.021473983642632796
YBR073W	-0.03775547132446369	0.031327975703864475	-0.08769499684645454
YBR074W	-0.016069459447490136	0.05292918781072594	-0.07324611182575927
YBR076W	-0.02555925728716689	0.07224640417541786	-0.01669336596275271
YBR077C	0.04863149931130339	0.0918939466588492	0.07915812511105705
YBR078W	0.045835879324300666	0.06988918287458397	-0.0666662198291564
YBR081C	-0.05723788250458988	0.0812024279348836	
YBR082C	-0.09365036266223668	-0.01010489523384891	
YBR083W	-0.2786284231478574	-0.010365538061722772	-0.07381814439926905
YBR084C-A	-0.5660891845518163	-0.07647326963191409	-0.07271154020211547
YBR084W	0.008023057481081917	0.03432491372161618	-0.19220226108136576
YBR085W	-0.12447730372877147	0.058525218813027434	
YBR089C-A	0.08646107909449569	0.05403727944520648	-0.09858591937960949
YBR090C	-0.3778906383905364	-0.13331115320878908	0.010658043352108851
YBR092C	0.08646107909449569	0.02557054691477137	0.03404191107038245
YBR093C	0.08646107909449569	0.06789962344166378	-0.0009637369582501563
YBR094W	0.08646107909449569	0.03286699759183453	0.06592802558293655
YBR095C	0.016015658096625928	0.05300921652683101	
YBR096W		-0.012458838866873129	
YBR097W	-7.960592540203994	-3.6114762352796643	
YBR098W	0.03462751938041229	-0.0031311467033748497	-0.011314891696713559
YBR099C	0.08593989622677739	-0.03978441175455754	0.04278453240284732
YBR101C	-0.030317816070268334	0.03357961861078435	0.02185624160768498
YBR103W	-0.008100524768737842	-0.07078888000607725	-0.6964536419880002
YBR104W	0.08646107909449569	0.0585348863634086	-0.04364565053141744
YBR105C	0.07238914166246667	0.06281714580947194	-0.01800174425733789
YBR106W	0.08567930479291824	-0.1790260377295083	-2.445655739032138
YBR107C	-0.32328094748872377	-0.012441912607122203	0.0009002571751110984
YBR108W	-0.21723609632408505	-0.03662896287999168	0.005902103804137258
YBR111C	-0.22563765885943937	0.02489651192454416	
YBR112C	-0.04411768941845		
YBR113W	0.08646107909449569	0.0007736314114377957	-0.4914658427503687
YBR114W	0.0858778247168657	0.027466416699141377	-0.4983305277860701
YBR115C	-0.14171411112355575	0.042568331298706054	
YBR116C	-0.21287000947893533	0.06767444007200493	-0.029957590286068324
YBR117C		0.06446524654847373	
YBR119W	-0.2545610578747778	0.10103680037303768	0.06479720291329355
YBR120C	0.08646107909449569	-0.09550419445118015	-0.04864080889036267
YBR121C	0.08646107909449569		
YBR122C	-0.007276700194163372		
YBR125C		-0.021697774671539712	-0.10064614024723788
YBR126C	0.08646107909449569	-0.06516560875847989	0.010805747150635226
YBR127C	-3.835404127121742	-4.142922830697701	-5.634355899185891
YBR128C	0.0858778247168657		-0.8776231452966374
YBR129C	0.08646107909449569	0.06159340721340409	-0.2385324139039498
YBR130C	0.08150984184980874	0.06304532723401371	-0.008431319722309441
YBR131W	-5.936568088804519	-0.7454184980545516	-3.2205073825731314
YBR132C	0.08646107909449569	0.047830736776335904	
YBR133C	0.08620048766063654	0.048701036657779674	0.06830560308039678
YBR134W	0.08281279901955886	0.0981358742129582	0.031952605604618656
YBR137W	0.08646107909449569	0.08792325458277084	-0.042480956174802464
YBR138C	0.08646107909449569	0.07964775212672935	0.03749943606447435
YBR139W	-0.004784555396913463	0.08216623692057072	0.002452717858268178
YBR141C	0.028363273351724068	0.08099683218639857	-0.04840553279669793
YBR144C	0.022497515663444812	0.10558899367367024	-0.02373421124718889
YBR145W	-0.02285860010973746	0.019624523070153013	-0.08154232413518801
YBR146W	0.08383643439414369		-0.06249932789347954
YBR147W	0.08646107909449569	0.021067112233718262	-0.103982730825788
YBR148W	0.08620048766063654	0.005855435657180192	0.015455660138237343
YBR149W	0.08646107909449569	0.008718112482467625	0.03844687825425768
YBR150C	-0.8305323801432299	0.03442755407818749	-0.023862174838540903
YBR151W	0.08489753049088641	0.026158584029494527	0.03770041013381899
YBR156C	0.06198652995168281	0.028195458938184318	0.028668145873907352
YBR157C	0.031051913204391077	0.044881977903313816	-0.19026421023914178
YBR158W	-0.020663308293378885	0.03418707500036027	-0.03660145161177183
YBR159W	-0.20255851484359735	0.03511229795663013	0.05020545704347868
YBR161W	0.08646107909449569	0.015720865202920858	0.026672666874743355
YBR162C	0.02261845447052841	0.02055582630993185	0.036058905657406284
YBR162W-A	0.030565867889360415	-0.2023107032409404	-0.5506062870783335
YBR163W	0.08646107909449569	-0.031335398428982704	0.08592225072743616
YBR164C	-6.804721013289135	-5.235131864711185	-8.312720879325383
YBR165W	-0.190047617533246	0.008310087385413063	
YBR166C	-0.18100852147968563	0.051065682376534034	
YBR168W	-0.4565993422432614	0.01901945483466734	-0.07798967639567984
YBR169C	-0.13931118025870864	0.04361372590996233	-0.017855512134453518
YBR170C	-0.12617680365679368	-0.03065211675498361	-1.07959870034943
YBR171W	-0.0900896173941501	-0.04613913408220926	-0.8544204536485199
YBR172C	0.08646107909449569	0.050577655514312675	0.03728836194719451
YBR173C	-0.01239728102915718	-0.059999250273895056	0.08215557940496601
YBR174C	-0.2526104475631299	-0.29668336096586856	0.04876258941114009
YBR175W	-0.32241257789071304	-0.13603264608868	0.05875875561317726
YBR176W	-0.11525948019389068	-0.06222407784647139	-0.016471306568409547
YBR177C	0.05303880548594517	-0.03610889902811771	-0.007471664654044753
YBR178W		-0.060509106912410356	0.04475411223392199
YBR179C	0.08646107909449569	0.042340540671213976	-0.1871927128946395
YBR180W		-0.02121908242963761	0.057959111164148515
YBR181C	0.08646107909449569	-0.01170482433849055	0.05910014082404574
YBR182C	0.08646107909449569	-0.010954823772262165	0.033738429888921395
YBR183W	0.08603908069046624	0.009093611302863286	-0.09767241208791562
YBR184W	0.07827431005396983	0.04483326442762694	0.07230428517683113
YBR185C	0.043923639956554544	-0.01002111007731318	0.08548763480572927
YBR186W		-0.023811391498361457	0.0676683820106946
YBR187W	-0.12220721958659221	0.007773830897551709	0.07701262432991882
YBR188C	-0.21983365687108075	0.011219599045760186	0.056006188108275796
YBR189W	-0.2489226076382578	-0.6896058435915965	-0.05809291530809207
YBR191W	-0.8914179718933659	-1.3478296550505353	-4.329682243623396
YBR194W	0.08646107909449569	0.057046988116112	0.06491581450554051
YBR195C	0.02020732964333017	0.05040470115326218	0.08258421328281464
YBR197C	0.08451988643537157	-0.13364441839002747	0.06803056194545032
YBR199W	0.08646107909449569	-0.2021211874673133	0.07425606879603147
YBR200W	-0.2843911184698895	-0.28063140070900294	0.0811226748778762
YBR201W	0.08646107909449569	0.05777536219526144	0.07824346639013106
YBR203W	0.08646107909449569	-0.04123355713715502	0.0620908110136879
YBR204C	0.08207229569141215	0.04677632774795608	0.04006599808600645
YBR205W	0.07920270654312894	0.03625031708797245	0.051801849154747635
YBR206W	0.07911830686232306	0.038445671013344215	0.06788568997154804
YBR207W	-0.09837422192190849	0.022376739779149665	0.07375300491610672
YBR208C	-0.30787436515566785	0.09757717671855666	0.07302864504659522
YBR209W	0.01606376212337443	0.0521677125348899	
YBR210W	0.045358434530548976	0.06221187634071371	0.0595555514698925
YBR212W	0.07734591356481073	-0.07392935351801211	0.029265344828007297
YBR213W	0.048481222721249856	-0.0655189301233063	0.012422309573027639
YBR214W	0.07042513973696186	-0.07877113950526568	-0.005246943781941222
YBR215W	0.029575694215432807	-0.23036025183686093	-0.009924518138044906
YBR216C	0.08646107909449569	-0.14550299446205958	-0.2182176157465026
YBR217W	0.07042513973696186	-0.18992220060204734	-0.34938392712776034
YBR218C	0.04637123070051397	0.04990284204988059	-0.007400652963249904
YBR219C		0.036539778122833544	-0.01589275499294036
YBR220C	-0.18890199380300246	0.049865840409894155	0.025583073580204778
YBR221C	-1.428101043005224	0.09239514872734766	0.03463757195187704
YBR222C	-0.05051960289143037	0.09123523922265461	0.01819460290941941
YBR223C	-0.031140362960573317	-0.0141124259574429	0.032865779734479
YBR224W	0.0748139231400454	0.037890627998314726	0.06351702687394133
YBR225W	0.08646107909449569	0.008649573207861272	0.0405925021645871
YBR226C	0.08646107909449569	0.007799624942135934	-0.23197268032931792
YBR227C	0.08646107909449569	0.027590644359699587	-0.2481492638811931
YBR228W	0.08620788005207802	-0.004587429810886346	-0.006263326473359941
YBR229C		-0.13592212912214913	-0.042207446385742635
YBR230C	0.05936878154844715	-0.08685432993289235	0.027309858039053322
YBR231C	-2.215129133527371	-1.3378820295323355	-1.638475905163488
YBR232C	-0.054126548614319585	0.08274554489905822	-0.025487447548387856
YBR233W	-0.0002173931172871423	0.030900251873121096	0.008991244534858993
YBR235W	-0.7122818010753019	-0.09058811366793677	-0.0013756473791260646
YBR238C	-0.06714634001519408	0.016597861247332084	0.018697666788838923
YBR239C	0.03599006995844633	-0.05812408927499721	0.027777314514809213
YBR240C	0.012442559007128115	-0.809817371140603	0.024745257994431145
YBR241C	0.08350709026540659	-0.04865693255025586	0.04466486955206947
YBR242W	0.07211313335337396	-0.01639732710601255	0.03415082679033115
YBR244W	-0.07212592118391882	-0.09556510279454604	0.033331811913572394
YBR245C	-1.7328009239066755	-0.7835322585230542	-1.1633399095014285
YBR246W	-0.20465009647033647	-0.6006415846229284	-0.7602199291303742
YBR248C	-0.2606748081569594	-0.005354401353958134	0.0027657376842778287
YBR249C	-0.11609815489614879	-0.019330178928988837	0.014283059612794333
YBR250W	-0.14123746256029202	-0.03660707852887889	-0.04112745834354355
YBR251W	-0.06870088198269012	0.06251299505056467	
YBR255W	0.02552450953557284	-0.05850471176994236	0.014662127984138811
YBR258C	0.0862922797328839	-0.06724189859208378	0.015233354962544993
YBR259W	0.06730235154626099	0.009018162573894359	0.030269560314926447
YBR260C	0.08165029728738271	-0.004254077470790743	0.008072447184688464
YBR261C	-0.09213010962716371	-0.04346977950840135	0.025305375462309324
YBR262C	-0.5320002687603962	-0.03802920957756105	0.007564825557567935
YBR263W	0.0804687017555116	-0.044082493156870545	-0.017659419744174898
YBR264C	0.07067833877937953	-0.1774539521543417	0.048979897371993535
YBR266C	0.08646107909449569	-0.005534772457295051	-4.951380895822718
YBR267W	-0.5234824132898631		-0.7291590749611363
YBR268W	0.02822529932224427		
YBR269C	-0.6926943944175646	0.04417014531164988	-0.157296674271694
YBR270C	-0.11259035600486172	0.0029563281275337503	-0.01061856911759029
YBR271W	-0.1261646056158565	0.062104634331303164	-0.06460664619343878
YBR272C	-0.08225379722400426	0.0501274575982744	0.07065230096182441
YBR273C	-0.1593264096530755	0.07645825153738428	-0.05304061617512149
YBR274W	-0.07895420663897615	0.07736967656465189	-0.18021716404010107
YBR275C	-0.0970699668604697	0.01760418366985709	0.029474095195751362
YBR276C	-1.7210106568102395	0.0007134800982938726	-0.016769970681974524
YBR277C	-0.18111450859649297	0.0696317423700213	-0.10373045244098836
YBR278W	-0.33634673619613414	0.04279629830980327	0.007974012620628117
YBR279W	-0.0205468828945381	-0.2924397253382158	-0.08818522213759479
YBR280C	-0.04780958025368256	0.05111380671215239	-0.02755301577712098
YBR281C	-0.2412968801985279	0.034022304150730764	-0.03658593093550773
YBR282W	-0.003569367320206718		0.08592225072743616
YBR283C	-1.1424889387899289	-0.06782079197465103	-0.5351342605460034
YBR284W	-0.9579849557503353	0.009035868095489365	0.0073557984767719424
YBR285W	-0.126721946860351	0.027984159562502206	-0.12899565266120472
YBR286W	-0.15078051057352593	-0.06154506688503412	0.036931343248444444
YBR287W	-0.09976694248418122	-0.02415978233932587	-0.19577572777895394
YBR288C	-1.7540991581706549	-2.0098707828734543	-3.116234460452233
YBR289W	-0.015930683359360334		-0.07099180600400497
YBR290W	-0.729111772252904	-0.15944567215500594	-2.2138133618845637
YBR291C	-0.45114470475500845	-0.11690232569096531	-0.6083303109717102
YBR292C	-0.08269198855824256	-0.16498048197063986	-0.061350462694791524
YBR293W	-0.10637899144229433	0.0612718262872407	-0.08370110938733927
YBR294W	0.06488066711608384	-0.13846261408178986	-0.046176063523844485
YBR295W	-0.4101715630055229	-0.006360333651687575	-0.06600070170551588
YBR296C	0.08338311511446764	-0.48841893637197614	-0.048676872091099214
YBR297W		0.02491974324433031	-0.10570983375676254
YBR298C	-0.18833270511922307	-0.352086017138044	-0.3984125248949396
YBR299W	-0.15748352722606887	0.026512803436485842	0.055754463671069905
YBR300C	-0.3148561820844357	-0.39770329840825	0.024400367563228005
YBR301W	0.05784647702980227	-0.2874249787320846	-0.030070255367076047
YCL001W		-0.3388105088348706	-0.06771447763889298
YCL001W-A	-0.25333129952941685	-0.3263631507098352	-0.24717352208974055
YCL002C	-0.02649326252404719	-0.015550435601412107	0.0033181639529102666
YCL004W		0.09013862201914444	
YCL005W	0.07484895051668695	0.060003045913116365	0.06494067900111251
YCL007C	-4.471928672372456	-1.5700481914393167	-2.2909564796313737
