orf	hap a | growth (GI50) | methyl methanesulfonate [0.004-0.016%] | Svensson JP~Samson LD, 2011
YBR040W	13.96138057745871
YBR041W	-0.7332746702051268
YBR042C	0.19752671586948348
YBR043C	-3.1824299916061256
YBR044C	-1.1089034973454959
YBR045C	-0.40189053878736664
YBR046C	-0.360772496937923
YBR047W	-0.5877510964746002
YBR048W	-0.19243595006946765
YBR050C	0.08456803485908068
YBR051W	-0.3416120863990064
YBR052C	0.5903078650106192
YBR053C	0.22462608735328538
YBR054W	0.33674207633675535
YBR056W	1.6469962973187935
YBR057C	-0.2189327065905418
YBR058C	-1.277317019595523
YBR059C	-0.5022244497858436
YBR061C	-0.19525847044201458
YBR062C	-0.6597809443531998
YBR063C	-0.4300562615361666
YBR064W	-0.06591264578682421
YBR065C	0.28931393721122095
YBR066C	-0.100044498896857
YBR067C	0.3696705835341669
YBR068C	-1.0949782201875664
YBR069C	-2.5194482970307908
YBR071W	-0.7664419087432891
YBR072W	-0.8042847288502394
YBR073W	-0.6208763484409955
YBR074W	0.10930189365533502
YBR076W	-0.2690264547338796
YBR077C	-1.6358211120659332
YBR081C	1.669088231830036
YBR082C	-0.20754142669660866
YBR083W	-0.6152251173680129
YBR084C-A	0.003371387956110058
YBR084W	1.3725685653706985
YBR085W	-0.8119712320751437
YBR089C-A	-1.1299016278332776
YBR090C	-0.2561088552983507
YBR092C	-0.9668769205826913
YBR093C	-1.013659650739658
YBR094W	-2.3425338397214617
YBR095C	-0.8108211768113032
YBR097W	-3.1824299916061256
YBR098W	-1.4645824228538993
YBR099C	-1.958729742597674
YBR101C	-3.1824299916061256
YBR103W	-0.04879450516179044
YBR104W	0.060690056179609014
YBR105C	0.9632877701040151
YBR106W	-0.4216465665270503
YBR107C	-0.9672577603201903
YBR108W	-0.7738549609623279
YBR111C	-1.464379308327233
YBR112C	-3.1824299916061256
YBR113W	0.06475252614272757
YBR114W	2.0315580367472172
YBR115C	1.6921803080123359
YBR116C	0.2801102653642088
YBR119W	1.8243058590342345
YBR120C	2.808331684295709
YBR121C	-3.1824299916061256
YBR122C	-3.1824299916061256
YBR125C	0.047953591120997056
YBR126C	-0.8185092949043523
YBR127C	-0.7457290716277681
YBR128C	-0.7413272102095357
YBR129C	-0.7159264108694489
YBR130C	-0.3335089471927253
YBR131W	-0.12707658420795626
YBR132C	-0.5883305649939187
YBR133C	-0.8636472818557662
YBR134W	-0.1277986994134052
YBR137W	-0.0819695488959859
YBR138C	0.2879687520465421
YBR139W	-0.3128402498064976
YBR141C	0.4169837978767243
YBR144C	-0.6386436660602682
YBR145W	-0.8183550749965169
YBR146W	-0.781433806310907
YBR147W	-0.699379395278318
YBR148W	-0.64518603520453
YBR149W	-0.010188121567005498
YBR150C	-0.37369870900355756
YBR151W	-0.21467214613498564
YBR156C	0.02494710295037488
YBR157C	-0.19315052922357406
YBR158W	0.19053245278934833
YBR159W	0.314606809530292
YBR161W	0.26938377285658194
YBR162C	-0.28828671795308725
YBR162W-A	-0.7814975936026295
YBR163W	-0.6923485285202325
YBR164C	-0.8448550612538805
YBR165W	-0.5960940436003948
YBR166C	-0.4652334726253135
YBR168W	-1.1396680812287778
YBR169C	-0.6082752631618618
YBR170C	-0.5969049765538117
YBR171W	0.502243722176886
YBR172C	-0.3143477292197362
YBR173C	-0.2783671212285149
YBR174C	0.47633074049018376
YBR175W	0.17834665776813766
YBR176W	0.3654110996573739
YBR177C	0.02827507705226711
YBR178W	-0.9257279270938041
YBR179C	-0.7757508161644084
YBR180W	-0.18403486769045743
YBR181C	-0.072548946428179
YBR182C	-0.15914221352662394
YBR183W	-0.01976751940239156
YBR184W	0.02212108369684735
YBR185C	-0.3327464602836543
YBR186W	0.14769726781252318
YBR187W	-0.5457903625982238
YBR188C	0.1254812575988162
YBR189W	-1.5492099468455494
YBR191W	-0.31343586700726467
YBR194W	0.029297288587971444
YBR195C	-0.6204371043055902
YBR197C	-0.9587546721033622
YBR199W	-0.14351944080374252
YBR200W	-1.2436262946337315
YBR201W	-0.27576503035774286
YBR203W	-0.21162973455004513
YBR204C	0.06068063611543088
YBR205W	0.2514420494776628
YBR206W	0.1423908110884711
YBR207W	0.45951431106354984
YBR208C	0.643670644568561
YBR209W	-0.2144888586005424
YBR210W	-0.27218971228499467
YBR212W	-0.02245439085076915
YBR213W	0.008338722369738982
YBR214W	0.12873817750233407
YBR215W	-0.3858653947517204
YBR216C	-0.14193337114078658
YBR217W	-0.19267979515934347
YBR218C	0.20054086726188866
YBR219C	-0.06253541820651361
YBR220C	-0.035475341847569675
YBR221C	0.005170081924807715
YBR222C	0.17954192934003413
YBR223C	-0.8516377766070375
YBR224W	-0.20373087616409027
YBR225W	0.22046161155234947
YBR226C	-0.3519216737805657
YBR227C	-0.44039087937397087
YBR228W	-0.2940849020272534
YBR229C	0.13379244565109533
YBR230C	0.34197828629650556
YBR231C	-1.0614153389539105
YBR232C	-0.21139423294558427
YBR233W	1.2127951259851228
YBR235W	0.36626913293168284
YBR238C	0.5134592505877188
YBR239C	0.1624426288433571
YBR240C	0.037387239704402705
YBR241C	0.0118184940772492
YBR242W	-0.2760941943146065
YBR244W	-0.6301933302028392
YBR245C	-0.15712443577960564
YBR246W	-0.2678497541456487
YBR248C	-0.5283775085367504
YBR249C	-0.3024456127026416
YBR250W	0.15980716403092465
YBR251W	-0.022077857428322724
YBR255W	-1.7850724743365538
YBR258C	-0.24380436746849177
YBR259W	-0.12918856259675918
YBR260C	0.4238036551972134
YBR261C	-0.012259459107495685
YBR262C	-0.42506255094283796
YBR263W	-0.1478292547377175
YBR264C	-0.46942136401435036
YBR266C	0.3605708015378082
YBR267W	0.3001787700899257
YBR268W	-0.2295687664820562
YBR269C	-0.7489431975254469
YBR270C	-0.713835425766529
YBR271W	-0.4249826149696668
YBR272C	-0.8721178035650058
YBR273C	-0.44474294902440353
YBR274W	-0.400183354013545
YBR275C	-0.7741154930230342
YBR276C	-0.1308752923740786
YBR277C	-0.8529533558557273
YBR278W	-0.008490356857362496
YBR279W	-3.1824299916061256
YBR280C	0.18069629091892772
YBR281C	-0.6437407282148685
YBR282W	-0.694213162938179
YBR283C	-1.0463830696826706
YBR284W	-0.553595020342394
YBR285W	-0.8324666002804886
YBR286W	-0.2606364072871925
YBR287W	0.047872309424371616
YBR288C	0.8065723526954469
YBR289W	-0.8665537753718462
YBR290W	-0.657394169235078
YBR291C	-0.33055723736858833
YBR292C	-0.08183820628686961
YBR293W	-0.0028323971671098858
YBR294W	-0.379047690588758
YBR295W	0.2822774184146281
YBR296C	0.2645275952002583
YBR297W	0.349838656991674
YBR298C	0.6777906553121983
YBR299W	0.23059840804240683
YBR300C	-0.5702566915718107
YBR301W	-0.3991135038675668
YCL001W	-0.3327577643606685
YCL001W-A	-0.19937934480303943
YCL002C	-0.10310763462298989
YCL005W	0.06493662111124329
YCL007C	-3.1824299916061256
YCL008C	-1.82810359664829
YCL009C	0.48851222919634135
YCL010C	-0.4515837996307757
YCL011C	0.4770380527376379
YCL014W	0.1755879246873132
YCL016C	-0.6918608383404808
YCL022C	-0.19148210128522955
YCL023C	0.12130130597815836
YCL024W	0.23984810363154788
YCL025C	0.6626843712509852
YCL026C-A	-0.9586478216611101
YCL027W	0.621077024353645
YCL028W	0.4652328283092355
YCL029C	0.1557126658495995
YCL030C	0.1442438722847127
YCL032W	-0.13173817025282245
YCL033C	-0.2453148074733296
YCL034W	-0.2394051974971675
YCL035C	-0.28561814834368504
YCL036W	-0.39278026014806616
YCL037C	-0.17872975668985963
YCL038C	0.2321459900145768
YCL039W	0.44994298756888856
YCL040W	0.5481595372847469
YCL042W	0.27191211808207105
YCL044C	0.9624458855111544
YCL045C	0.36427530906214683
YCL046W	0.16765515407031617
YCL047C	0.16646365052409046
YCL048W	-0.030304803192377626
YCL049C	-0.07569255641686483
YCL050C	-0.1920206598115446
YCL051W	0.2956127304102975
YCL055W	0.025845507928305894
YCL056C	0.3026847763060775
YCL057W	0.4632026699064399
YCL058C	0.5499644215813332
YCL061C	-0.2743325077408957
YCL063W	0.030129349399617634
YCL064C	-0.2513153883549864
YCL069W	0.18243604220033724
YCL076W	0.8558971544571339
YCR001W	-0.16802075858713522
YCR002C	0.1436283383768253
YCR003W	0.06173379929057866
YCR004C	0.6605088747151505
YCR005C	0.5624470831965094
YCR006C	0.3814026006066681
YCR007C	0.3684144852621466
YCR008W	-0.07610138720220852
YCR009C	-0.25990002741313056
YCR010C	0.5631188683447763
YCR011C	0.3262244401091985
YCR014C	-0.005858929215292438
YCR015C	-0.2283132064994173
YCR016W	-0.32613169121756436
YCR017C	0.4168960567075195
YCR019W	-0.06034404213392089
YCR020C	0.5206306108744084
YCR020C-A	1.0786593332675483
YCR020W-B	0.010770175506535825
YCR021C	0.5756279061396528
YCR022C	-0.2734129749047358
YCR023C	0.028124625170102942
YCR024C	-1.0374945662685995
YCR024C-A	2.5650304624238303e-05
YCR025C	0.2162034733990103
YCR026C	-0.04734543014645769
YCR027C	-0.32318025053811855
YCR028C	0.47229437756207376
YCR028C-A	-0.4452957722193316
YCR030C	-0.5555584308618688
YCR031C	0.968734720356671
YCR032W	-0.22837322576546856
YCR033W	-0.45274704298446566
YCR034W	-0.2709823292020115
YCR036W	-0.5385000403581952
YCR037C	-0.7689016220726212
YCR043C	-0.7471035935637459
YCR044C	-3.1824299916061256
YCR045C	-0.31326038466885503
YCR046C	0.125517861276767
YCR047C	-1.0932648450858562
YCR048W	0.7204180605877161
YCR049C	-0.10117786718986707
YCR050C	-0.39975675967860774
YCR051W	0.04136062277486263
YCR053W	-0.1152218371564444
YCR059C	-0.34880632398441475
YCR060W	2.6782667050266684
YCR061W	0.03312102721033969
YCR063W	-3.1824299916061256
YCR065W	-0.776690400280034
YCR066W	-2.4845103555717754
YCR067C	-0.8847256174614095
YCR068W	1.480514157370034
YCR069W	-0.8684211012367008
YCR071C	-0.8062564828551293
YCR073C	-0.2846683367298089
YCR073W-A	0.11251924928930332
YCR075C	0.6437279723877043
YCR076C	-0.6907366209669588
YCR077C	-0.6275223382912195
YCR079W	1.6674313771133964
YCR081W	-0.6197343675178794
YCR082W	-0.3495521239226553
YCR083W	-0.4611876896330254
YCR084C	-0.6363443629666602
YCR085W	-0.36834649768206723
YCR086W	-0.39751316953599786
YCR087C-A	-0.3358704227099109
YCR087W	0.2959604653508268
YCR088W	-0.5644213655303129
YCR089W	-0.7005437152107715
YCR090C	-0.6763206930376787
YCR091W	-0.6172437025491041
YCR092C	-0.5953557797134972
YCR094W	-1.8442129829721599
YCR095C	-0.6263224912595793
YCR098C	-0.5804284768716739
YCR099C	-0.2711306279266489
YCR100C	-0.013879710146184969
YCR101C	-0.15158032429356594
YCR102C	-0.061829182537822165
YCR102W-A	-0.22158485837380468
YCR105W	-0.013524170009622045
YCR106W	0.5298114054227014
YCR107W	-0.5751443591569592
YDL001W	0.02920093478866099
YDL002C	0.3094241593640137
YDL006W	-0.599452161907658
YDL009C	-0.6793275775234321
YDL010W	-0.7100073808291082
YDL011C	0.20122637878938726
YDL012C	0.21041336366556893
YDL013W	-1.1997010736591174
YDL018C	0.19760988157894407
YDL019C	0.09015251804874197
YDL020C	-0.44394897218650775
YDL021W	-0.02330327320559065
YDL022W	0.0956422623072373
YDL023C	0.10312044754145287
YDL024C	-0.5615859262126067
YDL025C	-0.631815465254364
YDL026W	-0.7575310663198805
YDL027C	-0.4555814057234086
YDL032W	-0.7813126912000418
YDL033C	-0.4390268540809353
YDL034W	0.08755823237400358
YDL035C	0.36930992964847886
YDL036C	-0.00034953739436790235
YDL037C	0.3558322401113696
YDL039C	0.15461334435997745
YDL040C	-3.1824299916061256
YDL041W	-0.7417204306028121
YDL042C	-0.589334205545957
YDL044C	-0.9577736397053519
YDL045W-A	-0.7096526481266177
YDL046W	0.6051283174101898
YDL047W	-1.1074694944328487
YDL048C	-0.07322234644459136
YDL049C	0.29774354892745714
YDL050C	0.9187914240954973
YDL051W	-0.3318049921551936
YDL052C	-0.40864445565860646
YDL053C	0.46370300988665963
YDL054C	-0.0004773811225036115
YDL056W	-0.14420818206753055
YDL057W	-0.4421225563146566
YDL059C	-1.8141723983071627
YDL061C	-0.5677086987838924
YDL062W	0.9715114861317802
YDL063C	-0.48720590689383536
YDL065C	-0.8015286872163231
YDL066W	0.11306157584129008
YDL067C	-0.5840570855932034
YDL068W	-0.4564951519487158
YDL069C	0.04984729316555088
YDL070W	0.3018224367167155
YDL071C	0.22015371002606
YDL072C	-3.1824299916061256
YDL073W	-0.25893325968373326
YDL074C	-1.7211454965195443
YDL075W	-1.4114840330972318
YDL076C	-0.6656542197961026
YDL077C	-0.8484616001107633
YDL078C	-0.592940475258149
YDL079C	-0.3899057948501923
YDL080C	0.37279750655202226
YDL081C	-0.40770540983236275
YDL082W	-0.33777327567395266
YDL083C	0.002167772898798111
YDL085W	-0.2676527402319743
YDL086W	0.30382298920352196
YDL088C	-0.5130984335840358
YDL089W	-0.6934999295075269
YDL090C	-0.827546904477133
YDL091C	-0.6686021615945679
YDL093W	-0.6524898146790992
YDL094C	-0.19523559314329592
YDL095W	0.4664321370514944
YDL096C	-0.08753330794445435
YDL099W	-0.4937496217615509
YDL100C	-0.892826065220783
YDL101C	-1.7950577423656844
YDL104C	-0.301209969427123
YDL106C	28.383868908577277
YDL107W	-0.6485132018723497
YDL109C	-0.1797333972418979
YDL110C	-0.05767251193291945
YDL112W	-0.3638213679954429
YDL113C	0.633507471898804
YDL114W	0.08698280102504756
YDL115C	2.1681726520671716
YDL116W	-1.3486885395603965
YDL117W	0.8090323351694697
YDL118W	-1.6354444440711415
YDL119C	-1.1922568006559442
YDL121C	0.09709026074380643
YDL122W	-0.21314555744869917
YDL123W	-0.055180232095999336
YDL124W	-0.28782244336143653
YDL125C	0.08649241939838775
YDL127W	0.2365047882822795
YDL128W	0.07017390764975663
YDL129W	0.01860766890298558
YDL130W	0.8681717672263125
YDL130W-A	-0.6696975804861733
YDL131W	-0.2288996727806969
YDL133C-A	-0.43573467622292095
YDL133W	-0.7590431211928633
YDL134C	-0.7246991820664707
YDL135C	-0.6029198221040815
YDL136W	0.02122106385077138
YDL137W	-0.01938048933700338
YDL138W	0.36454876006801185
YDL142C	-0.8015017727472421
YDL144C	-0.06553691979845026
YDL146W	0.06548567628050006
YDL149W	1.443452664300511
YDL151C	-0.3069004956249641
YDL154W	-0.6290478503987429
YDL155W	-1.2012314303710752
YDL156W	-0.7828804590240223
YDL157C	-0.5282340544165474
YDL159W	-0.419075158151031
YDL160C	-3.1824299916061256
YDL161W	-0.1273077794973636
YDL162C	-0.244620952460416
YDL167C	-3.1824299916061256
YDL168W	0.15925434083599663
YDL169C	0.15303386874194624
YDL170W	0.5318881258570078
YDL171C	0.7546815254515563
YDL172C	-0.5563483705294022
YDL173W	-1.141535945383014
YDL174C	-0.35076515904414585
YDL175C	-0.7640120704746373
YDL176W	-0.9974124623340919
YDL177C	-1.2076812137416975
YDL178W	-1.0807471946608742
YDL179W	-0.2614503008322086
YDL180W	-0.06163674408389146
YDL181W	0.032201359801834493
YDL182W	0.5558010933462854
YDL183C	0.6452653268616232
YDL184C	0.4347061683326317
YDL185W	-3.1824299916061256
YDL186W	-0.38681789781250464
YDL187C	-0.255973475518872
YDL188C	-0.9496320128082845
YDL189W	-0.4448419942706221
YDL190C	-0.4316242985048378
YDL191W	-0.2330945619316949
YDL192W	-0.48572318879215104
YDL194W	-0.14066892938335088
YDL197C	0.10896330963429368
YDL198C	0.14180434480719106
YDL199C	0.30261587526522943
YDL200C	-0.7105222546226315
YDL201W	5.004484267716023
YDL202W	-3.1824299916061256
YDL203C	0.5353423288188909
YDL204W	0.5437627896156396
YDL206W	-5.0231320636456385
YDL210W	0.3943995977259868
YDL211C	0.14212381955518547
YDL213C	0.22778100141898544
YDL214C	-0.19938445855216497
YDL215C	0.08003590741049517
YDL216C	-0.061560845281082695
YDL218W	0.7124371130710638
YDL219W	1.1509567109688157
YDL222C	2.517691214462473
YDL223C	-0.6242188563561915
YDL224C	0.6903260692867739
YDL225W	-0.7456399847351095
YDL226C	-0.9432018770000915
YDL227C	0.004974682879278232
YDL229W	-0.49266496865757786
YDL230W	-0.5665852888444423
YDL231C	-0.18451125379319488
YDL232W	-0.007694765151321763
YDL233W	0.3447219472746445
YDL234C	0.5041775267803711
YDL236W	1.2765452757402689
YDL237W	-3.1824299916061256
YDL238C	1.0791680167331834
YDL239C	-0.27991470320068484
YDL240W	-3.1824299916061256
YDL241W	-0.8003579078112907
YDL242W	-0.8913094348880565
YDL243C	-0.6954428850304996
YDR001C	-0.08721490977522356
YDR003W	-0.36670606079156737
YDR004W	-2.2434853637663035
YDR005C	0.1764723341413219
YDR006C	-3.1824299916061256
YDR007W	-0.6703575232680447
YDR008C	0.09023164658784065
YDR009W	0.47964068189779124
YDR010C	-0.8982364117954885
YDR011W	-0.8664272773671647
YDR014W	-1.242591433297559
YDR015C	0.14691594077509545
YDR017C	-1.0603390293353525
YDR018C	-0.03770439817687587
YDR019C	-0.4907072101766104
YDR020C	-0.40170509809539706
YDR022C	0.49599741219251764
YDR024W	-0.11960270528879374
YDR025W	1.1308973571625867
YDR026C	0.04542551504019862
YDR027C	-0.7925301036237102
YDR028C	-1.8472946896819589
YDR029W	-0.4568649567538917
YDR030C	-0.38024538446287237
YDR031W	-0.20129861559322096
YDR032C	0.0657588581416744
YDR033W	0.2718329895429724
YDR034C	-0.06520587182875143
YDR035W	0.7568120748240253
YDR036C	0.7513871944360156
YDR042C	0.9380627222470286
YDR043C	0.1590204540996807
YDR046C	-0.7956858251234823
YDR048C	-0.6169928596972671
YDR049W	-0.5513352815183356
YDR050C	-0.6759072867925913
YDR051C	0.2378529340385576
YDR055W	-0.1588458852220398
YDR056C	-0.289182162339419
YDR057W	0.0012150006933231796
YDR058C	-0.497177986833116
YDR059C	0.07614784320702306
YDR061W	0.2666277312226652
YDR063W	0.13052368338118187
YDR065W	-0.5916327012054929
YDR066C	0.0727684624691857
YDR067C	-0.021902913379294935
YDR068W	0.055831187076377256
YDR069C	-0.37412584162787665
YDR070C	0.31758624125758245
YDR071C	-0.2047463590825246
YDR072C	0.15385691320644984
YDR073W	0.286713730353285
YDR074W	-0.7400229350378598
YDR075W	-1.4892533915074004
YDR076W	-2.219935741609622
YDR077W	0.828458122373527
YDR078C	-0.9301561646917362
YDR079W	0.31433847227355255
YDR080W	-0.4191612844520909
YDR083W	0.5190418497645445
YDR084C	-0.06535982259189618
YDR085C	-0.12089729125159994
YDR089W	0.2064087598109749
YDR090C	0.22077355024900044
YDR092W	-1.8716084136158555
YDR093W	0.28882947676775916
YDR094W	0.3035097047834167
YDR095C	0.5367572224584902
YDR096W	0.6123876880107749
YDR097C	-0.5151754231630333
YDR098C	-0.5553560340543782
YDR099W	0.42594927667236787
YDR100W	0.1582827285021645
YDR101C	-0.26040924916814706
YDR102C	-0.17001081443099997
YDR103W	0.2694585950806276
YDR104C	0.20450536855755133
YDR105C	0.8448428437160976
YDR107C	0.3766769581253887
YDR108W	0.11377884644230414
YDR109C	0.9370100973612621
YDR110W	0.0627613937200992
YDR111C	0.29194751801081775
YDR112W	0.34922769854353075
YDR114C	-0.4386443994752909
YDR115W	-0.564653099109102
YDR116C	-1.0204227185303854
YDR117C	-0.18756012485071524
YDR119W	0.18559472429170856
YDR120C	-0.17833653629658278
YDR121W	0.17847934610070776
YDR122W	0.5091410931683288
YDR123C	0.10484862560115751
YDR124W	0.3978610675945216
YDR125C	0.8160230993686243
YDR126W	0.21215742126203155
YDR127W	-2.2027468159309045
YDR128W	0.01092143482277247
YDR129C	0.30869693040943924
YDR130C	-0.3976103307693808
YDR131C	0.36733494590729915
YDR132C	0.11197692273731705
YDR133C	-0.0020691028239664183
YDR135C	0.7308105445340458
YDR136C	0.2166822818039652
YDR137W	0.4703121269142427
YDR138W	-3.1824299916061256
YDR139C	-0.3236302604611563
YDR140W	-0.16712100788574993
YDR142C	-0.10547556961275534
YDR143C	-1.09898605377845
YDR144C	-0.3402938157034086
YDR146C	-0.03608280141473277
YDR147W	-0.20576372601379453
YDR148C	-0.8964775512410311
YDR149C	-0.4573561458146235
YDR150W	-0.3943423759335398
YDR151C	-0.5891250801211962
YDR152W	-0.05402936939808635
YDR153C	-0.22983737288348635
YDR154C	0.15814196582887005
YDR155C	0.03920961840589197
YDR156W	0.19248751982340773
YDR157W	0.19140528902165213
YDR158W	-0.5182646659241749
YDR159W	0.02169987225572628
YDR161W	-0.3314664081341518
YDR162C	-0.7014832993263966
YDR163W	0.2364226991515816
YDR165W	-0.30634390440436476
YDR169C	-0.37922801753160246
YDR171W	-0.13301956812577925
YDR173C	0.005411504712466127
YDR174W	-0.5683137360488381
YDR175C	1.0142126370525804
YDR176W	-0.08599353116831802
YDR178W	1.0750802471691288
YDR179C	0.31859580299281876
YDR179W-A	0.19225255650832868
YDR181C	-0.7087892319584921
YDR183W	0.30944784409680487
YDR184C	-0.17897467835849862
YDR185C	-0.27448013360380596
YDR186C	-0.3268425023459991
YDR191W	-0.2655924376238072
YDR192C	-0.18588927461015328
YDR193W	0.08893221602059959
YDR194C	0.5664067398877377
YDR195W	-0.7623721718735187
YDR197W	0.4453575694715223
YDR198C	0.510146348588512
YDR199W	-0.39018785848616344
YDR200C	-0.8823377657645247
YDR202C	-0.1424950761105114
YDR203W	-0.35274525653445066
YDR204W	0.08905629172306403
YDR205W	0.031724973699097034
YDR206W	0.10090538673606854
YDR207C	-1.7332567384613997
YDR209C	-0.31161537231861147
YDR210W	-0.030713633977721318
YDR213W	0.1484761725477335
YDR214W	0.46487997961958116
YDR215C	0.6544361630563562
