orf	hap a | growth (GI50) | methyl methanesulfonate [0.004-0.016%] | Svensson JP~Samson LD, 2011
YEL013W	0.012398933
YEL014C	0.011965301
YEL015W	0.015026999
YEL016C	0.014879734
YEL017C-A	0.016138294
YEL017W	0.012297329
YEL020C	0.013619459
YEL023C	0.016609116
YEL024W	0.013173189
YEL025C	0.016987368
YEL027W	0.00383434
YEL028W	0.01579235
YEL029C	0.0
YEL030W	0.00400976
YEL031W	0.013524223
YEL033W	0.0
YEL036C	0.0
YEL037C	0.012934938
YEL038W	0.015626439
YEL039C	0.014737802
YEL040W	0.018131889
YEL041W	0.012849981
YEL042W	0.020991117
YEL043W	0.012438456
YEL044W	0.0
YEL045C	0.008237366
YEL046C	0.006118378
YEL047C	0.012815101
YEL048C	0.012606587
YEL049W	0.014317204
YEL050C	0.008606253
YEL051W	-0.016568712
YEL052W	0.015745862
YEL053C	0.013058207
YEL054C	0.012458297
YEL056W	0.013738125
YEL057C	0.012868685
YEL059W	0.006368325
YEL060C	0.013300615
YEL061C	0.010114875
YEL062W	0.014306229
YEL063C	0.014450833
YEL064C	0.015434034
YEL065W	0.015002765
YEL066W	0.013404022
YEL067C	0.013349171
YEL068C	0.011870207
YEL071W	0.013080904
YEL072W	0.011617808
YER001W	0.012249133
YER002W	0.010355002
YER004W	0.01078745
YER005W	0.010551685
YER007C-A	0.010434486
YER007W	0.011805011
YER010C	0.011377592
YER011W	0.010012662
YER014C-A	0.0
YER014W	0.0
YER016W	0.007290456
YER017C	0.010014182
YER019C-A	0.01257606
YER019W	0.007703379
YER020W	0.012478608
YER024W	0.01167047
YER027C	0.009461888
YER028C	0.010925488
YER030W	0.010655336
YER031C	0.009476581
YER032W	0.011933223
YER033C	0.010542875
YER034W	0.011089667
YER035W	0.010218176
YER037W	0.008643576
YER038W-A	0.013410675
YER039C	0.010807912
YER039C-A	0.012480635
YER040W	0.013402368
YER041W	0.010234124
YER042W	0.012106383
YER044C	0.002995708
YER044C-A	0.010828797
YER045C	0.012703719
YER046W	0.009752481
YER046W-A	0.010427269
YER047C	0.010969978
YER048C	0.012179085
YER049W	0.011709694999999999
YER050C	0.013483447
YER051W	0.011552528
YER052C	0.00677993
YER053C	0.009166212
YER054C	0.008572636
YER055C	0.01176727
YER056C	0.012057254
YER056C-A	0.010327554
YER057C	0.010535942
YER058W	0.011076269
YER059W	0.012400157
YER060W	0.011672384
YER060W-A	0.01044674
YER061C	0.011413308
YER062C	0.012097677
YER063W	0.011725104
YER064C	0.010202456
YER065C	0.012864667
YER066C-A	0.01420605
YER066W	0.012415231
YER067C-A	0.011606496
YER067W	0.012326194
YER068C-A	0.011621101
YER068W	0.00444643
YER069W	0.011182962
YER070W	0.0
YER071C	0.012718767
YER072W	0.01327631
YER073W	0.011168095
YER074W	0.013647215
YER075C	0.012825229
YER077C	0.008317205
YER078C	0.010630394
YER079W	0.01354241
YER080W	0.012019164
YER081W	0.009830049
YER083C	0.007517878
YER084W	0.011646615
YER085C	0.011635573
YER086W	0.00600066
YER087C-B	0.011307228
YER087W	0.0
YER088C	0.010847863
YER089C	0.012656315
YER090W	0.00717195
YER091C	0.011102295
YER091C-A	0.012305871
YER092W	0.011153418
YER093C-A	0.010380172
YER095W	0.003474372
YER096W	0.010917087
YER097W	0.010290042
YER098W	0.012649674
YER101C	0.01094483
YER103W	0.012476506
YER106W	0.0121348
YER110C	0.016954487
YER111C	0.009059756
YER113C	0.009886489
YER114C	0.009996855
YER115C	0.010989521
YER116C	0.00924672
YER117W	0.011236478
YER118C	0.011728206
YER119C	0.013222148
YER119C-A	0.017977886
YER120W	0.012524157
YER121W	0.014099092
YER122C	0.0
YER123W	0.011460196
YER124C	0.00868802
YER128W	0.009821266
YER129W	0.010691103
YER130C	0.01194299
YER131W	0.014302723
YER132C	0.007959893
YER134C	0.012922657
YER135C	0.013171257
YER137C	0.011451901
YER139C	0.016288539
YER140W	0.01348339
YER141W	0.010288023
YER142C	0.004769384
YER143W	0.008354695
YER144C	0.014208752
YER145C	0.01018277
YER149C	0.010584391
YER150W	0.0144055
YER151C	0.012819364
YER152C	0.015297214
YER153C	0.012346841
YER154W	0.012884995
YER155C	0.01163306
YER156C	0.015394204
YER158C	0.010038132
YER161C	0.010080049
YER162C	0.009028923
YER163C	0.013299144
YER164W	0.012317395
YER166W	0.013107629
YER167W	0.009793917
YER169W	0.018602697
YER170W	0.013619492
YER173W	0.008211599
YER174C	0.016169968
YER175C	0.013711883
YER176W	0.013424904
YER177W	0.012872374
YER178W	0.009897973
YER179W	0.012701929
YER180C	0.015007001
YER181C	0.011808639
YER182W	0.011372066
YER183C	0.01303145
YER184C	0.016897748
YER185W	0.014980659
YER186C	0.015554819
YER187W	0.009928956
YER188W	0.009141635
YFL001W	0.009692233
YFL003C	0.011732187
YFL004W	0.010641552
YFL007W	0.011552527
YFL010C	0.010064589
YFL010W-A	0.014244934
YFL011W	0.011396455
YFL012W	0.012951688
YFL012W-A	0.011211941
YFL013C	0.01302917
YFL014W	0.011572717
YFL015C	0.010666962
YFL016C	0.0
YFL018C	0.0
YFL019C	0.009623742
YFL020C	0.010347025
YFL021W	0.013861197
YFL023W	0.01143436
YFL025C	0.010936818
YFL026W	0.010375221
YFL027C	0.010421737
YFL028C	0.010892902
YFL030W	0.010716722
YFL031W	0.011257216
YFL032W	0.008802307
YFL033C	0.014705912
YFL034C-A	0.0113234415
YFL034W	0.012383505
YFL036W	0.007738946
YFL040W	0.010029004
YFL041W	0.010866411
YFL042C	0.011414354500000001
YFL044C	0.010476589
YFL046W	0.010229896
YFL047W	0.010314232
YFL048C	0.010758668
YFL049W	0.01143097
YFL050C	0.010992878
YFL051C	0.009734362
YFL052W	0.010996696
YFL053W	0.011037137
YFL054C	0.010320849
YFL055W	0.010242144
YFL063W	0.010810125
YFR001W	0.01039399
YFR006W	0.011247723
YFR007W	0.010589704
YFR008W	0.011252875
YFR009W	0.010699121
YFR010W	0.011616915
YFR011C	0.011512628
YFR012W	0.007491489
YFR013W	0.011247386
YFR014C	0.010467904
YFR015C	0.009679181
YFR016C	0.009153028
YFR017C	0.010203099
YFR018C	0.011537235
YFR019W	0.009759687
YFR020W	0.01089002
YFR021W	0.009768269
YFR022W	0.010338066
YFR023W	0.011080702
YFR024C-A	0.0126737485
YFR025C	0.011140748
YFR026C	0.011661212
YFR030W	0.008498661
YFR031C-A	0.010342499
YFR032C	0.009681324
YFR032C-A	0.012180729
YFR033C	0.008463831
YFR034C	0.011685988
YFR035C	0.010794108
YFR036W	0.010066037
YFR038W	0.010779761
YFR039C	0.014821435
YFR040W	0.013620259
YFR041C	0.011502171
YFR043C	0.011775775
YFR044C	0.009095705
YFR045W	0.006928552
YFR046C	0.009463396
YFR047C	0.010382099
YFR048W	0.011948099
YFR049W	0.010592247
YFR053C	0.010854665
YFR054C	0.011490091
YFR055W	0.011332682
YFR056C	0.012364373
YFR057W	0.01253272
YGL002W	0.0
YGL003C	0.008388431
YGL004C	0.012241915
YGL005C	0.01224042
YGL006W	0.012834137
YGL007W	0.010311713
YGL010W	0.012302604
YGL012W	0.013969154
YGL013C	0.011511013
YGL014W	0.013876713
YGL015C	0.009782926
YGL016W	0.00719897
YGL017W	0.009416168
YGL019W	0.006692485
YGL020C	0.0
YGL021W	0.013005668
YGL023C	0.013590142
YGL024W	0.014763586
YGL025C	0.0
YGL026C	0.009972857
YGL027C	0.01599772
YGL028C	0.0
YGL029W	0.011158037
YGL031C	0.008869175
YGL032C	0.008878016
YGL033W	0.008924895
YGL034C	0.008534458
YGL035C	0.009584129
YGL036W	0.010570054
YGL037C	0.010184472
YGL038C	0.0
YGL039W	0.011023817
YGL041C	0.009934037
YGL042C	0.011121936
YGL043W	0.009545156
YGL045W	0.0077066185
YGL049C	0.009228961
YGL050W	0.010891077
YGL051W	0.009715628
YGL053W	0.010126999
YGL054C	0.01010549
YGL056C	0.010186085
YGL057C	0.011187508
YGL058W	0.008673053
YGL059W	0.011651033
YGL060W	0.012954703
YGL062W	0.009040298
YGL063W	0.009602064
YGL064C	0.01003146
YGL066W	0.010367773
YGL067W	0.010058157
YGL070C	0.0
YGL071W	0.006208041
YGL072C	0.009634939
YGL076C	0.008847977
YGL077C	0.009838858
YGL078C	0.011000162
YGL079W	0.010664478
YGL080W	0.007998438
YGL081W	0.004903249
YGL082W	0.012441319
YGL083W	0.014417673
YGL084C	0.00790361
YGL085W	0.009184229
YGL086W	0.009708753
YGL087C	0.003770976
YGL088W	0.0
YGL089C	0.010995368
YGL090W	0.010303528
YGL094C	0.011115941
YGL095C	0.0
YGL096W	0.010312463
YGL101W	0.009019547
YGL104C	0.010710905
YGL105W	0.013657184
YGL107C	0.014405365
YGL108C	0.010921265
YGL109W	0.009632062
YGL110C	0.003773735
YGL114W	0.011006607
YGL115W	0.009652479
YGL117W	0.011236336
YGL118C	0.014924851
YGL121C	0.016920737
YGL124C	0.012192198
YGL125W	0.009981624
YGL126W	0.013036806
YGL127C	0.011177265
YGL129C	0.008864006
YGL131C	0.010950123
YGL132W	0.010411445
YGL133W	0.011068393
YGL135W	0.005583214
YGL136C	0.012735518
YGL138C	0.012133984
YGL139W	0.012430174
YGL140C	0.011613248
YGL141W	0.013444118
YGL143C	0.011345436
YGL144C	0.018118074
YGL146C	0.00925892
YGL147C	0.008477161
YGL148W	0.004756514
YGL149W	0.008277055
YGL151W	0.009390114
YGL152C	0.009467937
YGL153W	0.009469257
YGL154C	0.008806589
YGL156W	0.008681122
YGL157W	0.011583608
YGL158W	0.014080528
YGL159W	0.011003044
YGL160W	0.010450023
YGL161C	0.009201085
YGL162W	0.010519459
YGL163C	0.002985784
YGL164C	0.010895857
YGL165C	0.010357811
YGL166W	0.01224647
YGL167C	0.009316751
YGL168W	0.010612889
YGL170C	0.013384024
YGL173C	0.01161279
YGL174W	0.066847907
YGL175C	0.004441989
YGL176C	0.012091049
YGL177W	0.013909465
YGL179C	0.011129106
YGL180W	0.009656178
YGL181W	0.010926921
YGL194C	0.009997947
YGL195W	0.01181557
YGL196W	0.009870802
YGL197W	0.011852474
YGL198W	0.011357427
YGL199C	0.010396457500000001
YGL200C	0.002658319
YGL202W	0.012602356
YGL203C	0.012316053
YGL206C	0.0
YGL208W	0.014066015
YGL209W	0.014889659
YGL210W	0.012196531
YGL211W	0.011197087
YGL212W	0.010696616
YGL213C	0.01279812
YGL214W	0.009393148
YGL215W	0.011250651
YGL216W	0.010668948
YGL217C	0.009889278500000001
YGL218W	0.0055122085
YGL219C	0.008801834
YGL220W	0.012833237
YGL221C	0.01586092
YGL222C	0.012601331
YGL223C	0.0
YGL224C	0.012754482
YGL226C-A	0.012297196
YGL226W	0.015221312
YGL227W	0.011240147
YGL228W	0.011288111
YGL229C	0.011462478
YGL230C	0.011350064
YGL231C	0.011992068
YGL232W	0.013177895
YGL234W	0.01109603
YGL235W	0.013971177
YGL236C	0.015124284
YGL237C	0.012884138
YGL240W	0.0
YGL241W	0.014562002
YGL242C	0.014939176
YGL243W	0.012515382
YGL244W	0.007994635
YGL246C	0.012577127
YGL248W	0.011410058
YGL249W	0.009478771
YGL250W	0.013186586
YGL251C	0.01272086
YGL252C	0.010487937
YGL253W	0.014858317
YGL254W	0.014266953
YGL255W	0.015040526
YGL256W	0.010746373
YGL257C	0.013947556
YGL258W	0.01148679
YGL259W	0.01307931
YGL260W	0.011944233
YGL261C	0.012348799
YGL262W	0.01436733
YGL263W	0.014985201
YGR001C	0.011743842
YGR003W	0.014374288
YGR004W	0.013436364
YGR006W	0.014252553
YGR007W	0.014154924
YGR008C	0.014693824
YGR010W	0.009653377
YGR011W	0.0136910355
YGR012W	0.0097454
YGR014W	0.010987047
YGR015C	0.013210288
YGR016W	0.011606237
YGR017W	0.016565471
YGR018C	0.012521334
YGR019W	0.012873338
YGR020C	0.01266002
YGR021W	0.012975107
YGR022C	0.012833246
YGR023W	0.016352318
YGR025W	0.010487225999999999
YGR026W	0.01015704
YGR027C	0.012317496
YGR028W	0.008861286
YGR031W	0.012278875
YGR032W	0.008286555
YGR033C	0.012800277
YGR034W	0.01412955
YGR035C	0.012960576
YGR036C	0.012773085
YGR037C	0.010003729
YGR038W	0.006511917
YGR039W	0.010448186
YGR040W	0.009070915
YGR041W	0.010656291
YGR042W	0.010713122
YGR043C	0.0
YGR044C	0.011450192
YGR045C	0.012874548
YGR049W	0.011992162
YGR050C	0.010091712
YGR051C	0.013199797
YGR052W	0.013162435
YGR053C	0.01071461
YGR054W	0.011135383
YGR055W	0.008639197
YGR056W	0.010710955
YGR057C	0.009281457
YGR058W	0.011459422
YGR059W	0.010965657
YGR061C	0.011686665
YGR062C	0.012141032
YGR063C	0.010253247
YGR064W	0.010198043
YGR066C	0.014299913
YGR067C	0.012033086
YGR068C	0.011589626
YGR069W	0.012548483
YGR070W	0.012470372
YGR071C	0.011762306
YGR072W	0.018580971
YGR076C	0.013162656
YGR077C	0.010318144
YGR078C	0.008881504
YGR079W	0.011400281
YGR080W	0.012607621
YGR081C	0.014474705
YGR084C	0.012518406
YGR085C	0.013522083
YGR086C	0.011800857
YGR087C	0.012439005
YGR088W	0.012452534
YGR089W	0.012186269
YGR092W	0.009764701
YGR093W	0.010739772
YGR096W	0.011550929
YGR097W	0.011844903
YGR100W	0.012729466
YGR101W	0.012402126
YGR102C	0.011978441
YGR104C	0.008599516
YGR105W	0.010936519
YGR106C	0.007715851
YGR107W	0.011114282
YGR108W	0.012099545
YGR109C	0.012494134
YGR110W	0.007903978
YGR111W	0.012951312
YGR112W	0.012845679
YGR117C	0.00953722
YGR118W	0.013234201
YGR121C	0.014356512
YGR122C-A	0.013475907
YGR122W	0.00931398
YGR123C	0.01238008
YGR124W	0.011497538
YGR125W	0.011310372
YGR126W	0.014062936
YGR127W	0.013162653
YGR129W	0.011458353
YGR130C	0.017829173
YGR131W	0.011038152
YGR132C	0.011325241
YGR133W	0.010881495
YGR134W	0.011527281
YGR135W	0.01171577
YGR136W	0.012830601
YGR137W	0.010937905
YGR138C	0.010724246
YGR139W	0.010088567
YGR141W	0.010704593
YGR142W	0.014421796
YGR143W	0.012263351
YGR144W	0.011364939
YGR146C	0.010079551
YGR148C	0.011969036
YGR149W	0.011170478
YGR150C	0.011541599
YGR151C	0.0113888
YGR152C	0.010701139
YGR153W	0.010866667
YGR154C	0.011253258
YGR155W	0.009934872
YGR157W	0.01388845
YGR159C	0.01450546
YGR160W	0.017053664
YGR161C	0.012545404
YGR162W	0.0
YGR163W	0.010629451
YGR164W	0.010813897
YGR165W	0.009762679
YGR166W	0.012556043
YGR167W	0.0
YGR168C	0.010255966
YGR169C	0.011622185
YGR170W	0.012511087
YGR171C	0.010596267
YGR173W	0.013202842
YGR174C	0.011715285
YGR176W	0.011793158
YGR177C	0.012748889
YGR178C	0.012176626
YGR180C	0.007576592
YGR181W	0.011170627
YGR182C	0.011036941
YGR183C	0.012382594
YGR184C	0.009978811
YGR187C	0.010251206
YGR188C	0.007344174
YGR189C	0.015134549
YGR192C	0.013041052
YGR193C	0.011194379
YGR194C	0.011521804
YGR196C	0.012375245
YGR197C	0.010901847
YGR199W	0.011526699
YGR200C	0.009191428
YGR201C	0.012636042
YGR202C	0.010571295
YGR203W	0.012814867
YGR204W	0.012539281
YGR205W	0.010930454
YGR206W	0.01079592
YGR207C	0.010321356
YGR208W	0.010670467
YGR209C	0.010795785
YGR210C	0.010334415
YGR212W	0.011232231
YGR213C	0.011162289
YGR214W	0.012677012
YGR215W	0.010815576
YGR217W	0.010918413
YGR219W	0.0
YGR220C	0.012243287
YGR221C	0.00978167
YGR222W	0.0
YGR223C	0.007933016
YGR224W	0.007706223
YGR225W	0.009971993
YGR226C	0.013042446
YGR227W	0.010150121
YGR228W	0.011174946
YGR229C	0.011542152
YGR230W	0.010750271
YGR231C	0.01087167
YGR232W	0.01104157
YGR233C	0.012875861
YGR234W	0.013637301
YGR235C	0.009554424
YGR236C	0.007724465
YGR237C	0.008618343
YGR238C	0.010938346
YGR239C	0.00956959
YGR240C	0.008589732
YGR241C	0.010587929
YGR242W	0.009288269
YGR243W	0.010646176
YGR244C	0.011049233
YGR247W	0.01406566
YGR248W	0.010970018
YGR249W	0.011627828
YGR250C	0.010104992
YGR252W	0.0
YGR254W	0.014025514
YGR255C	0.0
YGR256W	0.008847311
YGR257C	0.0
YGR258C	0.010935231
YGR259C	0.009950473
YGR260W	0.010999583
YGR261C	0.009939299
YGR262C	0.0
YGR263C	0.011914106
YGR266W	0.011627613
YGR268C	0.00940174
YGR269W	0.010823092
YGR270W	0.010247314
YGR271C-A	0.0
YGR271W	0.010403846
YGR273C	0.011973762
YGR275W	0.01242294
YGR276C	0.018764004
YGR279C	0.009866603
YGR281W	0.009968769
YGR282C	0.00753177
YGR283C	0.010131308
YGR284C	0.010021045
YGR285C	0.011023382
YGR286C	0.012941104
YGR287C	0.01301726
YGR288W	0.012127321
YGR289C	0.010752802
YGR290W	0.010948687
YGR291C	0.0
YGR292W	0.013493807
YGR295C	0.010226868
YHL002W	0.012416534
YHL003C	0.00865618
YHL005C	0.009233419
YHL006C	0.009165884
YHL007C	0.010409738
YHL008C	0.010477923
YHL009C	0.010830147
YHL010C	0.011030138
YHL011C	0.008981531
YHL012W	0.010223744
YHL013C	0.010769671
YHL014C	0.010808755
YHL016C	0.012441245
YHL017W	0.013372774
YHL019C	0.011373024
YHL020C	0.009919343
YHL021C	0.011067207
YHL022C	0.011589018
YHL023C	0.01261619
YHL024W	0.01031403
YHL025W	0.010141643
YHL026C	0.010626177
YHL027W	0.010005074
YHL028W	0.010590049
YHL029C	0.010005273
YHL030W	0.01091481
YHL031C	0.012019759
YHL032C	0.013229116
YHL033C	0.01382427
YHL034C	0.009892824
YHL035C	0.010999321
YHL036W	0.011014973
YHL037C	0.011109143
YHL038C	0.011888869
YHL039W	0.011116103
YHL040C	0.01141888
YHL041W	0.012107069
YHL042W	0.010615635
YHL043W	0.011434121
YHL044W	0.006837236
YHL045W	0.012300314
YHL046C	0.012645575
YHL047C	0.010774021
YHR001W-A	0.011409517
YHR003C	0.012177643
YHR004C	0.007957054
YHR005C	0.008610767
YHR006W	0.010787143
YHR008C	0.010575029
YHR009C	0.010719248
YHR010W	0.0
YHR011W	0.008389544
YHR012W	0.010300643
YHR013C	0.006041613
YHR014W	0.010533217
YHR015W	0.011082183
YHR016C	0.010721705
YHR017W	0.009829487
YHR018C	0.010421589
YHR021C	0.0
YHR021W-A	0.012810643
YHR022C	0.010199219
YHR025W	0.007312993
YHR026W	0.010147133
YHR028C	0.01326808
YHR029C	0.010767286
YHR030C	0.010084045
YHR031C	0.009609446
YHR032W	0.010903171
YHR033W	0.012672779
YHR034C	0.01235604
YHR035W	0.012932117
YHR037W	0.012193358
YHR038W	0.011351126
YHR039C	0.011088194
YHR039C-A	0.012017517
YHR041C	0.008244909
YHR043C	0.011188341
YHR044C	0.011572853
YHR045W	0.006186028
YHR046C	0.010711137
YHR047C	0.012012784
YHR048W	0.009999257
YHR049C-A	0.01232393
YHR049W	0.011284958
YHR050W	0.012508538
YHR051W	0.012501362
YHR057C	0.013319274
YHR059W	0.009764031
YHR060W	0.00512452
YHR061C	0.011399216
YHR064C	0.009948671
YHR066W	0.012524222
YHR067W	0.007043388
YHR073W	0.011139075
YHR075C	0.010881761
YHR076W	0.009483977
YHR077C	0.013005399
YHR078W	0.011364298
YHR079C	0.010408504
YHR079C-A	0.013612603
YHR080C	0.011879855
YHR081W	0.013021282
YHR082C	0.011175077
YHR086W	0.012043031
YHR087W	0.010733977
YHR091C	0.012501743
YHR092C	0.011808996
YHR093W	0.010934433
YHR094C	0.011380056
YHR095W	0.011752996
YHR096C	0.012560185
YHR097C	0.01085435
YHR100C	0.004146545
YHR103W	0.009076454
YHR104W	0.012606212
YHR105W	0.011567852
YHR106W	0.01106757
YHR108W	0.011250022
YHR109W	0.011766117
YHR110W	0.011792778
YHR111W	0.010704354
YHR112C	0.011648782
YHR113W	0.011565602
YHR114W	0.011919113
YHR115C	0.014823217
YHR116W	0.010506012
YHR117W	0.011534756
YHR120W	0.010332971
YHR121W	0.011379512
YHR123W	0.011961096
YHR124W	0.011429297
YHR125W	0.01153318
YHR126C	0.011707727
YHR127W	0.011197474
YHR129C	0.010858212
YHR130C	0.011354494
YHR131C	0.010602579
YHR132C	0.012575265
YHR132W-A	0.010420255
YHR133C	0.012367977
YHR134W	0.010449407
YHR135C	0.013169545
YHR136C	0.012608882
YHR137W	0.012307459
YHR138C	0.011434236
YHR139C	0.012928613
YHR139C-A	0.010795073
YHR140W	0.012487202
YHR142W	0.012148205
YHR143W	0.011860741
YHR146W	0.008349402
YHR147C	0.011801476
YHR150W	0.012525462
YHR151C	0.0049094
YHR152W	0.012264473
YHR153C	0.012097861
YHR154W	0.005536638
YHR155W	0.011711296
YHR156C	0.011830061
YHR157W	0.011686081
YHR158C	0.012177502
YHR159W	0.012322251
YHR160C	0.011540171
YHR161C	0.010213091
YHR162W	0.011026603
YHR163W	0.011379603
YHR167W	0.012055084
YHR168W	0.011471111
YHR171W	0.008809825
YHR176W	0.010911369
YHR177W	0.011984988
YHR178W	0.010528258
YHR179W	0.01252361
YHR180W	0.010390738
YHR181W	0.010691546
YHR182W	0.011118936
YHR183W	0.010492071
YHR184W	0.010689954
YHR185C	0.011106316
YHR189W	0.011390196
YHR191C	0.007642208
YHR193C	0.011897911
YHR194W	0.009056815
YHR195W	0.011431334
YHR198C	0.011710911
YHR199C	0.011886911
YHR200W	0.017670375
YHR202W	0.012392382
YHR203C	0.014015755
YHR204W	0.013316137
YHR206W	0.011546704
YHR207C	0.01207266
YHR209W	0.01230116
YHR210C	0.011182834
YIL001W	0.005700458
YIL002C	0.010547026
YIL005W	0.009324622
YIL006W	0.009422744
YIL007C	0.009337834
YIL008W	0.010997271
YIL009C-A	0.011896406
YIL009W	0.013522593
YIL010W	0.011282507
YIL011W	0.013162668
YIL012W	0.011786723
YIL013C	0.013488994
YIL014C-A	0.012191749
YIL014W	0.011732804
YIL015W	0.01217469
YIL016W	0.011454081
YIL017C	0.010030473
YIL018W	0.012219979
YIL020C	0.014075674
YIL023C	0.012715364
YIL024C	0.009928365
YIL025C	0.012493472
YIL027C	0.010826579
YIL028W	0.010386073
YIL029C	0.011440784
YIL030C	0.011525807
YIL032C	0.014578748
YIL034C	0.012210364
YIL035C	0.010989977
YIL036W	0.010888788
YIL037C	0.0124336
YIL038C	0.009884673
YIL039W	0.010582122
YIL040W	0.009562048
YIL041W	0.00955563
YIL042C	0.011422753
YIL043C	0.010231282
YIL044C	0.009492478
YIL045W	0.010302955
YIL047C	0.012027112
YIL049W	0.01201456
YIL050W	0.010708204
YIL052C	0.010008598
YIL053W	0.012444839
YIL054W	0.01171188
YIL055C	0.013866672
YIL056W	0.013104522
YIL057C	0.010602878
YIL058W	0.011407295
YIL059C	0.010651155
YIL060W	0.012116653
YIL064W	0.010679802
YIL065C	0.009114664
YIL066C	0.0118249
YIL067C	0.010363522
YIL069C	0.011045191
YIL070C	0.009994821
YIL071C	0.009818406
YIL072W	0.01093425
YIL073C	0.00969466
YIL074C	0.011379634
YIL076W	0.007472516
YIL077C	0.010837465
YIL079C	0.013420838
YIL084C	0.009670814
YIL085C	0.013074215
YIL086C	0.010605943
YIL087C	0.011999024
YIL088C	0.011764968
YIL089W	0.011403443
YIL090W	0.011202072
YIL092W	0.011910555
YIL093C	0.011714204
YIL094C	0.015599087
YIL095W	0.012031716
YIL096C	0.011074203
YIL097W	0.009263282
YIL098C	0.0
YIL099W	0.007726668
YIL100W	0.009757172
YIL101C	0.012451649
YIL102C	0.011382558
YIL103W	0.010358341
YIL105C	0.012696508
YIL107C	0.012933487
YIL108W	0.012159392
YIL110W	0.010741157
YIL111W	0.011366127
YIL112W	0.009577813
YIL113W	0.010226943
YIL114C	0.009333663
YIL116W	0.010632195
YIL117C	0.008307181
YIL119C	0.011701844
YIL120W	0.014706532
YIL121W	0.01143407
YIL122W	0.01113894
YIL123W	0.0
YIL124W	0.015385022
YIL125W	0.013026388
YIL128W	0.008815794
YIL130W	0.009508467
YIL131C	0.013667598
YIL132C	0.004922973
YIL133C	0.010186957
YIL134W	0.007225332
YIL135C	0.01055028
YIL136W	0.012895208
YIL137C	0.010072351
YIL138C	0.010039187
YIL139C	0.007653422
YIL140W	0.011874472
YIL141W	0.014079111
YIL145C	0.010146654
YIL146C	0.011970752
YIL148W	0.010365056
YIL149C	0.008491518
YIL152W	0.007581236
YIL153W	0.006612153
YIL154C	0.010413621
YIL155C	0.011506952
YIL156W	0.009974562
YIL157C	0.010716945
YIL158W	0.015107084
YIL159W	0.01275758
YIL160C	0.013619253
YIL161W	0.013391953
YIL162W	0.015768415
YIL163C	0.009010175
YIL164C	0.009584371
YIL165C	0.011023602
YIL166C	0.011772565
YIL173W	0.011497228
YIR001C	0.01221221
YIR002C	0.009541777
YIR003W	0.008810166
YIR004W	0.012746073
YIR005W	0.010193555
YIR007W	0.008774606
YIR009W	0.010059808
YIR013C	0.010139984
YIR014W	0.010312054
YIR016W	0.010580673
YIR017C	0.012388047
YIR018W	0.011456512
YIR019C	0.009930354
YIR020C	0.01282271
YIR020W-A	0.011715483
YIR021W	0.010837244
YIR023W	0.005831893
YIR024C	0.010273944
YIR025W	0.0121494
YIR026C	0.009878474
YIR027C	0.011295948
YIR028W	0.011902452
YIR029W	0.011803931
YIR030C	0.013224124
YIR031C	0.010192069
YIR032C	0.017327521
YIR033W	0.004819627
YIR034C	0.010208621
YIR035C	0.011340834
YIR036C	0.010769329
YIR037W	0.012346729
YIR038C	0.01281116
YIR039C	0.013433067
YIR042C	0.012637322
YJL003W	0.0
YJL004C	0.0
YJL006C	0.0
YJL007C	0.021117783
YJL012C	0.0
YJL013C	0.0
YJL016W	0.009831798
YJL020C	0.0085764565
YJL022W	0.01109656
YJL023C	0.008647397
YJL024C	0.010769003
YJL027C	0.009124365
YJL028W	0.0
YJL029C	0.013317737
YJL030W	0.009942197
YJL036W	0.013675487
YJL037W	0.015061957
YJL038C	0.011033665
YJL042W	0.009178021
YJL043W	0.013354496
YJL044C	0.012026868
YJL045W	0.012861842
YJL046W	0.008893229
YJL047C	0.002953388
YJL048C	0.011257378
YJL049W	0.011807631
YJL051W	0.009235427
YJL052W	0.01210984
YJL053W	0.011125288
YJL055W	0.012898922
YJL056C	0.008923957
YJL057C	0.01212047
YJL058C	0.012466417
YJL059W	0.012287807
YJL060W	0.009767204
YJL062W	0.011616867
YJL063C	0.010502002
YJL064W	0.009367747
YJL065C	0.011108995
YJL066C	0.010013822
YJL067W	0.01036074
YJL068C	0.010547158
YJL070C	0.012686333
YJL071W	0.010486561
YJL073W	0.011021289
YJL075C	0.0
YJL077C	0.010593952
YJL078C	0.013496138
YJL079C	0.013838183
YJL080C	0.009794753
YJL082W	0.009131964
YJL083W	0.010964184
YJL084C	0.011635416
YJL088W	0.010313514
YJL089W	0.008780153
YJL092W	0.005603401
YJL093C	0.011117987
YJL094C	0.01175359
YJL095W	0.008418834
YJL096W	0.010404882
YJL098W	0.010403308
YJL099W	0.015080133
YJL100W	0.012133212
YJL101C	0.0
YJL102W	0.012175272
YJL103C	0.007513426
YJL105W	0.013004067
YJL106W	0.009959983
YJL107C	0.009651264
YJL108C	0.011012023
YJL110C	0.008714907
YJL112W	0.01147178
YJL115W	0.002439957
YJL116C	0.01030581
YJL117W	0.011459606
YJL118W	0.012602275
YJL119C	0.010645977
YJL120W	0.009210694
YJL121C	0.010407274
YJL122W	0.011246122
YJL123C	0.008799801
YJL124C	0.007506348
YJL126W	0.009659278
YJL127C	0.009208934
YJL128C	0.0
YJL129C	0.010699626
YJL130C	0.008504524
YJL131C	0.01058386
YJL132W	0.011887677499999999
YJL133W	0.012570914
