orf	hom | growth (relative abundance in pooled culture) | asperentin [110 uM] | Hoepfner D~Winzeler EA, 2012	het | growth (relative abundance in pooled culture) | asperentin [110 uM] | Hoepfner D~Winzeler EA, 2012
YDR324C		-0.9906324935508309
YDR325W		-0.42691985238566366
YDR326C	0.7513572830131509	-0.2431489494878553
YDR327W		0.23205282839898525
YDR328C		0.767518946033488
YDR329C	-0.1856183044869363	-3.2937602497230234
YDR330W	0.006850380584131062	-0.36598174014632373
YDR331W		-1.8070591941493699
YDR332W	-1.3973556667529377	-0.035845451183758745
YDR333C	-0.007520719758745068	-0.09234936506159991
YDR334W	-0.6502903118154475	1.4590422981856073
YDR335W	-0.11822025420641724	1.9490210964102417
YDR336W	-0.00710061389113389	0.011457477179522406
YDR337W	-2.2136354162502268	-0.2889961221202347
YDR338C	0.23420274737487853	-0.49328120929738767
YDR339C		-0.32418160478609837
YDR340W	0.0026647707793497847	-0.9837102678463546
YDR341C		-0.047284028405157996
YDR344C	-0.041048018303499766	0.017691017191911334
YDR345C	1.066575578018622	0.10625624421803259
YDR346C	0.2994527810823075	0.5072262836469824
YDR347W	-2.0824605465534103	-0.10268731162818306
YDR348C	-1.0398157731378364	-1.7763352810544564
YDR349C	-2.184175183266849	-0.6352354903422456
YDR350C	-1.2938527213052176	-0.15234439313834436
YDR351W	-0.33341216188505235	-0.0048882189278617975
YDR352W	0.05858013485309809	0.20528393841450007
YDR353W		-0.34693857615177454
YDR354W	0.7728578233763077	-0.17968158046832886
YDR355C		-0.36947584071439965
YDR356W		-0.07727957359268857
YDR357C	1.3739648433249931	-0.027512974016952168
YDR358W	-0.32024895366680467	-0.9669056865222735
YDR359C	3.777591987211565	0.13082263356873666
YDR360W	-0.46169291856433264	-2.1037658616667323
YDR361C		0.1812738877515967
YDR362C		-0.19758094072831164
YDR363W	-2.1338429491919197	-0.094222035090454
YDR363W-A	0.9422373240021734	0.363690136815624
YDR364C	0.10678941254702685	-0.03005010895700433
YDR365C		-0.29398637614118145
YDR367W		-0.0626718358343404
YDR368W	1.049575582870706	-0.31676587102441617
YDR369C	-1.5158693675755692	-0.34796296350603
YDR370C	0.7660326675974437	0.2590501136710293
YDR371W	0.29216218142070477	-0.85004674319466
YDR372C	0.025481941978173477	-0.1617951186584971
YDR373W		0.296210564092813
YDR374C	0.019436351609267235	-0.32663533205229256
YDR375C	-0.27222906200436864	0.359246221256947
YDR376W		-0.22210884403062295
YDR377W	-2.994633609868687	-0.015032842551917433
YDR378C	3.637193774049963	0.04521231896539432
YDR379W	-0.023739648294265284	-0.1221846363621422
YDR380W	-0.20083369604024534	-0.048614908879515105
YDR381W		0.5787482467994471
YDR382W		-1.504408330140348
YDR383C	-0.050679985484551306	-0.3233787193836395
YDR384C	-0.03886553909316847	0.049094608085535285
YDR385W	-0.6344742370180526	0.7520511158723647
YDR386W	-0.247395253909921	-0.62453633123714
YDR387C	-0.15538930039314278	0.1120093151275241
YDR388W	6.566237211064343	0.022885659118878177
YDR389W	0.7521449547028185	-0.0005211120333931951
YDR390C		0.15113971372676552
YDR391C	1.0797956145127616	-0.04931871855555212
YDR392W	-0.007927714918232067	0.34053624526422405
YDR393W	-1.8206285830327087	0.0690615189678508
YDR394W		-2.1415982343880633
YDR395W	-1.6961607287794633	-0.1708666075619368
YDR396W		-0.36475893687914435
YDR397C		-0.6566231728519761
YDR398W		-1.5210622608313014
YDR399W	0.6183510985723844	0.4019556614765641
YDR400W	0.10792359357410898	-0.054254786719971033
YDR401W	0.02308469277137343	-0.26190611680215276
YDR402C	0.3063212075235809	-0.3432230507748746
YDR403W	0.04260269829552433	0.5496152908746117
YDR404C		-5.21368967832278
YDR405W	-0.89449579149711	-0.2196761558062712
YDR406W	0.5473164721008467	0.7716256075169626
YDR407C		0.4078568679370554
YDR408C		-0.34291870256167006
YDR409W	0.5383936022700561	0.04640588325046021
YDR410C		0.5648260558227002
YDR411C	-0.0292983806189384	-0.002265872210742178
YDR412W		0.17543494540337834
YDR413C		-0.006114368146440005
YDR414C	-1.4667784794064957	-0.051232431716409295
YDR415C	0.6236387499623822	-0.6715486713583947
YDR416W		0.5401430485037897
YDR417C	-2.317627957932279	-4.872224477322477
YDR418W	-4.067316344001626	
YDR419W	0.7741035514027382	0.2740502758081254
YDR420W	0.17517380700813215	-0.5295664280122176
YDR421W	0.45398449627734444	-0.05132675047763633
YDR422C	0.34618898338338133	-0.06035939130107525
YDR423C	0.4754835945648479	0.8235144418668838
YDR424C	0.5074830594322747	0.1836001042617498
YDR425W	0.3161108965953667	0.10504691218509798
YDR426C	0.3614260342699635	-0.042429644132628404
YDR427W		-0.6906341850546408
YDR428C	0.2003442736877369	0.4608012072197072
YDR429C		-2.735819063204453
YDR430C	-0.0467794769228508	0.07464530809865179
YDR431W	0.1840624650385032	0.0667363793698707
YDR432W	-1.0729901374008461	-0.3265122984413617
YDR433W	-1.1841306674317862	
YDR434W		-0.005873629616561957
YDR435C	-0.24655906241283687	-0.7057921208806454
YDR436W	-0.05279114894593534	-0.12979741637063527
YDR437W		-1.4642827282550146
YDR438W	-0.43418930480671	-0.03265788740458457
YDR439W	-2.052509025536167	-0.007788379636237308
YDR440W	-0.41561360201979564	0.4037892244824694
YDR441C	1.2195672373030562	1.79186519145706
YDR442W	1.5156969677431278	0.84841306779462
YDR443C	0.08188710768725392	0.05231558839240972
YDR444W	0.14947262526334468	0.3040453304679446
YDR445C	0.5708715794713188	0.04035292101141317
YDR446W	-0.0031222759407413363	-0.18554272370817335
YDR447C	-0.2899560395779605	-0.16426971121687586
YDR448W	0.13833707045515595	
YDR449C		-0.03822974925308859
YDR450W	-1.1593797390899057	-2.247172882128189
YDR451C	3.527927531115253	0.30174562999225235
YDR452W	1.3412735192057699	0.5270304079523127
YDR453C	0.008687676825414645	0.4421675822074833
YDR454C		0.7125248963391545
YDR455C	1.3417962208477128	0.6612087915681863
YDR456W	1.1476902367832225	0.09407955596200394
YDR457W	-1.9798129959788342	-0.0511692766161864
YDR458C	0.11408268697954872	-2.7643041561879795
YDR459C	0.21764833893156177	-0.41742651446298096
YDR460W		0.0763937119307334
YDR461W	0.24749126790273032	1.0664980193941311
YDR462W	-0.07742230694515666	0.7095082560656246
YDR463W	0.8767193099267988	-0.48125117888293173
YDR464W		2.8064802235039337
YDR465C	0.8313326436425649	1.4906538881194231
YDR466W	0.3319729821435155	1.317003533169289
YDR467C	0.7205432645454909	5.381838991169613
YDR468C		-1.0701754269851929
YDR469W	-0.836571874096634	-0.0347992090544098
YDR470C		-1.2669287668360294
YDR471W	-1.726657249046128	1.42797019968126
YDR472W		0.6178516832997915
YDR473C		1.490646904690388
YDR475C	0.0620534166078165	0.2868144132290855
YDR476C	0.5712710531143758	0.10243457079579148
YDR477W	-0.30549189547394395	-0.4377767274386512
YDR478W		0.6485036417441014
YDR479C	0.1957443656039204	0.4771114310669315
YDR480W	0.8219417824192767	-0.08472545121364565
YDR481C	0.2025539489396879	0.2998961384686354
YDR482C	0.018022574404112035	0.09082512400281552
YDR483W	-0.013153455032886856	-0.43437596693829766
YDR484W	0.4068325574250571	-0.0260675226883977
YDR485C	-1.0922248470909497	
YDR486C	0.5056573385669137	-0.030541859043683988
YDR487C		0.9262331860596916
YDR488C	-0.051248507553417866	1.699441402218645
YDR489W		0.04452952967728424
YDR490C	0.2012605508436183	0.22858795565457168
YDR491C	0.03130694534820533	0.710757506480919
YDR492W	0.03313496628356143	0.8179299208950472
YDR493W	-0.1824705676068704	-0.0022088441524881
YDR494W	-0.433964212221079	0.5399370988352489
YDR495C	0.35677402759779103	0.16292609214872564
YDR496C	-1.9564245370084905	-0.6207607454787564
YDR497C	-0.04059934838814647	-0.8394967187589649
YDR498C		-0.3708698057468553
YDR499W		0.3223955668214741
YDR500C	0.6378446017137774	-0.6301234675863348
YDR501W	-0.040819704513774376	5.963118674106746
YDR502C	0.28877754588083016	0.6419261114065863
YDR503C	0.023205432209401328	0.06356431431525054
YDR504C	0.20288824877823053	0.20680191791344418
YDR505C	-0.0978291463013118	-0.093984589636761
YDR506C	0.25299214096556893	0.7203582007589303
YDR507C	-1.030680663796602	
YDR508C	0.4787860089649101	0.4535710560300931
YDR509W	0.5621838827691902	0.18503389617291185
YDR510W		0.15023754889115198
YDR511W	-0.6682027623794017	0.6289597476975133
YDR512C	-0.9656774582428665	0.8304938601028566
YDR513W	0.20283847825579984	0.07349888947662907
YDR514C	0.4740377687409289	0.4519783584136617
YDR515W	0.023795748939238217	-0.8565163600011263
YDR516C	0.1419453407125626	-8.41053176373566
YDR517W	-0.022568903207031765	0.39726346764347825
YDR518W	-1.8133109974879413	
YDR519W	-0.06038131974789593	0.18834982361096844
YDR520C	0.49139818925885526	-0.015885174214794306
YDR521W	0.8924219245456152	0.5820111765067676
YDR522C	-0.05410750654266161	-0.3096426803335562
YDR523C	0.5231323168945501	-0.745246851358046
YDR524C	1.0275415469067963	0.8563426647340154
YDR525W	-0.025194281935655465	-0.09007851972070847
YDR525W-A	-0.03213577779985371	-0.4350860722733713
YDR526C		0.3996442661047133
YDR527W		-0.10638769011952527
YDR528W	0.2025776752169746	1.0903520468471264
YDR529C	0.5646101658215313	0.7637911535018445
YDR530C	0.127592183631986	0.3026292853315313
YDR531W		0.5415062774779537
YDR532C		-0.6550965247515504
YDR533C	-0.4649705829731403	-0.23579174709833017
YDR534C	-0.5451756054981477	0.5157906143574447
YDR535C	0.45878362118687077	0.1664043231080777
YDR536W	-0.0415976719762051	0.2728934724384556
YDR537C	-0.8987376060238997	0.005603938482586335
YDR538W	-0.06355880818241223	0.34148297246347287
YDR539W	0.05450858875898027	-0.0608059581659517
YDR540C	-6.4349905010756965	0.22724101577679712
YDR541C	-0.14486874518899914	0.2466375520221459
YEL001C	0.361793599734177	0.022617244738215
YEL002C		0.9187181293518548
YEL003W	-0.446121276890637	0.2665819061088763
YEL004W	0.5450674199300279	0.5700892311792697
YEL005C	0.5590232576350553	0.21887121932238782
YEL006W	0.44744191539775424	0.13722219453755266
YEL007W	0.051684259162503625	-1.7792125686599933
YEL008W	0.2689477059834036	0.29338255015026565
YEL009C	3.1642662829452397	0.45933415775036646
YEL010W	0.06838315454698286	-0.39280871127155853
YEL011W	0.05868828751323237	0.15676942760115664
YEL012W	0.4558188939499856	0.5724327937861543
YEL013W	-1.3636353562970858	2.1782275880967235
YEL014C	-0.6220981096897867	-0.219207128289555
YEL015W	-0.1732490566099453	-0.706744448116564
YEL016C	0.47192933795524467	0.13027868415785313
YEL017C-A	-0.11194974900932336	-0.9162033364511183
YEL017W	0.2618810507802467	-3.7077974342406734
YEL018W	0.26219975859018013	-0.125253915710368
YEL019C		-0.11130358216317877
YEL020C	0.07996729963580397	-0.4187424130531983
YEL023C	0.29466172882946884	0.2776331729742336
YEL024W	0.15668460386306543	-0.9544042544755658
YEL025C	0.20145109080556542	0.7108761988791216
YEL026W		0.36466946267429723
YEL027W	-0.32816588229839444	1.1567187259005145
YEL028W	1.0734255640406003	0.1518174130666894
YEL029C	-2.65552902895472	-0.43912700156090034
YEL030W	0.8496260916756215	0.8011348722462913
YEL031W	-0.6145216152179743	-0.3664471808350381
YEL032W		-1.2748443577713091
YEL033W	-0.9748473336485786	-5.4972837538007555
YEL034W	1.6371795786080114	-5.624931690872514
YEL035C		-5.214459011739927
YEL036C	-0.8870202065792109	-1.715791652826013
YEL037C	0.24726043431823333	-0.06527481981777163
YEL038W	0.757287020305489	0.11548573356764569
YEL039C	0.7308991625866484	-0.30120546582389696
YEL040W	0.04117251516037124	0.188759312724794
YEL041W	0.21108445478162052	
YEL042W	-2.2633507771175765	-0.33661475332683666
YEL043W	-0.38782722726887314	-0.007827231278454765
YEL044W	0.687458683872336	-0.08731757411997965
YEL045C	2.689343218200383	-0.44772647077895406
YEL046C	0.6682379532887651	0.8736746585313737
YEL047C	0.12588240039259335	-0.022440655088888605
YEL048C	-0.11520272376832646	0.4347165278853992
YEL049W	-0.4812308463003862	-0.09713435919202829
YEL050C	-5.396131253765033	-1.1745158975814254
YEL051W	-0.7939243827558493	0.5315427830806314
YEL052W	0.030765438454536737	-0.11927010885683736
YEL053C	-0.4100922358764379	-0.34894868470177376
YEL054C	-4.30667734054838	-1.5871308440846352
YEL055C		0.53110120941294
YEL056W	-0.16282724467423068	-0.107410757053779
YEL057C	0.2742850523053057	-0.018877090630271726
YEL058W		-0.40163358572119995
YEL059W	-0.23960187972041833	-0.35234969657903603
YEL060C	-0.08401794791764601	-0.4342766646131104
YEL061C	-2.560555021661427	0.14737913151264267
YEL062W	-0.257541272723444	0.05494068997877599
YEL063C	-0.4020670873828223	-0.20765580646118487
YEL064C	-0.002100622993052167	-0.6762110559069189
YEL065W	-0.011017796259241161	0.13328646400993355
YEL066W	-0.17344677241466125	0.23758865815965682
YEL067C	-0.2481180068467287	-0.23465764308096304
YEL068C	-0.418097286496921	-0.003435087723648946
YEL071W	-0.28197801289559116	-0.6063356195263294
YEL072W		0.9785748040017909
YER001W	-0.0010674284130491533	0.04283381725774991
YER002W	-0.21544764959924398	0.03621607995911607
YER003C		-0.31670377697742097
YER004W	1.5383170376229798	-0.06224995092566817
YER005W	-1.0502877020697199	-0.015181599086613581
YER006W		-0.271490380915433
YER007C-A	3.368436117901863	-0.03139229202533051
YER007W	-0.16010931829715783	2.601221825275868
YER008C		-0.03717013646499375
YER009W		0.0570024232708635
YER010C		0.11060248839024357
YER011W	-0.023920087910073662	-0.08627191620424156
YER012W		-1.445363167180913
YER013W		0.9353027038835592
YER014C-A		-0.24234274555269
YER014W		-0.0035740846910675087
YER017C	-1.8059711327439967	1.2388385548126386
YER018C		0.00833302932937655
YER019C-A	-0.1385441487713124	-0.0849638542847021
YER019W	3.96966504355572	0.14375861017457484
YER020W	1.152648985010349	0.5173293579900312
YER021W		-1.5309979773454196
YER022W		-0.13055897391148286
YER023W		0.002706919831828636
YER024W	-0.017420379308567758	-0.4119940721013353
YER025W		-3.9282997352829696
YER027C	0.13286678827652612	-0.23752850250438187
YER028C	0.2583302698893462	0.05604965874258616
YER030W	0.30363882930047864	0.32469238028558284
YER031C	0.020346104632164425	-0.014528727803080566
YER032W	0.3282487611442882	0.7243421428247713
YER033C	0.21412305013261787	0.30832540276116965
YER034W	0.47343077335780803	-0.2679184380096376
YER035W		-0.06757469848448903
YER036C		0.07728300226540523
YER037W	-0.05295384543624735	2.0683710925418866
YER038C		0.5103883099040668
YER038W-A	0.42906198543330665	-0.19770587802821102
YER039C	0.5782388224852985	0.7303530122134827
YER039C-A	-0.1366462579512532	0.0314094712917162
YER040W	-4.485807182762083	0.7918597455206889
YER041W	-0.6100605300702563	0.14623191774657399
YER042W	0.13894063449325494	-0.5851711624811087
YER043C		-0.4692372178251956
YER044C		0.7223358532724974
YER044C-A	0.09890027078954707	0.6414672968548975
YER045C	0.3114498526007687	0.12016424307574662
YER046W	0.0728300133150732	0.3821402824601921
YER046W-A	0.4846395108386603	-0.13698814526207614
YER047C	0.29610092198252985	0.07381976899207833
YER048C	0.6866366674484357	-0.3090293061672657
YER048W-A		0.318508878307146
YER049W	-0.5467163581520078	0.2137187856589944
YER050C	-4.10402938342537	-0.43099769205121846
YER051W	0.5272890676577592	1.1547516345348516
YER052C		-0.43003845420919024
YER053C	0.04333790240786383	0.941336147361007
YER054C		0.8786674533859853
YER055C	0.05533562663961727	-0.2999018896111738
YER056C	0.6949920747772641	0.6309066405778782
YER056C-A	0.584941179979155	-2.0035601087255386
YER057C	-0.6661554450033407	-0.6454297582013216
YER058W	-1.1229933941502224	0.13631303537382236
YER059W	-0.440833926365603	-0.01478505951263438
YER060W	0.13077204112506102	0.583583636730579
YER060W-A	-0.22830282298763924	-0.021094479423446794
YER061C		0.35702617085049
YER062C	0.06008263609213632	-0.011503736292443847
YER063W	-0.004217618776690343	-0.0830215697002857
YER064C	-0.0163428823389901	0.3283237910405476
YER065C	0.9217338605837887	-0.24252419453850801
YER066C-A	0.448410616426576	-0.3426566655905863
YER066W	0.03542419149437846	-0.8594272631482287
YER067C-A	0.3260730282118126	-0.282673302916521
YER067W	-0.07189465403965924	-0.12231186823188912
YER068C-A		-0.590985971343868
YER068W	-3.598792262444867	5.446443905158113
YER069W		-2.212434871349853
YER070W		0.2593416057075964
YER071C	-0.022000594704518428	-0.25483619122415163
YER072W	-0.342793732929268	0.025285833521685702
YER073W	0.783138444812784	-0.37589661475115665
YER074W	0.40939135745355154	-0.799230024836762
YER075C	0.173713594791813	0.036588187656385635
YER077C	-2.2553952023352037	-0.30248471391212417
YER078C	-0.2393580170929934	-0.02182968920112348
YER079W	0.1461546229666325	0.4626499061266864
YER080W	1.0324914046337597	-0.20140213339187066
YER081W	-0.00947465076613567	0.09349317828603088
YER082C		0.5420961933082252
YER083C	1.1691387492961443	1.5152829779129278
YER084W	-0.38892824112575425	0.2529981447564205
YER085C	-0.049743571699918665	-0.36428871575294003
YER086W		-0.051064861715321264
YER087C-B	0.49479684004221497	0.19713850879505493
YER087W	-2.56106142882728	0.3762882237091944
YER088C	-0.22969133901679828	0.046702242158254435
YER089C	-0.2706644380147861	-0.21203501319041398
YER090W	-0.39062597350350936	0.14899862705074957
YER091C		0.02939682139115271
YER091C-A	-0.04533160694267616	-0.0271770960884065
YER092W	-0.15596122148940636	0.6512068388351584
YER093C		0.0217444183037265
YER093C-A	-0.5350161282036954	0.12924169655372195
YER094C		-2.41157152903421
YER095W	-0.7519413806042841	0.6724890815966068
YER096W	0.1168717803662782	-0.04998626034493716
YER097W	0.2647450396128339	0.2571978797833756
YER098W	1.048445981840849	0.2021161585221819
YER101C	0.5400624044935672	0.34507143769862
YER103W	0.4562590832461267	0.49088745798562944
YER104W		0.4218751132085792
YER106W	-0.020849250215350567	0.10821196411644508
YER107C		-0.16412770029507442
YER110C	-5.40026410321956	0.5592979100604667
YER111C	-6.1555080460077	-0.9289053067906706
YER112W		1.9833837757724335
YER113C	-0.11359051178523423	0.0859664478174761
YER114C	-0.014176714131383958	-0.07366782969382953
YER115C	0.1116102603195757	0.16148545540867923
YER116C	-2.615848372426903	2.6269143016112535
YER117W	-1.4314636555798226	-3.0579744440184604
YER118C	-0.6842215254073629	0.7511919406043618
YER119C	-0.3159367146123084	0.04055873377322699
YER119C-A	0.9166211733640287	-0.07921583701494177
YER120W	0.09844847723813462	0.4214291399476549
YER121W	0.4518740040715475	0.3445010846193844
YER122C	-3.1946334521681936	0.4161846743478223
YER123W	0.5163551145248986	-0.6012148487257895
YER124C	-0.3998289044255909	0.10325064262337665
YER125W		0.7799969555274213
YER126C		-1.1608645150910553
YER127W		-0.2211847163651747
YER128W	0.1801302948972491	0.6736454219605532
YER129W	0.3431572059999726	-0.09668065786591577
YER130C	0.10249923571298332	0.7040174620000229
YER131W	-0.40323099178099525	-0.27726297450395915
YER132C	0.9066683163111452	0.23983892515345115
YER133W		8.186889936287933
YER134C	0.12970793120663623	-0.13285247954597967
YER135C	0.7285939494046536	-0.06786881125231133
YER136W		-0.225871105001226
YER137C	-0.4072164983983411	0.43749882885114694
YER139C	-5.04908649650308	0.0519098739999034
YER140W	0.2502269050747829	-0.04823718055419313
YER141W	-0.12263435171758681	0.09122266217055751
YER142C	0.2724985708833732	0.023022797329756765
YER143W	-0.0008386781849828201	0.28595720361602733
YER144C	0.5675581409091445	0.28817195268567236
YER145C	-0.06464901272628003	-0.12253650224839374
YER146W		0.4504757697617668
YER147C		-0.07326659746434844
YER148W		0.7520212816157731
YER149C	-0.18550956172036281	0.026712967303847368
YER150W	0.5988122123310244	0.6156090797850934
YER151C	13.578673263612567	0.49623858125209636
YER152C	0.037324931682121996	0.18010590339187585
YER153C	-0.7566411775298488	0.006229547035153296
YER154W	-1.6321404711978478	0.11097271247372327
YER155C		-0.18551847028048907
YER156C	-2.84877270145982	0.36829206250658936
YER157W		9.353367186361224
YER158C	-0.11778799118008824	-2.32566720652876
YER159C		0.3823630657632271
YER161C	-0.03803883741245634	0.16035241194521702
YER162C	-0.41406307490703237	
YER163C	0.09477938182744226	-0.28711756908586494
YER164W	0.5402155747662142	0.717527542327053
YER165W		-10.611878543921343
YER166W	0.1354862303486942	0.8549035550966789
YER167W	-3.2619837923850135	-0.8365460234428487
YER168C		0.4434964789413424
YER169W	-0.6089749953359213	0.869849700917547
YER170W	0.04468055661510493	1.1748022981472876
YER171W		0.2599873731885047
YER172C		-0.564020214704306
YER173W	0.12898597918984475	-0.22733883328181367
YER174C	0.26962597467118327	0.7349050524357322
YER175C	0.08753508930386904	-0.1155509666306012
YER176W	-0.2072999883238578	1.1511688723810516
YER177W	-0.15767894292718018	0.6682072131317053
YER178W		-0.17902524326535274
YER179W	-0.06368179882060666	-0.13515879878967493
YER180C	-0.3354322476013065	-0.19970353273423946
YER181C	-0.380352212844705	0.0313962152699189
YER182W	-0.2849185334325424	0.02100966487512294
YER183C	-0.9530723938968997	0.3637526506404328
YER184C	-0.38115212072405735	-0.2011823684255818
YER185W	-0.02569075269409044	0.5615880408954717
YER186C	-0.22500429002785613	
YER187W	-0.46920842741244434	-0.16956380743171665
YER188W	-0.3110950452472048	0.438224641948792
YFL001W	-2.468616446708957	-0.27426273243431765
YFL002C		-0.4387476516582622
YFL003C	0.44191110508074893	0.29306280338844065
YFL004W	0.0992639595687675	0.20799272393661927
YFL005W		-1.6142338193068893
YFL007W	0.48741833352593433	0.6938712845854863
YFL008W		3.65482431644623
YFL009W		-0.9973183744000375
YFL010C	0.42074479175962737	-0.2774043621843644
YFL010W-A	0.725515514190433	
YFL011W	1.4198344843959794	-0.47255181848388755
YFL012W	1.045460679890592	0.020094954814337967
YFL012W-A	-0.2655440091109384	0.2807433564808616
YFL013C	0.015274389758680803	0.011691178051285842
YFL014W	-0.2980330422055732	-0.015605305841268536
YFL015C	0.630520820363364	-0.059289573897052146
YFL016C	-3.2364147527691465	-0.25237046418469816
YFL017C		-0.3313431242511355
YFL018C	-0.36916542637786764	0.6903478918599776
YFL019C	-0.052473784824773766	-0.4053735128279348
YFL020C	0.4423029326882253	0.0738229457618393
YFL021W	0.5190375094945746	0.645752139802452
YFL022C		-0.10137324399505199
YFL023W	-0.8615314188068003	0.4468847667515077
YFL024C		-0.2189340586782652
YFL025C	1.082889484728024	-0.20871120533794119
YFL026W		0.15958255818638042
YFL027C	0.08510881085442708	0.4895720724502102
YFL028C	0.2807117539216415	-0.03030037002162918
YFL029C		0.13427897948069734
YFL030W	0.0428229887851427	0.3129001685539747
YFL031W	0.7370461807640414	0.09390674881295213
YFL032W	0.8582199395890914	-0.9838694462998037
YFL033C	0.16214967250726525	-0.5126062664315781
YFL034C-A	0.018608747089384134	-0.14089846236470163
YFL034C-B		0.34262672963521074
YFL034W	-0.04884733031738853	-0.4093675560637901
YFL036W	-4.292147100830057	-0.21480461174358564
YFL037W		0.01659408633705604
YFL038C		-0.7991194659739094
YFL039C		1.8934618735352864
YFL040W	0.06574424712629114	-0.042591968124303
YFL041W	0.04377018270644286	-0.3239468004668477
YFL042C	-0.0162719307554063	2.0964962240290226
YFL044C	0.09594355150719519	0.11397385887194424
YFL045C		0.4806013639924414
YFL046W	0.26860049288169635	-0.15161476604683366
YFL047W	0.21222814115126995	-0.1297278398349446
YFL048C	0.015925580348046465	0.7174547753992018
YFL049W	-0.5832926456347144	0.22005330040876833
YFL050C	0.5015689865205446	0.6211771868571032
YFL051C	-0.01016245205755873	-0.1654184985535297
YFL052W	-0.042482294955433264	0.20122038178688925
YFL053W	0.4557106125012556	0.11947723396767944
YFL054C	-0.03545629923628423	-0.20376429913156327
YFL055W	0.4056025078105563	0.24700731191252281
YFL060C		-1.3039176759600477
YFL063W	-0.4185343265041705	-0.9721903334316154
YFR001W	-5.103017230871924	-1.4482484298733194
YFR002W		-0.46952325100592235
YFR003C		-0.080042836185371
YFR004W		-1.9193940369676998
YFR005C		-0.06355573536814534
YFR006W	0.3023793853883632	0.21484117655147317
YFR007W	-0.020908497712692636	0.4166926915380987
YFR008W	0.15879129322587518	0.4909903113388297
YFR009W	1.5671743331405796	-0.3814091525496173
YFR010W	1.3067851715770133	-0.9151837783306508
YFR011C	-0.08902462503510056	-0.01995960282535168
YFR012W	0.8088892794168508	0.5355069627202746
YFR013W	0.8195857786836545	-0.02681521259529814
YFR014C	0.1993499791545481	0.0963990955694017
YFR015C	-0.18651419750660492	-0.1296774887748474
YFR016C	-0.17854048600891104	0.33601139465358965
YFR017C	0.003454559052755747	0.3464897881850771
YFR018C	0.5021612460647432	-0.6146295688480657
YFR019W	-0.5501625941160316	0.34409406650636715
YFR020W	-0.03520086475396683	0.43230736562349265
YFR021W	1.5215181315832813	0.24506015398642877
YFR022W	0.04613001217299397	-0.4074851644713852
YFR023W	0.597480860299463	-0.128342113825219
YFR024C-A	-0.3172514526158187	0.471253802682805
YFR025C	0.5817000328824872	0.07705455663203396
YFR026C	0.04527593368503371	-0.47225847948644334
YFR027W		0.5291585990604216
YFR028C		-0.44692815106593353
YFR029W		0.5126077348647022
YFR030W	-0.22363982006921465	0.46614495180610976
YFR031C		-0.6068159779723692
YFR031C-A	-3.05745960353186	0.23828991049999634
YFR032C	0.02885308668870827	-0.6383268266415355
YFR032C-A	-3.0492483291446035	-2.0910204176733833
YFR033C	-0.9190187868565168	-0.30413152585505937
YFR034C	-2.1660707604319196	-1.0892077098589337
YFR035C	-0.00633568868745453	-0.3745267081597515
YFR036W	-4.872648084384777	0.7404770670592532
YFR037C		-2.806159165629193
YFR038W	-0.06551059779887236	
YFR039C	0.003254085302975334	0.7601189510790083
YFR040W	-0.1477058863898456	-0.8778895258961296
YFR041C	0.018963468728779676	-0.2510414425738193
YFR042W		-0.18954436067479866
YFR043C	-0.24492448243302542	-0.190566523070133
YFR044C	-0.07320355788221618	0.530468816989497
YFR045W	-0.41870761563339975	0.41555447992629463
YFR046C	-0.15420535474256067	0.5551139931845496
YFR047C	-0.4333944878108837	-0.2442085624834113
YFR048W	0.08176550291104204	0.3045609667781666
YFR049W	-0.8229620753252539	0.5482165757898694
YFR050C		-1.0460805721222386
YFR051C		-0.5810013954886547
YFR052W		-0.44062955869422366
YFR053C	-0.14038054404067835	-0.10616890687165793
YFR054C	-0.24881133330802943	0.02422643808803768
YFR055W	-0.9967097925524078	-1.339428071407725
YFR056C	-0.4638251299848373	-0.0424015002284146
YFR057W	-0.16582235211980345	-0.4186968881642947
YGL001C		0.9525117709718783
YGL002W	0.1728453113379432	-0.17822244406639634
YGL003C	-0.48001847338709674	0.23090754720540033
YGL004C	-0.033023445633118896	0.2617970826416692
YGL005C	-0.6216224536380844	-0.12247342458662125
YGL006W	-0.25638430513214155	
YGL007W	0.1639985861669173	-1.0118856501523243
YGL008C		-1.2034174075667787
YGL009C		-0.14363146945054897
YGL010W	-0.013018694987306734	0.3256887609250631
YGL011C		-1.527358428944332
YGL012W	3.9061951999211395	0.0471565659937285
YGL013C	13.947423642767767	9.16915669791861
YGL014W	0.4946345567978753	1.3520677666736336
YGL015C	0.07202630521902563	0.021628322447066417
YGL016W	-0.452093485844041	-0.0344335711632567
YGL017W	0.38634893833227263	-0.37422841322989736
YGL018C		0.05080433149466612
YGL019W	1.634514416578381	0.0632663595472914
YGL020C	0.18877412741996033	-0.27402065767582084
YGL021W	0.1626476026983626	0.052106576520832865
YGL022W		-0.36459190988195006
YGL023C	1.7228058180856325	-0.27829857291666366
YGL024W		0.44856739703659
YGL025C	8.165659404212304	0.15634824197093458
YGL026C		-0.4081847883200023
YGL027C	0.08971360473342334	-0.964083684386824
YGL028C	0.7465413535624542	-0.0806892322561968
YGL029W		0.017466243681908796
YGL031C	-4.740713213684839	-3.599543746592403
YGL032C	0.7942742035563971	
YGL033W	0.5649595560967033	-0.2863458517774604
YGL034C	0.3695142978398857	0.9522857820731829
