orf	hom | growth (relative abundance in pooled culture) | asperentin [110 uM] | Hoepfner D~Winzeler EA, 2012	het | growth (relative abundance in pooled culture) | asperentin [110 uM] | Hoepfner D~Winzeler EA, 2012
YAR015W		0.15981097408693357
YAR018C	0.0013273306290702601	1.0437660765207357
YAR019C		-0.33759539889798695
YAR020C	0.08555121720305071	0.014885832322056567
YAR023C	-0.06422189536420522	-0.4542450579484103
YAR027W	0.09872603732380202	-0.5911506366131317
YAR028W	0.24192567944391602	0.3971594909390306
YAR029W	0.11719708433799522	-0.27774932124963636
YAR030C	-0.3964411592869065	-0.2980253800344217
YAR031W	0.1987162989137904	-0.09620766989611276
YAR035W	0.15997284361929764	-0.38331239327850725
YAR042W	0.30429697362225905	-0.7415443892216312
YAR047C	-0.18815098032957467	-3.119101343477386
YAR050W	-0.16374600933328137	-0.17713624277792528
YBL001C	0.25775146079735833	-8.636754918326698
YBL002W	-0.5527489420497275	-3.8323992068233954
YBL003C	0.31700292669121216	
YBL004W		0.01630470543068191
YBL005W	-0.06128485947581115	
YBL006C	0.9955857974277172	-0.9132956057328365
YBL007C	-0.26856530321558825	0.4043918988402245
YBL008W	-0.4519974381058233	-0.46006884903464007
YBL009W	-0.3978235276084168	0.7442556377847972
YBL010C	0.008893595444954789	-0.08158913623411265
YBL011W	-0.2827198940641728	-7.86958553421855
YBL012C	-0.2966719486602995	-0.35989367090847535
YBL013W	-0.765092326241816	-4.359578590116991
YBL015W	-0.2451130631110482	-0.22462056842805941
YBL016W		0.0024327714397240517
YBL017C	0.2743537732978503	-0.2670312176992545
YBL018C		-0.08634229748207577
YBL019W	-0.3617305050357204	-0.06642821980595112
YBL020W		0.008976744055829548
YBL022C	1.50758485317541	
YBL023C		4.2265335337547
YBL024W	-0.4157035110011547	-0.1380782297604204
YBL025W		0.24975383950474425
YBL026W		-3.325746720927201
YBL027W	-2.712494178330533	-1.6704025351300085
YBL028C	-0.04330278591814231	-0.12182468258231685
YBL029W	0.06023720502276356	0.27191332327754364
YBL030C		0.2576876626973967
YBL031W	-0.38527939682841333	-0.19161949893271413
YBL032W	-0.13478074278847005	-0.045352567280062234
YBL033C		0.0077855088520652135
YBL034C		-0.3843866529726502
YBL035C		-0.4005983213653634
YBL036C	-0.1575724099840727	0.03993001389432635
YBL037W	0.24056163893745525	-0.11803948807382371
YBL038W	-3.3941179456421136	0.019928209684464602
YBL039C	-2.375003364762394	-0.45214805428557275
YBL040C		-0.04538802231177223
YBL041W		-0.6669697992901198
YBL042C	-1.6990924868102042	-2.7776666152561917
YBL043W	-0.03985667453979332	-0.3006030517246633
YBL044W	-0.10759131453490656	2.605489173617555
YBL045C	-1.1476099118939687	-0.16050567160345763
YBL046W	1.0279551367630133	1.857507787294046
YBL047C	-0.05077895774573229	-6.347790941362641
YBL048W	0.05083506676381265	-0.1647080364701989
YBL049W	-0.07888630783904273	-0.32308193661804063
YBL050W		0.8846893776341576
YBL051C	-0.5205104363201889	-0.3967759684919863
YBL052C	0.35579972751422295	-1.0193148013882762
YBL053W	-0.1050198751433643	-0.10205400065469712
YBL054W	0.4868440213817987	0.401287427049737
YBL055C	-0.21206766197106502	0.3571428406925884
YBL056W	0.23516832764637557	-0.09686683424984235
YBL057C	0.2007504335748995	0.24654237795517678
YBL058W	-1.0248800043007547	0.20759718493600016
YBL059W	0.44554060987538413	-0.4816794654219786
YBL060W	0.12462122234463346	-0.15960260061244189
YBL061C	-1.2513776264731553	-0.44283546799358386
YBL062W	-0.3648112823061059	0.3010058572301284
YBL063W	-0.07968386128367236	-0.13617988949995916
YBL064C	0.0897068061864934	-0.0910625805326997
YBL065W	0.03546966421391051	5.3908602277157
YBL066C	0.21330635459363465	-0.4971813474474324
YBL067C	0.24150198833768385	1.1842688142815045
YBL068W	-0.2424246967778158	-0.12451131025816622
YBL069W	-0.11523939044535733	
YBL070C	0.22427545212264435	0.0017438907389697835
YBL071C	-0.36442546947563276	-0.48912066901964657
YBL072C	0.47470452853357026	-0.652649885347848
YBL073W		0.017791378506586325
YBL074C		-0.05950452790307205
YBL075C	-0.0015882940175198333	
YBL076C		-0.1463467450114873
YBL077W		0.31995657931509
YBL078C	-0.12077589778445252	-0.433302182263505
YBL079W	-0.2691621147667367	-0.10514708912381873
YBL080C	-1.616146595839914	0.027432127197685244
YBL081W	0.0165327973153018	0.16338732827014113
YBL082C	0.08837747294400217	-0.1966521208294447
YBL083C	-0.41755869112614885	0.24536904976779772
YBL084C		-1.1969159437914438
YBL085W	-0.16428254196272568	-0.14853133242323496
YBL086C	0.04652757860404779	-0.3629582091661093
YBL087C	0.6257693022409421	-3.0184621467545694
YBL088C	-0.14909673950594984	-0.08873528717716767
YBL089W	-0.7303221532692161	0.1327760454071122
YBL090W	-1.8322038802198084	-0.3186979940705073
YBL091C	1.155072657262687	2.226010106244381
YBL091C-A	0.572570948546917	-0.5282294495815834
YBL092W		-1.0680060288839477
YBL093C	-1.8660119004638	-3.733132371720506
YBL094C	1.0202280015505003	-0.11033305008774705
YBL095W	-0.10582589359905781	-0.31006394268863435
YBL096C	-0.03417981529686342	-0.0451769887013541
YBL097W		-0.17149811618258806
YBL098W	-0.016243872693180894	-0.038322049218306495
YBL099W	-0.11338994759518094	-0.07682580496360289
YBL100C	-0.10564486222257523	-0.343269880492323
YBL101C	0.7377665188530171	1.1463554625271881
YBL102W	0.020999621997094008	-0.13108727359933484
YBL103C		0.28447213061943255
YBL104C	-1.585737077519935	-0.08301209036168587
YBL105C		-0.07717259532523575
YBL106C	-0.1495729953162398	-0.3582262340482398
YBL107C	-0.36619591643516164	-0.254666813403921
YBR001C	0.01397435187089562	-0.14655351175517098
YBR002C		-2.442550525867956
YBR003W	-0.07458733208072499	-0.04583528634304949
YBR004C		0.38814006630981446
YBR005W	1.1302140262915874	-0.2524589873724788
YBR006W	0.7056543940134358	-0.10648183386790909
YBR007C	0.042214924404417056	1.6584176867277123
YBR008C	-0.03933303335583024	0.194188354471392
YBR009C	-0.29886600465027574	-0.02978660452315937
YBR010W	-0.0889752610686194	-0.21522613054617362
YBR011C		0.11757652142645374
YBR012C	0.10965994106285537	-0.08219824596375942
YBR013C	-0.06683137958966837	-0.5559222117167655
YBR014C	0.3377025638477037	-1.3308249199220283
YBR015C	-0.28403622611830487	0.1980794195361831
YBR016W	0.42936489842187864	-0.037142098693945164
YBR017C		0.0921884375225757
YBR018C	0.7681980748112558	-0.17079476055088347
YBR019C	0.8275258771925766	-0.04557752149279745
YBR020W	-0.04126046143093782	-0.9487307843332187
YBR021W		0.614424201119917
YBR022W	0.005182781431778563	-0.5995613483010065
YBR023C	-1.018938659574781	-0.11555567386668437
YBR024W	0.008575203653112751	-0.29145143559793985
YBR025C	-0.6542911370931415	-0.02440715563017185
YBR026C	-1.5094414445975546	-0.02836645704292979
YBR027C	0.022900267806425425	-0.21135941852447868
YBR028C	0.3410277673586741	-0.5864568704562666
YBR029C		-0.06623267372354129
YBR030W	0.17681295872311167	0.1859911302652952
YBR031W	-1.3287702876898995	0.6955681941359729
YBR032W	0.1344092395032587	0.6153011633911514
YBR033W	-0.12983142004235015	-0.638488117076333
YBR034C	0.8083472063939777	1.0369532725210848
YBR035C	-0.6351356508075833	-0.16015259052074501
YBR036C	0.1585814960079596	-0.18674895994090732
YBR037C	0.3471663968577201	-0.11815745229542592
YBR038W		0.29885324573757915
YBR039W		-0.42444386184529675
YBR040W	0.18134031775358145	-0.5652609201633648
YBR041W	3.113750836205773	
YBR042C	0.46293093418207315	0.5747715796269148
YBR043C	0.2925603962684677	-0.13456680200167745
YBR044C	-0.1080740723191149	-0.35242263678842795
YBR045C	-0.0871395657875638	-0.46823632492683653
YBR046C	-0.022677030901462194	0.6458204786607039
YBR047W	-0.1529659539745467	-0.06556540085719423
YBR048W	-0.9553678217346219	-0.592712061935227
YBR049C		-0.7721033963261366
YBR050C	-0.10322286640159142	0.6887077168333575
YBR051W	0.1234548667719564	-0.16330476869777155
YBR052C	-0.0033838635654265246	-0.03052151929984151
YBR053C	0.3646339324693507	-0.28152580933933646
YBR054W	-0.09718453831988261	-0.1128007363436619
YBR055C		0.004852791859952215
YBR056W	-0.02147284111878252	-0.7384334161454773
YBR057C	0.24228605814253967	-0.6256857095506438
YBR058C	-0.35151871338998986	-0.12002627757862991
YBR059C	0.7663654954138107	-0.17739238217144812
YBR060C		-0.009660685493857133
YBR061C		0.0472477764179062
YBR062C	0.12439501298863999	0.008190022763590534
YBR063C	0.026689831206509012	0.2595521075447461
YBR064W	0.13927829106866385	-0.8618446329465578
YBR065C	-0.12373584320617426	-0.3804248946856858
YBR066C	-0.01606361108505428	-0.06423269098283754
YBR067C	0.03183158527659343	-0.12397609694657793
YBR068C	0.06036370076373779	-0.08769158166175299
YBR069C	0.41827364230848796	-0.17033036847671712
YBR070C		-0.35704173045643783
YBR071W	-0.09543080302330949	-0.730038555871654
YBR072W	0.20760069261002936	-0.6790426616245148
YBR073W	-0.04313474145789524	-0.41433495044998037
YBR074W	-0.138912986102358	-0.0736955091862297
YBR076W	-0.161193519194784	0.029242099038191072
YBR077C	-1.0613296500011167	-0.07727730644247854
YBR078W		0.40169805156365573
YBR079C		-0.059337784384373475
YBR080C		0.07105650093827437
YBR081C		1.3214342256084226
YBR082C		-0.11480768467669511
YBR083W	-0.04899516478692669	-0.7729404171013553
YBR084C-A	-0.9956607216548754	-0.5867594430772489
YBR084W	0.2245463157581925	0.08994687394438942
YBR085W		-0.2184268440140007
YBR086C		-0.22846055652414632
YBR087W		-0.09492263980855732
YBR088C		-0.16885725570059562
YBR089W		-0.4470141778970941
YBR090C	-0.02868657219230555	-0.3706389370351734
YBR091C		-2.8799995292570926
YBR092C	0.549303097426602	0.05641468221691533
YBR093C	-0.04700624949849443	0.055277323070206885
YBR094W	-0.04269166355389811	-0.5383270686805934
YBR095C		-0.7227412999943684
YBR096W	-0.10373712320444499	0.16517713128264944
YBR097W		-0.5164280693771225
YBR098W	-0.15769476416760272	0.2850933795966271
YBR099C	-0.27535980219501255	0.24273901595449215
YBR101C	0.15136452689711846	-5.545841539974354
YBR102C		-0.05601215976581214
YBR103W	-0.24519162073226422	-0.6007835763029474
YBR104W	0.07390219763879996	0.34122874204848647
YBR105C	-0.26706005142856604	
YBR106W	-1.8867830511840602	-0.09698608289172346
YBR107C	-0.12116852860824878	-0.02436391131575312
YBR108W	-0.10409577937422215	-0.11859834770973804
YBR109C		-0.9271832673142272
YBR110W		-1.615285966870964
YBR111C		-0.8816824805734822
YBR112C		-1.6382224317150222
YBR113W	-0.17294332240091356	-2.0853303014207856
YBR114W	0.1160784819239355	-0.43450869398384834
YBR115C		-0.3196205144678194
YBR116C	0.09576899275476199	0.4536857778116535
YBR117C		-0.3094610065374232
YBR118W		0.34391764332200975
YBR119W	0.029858382829213395	-1.9322858410199486
YBR120C	0.08433618643677969	0.2667891668222725
YBR121C		-0.040449094575272106
YBR123C		-2.402362610888203
YBR124W		0.6336291976216136
YBR125C	0.04882605732393257	-0.3707923130412507
YBR126C	8.946287939867934	0.628482647348613
YBR127C	-0.37773310458612924	0.03701352621233712
YBR128C	-0.04824020432589769	0.026103381154358892
YBR129C	0.48224694162128123	-0.08891229224153097
YBR130C	0.20438522056681896	-0.1261494549001922
YBR131W	0.5499269211290961	-0.1064243970517643
YBR132C		-0.050078461589088935
YBR133C	-1.0311282134611919	-4.7431354783906325
YBR134W	-0.735288174009177	-0.21442299892125205
YBR135W		-0.8068348562642106
YBR136W		0.0714469281746605
YBR137W	-0.05478238483214927	0.20872171571621229
YBR138C	0.2341290431943501	0.46922277809354024
YBR139W	0.22869484832242412	0.8359986638107274
YBR140C		-1.2159377643359732
YBR141C	0.21198196266130973	-0.3139626152568854
YBR142W		-0.5099605684241683
YBR143C		-0.6961539192770763
YBR144C	0.3290830865476882	-0.13854097516500907
YBR145W	-0.00872273291967202	-0.26635086489002985
YBR146W	-0.1059851903773175	-0.09385257921961875
YBR147W	-0.2582194025629832	0.14504675618562107
YBR148W	-0.09969946283288733	-0.2547708038421289
YBR149W	-0.09733820358607385	0.4041627007165278
YBR150C	0.601771475318234	0.23860941208581626
YBR151W	0.43289277584065844	0.290231146322359
YBR152W		0.008790858666392173
YBR153W		0.012342549417737879
YBR154C		-2.0888124573766427
YBR155W		-0.2510271445946017
YBR156C	-1.7220502534837554	-3.9641702017185625
YBR157C	-0.035975385970151486	0.13105828857122698
YBR158W	0.38499104761630937	-0.6439981769276524
YBR159W	0.739029181166327	0.04111287014905958
YBR160W		-0.4428535555356931
YBR161W	-0.040901249778230425	0.12494134869284393
YBR162C	0.9529133105655639	-0.10674908068374214
YBR162W-A	0.19873321212283165	0.21220130871456303
YBR163W	-0.5996715944264083	0.1225512497835181
YBR164C	-0.2090595643960868	-0.2913817272527413
YBR165W		0.13597258891469044
YBR166C		0.051004443743460935
YBR167C		-0.3961804450841003
YBR168W	-2.9001771285616984	-0.12887987580269528
YBR169C	-0.08625595685733263	-0.1827092542797453
YBR170C	0.11639206684233214	-0.18870270417067217
YBR171W	-2.1474161474574185	-0.08656505713156294
YBR172C	0.05128169515710816	-0.09503638842298427
YBR173C	-0.14853637268251807	-2.84311485048687
YBR174C	-1.252246429395351	0.01979643725816968
YBR175W	-1.912088998378191	-0.8742792151363015
YBR176W	0.5411910881124605	0.24363779189313056
YBR177C	-0.11808372995672932	-0.09937632734698523
YBR178W	-0.07731569377218359	-0.487937646892678
YBR179C	-0.5833356893604794	-0.19384453929061965
YBR180W	-0.09013339088692843	-0.0742314382618676
YBR181C	0.320367994542121	-0.4179523155753835
YBR182C	-0.02753281551547001	-0.4389958445131603
YBR183W	0.46432174725474146	0.07211393559389115
YBR184W	-0.12967763429318369	0.0032129016837916186
YBR185C	-0.402740416749885	-0.33165631603589596
YBR186W	-0.035739491577091845	0.46036209592843413
YBR187W	0.2737092956056745	-1.9395537874987874
YBR188C	0.16219472979670652	0.3207833940523639
YBR189W	0.9095362998354696	-0.046800894185315585
YBR190W		-3.4813019101480616
YBR191W	-0.7919745433705064	-3.178626584489406
YBR192W		-0.2697729103304504
YBR193C		0.08485271845514637
YBR194W		-0.04077458948167074
YBR195C	-0.46255484191112495	-0.00564421505625838
YBR196C		-0.32220002950533455
YBR197C	0.2017934783849051	0.06593078237946771
YBR198C		2.8893471019984744
YBR199W	-0.01476422813613132	0.15516240855789687
YBR200W	-0.059282997246432885	-0.628098708872033
YBR201W	0.2097562515480259	0.20488660318495938
YBR202W		-3.5692824823758826
YBR203W	0.428000662414261	0.004889127258382373
YBR204C	-0.06475185948177897	-0.1819920774869796
YBR205W	-0.08130244987403343	-0.3231157776435031
YBR206W	-0.07297275400226028	-0.3824247058355664
YBR207W	-0.014339569859859031	-0.3087963717860366
YBR208C	-0.6703269295693597	-1.3298739176022616
YBR209W		-0.37294427414168035
YBR210W	-0.08647341554702385	0.01655187191991841
YBR211C		0.27794198874589277
YBR212W	0.10719498003535083	-0.008874228787155524
YBR213W	0.23882479217446093	0.07854070595019796
YBR214W	0.1225396888980935	0.1292039813894227
YBR215W	-1.5354335109714732	-0.43592455458387475
YBR216C	0.09356860267788436	0.6207406108721726
YBR217W	0.35873767231272846	0.07194484736140908
YBR218C	0.013357655083708914	-0.2416376933377461
YBR219C	0.19124302091088255	0.33663254354382693
YBR220C	-0.11509219438822337	-0.1046006043356022
YBR221C	-1.3375665475876435	0.15973759239598978
YBR222C	-0.3092774431413345	-0.10411314496403697
YBR223C	-0.1517403521931883	-0.12694506018339355
YBR224W	0.17738547202277252	0.4111642001460753
YBR225W	0.20381569415772896	0.1697332150329079
YBR226C	-0.06101402534380067	0.46327882533710574
YBR227C	0.14423756899413337	-0.35072800816690564
YBR228W	-0.0874933632884545	-0.06862830870496542
YBR229C	-0.032769250729787085	0.44136802974671935
YBR230C	0.017677716591367097	-0.1855417729632936
YBR231C	-0.6789021863542385	0.4114693534602349
YBR232C	-0.16649402393795856	-0.12680213244926064
YBR233W	-0.08519800468031626	-0.0352484594016132
YBR234C		-0.04526658262411834
YBR235W	0.2557542913156324	-0.4900575839945411
YBR236C		0.4009418615308119
YBR237W		-0.4996634615033516
YBR238C	-0.6131319378564033	0.2920707347924192
YBR239C	-0.06655260738867728	0.05352253276153171
YBR240C	-0.3663258814047496	0.24843494520339915
YBR241C	0.16395569002311056	0.2664153445875283
YBR242W	-0.020048439840902706	0.20905415470303737
YBR243C		0.7096892890531977
YBR244W	-0.09836889490286956	0.04744469706718067
YBR245C	-0.05952256684370912	0.589371226517748
YBR246W	0.70738134852876	0.37171914380351423
YBR247C		-0.48234002034141527
YBR248C	0.0417109313168879	0.44202524802754223
YBR249C	-0.09478823978646363	-0.06942707722498044
YBR250W	-0.01687948478231454	-0.06729460074409346
YBR251W	-2.608559743261329	-0.4004705415386475
YBR252W		-0.4980296815437603
YBR253W		-0.23219160960886437
YBR254C		-0.29078947605779065
YBR255W	0.014957873564346224	0.18273254656644103
YBR256C		-0.2330043141100683
YBR257W		-1.4914616884807474
YBR258C	-0.004206793902511943	0.2236977641784005
YBR259W	0.01324733306979237	-0.5529407646866918
YBR260C	-0.1506325254184052	-0.05347592763470974
YBR261C	-0.2035734159882838	0.12702085932720758
YBR262C	-0.0646256328670118	0.18842795878161797
YBR263W	-0.08033392710208884	0.14352454146067076
YBR264C	0.21260953226456783	0.8353135396278096
YBR265W		-2.6108527270631168
YBR266C	-4.094535684572712	-2.706302137455244
YBR267W	-2.2665474686007574	-1.4197260303203567
YBR268W	-3.9628963996710946	0.00522464449789459
YBR269C	0.6860005533836102	0.16786155804335143
YBR270C	0.2883583864044293	1.3492619813107203
YBR271W	0.5708132166010803	2.351647830154438
YBR272C	0.7349113474871322	-1.5042587567745433
YBR273C	-0.1270342108155575	-0.18667832705969128
YBR275C	-0.7358427236250189	-0.4179925407739417
YBR276C	-0.31018909292716124	0.18550738669528327
YBR277C	-1.765365420534788	1.5449824065228301
YBR278W	-1.4275964411290618	1.0510634049304546
YBR279W	-0.7474176393326744	-0.09210281460237463
YBR280C	0.7519844448342188	0.0650506340252954
YBR281C	1.4132610540439379	1.305533733990737
YBR282W		1.227432683781776
YBR283C	-2.409686202906168	1.6881041939024577
YBR284W	0.19213044570332788	1.2861877231006202
YBR285W	0.03338383937359151	0.8168573025212348
YBR286W	0.7010034082042734	1.6618394639005414
YBR287W	-0.05381848310166615	-0.04541122591529831
YBR288C	-0.04505530683327602	-0.1461577485512753
YBR289W	-0.6620397038985494	1.594929675200686
YBR290W	1.0050963831370952	3.1363089618102964
YBR291C	0.41065358522268314	1.1344669118523263
YBR292C	0.1774513842106806	1.0959737206212063
YBR293W	-0.2081214472228374	1.4919436912694348
YBR294W	-0.25236952791633044	-0.5255562909559153
YBR295W	0.9960836547054339	1.48278666342662
YBR296C	0.2634735855734938	1.0943848645832928
YBR297W	-0.330775960476278	2.6265301808759354
YBR298C	1.4882659205882656	2.0363869491209123
YBR299W	0.5864347273526345	-0.8500249636509657
YBR300C	0.24165557500257684	0.08444308662026175
YBR301W	-0.14318670763106134	-0.5116802756514744
YCL001W	0.14898992681342613	-1.2630717624516465
YCL001W-A	1.0644363400369146	1.2868653164140667
YCL002C	0.5613139652146721	-0.08162668041990527
YCL004W		-0.03169605524303032
YCL005W	0.0340062300865236	-0.06527807875130258
YCL007C	-0.9425110376720117	0.6904503004042547
YCL008C	0.9752881764427676	-0.08839130025736713
YCL009C	-0.1823467134312626	-0.3430289560648358
YCL010C	-0.2999832841224275	-0.5486280792292071
YCL011C	-0.20789048669738447	0.6085716565352542
YCL014W	0.06399993400281058	-1.6612455078403134
YCL016C	0.5518842325017617	-0.04797366652169852
YCL017C		-0.28203523085596727
YCL022C	-0.42737232811669784	-0.6977856544429156
YCL023C	-0.12041540368870736	0.4131063947839242
YCL024W	-0.0464210558909664	-1.6243821314583162
YCL025C	-0.08137982951449751	-0.9075830553581226
YCL026C-A	-0.2340655711997043	0.34191858905297956
YCL027W	-0.2688401216558366	-1.0620896775738613
YCL028W	-0.010968257220158425	-0.6401826820621291
YCL029C	-1.283890520127574	-0.9928211414336354
YCL030C	-0.010276855015226558	-1.8759783177095286
YCL032W	0.10692930292692909	-1.2022380475150574
YCL033C	-0.13666772242968656	-0.8384585596194802
YCL034W	-0.0877460479964141	-2.5769266471719683
YCL035C	0.43058799820549953	0.3043122448473391
YCL036W	0.6041640088726812	-2.9661198522300385
YCL037C	0.9122134010078492	0.4045822162170012
YCL038C	0.162944188122855	-0.08901001736124009
YCL039W	-0.13513619563795234	-0.513165145703097
YCL040W	-0.1176418275441531	0.026593259937620455
YCL041C		-0.05427032909100573
YCL042W	0.5167215746984962	-0.817127530340479
YCL043C		-1.505999641906824
YCL044C	-0.21943204488941112	-0.6863682980656775
YCL045C	-0.12648147112177183	-1.2318899357550699
YCL046W	0.258202442590903	-0.38449238440028793
YCL047C	-0.4233382916898332	-0.09738514868303629
YCL048W	-0.026022672557603037	-0.09634746346863116
YCL049C	-0.09212772530024381	-0.8959328824341802
YCL050C	-0.3038457065648583	0.10600381918617686
YCL051W	0.4069820039472712	-0.2516830640228239
YCL052C		-0.38795728135385193
YCL054W		-1.1106292573660124
YCL055W	-0.24615781720830204	-1.3128634645213686
YCL056C	0.007967798426954983	-0.603044675496562
YCL057W	0.7405610021401509	-0.5937118622513933
YCL058C	0.5627174265183175	-0.17139699365279684
YCL059C		-0.11056150516456707
YCL061C	-2.4784075240265557	-1.1124965571123238
YCL063W	-1.4445246559639793	-1.5303687777605335
YCL064C	-0.14994331041863673	-1.116967625473876
YCL069W	-0.3543384607858189	-0.8209988745818159
YCL076W	-0.23297078417885383	-0.6219109981950097
YCR001W	0.048508263193552045	-1.096965750175995
YCR002C		-2.1211327355505327
YCR003W	-2.2694554521076493	-0.30443031421294653
YCR004C	-0.2978758455646725	-0.4945292853406008
YCR005C	0.01656421810854295	-0.7443980929123062
YCR006C	0.5250329781193273	-4.677179994086893
YCR007C	0.09078509828523314	-0.7514571202020794
YCR008W	0.1662220269113162	-0.5660009303889333
YCR009C	2.3159369248916115	-0.9429684829753991
YCR010C	-0.253255310706724	-0.48808321897089374
YCR011C	0.2067398758257531	-1.5080639113908347
YCR012W		-0.10300316037567452
YCR013C		-0.14795712950968093
YCR014C	0.018371018669306915	-0.6920419915997514
YCR015C	0.22650108185959414	-0.07796407373050909
YCR016W	-0.33183924436017087	-0.773883781581333
YCR017C	-0.9451563252934347	-0.5449898974767518
YCR019W	0.010540721280760109	-0.9105195334829721
YCR020C	-0.2061517933359399	-0.7574596524053655
YCR020C-A	-0.8706472144730374	-0.30951950743501006
YCR020W-B	-0.35428148492184475	0.5456179491269537
YCR021C	-0.06466649727568126	-0.4813677566837929
YCR022C	-0.01796715061193273	-0.3095169260337822
YCR023C	-0.4700736909583124	-0.49294114669033484
YCR024C	-2.4114455953495186	1.1724826871712644
YCR024C-A	1.3430817456593591	0.619885519769633
YCR025C	0.3246399416631648	0.471532133956413
YCR026C	0.3181131501501109	1.520535826489573
YCR027C	1.3168686391433315	1.0382785287165408
YCR028C	-2.9109354652965607	0.748692884061102
YCR028C-A	-2.3829270460409675	-0.9797267684699467
YCR030C	-0.10483832528227381	-0.23942620863072978
YCR031C	-0.32049487849764413	1.514808059403665
YCR032W	-0.02137071004070552	0.2937708429455863
YCR033W	-0.17319856063724298	-0.17532937308945146
YCR034W	1.0270959793854595	2.484886081738211
YCR035C		-3.15347930773212
YCR036W	0.6256485110136357	6.5837261539546095
YCR037C	0.04617729846172637	1.6316515794886317
YCR043C	-0.17895639834331437	0.5840995468704129
YCR044C	1.0574704940609363	2.0339283931008922
YCR045C	0.5086149524224637	0.4770990194889184
YCR046C		0.1301701837555911
YCR047C	-0.9891892336818554	-0.11888697843885221
YCR048W	-0.29466020142164145	0.22019849059095062
YCR049C	1.1634356388651848	0.553690585626592
YCR050C	1.3127189345526655	1.7194753696720901
YCR051W	-0.3436829534526197	1.2985773881240252
YCR052W		-1.1075102412325246
YCR053W	0.36633838581697536	0.3234266847481027
YCR054C		-0.2951350780731533
YCR057C		-0.8663121941873562
