orf	hap a | protein/peptide metabolism (unfolded protein response (UPR)) | standard [standard] | Jonikas MC~Schuldiner M, 2009
YBR205W	-0.0880365144257871
YBR206W	-0.08279861450980575
YBR207W	0.006277224345003638
YBR208C	0.005846667778426651
YBR209W	0.37572216134234493
YBR210W	-0.09697376507422614
YBR212W	0.0209593840282732
YBR213W	0.24707264098071546
YBR214W	0.19901136609798353
YBR215W	0.7835028392739397
YBR216C	-0.5208846684320737
YBR217W	-0.12312320837024109
YBR218C	0.2517225265839984
YBR219C	-0.007427581902694728
YBR220C	0.14589168621759105
YBR221C	-0.7723580684332467
YBR222C	0.11745366406480846
YBR223C	-0.043256572743055416
YBR224W	-0.22983585885969166
YBR225W	0.22258619236845908
YBR226C	0.5941487541692483
YBR227C	-0.07265572193111884
YBR228W	0.146329122718217
YBR229C	1.4734083039029289
YBR230C	0.0406830758387818
YBR231C	0.8828874275924143
YBR232C	-0.13950869004133135
YBR233W	-0.04147072387015385
YBR235W	0.1574321228985165
YBR238C	1.130622489739378
YBR239C	-0.23238096203732317
YBR240C	0.11749695269935571
YBR241C	0.20604831779608218
YBR242W	0.07782653688311231
YBR244W	0.15117732546632984
YBR245C	1.1680043764273254
YBR246W	0.5347030905495419
YBR248C	0.16911423599509395
YBR249C	0.23747099308716613
YBR250W	0.10554705178309191
YBR255W	0.37828566405447667
YBR258C	0.25752932021533936
YBR259W	0.04595468419925235
YBR260C	0.3501768941123056
YBR261C	-0.4249915161062036
YBR262C	0.3641095686490955
YBR263W	0.03362873160773324
YBR264C	0.23605378137440097
YBR266C	-3.5521980316566997
YBR267W	-1.9039418723175585
YBR268W	-0.5103158763581772
YBR269C	0.21213334222615013
YBR270C	-0.3942113326684803
YBR271W	-0.06819420777834131
YBR272C	-0.8312808371738444
YBR273C	0.04582753844300835
YBR274W	0.14106009277900006
YBR275C	-0.10160525114300883
YBR276C	0.47895548472203087
YBR277C	-1.5199147447834502
YBR278W	-1.7694818038249807
YBR280C	0.0886455128977408
YBR281C	-0.00773863349269248
YBR282W	-0.6572759421201052
YBR283C	-0.08302704224420299
YBR284W	0.06886787812763984
YBR285W	0.23164204542171746
YBR286W	-0.17236851816230103
YBR287W	-0.06666130277634678
YBR288C	-0.37010868840020517
YBR289W	0.022932960367972693
YBR290W	-0.22252833454749585
YBR291C	-0.17948344410390352
YBR292C	-0.04050002410408572
YBR293W	0.06804509570041237
YBR294W	0.09068107329089393
YBR295W	0.015290136863016071
YBR296C	0.01530090804996947
YBR297W	-0.005241219919346813
YBR298C	0.07125668471896231
YBR299W	0.21719254287935658
YBR300C	-0.003960164761883644
YBR301W	0.04294307822933167
YCL001W	0.9241528592717086
YCL001W-A	-0.13063668314766083
YCL002C	0.1365942771134272
YCL008C	1.184256386880581
YCL009C	-0.18888212524052625
YCL010C	-1.919141876953644
YCL011C	0.351085681931204
YCL014W	0.07247214802235562
YCL016C	-0.2523636024316872
YCL022C	0.15671906634392369
YCL023C	-0.030856977257910773
YCL024W	0.21170878539967436
YCL025C	-0.1380742722773849
YCL026C-A	0.19477054690226595
YCL027W	-0.12531941659097023
YCL028W	0.05827673310574912
YCL029C	0.20243149146228173
YCL030C	-0.29953702518207387
YCL032W	-0.41592377794822755
YCL033C	0.014818253450097336
YCL034W	0.017533147034812575
YCL035C	-0.03468873004606296
YCL036W	0.21923653224844974
YCL037C	-0.6749852454342539
YCL038C	0.1387690274986513
YCL039W	0.2297736970143944
YCL040W	0.03191957647019123
YCL042W	0.15538418011592936
YCL044C	-0.16651535273117224
YCL045C	0.8926938821963403
YCL046W	0.5620443015322221
YCL047C	0.12379717709036935
YCL048W	-0.011849014907344645
YCL049C	-0.027092730869985933
YCL050C	-0.20129049780091227
YCL051W	0.14664892651922026
YCL055W	0.03338021854364775
YCL056C	0.07203401532312696
YCL057W	0.13166151109932053
YCL058C	-3.0029495490115066
YCL061C	-1.0971956339765037
YCL063W	0.17039360038452198
YCL064C	-0.2795603522043045
YCL069W	-0.5996635186067564
YCL076W	0.24048426496088618
YCR001W	-0.005277223332801387
YCR003W	-0.33514435136017795
YCR004C	0.2726558261703668
YCR005C	-0.1541887586423692
YCR006C	-0.07224807278499468
YCR007C	0.09957508503325735
YCR008W	-0.10735798992569628
YCR009C	0.8796083321736372
YCR010C	-0.11144445194549811
YCR011C	0.11073079739347653
YCR014C	-0.10787108829589563
YCR015C	0.07958540806015875
YCR016W	-0.7865446068176687
YCR017C	1.1290413729841455
YCR019W	0.03833172473228528
YCR020C	0.2743379911799358
YCR020C-A	-0.09256879219368322
YCR021C	0.07161691776739457
YCR022C	0.028879028529786334
YCR023C	-0.02147075310342942
YCR024C-A	0.32243337979420067
YCR025C	-0.1841051087995408
YCR026C	0.03653006966467855
YCR027C	-0.1483702539559612
YCR028C-A	-0.7105657182376819
YCR030C	-0.09384537178870038
YCR031C	-1.208708996523668
YCR032W	0.16346219736744175
YCR033W	1.9191109197242895
YCR034W	0.7978293633059784
YCR036W	-0.0841210188914229
YCR037C	-0.6585860387049958
YCR043C	0.06052647402617971
YCR044C	5.584381736009756
YCR045C	-0.23272284527972675
YCR048W	0.060616731202174264
YCR049C	0.1887200837599755
YCR050C	-0.02983331666956485
YCR051W	-1.3752359726571972
YCR053W	0.17770716670601988
YCR059C	-0.2554937610779556
YCR060W	-0.17622995884801174
YCR061W	-0.12528659579969947
YCR063W	-0.3095729766825369
YCR065W	-0.4413322918813054
YCR066W	-0.9017408599731834
YCR067C	1.1953182367506132
YCR068W	-0.02177442001539125
YCR069W	-0.11550420977603873
YCR071C	-1.0774278205795482
YCR073C	0.017388715661832647
YCR073W-A	-0.07998838398571975
YCR075C	0.12626186932938752
YCR076C	0.1803538154227042
YCR077C	0.6734497532959657
YCR079W	0.20490501050501286
YCR081W	3.1065885311426826
YCR082W	0.7210995748044944
YCR083W	-0.016203737167313183
YCR085W	0.07584537943791397
YCR086W	-0.6651653641429899
YCR087C-A	-0.1569430695001159
YCR087W	-0.33293988821315956
YCR088W	1.6049836237566948
YCR089W	0.2615434521731665
YCR090C	0.13895013859229985
YCR091W	0.23104858584137639
YCR092C	0.08412335487381982
YCR094W	3.2724503889682626
YCR095C	-0.09908404249599188
YCR098C	-0.04379662394487406
YCR099C	0.04576463192640609
YCR100C	0.0023773261457637846
YCR101C	-0.017708570447076896
YCR102C	0.10362944732462695
YCR102W-A	-0.039854772320550014
YCR105W	0.018501894958369527
YCR106W	0.07064283646525613
YCR107W	0.15198921735827203
YDL001W	0.037116219159691106
YDL002C	0.6835053475427195
YDL006W	0.4174980557828425
YDL009C	-0.0010936664721569477
YDL010W	0.40435208566711817
YDL011C	0.40980978542767027
YDL012C	0.048130528610852145
YDL013W	-1.2056228475747852
YDL018C	-0.15338507194824472
YDL019C	0.08658526231842713
YDL020C	4.583553975409232
YDL021W	-1.2450898490778575
YDL022W	-0.15119821268018055
YDL023C	-0.01908493022040428
YDL024C	0.21625963675172144
YDL025C	0.011075059610633807
YDL026W	-0.050469563230697165
YDL027C	-0.038914058822870155
YDL032W	-0.3197362330703532
YDL033C	-0.38498172833537353
YDL034W	0.010369171415225397
YDL035C	-0.03129888932098272
YDL036C	0.045185921810748236
YDL037C	-0.17628809143133828
YDL039C	0.033766128888402185
YDL040C	0.25581112692808
YDL044C	-0.6726987303090586
YDL045W-A	-1.1554604950375378
YDL046W	0.07381369786554735
YDL047W	-0.18664454293140734
YDL048C	-0.03522194358303352
YDL050C	0.05980491390293952
YDL051W	0.019837459980001526
YDL052C	0.29613199115314365
YDL053C	-0.2788323273797534
YDL054C	0.09390395067250215
YDL056W	-0.11442895589838463
YDL057W	0.09914182572424769
YDL059C	-0.10284791592037956
YDL061C	-2.2255873672673774
YDL062W	-0.4938729085738915
YDL063C	-2.504677722626377
YDL065C	-0.10556649687126558
YDL066W	0.2665228386294191
YDL067C	-0.3414775208636414
YDL070W	-0.03492481596509003
YDL071C	-0.21392985911198403
YDL074C	-0.6163076380587545
YDL076C	-0.08810747695479218
YDL077C	0.42288613568312333
YDL078C	0.09491535319259317
YDL079C	0.15718967173512174
YDL080C	0.01318146815730732
YDL081C	-1.5618433056318284
YDL082W	-2.919263990541847
YDL083C	-2.099185300316484
YDL085W	0.057608382447144835
YDL086W	-0.03031414126168128
YDL088C	-0.810863569937501
YDL089W	0.05597746262758268
YDL091C	0.08791015312362539
YDL093W	-0.006532792648558106
YDL094C	-0.025789521678415007
YDL095W	5.249159622379962
YDL096C	5.107572717976829
YDL099W	0.5684848845343897
YDL100C	2.5149788499459964
YDL104C	0.13061316032481413
YDL106C	-0.13940495644952716
YDL107W	-0.5485727355043197
YDL109C	0.46152913641141335
YDL110C	0.15708486898117766
YDL112W	-0.10742957406059665
YDL113C	0.05873348911760033
YDL114W	0.08812261801863185
YDL117W	2.342911376146664
YDL118W	-0.17938286827004735
YDL119C	-0.012107553231309204
YDL121C	-0.08506767494146163
YDL122W	0.5266483213585129
YDL123W	0.041120997192006056
YDL124W	0.05561852251941261
YDL125C	0.4173269898404616
YDL127W	-0.04808906129413562
YDL128W	0.020719257670926812
YDL129W	-0.031208905651582092
YDL130W	-2.6775189714441527
YDL130W-A	0.051143233579995694
YDL131W	-0.008632428177396656
YDL133C-A	-0.1081069131404467
YDL133W	0.23611532035803365
YDL134C	-0.22388865688872503
YDL135C	-0.354782124803841
YDL136W	-1.2088977160734746
YDL137W	0.034738432397680145
YDL138W	0.11682681181577302
YDL142C	-0.5719267176323205
YDL144C	0.056236100408490475
YDL146W	-0.030827264496116426
YDL149W	-0.06597733737765307
YDL151C	-1.4393635718801472
YDL154W	-0.1615948696495563
YDL155W	0.6614480353122715
YDL156W	-0.17521166893460102
YDL157C	-0.4476977848913234
YDL160C	0.10229903665907862
YDL161W	-0.2638190531546101
YDL162C	-0.1153463467428736
YDL167C	-0.11879874588525474
YDL168W	-0.20453801564020932
YDL169C	-0.010568382441890263
YDL170W	0.0863025559572541
YDL171C	-0.1473084019014093
YDL172C	-0.07212879904580849
YDL173W	0.01336755707096529
YDL174C	-0.3297132563319438
YDL175C	-0.07506581230829568
YDL176W	0.2464292788791014
YDL177C	-0.14356461877955706
YDL178W	-0.33573189325239594
YDL179W	-0.09476748683799348
YDL180W	-0.3081373157067999
YDL181W	0.13297807238552206
YDL182W	0.25941775892519786
YDL183C	0.0026426300282925614
YDL184C	0.17475769646139133
YDL185W	0.31549526343345147
YDL186W	-0.20658725136305867
YDL187C	0.14320597578644736
YDL188C	-0.14729972428311122
YDL189W	-0.2296707603339055
YDL190C	1.5472205229743303
YDL191W	-1.8503015104750447
YDL192W	3.9703248411747327
YDL194W	0.5289067398972416
YDL197C	0.14529927093515407
YDL199C	0.23744202625244612
YDL200C	-0.015059857998820248
YDL201W	-0.007618514369488713
YDL203C	0.16708625919386322
YDL204W	0.1284750598231757
YDL206W	0.28644016067630723
YDL210W	-0.04827310636760991
YDL211C	-0.024354308258922576
YDL213C	-0.3129485453362616
YDL214C	0.029795981763725037
YDL215C	0.009316854795107101
YDL216C	0.16997543366664972
YDL218W	0.00016173128037267365
YDL219W	0.10921455142947549
YDL222C	-0.18992704475049077
YDL223C	0.33505073625657955
YDL224C	-0.4285841495385598
YDL225W	0.06349625835146601
YDL226C	1.2467377250504736
YDL227C	-0.09889547213159995
YDL229W	-0.13082992798838525
YDL230W	-0.357555233023861
YDL231C	-0.1797707254844658
YDL232W	0.052776391180780854
YDL233W	0.1154977935474301
YDL234C	0.059036236052837164
YDL236W	0.07479583518008863
YDL237W	0.23815500821433144
YDL238C	-0.11471345248453604
YDL239C	0.039388138978465256
YDL240W	0.7786876313667482
YDL241W	-0.024448866947712464
YDL242W	-0.13449188291018294
YDL243C	0.0793315690767625
YDR001C	0.3472749891507838
YDR003W	-0.15692233272744938
YDR004W	-0.8274708903204985
YDR005C	-0.7486783648161197
YDR006C	-0.7850144617458492
YDR007W	-0.5264945373157901
YDR008C	0.018362361839844396
YDR009W	-0.058715861630179556
YDR010C	0.003832843700219614
YDR011W	0.3764541644446258
YDR014W	-0.10613041773946297
YDR015C	0.13707194394759561
YDR017C	-2.4875586962703853
YDR018C	-0.03026441279005894
YDR019C	0.14033241605375033
YDR020C	-0.02369063207665079
YDR022C	0.10267931028157466
YDR024W	-2.142294663723535
YDR025W	-2.1701664774984257
YDR026C	0.031098293356383176
YDR027C	3.3831758038825708
YDR028C	1.943000228849305
YDR029W	0.3235694267284131
YDR030C	0.040279969388540345
YDR031W	0.12829489357048796
YDR032C	0.25065157421913964
YDR033W	-0.07953277172871584
YDR034C	-1.325770813292095
YDR035W	0.3600330771878539
YDR036C	0.7895836367839197
YDR042C	0.3322055217527072
YDR043C	0.33410639258047126
YDR046C	0.02905718823864412
YDR048C	-0.6436016069933934
YDR049W	-0.4496670323675681
YDR050C	0.19019331459602323
YDR051C	0.36255928354626893
YDR055W	0.25374590350160414
YDR056C	0.09114290160685064
YDR057W	2.228841224231037
YDR058C	-0.11400293208199601
YDR059C	0.410850850981084
YDR061W	0.2227194895366428
YDR063W	0.1586465170397699
YDR066C	0.16292871032387723
YDR067C	-0.008781190900254894
YDR068W	0.16797478266057544
YDR069C	1.0650209386175415
YDR070C	-0.055678197941128764
YDR071C	-0.12505242442682987
YDR072C	0.4608565588327212
YDR073W	0.04393759296045973
YDR074W	1.0823992989530435
YDR075W	-0.1821999115947456
YDR076W	-0.23307119322344128
YDR077W	0.2691432307130868
YDR078C	-0.24982347210121794
YDR079W	-0.319261574808718
YDR080W	0.39482386186191915
YDR083W	-1.4988445427147055
YDR084C	0.060030084422445486
YDR085C	0.061693253155854735
YDR089W	0.2749252844297957
YDR090C	0.22385362192469777
YDR092W	-0.09924993667732401
YDR093W	0.5061979846885407
YDR094W	0.20278319607783077
YDR095C	-0.14751810686624073
YDR096W	0.12721678030571557
YDR097C	-0.2619706458644076
YDR098C	-0.13727849241024837
YDR099W	-0.11270894752191103
YDR100W	0.1609550370136581
YDR101C	-2.8109280286889926
YDR102C	0.1071548975918213
YDR104C	0.08554148656330997
YDR105C	0.24972135342897214
YDR107C	0.14894449222625084
YDR108W	1.3374071500747746
YDR109C	-0.03008009420999073
YDR110W	-0.6606147117048293
YDR111C	0.11223771926904838
YDR112W	0.0754045116727461
YDR116C	-0.11579313219616455
YDR117C	-0.13749903818189343
YDR119W	0.06677366300220812
YDR120C	-0.8772237288939361
YDR121W	-1.5809740973073017
YDR122W	0.15901977894776723
YDR123C	-0.1445424794455388
YDR124W	0.06397909694668315
YDR125C	-0.027838732537028503
YDR126W	0.6961542815845786
YDR127W	2.8258265532100983
YDR128W	0.4569481496055631
YDR129C	-0.09856079951758158
YDR130C	0.16228343367610576
YDR131C	0.10219005671351823
YDR132C	0.26968372947115005
YDR133C	0.34307691157642567
YDR135C	0.0842195048737016
YDR136C	3.314838938179148
YDR137W	0.605828728941546
YDR139C	0.08715763702680028
YDR140W	-0.15588715999792288
YDR142C	-0.025943804261623328
YDR143C	0.15475558737038714
YDR144C	-0.35262639555901254
YDR146C	0.053576596881891786
YDR147W	-0.01469793418235284
YDR148C	0.015298108337017132
YDR149C	-0.20411497553211805
YDR150W	-0.39270306812417466
YDR151C	-0.31170011205618264
YDR152W	-0.21608620996270786
YDR153C	0.12561311168860245
YDR154C	-0.4966865454982836
YDR155C	-0.639057667898902
YDR156W	-0.9538177586678911
YDR157W	-0.10272685195621495
YDR158W	0.006648735810799834
YDR159W	-0.32058634129273716
YDR161W	-0.971814492548017
YDR162C	0.6827880143395673
YDR163W	0.2751580136769882
YDR165W	0.04732227435660914
YDR169C	0.007933398768879205
YDR171W	0.1290612839108957
YDR173C	0.2554445286352801
YDR174W	-0.41124383148384885
YDR175C	-0.7572965575906296
YDR176W	-5.0076658576409105
YDR178W	0.242206212747753
YDR179C	0.25149091622741737
YDR179W-A	0.40376031685481223
YDR181C	0.027535472142764625
YDR183W	0.045607395471983406
YDR184C	0.03081116613408293
YDR185C	0.0600991075410573
YDR186C	0.39790578389071385
YDR191W	0.012480321571668103
YDR192C	-0.013684318745274633
YDR193W	0.15724725730526043
YDR194C	-0.7165450696655523
YDR197W	-0.7102986763450699
YDR198C	0.064041531042805
YDR199W	0.08013806542953365
YDR200C	-0.9978940922056384
YDR202C	0.5423622697488151
YDR203W	0.23512885666646122
YDR204W	-0.2932401574628948
YDR205W	-0.2505298650406133
YDR206W	-0.5119283220505317
YDR207C	-0.11507216881458382
YDR209C	-0.05239437831754736
YDR210W	0.12568178670791288
YDR213W	0.2636418693544503
YDR214W	-0.18871655429425968
YDR215C	0.11412300022095882
YDR216W	0.042762337612796686
YDR217C	0.23761585212500203
YDR218C	0.14917965816855291
YDR219C	-0.04438516040652448
YDR220C	0.07376953898274673
YDR221W	0.6907719204585343
YDR222W	0.0777330473564623
YDR223W	0.19637389228431354
YDR225W	0.39111909072605466
YDR226W	2.1192802014797665
YDR229W	0.235016694098717
YDR230W	-0.4043730972021479
YDR231C	-0.3376180941810314
YDR233C	0.7923316321257704
YDR234W	-0.654653511169101
YDR237W	-0.8359446218849457
YDR239C	0.175905827414208
YDR241W	-1.0767763776012955
YDR242W	0.2933857363077998
YDR244W	-0.16791503515769052
YDR245W	0.7509398901285553
YDR247W	0.13151329538965015
YDR248C	0.26679109886958585
YDR249C	-0.1662808581232371
YDR250C	-0.18377118211259677
YDR251W	-0.3914382244484604
YDR252W	0.10823214060834031
YDR253C	-0.2110997869277207
YDR254W	-0.48093952767435266
YDR255C	-0.1523144179542157
YDR256C	-0.15421531364621552
YDR257C	-0.31722768031936416
YDR258C	0.035712279976001966
YDR259C	-0.08743939980278183
YDR260C	-0.49330724720918734
YDR261C	-0.4832914357397313
YDR262W	-0.45807313321060894
YDR263C	-0.07957178371470357
YDR264C	-0.039989959170655356
YDR265W	-0.12501542644394284
YDR266C	0.055128224653452115
YDR268W	-0.36297961470842616
YDR269C	-0.0053918474598908875
YDR270W	-0.09954353357378233
YDR271C	0.016919589692665372
YDR272W	-0.02608674875330175
YDR273W	-0.0027434333824639732
