orf	hom | growth (relative abundance in pooled culture) | Pn-AMP1 [3.2uM] | Kwon Y~Koo JC, 2016	het | growth (relative abundance in pooled culture) | Pn-AMP1 [3.2uM] | Kwon Y~Koo JC, 2016
YBL036C	0.49279219447055933	
YBL037W	-0.20307408889494116	
YBL039C	0.49279219447055933	
YBL040C		1.9385557780124234
YBL041W		0.37783182553291744
YBL043W	0.2860992390154602	
YBL044W	0.024288162105667914	
YBL046W	-1.4983499430802292	
YBL047C	0.46523313374321273	
YBL048W	-0.02394019416718856	
YBL049W	-0.07216855044004503	
YBL050W		0.37783182553291744
YBL051C	-0.6922474168053424	
YBL052C	0.3343275952883166	
YBL053W	-1.6016964208077789	
YBL054W	-0.8507120159875852	
YBL055C	-0.09972761116739157	
YBL056W	-1.8083893762628778	
YBL057C	-0.20307408889494116	
YBL059W	-0.2306331496222877	
YBL060W	0.15519370056056406	
YBL061C	0.1276346398332175	
YBL062W	0.5203512551979059	
YBL063W	-0.1755150281675946	
YBL064C	-0.46488516580473344	
YBL065W	1.7605089879285007	
YBL066C	-0.33397962734983727	
YBL067C	0.15519370056056406	
YBL068W	-0.46488516580473344	
YBL069W	0.23098111756076706	
YBL070C	-0.6715781212598325	
YBL071C	0.3894457167430097	
YBL072C	0.18275276128791057	
YBL073W		-0.25801867362539993
YBL074C		-0.9690151408660638
YBL075C	0.1276346398332175	
YBL076C		-0.7551381547855388
YBL077W		-0.2927014281249445
YBL078C	0.802831627653208	
YBL079W	2.1463358381113524	
YBL081W	-0.719806477532689	
YBL082C	-1.0574049714426843	
YBL083C	-2.345791060446136	
YBL084C		0.09458933045330334
YBL085W	0.3894457167430097	
YBL086C	0.07940628356036102	
YBL087C	0.8786190446534111	
YBL088C	-0.33397962734983727	
YBL089W	0.3894457167430097	
YBL091C	0.1276346398332175	
YBL091C-A	0.21031182201525717	
YBL092W		0.025223821454214177
YBL094C	-0.3615386880771838	
YBL095W	0.1276346398332175	
YBL096C	0.0036188665601579943	
YBL097W		-0.25801867362539993
YBL098W	-0.05149925489453512	
YBL099W	0.07940628356036102	
YBL100C	1.5744853280189115	
YBL101C	0.3894457167430097	
YBL102W	-0.02394019416718856	
YBL103C	0.802831627653208	
YBL104C	-0.07216855044004503	
YBL105C		1.620630528433265
YBL106C	-0.02394019416718856	
YBL107C	-0.40976704435004035	
YBR001C	0.1276346398332175	
YBR002C		-0.7204554002859943
YBR003W	-0.7473655382600356	
YBR005W	-0.02394019416718856	
YBR006W	-0.2581922103496343	
YBR007C	-0.02394019416718856	
YBR008C	-0.12728667189473813	
YBR009C	-0.6164599998051394	
YBR010W	-0.09972761116739157	
YBR011C		0.37783182553291744
YBR012C	0.024288162105667914	
YBR013C	0.0036188665601579943	
YBR014C	0.1276346398332175	
YBR015C	-0.46488516580473344	
YBR016W	-0.05149925489453512	
YBR018C	-0.30642056662249073	
YBR019C	0.2585401782881136	
YBR020W	0.5823591418344355	
YBR021W	0.21031182201525717	
YBR022W	0.15519370056056406	
YBR023C	0.7270442106530051	
YBR024W	-0.1755150281675946	
YBR025C	0.21031182201525717	
YBR026C	3.0213360162046055	
YBR027C	-1.0022868499879911	
YBR028C	-0.5682316435322831	
YBR029C		-0.2927014281249445
YBR030W	0.1276346398332175	
YBR031W	0.3894457167430097	
YBR032W	-0.07216855044004503	
YBR033W	-0.1548457326220847	
YBR034C	0.05184722283301446	
YBR035C	2.6355091660217536	
YBR036C	1.0370836438356539	
YBR037C	0.9819655223809606	
YBR038W		-0.47189565970592484
YBR039W	1.7811782834740109	
YBR040W	-0.2581922103496343	
YBR041W	-1.1056333277155408	
YBR042C	-0.5889009390777928	
YBR043C	-0.12728667189473813	
YBR044C	0.3894457167430097	
YBR045C	-0.6922474168053424	
YBR046C	-1.084964032170031	
YBR047W	0.15519370056056406	
YBR048W	0.802831627653208	
YBR049C		0.37783182553291744
YBR050C	-0.20307408889494116	
YBR051W	-0.05149925489453512	
YBR052C	-0.2788615058951442	
YBR053C	0.2585401782881136	
YBR054W	-0.2306331496222877	
YBR055C		0.23910080753473908
YBR056W	-1.2640979268977834	
YBR057C	-0.2788615058951442	
YBR058C	0.024288162105667914	
YBR059C	-1.0298459107153377	
YBR060C		0.6957570751120761
YBR061C	-1.0022868499879911	
YBR062C	-0.20307408889494116	
YBR063C	0.1276346398332175	
YBR064W	0.0036188665601579943	
YBR065C	-0.12728667189473813	
YBR066C	0.2860992390154602	
YBR067C	0.23098111756076706	
YBR068C	0.46523313374321273	
YBR069C	4.468186704390299	
YBR070C		0.059906575953758756
YBR071W	-0.1548457326220847	
YBR072W	0.3618866560156632	
YBR073W	-0.43732610507738684	
YBR074W	-0.0859480808037183	
YBR076W	-0.46488516580473344	
YBR077C	1.1404301215632033	
YBR078W	0.0036188665601579943	
YBR079C		0.23910080753473908
YBR080C		-0.3273841826244891
YBR082C	3.5380684048423534	
YBR083W	0.15519370056056406	
YBR084C-A	1.6778318057464612	
YBR084W	0.5685796114707623	
YBR085W	0.31365829974280673	
YBR087W		0.4876605481148086
YBR088C		1.0541455382740368
YBR089C-A	0.5685796114707623	
YBR089W		0.34314907103337283
YBR090C	0.15519370056056406	
YBR091C		-0.47189565970592484
YBR092C	0.8303906883805546	
YBR093C	0.5961386721981089	
YBR094W	-0.7473655382600356	
YBR095C	-0.46488516580473344	
YBR098W	-0.2581922103496343	
YBR099C	0.10696534428770757	
YBR101C	-0.4855544613502434	
YBR102C		0.8402685521935118
YBR103W	-0.3615386880771838	
YBR104W	0.15519370056056406	
YBR106W	0.3618866560156632	
YBR107C	1.7053908664738076	
YBR108W	-0.4855544613502434	
YBR109C		0.5917088116134422
YBR110W		1.689996037432354
YBR111W-A	-0.20307408889494116	
YBR113W	0.024288162105667914	
YBR114W	0.10696534428770757	
YBR115C	-0.8507120159875852	
YBR116C	-0.7955938945328921	
YBR119W	-1.6499247770806351	
YBR120C	1.3677923725638124	
YBR121C		0.09458933045330334
YBR123C		0.6610743206125315
YBR124W		0.37783182553291744
YBR125C	-0.46488516580473344	
YBR128C	-1.29165698762513	
YBR129C	-0.6715781212598325	
YBR130C	0.18275276128791057	
YBR131W	0.7752725669258614	
YBR134W	-1.1331923884428874	
YBR135W		0.09458933045330334
YBR136W		-2.0326196121854307
YBR137W	-0.1548457326220847	
YBR138C	-0.6164599998051394	
YBR139W	-0.5682316435322831	
YBR140C		0.5570260571138977
YBR141C	-1.367444404625333	
YBR142W		0.12927208495284792
YBR143C		0.9443168156921455
YBR144C	0.43767407301586625	
YBR145W	0.0036188665601579943	
YBR146W	-0.5131135220775899	
YBR147W	-1.4983499430802292	
YBR148W	0.0036188665601579943	
YBR149W	0.6994851499256585	
YBR150C	0.21031182201525717	
YBR151W	-0.8782710767149318	
YBR152W		0.6263915661129869
YBR153W		0.8749513066930563
YBR154C		-1.2869403904452226
YBR155W		0.1639548394523925
YBR156C	0.3343275952883166	
YBR157C	0.21031182201525717	
YBR158W	-0.8782710767149318	
YBR159W	-0.40976704435004035	
YBR160W		1.123511047273126
YBR161W	-1.1607514491702338	
YBR162C	0.6994851499256585	
YBR162W-A	1.1610994171087132	
YBR163W	1.7329499272011541	
YBR164C	0.7752725669258614	
YBR165W	0.05184722283301446	
YBR167C		-0.15397041012676616
YBR169C	-0.33397962734983727	
YBR170C	-0.40976704435004035	
YBR171W	0.6994851499256585	
YBR172C	-0.1548457326220847	
YBR173C	1.602044388746258	
YBR174C	1.0577529393811638	
YBR175W	-0.2788615058951442	
YBR176W	0.8510599839260645	
YBR177C	-0.644019060532486	
YBR178W	-0.02394019416718856	
YBR180W	0.0036188665601579943	
YBR181C	0.2585401782881136	
YBR182C	-0.38220798362269376	
YBR183W	-0.33397962734983727	
YBR184W	0.21031182201525717	
YBR185C	-0.2306331496222877	
YBR186W	0.23098111756076706	
YBR187W	0.23098111756076706	
YBR188C	0.3618866560156632	
YBR190W		-3.4141493330839565
YBR191W	0.6236977329254554	
YBR192W		0.1639548394523925
YBR193C		0.9789995701916901
YBR194W	0.43767407301586625	
YBR195C	-0.09972761116739157	
YBR196C		0.37783182553291744
YBR197C	-0.4855544613502434	
YBR198C		0.025223821454214177
YBR199W	-0.2581922103496343	
YBR200W	-5.6528783477277225	
YBR201W	-0.5406725828049365	
YBR202W		-1.4661346220262028
YBR203W	0.6443670284709654	
YBR204C	-0.6922474168053424	
YBR205W	-0.2788615058951442	
YBR206W	-0.07216855044004503	
YBR207W	0.024288162105667914	
YBR208C	-0.6715781212598325	
YBR210W	-0.38220798362269376	
YBR211C		0.1639548394523925
YBR212W	-0.40976704435004035	
YBR213W	0.10696534428770757	
YBR214W	-0.2306331496222877	
YBR216C	-0.12728667189473813	
YBR217W	0.2860992390154602	
YBR218C	0.2860992390154602	
YBR219C	-0.05149925489453512	
YBR220C	-0.6164599998051394	
YBR221C	0.31365829974280673	
YBR222C	-0.20307408889494116	
YBR223C	-0.3615386880771838	
YBR224W	0.43767407301586625	
YBR225W	1.526256971746055	
YBR226C	0.802831627653208	
YBR227C	-0.1755150281675946	
YBR228W	0.6719260891983119	
YBR229C	-1.31232628317064	
YBR230C	0.5410205507434157	
YBR231C	0.3894457167430097	
YBR232C	-0.43732610507738684	
YBR233W	0.15519370056056406	
YBR233W-A		0.4876605481148086
YBR234C		0.1639548394523925
YBR235W	0.7477135061985151	
YBR236C		-0.0094589330453304
YBR237W		-0.5759439232045586
YBR238C	0.5410205507434157	
YBR239C	0.0036188665601579943	
YBR240C	-0.43732610507738684	
YBR241C	-0.2788615058951442	
YBR242W	-0.38220798362269376	
YBR243C		0.34314907103337283
YBR244W	-4.233586720269375	
YBR245C	-1.1056333277155408	
YBR246W	-0.07216855044004503	
YBR247C		-0.08460490112767699
YBR248C	0.802831627653208	
YBR249C	-1.367444404625333	
YBR250W	-0.5682316435322831	
YBR251W	1.8845247612015603	
YBR252W		-0.6510898912869051
YBR253W		-1.107746158864242
YBR254C		-0.0094589330453304
YBR255W	-1.4156727608981896	
YBR256C		-0.0094589330453304
YBR257W		-0.824503663784628
YBR258C	0.5410205507434157	
YBR259W	3.3864935708419477	
YBR260C	-0.2788615058951442	
YBR261C	-1.31232628317064	
YBR262C	0.46523313374321273	
YBR263W	1.8638554656560504	
YBR264C	0.5685796114707623	
YBR265W		-0.25801867362539993
YBR266C	1.1610994171087132	
YBR267W	0.2585401782881136	
YBR268W	1.5538160324734016	
YBR269C	1.3195640162909559	
YBR270C	-0.2581922103496343	
YBR271W	-0.30642056662249073	
YBR272C	-0.7473655382600356	
YBR273C	1.7605089879285007	
YBR275C	1.602044388746258	
YBR276C	-1.884176793263081	
YBR277C	0.0036188665601579943	
YBR278W	0.9819655223809606	
YBR279W	-2.5800430766285816	
YBR281C	0.5685796114707623	
YBR282W	-0.2306331496222877	
YBR283C	0.9061781053807577	
YBR284W	-0.2788615058951442	
YBR285W	0.7477135061985151	
YBR286W	0.9819655223809606	
YBR287W	-0.12728667189473813	
YBR288C	1.4711388502913618	
YBR289W	-0.40976704435004035	
YBR290W	-1.3950034653526797	
YBR291C	-1.9117358539904277	
YBR292C	-0.43732610507738684	
YBR293W	-0.43732610507738684	
YBR294W	0.5961386721981089	
YBR295W	1.7605089879285007	
YBR296C	0.49279219447055933	
YBR297W	-1.1883105098975804	
YBR298C	-2.6558304936287844	
YBR299W	-0.07216855044004503	
YBR300C	0.05184722283301446	
YBR301W	0.5410205507434157	
YCL001W	-1.6016964208077789	
YCL001W-A	-1.8290586718083879	
YCL002C	-0.6164599998051394	
YCL004W		-0.22622614866748403
YCL005W	-0.8507120159875852	
YCL008C	-4.2611457809967215	
YCL009C	0.10696534428770757	
YCL010C	-0.4855544613502434	
YCL011C	-1.1607514491702338	
YCL014W	-0.2926410362588175	
YCL016C	1.0095245831083073	
YCL017C		-0.5759439232045586
YCL022C	1.7811782834740109	
YCL023C	-0.5682316435322831	
YCL024W	0.1276346398332175	
YCL025C	-0.2306331496222877	
YCL026C-A	0.8786190446534111	
YCL027W	1.7053908664738076	
YCL028W	0.7270442106530051	
YCL029C	1.8087373442013572	
YCL030C	-0.2788615058951442	
YCL031C		0.025223821454214177
YCL032W	-2.0633106879908336	
YCL033C	-0.3615386880771838	
YCL034W	-1.0574049714426843	
YCL035C	0.21031182201525717	
YCL036W	0.3343275952883166	
YCL037C	-0.2581922103496343	
YCL038C	-0.38220798362269376	
YCL039W	1.2162175385634064	
YCL040W	0.43767407301586625	
YCL041C		0.23910080753473908
YCL042W	0.4170047774703563	
YCL043C		-1.2175748814461334
YCL044C	-0.6922474168053424	
YCL045C	-0.46488516580473344	
YCL046W	0.8303906883805546	
YCL047C	1.1404301215632033	
YCL048W	0.7270442106530051	
YCL049C	-0.1548457326220847	
YCL050C	0.10696534428770757	
YCL051W	-0.719806477532689	
YCL052C		1.3373880333536508
YCL054W		-0.9690151408660638
YCL055W	-0.2788615058951442	
YCL056C	-0.8782710767149318	
YCL057W	0.4170047774703563	
YCL058C	-0.02394019416718856	
YCL059C		-0.4025301507068357
YCL061C	-0.1548457326220847	
YCL063W	-0.43732610507738684	
YCL064C	0.31365829974280673	
YCL069W	-0.1548457326220847	
YCL076W	-0.9264994329877883	
YCR001W	-0.09972761116739157	
YCR002C	-1.519019238625739	
YCR003W	-3.5377204369038737	
YCR004C	0.43767407301586625	
YCR005C	0.10696534428770757	
YCR006C	-1.0298459107153377	
YCR007C	1.4229104940185056	
YCR008W	-0.1548457326220847	
YCR009C	3.489840048569497	
YCR010C	-0.2788615058951442	
YCR011C	-0.20307408889494116	
YCR012W		0.6263915661129869
YCR013C		-0.5065784142054693
YCR014C	-0.5682316435322831	
YCR015C	0.18275276128791057	
YCR016W	-0.12728667189473813	
YCR017C	-1.5741373600804323	
YCR019W	0.31365829974280673	
YCR020C	-1.3950034653526797	
YCR020C-A	-0.2306331496222877	
YCR020W-B	-2.318231999718789	
YCR021C	-0.3615386880771838	
YCR022C	0.10696534428770757	
YCR023C	0.7752725669258614	
YCR024C	0.8510599839260645	
YCR024C-A	0.2585401782881136	
YCR025C	0.43767407301586625	
YCR026C	-1.6223657163532885	
YCR027C	-0.7955938945328921	
YCR028C	2.194564194384209	
YCR028C-A	0.802831627653208	
YCR030C	0.3343275952883166	
YCR031C	0.0036188665601579943	
YCR032W	-1.3398853438979865	
YCR033W	0.5203512551979059	
YCR034W	-1.1607514491702338	
YCR035C		0.27378356203428367
YCR037C	0.9544064616536141	
YCR043C	0.10696534428770757	
YCR044C	-4.309374137269577	
YCR045C	-0.8989403722604417	
YCR046C	2.4563752712940015	
YCR047C	1.8638554656560504	
YCR048W	-0.09972761116739157	
YCR049C	0.1276346398332175	
YCR050C	0.5961386721981089	
YCR051W	0.1276346398332175	
YCR052W		4.48773823372895
YCR053W	0.7477135061985151	
YCR054C		-0.541261168705014
YCR057C		-0.04414168754487498
YCR059C	0.5203512551979059	
YCR060W	-0.43732610507738684	
YCR061W	-0.8128183074874836	
YCR063W	0.21031182201525717	
YCR065W	0.07940628356036102	
YCR066W	0.07940628356036102	
YCR067C	0.23098111756076706	
YCR068W	-1.2089798054430902	
YCR069W	0.43767407301586625	
YCR072C		0.27378356203428367
YCR073C	-0.07216855044004503	
YCR073W-A	0.9819655223809606	
YCR075C	-0.30642056662249073	
YCR076C	-0.02394019416718856	
YCR077C	0.6236977329254554	
YCR079W	-0.2581922103496343	
YCR081W	-0.644019060532486	
YCR082W	-0.5406725828049365	
YCR083W	-1.2089798054430902	
YCR085W	-0.8989403722604417	
YCR086W	-0.33397962734983727	
YCR087C-A	-0.7473655382600356	
YCR087W	-0.5889009390777928	
YCR088W	0.18275276128791057	
YCR089W	-0.5889009390777928	
YCR090C	-0.09972761116739157	
YCR091W	0.46523313374321273	
YCR092C	-0.30642056662249073	
YCR093W		0.7709030431944226
YCR094W	-0.9816175544424812	
YCR095C	-0.12728667189473813	
YCR095W-A	-0.07216855044004503	
YCR098C	-0.8989403722604417	
YCR099C	-0.2306331496222877	
YCR100C	-0.09972761116739157	
YCR101C	0.2860992390154602	
YCR102C	-0.02394019416718856	
YCR102W-A	-0.12728667189473813	
YCR105W	-0.40976704435004035	
YCR106W	-0.3615386880771838	
YCR107W	0.3343275952883166	
YDL001W	0.49279219447055933	
YDL002C	0.10696534428770757	
YDL003W		0.4471973345320066
YDL004W		1.2622420652713042
YDL006W	-2.476696598901032	
YDL007W		-1.2175748814461334
YDL008W		0.1639548394523925
YDL009C	-0.8989403722604417	
YDL010W	-0.7749245989873822	
YDL011C	-1.084964032170031	
YDL012C	-0.2788615058951442	
YDL013W	-1.6223657163532885	
YDL014W		-0.18865316462631074
YDL015C		0.12927208495284792
YDL016C		0.34314907103337283
YDL017W		0.025223821454214177
YDL018C	-0.20307408889494116	
YDL019C	0.6443670284709654	
YDL020C	0.2860992390154602	
YDL021W	-2.400909181900829	
YDL022W	0.23098111756076706	
YDL023C	-0.46488516580473344	
YDL024C	-0.8507120159875852	
YDL025C	0.18275276128791057	
YDL027C	-0.6164599998051394	
YDL028C		-0.25801867362539993
YDL029W		-0.11928765562722157
YDL030W		0.6263915661129869
YDL031W		-0.04414168754487498
YDL032W	0.7477135061985151	
YDL033C	0.05184722283301446	
YDL034W	-0.1548457326220847	
YDL035C	-0.20307408889494116	
YDL037C	-0.07216855044004503	
YDL039C	0.3756661863793365	
YDL040C	0.07940628356036102	
YDL041W	0.9061781053807577	
YDL043C		0.8402685521935118
YDL044C	2.1463358381113524	
YDL045C		-0.18865316462631074
YDL045W-A	0.10696534428770757	
YDL046W	0.024288162105667914	
YDL047W	-0.12728667189473813	
YDL048C	0.024288162105667914	
YDL049C	-0.2788615058951442	
YDL050C	-0.5406725828049365	
YDL051W	-1.367444404625333	
YDL052C	0.31365829974280673	
YDL053C	0.6236977329254554	
YDL054C	0.43767407301586625	
YDL055C		0.27378356203428367
YDL056W	1.3677923725638124	
YDL057W	0.5410205507434157	
YDL058W		-0.04414168754487498
YDL059C	-1.2640979268977834	
YDL060W		-0.0094589330453304
YDL061C	-0.5406725828049365	
YDL062W	0.23098111756076706	
YDL063C	0.6994851499256585	
YDL064W		-0.04414168754487498
YDL065C	0.9819655223809606	
YDL066W	-3.096775465266329	
YDL067C	0.5203512551979059	
YDL068W	0.3618866560156632	
YDL070W	1.264445894836263	
YDL071C	0.46523313374321273	
YDL072C	-0.5889009390777928	
YDL073W	-1.2640979268977834	
YDL074C	-0.6922474168053424	
YDL075W	-0.6922474168053424	
YDL076C	0.31365829974280673	
YDL077C	1.2920049555636093	
YDL078C	0.05184722283301446	
YDL079C	0.07940628356036102	
YDL080C	0.15519370056056406	
YDL081C	0.6719260891983119	
YDL082W	1.1128710608358567	
YDL083C	0.23098111756076706	
YDL084W		0.1639548394523925
YDL085W	0.5685796114707623	
YDL086W	0.5203512551979059	
YDL087C		0.9789995701916901
YDL088C	0.7477135061985151	
YDL089W	-0.5682316435322831	
YDL090C	0.6719260891983119	
YDL091C	0.5685796114707623	
YDL092W		1.2622420652713042
YDL093W	0.9544064616536141	
YDL094C	-0.6164599998051394	
YDL095W	-2.938310866084087	
YDL096C	-1.0022868499879911	
YDL097C		0.6263915661129869
YDL098C		0.5223433026143531
YDL099W	-0.3615386880771838	
YDL100C	1.3471230770183025	
YDL101C	0.6994851499256585	
YDL102W		0.025223821454214177
YDL103C		-0.25801867362539993
YDL104C	-1.0022868499879911	
YDL105W		-0.15397041012676616
YDL107W	0.5410205507434157	
YDL108W		1.4761190513518292
YDL109C	0.6236977329254554	
YDL110C	-1.084964032170031	
YDL111C		-0.22333591912585532
YDL112W	-0.6715781212598325	
YDL113C	-0.12728667189473813	
YDL114W	0.43767407301586625	
YDL115C	-1.3398853438979865	
YDL117W	0.21031182201525717	
YDL118W	0.6236977329254554	
YDL119C	-0.02394019416718856	
YDL120W		-0.36784739620729107
YDL121C	0.024288162105667914	
YDL122W	-1.0574049714426843	
YDL123W	-0.8782710767149318	
YDL124W	0.8510599839260645	
YDL125C	0.15519370056056406	
YDL126C		0.8402685521935118
YDL127W	0.3618866560156632	
YDL128W	-0.05149925489453512	
YDL129W	0.3343275952883166	
YDL130W	1.0095245831083073	
YDL130W-A	0.18275276128791057	
YDL131W	-0.20307408889494116	
YDL132W		0.2044180530351945
YDL133C-A	0.15519370056056406	
YDL133W	-4.853665586634672	
YDL134C	-1.1883105098975804	
YDL135C	-0.46488516580473344	
YDL136W	0.10696534428770757	
YDL137W	-0.644019060532486	
YDL138W	0.1276346398332175	
YDL139C		1.192876556272215
YDL140C		0.059906575953758756
YDL141W		1.3720707878531955
YDL142C	0.3894457167430097	
YDL143W		-0.3273841826244891
YDL144C	-1.1607514491702338	
YDL145C		0.6957570751120761
YDL146W	0.43767407301586625	
YDL147W		7.146749412027368
YDL148C		0.37783182553291744
YDL149W	-0.5889009390777928	
YDL150W		-0.8591864182841726
YDL152W		1.192876556272215
YDL153C		1.8691902690133342
YDL154W	0.46523313374321273	
YDL155W	1.264445894836263	
YDL156W	0.5685796114707623	
YDL157C	0.31365829974280673	
YDL160C	-1.29165698762513	
YDL161W	-0.43732610507738684	
YDL162C	0.024288162105667914	
YDL163W		0.025223821454214177
YDL164C		-0.47189565970592484
YDL165W		-1.107746158864242
YDL166C		-1.4661346220262028
YDL167C	-0.5682316435322831	
YDL168W	-0.6715781212598325	
YDL169C	-0.4855544613502434	
YDL170W	1.1610994171087132	
YDL171C	-0.05149925489453512	
YDL172C	-1.5465782993530857	
YDL173W	-0.02394019416718856	
YDL174C	-0.20307408889494116	
YDL175C	1.6296034494736047	
YDL176W	-0.05149925489453512	
YDL177C	-0.2581922103496343	
YDL178W	-1.2089798054430902	
YDL179W	0.21031182201525717	
YDL180W	0.15519370056056406	
YDL182W	0.9819655223809606	
YDL183C	-1.31232628317064	
YDL184C	-0.4855544613502434	
YDL186W	0.1276346398332175	
YDL187C	-0.7749245989873822	
YDL188C	2.1463358381113524	
YDL189W	-0.38220798362269376	
YDL190C	0.3618866560156632	
YDL191W	1.2920049555636093	
YDL192W	-0.38220798362269376	
YDL193W		-1.390988653943856
YDL194W	0.21031182201525717	
YDL195W		3.320085498910949
YDL196W		-1.9979368576858862
YDL197C	1.1128710608358567	
YDL198C	0.9544064616536141	
YDL199C	-0.02394019416718856	
YDL200C	1.1128710608358567	
YDL201W	0.05184722283301446	
YDL202W	2.0912177166566592	
YDL203C	0.6994851499256585	
YDL204W	1.2920049555636093	
YDL205C		1.4761190513518292
YDL207W		0.09458933045330334
YDL208W		-1.5355001310252918
YDL209C		-0.22333591912585532
YDL210W	-0.1548457326220847	
YDL211C	0.1276346398332175	
YDL212W		-0.08460490112767699
YDL213C	-1.4983499430802292	
YDL214C	-0.40976704435004035	
YDL215C	-0.2581922103496343	
YDL216C	-1.6774838378079817	
YDL217C		-0.4025301507068357
YDL218W	-0.8507120159875852	
YDL219W	0.05184722283301446	
YDL220C		-0.18865316462631074
YDL221W		0.2044180530351945
YDL222C	0.21031182201525717	
YDL223C	-0.644019060532486	
YDL224C	-0.2306331496222877	
YDL225W	-0.33397962734983727	
YDL226C	1.1128710608358567	
YDL229W	0.23098111756076706	
YDL230W	-0.2581922103496343	
YDL231C	0.31365829974280673	
YDL233W	1.2162175385634064	
YDL234C	0.3618866560156632	
YDL235C		-0.47189565970592484
YDL236W	0.2585401782881136	
YDL237W	0.4170047774703563	
YDL238C	-0.3615386880771838	
YDL239C	-1.519019238625739	
YDL240W	-0.2581922103496343	
YDL241W	0.49279219447055933	
YDL242W	-0.38220798362269376	
YDL243C	-0.33397962734983727	
YDR001C	-1.2089798054430902	
YDR002W		0.23910080753473908
YDR003W	1.1128710608358567	
YDR004W	-0.12728667189473813	
YDR005C	-0.8507120159875852	
YDR006C	-0.20307408889494116	
YDR007W	-0.20307408889494116	
YDR008C	0.43767407301586625	
