orf	hap a | growth (relative abundance in pooled culture) | ethidium bromide [25 ug/ml] | Dunn CD~Jensen RE, 2006
YBR220C	1.3458950201884252
YBR222C	2.3866348448687353
YBR223C	1.5625
YBR224W	4.62962962962963
YBR225W	-1.282051282051282
YBR226C	-1.4792899408284024
YBR227C	3.7878787878787876
YBR228W	3.861003861003861
YBR229C	-3.717472118959108
YBR230C	19.646365422396855
YBR231C	1.4662756598240467
YBR232C	-9.708737864077671
YBR233W	-3.875968992248062
YBR235W	1.7574692442882252
YBR238C	2.127659574468085
YBR239C	2.6881720430107525
YBR240C	3.8167938931297707
YBR241C	1.8018018018018016
YBR242W	3.144654088050314
YBR244W	1.8939393939393938
YBR245C	-11.641443538998836
YBR246W	1.9083969465648853
YBR248C	-10.822510822510823
YBR249C	1.4265335235378032
YBR250W	2.4691358024691357
YBR258C	2.0242914979757085
YBR259W	11.682242990654206
YBR260C	1.9083969465648853
YBR263W	-13.550135501355014
YBR264C	3.021148036253776
YBR267W	116.41443538998836
YBR269C	0.6329113924050632
YBR270C	-43.859649122807014
YBR271W	-2.6315789473684212
YBR272C	-2.004008016032064
YBR275C	3.663003663003663
YBR276C	-12.330456226880393
YBR278W	-4.784688995215311
YBR281C	3.571428571428571
YBR283C	1.0845986984815619
YBR284W	1.0471204188481675
YBR286W	0.970873786407767
YBR288C	4.484304932735426
YBR290W	1.3793103448275863
YBR292C	-20.618556701030926
YBR293W	-9.803921568627452
YBR294W	-3.0769230769230766
YBR295W	1.1363636363636365
YBR298C	1.4814814814814814
YBR300C	7.4074074074074066
YBR301W	3.4013605442176873
YCL001W	-2.380952380952381
YCL002C	8.403361344537815
YCL008C	-1.0309278350515465
YCL009C	3.8167938931297707
YCL010C	-0.7462686567164178
YCL014W	5.347593582887701
YCL016C	0.5235602094240838
YCL018W	1.2919896640826873
YCL022C	4.048582995951417
YCL023C	3.4602076124567476
YCL024W	4.566210045662101
YCL025C	5.988023952095808
YCL026C-A	2.6881720430107525
YCL027W	3.4843205574912894
YCL028W	2.5125628140703515
YCL029C	0.7575757575757576
YCL030C	3.0864197530864197
YCL032W	0.3164556962025316
YCL033C	0.4291845493562232
YCL034W	2.865329512893983
YCL035C	-8.620689655172413
YCL036W	0.35587188612099646
YCL037C	-1.4124293785310735
YCL038C	8.928571428571429
YCL039W	3.6900369003690034
YCL040W	4.424778761061947
YCL042W	-8.333333333333334
YCL043C	2.824858757062147
YCL044C	0.425531914893617
YCL045C	-2.100840336134454
YCL046W	4.081632653061225
YCL047C	2.4213075060532687
YCL048W	3.4013605442176873
YCL049C	15.082956259426847
YCL050C	0.36496350364963503
YCL054W	8.620689655172413
YCL055W	7.4074074074074066
YCL056C	0.4504504504504504
YCL057W	-8.264462809917356
YCL061C	-1.5797788309636651
YCL063W	1.858736059479554
YCL069W	16.39344262295082
YCL076W	2.531645569620253
YCR001W	3.7878787878787876
YCR002C	-1.5503875968992247
YCR003W	-0.3546099290780142
YCR004C	-0.33557046979865773
YCR005C	-57.4712643678161
YCR006C	-8.403361344537815
YCR007C	3.571428571428571
YCR008W	-4.3478260869565215
YCR009C	0.425531914893617
YCR011C	45.45454545454546
YCR014C	22.371364653243848
YCR015C	10.0
YCR016W	-2.8490028490028494
YCR019W	0.4464285714285714
YCR020C	-47.61904761904761
YCR020C-A	-0.6211180124223602
YCR021C	3.4722222222222223
YCR022C	6.451612903225807
YCR023C	-4.545454545454546
YCR025C	0.8
YCR026C	1.17096018735363
YCR028C	-11.547344110854503
YCR030C	1.3477088948787062
YCR031C	-0.9900990099009901
YCR032W	20.2020202020202
YCR033W	-4.385964912280701
YCR035C	0.641025641025641
YCR036W	1.937984496124031
YCR037C	0.5681818181818182
YCR045C	1.1587485515643106
YCR048W	-15.625
YCR049C	3.2679738562091503
YCR050C	1.0493179433368311
YCR051W	-4.273504273504273
YCR053W	0.32894736842105265
YCR059C	4.366812227074235
YCR060W	5.555555555555555
YCR065W	0.8849557522123894
YCR066W	1.0570824524312896
YCR067C	2.375296912114014
YCR069W	4.975124378109452
YCR071C	-0.5235602094240838
YCR073C	-4.672897196261682
YCR073W-A	1.451378809869376
YCR075C	-5.0761421319796955
YCR076C	6.0606060606060606
YCR077C	1.1862396204033214
YCR079W	27.700831024930746
YCR081W	6.289308176100628
YCR082W	1.9801980198019802
YCR083W	1.7094017094017095
YCR085W	0.9900990099009901
YCR087W	1.2360939431396785
YCR088W	-3.875968992248062
YCR089W	13.966480446927374
YCR090C	2.066115702479339
YCR092C	14.367816091954024
YCR093W	1.6447368421052633
YCR098C	4.716981132075472
YCR101C	2.808988764044944
YCR102W-A	2.949852507374631
YCR105W	-15.174506828528072
YCR106W	51.282051282051285
YDL002C	-1.430615164520744
YDL006W	1.1737089201877935
YDL009C	1.231527093596059
YDL010W	-11.376564277588168
YDL011C	1.8939393939393938
YDL012C	3.937007874015748
YDL018C	-16.666666666666668
YDL019C	60.6060606060606
YDL020C	-0.41841004184100417
YDL021W	1.0319917440660475
YDL022W	3.5087719298245617
YDL023C	1.8761726078799248
YDL024C	3.3783783783783785
YDL025C	6.802721088435375
YDL026W	-51.54639175257732
YDL027C	-6.25
YDL032W	-1.0460251046025104
YDL033C	-0.8771929824561404
YDL034W	1.6949152542372883
YDL035C	-0.8130081300813008
YDL036C	2.1834061135371177
YDL037C	6.369426751592357
YDL039C	14.27291656578374
YDL041W	1.1428571428571428
YDL042C	1.0030090270812437
YDL045W-A	-0.5263157894736842
YDL046W	-9.615384615384615
YDL048C	2.801120448179272
YDL050C	2.336448598130841
YDL051W	2.7624309392265194
YDL052C	0.9433962264150942
YDL053C	1.7699115044247788
YDL054C	2.34192037470726
YDL056W	-1.6501650165016502
YDL057W	-0.3389830508474576
YDL059C	0.5025125628140703
YDL065C	1.297016861219196
YDL066W	2.73972602739726
YDL067C	-1.1961722488038278
YDL068W	-1.9646365422396856
YDL069C	-4.424778761061947
YDL070W	2.976190476190476
YDL071C	2.570694087403599
YDL073W	-7.692307692307692
YDL074C	17.094017094017094
YDL076C	4.651162790697675
YDL078C	1.7699115044247788
YDL079C	1.6528925619834711
YDL080C	2.801120448179272
YDL081C	-0.5988023952095809
YDL082W	-0.2898550724637681
YDL085W	-5.6818181818181825
YDL086W	-6.5359477124183005
YDL088C	-2.2522522522522523
YDL090C	-0.4464285714285714
YDL091C	2.9154518950437316
YDL093W	2.4390243902439024
YDL094C	59.880239520958085
YDL095W	-0.9523809523809523
YDL096C	-0.8130081300813008
YDL099W	0.6896551724137931
YDL100C	1.0090817356205852
YDL101C	-0.6493506493506493
YDL104C	-0.47619047619047616
YDL107W	-2.044989775051125
YDL109C	2.004008016032064
YDL110C	-21.691973969631235
YDL112W	-10.493179433368311
YDL113C	-0.3731343283582089
YDL114W	-6.849315068493151
YDL117W	-1.287001287001287
YDL118W	-0.7751937984496123
YDL119C	-0.7142857142857143
YDL121C	2.6954177897574123
YDL122W	4.830917874396135
YDL124W	3.4482758620689657
YDL125C	2.0
YDL127W	1.8867924528301885
YDL128W	165.56291390728475
YDL129W	-3.64963503649635
YDL130W	-0.37037037037037035
YDL130W-A	8.474576271186441
YDL131W	3.2467532467532467
YDL133C-A	0.6622516556291391
YDL133W	23.419203747072597
YDL134C	-2.2271714922048997
YDL136W	-0.6024096385542169
YDL137W	2.293577981651376
YDL138W	-1.2062726176115803
YDL142C	0.8620689655172414
YDL144C	3.021148036253776
YDL146W	-0.37735849056603776
YDL154W	2.0491803278688523
YDL155W	-5.05050505050505
YDL157C	-1.8726591760299625
YDL159W	0.8264462809917356
YDL160C	0.8474576271186441
YDL161W	-5.952380952380952
YDL162C	2.3094688221709005
YDL167C	-0.24449877750611249
YDL168W	2.2222222222222223
YDL169C	10.741138560687432
YDL170W	-2.4330900243309004
YDL171C	1.9455252918287937
YDL172C	1.0482180293501049
YDL173W	1.718213058419244
YDL174C	5.714285714285714
YDL175C	1.6474464579901154
YDL176W	9.900990099009901
YDL177C	2.638522427440633
YDL178W	3.058103975535168
YDL179W	7.8125
YDL180W	-5.988023952095808
YDL181W	-0.5555555555555556
YDL182W	-1.4184397163120568
YDL186W	1.4265335235378032
YDL194W	6.024096385542168
YDL197C	3.584229390681003
YDL199C	9.708737864077671
YDL201W	8.0
YDL202W	-0.9803921568627451
YDL204W	-4.25531914893617
YDL206W	1.0857763300760044
YDL210W	1.5151515151515151
YDL213C	-2.5974025974025974
YDL215C	-6.410256410256411
YDL216C	13.698630136986303
YDL218W	9.433962264150944
YDL219W	1.6339869281045751
YDL222C	-704.2253521126761
YDL223C	1.5625
YDL224C	0.9803921568627451
YDL225W	2.6525198938992043
YDL227C	4.504504504504505
YDL229W	1.3717421124828533
YDL230W	19.72386587771203
YDL233W	10.81081081081081
YDL234C	-18.975332068311197
YDL236W	1.0660980810234542
YDL237W	-2.525252525252525
YDL238C	-38.167938931297705
YDL239C	1.2239902080783354
YDL241W	3.0769230769230766
YDL242W	-190.83969465648855
YDL243C	293.2551319648094
YDR001C	12.360939431396787
YDR002W	4.830917874396135
YDR003W	0.7299270072992701
YDR004W	0.3424657534246575
YDR005C	5.2631578947368425
YDR007W	-66.66666666666667
YDR008C	6.134969325153374
YDR009W	3.115264797507788
YDR010C	5.376344086021505
YDR011W	-3.3444816053511706
YDR014W	3.125
YDR015C	4.545454545454546
YDR017C	-5.617977528089888
YDR019C	2.127659574468085
YDR020C	-1.7123287671232879
YDR022C	3.2679738562091503
YDR025W	3.846153846153846
YDR026C	-25.77319587628866
YDR028C	1.6666666666666667
YDR029W	2.375296912114014
YDR030C	2.976190476190476
YDR031W	1.7035775127768313
YDR034C	7.352941176470588
YDR035W	-2.5380710659898478
YDR036C	19.960079840319363
YDR042C	-0.641025641025641
YDR046C	-6.369426751592357
YDR048C	-4.048582995951417
YDR049W	-1.8518518518518516
YDR051C	13.245033112582782
YDR057W	2.4691358024691357
YDR059C	3.5211267605633805
YDR061W	-15.45595054095827
YDR063W	20.366598778004075
YDR065W	-2.6041666666666665
YDR066C	-6.172839506172839
YDR067C	5.4945054945054945
YDR068W	4.0
YDR069C	-0.684931506849315
YDR070C	8.130081300813009
YDR071C	1.6778523489932886
YDR072C	-10.869565217391305
YDR073W	-7.874015748031496
YDR074W	0.29940119760479045
YDR075W	0.47846889952153115
YDR076W	0.5847953216374269
YDR077W	-4.444444444444445
YDR079W	-0.4115226337448559
YDR080W	-0.4484304932735426
YDR083W	-0.8403361344537815
YDR084C	2.7027027027027026
YDR090C	3.7037037037037033
YDR093W	3.7037037037037033
YDR094W	-69.93006993006993
YDR095C	-5.780346820809249
YDR096W	-1.7985611510791366
YDR098C	2.8409090909090913
YDR099W	-2.0080321285140563
YDR100W	5.434782608695652
YDR102C	3.5211267605633805
YDR103W	0.6493506493506493
YDR105C	-86.20689655172414
YDR107C	8.403361344537815
YDR108W	9.803921568627452
YDR109C	-9.803921568627452
YDR110W	2.358490566037736
YDR111C	14.367816091954024
YDR112W	5.524861878453039
YDR116C	-70.4225352112676
YDR117C	-1.6181229773462784
YDR119W	-16.10305958132045
YDR120C	1.2062726176115803
YDR121W	-0.6578947368421053
YDR122W	2.4691358024691357
YDR124W	1.9305019305019304
YDR125C	12.77139208173691
YDR127W	3.2894736842105265
YDR128W	1.7152658662092626
YDR130C	20.04008016032064
YDR131C	4.566210045662101
YDR132C	-12.67427122940431
YDR133C	1.9342359767891681
YDR135C	2.4154589371980677
YDR136C	-1.430615164520744
YDR137W	-0.7142857142857143
YDR139C	25.0
YDR142C	2.9585798816568047
YDR144C	-0.6711409395973155
YDR149C	0.6493506493506493
YDR150W	1.8796992481203008
YDR151C	5.208333333333333
YDR152W	-3.3112582781456954
YDR153C	3.8314176245210727
YDR155C	2.109704641350211
YDR156W	-0.5181347150259068
YDR159W	2.9154518950437316
YDR161W	-0.7462686567164178
YDR162C	130.3780964797914
YDR164C	3.278688524590164
YDR165W	11.46788990825688
YDR169C	-6.993006993006993
YDR171W	2.293577981651376
YDR172W	2.3696682464454977
YDR173C	-1.3831258644536653
YDR175C	-1.5698587127158556
YDR176W	-0.49751243781094534
YDR179C	-7.751937984496124
YDR179W-A	10.81081081081081
YDR181C	0.4807692307692307
YDR182W	1.9841269841269842
YDR183W	3.0769230769230766
YDR184C	-0.9803921568627451
YDR185C	7.4074074074074066
YDR191W	11.45475372279496
YDR192C	-2.066115702479339
YDR193W	-1.7985611510791366
YDR194C	-0.3597122302158274
YDR197W	-2.1834061135371177
YDR198C	-2.4213075060532687
YDR199W	-0.7692307692307692
YDR200C	4.784688995215311
YDR202C	289.01734104046244
YDR203W	-1.8552875695732838
YDR205W	2.824858757062147
YDR206W	-17.953321364452425
YDR207C	-22.471910112359552
YDR209C	-1.4367816091954024
YDR213W	1.7889087656529514
YDR214W	3.2467532467532467
YDR215C	-23.64066193853428
YDR216W	2.8409090909090913
YDR217C	1.7985611510791366
YDR218C	3.64963503649635
YDR219C	1.0741138560687433
YDR220C	244.49877750611248
YDR221W	-21.645021645021647
YDR223W	3.4602076124567476
YDR225W	1.404494382022472
YDR227W	5.2631578947368425
YDR229W	-30.674846625766875
YDR230W	-1.697792869269949
YDR231C	-1.0593220338983051
YDR233C	-9.090909090909092
YDR234W	23.980815347721823
YDR237W	-0.5050505050505051
YDR239C	5.88235294117647
YDR241W	-0.8620689655172414
YDR244W	2.242152466367713
YDR245W	-1.1918951132300357
YDR247W	1.1389521640091116
YDR248C	15.267175572519083
YDR249C	-9.803921568627452
YDR250C	2.079002079002079
YDR251W	-12.062726176115802
YDR252W	-6.410256410256411
YDR253C	4.11522633744856
YDR254W	-5.181347150259067
YDR255C	2.044989775051125
YDR256C	-13.869625520110958
YDR257C	-0.625
YDR258C	3.546099290780142
YDR259C	3.4843205574912894
YDR260C	-6.329113924050633
YDR261C	-13.568521031207599
YDR262W	-17.482517482517483
YDR263C	6.5359477124183005
YDR265W	11.1731843575419
YDR266C	-2.5188916876574305
YDR267C	46.728971962616825
YDR268W	-0.35842293906810035
YDR269C	-1.8656716417910446
YDR270W	-20.5761316872428
YDR271C	-1.2626262626262625
YDR272W	7.751937984496124
YDR273W	8.849557522123893
YDR274C	1.8484288354898335
YDR275W	8.474576271186441
YDR276C	-9.615384615384615
YDR277C	-12.453300124533001
YDR278C	-6.329113924050633
YDR279W	-3.2051282051282053
YDR281C	2.6525198938992043
YDR283C	6.666666666666667
YDR284C	5.025125628140703
YDR285W	-2.3980815347721824
YDR286C	10.92896174863388
YDR287W	207.0393374741201
YDR288W	1.8656716417910446
YDR289C	1.9083969465648853
YDR291W	2.2675736961451247
YDR293C	1.4727540500736376
YDR294C	-2.7777777777777777
YDR295C	-1.124859392575928
YDR296W	-0.33003300330033003
YDR297W	-0.7874015748031495
YDR298C	-0.4587155963302752
YDR304C	5.2356020942408374
YDR305C	3.1545741324921135
YDR306C	3.3112582781456954
YDR307W	1.5432098765432098
YDR309C	2.8901734104046244
YDR310C	-1.7825311942959
YDR312W	1.8621973929236497
YDR314C	24.390243902439025
YDR317W	7.575757575757575
YDR318W	16.58374792703151
YDR319C	2.506265664160401
YDR320C	-0.4854368932038835
YDR321W	-2.865329512893983
YDR322W	-2.8328611898017
YDR326C	-2.3041474654377883
YDR328C	13.717421124828531
YDR329C	1.3368983957219251
YDR330W	10.0
YDR332W	-3.058103975535168
YDR333C	1.9342359767891681
YDR334W	1.3623978201634879
YDR335W	-1.6611295681063123
YDR336W	1.4124293785310735
YDR337W	-0.6896551724137931
YDR338C	5.9171597633136095
YDR340W	-10.330578512396695
YDR344C	4.672897196261682
YDR345C	-2.2075055187637966
YDR347W	-0.2785515320334262
YDR348C	-3.4129692832764507
YDR349C	-0.9900990099009901
YDR351W	1.7301038062283738
YDR352W	2.949852507374631
YDR354W	-26.525198938992045
YDR357C	-84.03361344537815
YDR358W	16.863406408094434
YDR360W	1.1037527593818983
YDR361C	1.0649627263045793
YDR363W	1.321003963011889
YDR363W-A	1.733102253032929
YDR368W	2.9673590504451037
YDR369C	0.4807692307692307
YDR370C	6.622516556291391
YDR371W	-3.4602076124567476
YDR372C	-1.8148820326678765
YDR374C	4.166666666666667
YDR375C	-21.459227467811157
YDR377W	-0.6944444444444444
YDR378C	-1.2738853503184713
YDR379W	-5.128205128205128
YDR380W	4.032258064516129
YDR381W	0.9174311926605504
YDR383C	4.3478260869565215
YDR384C	5.2356020942408374
YDR385W	-0.8130081300813008
YDR386W	0.40322580645161293
YDR387C	4.672897196261682
YDR388W	-2.141327623126338
YDR389W	-1.0718113612004287
YDR391C	2.570694087403599
YDR392W	3.2051282051282053
YDR393W	2.1881838074398248
YDR395W	1.3850415512465375
YDR399W	-182.14936247723134
YDR400W	3.3333333333333335
YDR401W	2.336448598130841
YDR402C	3.3444816053511706
YDR403W	10.090817356205854
YDR405W	-0.8264462809917356
YDR408C	14.727540500736376
YDR409W	-12.610340479192939
YDR410C	11.709601873536299
YDR411C	1.3368983957219251
YDR414C	-1.6025641025641026
YDR418W	-0.6060606060606061
YDR419W	14.727540500736376
YDR420W	3.436426116838488
YDR421W	-3.9215686274509802
YDR422C	2.3866348448687353
YDR423C	44.44444444444444
YDR424C	3.6101083032490973
YDR425W	6.451612903225807
YDR426C	-3.3898305084745766
YDR430C	0.8
YDR431W	0.7751937984496123
YDR432W	1.8656716417910446
YDR435C	-4.651162790697675
YDR436W	3.6900369003690034
YDR438W	3.3003300330033003
YDR439W	-0.8849557522123894
YDR440W	-8.0
YDR441C	-1.2004801920768309
YDR443C	1.7985611510791366
YDR446W	1.1890606420927468
YDR447C	-0.6329113924050632
YDR451C	-139.2757660167131
YDR453C	5.58659217877095
YDR455C	-1.557632398753894
YDR456W	1.8050541516245486
YDR457W	-1.9646365422396856
YDR459C	-1.5625
YDR461W	1.8867924528301885
YDR462W	-2.808988764044944
YDR463W	-1.8726591760299625
YDR465C	3.367003367003367
YDR466W	1.1695906432748537
YDR467C	4.366812227074235
YDR469W	-1.400560224089636
YDR471W	-0.4484304932735426
YDR475C	2.270567851553767
YDR476C	6.944444444444445
YDR477W	1.7301038062283738
YDR480W	1.2853470437017995
YDR481C	0.9009009009009008
YDR482C	5.025125628140703
YDR483W	13.793103448275863
YDR484W	-0.5747126436781609
YDR486C	4.8076923076923075
YDR488C	6.134969325153374
YDR490C	-1.0626992561105209
YDR491C	-2.6595744680851063
YDR492W	-14.245014245014245
YDR493W	-107.87486515641855
YDR494W	1.9646365422396856
YDR495C	-0.7874015748031495
YDR496C	2.450980392156863
YDR497C	7.633587786259541
YDR500C	-0.3236245954692557
YDR501W	6.622516556291391
YDR502C	2.4096385542168677
YDR503C	3.773584905660377
YDR504C	7.874015748031496
YDR505C	1.358695652173913
YDR506C	10.626992561105206
YDR508C	-8.0
YDR509W	-17.793594306049823
YDR511W	-13.64256480218281
YDR512C	-3.9840637450199203
YDR513W	1.8518518518518516
YDR514C	-11.587485515643106
YDR515W	-26.7379679144385
YDR516C	5.376344086021505
YDR517W	-8.403361344537815
YDR518W	-0.3717472118959108
YDR519W	-13.623978201634877
YDR520C	11.990407673860911
YDR522C	-146.6275659824047
YDR523C	-0.3472222222222222
YDR524C	-5.181347150259067
YDR525W-A	-2.717391304347826
YDR528W	2.155172413793103
YDR530C	3.5087719298245617
YDR533C	-30.12048192771084
YDR534C	-10.857763300760043
YDR535C	2.070393374741201
YDR537C	3.144654088050314
YDR538W	3.731343283582089
YDR540C	-25.44529262086514
YDR541C	3.584229390681003
YEL001C	7.042253521126761
YEL003W	-0.5405405405405405
YEL004W	-91.74311926605505
YEL005C	4.566210045662101
YEL007W	-1.6207455429497568
YEL008W	5.714285714285714
YEL009C	3.8314176245210727
YEL010W	6.289308176100628
YEL011W	3.5087719298245617
YEL012W	10.729613733905579
YEL013W	3.0769230769230766
YEL014C	-1.9305019305019304
YEL015W	-1.430615164520744
YEL016C	2.272727272727273
YEL017C-A	5.555555555555555
YEL020C	38.46153846153846
YEL023C	5.58659217877095
YEL025C	10.351966873706004
YEL028W	3.3112582781456954
YEL030W	3.4013605442176873
YEL033W	5.6818181818181825
YEL036C	0.970873786407767
YEL037C	1.095290251916758
YEL039C	19.193857965451055
YEL041W	-8.928571428571429
YEL042W	14.492753623188404
YEL043W	-2.178649237472767
YEL045C	3.3222591362126246
YEL047C	15.723270440251572
YEL048C	-13.35113484646195
YEL049W	-84.03361344537815
YEL050C	-0.7246376811594204
YEL052W	-1.858736059479554
YEL053C	-0.4854368932038835
YEL054C	-0.3546099290780142
YEL056W	-4.524886877828054
YEL057C	-1.4326647564469914
YEL059W	-1.2121212121212122
YEL060C	2.6109660574412534
YEL061C	-0.5208333333333334
YEL062W	1.680672268907563
YEL063C	8.474576271186441
YEL064C	3.571428571428571
YEL065W	2.4038461538461537
YEL066W	9.615384615384615
YEL067C	4.048582995951417
YEL068C	-12.820512820512821
YEL071W	3.5211267605633805
YER001W	-1.7761989342806397
YER002W	-1.1376564277588168
YER005W	-4.016064257028113
YER007C-A	-1.0493179433368311
YER007W	2032.5203252032518
YER010C	95.23809523809523
YER014C-A	3.3783783783783785
YER016W	-2.1231422505307855
YER019C-A	1.8018018018018016
YER019W	-2.9673590504451037
YER020W	-0.7142857142857143
YER024W	4.291845493562231
YER027C	2.0
YER028C	-0.7352941176470588
YER030W	-3.584229390681003
YER032W	3.4965034965034967
YER033C	-2.3255813953488373
