orf	hap a | growth (relative abundance in pooled culture) | ethidium bromide [25 ug/ml] | Dunn CD~Jensen RE, 2006
YBR150C	-0.1283376044897494
YBR151W	-0.08189415631869333
YBR156C	-0.09529265960802867
YBR157C	0.36508540213822566
YBR158W	-0.07908411457234214
YBR161W	-0.09947490561219434
YBR162C	-0.17103745661930797
YBR162W-A	-0.28228273611456595
YBR164C	-0.13116156945552016
YBR165W	-0.15227062904392896
YBR166C	-0.1289799402123326
YBR169C	-0.6238871205184295
YBR170C	-0.1395208492928593
YBR171W	-0.13667148699736312
YBR173C	-0.12293637715845597
YBR174C	-0.12465353619152454
YBR175W	-0.1270011647360821
YBR177C	-0.08579427233134103
YBR178W	-0.10839471912391058
YBR179C	-0.12163901115590693
YBR180W	-13.094787448260607
YBR181C	-0.1217623209017064
YBR183W	0.06626775573341268
YBR184W	-0.06900131207583596
YBR185C	-0.13853783720641558
YBR186W	-0.039297305901666954
YBR187W	-0.08837261269211391
YBR188C	-0.20186867335028785
YBR191W	-0.1273314994209575
YBR195C	-0.13157811163439426
YBR199W	-0.08997064656155128
YBR201W	-0.7992730131632871
YBR203W	-0.08613990330211704
YBR204C	-0.0916507971139347
YBR205W	-0.09789647676732806
YBR206W	-0.09751079732107114
YBR207W	-0.10121473102750195
YBR208C	-0.08895619603875574
YBR209W	-0.05352749060752488
YBR210W	1.0236976220942862
YBR212W	-0.10678433970597284
YBR213W	-0.09897540281318602
YBR214W	-0.0979907634461143
YBR215W	-0.1814712092416121
YBR217W	-0.10818347854938767
YBR218C	-0.1032236741187518
YBR219C	-0.09983363944057304
YBR220C	-0.10629953907670708
YBR222C	-0.09631993148910241
YBR223C	-0.10422252362214374
YBR224W	-0.07481195491115854
YBR225W	-0.13149879852246238
YBR226C	-0.1333901111916069
YBR227C	-0.08288346604967935
YBR228W	-0.08218227299710515
YBR229C	-0.15485193990002197
YBR230C	0.0691828523449087
YBR231C	-0.10514521451237384
YBR232C	-0.21230191891635042
YBR233W	-0.15637175932249092
YBR235W	-0.10235297226693736
YBR238C	-0.09880323376331507
YBR239C	-0.09342850479516622
YBR240C	-0.08260620039988284
YBR241C	-0.10192786935759467
YBR242W	-0.08905131890081316
YBR244W	-0.10104436611135116
YBR245C	-0.2308345471108894
YBR246W	-0.10090573328645291
YBR248C	-0.22298183795400486
YBR249C	-0.10552630007806904
YBR250W	-0.09552883350002861
YBR258C	-0.09979442562127659
YBR259W	-0.007184761119720137
YBR260C	-0.10090573328645291
YBR263W	-0.2491369088906751
YBR264C	-0.09023561290244074
YBR267W	0.9970875432056411
YBR269C	-0.1131363071650719
YBR270C	-0.5397734781275284
YBR271W	-0.14443935889029333
YBR272C	-0.1384216093244513
YBR275C	-0.08408088803176761
YBR276C	-0.23744145892965338
YBR278W	-0.16508543474987813
YBR281C	-0.08495899748529899
YBR283C	-0.1088050978079875
YBR284W	-0.10916447535358559
YBR286W	-0.10989560089869026
YBR288C	-0.0762054669238628
YBR290W	-0.10597912102466062
YBR292C	-0.31691568333926473
YBR293W	-0.21321463119814776
YBR294W	-0.14870974381167754
YBR295W	-0.1083087261360199
YBR298C	-0.10499940656922638
YBR300C	-0.048175968154039864
YBR301W	-0.0865897721847144
YCL001W	-0.142036111964839
YCL002C	-0.03862581043720178
YCL008C	-0.12909078703133509
YCL009C	-0.08260620039988284
YCL010C	-0.12636120291374145
YCL014W	-0.06792743070477314
YCL016C	-0.1141848707633043
YCL018W	-0.10681643512320037
YCL022C	-0.08038358506953018
YCL023C	-0.0860254902818025
YCL024W	-0.07542008246269093
YCL025C	-0.06178637256486298
YCL026C-A	-0.09342850479516622
YCL027W	-0.08579427233134103
YCL028W	-0.09511241382990057
YCL029C	-0.11194090614835427
YCL030C	-0.08960972533178002
YCL032W	-0.11617078666904745
YCL033C	-0.11508983474273857
YCL034W	-0.09172974974734184
YCL035C	-0.20186867335028785
YCL036W	-0.11579282658848111
YCL037C	-0.13274898825291384
YCL038C	-0.033589594453712956
YCL039W	-0.08382166752888011
YCL040W	-0.07677626071920562
YCL042W	-0.19911322644437907
YCL043C	-0.09211782201324129
YCL044C	-0.11512485969108142
YCL045C	-0.1393501301069783
YCL046W	-0.0800666733870527
YCL047C	-0.0959874568932101
YCL048W	-0.0865897721847144
YCL049C	0.025424526173322765
YCL050C	-0.1157056474750074
YCL054W	-0.03654185899575814
YCL055W	-0.048175968154039864
YCL056C	-0.11488591696916592
YCL057W	-0.19845283007850006
YCL061C	-0.13435369466048386
YCL063W	-0.10138192930952351
YCL069W	0.03799072124603804
YCL076W	-0.09492943014121864
YCR001W	-0.08288346604967935
YCR002C	-0.13407186343281016
YCR003W	-0.12260560490797433
YCR004C	-0.12242303638529237
YCR005C	-0.6702946473547888
YCR006C	-0.1997847219088442
YCR007C	-0.08495899748529899
YCR008W	-0.16089637587981748
YCR009C	-0.11512485969108142
YCR011C	0.3166563353071009
YCR014C	0.09531274797826837
YCR015C	-0.023315713847395753
YCR016W	-0.14652422694955497
YCR019W	-0.1149244825870575
YCR020C	-0.5758221820093431
YCR020C-A	-0.12516113898827935
YCR021C	-0.08591028272662465
YCR022C	-0.057341038866166705
YCR023C	-0.16279142632103538
YCR025C	-0.1115341019869728
YCR026C	-0.10797698135737578
YCR028C	-0.22993223190700365
YCR030C	-0.10628214591350449
YCR031C	-0.1286992812547683
YCR032W	0.07451100115147648
YCR033W	-0.16126208736847356
YCR035C	-0.11305849999830331
YCR036W	-0.10062201959828904
YCR037C	-0.11375699615452145
YCR045C	-0.10809407818627594
YCR048W	-0.26903269168181554
YCR049C	-0.08786881116464809
YCR050C	-0.10914340338964133
YCR051W	-0.16018370733782095
YCR053W	-0.1160510045833642
YCR059C	-0.07733209921860064
YCR060W	-0.06593329265878564
YCR065W	-0.11071946508225952
YCR066W	-0.10906894985953174
YCR067C	-0.09642865041871725
YCR069W	-0.0714990212349
YCR071C	-0.1242256615827417
YCR073C	-0.16401346819434415
YCR073W-A	-0.10528805973969539
YCR075C	-0.16788016583070178
YCR076C	-0.06109038597567315
YCR077C	-0.10783046755788334
YCR079W	0.14641676242982254
YCR081W	-0.058897371628603354
YCR082W	-0.10021723600953246
YCR083W	-0.1028138897071038
YCR085W	-0.10971125109127772
YCR087W	-0.10735241668901468
YCR088W	-0.15637175932249092
YCR089W	0.014718689589026222
YCR090C	-0.09939337519665374
YCR092C	0.018567079122418458
YCR093W	-0.10343395822472903
YCR098C	-0.07397434526470825
YCR101C	-0.09226999866582433
YCR102W-A	-0.09091926253714476
YCR105W	-0.2647129328279961
YCR106W	0.37253602780455264
YDL002C	-0.13292337094063778
YDL006W	-0.10795062388128271
YDL009C	-0.1073962080048423
YDL010W	-0.22829463173118822
YDL011C	-0.10104436611135116
YDL012C	-0.08145347391883904
YDL018C	-0.27902118671573506
YDL019C	0.4619435358004754
YDL020C	-0.12321738133309107
YDL021W	-0.10930954353879933
YDL022W	-0.08555980921666256
YDL023C	-0.10121473102750195
YDL024C	-0.08681014714409487
YDL025C	-0.05397427819640582
YDL026W	-0.6134813090886274
YDL027C	-0.17913623637654003
YDL032W	-0.1292355540731932
YDL033C	-0.1276166304121131
YDL034W	-0.10295279967715397
YDL035C	-0.1270011647360821
YDL036C	-0.09826868269581182
YDL037C	-0.05812911819491647
YDL039C	0.017657091814380188
YDL041W	-0.10824646019295132
YDL042C	-0.10958745751448465
YDL045W-A	-0.12425208471647707
YDL046W	-0.2114067587938184
YDL048C	-0.09234544759441592
YDL050C	-0.09680116516236242
YDL051W	-0.09271643956373371
YDL052C	-0.11015908199136004
YDL053C	-0.10223366399149604
YDL054C	-0.09674869654172856
YDL056W	-0.13502862464259843
YDL057W	-0.12245575947219679
YDL059C	-0.11438669570439851
YDL065C	-0.10676822955491311
YDL066W	-0.09293415594682375
YDL067C	-0.13067530831723678
YDL068W	-0.13804407802481616
YDL069C	-0.16163427162684038
YDL070W	-0.09066670893325299
YDL071C	-0.0945549956522962
YDL073W	-0.19296646026965936
YDL074C	0.04470849848616887
YDL076C	-0.07460547439366148
YDL078C	-0.10223366399149604
YDL079C	-0.10335575339192758
YDL080C	-0.09234544759441592
YDL081C	-0.124947155533839
YDL082W	-0.12198467348680929
YDL085W	-0.1736879663580385
YDL086W	-0.1818781761897728
YDL088C	-0.1408020121923084
YDL090C	-0.1234860497589885
YDL091C	-0.0912491284687585
YDL093W	-0.09581757048384562
YDL094C	0.4549836699085773
YDL095W	-0.1283376044897494
YDL096C	-0.1270011647360821
YDL099W	-0.1125921935988418
YDL100C	-0.10952922658416052
YDL101C	-0.12543186047988192
YDL104C	-0.1237714353313862
YDL107W	-0.13881458157703674
YDL109C	-0.0999889230215947
YDL110C	-0.32720863347373286
YDL112W	-0.21982389400683963
YDL113C	-0.12278323454338222
YDL114W	-0.1848830417385211
YDL117W	-0.13154626389832894
YDL118W	-0.12663856480291658
YDL119C	-0.1260545199105678
YDL121C	-0.093359025653986
YDL122W	-0.07288181094325138
YDL124W	-0.08613990330211704
YDL125C	-0.10002735570789754
YDL127W	-0.1011128978096971
YDL128W	1.468370103456567
YDL129W	-0.1542014531531789
YDL130W	-0.12275673107397216
YDL130W-A	-0.03794293369367787
YDL131W	-0.08807229463872844
YDL133C-A	-0.11285496469450464
YDL133W	0.10536043013992134
YDL134C	-0.1405615139070157
YDL136W	-0.12498174522878368
YDL137W	-0.09721224958457639
YDL138W	-0.1307721603015667
YDL142C	-0.1109389254552965
YDL144C	-0.09023561290244074
YDL146W	-0.12282373984568819
YDL154W	-0.09955576774564037
YDL155W	-0.16763433300414787
YDL157C	-0.13716211117782212
YDL159W	-0.11128050978247529
YDL160C	-0.11107903292508849
YDL161W	-0.17628238065256302
YDL162C	-0.09705987302622686
YDL167C	-0.12154975400494543
YDL168W	-0.09789647676732806
YDL169C	-0.016208969367837996
YDL170W	-0.14253605749312695
YDL171C	-0.10054971124585817
YDL172C	-0.10915395041561972
YDL173W	-0.10272939807583617
YDL174C	-0.06441123627266457
YDL175C	-0.10340797583931176
YDL176W	-0.024265115355570282
YDL177C	-0.09390459273618203
YDL178W	-0.08988124405509418
YDL179W	-0.044291553418626714
YDL180W	-0.17662415978118304
YDL181W	-0.12453246352444673
YDL182W	-0.1328066211128283
YDL186W	-0.10552630007806904
YDL194W	-0.06144047561541623
YDL197C	-0.0848362510025473
YDL199C	-0.026108613429695567
YDL201W	-0.042493624312521204
YDL202W	-0.12860620267553546
YDL204W	-0.16000933099243886
YDL206W	-0.10879380555134793
YDL210W	-0.10467654612368553
YDL213C	-0.14411164340045865
YDL215C	-0.18067292792021994
YDL216C	0.01215028495797324
YDL218W	-0.02874342435639352
YDL219W	-0.10353703866883554
YDL222C	-6.871990641217195
YDL223C	-0.10422252362214374
YDL224C	-0.10980432967051053
YDL225W	-0.0937703716569415
YDL227C	-0.07601177413445216
YDL229W	-0.1060516924658039
YDL230W	0.06992600074142914
YDL233W	-0.015540885280453007
YDL234C	-0.3011588758990709
YDL236W	-0.10898249940056806
YDL237W	-0.14341979958858544
YDL238C	-0.4851959239044246
YDL239C	-0.10746847886266471
YDL241W	-0.08970078853436847
YDL242W	-1.9491585548300314
YDL243C	2.6928050659568084
YDR001C	-0.0006767713329398716
YDR002W	-0.07288181094325138
YDR003W	-0.1122060287769918
YDR004W	-0.1159213773947481
YDR005C	-0.06873708073848234
YDR007W	-0.7584689483438714
YDR008C	-0.060377319960981744
YDR009W	-0.08933313149214224
YDR010C	-0.06765174341730942
YDR011W	-0.15127535056286487
YDR014W	-0.08923978107126448
YDR015C	-0.07561910602501061
YDR017C	-0.17307580118742033
YDR019C	-0.09880323376331507
YDR020C	-0.13562471006439752
YDR022C	-0.08786881116464809
YDR025W	-0.08232466912470482
YDR026C	-0.3663432876308252
YDR028C	-0.1032236741187518
YDR029W	-0.09642865041871725
YDR030C	-0.09066670893325299
YDR031W	-0.10286973766780541
YDR034C	-0.04869824240417944
YDR035W	-0.14354271600186239
YDR036C	0.0721910458541771
YDR042C	-0.1253520323477427
YDR046C	-0.18028141415112953
YDR048C	-0.1580269472765158
YDR049W	-0.13696259067776878
YDR051C	0.007800763397344214
YDR057W	-0.09552883350002861
YDR059C	-0.08544133929780214
YDR061W	-0.26741168398697546
YDR063W	0.07608913774882477
YDR065W	-0.14417650375782176
YDR066C	-0.17839634785550895
YDR067C	-0.06651869896113989
YDR068W	-0.0808494452427721
YDR069C	-0.12577304372957282
YDR070C	-0.041246280542431735
YDR071C	-0.10311641511167614
YDR072C	-0.22343304044000914
YDR073W	-0.1947088506813909
YDR074W	-0.116334321492615
YDR075W	-0.1146172493153375
YDR076W	-0.11359769001362958
YDR077W	-0.16182284498441288
YDR079W	-0.12315133828518872
YDR080W	-0.12350524609793902
YDR083W	-0.12726321174660513
YDR084C	-0.09328917094988051
YDR090C	-0.08369061716353143
YDR093W	-0.08369061716353143
YDR094W	-0.7897615761424444
YDR095C	-0.17463275306644915
YDR096W	-0.1364515885337473
YDR098C	-0.09196391608051525
YDR099W	-0.13846019635889192
YDR100W	-0.06709137903952993
YDR102C	-0.08544133929780214
YDR103W	-0.11297867186616409
YDR105C	-0.9458393379456717
YDR107C	-0.03862581043720178
YDR108W	-0.025195901147898242
YDR109C	-0.21321463119814776
YDR110W	-0.09658980571886563
YDR111C	0.018567079122418458
YDR112W	-0.0662276129544444
YDR116C	-0.7944838036774402
YDR117C	-0.13472137496357756
YDR119W	-0.27361678360559505
YDR120C	-0.1076383720444793
YDR121W	-0.1255137893523406
YDR122W	-0.09552883350002861
YDR124W	-0.10069376958506407
YDR125C	0.003259040756258284
YDR127W	-0.08766265027643508
YDR128W	-0.10275765856999945
YDR130C	0.07295816534126007
YDR131C	-0.07542008246269093
YDR132C	-0.24073828559713867
YDR133C	-0.10065796398237943
YDR135C	-0.09604353855813719
YDR136C	-0.13292337094063778
YDR137W	-0.1260545199105678
YDR139C	0.12051861464104512
YDR142C	-0.09083557613585518
YDR144C	-0.12564080659756174
YDR149C	-0.11297867186616409
YDR150W	-0.10118091423211563
YDR151C	-0.06926279100342547
YDR152W	-0.1509567735656148
YDR153C	-0.08246597409423861
YDR155C	-0.09897540281318602
YDR156W	-0.12417363675984307
YDR159W	-0.0912491284687585
YDR161W	-0.12636120291374145
YDR162C	1.1309844642784403
YDR164C	-0.08776606868921079
YDR165W	-0.00924018323078992
YDR169C	-0.18626089716996513
YDR171W	-0.09721224958457639
YDR172W	-0.09648262344183171
YDR173C	-0.13246799816826882
YDR175C	-0.13425857109070388
YDR176W	-0.1239758906668353
YDR179C	-0.19353825247195885
YDR179W-A	-0.015540885280453007
YDR181C	-0.11459519154198324
YDR182W	-0.10017956134650965
YDR183W	-0.08970078853436847
YDR184C	-0.12860620267553546
YDR185C	-0.048175968154039864
YDR191W	-0.00936614552511092
YDR192C	-0.13901715714939225
YDR193W	-0.1364515885337473
YDR194C	-0.12265453064516786
YDR197W	-0.14014184965023418
YDR198C	-0.1424230754528359
YDR199W	-0.12658138558268664
YDR200C	-0.07332509759616786
YDR202C	2.6521690784982845
YDR203W	-0.13699553562119132
YDR205W	-0.09211782201324129
YDR206W	-0.29135886101256925
YDR207C	-0.3346874062306123
YDR209C	-0.13298250070256715
YDR213W	-0.1020515001040378
YDR214W	-0.08807229463872844
YDR215C	-0.3458945151697777
YDR216W	-0.09196391608051525
YDR217C	-0.10195894381229868
YDR218C	-0.08420907919286708
YDR219C	-0.1089056364925045
YDR220C	2.2252825657494038
YDR221W	-0.3267584097349867
YDR223W	-0.0860254902818025
YDR225W	-0.10573763241942366
YDR227W	-0.06873708073848234
YDR229W	-0.4133449972332293
YDR230W	-0.13548532599061677
YDR231C	-0.12936305773294113
YDR233C	-0.2063775864690478
YDR234W	0.11074569863663467
YDR237W	-0.12404817285613548
YDR239C	-0.06279964715794815
YDR241W	-0.1274716068907495
YDR244W	-0.09770536654844289
YDR245W	-0.1306342950556961
YDR247W	-0.10828390486030919
YDR248C	0.027190996919537667
YDR249C	-0.21321463119814776
YDR250C	-0.09926980830906723
YDR251W	-0.23487420745845997
YDR252W	-0.18067292792021994
YDR253C	-0.0797445450513657
YDR254W	-0.16888897204122366
YDR255C	-0.09959595076900925
YDR256C	-0.2522004843777765
YDR257C	-0.1251983631933747
YDR258C	-0.0852018788235098
YDR259C	-0.08579427233134103
YDR260C	-0.1798948562525339
YDR261C	-0.24931320691335848
YDR262W	-0.2868443436653783
YDR263C	-0.05653235615627317
YDR265W	-0.012066101563383622
YDR266C	-0.14335880580164445
YDR267C	0.32887675404018846
YDR268W	-0.12264216769007057
YDR269C	-0.1370951080248191
YDR270W	-0.31650887178130954
YDR271C	-0.13131253288080422
YDR272W	-0.04487227987408715
YDR273W	-0.034347255265388274
YDR274C	-0.10148076481893294
YDR275W	-0.03794293369367787
YDR276C	-0.2114067587938184
YDR277C	-0.23861940356483774
YDR278C	-0.1798948562525339
YDR279W	-0.14993909704662148
YDR281C	-0.0937703716569415
YDR283C	-0.05527889795593817
YDR284C	-0.07101956148677815
YDR285W	-0.14220036265398875
YDR286C	-0.014407941226982298
YDR287W	1.8660856722457606
YDR288W	-0.10131542432122688
YDR289C	-0.10090573328645291
YDR291W	-0.0974616035141506
YDR293C	-0.10508309351829144
YDR294C	-0.1458412529301417
YDR295C	-0.12999149253136127
YDR296W	-0.12236993786693807
YDR297W	-0.12675562462385978
YDR298C	-0.12360386949071232
YDR304C	-0.06900131207583596
YDR305C	-0.08895619603875574
YDR306C	-0.0874537587804312
YDR307W	-0.1044074957524015
YDR309C	-0.09149152272630992
YDR310C	-0.13629787799577295
YDR312W	-0.1013487387380831
YDR314C	0.11467169071875077
YDR317W	-0.0465616659263357
YDR318W	0.039815550287387036
YDR319C	-0.09517279691847984
YDR320C	-0.12386009881018938
YDR321W	-0.14668078259870415
YDR322W	-0.1463694453020959
YDR326C	-0.14129963306832882
YDR328C	0.012330470899168
YDR329C	-0.10638580730596055
YDR330W	-0.023315713847395753
YDR332W	-0.14852928829095183
YDR333C	-0.10065796398237943
YDR334W	-0.10614129446653428
YDR335W	-0.13513376323708068
YDR336W	-0.10566154409313215
YDR337W	-0.1258183387472042
YDR338C	-0.06246588609868735
YDR340W	-0.21826472105486933
YDR344C	-0.07439706415170186
YDR345C	-0.14037293776808418
YDR347W	-0.12187628434365327
YDR348C	-0.15193207584047255
YDR349C	-0.1286992812547683
YDR351W	-0.10261537822741273
YDR352W	-0.09091926253714476
YDR354W	-0.37355421133383804
YDR357C	-0.9249998235312351
YDR358W	0.0424971829427059
YDR360W	-0.1086214303754924
YDR361C	-0.10899338626614044
YDR363W	-0.10653821830966403
YDR363W-A	-0.10258662625523665
YDR368W	-0.09075139307936506
YDR369C	-0.11459519154198324
YDR370C	-0.055702251387839394
YDR371W	-0.1523850420642435
YDR372C	-0.1366080887366577
YDR374C	-0.07925128603734496
YDR375C	-0.32497683768724456
YDR377W	-0.12586426286230268
YDR378C	-0.1314204957686443
YDR379W	-0.16837939557078055
YDR380W	-0.08054012410623783
YDR381W	-0.11040805953764435
YDR383C	-0.07751415646622854
YDR384C	-0.06900131207583596
YDR385W	-0.1270011647360821
YDR386W	-0.1153387519663445
YDR387C	-0.07439706415170186
YDR388W	-0.1397383608894314
YDR389W	-0.129482817333326
YDR391C	-0.0945549956522962
YDR392W	-0.08847143529942453
YDR393W	-0.09822286960286387
YDR395W	-0.10592416474288072
YDR399W	-1.8658273486070347
YDR400W	-0.08724208206448057
YDR401W	-0.09680116516236242
YDR402C	-0.08713518178318111
YDR403W	-0.022444870284398122
YDR405W	-0.1271300225635707
YDR408C	0.022016460374292522
YDR409W	-0.24012525649537766
YDR410C	-0.006922418016550827
YDR411C	-0.10638580730596055
YDR414C	-0.13457218160982223
YDR418W	-0.12501675419275798
YDR419W	0.022016460374292522
YDR420W	-0.08625352997864938
YDR421W	-0.1568090121830729
YDR422C	-0.09631993148910241
YDR423C	0.3069705219408759
YDR424C	-0.08458809926846443
YDR425W	-0.057341038866166705
YDR426C	-0.15171019916476106
YDR430C	-0.1115341019869728
YDR431W	-0.11177196754312942
YDR432W	-0.10131542432122688
YDR435C	-0.1638050579523845
YDR436W	-0.08382166752888011
YDR438W	-0.08755854923387209
YDR439W	-0.12769106726378648
YDR440W	-0.1959169080335248
YDR441C	-0.13071661699242604
YDR443C	-0.10195894381229868
YDR446W	-0.10780341690719336
YDR447C	-0.12527422518097409
YDR451C	-1.4547143514881657
YDR453C	-0.06563568386820332
YDR455C	-0.13414133351346338
YDR456W	-0.1018966827207437
YDR457W	-0.13804407802481616
YDR459C	-0.13418800872390224
YDR461W	-0.1011128978096971
YDR462W	-0.14614053368022167
YDR463W	-0.13716211117782212
YDR465C	-0.08691922161893975
YDR466W	-0.1079901138542362
YDR467C	-0.07733209921860064
YDR469W	-0.13263517546232653
YDR471W	-0.12350524609793902
YDR475C	-0.09743289269197779
YDR476C	-0.0526152992802263
YDR477W	-0.10261537822741273
YDR480W	-0.1068801309126596
YDR481C	-0.11056656776530883
YDR482C	-0.07101956148677815
YDR483W	0.013056185310600795
YDR484W	-0.12471615998484066
YDR486C	-0.07310451986262528
YDR488C	-0.060377319960981744
YDR490C	-0.1293954417655445
YDR491C	-0.1447078066851579
YDR492W	-0.2558000700556829
YDR493W	-1.153612518876661
YDR494W	-0.10036645432122983
YDR495C	-0.12675562462385978
YDR496C	-0.0957029249167418
YDR497C	-0.04600713462674266
YDR500C	-0.1223084879311339
YDR501W	-0.055702251387839394
YDR502C	-0.09609934994998029
YDR503C	-0.08302052944637121
YDR504C	-0.04370168166465509
YDR505C	-0.10617679438964972
YDR506C	-0.017303510247808084
YDR508C	-0.1959169080335248
YDR509W	-0.28982724540011773
YDR511W	-0.2500232093184899
YDR512C	-0.1574082750676952
YDR513W	-0.10144794166827723
YDR514C	-0.23031714604049375
YDR515W	-0.3755944435142723
YDR516C	-0.06765174341730942
YDR517W	-0.1997847219088442
YDR518W	-0.12276993354572291
YDR519W	-0.24984498323791024
YDR520C	-0.004229783768194168
YDR522C	-1.5252104322379385
YDR523C	-0.12253476451766282
YDR524C	-0.16888897204122366
YDR525W-A	-0.14526220973976953
YDR528W	-0.09853941437870678
YDR530C	-0.08555980921666256
YDR533C	-0.40802921896105687
YDR534C	-0.22331987238977352
YDR535C	-0.09935235678883517
YDR537C	-0.08905131890081316
YDR538W	-0.08342558246943076
YDR540C	-0.3631990379939575
YDR541C	-0.0848362510025473
YEL001C	-0.051677412422581274
