Filter 8: 620 Jan/27 11:45pm HLKU
 0.248	 0.271	 0.275	 0.246	 0.263	 0.262	 0.256	 0.229	 0.255	 0.134	 0.286	 0.293
 0.237	 0.284	 0.293	 0.284	 0.278	 0.276	 0.285	 0.270	 0.075	 0.318	 0.277	 0.214
 0.258	 0.271	 0.108	 0.291	 0.252	 0.261	 0.259	 0.228	 0.282	 0.270	 0.310	 0.297
 0.280	 0.264	 0.279	 0.251	 0.286	 0.317	 0.334	 0.349	 0.251	 0.253	 0.288	 0.294
 0.313	 0.314	 0.332	 0.309	 0.298	 0.297	 0.296	 0.083	 0.280	 0.332	 0.342	 0.350
 0.323	 0.336	 0.316	 0.342	 0.327	 0.325	 0.317	 0.330	 0.319	 0.314	 0.305	 0.316
 0.246	 0.262	 0.286	 0.319	 0.292	 0.326	 0.290	 0.283	 0.329	 0.339	 0.102	 0.326
 0.273	 0.332	 0.305	 0.295	 0.288	 0.289	 0.293	 0.274	 0.305	 0.313	 0.280	 0.293

Filter 8: 620 H-LKU+noTRP
 0.087	 0.076	 0.078	 0.081	 0.078	 0.079	 0.080	 0.078	 0.081	 0.178	 0.084	 0.093
 0.075	 0.074	 0.073	 0.074	 0.074	 0.076	 0.075	 0.075	 0.071	 0.078	 0.076	 0.083
 0.105	 0.074	 0.081	 0.131	 0.074	 0.076	 0.075	 0.076	 0.085	 0.080	 0.080	 0.074
 0.076	 0.078	 0.074	 0.074	 0.076	 0.078	 0.108	 0.081	 0.086	 0.075	 0.074	 0.114
 0.084	 0.082	 0.085	 0.087	 0.087	 0.093	 0.093	 0.082	 0.093	 0.096	 0.100	 0.105
 0.076	 0.111	 0.077	 0.077	 0.078	 0.077	 0.077	 0.082	 0.080	 0.082	 0.082	 0.081
 0.078	 0.075	 0.078	 0.077	 0.077	 0.102	 0.080	 0.086	 0.091	 0.092	 0.178	 0.103
 0.095	 0.080	 0.145	 0.076	 0.077	 0.080	 0.076	 0.124	 0.084	 0.077	 0.077	 0.082

Filter 8: 620 H-LKU+trp
 0.154	 0.114	 0.101	 0.162	 0.164	 0.092	 0.150	 0.135	 0.149	 0.194	 0.077	 0.150
 0.145	 0.156	 0.155	 0.147	 0.144	 0.119	 0.146	 0.087	 0.129	 0.145	 0.157	 0.132
 0.149	 0.121	 0.115	 0.151	 0.118	 0.124	 0.130	 0.109	 0.144	 0.100	 0.144	 0.153
 0.089	 0.153	 0.153	 0.153	 0.143	 0.153	 0.170	 0.142	 0.165	 0.088	 0.102	 0.147
 0.154	 0.167	 0.163	 0.157	 0.165	 0.148	 0.161	 0.069	 0.160	 0.148	 0.162	 0.127
 0.158	 0.155	 0.140	 0.143	 0.153	 0.135	 0.138	 0.143	 0.141	 0.148	 0.147	 0.139
 0.076	 0.075	 0.145	 0.137	 0.142	 0.146	 0.150	 0.152	 0.080	 0.162	 0.157	 0.152
 0.158	 0.156	 0.187	 0.150	 0.159	 0.159	 0.165	 0.176	 0.169	 0.160	 0.157	 0.150


