COMPOUND	COMPOUND_CONCENTRATION	CONCENTRATION	EXPERIMENT	EXPERIMENT_NUMBER_HIPHOP	EXPERIMENT_TYPE	GENE_NAME	SCORE	SCORE_TYPE	SYSTEMATIC_NAME	VIABILITY	Z_SCORE
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	TFC3	-3.05369504598354	Adj.	YAL001C	inviable	-2.32329665308753
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	VPS8	-0.0813045627186249	Adj.	YAL002W	viable	-0.0376609538386194
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YAL004W	-0.617039957759888	Adj.	YAL004W	viable	-0.730333151246185
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	SSA1	-0.000972934982417502	Adj.	YAL005C	viable	-0.00133735994065759
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	ERP2	-0.18251473856231	Adj.	YAL007C	viable	-0.226986401854979
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	FUN14	-1.48621288392453	Adj.	YAL008W	viable	-1.4033371221214
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	SPO7	-0.47888317081711	Adj.	YAL009W	viable	-0.152003856391409
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	MDM10	-0.038824413088303	Adj.	YAL010C	viable	-0.0149237041141774
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	SWC3	0.027289934387123	Adj.	YAL011W	viable	0.01056591747053
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	CYS3	0.876381709487164	Adj.	YAL012W	viable	0.16090105296387
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	DEP1	-0.319325379537453	Adj.	YAL013W	viable	-0.156415902941739
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	SYN8	-0.715769868936911	Adj.	YAL014C	viable	-0.728633560978497
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	NTG1	-1.13679937791442	Adj.	YAL015C	viable	-0.789784718987305
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	PSK1	0.191530269580763	Adj.	YAL017W	viable	0.15548976961957
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YAL018C	-0.0217539063350104	Adj.	YAL018C	viable	-0.0173023938094816
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	FUN30	-1.11138299573692	Adj.	YAL019W	viable	-0.859150596632516
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	ATS1	-0.0459095069006265	Adj.	YAL020C	viable	-0.042170377390162
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	CCR4	-2.31623845969919	Adj.	YAL021C	viable	-0.521736304524487
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	FUN26	-0.10534579085698	Adj.	YAL022C	viable	-0.18379727442831
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	PMT2	-0.403801902744162	Adj.	YAL023C	viable	-0.138971383830455
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	LTE1	-1.04751189520251	Adj.	YAL024C		-0.509895782942109
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	DRS2	-12.075851451583	Adj.	YAL026C	viable	-3.43534554605341
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	SAW1	-0.709794141808834	Adj.	YAL027W	viable	-0.985612041132464
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	FRT2	-0.0252974170381467	Adj.	YAL028W	viable	-0.0349254308477511
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	MYO4	-0.219567453577055	Adj.	YAL029C	viable	-0.191057710699102
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	SNC1	-0.134363187706038	Adj.	YAL030W	viable	-0.197905521232377
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	GIP4	-0.0668799498571234	Adj.	YAL031C	viable	-0.0762423348451034
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	FUN19	-1.84811852642744	Adj.	YAL034C	viable	-1.42345992918126
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	FUN12	0.245393525193609	Adj.	YAL035W	viable	0.126178059611196
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	RBG1	-1.10987321083429	Adj.	YAL036C	viable	-1.95019513330018
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YAL037W	-0.0803073655799668	Adj.	YAL037W	viable	-0.0573867212732755
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	CYC3	-1.29648637417932	Adj.	YAL039C	viable	-0.793741535091569
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	CLN3	0.18102494116264	Adj.	YAL040C	viable	0.0776533118393348
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	ERV46	-0.739004004892513	Adj.	YAL042W	viable	-0.70457357484936
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YAL043C-A	-0.4385671487923	Adj.	YAL043C-A		-0.612775714069628
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	GCV3	-0.46986028404277	Adj.	YAL044C	viable	-0.392476457349595
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YAL045C	-0.0371918258274125	Adj.	YAL045C	viable	-0.0599242192554813
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	AIM1	-0.00415074407559745	Adj.	YAL046C	viable	-0.00521901103673287
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	SPC72	2.84019754157736	Adj.	YAL047C	viable	1.2456667510168
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	GEM1	-0.777623518747832	Adj.	YAL048C	viable	-0.804163608666308
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	AIM2	-0.090678556427064	Adj.	YAL049C	viable	-0.0978964993422704
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	OAF1	-0.00374757103615601	Adj.	YAL051W	viable	-0.00753504595633199
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	FLC2	-1.29074645679765	Adj.	YAL053W	viable	-1.42841150048185
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	ACS1	-0.0937980369719193	Adj.	YAL054C	viable	-0.132036133307101
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	PEX22	-0.208314974040096	Adj.	YAL055W	viable	-0.269896526944784
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	GPB2	0.00984040155102195	Adj.	YAL056W	viable	0.0109279176719271
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YAL058C-A	-0.255387698021726	Adj.	YAL058C-A		-0.240779939925512
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	CNE1	-0.27970430256493	Adj.	YAL058W	viable	-0.303099343781582
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	ECM1	-1.08252130090968	Adj.	YAL059W	viable	-1.18051949207243
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	BDH1	-1.00826805918756	Adj.	YAL060W	viable	-1.58958265455714
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	BDH2	-1.1805326859573	Adj.	YAL061W	viable	-1.50586275682308
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	GDH3	-0.0239378157928943	Adj.	YAL062W	viable	-0.0419695238450723
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	TDA8	0.102812531685671	Adj.	YAL064C-A	viable	0.091078577850344
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YAL065C	-0.98399093209159	Adj.	YAL065C	viable	-1.25947602006066
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YAL066W	-0.33976949890211	Adj.	YAL066W	viable	-0.275686084000551
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	SEO1	-0.405637099534782	Adj.	YAL067C	viable	-0.315673075007438
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	PAU8	-0.068911869118685	Adj.	YAL068C	viable	-0.0988127357676255
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	ERP1	-0.256286327468483	Adj.	YAR002C-A	viable	-0.338960571633037
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	NUP60	2.01907011649093	Adj.	YAR002W	viable	1.09135665689066
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	SWD1	-0.890854353722204	Adj.	YAR003W	viable	-0.58566932292811
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	BUD14	-1.21444742235273	Adj.	YAR014C	viable	-0.970236214681233
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	KIN3	-2.33998511625516	Adj.	YAR018C	viable	-1.29964895368324
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	PAU7	-0.177822842914908	Adj.	YAR020C	viable	-0.283200734667319
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YAR023C	-0.335007403137278	Adj.	YAR023C	viable	-0.494162908793463
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	UIP3	-0.20770695046002	Adj.	YAR027W	viable	-0.349605153369027
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YAR028W	-2.0636809283403	Adj.	YAR028W	viable	-1.39150735268877
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YAR029W	0.0832905298982467	Adj.	YAR029W	viable	0.139441273771396
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YAR030C	0.0230422323384283	Adj.	YAR030C	viable	0.0436956923806592
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	PRM9	-0.0195376240236222	Adj.	YAR031W	viable	-0.0266083218741604
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YAT1	-0.88201044836577	Adj.	YAR035W	viable	-1.11166795304553
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YAR040C	-0.0293839178980495	Adj.	YAR040C		-0.0334142924464101
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	SWH1	-0.336244183904316	Adj.	YAR042W	viable	-0.286125503203555
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YAR043C	-0.0912367955913018	Adj.	YAR043C		-0.0788064556634558
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YAR044W	0.0560415180231387	Adj.	YAR044W		0.039092401501836
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YAR047C	-0.246295850575083	Adj.	YAR047C	viable	-0.25705082762827
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	FLO1	-1.18255184683071	Adj.	YAR050W	viable	-1.73762480731019
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	ECM15	1.30271664418488	Adj.	YBL001C	viable	1.49669350058001
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	HTB2	-0.0122664582864119	Adj.	YBL002W	viable	-0.0141881682986348
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	HTA2	0.0766495945188818	Adj.	YBL003C	viable	0.0619963118305822
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	PDR3	-0.018018794129064	Adj.	YBL005W	viable	-0.0193601727166259
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	LDB7	6.98158548119025	Adj.	YBL006C	viable	1.19422809344127
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	SLA1	-0.0180955069598445	Adj.	YBL007C	viable	-0.00422619453753211
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	HIR1	-0.132014120237147	Adj.	YBL008W	viable	-0.12979322112857
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	ALK2	0.0345055081682067	Adj.	YBL009W	viable	0.02995038105042
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YBL010C	0.0661075751108091	Adj.	YBL010C	viable	0.0881657385292895
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	SCT1	1.05378788452939	Adj.	YBL011W	viable	0.994346547223415
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YBL012C	2.19144494538893	Adj.	YBL012C	viable	1.95026904126445
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	FMT1	-0.075467734102464	Adj.	YBL013W	viable	-0.100460871198159
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	ACH1	-0.0216048720864884	Adj.	YBL015W	viable	-0.0418832969844973
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	PEP1	0.0471558683171055	Adj.	YBL017C	viable	0.0535255554746936
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	APN2	0.0428176495734736	Adj.	YBL019W	viable	0.0455013889589171
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	PIM1	1.44115227817062	Adj.	YBL022C	viable	0.566829556789754
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	NCL1	2.55308376027338	Adj.	YBL024W	viable	1.85461849159502
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	RPL19B	0.61121558971147	Adj.	YBL027W	viable	0.53142463376928
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YBL028C	-0.010951020739058	Adj.	YBL028C	viable	-0.0140056805668921
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YBL029W	0.0634832830789426	Adj.	YBL029W	viable	0.0849396124972916
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	SHE1	0.104909958609092	Adj.	YBL031W	viable	0.0693558072881448
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	HEK2	0.0995747770572852	Adj.	YBL032W	viable	0.0819721713135155
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YBL036C	0.0182415999979889	Adj.	YBL036C	viable	0.0324087146373892
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	APL3	0.01374662437426	Adj.	YBL037W	viable	0.0208738637985639
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	MRPL16	0.256461485817483	Adj.	YBL038W	viable	0.152966261714013
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	URA7	8.06072742760244	Adj.	YBL039C	viable	4.66194734146736
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	FUI1	-1.37979215350384	Adj.	YBL042C	viable	-0.549984989803948
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	ECM13	-0.979620094152342	Adj.	YBL043W	viable	-0.985174978563861
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YBL044W	-1.76886927147585	Adj.	YBL044W	viable	-1.66842459404177
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	COR1	0.015017208014933	Adj.	YBL045C	viable	0.0133717486939055
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	PSY4	1.51195419847638	Adj.	YBL046W	viable	1.11397530661444
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	EDE1	0.131359361391419	Adj.	YBL047C	viable	0.075170701111995
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	RRT1	-0.0459843315267005	Adj.	YBL048W	viable	-0.064419789313764
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	MOH1	-0.198308101515122	Adj.	YBL049W	viable	-0.229582590809808
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	PIN4	1.79524873885696	Adj.	YBL051C	viable	0.956169444268302
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	SAS3	-2.41001846576591	Adj.	YBL052C	viable	-1.8588612383535
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YBL053W	-0.764975566049038	Adj.	YBL053W	viable	-1.06421253679854
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	TOD6	-0.112199315526986	Adj.	YBL054W	viable	-0.0856287161887663
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YBL055C	-0.112203201963675	Adj.	YBL055C	viable	-0.107030017036875
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	PTC3	-0.0858346853176228	Adj.	YBL056W	viable	-0.0893074908414069
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	PTH2	-0.0107460999100746	Adj.	YBL057C	viable	-0.0145042390421593
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	SHP1	0.410936252505872	Adj.	YBL058W	viable	0.178361106938684
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YBL059W	-0.304278315083418	Adj.	YBL059W	viable	-0.331523914199317
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YEL1	-0.155421973224765	Adj.	YBL060W	viable	-0.180949889982823
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	PRX1	-0.0257326483133809	Adj.	YBL064C	viable	-0.0399506384992736
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	SKT5	0.172802746393387	Adj.	YBL061C	viable	0.112271767063482
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YBL062W	0.0787030730336826	Adj.	YBL062W	viable	0.0439776905225302
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	KIP1	0.0146400310755182	Adj.	YBL063W	viable	0.0213260963542224
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YBL065W	-0.0426831273973474	Adj.	YBL065W	viable	-0.0347316832394099
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	SEF1	-0.0439071741611003	Adj.	YBL066C	viable	-0.0632555349001998
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	UBP13	-4.48210352084055	Adj.	YBL067C	viable	-1.63762125963597
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	PRS4	-0.75719122986675	Adj.	YBL068W	viable	-1.15773034224832
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	AST1	-0.00553385882915071	Adj.	YBL069W	viable	-0.00962530644786488
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YBL070C	-0.13682270716865	Adj.	YBL070C	viable	-0.177118403661408
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YBL071C	0.0939070612921013	Adj.	YBL071C	viable	0.0766926762140221
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	RPS8A	-0.130276194790284	Adj.	YBL072C	viable	-0.131572671246067
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	SSA3	-0.00562824927252813	Adj.	YBL075C	viable	-0.00851264630425513
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	ATG8	-1.24255711216395	Adj.	YBL078C	viable	-1.5589304773708
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	NUP170	0.927414209761588	Adj.	YBL079W	viable	0.568392527635621
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	PET112	-0.966045975460906	Adj.	YBL080C	viable	-0.548309500915054
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YBL081W	-0.364375532856578	Adj.	YBL081W	viable	-0.425101473979983
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	ALG3	-0.80190842138993	Adj.	YBL082C	viable	-0.814798874014925
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YBL083C	-1.25268882085245	Adj.	YBL083C	viable	-0.51473021067148
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	BOI1	-0.881450021088551	Adj.	YBL085W	viable	-0.836821442724403
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YBL086C	-0.460254911859733	Adj.	YBL086C	viable	-0.452913993414313
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	RPL23A	-0.267055033091262	Adj.	YBL087C	viable	-0.230397540833801
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	TEL1	-0.101971520147337	Adj.	YBL088C	viable	-0.141852561549881
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	AVT5	-1.81178573837965	Adj.	YBL089W	viable	-1.97318715474774
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	MRP21	-0.117402437404006	Adj.	YBL090W	viable	-0.0172898394540419
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	MAP2	-0.52242139639783	Adj.	YBL091C	viable	-0.465158451743649
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	SCS22	-2.15190435749998	Adj.	YBL091C-A	viable	-1.60555578699645
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	ROX3	0.33906375192927	Adj.	YBL093C	viable	0.10555152390802
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YBL094C	-1.12347729165632	Adj.	YBL094C	viable	-1.32553403343031
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YBL095W	-0.150475449081829	Adj.	YBL095W	viable	-0.182583761167396
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YBL096C	-0.126972962605736	Adj.	YBL096C	viable	-0.169310971583069
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	BNA4	-0.0282796978774275	Adj.	YBL098W	viable	-0.0584541037842777
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	ATP1	1.99165828242718	Adj.	YBL099W	viable	0.666630433549053
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YBL100C	0.600783805660849	Adj.	YBL100C	viable	0.324736603427168
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	ECM21	-2.98553510782647	Adj.	YBL101C	viable	-2.23254229510011
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	SFT2	-0.251848874645211	Adj.	YBL102W	viable	-0.271676084435986
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	SEA4	-1.29537970932065	Adj.	YBL104C	viable	-1.08895101844564
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	SRO77	-0.0549308051556793	Adj.	YBL106C	viable	-0.0704572735306049
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YBL107C	-0.021113397340288	Adj.	YBL107C	viable	-0.0205997261845372
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	NTH2	-0.61557543586187	Adj.	YBR001C	viable	-0.978396346177302
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	RCR1	-2.33011337569735	Adj.	YBR005W	viable	-2.16697413528652
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	UGA2	0.0292179950840672	Adj.	YBR006W		0.0234196999672038
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	DSF2	0.234472165018214	Adj.	YBR007C	viable	0.357919945394762
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	FLR1	-0.486798773028844	Adj.	YBR008C	viable	-0.538829985321209
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	HHF1	0.0214811552366309	Adj.	YBR009C	viable	0.0281405602896402
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	HHT1	0.0692479168614776	Adj.	YBR010W	viable	0.131108649356595
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YBR012C	-2.2158764448235	Adj.	YBR012C	viable	-2.95489335624509
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YBR013C	-0.252429488811258	Adj.	YBR013C	viable	-0.359269040566544
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	GRX7	-0.0160966227090388	Adj.	YBR014C	viable	-0.0248360813277799
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	MNN2	0.132090018006885	Adj.	YBR015C	viable	0.0709743620463553
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YBR016W	0.0633421939020613	Adj.	YBR016W	viable	0.117729991190583
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	GAL7	0.194431828121243	Adj.	YBR018C	viable	0.220995315796267
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	GAL10	-1.81200851855151	Adj.	YBR019C	viable	-1.75671486087857
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	GAL1	0.77373674548877	Adj.	YBR020W	viable	1.09438385060383
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	POA1	-0.0255662453289987	Adj.	YBR022W	viable	-0.0389516895866577
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	CHS3	0.412568008535235	Adj.	YBR023C	viable	0.175095959829174
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	SCO2	-0.783559948345068	Adj.	YBR024W	viable	-1.24542346187338
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	OLA1	0.170271043231347	Adj.	YBR025C	viable	0.215721398421922
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	ETR1	-0.0466776788520514	Adj.	YBR026C	viable	-0.0302244560165886
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YBR027C	0.140002680552118	Adj.	YBR027C	viable	0.106436119306435
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YPK3	-0.0779013368632416	Adj.	YBR028C	viable	-0.107037707657276
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	RKM3	0.460945287774404	Adj.	YBR030W	viable	0.474971212010399
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	RPL4A	1.14233205110061	Adj.	YBR031W	viable	0.880240716651346
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	YBR032W	0.0789144253423087	Adj.	YBR032W	viable	0.0719865510540561
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	EDS1	-0.42981999539527	Adj.	YBR033W	viable	-0.76033328390081
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	HMT1	-0.0446356181776027	Adj.	YBR034C	viable	-0.0522868734618767
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	PDX3	0.0528753716843134	Adj.	YBR035C	viable	0.0558021486785762
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	CSG2	-1.67343941921601	Adj.	YBR036C	viable	-0.315223146805353
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	SCO1	0.0386031647026951	Adj.	YBR037C	viable	0.0197198310416871
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	FIG1	-0.17362059436585	Adj.	YBR040W	viable	-0.164650913029995
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	TCM62	-0.051237731516007	Adj.	YBR044C	viable	-0.0363234935998752
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	FAT1	-0.134149302641922	Adj.	YBR041W	viable	-0.0672188353571685
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	CST26	0.0137071606165876	Adj.	YBR042C	viable	0.00958700719922717
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	QDR3	0.0398532647536788	Adj.	YBR043C	viable	0.0461299369386473
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	GIP1	-0.0749110132944235	Adj.	YBR045C	viable	-0.0995672163925332
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	ZTA1	0.83132447721009	Adj.	YBR046C	viable	1.10015060343211
7230	7230_0.1	0.1	7230_0.1_0231	0230/31	HOP	FMP23	0.00899012697499743	Adj.	YBR047W	viable	0.0144611527410998
