COMPOUND	COMPOUND_CONCENTRATION	CONCENTRATION	EXPERIMENT	EXPERIMENT_NUMBER_HIPHOP	EXPERIMENT_TYPE	GENE_NAME	SCORE	SCORE_TYPE	SYSTEMATIC_NAME	VIABILITY	Z_SCORE
1216	1216_12	12	1216_12_0033	0032/33	HIP	AIM1	0.824319183216187	Adj.	YAL046C	viable	0.870929295262395
1216	1216_12	12	1216_12_0033	0032/33	HIP	SPC72	-2.66387406539747	Adj.	YAL047C	viable	-3.13761202601962
1216	1216_12	12	1216_12_0033	0032/33	HIP	GEM1	1.1067899012827	Adj.	YAL048C	viable	1.08292664566105
1216	1216_12	12	1216_12_0033	0032/33	HIP	AIM2	0.0403944487046607	Adj.	YAL049C	viable	0.0280449833009877
1216	1216_12	12	1216_12_0033	0032/33	HIP	OAF1	-0.0495208725040238	Adj.	YAL051W	viable	-0.0610527804681387
1216	1216_12	12	1216_12_0033	0032/33	HIP	FLC2	0.548301615932176	Adj.	YAL053W	viable	0.712847935297978
1216	1216_12	12	1216_12_0033	0032/33	HIP	ACS1	0.537456013033612	Adj.	YAL054C	viable	0.663866288665926
1216	1216_12	12	1216_12_0033	0032/33	HIP	PEX22	0.00145118864197563	Adj.	YAL055W	viable	0.0016257760015197
1216	1216_12	12	1216_12_0033	0032/33	HIP	GPB2	-0.0100240700937705	Adj.	YAL056W	viable	-0.00937939956972187
1216	1216_12	12	1216_12_0033	0032/33	HIP	YAL058C-A	0.151518019767504	Adj.	YAL058C-A		0.16202422302852
1216	1216_12	12	1216_12_0033	0032/33	HIP	CNE1	-0.15337041356365	Adj.	YAL058W	viable	-0.166108491373308
1216	1216_12	12	1216_12_0033	0032/33	HIP	ECM1	1.10052007745351	Adj.	YAL059W	viable	1.13378092220544
1216	1216_12	12	1216_12_0033	0032/33	HIP	BDH1	-0.116864053392126	Adj.	YAL060W	viable	-0.140512243002019
1216	1216_12	12	1216_12_0033	0032/33	HIP	BDH2	1.36186749891961	Adj.	YAL061W	viable	0.96346626047511
1216	1216_12	12	1216_12_0033	0032/33	HIP	GDH3	-0.0172650724966567	Adj.	YAL062W	viable	-0.0233218997853441
1216	1216_12	12	1216_12_0033	0032/33	HIP	TDA8	-0.0603334715804627	Adj.	YAL064C-A	viable	-0.0450516898322602
1216	1216_12	12	1216_12_0033	0032/33	HIP	YAL065C	0.0121431541242282	Adj.	YAL065C	viable	0.0107205335402383
1216	1216_12	12	1216_12_0033	0032/33	HIP	YAL066W	-0.0429289413936553	Adj.	YAL066W	viable	-0.0363300235190885
1216	1216_12	12	1216_12_0033	0032/33	HIP	SEO1	0.604264037276235	Adj.	YAL067C	viable	0.48665415470459
1216	1216_12	12	1216_12_0033	0032/33	HIP	PAU8	0.254429159731534	Adj.	YAL068C	viable	0.277983960762209
1216	1216_12	12	1216_12_0033	0032/33	HIP	ERP1	1.35590443678942E-05	Adj.	YAR002C-A	viable	1.26631043609035E-05
1216	1216_12	12	1216_12_0033	0032/33	HIP	NUP60	0.735719292448338	Adj.	YAR002W	viable	0.198471740394173
1216	1216_12	12	1216_12_0033	0032/33	HIP	SWD1	-0.0225833808533456	Adj.	YAR003W	viable	-0.0256571957378018
1216	1216_12	12	1216_12_0033	0032/33	HIP	RFA1	-0.188450446134321	Adj.	YAR007C	inviable	-0.155754512247924
1216	1216_12	12	1216_12_0033	0032/33	HIP	SEN34	0.0809819670717401	Adj.	YAR008W	inviable	0.064933900467545
1216	1216_12	12	1216_12_0033	0032/33	HIP	BUD14	-0.0305011106609371	Adj.	YAR014C	viable	-0.0334235572800222
1216	1216_12	12	1216_12_0033	0032/33	HIP	ADE1	0.311608687344121	Adj.	YAR015W	viable	0.420643257194216
1216	1216_12	12	1216_12_0033	0032/33	HIP	KIN3	-0.338486748119181	Adj.	YAR018C	viable	-0.115060801769255
1216	1216_12	12	1216_12_0033	0032/33	HIP	CDC15	0.038571955647096	Adj.	YAR019C	inviable	0.0344338844696559
1216	1216_12	12	1216_12_0033	0032/33	HIP	PAU7	0.13345320463687	Adj.	YAR020C	viable	0.13463575942193
1216	1216_12	12	1216_12_0033	0032/33	HIP	YAR023C	0.0166046437981479	Adj.	YAR023C	viable	0.0194847098901054
1216	1216_12	12	1216_12_0033	0032/33	HIP	UIP3	-0.081173490547898	Adj.	YAR027W	viable	-0.0813965664443598
1216	1216_12	12	1216_12_0033	0032/33	HIP	YAR028W	-0.179401130235091	Adj.	YAR028W	viable	-0.141392424587686
1216	1216_12	12	1216_12_0033	0032/33	HIP	YAR029W	0.295940759521854	Adj.	YAR029W	viable	0.338524297976094
1216	1216_12	12	1216_12_0033	0032/33	HIP	YAR030C	0.0609549506349876	Adj.	YAR030C	viable	0.0755171340296786
1216	1216_12	12	1216_12_0033	0032/33	HIP	PRM9	0.655661935104051	Adj.	YAR031W	viable	0.719917247508456
1216	1216_12	12	1216_12_0033	0032/33	HIP	YAT1	-0.0709147893414593	Adj.	YAR035W	viable	-0.0649115275503244
1216	1216_12	12	1216_12_0033	0032/33	HIP	YAR040C	0.606430967027143	Adj.	YAR040C		0.561173208186331
1216	1216_12	12	1216_12_0033	0032/33	HIP	SWH1	1.90127988431261	Adj.	YAR042W	viable	1.51957172083561
1216	1216_12	12	1216_12_0033	0032/33	HIP	YAR043C	0.446916431709775	Adj.	YAR043C		0.319132641143799
1216	1216_12	12	1216_12_0033	0032/33	HIP	YAR044W	-0.0245783865967624	Adj.	YAR044W		-0.0163605033653472
1216	1216_12	12	1216_12_0033	0032/33	HIP	YAR047C	-0.939260935739747	Adj.	YAR047C	viable	-0.211573068433755
1216	1216_12	12	1216_12_0033	0032/33	HIP	FLO1	0.0616414834852915	Adj.	YAR050W	viable	0.052467777343421
1216	1216_12	12	1216_12_0033	0032/33	HIP	ECM15	-0.302992555818821	Adj.	YBL001C	viable	-0.0296410778985286
1216	1216_12	12	1216_12_0033	0032/33	HIP	HTB2	-1.47747158990132	Adj.	YBL002W	viable	-0.161249530662277
1216	1216_12	12	1216_12_0033	0032/33	HIP	UTP20	-0.410946606552923	Adj.	YBL004W	inviable	-0.44476023987236
1216	1216_12	12	1216_12_0033	0032/33	HIP	LDB7	-0.022676031603563	Adj.	YBL006C	viable	-0.0250557756003167
1216	1216_12	12	1216_12_0033	0032/33	HIP	SLA1	1.72568243767524	Adj.	YBL007C	viable	1.77241201181288
1216	1216_12	12	1216_12_0033	0032/33	HIP	HIR1	0.119931559479898	Adj.	YBL008W	viable	0.149434732694024
1216	1216_12	12	1216_12_0033	0032/33	HIP	ALK2	-1.30146805794788	Adj.	YBL009W	viable	-1.34986658237287
1216	1216_12	12	1216_12_0033	0032/33	HIP	YBL010C	-0.974680814602187	Adj.	YBL010C	viable	-1.19729719103515
1216	1216_12	12	1216_12_0033	0032/33	HIP	SCT1	-7.3105138555642	Adj.	YBL011W	viable	-0.682167448568767
1216	1216_12	12	1216_12_0033	0032/33	HIP	YBL012C	-1.62763164047752	Adj.	YBL012C	viable	-1.64593108048443
1216	1216_12	12	1216_12_0033	0032/33	HIP	FMT1	-0.655665838747732	Adj.	YBL013W	viable	-0.283472191029682
1216	1216_12	12	1216_12_0033	0032/33	HIP	ACH1	0.94828279457106	Adj.	YBL015W	viable	1.1287657879253
1216	1216_12	12	1216_12_0033	0032/33	HIP	FUS3	0.318782049067387	Adj.	YBL016W	viable	0.401116303046495
1216	1216_12	12	1216_12_0033	0032/33	HIP	PEP1	0.141754173244969	Adj.	YBL017C	viable	0.155541171635305
1216	1216_12	12	1216_12_0033	0032/33	HIP	POP8	0.354800361350884	Adj.	YBL018C	inviable	0.433595843753576
1216	1216_12	12	1216_12_0033	0032/33	HIP	APN2	-0.360652323674652	Adj.	YBL019W	viable	-0.339012747529522
1216	1216_12	12	1216_12_0033	0032/33	HIP	RFT1	0.684903624786423	Adj.	YBL020W	inviable	0.963914278443836
1216	1216_12	12	1216_12_0033	0032/33	HIP	MCM2	-0.109131334668822	Adj.	YBL023C	inviable	-0.0433832974476833
1216	1216_12	12	1216_12_0033	0032/33	HIP	NCL1	-0.045839902862454	Adj.	YBL024W	viable	-0.0515695953698143
1216	1216_12	12	1216_12_0033	0032/33	HIP	RRN10	-1.14421186078868	Adj.	YBL025W	viable	-1.33398326766521
1216	1216_12	12	1216_12_0033	0032/33	HIP	LSM2	-0.184795641063177	Adj.	YBL026W	inviable	-0.0823086079569365
1216	1216_12	12	1216_12_0033	0032/33	HIP	RPL19B	1.80427824301405	Adj.	YBL027W	viable	0.63035372648953
1216	1216_12	12	1216_12_0033	0032/33	HIP	YBL028C	-0.0959736454525208	Adj.	YBL028C	viable	-0.141965768645346
1216	1216_12	12	1216_12_0033	0032/33	HIP	YBL029W	1.03355358203762	Adj.	YBL029W	viable	1.29159136580721
1216	1216_12	12	1216_12_0033	0032/33	HIP	PET9	-0.0348567859395942	Adj.	YBL030C	inviable	-0.0284997264154608
1216	1216_12	12	1216_12_0033	0032/33	HIP	SHE1	0.085066879160124	Adj.	YBL031W	viable	0.095962914151534
1216	1216_12	12	1216_12_0033	0032/33	HIP	HEK2	-0.0565382868478511	Adj.	YBL032W	viable	-0.0470171400881193
1216	1216_12	12	1216_12_0033	0032/33	HIP	RIB1	0.30580387779559	Adj.	YBL033C	viable	0.264864938686152
1216	1216_12	12	1216_12_0033	0032/33	HIP	STU1	0.317280081730853	Adj.	YBL034C	inviable	0.386893560313424
1216	1216_12	12	1216_12_0033	0032/33	HIP	POL12	-0.396867297213101	Adj.	YBL035C	inviable	-0.506246146827807
1216	1216_12	12	1216_12_0033	0032/33	HIP	YBL036C	-0.388025455539352	Adj.	YBL036C	viable	-0.474535334512125
1216	1216_12	12	1216_12_0033	0032/33	HIP	APL3	-0.0598597001619228	Adj.	YBL037W	viable	-0.0847919075392754
1216	1216_12	12	1216_12_0033	0032/33	HIP	MRPL16	-0.527076462874927	Adj.	YBL038W	viable	-0.494672904916405
1216	1216_12	12	1216_12_0033	0032/33	HIP	URA7	0.735210585444709	Adj.	YBL039C	viable	0.837014023220886
1216	1216_12	12	1216_12_0033	0032/33	HIP	ERD2	-0.00646421505117307	Adj.	YBL040C	inviable	-0.00981199885003948
1216	1216_12	12	1216_12_0033	0032/33	HIP	PRE7	-0.263438236285582	Adj.	YBL041W	inviable	-0.287460789938444
1216	1216_12	12	1216_12_0033	0032/33	HIP	FUI1	-1.15354417650831	Adj.	YBL042C	viable	-0.4652104738688
1216	1216_12	12	1216_12_0033	0032/33	HIP	ECM13	0.107430077703764	Adj.	YBL043W	viable	0.149099906256547
1216	1216_12	12	1216_12_0033	0032/33	HIP	YBL044W	-3.5903242389518	Adj.	YBL044W	viable	-1.28582284905496
1216	1216_12	12	1216_12_0033	0032/33	HIP	COR1	-0.0371331663211839	Adj.	YBL045C	viable	-0.0432275297379071
1216	1216_12	12	1216_12_0033	0032/33	HIP	PSY4	-0.311198747433607	Adj.	YBL046W	viable	-0.0501315769480284
1216	1216_12	12	1216_12_0033	0032/33	HIP	EDE1	-22.9974795854327	Adj.	YBL047C	viable	-2.13535838184857
1216	1216_12	12	1216_12_0033	0032/33	HIP	RRT1	0.00907788853574858	Adj.	YBL048W	viable	0.0120347565272416
1216	1216_12	12	1216_12_0033	0032/33	HIP	MOH1	-2.21101223179135	Adj.	YBL049W	viable	-2.66957037827649
1216	1216_12	12	1216_12_0033	0032/33	HIP	SEC17	-0.0867710155235556	Adj.	YBL050W	inviable	-0.0732963690378849
1216	1216_12	12	1216_12_0033	0032/33	HIP	PIN4	0.0064818681776454	Adj.	YBL051C	viable	0.00885313627328454
1216	1216_12	12	1216_12_0033	0032/33	HIP	SAS3	-0.86072909896192	Adj.	YBL052C	viable	-0.855118789186265
1216	1216_12	12	1216_12_0033	0032/33	HIP	YBL053W	-0.0312871441167778	Adj.	YBL053W	viable	-0.0330221280322534
1216	1216_12	12	1216_12_0033	0032/33	HIP	TOD6	-0.314202358943156	Adj.	YBL054W	viable	-0.242331016478625
1216	1216_12	12	1216_12_0033	0032/33	HIP	YBL055C	0.100288348768355	Adj.	YBL055C	viable	0.093556820794918
1216	1216_12	12	1216_12_0033	0032/33	HIP	PTC3	-0.848893528570886	Adj.	YBL056W	viable	-0.771635817802387
1216	1216_12	12	1216_12_0033	0032/33	HIP	PTH2	-0.0875131672594871	Adj.	YBL057C	viable	-0.108901001380683
1216	1216_12	12	1216_12_0033	0032/33	HIP	SHP1	-0.0509635791878845	Adj.	YBL058W	viable	-0.0534329971353614
1216	1216_12	12	1216_12_0033	0032/33	HIP	YBL059W	-0.0096192318937903	Adj.	YBL059W	viable	-0.0149585142808857
1216	1216_12	12	1216_12_0033	0032/33	HIP	YEL1	-1.454739393481	Adj.	YBL060W	viable	-1.91827217259882
1216	1216_12	12	1216_12_0033	0032/33	HIP	SKT5	-0.123661819791201	Adj.	YBL061C	viable	-0.154839223787742
1216	1216_12	12	1216_12_0033	0032/33	HIP	YBL062W	-0.0949579313684418	Adj.	YBL062W	viable	-0.0945619312312692
1216	1216_12	12	1216_12_0033	0032/33	HIP	KIP1	-0.0232756815553786	Adj.	YBL063W	viable	-0.0318515581971955
1216	1216_12	12	1216_12_0033	0032/33	HIP	PRX1	-0.0395680399990906	Adj.	YBL064C	viable	-0.044245104805968
1216	1216_12	12	1216_12_0033	0032/33	HIP	YBL065W	-1.47039178663923	Adj.	YBL065W	viable	-0.452314048381869
1216	1216_12	12	1216_12_0033	0032/33	HIP	SEF1	-0.537336423481463	Adj.	YBL066C	viable	-0.453074046655729
1216	1216_12	12	1216_12_0033	0032/33	HIP	UBP13	-6.37690779849115	Adj.	YBL067C	viable	-1.73485607590631
1216	1216_12	12	1216_12_0033	0032/33	HIP	PRS4	0.0381825306835488	Adj.	YBL068W	viable	0.036062950170624
1216	1216_12	12	1216_12_0033	0032/33	HIP	YBL070C	0.0339377920671512	Adj.	YBL070C	viable	0.0381855119746307
1216	1216_12	12	1216_12_0033	0032/33	HIP	YBL071C	-0.522907867885513	Adj.	YBL071C	viable	-0.63278797813494
1216	1216_12	12	1216_12_0033	0032/33	HIP	RPS8A	1.26108375863102	Adj.	YBL072C	viable	0.593337169146628
1216	1216_12	12	1216_12_0033	0032/33	HIP	YBL073W	-0.140988306138259	Adj.	YBL073W	inviable	-0.173027655068688
1216	1216_12	12	1216_12_0033	0032/33	HIP	AAR2	0.0186189283081353	Adj.	YBL074C	inviable	0.0251264198092202
1216	1216_12	12	1216_12_0033	0032/33	HIP	ILS1	-1.71642765588837	Adj.	YBL076C	inviable	-1.87305421911349
1216	1216_12	12	1216_12_0033	0032/33	HIP	YBL077W	0.294217341070751	Adj.	YBL077W	inviable	0.36247589322701
1216	1216_12	12	1216_12_0033	0032/33	HIP	ATG8	-0.520560141067141	Adj.	YBL078C	viable	-0.505278652014377
1216	1216_12	12	1216_12_0033	0032/33	HIP	NUP170	0.0857830594830818	Adj.	YBL079W	viable	0.0596266596076319
1216	1216_12	12	1216_12_0033	0032/33	HIP	PET112	-0.577064611607033	Adj.	YBL080C	viable	-0.562232797326985
1216	1216_12	12	1216_12_0033	0032/33	HIP	YBL081W	-0.306046325968211	Adj.	YBL081W	viable	-0.273039440136991
1216	1216_12	12	1216_12_0033	0032/33	HIP	ALG3	-0.0854294005772336	Adj.	YBL082C	viable	-0.0978007323558769
1216	1216_12	12	1216_12_0033	0032/33	HIP	YBL083C	-0.531135299324006	Adj.	YBL083C	viable	-0.498504554779826
1216	1216_12	12	1216_12_0033	0032/33	HIP	CDC27	-0.0826945710278867	Adj.	YBL084C	inviable	-0.0681723505558216
1216	1216_12	12	1216_12_0033	0032/33	HIP	BOI1	-0.176957078323583	Adj.	YBL085W	viable	-0.187221474057191
1216	1216_12	12	1216_12_0033	0032/33	HIP	YBL086C	0.441758640013565	Adj.	YBL086C	viable	0.373859839276886
1216	1216_12	12	1216_12_0033	0032/33	HIP	RPL23A	-0.0647166815206456	Adj.	YBL087C	viable	-0.025794473623707
1216	1216_12	12	1216_12_0033	0032/33	HIP	TEL1	-0.059713886639938	Adj.	YBL088C	viable	-0.0656211602731147
1216	1216_12	12	1216_12_0033	0032/33	HIP	AVT5	-0.871553931928523	Adj.	YBL089W	viable	-0.796240046216581
1216	1216_12	12	1216_12_0033	0032/33	HIP	MRP21	-0.0113118016948793	Adj.	YBL090W	viable	-0.0117131190366727
1216	1216_12	12	1216_12_0033	0032/33	HIP	SCS22	-2.50491992419087	Adj.	YBL091C-A	viable	-1.61781290599749
1216	1216_12	12	1216_12_0033	0032/33	HIP	RPL32	-0.3820749657324	Adj.	YBL092W	inviable	-0.206405546097723
1216	1216_12	12	1216_12_0033	0032/33	HIP	ROX3	0.12697512290296	Adj.	YBL093C	viable	0.0395716486279083
1216	1216_12	12	1216_12_0033	0032/33	HIP	YBL094C	-0.408902710254541	Adj.	YBL094C	viable	-0.45785593850723
1216	1216_12	12	1216_12_0033	0032/33	HIP	YBL095W	-1.8470196705985	Adj.	YBL095W	viable	-1.79472172707
1216	1216_12	12	1216_12_0033	0032/33	HIP	YBL096C	-0.0269443751814415	Adj.	YBL096C	viable	-0.022855413301855
1216	1216_12	12	1216_12_0033	0032/33	HIP	BRN1	0.0750711726334404	Adj.	YBL097W	inviable	0.0745048903660164
1216	1216_12	12	1216_12_0033	0032/33	HIP	BNA4	0.125325228341038	Adj.	YBL098W	viable	0.168727722109491
1216	1216_12	12	1216_12_0033	0032/33	HIP	ATP1	-0.055805318602304	Adj.	YBL099W	viable	-0.0448090814301259
1216	1216_12	12	1216_12_0033	0032/33	HIP	YBL100C	-0.676748434336118	Adj.	YBL100C	viable	-0.816125442748152
1216	1216_12	12	1216_12_0033	0032/33	HIP	ECM21	1.02105383208064	Adj.	YBL101C	viable	1.05936671347514
1216	1216_12	12	1216_12_0033	0032/33	HIP	SFT2	2.09923999585963	Adj.	YBL102W	viable	2.39735308109485
1216	1216_12	12	1216_12_0033	0032/33	HIP	RTG3	1.98247801303107	Adj.	YBL103C	viable	1.74928743160527
1216	1216_12	12	1216_12_0033	0032/33	HIP	SEA4	-0.297282670968826	Adj.	YBL104C	viable	-0.374732200473292
1216	1216_12	12	1216_12_0033	0032/33	HIP	PKC1	0.0523032803645053	Adj.	YBL105C	inviable	0.0564493184115275
1216	1216_12	12	1216_12_0033	0032/33	HIP	SRO77	0.0656787762522072	Adj.	YBL106C	viable	0.0678326512368395
1216	1216_12	12	1216_12_0033	0032/33	HIP	YBL107C	0.0120399146139334	Adj.	YBL107C	viable	0.00982174802092352
1216	1216_12	12	1216_12_0033	0032/33	HIP	NTH2	-0.033474975760009	Adj.	YBR001C	viable	-0.0389632213995007
1216	1216_12	12	1216_12_0033	0032/33	HIP	RER2	3.32014655546574	Adj.	YBR002C	inviable	2.24898115301399
1216	1216_12	12	1216_12_0033	0032/33	HIP	COQ1	0.101388193632589	Adj.	YBR003W	viable	0.119445756050671
1216	1216_12	12	1216_12_0033	0032/33	HIP	GPI18	0.00787825562285548	Adj.	YBR004C	inviable	0.00805549090952964
1216	1216_12	12	1216_12_0033	0032/33	HIP	RCR1	-2.32813942296901	Adj.	YBR005W	viable	-2.73883751064733
1216	1216_12	12	1216_12_0033	0032/33	HIP	UGA2	0.259708783327915	Adj.	YBR006W		0.257721801384433
1216	1216_12	12	1216_12_0033	0032/33	HIP	DSF2	-0.0450327932778339	Adj.	YBR007C	viable	-0.0384859496747076
1216	1216_12	12	1216_12_0033	0032/33	HIP	FLR1	0.009899475357746	Adj.	YBR008C	viable	0.0120363607263807
1216	1216_12	12	1216_12_0033	0032/33	HIP	HHF1	0.0702397616652451	Adj.	YBR009C	viable	0.0836744654711436
1216	1216_12	12	1216_12_0033	0032/33	HIP	HHT1	-0.821646002941662	Adj.	YBR010W	viable	-0.751266970257152
1216	1216_12	12	1216_12_0033	0032/33	HIP	IPP1	0.0553299174249093	Adj.	YBR011C	inviable	0.0642818727980114
1216	1216_12	12	1216_12_0033	0032/33	HIP	YBR012C	-0.127356914913421	Adj.	YBR012C	viable	-0.175370026876017
1216	1216_12	12	1216_12_0033	0032/33	HIP	YBR013C	0.107912828285643	Adj.	YBR013C	viable	0.116350732494747
1216	1216_12	12	1216_12_0033	0032/33	HIP	GRX7	1.97511325046788	Adj.	YBR014C	viable	1.47864389460298
1216	1216_12	12	1216_12_0033	0032/33	HIP	MNN2	-0.0259849674807663	Adj.	YBR015C	viable	-0.0310099836001367
1216	1216_12	12	1216_12_0033	0032/33	HIP	YBR016W	-1.68336496091593	Adj.	YBR016W	viable	-1.28158937614209
1216	1216_12	12	1216_12_0033	0032/33	HIP	KAP104	0.235778701561334	Adj.	YBR017C	viable	0.306026130370181
1216	1216_12	12	1216_12_0033	0032/33	HIP	GAL7	-3.08988261519605	Adj.	YBR018C	viable	-2.65060205661328
1216	1216_12	12	1216_12_0033	0032/33	HIP	GAL10	-0.125949921377318	Adj.	YBR019C	viable	-0.135373189782726
1216	1216_12	12	1216_12_0033	0032/33	HIP	GAL1	-1.28399769067571	Adj.	YBR020W	viable	-1.62176982576199
1216	1216_12	12	1216_12_0033	0032/33	HIP	FUR4	-1.15302880790732	Adj.	YBR021W	viable	-0.586200393135506
1216	1216_12	12	1216_12_0033	0032/33	HIP	POA1	-0.0455834717787175	Adj.	YBR022W	viable	-0.052179510081229
1216	1216_12	12	1216_12_0033	0032/33	HIP	CHS3	-1.55320000229045	Adj.	YBR023C	viable	-1.44041204005831
1216	1216_12	12	1216_12_0033	0032/33	HIP	SCO2	-0.792133148084724	Adj.	YBR024W	viable	-1.01042330942712
