orf	hap a (post-SGA) | growth (colony size) | expression of human TDP-43 [GAL] | SC - Leu, Gal [2%] | Armakola M~Gitler AD, 2012	hap a (post-SGA) | growth (colony size) | expression of human TDP-43 [GAL] | SC - Ura, Gal [2%] | Armakola M~Gitler AD, 2012
YDR389W	-0.6067339563185424	-0.1517716214553512
YDR391C	-0.18638899390834837	-0.29265909151730896
YDR392W		0.6053010413845115
YDR393W	0.2682961751251916	-0.4788399127828546
YDR395W	-1.3082792930982907	0.6611460301388438
YDR399W	0.5761243181250942	0.2917510170171611
YDR400W	-1.1663844803724215	0.08793908911004872
YDR401W	0.8300573800900399	0.02282589818407131
YDR402C	0.8714549429395513	-0.0419043616226418
YDR403W	0.4145037130693227	0.052637102192366135
YDR405W		-1.4868297553926817
YDR406W	-0.13377486498102045	0.11804588544905653
YDR408C		2.812251111524403
YDR409W		-0.06425111343758706
YDR410C		
YDR411C	0.11609656572562578	-0.11492807759786544
YDR414C		-0.11481548158248378
YDR415C		0.24988143415461572
YDR417C	-0.30457220844976707	2.7257178822606094
YDR418W		1.633646238442736
YDR419W	-0.1049817217058495	-0.1597813027841769
YDR420W	-0.5635147192198994	-0.09916532619325372
YDR421W		0.010655004910315803
YDR422C	-0.02541849846178593	-0.17211276580537943
YDR423C		-0.2502662387745906
YDR424C	-0.027303567720611103	0.2659605830793809
YDR425W		-0.1163370777040302
YDR426C	-0.21582105943807658	0.022690434584668875
YDR428C	-0.3035628604522952	-0.05866329779015638
YDR430C	0.6365851333012411	-0.38479335523442854
YDR431W	3.8233403970433453	-0.5125262867660463
YDR432W	0.8135709484515316	-1.4868297553926817
YDR433W	-0.0679963272270602	-0.08069293330936833
YDR435C	-0.06311304692155761	1.7630975008508305
YDR436W		-0.03405665711797187
YDR438W	-0.003517387171815214	0.4428828723674261
YDR439W	-0.4907633519193649	0.5979053763840613
YDR440W	0.6796005119373406	-0.014322807813603245
YDR441C	0.6080505422224668	0.26237893739748236
YDR442W	-0.12366833309254166	-0.8337363144889701
YDR443C	0.5819056944012537	-0.7894144830574218
YDR444W		0.41722665428996264
YDR445C	0.5491721162098442	-0.2674405131728762
YDR446W	0.05733187781862957	0.09524468668003501
YDR447C		0.8606382520220628
YDR448W	2.0684627349388798	-0.5787714971802695
YDR450W	1.8010072687984449	2.454356762144219
YDR451C	-0.21195769296499473	0.25934799913878087
YDR452W	0.6707854979914397	1.5834680922167566
YDR453C		0.28750404870113627
YDR455C	0.41398909475534074	-0.9679843521040271
YDR456W	1.8214055454468596	-0.8950605111121072
YDR457W	0.7266358800116468	1.2886270858154727
YDR458C	-0.03148950291948597	-0.37372708098802726
YDR459C	0.5418319685188698	-0.036898204305803595
YDR461W		
YDR462W		
YDR463W	-0.4252564182755618	0.9391409194460187
YDR465C	1.1343354025471106	0.25091082569561907
YDR466W	0.9004078167783616	0.4746179208959917
YDR467C	0.48697539650356264	0.9934237241560526
YDR469W	2.1741708060041565	-0.906096978796906
YDR470C	1.3099103679718709	-1.4868297553926817
YDR471W	2.493456043206889	0.3579874416918203
YDR475C	0.4034564075239228	-0.5387837996741833
YDR476C	0.9180148484411569	-0.42094885642658
YDR477W		-0.5795420695261084
YDR479C	-0.4761532882638413	-0.18946259826959316
YDR480W	-0.3767573713009808	0.1376140863700036
YDR481C	0.8013667875658437	0.1790349497580393
YDR482C	0.8400141257301253	0.44127366616920466
YDR483W	-1.2811512011071264	0.2549599921181051
YDR484W		0.11385637911612563
YDR485C	0.05944753088722202	0.20043436883359056
YDR486C	-0.19000561705938818	0.4644914686591376
YDR488C	1.1144989797100964	0.7041450916064002
YDR490C	-0.4778978940698163	0.7073792446809545
YDR491C	0.5835521000941742	0.19872190833743125
YDR492W	-0.07967965460173723	0.11978652066761124
YDR493W	0.590950670637219	-0.2317322476621377
YDR494W	0.704185966824036	-0.6306631809184163
YDR495C		-1.4868297553926817
YDR496C	1.9118646306020552	1.6129923658350453
YDR497C	1.8418255752848751	1.4266389707026725
YDR500C	1.8257574264064025	1.645716452981607
YDR501W		0.4051859667806769
YDR502C		0.07613502955823646
YDR503C	-0.27818123882621476	0.4157091119804873
YDR504C	0.283275421484224	0.07120876716115238
YDR505C	-0.08277668728117206	-0.08347855286145421
YDR506C	0.15632194241551153	-0.0020015732654664535
YDR507C	0.23335558046886679	-0.4128010809026982
YDR508C	0.24694137965404953	-0.6066756738620038
YDR509W	-0.4547431775391432	-0.8776143614092949
YDR511W	0.5896840134827562	0.27313078239527444
YDR512C	0.695537520158506	-0.7564238772573357
YDR513W	1.0452449037776494	0.1813043710551874
YDR514C		0.15834899156262253
YDR515W	-0.029619971653232716	-0.032471584986756674
YDR516C	0.576962748204275	0.17626974052014605
YDR517W	0.7122141368260948	0.3984056710795555
YDR518W	0.4986960150604122	0.2818487532220422
YDR519W	-0.34276024355362295	0.19423381195059944
YDR520C	0.16022881526779476	0.017990084653521844
YDR521W		0.08418309698433288
YDR522C	0.52716223897187	-0.10790034580248802
YDR523C	0.5868299950071462	0.23373642059725191
YDR524C	-0.22628682971481812	-0.3007650300603104
YDR524C-B	0.14617003958872282	
YDR524W-C	0.45903311370162997	
YDR525W		-0.1797891969482669
YDR525W-A		-0.3935985928165049
YDR528W	1.6034988730591644	-0.43431154740482264
YDR529C	-0.24626060840616804	-1.4868297553926817
YDR530C	-0.07924583384912927	0.22973282583306215
YDR532C		3.9681481435887567
YDR533C	-0.024301627555716424	0.21547749590969148
YDR534C	0.5666660312867159	0.41529373997215485
YDR535C	-0.10640251574662575	-0.14860112104029033
YDR536W	-0.5680170079475385	-0.15307860750187233
YDR537C	1.1139097790317694	-0.4661944020638733
YDR538W		0.17864894452112332
YDR539W	-0.3791017436202319	-0.11220190562625984
YDR540C	-0.17477154762217625	-0.05792520160333788
YDR541C	-0.14382856769475466	-0.15087472836192534
YEL001C	1.0262344806257584	0.047654518238452626
YEL003W	1.0188464759176628	0.32566726888258485
YEL004W		
YEL005C	0.07983399866128212	0.11612480658835786
YEL006W		0.15631081502963476
YEL007W	-0.4996802950965376	-0.007666258723836329
YEL008W	0.21952863163896785	-0.481305440690901
YEL009C		-0.9471543408093397
YEL010W	0.6157673308533845	-0.10558352883026158
YEL011W	0.0011800587425272267	-0.22202144923440345
YEL012W	1.8301745669347476	0.09246164608227012
YEL013W	-1.9998759639940913	-0.028457202016936203
YEL014C	-1.0037178576567083	0.17512068089794364
YEL015W	-0.3342926591216301	0.11767656471066033
YEL016C	0.27190844763831123	-0.007943212786322693
YEL017C-A	0.3146665171174198	0.19972542896697762
YEL017W	-0.13207252251484103	0.16102086166075247
YEL020C	-0.5139876786567603	0.10579815148414852
YEL022W	0.5870394471470156	
YEL023C	-0.2816312946968836	0.21139107860510503
YEL024W	0.7794190622981573	-1.346869612502851
YEL025C		-0.0594369638908104
YEL027W		-0.40767703654681886
YEL028W	-0.8156124335022501	0.07406646401353376
YEL029C		
YEL030W		0.02484190131379785
YEL031W		
YEL033W		0.7924210220533382
YEL036C		-0.9956127463050893
YEL037C		-0.5789382137277389
YEL038W	0.4591953303440808	0.6379694840308765
YEL039C	0.16372237751766494	0.8365038187227732
YEL040W	0.8014519357651378	0.7031267258899254
YEL041W	-0.05162425521388097	-0.2301207694803478
YEL042W	0.24516445482352492	-0.013372850850189834
YEL043W		-0.31286636716026855
YEL044W		-0.20310062176767987
YEL045C		-1.4868297553926817
YEL046C		-1.4868297553926817
YEL047C	-0.7808427567642163	1.0302572265661414
YEL048C		0.6975501994911323
YEL049W		0.45480562847909095
YEL050C	1.9972894061639495	-1.0934824094094278
YEL051W		-1.0732929389150192
YEL052W		2.453621453673381
YEL053C		2.104576266031989
YEL054C		1.0341069336687958
YEL056W	-0.8931830645788909	0.7395855246535512
YEL057C	-0.20367905052267649	0.8394957192325957
YEL059C-A	-0.8004734565795784	
YEL059W	-0.07664601693199583	0.8331447159039369
YEL060C	0.27340195948432405	4.341692825305343
YEL061C		-0.3688765233994169
YEL062W		11.151074245602937
YEL063C		-1.4868297553926817
YEL064C		-1.4868297553926817
YEL065W		4.104682201751101
YEL066W		1.1652608014418873
YEL067C	-1.286323488074467	0.5970577619761385
YEL068C	0.3075233911722573	0.9226152583535724
YEL071W	-1.7138619195257565	0.4954360201985798
YEL072W		
YER001W	2.133228817096854	0.0920158527178548
YER002W	-1.5636325275843097	0.7152124589979428
YER004W	0.06825135747847111	0.20984262239174065
YER005W	0.15333491872348592	0.13599649359098512
YER007C-A	1.105898390061688	0.18255481003403115
YER007W	-0.7093928517215058	-0.13364750039214984
YER010C	0.13150155308112876	0.24898154258989993
YER011W	0.38107403281069124	0.14623935258487505
YER014C-A		
YER014W		0.13672369154508157
YER015W		
YER016W	-0.06769675473027358	0.4567053958970996
YER017C	0.5817540435937517	-1.1920898734393686
YER019C-A	0.5083146539821327	0.22863944059601335
YER019W	-0.17127425625408885	-0.3589195905953195
YER020W		-1.0217404728810366
YER024W	1.1120197376153211	0.31699309683213983
YER026C	4.9328636971854465	
YER027C	0.43283916582388954	-0.04948262919658496
YER028C	-0.5698560847483508	0.29155970107910023
YER030W	-0.1645189586035215	0.5511773243236615
YER031C	0.9925369253751871	0.2552320599003269
YER032W	-1.350302726288599	0.4264112708048941
YER033C	-1.4499056093125173	0.2813169948370648
YER034W	-0.03245969517567655	0.16546465336751687
YER035W	0.17003826073829842	0.250440083133228
YER037W	-0.04643456569486017	0.13538311543865225
YER038W-A	-0.20005931977312238	0.02310209539609649
YER039C	-0.5044778056830432	-0.06681766482703097
YER039C-A	-0.305303737140053	-0.07284711304659974
YER040W	1.0207893465088553	2.694219002983891
YER041W		-0.009732297731199048
YER042W	0.14554603380703457	0.031793214121267434
YER044C		
YER044C-A	0.2142413635265954	0.14262627770754116
YER045C	-0.3786965127739563	0.12340839629916849
YER046W	0.36520539175684225	0.2077049059233875
YER046W-A	0.08273711719341939	0.06096421397294233
YER047C	-1.016300524041448	0.1707512504901872
YER048C	1.1645692284935498	-0.14605836416220472
YER049W	-0.8877447671787193	0.39240196950396855
YER050C	-0.3226466229291257	-1.4394971499235014
YER051W	-0.6996014303223855	0.06933071337745707
YER052C	-0.055028318626536905	0.36740403292626195
YER053C	0.17038320417339503	0.008457183094117197
YER053C-A		
YER054C	0.0797252327132787	-0.28952877145005734
YER055C		0.3771482583308158
YER056C	0.034152922019544264	0.44172586594188396
YER056C-A	0.8029796311948088	0.5158945070008414
YER057C	-2.1336475142033615	0.22728319346067385
YER058W	0.8240833327059887	-1.4868297553926817
YER059W	0.7137629639256637	0.12859766573905368
YER060W	0.5705287762400949	-0.12351856255925907
YER060W-A	-0.637843503526335	0.1691619081491754
YER061C	-0.17427868249779496	-0.8616978552950284
YER062C	0.5281330527477636	0.11317279518413541
YER063W	1.2673356468051107	0.23742384544960543
YER064C	0.73444030292067	-0.012690235597190314
YER065C		-0.025416332829432637
YER066C-A	-0.2808662039426423	-0.18031749440805578
YER066W		0.1033092954549145
YER067C-A	-0.3370285888536935	0.0289509763586307
YER067W		-0.08326031665458364
YER068C-A		-1.4868297553926817
YER068W		-1.4868297553926817
YER069W		-1.4868297553926817
YER070W		-0.3279076208701105
YER071C	-1.4836553722181305	0.1214298889951924
YER072W	0.6306315960673847	-0.19314399549053649
YER073W	0.33673916784538444	0.018239716814319126
YER074W	1.037677901395125	0.5950589448803785
YER075C	-0.36599389308656133	0.002972132062820347
YER076C	0.12217502841976034	
YER077C	1.1055441238310484	-0.13185326832757896
YER078C	-0.08651077765605554	-0.218182003038364
YER079W	0.7320735558921155	0.023244900835857677
YER080W		-0.16855498894469154
YER081W	0.4393191302460825	0.3441700463804371
YER083C		-1.1590039297752728
YER084W	0.4312157563599755	-0.43789312342485526
YER085C	0.38312877694840175	0.13609292128618355
YER086W		1.8697434968992594
YER087C-B	0.12000716769612625	0.24054340685170655
YER087W	1.6617445920142586	-0.6900490458548192
YER088C	0.3521969843756319	-0.5804463313053151
YER089C	-0.9523144491105843	-0.44342483549197
YER090W	0.39004007604439117	-0.25467054144070445
YER091C	0.5376193079727712	-0.5075561862360691
YER091C-A	-0.08330932966653742	-0.013067854025285068
YER092W	-0.08133351853109226	-0.2046873535565114
YER093C-A	0.08965773908495195	-0.576562149243169
YER095W	0.08203169233065429	-0.18417373921426983
YER096W	0.784734920316862	-0.31760569460357013
YER097W	-0.05978045827473249	-0.32095735144712206
YER098W	0.28735010465628397	-0.11679083565462405
YER099C	0.05633806781372968	
YER101C	0.22855371924444107	0.41537127282199915
YER103W	-0.8094084238281345	0.3870572662888006
YER105C		
YER106W	-1.0077508990086754	0.39436652485343776
YER110C		0.06793430863820304
YER111C	-1.2894006321234097	-0.2697683494742819
YER113C	0.01929300744346421	-0.08579523120117345
YER114C	-0.9032460900881683	0.19680932325812472
YER115C	-0.0645667815065863	0.17729380758517593
YER116C		0.09631017320238887
YER117W	-1.1863526653864456	0.0936092245585157
YER118C	-0.8110517219225405	1.2906852746654431
YER119C		-0.11483298496233439
YER119C-A		-0.24395208790772963
YER120W		0.12922088714348337
YER121W	-0.11410376638497145	-0.2508625187168302
YER122C	0.09578219423709938	-0.744347504674791
YER123W	0.9835913922916822	4.346404460935265
YER124C		0.17838868698102706
YER128W	-0.2155451046899993	-0.7916634975167189
YER129W		0.6130956286104867
YER130C		0.15093604341491734
YER131W	0.11380750865993074	0.0609430826175292
YER132C	0.003355377702595834	0.15657832646181574
YER134C		-0.09645675709978133
YER135C		-0.6334730799160124
YER137C		-0.3903428195460491
YER139C	0.41284674154145334	-0.5708314172649505
YER140W	-1.3929159816769372	-0.3800203457963044
YER141W	0.0613456520598076	-0.42977035680403847
YER142C	0.10463077024695559	-0.20345296621382555
YER143W	0.05326465288300416	-0.1592071560736643
YER144C	-0.6173986129002045	0.004165777887010246
YER145C	2.319529969553861	-0.8837328096679095
YER149C		-0.49455521949050796
YER150W	0.401023572233629	0.12681143995881808
YER151C		-0.1157208275484849
YER152C	-0.046539602524646326	-1.1963957553317606
YER153C	1.1070699547016107	1.0020101767861824
YER154W	1.4883300290766979	1.247046834912518
YER155C	0.5831201439006749	0.49434569222666785
YER156C	-1.4447768287243785	-0.17653781786091405
YER158C	0.6183472591400259	-0.6078082700863399
YER161C		-0.3542596046252317
YER162C		-0.018616844521720344
YER163C	0.11672989430285717	-0.0355062276532616
YER164W	0.660738631994437	0.034819052700680954
YER166W	0.23546128922221315	-0.014823341395078736
YER167W		0.42808289020027634
YER169W	0.5069292865644205	0.3971823980471579
YER170W	-0.2423568431523992	-0.012589136759055994
YER173W		0.09791295748000761
YER174C	0.49173312982908407	2.074239044607081
YER175C		0.15889966159640231
YER175W-A		
YER176W		0.1516559385125711
YER177W	-0.1757715728241049	-0.022946247900644416
YER178W	0.7840593283998349	1.1346497849298263
YER179W	0.43235189437683424	0.6940506095498494
YER180C	0.37335102898274486	0.3535898604066771
YER180C-A	-0.48373085648131453	
YER181C	0.02678853506015772	0.2580693927930546
YER182W	0.16241905070073243	-0.04529860965449211
YER183C	-0.2558382270274987	-0.02100265737306192
YER184C	-0.44252099258207195	0.05751178886920873
YER185W	-0.29198581294681014	-0.035340221831902115
YER186C	-0.01642075772323929	-0.22084158947020374
YER187W	-0.8736623737509379	-0.06363085460056887
YER188W	0.012061004180790388	-0.1999623053185781
YFL001W	1.8594835715633062	-0.0997425383032623
YFL003C	0.6152222580739616	-0.25656255775328046
YFL004W		-0.15754066222840335
YFL007W	0.35594443742412735	0.39793193312301667
YFL010C		0.22621587606321622
YFL010W-A	-0.09756637013082706	0.30643294989486536
YFL011W	-0.12382868517588391	-0.032874356232800335
YFL012W	-0.19364337188032577	0.08144921498224608
YFL012W-A	1.0305310463317454	-0.16694166133247318
YFL013C	0.5948668662850454	-0.311144528812417
YFL014W	0.5337099490416766	0.3381700355373218
YFL015C	-0.6205963317715054	0.23019169221603691
YFL016C	-0.7498774021274912	-1.4868297553926817
YFL018C		-0.589294366541762
YFL019C	0.4347118046886572	0.30376917490674116
YFL020C	0.6826726838286603	0.31949244897126056
YFL021W		0.12616652546757645
YFL023W	0.5243013837795284	-0.09261807784232158
YFL025C	0.6109536607546041	0.3276678227045614
YFL026W		
YFL027C	0.24882831347198334	0.008518208113495384
YFL028C	-0.5106575760887467	-0.26741516731650083
YFL030W		-0.02055747339195692
YFL031W	-0.7759663131754455	-0.1973435528385953
YFL032W	-0.8298359119025844	-0.2982657419855128
YFL033C		-1.2408742642453954
YFL034C-A	0.567094258361998	0.02015137303479354
YFL034W	-0.08568291341182371	-0.045340988882003226
YFL036W	1.3712792234339204	-1.2616333309469931
YFL040W	0.4202297740919262	-0.1983143272626895
YFL041W	-0.3093162683418253	-0.1584723949099021
YFL041W-A	-0.9078186105422323	
YFL042C	0.5007737554271292	0.09801849359008527
YFL044C	-1.569456788719968	-0.5375435797214322
YFL046W		-0.12608717514296816
YFL047W	0.14595188617301308	-0.14751103390957812
YFL048C	0.005460464936239351	-0.051114982070271035
YFL049W	-0.3522179088722983	-0.044398340991571895
YFL050C	-0.19963233573724606	-0.056105210471555034
YFL051C	-0.4805660781542662	-0.04386431223803847
YFL052W	-1.1152924531974386	-0.028374008680394032
YFL053W	0.5080971220861259	-0.0559781881527059
YFL054C	0.9472498922250732	-0.7281222198403463
YFL055W	0.2581666470077064	-0.2145937013115691
YFL063W		
YFR001W	0.11370557942865894	10.67045891084015
YFR006W	0.9487931256473161	-0.2689645389365805
YFR007W	0.3134694701696791	-0.034899694470830515
YFR008W	-0.24873922898124048	-0.4355201817118426
YFR009W	0.8649824367537928	-0.15206495432118652
YFR010W	0.29114075332412925	0.09885997775771571
YFR011C	0.034328190575755514	-0.2359871945996303
YFR012W	0.05938662195634011	-0.7893162159794997
YFR012W-A	-0.6002334817461545	
YFR013W		-0.11617463339905591
YFR014C		-0.38115530297232375
YFR015C	1.2902318111393876	-0.1429097093421401
YFR016C	1.0826417442997431	-0.1698954176470806
YFR017C	0.632031879957966	-0.13624272279424235
YFR018C	-0.019093913965312168	-0.2650699751792887
YFR019W		0.7684103805621342
YFR020W	0.1349534735109062	-0.15758930895201226
YFR021W	1.68032305897265	-0.269770614489949
YFR022W	0.1931569291262047	-0.07423874499526917
YFR023W	-0.024814381310589717	0.10167317017807156
YFR024C-A	0.6637474088760634	0.020475326933809535
YFR025C		-1.4868297553926817
YFR026C	-0.5368913012274712	0.0766514119398801
YFR030W	0.23379561641850352	-0.21010698780861006
YFR031C-A	1.6765131431940157	0.012481458762601488
YFR032C	-0.2827214402557294	-0.0812155311476365
YFR032C-A	0.14428186273138327	0.4436572170958916
YFR032C-B	-0.5888814243731109	
YFR033C		-0.15791898684258782
YFR034C	-0.22183239800430046	-0.17710984264363314
YFR035C	-0.2630689872507667	-0.19576045212164866
YFR036W	0.3349839962044605	2.297334973738302
YFR038W	0.24471758215715655	-0.21850538157636384
YFR039C		-0.5077794302981603
YFR040W	0.6564942739434918	-0.4910088692349221
YFR041C	-1.088460204584844	-0.18569290635435692
YFR043C	-1.3977495404062095	-0.046697035574635615
YFR044C	-0.7999662965020309	-0.1077213291088287
YFR045W	-0.22606401490133676	-0.07122530857540373
YFR046C	-1.1087683608763415	-0.20796448240751086
YFR047C	-0.03852386291664496	-0.009933986001843259
YFR048W	0.3381574758073492	-0.5300763678596352
YFR049W	0.6765283400460207	-0.032801986930888004
YFR053C	0.2254573080847091	-0.12325565996092652
YFR054C	0.42032362356706054	-0.1787532166235439
YFR055W	0.03273647861668818	-0.1174821555481122
YFR056C	0.19519178463342315	-0.24900985437622808
YFR057W	-0.27274542750485475	-0.04725016478643436
YGL002W	-0.0017429484201021107	-0.24676756867051236
YGL003C	0.39087912764327476	0.47028083137947907
YGL004C		-0.1306292331239366
YGL005C	0.13766454245485457	-0.1795700562249518
YGL006W		-0.3351906344507078
YGL006W-A	-0.9613395367160575	
YGL007C-A		
YGL007W	-0.24446690254366577	4.945586899629797
YGL010W	0.6239776061283863	0.08205067033426798
YGL012W		
YGL013C	-0.4202668581008672	0.03927271029030957
YGL014W	0.19285176295209222	-0.00042465300890233307
YGL015C	-0.21540277667804056	-0.20818141919114466
YGL016W	1.8090721084629735	0.24147764889935708
YGL017W	0.1596421006682791	-0.3664403780970617
YGL019W	-0.11182465363452244	0.6210700002265955
YGL020C		0.4775786273156917
YGL021W	-0.4228530015845374	0.12844334555917636
YGL022W	-0.04876526458064795	
YGL023C	0.736946270362669	-0.3359221861891363
YGL024W	1.355704561199532	0.6695110093998508
YGL025C	0.5096863479663818	0.10602684147031194
YGL026C	0.24830561540186397	-0.037818305681638006
YGL027C	0.3005163780420249	-0.3811187932694724
YGL028C		-0.14936055408275128
YGL029W	1.158180005947977	1.1936057377113998
YGL031C	1.9357421745471741	0.8780194832514702
YGL032C	0.6550100848930221	0.2838438424620027
YGL033W	0.5728358573771734	0.29600914769547104
YGL034C	0.34473501882289376	-0.31642117847851736
YGL035C		-0.37391779027519795
YGL036W	-0.1860055162516734	0.036891166213500685
YGL037C	0.6603222137935095	-0.05617573138376067
YGL038C	1.0357859954195683	
YGL039W	-0.02502631952927071	0.12054394538420025
YGL041C	0.5365589953596636	0.14163074776117432
YGL041C-B		
YGL042C	-1.320360393082809	0.09011837405780626
YGL043W		-0.48438312145178575
YGL045W	0.20054410514136337	-0.557369302617161
YGL049C	1.54918302318536	0.07267874838003416
YGL050W	0.13802253780371157	-0.1085488290346334
YGL051W	0.39656106076697395	0.2566646829351968
YGL053W	0.15091037036256374	0.22275823568131592
YGL054C	1.35237259407241	0.7538074300920435
YGL056C	0.48096654401615024	-0.06607381536360404
YGL057C	0.7751597877743429	-0.33379737961794703
YGL058W	0.9157195761784329	-0.06799802792780683
YGL059W	0.39599920695557334	0.31763355323609366
YGL060W	-0.6065611738411427	-0.3045725470502593
YGL062W	0.2334860996064709	0.15230832160572838
YGL063W	0.6728402421291502	-0.13323176431834935
YGL064C		-1.2572631689719895
YGL066W		-0.06527077766514944
YGL067W	0.09205991273657055	-0.07501656680279399
YGL070C		5.375171883386248
YGL071W		0.06249963366453053
YGL072C	2.3912452635097	4.169238154283239
YGL076C	3.4475192415881333	-0.22995500458642174
YGL077C	0.26424013754421793	-0.17270790289835233
YGL078C	0.02067340270355344	1.1661618851596751
YGL079W	-0.1461170032407468	-0.10308380669304157
YGL080W	3.469260622314464	0.31151378479890374
YGL081W		-0.8016784423053489
YGL082W	0.043881569928673966	0.07391783062532802
YGL083W	0.20548477243276492	-0.018224479186647845
YGL084C	0.33876283599795115	-0.29358119505480523
YGL085W	-0.11899201884809706	-0.1427325401226781
YGL086W	-0.9588944782049403	0.1269287300431286
YGL087C		-0.5395574969753452
YGL088W	0.7663342079934932	3.0461495269253964
YGL089C	-0.4142306587465283	-0.03653815684186738
YGL090W	0.9622428120175689	-0.42432218119901194
YGL094C	0.7272946908966962	0.7613373026664019
YGL095C		-0.43255887387015796
YGL096W	-1.0864502098657405	0.0059137341738119565
YGL100W	-0.62387049756626	
YGL101W	-0.3681574031722753	-0.10327135557723602
YGL104C	0.03543387412717326	-0.0943105904976674
YGL105W	0.7189570040826045	1.0748274771526927
YGL107C	0.5889959911716717	-1.133087082736678
YGL108C	0.5603408252705393	-0.1943755688765649
YGL109W	-0.11849480308579564	-0.6429023639539804
YGL110C	-0.1492159004792903	-0.2984088294705772
YGL114W	-0.2570048195097983	0.11886974268930682
YGL115W	2.255569998450518	0.8947514207201267
YGL117W	0.3463397826957216	0.27644054507173255
YGL118C	0.6131470037860561	0.16389084459763878
YGL119W	0.9151334830986202	
YGL121C	0.29020101553337957	-0.05273175936856076
YGL124C	0.15189299301281187	-0.6156979170688271
YGL125W	0.8317733959896827	-0.4218333088603873
YGL126W	1.4866923246596175	-0.005177424985170957
YGL127C	0.7519565927068453	0.021783417320769403
YGL129C	3.0302259409190637	0.15367094556364508
YGL131C	-0.18358407548926564	-0.14109383033951567
YGL132W	0.24360754796781867	0.13683698711367034
YGL133W	0.5057086218679706	-1.131239617529725
YGL134W	0.016514192851902282	
YGL135W		-1.1558721854239138
YGL136C		-1.049734368932513
YGL138C	0.8513512666303001	1.0965583954320686
YGL139W		0.1094063462401968
YGL140C	-0.4299495135519841	-0.1554353455222975
YGL141W	-0.48493598318519265	-0.3251734534026549
YGL143C	2.417005390634832	-0.16260455978906072
YGL144C		-1.056661414545266
YGL146C	0.2185888938482182	-0.04460116741602466
YGL147C	3.609844028467264	0.21107315676079283
YGL148W	0.626762635916977	-0.5855726596983727
YGL149W	0.222886081073908	1.0260599718632404
YGL151W	0.37312044517297754	0.5540162565385457
YGL152C	0.8237278234359432	0.9439456751768793
YGL153W	1.180427925232153	0.6364630428035134
YGL154C		0.35485978284423253
YGL156W	-1.1752019803971339	-0.40478520957189346
YGL157W	-0.27974808999716705	0.14373072052807026
YGL158W	-0.41921959740152	0.2293413700910029
YGL159W		0.16124962466227677
YGL160W	1.183946969789841	-0.5012274009498965
YGL161C	-0.7194223151668279	0.5004938205228586
YGL162W	0.7308298949666592	0.32525691281747243
YGL163C	-0.3025479187774975	0.3239813703402514
YGL164C	-0.40810433903527227	0.3598982131576055
YGL165C	0.04551865282605129	2.131573226220063
YGL166W		0.26500201697755493
YGL167C		0.19938233924988083
YGL168W		0.4563270224157843
YGL170C		0.18548117418705024
YGL173C	1.1604622262969404	0.09582066920871415
YGL174W	-0.7089590309688979	0.02796170213928104
YGL175C		-0.4011857212932894
YGL176C	0.38895676720227695	-0.8786489726829505
YGL177W	0.38180369694186855	0.33665213997773147
YGL178W	1.4025286125748604	
YGL179C	-0.22506865109717972	0.345917374272167
YGL180W		0.233898695875766
YGL181W	0.14025876569466209	-0.008553679226784721
YGL184C	2.4913720876431436	
YGL185C		
YGL186C	1.7445937899274313	
YGL188C-A		
YGL190C	0.4041964303168148	
YGL191W	0.5419059293635122	
YGL192W	2.0768551154868247	
YGL194C		0.7727819410483621
YGL195W	-0.12047993701678399	0.16500201635591416
YGL196W		-0.6423202497754177
YGL197W		-0.6966174141426803
YGL198W		0.11624941508216703
YGL199C	0.37175683094486595	0.17790857694896509
YGL200C	0.5535326984452275	
YGL202W	-0.6951090859099925	0.5212462928489744
YGL203C		0.29102611411362833
YGL205W	-0.2382728371847961	0.25575478642927857
YGL206C		
YGL208W	0.40047104121777155	-0.2684474156124315
YGL209W	0.40647865066577815	0.3227971266899021
YGL210W		-0.17435203547842104
YGL211W	1.3039139458785158	0.1333932590007027
YGL212W		0.48472543085834563
YGL213C		0.7283805656128043
YGL214W		0.36161678700802385
YGL215W	0.5474691522239619	0.4902764186549584
YGL216W	-0.069996688390769	0.15740295259947826
YGL217C	0.2814733251057329	0.014837409672035668
YGL218W	0.08892279203630017	0.9394371108273657
YGL219C	1.3831682738302498	1.0790530155782816
YGL220W	0.6994170461438627	-0.31937005743485175
YGL221C	-0.2635519080599019	0.10787001196743996
YGL222C	-0.45513784255047	0.07947405210587416
YGL223C		
YGL224C	0.6847970381730931	0.052762087196386365
YGL226C-A	0.24146765563081402	0.30304841938169746
YGL226W	1.5965397169460533	0.03197703129272414
YGL227W		-0.39389568596180363
YGL228W	0.450944656288392	0.22109100510138088
YGL229C	1.275056164554246	0.03666569074908317
YGL230C	0.30678005360761673	-0.019058930934770287
YGL231C	-0.0726732629912077	0.1942818263548642
YGL232W	-0.27181563402935116	0.24961796849716936
YGL234W	0.07568846224309424	3.206638535932339
YGL235W	0.7772282053455167	-0.6495044353009441
YGL236C	1.047456892400188	-0.6416036832982333
YGL237C		0.005413356614686841
YGL240W	0.5096583795797522	0.696944902285972
YGL241W		-0.1379549820453393
YGL242C	0.1139983152087139	-0.23509647538065262
YGL243W	1.3593864439193741	-0.3202684454765044
YGL244W		-0.6476377153557553
YGL246C	2.979555304102631	0.5577703622361255
YGL248W	-0.38356363356718404	0.12890026607819055
