orf	hom | growth (relative abundance in pooled culture) | time [5 generations], Chitosan oligosaccharide [91.1 ug/ml] | Jaime MD~Nislow C, 2012	het | growth (relative abundance in pooled culture) | time [20 generations], Chitosan oligosaccharide [91.1 ug/ml] | Jaime MD~Nislow C, 2012
YBR072W	0.0806947200623957	
YBR073W	0.3028010612050117	
YBR074W	0.11359936319463511	
YBR076W	-0.16961560090785413	
YBR077C	-2.0851358975346486	
YBR078W	0.13710267971766327	
YBR082C	-0.1684404350817027	
YBR083W	-0.3870212787458645	
YBR084C-A	0.3004507295527089	
YBR084W	0.032512921190187984	
YBR085W	-0.03094603342198803	
YBR089C-A	-0.7148925442421072	
YBR090C	-1.3553579194946244	
YBR092C	-0.5915001324962095	
YBR093C	-0.4916110372733398	
YBR094W	-0.03094603342198803	
YBR095C	0.8715813210622929	
YBR098W	0.18058381528526532	
YBR099C	-0.2448262137815442	
YBR101C	1.0055502252435535	
YBR103W	1.4991198722271446	
YBR104W	-0.5174646854486707	
YBR105C	0.6001180152213178	
YBR106W	-2.9806122570620213	
YBR108W	1.1782996016878104	
YBR113W	0.1888099760683252	
YBR114W	0.7975458740147544	
YBR115C	-0.04387285750965351	
YBR116C	0.05719140353936754	
YBR119W	-0.6185289464976919	
YBR120C	0.8128230297547226	
YBR125C	0.13005168476075482	
YBR126C	0.00783443884100842	
YBR128C	1.3204946666521309	
YBR129C	-0.21074640482315338	
YBR130C	0.5777898645244411	
YBR131W	1.252335048735349	
YBR134W	0.3227788802495857	
YBR137W	0.21231329259135334	
YBR138C	0.4884772617369341	
YBR139W	-0.061500344901924624	
YBR141C	0.23229111163592728	
YBR144C	0.40739081973248703	
YBR145W	-0.368218625527442	
YBR146W	0.3216037144234342	
YBR147W	0.23934210659283572	
YBR148W	0.13710267971766327	
YBR150C	0.24991859902819838	
YBR151W	0.05366590606091332	
YBR156C	0.1582556645883886	
YBR157C	-0.1484626160371288	
YBR158W	0.9044859641945324	
YBR159W	0.47790076930157144	
YBR161W	-0.3458904748305653	
YBR162C	1.9421573886862253	
YBR162W-A	-2.876022498534546	
YBR163W	0.07364372510548724	
YBR164C	-5.464912813546097	
YBR165W	0.10772353406387807	
YBR169C	-0.7031408859805932	
YBR171W	-0.7877528254634945	
YBR172C	0.044264579451702056	
YBR173C	-0.2706798619568752	
YBR174C	-1.93588983761342	
YBR175W	-1.2343158394010294	
YBR176W	-0.008617882725111282	
YBR177C	-1.1802582113980646	
YBR178W	0.2087877951128991	
YBR180W	0.15590533293608577	
YBR181C	-1.8218987524767334	
YBR182C	0.18293414693756815	
YBR183W	-0.23072422386772734	
YBR184W	-0.16961560090785413	
YBR185C	0.13240201641305763	
YBR186W	-0.27773085691378363	
YBR187W	-0.22954905804157594	
YBR188C	1.058432687420367	
YBR189W	-1.7713666219522226	
YBR191W	0.4438209603431807	
YBR194W	1.0208273809835218	
YBR195C	2.2571018300948027	
YBR197C	0.2510937648543498	
YBR199W	-2.2743375955450253	
YBR200W	-1.9546924908318424	
YBR201W	0.7846190499270889	
YBR203W	0.21818912172211039	
YBR204C	-0.6878637302406249	
YBR205W	-0.5233405145794278	
YBR206W	-1.1649810556580962	
YBR207W	0.07481889093163865	
YBR208C	0.2087877951128991	
YBR210W	-0.368218625527442	
YBR212W	-0.15786394264634007	
YBR213W	0.08422021754084992	
YBR214W	-0.029770867595836623	
YBR216C	0.3897633323402159	
YBR217W	-0.9428747145154803	
YBR218C	-0.25070204291230125	
YBR219C	0.7575902359256065	
YBR220C	0.2510937648543498	
YBR221C	-0.15081294768943163	
YBR222C	0.8245746880162368	
YBR223C	0.1570804987622372	
YBR224W	0.6024683468736206	
YBR226C	-0.02154470681277677	
YBR227C	0.30985205616192013	
YBR228W	0.10184770493312102	
YBR229C	0.1629563278929942	
YBR230C	0.44147062869087783	
YBR231C	0.34628219677261385	
YBR232C	-0.26597919865226954	
YBR233W	-0.10263114881722389	
YBR235W	-0.40347360031198426	
YBR238C	-0.711367046763653	
YBR239C	0.22406495085286743	
YBR240C	-0.1978195807354879	
YBR241C	0.3051513928573145	
YBR242W	0.9397409389790746	
YBR244W	-1.9347146717872683	
YBR245C	0.22876561415747304	
YBR246W	-3.1651132917677924	
YBR248C	-1.011034332432262	
YBR249C	0.9879227378512824	
YBR250W	0.3709606791217934	
YBR251W	0.7223352611410642	
YBR255W	-0.12848479699255486	
YBR258C	0.6447743166150713	
YBR259W	0.24286760407128996	
YBR260C	0.6200958342658918	
YBR261C	-0.3282629874382942	
YBR262C	-0.059150013249621804	
YBR263W	0.3744861766002476	
YBR264C	0.35920902086027934	
YBR266C	-1.6303467228140538	
YBR267W	0.07481889093163865	
YBR268W	0.2029119659821421	
YBR269C	1.1265923053371485	
YBR270C	0.3016258953788603	
YBR271W	-0.0732520031634387	
YBR272C	-0.02036954098662536	
YBR273C	-0.7278193683297728	
YBR275C	-0.699615388502139	
YBR276C	0.032512921190187984	
YBR277C	0.3744861766002476	
YBR278W	0.9738207479374655	
YBR279W	-0.7019657201544418	
YBR280C	0.5049295833030538	
YBR281C	0.5942421860905608	
YBR282W	1.8128891478095703	
YBR283C	-1.3612337486253814	
YBR284W	0.4308941362555152	
YBR285W	-0.15668877682018867	
YBR286W	0.7199849294887614	
YBR287W	-0.9240720612970578	
YBR288C	1.024352878461976	
YBR289W	1.0784105064649407	
YBR290W	0.2017368001559907	
YBR291C	0.375661342426399	
YBR292C	1.3980556111781235	
YBR293W	-0.18959341995242807	
YBR294W	-0.13201029447100907	
YBR295W	0.046614911104004876	
YBR297W	0.343931865120311	
YBR298C	0.6600514723550397	
YBR299W	-0.2271987263892731	
YBR300C	0.7505392409686981	
YBR301W	-0.35294146978747376	
YCL001W	1.0102508885481591	
YCL001W-A	0.39563916147097294	
YCL002C	0.7975458740147544	
YCL005W	-2.5352244089506377	
YCL008C	-3.5905233208346017	
YCL009C	0.11007386571618087	
YCL010C	-2.16152167623449	
YCL011C	0.29692523207425464	
YCL014W	-0.10733181212182953	
YCL016C	-0.24130071630309	
YCL022C	0.1770583178068111	
YCL023C	-0.2271987263892731	
YCL024W	0.1570804987622372	
YCL025C	0.19586097102523364	
YCL026C-A	0.8798074818453528	
YCL027W	0.0513155744086105	
YCL028W	-0.17901692751706538	
YCL029C	-0.23660005299848436	
YCL030C	0.02193642875482531	
YCL032W	0.38741300068791307	
YCL033C	-0.09675531968646685	
YCL034W	-0.04622318916195633	
YCL035C	-0.036821862552745076	
YCL036W	-0.9558015386031458	
YCL037C	1.208853913167747	
YCL038C	0.4861269300846313	
YCL039W	-0.41405009274734694	
YCL040W	-0.36469312804898774	
YCL042W	-0.29065768100144906	
YCL044C	0.47437527182311723	
YCL045C	1.8457937909418098	
YCL046W	1.1418694610771167	
YCL047C	0.5143309099122652	
YCL048W	0.1899851418944766	
YCL049C	-0.3329636507428998	
YCL050C	0.5507610505229588	
YCL051W	-0.41405009274734694	
YCL055W	-0.7031408859805932	
YCL056C	0.3039762270311631	
YCL057W	-0.6467329263253255	
YCL058C	0.06776789597473021	
YCL061C	0.7082332712272473	
YCL063W	0.7070581054010959	
YCL064C	1.113665481249483	
YCL069W	0.10302287075927243	
YCL076W	-0.30123417343681175	
YCR001W	0.40033982477557856	
YCR002C	-0.3846709470935617	
YCR003W	-1.6785285216862615	
YCR004C	1.0220025468096732	
YCR005C	0.025461926233279537	
YCR006C	0.3263043777280399	
YCR008W	-1.691455345773927	
YCR009C	1.2382330588215322	
YCR010C	-0.02036954098662536	
YCR011C	0.10654836823772665	
YCR014C	-0.11908347038334362	
YCR015C	-0.3200368266552343	
YCR016W	0.2193642875482618	
YCR017C	-0.29653351013220614	
YCR019W	0.496703422519994	
YCR020C	-0.2283738922154245	
YCR020C-A	-1.3318546029715963	
YCR020W-B	-2.240257786586634	
YCR021C	0.14297850884842028	
YCR022C	0.3427566992941596	
YCR023C	-0.10498148046952671	
YCR024C	0.6071690101782263	
YCR024C-A	1.6565920929314335	
YCR025C	1.2499847170830463	
YCR026C	-1.2296151760964238	
YCR027C	1.1418694610771167	
YCR028C	0.2040871318082935	
YCR028C-A	0.38623783486176166	
YCR030C	0.5942421860905608	
YCR031C	-2.934780789842116	
YCR032W	0.3744861766002476	
YCR033W	-0.4845600423164314	
YCR034W	2.2030442020918377	
YCR036W	0.03956391614709642	
YCR037C	0.534308728956839	
YCR043C	0.17353282032835687	
YCR044C	-0.07912783229419573	
YCR045C	0.33805603598955397	
YCR046C	-0.10615664629567811	
YCR047C	-2.559902891299817	
YCR048W	1.113665481249483	
YCR049C	0.4426457945170293	
YCR050C	0.9714704162851627	
YCR051W	0.8915591401068669	
YCR053W	-0.14611228438482599	
YCR059C	0.4367699653862722	
YCR060W	0.35098286007721946	
YCR061W	-0.28478185187069205	
YCR063W	-0.8406352876403079	
YCR065W	0.5754395328721383	
YCR066W	-0.1966444149093365	
YCR067C	0.013710267971765458	
YCR068W	0.5260825681737792	
YCR069W	-0.3423649773521111	
YCR073C	-0.5585954893639701	
YCR073W-A	0.36390968416488495	
YCR075C	-0.16021427429864285	
YCR076C	0.11594969484693793	
YCR077C	-2.6915214638287748	
YCR079W	-2.5493263988644546	
YCR081W	-1.6703023609032017	
YCR082W	0.2792977446819836	
YCR083W	-0.1496377818632802	
YCR085W	0.5742643670459869	
YCR086W	0.07716922258394147	
YCR087C-A	-0.1989947465616393	
YCR087W	-0.0720768373372873	
YCR088W	0.18645964441602236	
YCR089W	0.3263043777280399	
YCR090C	0.032512921190187984	
YCR091W	-0.06385067655422744	
YCR092C	0.046614911104004876	
YCR094W	0.5930670202644094	
YCR095C	-2.331920721026444	
YCR098C	1.4803172190087222	
YCR099C	-0.053274184118864774	
YCR100C	-0.010968214377414099	
YCR101C	0.7376124168810325	
YCR102C	-0.11320764125258657	
YCR102W-A	0.3709606791217934	
YCR105W	0.08539538336700132	
YCR106W	-0.036821862552745076	
YDL001W	0.40504048808018417	
YDL002C	-0.9887061817353853	
YDL006W	-2.8008118856608557	
YDL009C	1.0231777126358246	
YDL010W	1.0173018835050676	
YDL011C	1.0408052000280956	
YDL012C	-0.15551361099403724	
YDL013W	-0.9193713979924522	
YDL018C	-1.866555053870487	
YDL019C	-0.018019209334322543	
YDL020C	-1.04276380973835	
YDL021W	-2.6503906599134757	
YDL022W	0.22406495085286743	
YDL023C	-0.9287727246016634	
YDL024C	0.14650400632687452	
YDL025C	1.5331996811855353	
YDL026W	0.1288765189346034	
YDL027C	-0.13201029447100907	
YDL032W	0.2569695939851068	
YDL033C	-3.141609975244764	
YDL034W	0.36390968416488495	
YDL035C	0.12300068980384637	
YDL036C	0.08422021754084992	
YDL037C	0.23229111163592728	
YDL039C	0.46086086482237604	
YDL040C	-0.5915001324962095	
YDL041W	-2.4012555047693773	
YDL044C	-0.17666659586476258	
YDL045W-A	-1.4023645525406807	
YDL046W	0.07951955423624428	
YDL047W	-0.8923425839909699	
YDL048C	-0.7560233481574066	
YDL049C	-0.023895038465079586	
YDL050C	-0.7924534887681001	
YDL051W	-1.2390165027056352	
YDL052C	-1.4528966830651913	
YDL053C	-0.394072273702773	
YDL054C	0.375661342426399	
YDL056W	-0.9346485537324204	
YDL057W	-0.4751587157072201	
YDL059C	-0.18136725916936822	
YDL061C	-0.13083512864485766	
YDL062W	0.6870802863565221	
YDL063C	-0.06855133985883308	
YDL065C	1.681270575280613	
YDL066W	-3.5270643662224255	
YDL067C	-0.003917219420505655	
YDL068W	0.13945301136996607	
YDL069C	0.2781225788558322	
YDL070W	-0.00039172194205142904	
YDL071C	0.15473016710993437	
YDL072C	0.018410931276371088	
YDL073W	1.133643300294057	
YDL074C	-2.4165326605093456	
YDL075W	-1.5950917480295115	
YDL076C	-0.5315666753624877	
YDL077C	-0.6831630669360192	
YDL078C	-0.3059348367414174	
YDL079C	-0.24835171125999844	
YDL080C	0.0348632528424908	
YDL081C	-3.6622084362298377	
YDL082W	-1.3248036080146879	
YDL083C	-1.9723199782241134	
YDL085W	-0.09440498803416404	
YDL086W	-0.09793048551261825	
YDL088C	0.6412488191366171	
YDL089W	0.05719140353936754	
YDL090C	-3.456554416653341	
YDL091C	-0.8359346243357022	
YDL093W	0.09949737328081822	
YDL094C	-0.08617882725110419	
YDL095W	1.0173018835050676	
YDL096C	1.2875900235198914	
YDL099W	2.0972792777382114	
YDL100C	2.5461926233280487	
YDL101C	0.848078004539265	
YDL104C	0.22406495085286743	
YDL106C	-1.0357128147814416	
YDL109C	-0.0873539930772556	
YDL110C	-0.15786394264634007	
YDL112W	0.2769474130296808	
YDL113C	1.1677231092524476	
YDL114W	0.5119805782599623	
YDL115C	-1.0956462719151634	
YDL117W	1.2793638627368313	
YDL118W	0.3803620057310046	
YDL119C	-0.5997262932792694	
YDL121C	0.21701395589595895	
YDL122W	-0.1942940832570337	
YDL123W	0.5237322365214764	
YDL124W	0.3133775536403744	
YDL125C	0.3204285485972828	
YDL127W	0.4990537541722968	
YDL128W	0.11124903154233229	
YDL129W	-0.3975977711812272	
YDL130W	-2.9206787999282993	
YDL130W-A	-0.3482408064828681	
YDL131W	0.7411379143594867	
YDL133C-A	-0.24776412834692274	
YDL133W	-1.570413265680332	
YDL134C	-1.4646483413267053	
YDL135C	0.4214928096463039	
YDL136W	-1.0956462719151634	
YDL137W	0.8210491905377826	
YDL138W	0.5613375429583214	
YDL142C	0.254619262332804	
YDL144C	0.11124903154233229	
YDL146W	-0.6949147251975333	
YDL149W	-0.17431626421245974	
YDL154W	0.38858816651406447	
YDL155W	0.13827784554381467	
YDL156W	-0.3752696204843504	
YDL157C	0.12417585562999778	
YDL160C	-2.8066877147916127	
YDL161W	0.6153951709612862	
YDL162C	1.21120424482005	
YDL167C	0.7434882460117895	
YDL168W	-0.05092385246656196	
YDL169C	0.42501830712475813	
YDL170W	0.41444181468939545	
YDL171C	0.11477452902078651	
YDL172C	-0.16256460595094566	
YDL173W	0.38388750320945886	
YDL174C	-0.1649149376032485	
YDL176W	-0.5726974792777869	
YDL177C	0.18528447858987096	
YDL178W	-0.3329636507428998	
YDL179W	0.8927343059330183	
YDL180W	-0.10968214377413234	
YDL182W	0.2828232421604378	
YDL183C	0.6059938443520749	
YDL184C	-0.47750904735952293	
YDL185W	2.2441750060071373	
YDL186W	0.01723576545021968	
YDL187C	-0.18254242499551962	
YDL188C	-0.4927862030994912	
YDL189W	0.2687212522466209	
YDL190C	0.5084550807815081	
YDL191W	-3.8525853000663655	
YDL192W	0.8304505171469938	
YDL194W	-3.1662884575939434	
YDL197C	0.3768365082525504	
YDL198C	1.220605571429261	
YDL199C	0.07951955423624428	
YDL200C	0.3204285485972828	
YDL201W	-0.15433844516788583	
YDL202W	0.17940864945911392	
YDL203C	0.6530004773981313	
YDL204W	0.3227788802495857	
YDL210W	-0.26480403282611814	
YDL211C	0.6929561154872791	
YDL213C	-5.952606631398931	
YDL214C	-0.11320764125258657	
YDL215C	-0.12260896786179784	
YDL216C	0.34863252842491665	
YDL218W	0.1582556645883886	
YDL219W	0.33688087016340257	
YDL222C	0.312202387814223	
YDL223C	0.46497394521390595	
YDL224C	0.6095193418305291	
YDL225W	0.7094084370533987	
YDL226C	0.1288765189346034	
YDL227C	-0.035646696726593666	
YDL229W	0.3310050410326455	
YDL230W	0.14532884050072312	
YDL231C	0.19351063937293084	
YDL233W	0.2040871318082935	
YDL234C	0.375661342426399	
YDL236W	1.5484768369255038	
YDL237W	0.3744861766002476	
YDL238C	-0.7383958607651354	
YDL239C	-0.03917219420504789	
YDL240W	1.3416476515228561	
YDL241W	-0.3317884849167484	
YDL242W	0.4814262667800257	
YDL243C	0.2687212522466209	
YDR001C	1.5555278318824124	
YDR003W	0.07011822762703303	
YDR004W	0.7564150700994551	
YDR005C	-0.7983293178988572	
YDR006C	-0.44107890674882927	
YDR007W	-1.774892119430677	
YDR009W	0.3768365082525504	
YDR010C	0.004308941362554198	
YDR011W	0.05014040858245909	
YDR014W	-0.72546903667747	
YDR015C	-0.31416099752447724	
YDR017C	0.22406495085286743	
YDR018C	0.3016258953788603	
YDR019C	0.11830002649924073	
YDR020C	0.3051513928573145	
YDR022C	-0.42580175100886103	
YDR024W	-3.3907451303888623	
YDR025W	-2.617486016781236	
YDR026C	0.3157278852926772	
YDR028C	-0.9581518702554486	
YDR029W	-0.04857352081425914	
YDR030C	0.21231329259135334	
YDR031W	0.5072799149553566	
YDR032C	0.8010713714932086	
YDR033W	0.7505392409686981	
YDR034C	-0.008617882725111282	
YDR035W	-0.5950256299746637	
YDR036C	-0.028595701769685213	
YDR042C	0.2828232421604378	
YDR043C	1.6295632789299508	
YDR046C	0.4320693020816666	
YDR048C	-0.2236732289108189	
YDR049W	0.40504048808018417	
YDR056C	0.10654836823772665	
YDR057W	1.157146616817085	
YDR058C	0.3827123373833074	
YDR059C	0.2769474130296808	
YDR061W	0.16530665954529702	
YDR063W	-0.2589282036953611	
YDR065W	0.6212710000920432	
YDR067C	-1.69380567742623	
YDR068W	-0.9005687447740297	
YDR069C	-0.02154470681277677	
YDR070C	-0.01919437516047395	
YDR071C	0.0818698858885471	
YDR072C	-1.7466881396030431	
YDR073W	0.6165703367874376	
YDR074W	1.9633103735569506	
YDR075W	0.8657054919315359	
YDR076W	0.046614911104004876	
YDR077W	1.0314038734188844	
YDR078C	0.617745502613589	
YDR080W	-0.47985937901182574	
YDR083W	-3.2497252312506935	
YDR084C	0.5965925177428636	
YDR085C	0.3004507295527089	
YDR089W	-0.14611228438482599	
YDR090C	-0.17431626421245974	
YDR092W	0.4849517642584799	
YDR093W	0.2651957547681667	
YDR094W	-0.24717654543384704	
YDR095C	0.6388984874843143	
YDR096W	-0.09440498803416404	
YDR097C	0.07951955423624428	
YDR099W	-1.552785778288061	
YDR100W	1.7271020425005177	
YDR101C	-0.6819879011098678	
YDR102C	0.6506501457458284	
YDR104C	0.39563916147097294	
YDR105C	0.29692523207425464	
YDR107C	0.286348739638892	
YDR108W	1.228831732212321	
YDR109C	0.2534440965066526	
YDR110W	0.8175236930593283	
YDR111C	-0.056799681597319004	
YDR112W	-0.05092385246656196	
YDR114C	0.3028010612050117	
YDR115W	-0.6314557705853573	
YDR116C	0.6271468292228002	
YDR117C	-0.1942940832570337	
YDR119W	-0.8735399307725473	
YDR120C	0.7023574420964904	
YDR121W	-0.2589282036953611	
YDR122W	0.10419803658542383	
YDR123C	0.6541756432242827	
YDR124W	-0.032121199248139436	
YDR125C	-1.365934411929987	
YDR126W	-1.241366834357938	
YDR127W	-0.42227625353040676	
YDR128W	-0.7419213582435896	
YDR130C	-0.3952474395289244	
YDR131C	0.2769474130296808	
YDR132C	-0.45165539918419195	
YDR133C	0.12652618728230058	
YDR135C	-1.0756684528705893	
YDR136C	-1.7713666219522226	
YDR137W	-1.9640938174410536	
YDR138W	-2.7126744486995	
YDR139C	-0.7983293178988572	
YDR140W	-2.2414329524127856	
YDR142C	-0.23307455552003015	
YDR143C	1.6636430878883417	
YDR144C	-1.6326970544663566	
YDR146C	-0.29770867595835754	
YDR149C	-2.5328740772983345	
YDR150W	-1.1826085430503674	
YDR151C	0.19938646850368788	
YDR152W	-0.14493711855867458	
YDR153C	0.5319583973045362	
YDR154C	-0.3823206154412589	
YDR155C	0.07716922258394147	
YDR156W	-2.4130071630308914	
YDR157W	-0.7242938708513186	
YDR158W	0.10889869989002947	
YDR159W	0.1899851418944766	
YDR162C	-3.000590076106595	
YDR165W	-0.43990374092267787	
YDR169C	-0.46223189161955464	
YDR171W	-0.3176864950029315	
YDR173C	1.2969913501291026	
YDR174W	-2.3507233742448665	
YDR176W	-2.1109895457099794	
YDR178W	-0.054449349945016184	
YDR179C	0.35803385503412793	
YDR179W-A	0.4955282566938426	
YDR181C	-0.9969323425184451	
YDR183W	0.38858816651406447	
YDR184C	-0.7607240114620122	
YDR185C	-0.0720768373372873	
YDR186C	-0.3188616608290829	
YDR191W	0.3039762270311631	
YDR192C	-0.2683295303045724	
YDR193W	-0.12730963116640345	
YDR197W	1.3769026263073982	
YDR198C	0.10537320241157525	
YDR200C	-3.0452463775003484	
YDR202C	1.335771822392099	
YDR203W	0.9467919339359832	
YDR204W	1.1359936319463597	
YDR205W	-0.3823206154412589	
YDR206W	-0.26597919865226954	
YDR207C	-1.3729854068868954	
YDR209C	-0.13906128942791754	
YDR210W	-0.29888384178450894	
YDR213W	0.5766146986982897	
YDR214W	0.14062817719611748	
YDR215C	0.16765699119759983	
YDR216W	-0.9628525335600543	
YDR217C	0.3556835233818251	
YDR218C	-0.034471530900442256	
YDR219C	0.0031337755364027886	
YDR220C	-0.26597919865226954	
YDR222W	0.08774571501930414	
YDR223W	0.05601623771321613	
YDR225W	0.11712486067308933	
YDR229W	-0.1038063146433753	
YDR230W	-0.15668877682018867	
YDR231C	0.4214928096463039	
YDR233C	0.17353282032835687	
YDR234W	-0.21544706812775902	
YDR239C	0.39563916147097294	
