orf	hap a | unbud cell mean area | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | unbud cell mean perimeter | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | unbud cell mean length | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | unbud cell mean breadth | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | unbud cell mean shapefactor | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | unbud cell mean ell. form factor | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | unbud cell mean equiv. prolate vol. | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | unbud cell mean oblate vol. | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean mother area | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean mother perimeter | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean mother length | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean mother breadth | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean mother shape factor | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean mother ell. form factor | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean mother equiv. prolate vol. | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean mother equiv. oblate vol. | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean daughter area | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean daughter perimeter | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean daughter length | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean daughter breadth | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean daughter shape factor | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean daughter ell. form factor | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean daughter equiv. prolate vol. | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean daughter equiv. oblate vol. | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean budneck width | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean mother area | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean mother perimeter | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean mother length | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean mother breadth | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean mother shape factor | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean mother ell. form factor | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean mother equiv. prolate vol. | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean mother equiv. oblate vol. | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean daughter area | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean daughter perimeter | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean daughter length | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean daughter breadth | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean daughter shape factor | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean daughter ell. form factor | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean daughter equiv. prolate vol. | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean daughter equiv. oblate vol. | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean budneck width | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud anaphase spindle mean fiber length | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud anaphase spindle mean spindle dist to budneck | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud anaphase spindle mean spindle orientation | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud metaphase spindle mean fiber length | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud metaphase spindle mean spindle dist to budneck | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud metaphase spindle mean spindle orientation | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud anaphase spindle mean fiber length | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud anaphase spindle mean spindle dist to budneck | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud anaphase spindle mean spindle orientation | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud metaphase spindle mean fiber length | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud metaphase spindle mean spindle dist to budneck | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud metaphase spindle mean spindle orientation | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud anaphase spindle mean fiber length | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud anaphase spindle mean spindle dist to budneck | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud anaphase spindle mean spindle orientation | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud metaphase spindle mean fiber length | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud metaphase spindle mean spindle dist to budneck | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud metaphase spindle mean spindle orientation | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | percentage of unbud  | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | percentage of small bud | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | percentage of medium bud | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | percentage of large bud | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | percentage of unbud with 1 spb | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | percentage of unbud with 2 spb | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | percentage of unbud with more than 2 spb | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | percentage of large bud with anaphase spindle | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | percentage of large bud with metaphase spindle | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | percentage of medium bud with anaphase spindle | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | percentage of medium bud with metaphase spindle | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | percentage of small bud with anaphase spindle | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | percentage of small bud with metaphase spindle | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean mother area | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean mother perimeter | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean mother length | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean mother breadth | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean mother shape factor | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean mother ell. form factor | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean mother equiv. prolate vol. | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean mother equiv. oblate vol. | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean daughter area | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean daughter perimeter | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean daughter length | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean daughter breadth | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean daughter shape factor | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean daughter ell. form factor | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean daughter equiv. prolate vol. | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean daughter equiv. oblate vol. | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean budneck width | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative
YAL002W	16.4598	14.5957	5.1599	4.4408	0.9444	1.1684	66.8069	57.6282	20.716	16.6978	5.7912	4.9782	0.9306	1.1644	88.0532	75.8002	9.1512	10.7976	3.958	3.4002	0.975	1.164	29.1134	24.9472	1.3416	22.0839	17.2848	6.0365	5.1451	0.921	1.1753	101.4085	86.5395	16.7686	14.8495	5.2218	4.5565	0.9428	1.1454	68.1994	59.259	1.9863	7.473	1.774	21.3552	3.5211	2.3898	30.3504	5.458	2.0751	9.665	3.6533	2.295	53.4953	7.875	1.8549	48.863				42.5926	6.4516	16.129	77.4194	52.1739	4.3478		20.8333	33.3333	20.0	60.0	50.0		21.9805	17.2715	6.057	4.949	0.9215	1.231	95.676	78.7655	5.328	8.364	3.2135	2.5105	0.9535	1.278	13.8275	10.7595	4.1525
YAL004W	15.0917	14.082	5.0177	4.2465	0.942	1.186	58.5257	49.5503	20.3515	16.6896	5.9388	4.9136	0.9131	1.2128	94.0383	77.1101	9.3249	10.9609	4.0314	3.3491	0.9476	1.218	31.6063	26.1252	1.895	20.4585	16.7533	5.9377	4.9298	0.9086	1.2072	94.3319	78.1057	16.4598	14.8678	5.3335	4.4023	0.9207	1.2234	68.9362	57.1036	1.8873	8.4074	1.3492	14.7784	3.9184	2.0874	26.2588	8.0941	1.9765	33.8574	3.5675	2.0001	25.786	12.0097	0.2854	14.2813	3.33	2.1553	27.375	54.8043	8.6614	21.2598	70.0787	35.0649	16.2338	3.2468	25.8427	39.3258	29.6296	40.7407	27.2727	36.3636	18.4233	15.2803	5.3947	4.4574	0.8181	1.1007	84.2943	69.3222	3.7117	6.5693	2.6632	1.9443	0.8687	1.2565	9.0859	6.5652	1.5404
YAL005C	17.5131	15.1479	5.37	4.6191	0.9465	1.1633	72.9691	62.4873	25.9946	18.6444	6.4932	5.6918	0.9306	1.1416	128.509	112.7704	13.5586	13.3922	4.8782	4.0042	0.906	1.2726	52.757	44.6232	2.1064	25.456	18.9664	6.7051	5.502	0.8764	1.22	136.2549	111.3402	18.3634	15.6982	5.6398	4.6576	0.9215	1.2136	80.7382	66.1665	2.4546	11.148	0.6693	1.558	3.9108	2.8546	20.054	9.8997	1.2294	6.3647	4.85	3.361	26.162							50.0		33.3333	66.6667	20.0	26.6667		10.0	40.0	60.0	20.0																			
YAL007C	17.1216	14.9912	5.2408	4.6086	0.9469	1.1364	68.9804	60.2137	21.1542	16.9962	5.9122	5.0833	0.9142	1.165	95.5569	82.1185	9.5357	11.1503	4.0995	3.4073	0.9429	1.2186	31.9829	26.6298	1.9116	21.6525	17.1078	5.914	5.1882	0.9213	1.1419	98.1402	85.9766	16.4912	14.7728	5.1777	4.5535	0.9322	1.1417	67.54	59.5224	1.9859	7.8653	1.0554	13.8956	3.7816	2.4882	33.3391	6.4481	1.2504	19.7881	3.3403	1.8226	47.4307				2.7107	1.0899	50.1257	44.0476	5.3191	31.9149	62.766	27.027	12.1622	8.1081	30.5085	35.5932	26.6667	20.0		60.0	21.3502	17.2088	5.978	5.1454	0.906	1.1682	97.205	84.2858	4.6216	7.4748	2.8422	2.4532	0.9918	1.1564	10.5986	9.096	1.6706
YAL008W	16.4443	14.6618	5.1068	4.537	0.95	1.129	64.5065	57.2782	21.8016	17.218	5.9921	5.1784	0.9166	1.1581	102.0334	87.9174	11.1406	12.0701	4.2832	3.7962	0.9476	1.1299	38.0231	33.6058	1.7494	20.9966	16.9448	5.871	5.1064	0.9136	1.1531	94.6362	81.9526	16.1538	14.686	5.1999	4.4639	0.9312	1.1778	64.9547	56.0796	2.0	7.9808	1.6427	16.0404	3.84	2.0287	30.1098	6.2732	0.9359	11.3192	3.2375	2.3353	40.8954	7.904	1.8916	9.588	3.313	0.5506	30.228	41.4634	2.7778	22.2222	75.0	37.2549	23.5294		20.3704	33.3333	25.0	50.0	50.0	50.0	18.0845	15.9565	5.494	4.9585	0.8825	1.11	83.108	75.207	1.795	3.5315	1.4525	1.011	0.452	0.7185	4.4675	3.109	3.334
YAL010C	16.4192	14.7157	5.1703	4.4526	0.9364	1.1629	65.4472	56.1552	19.3131	16.594	5.8198	4.9268	0.8822	1.185	87.8206	74.2274	9.3193	11.0972	4.0371	3.426	0.9468	1.187	29.6226	25.2096	2.2901	22.5044	17.4331	5.9565	5.2408	0.9223	1.1396	99.5731	87.6533	18.4858	15.6731	5.4681	4.7966	0.9331	1.1414	79.1881	69.3709	2.29	13.266	0.7957	15.255	3.8109	2.9239	37.1491	7.0908	1.7246	7.7844	3.088	1.2987	43.8197							70.8861		39.1304	60.8696	28.5714	16.0714	3.5714	14.2857	64.2857	55.5556	33.3333																			
YAL011W	16.2705	14.5618	5.0489	4.5116	0.9468	1.1251	63.2226	56.7203	20.0618	16.6013	5.7577	4.9856	0.9105	1.1579	88.1239	76.1629	8.9067	10.6336	3.9215	3.2723	0.9639	1.2095	28.314	23.8479	1.7941	22.2568	17.585	6.1598	5.1856	0.8991	1.1923	106.3436	88.9034	16.8179	14.9497	5.1933	4.6099	0.9313	1.1319	68.3426	60.9363	2.2131	9.1432	1.0098	13.6781	3.5996	2.2584	26.4334	8.1442	1.417	15.3864	2.7306	1.5878	54.66	10.362	1.6943	49.6225				47.2527	6.25	31.25	62.5	23.2558	13.9535	6.9767	43.3333	36.6667	33.3333	33.3333	66.6667		19.7207	13.4843	4.493	4.0693	0.6007	0.7353	103.601	93.6527	2.737	4.7247	1.8973	1.4697	0.6667	0.8623	6.288	4.8877	1.176
YAL013W	19.7558	16.265	5.6396	4.9321	0.9326	1.1459	83.1972	72.7973	23.996	18.1565	6.215	5.4755	0.9104	1.1377	111.7984	98.5116	10.6386	11.8315	4.1521	3.751	0.9377	1.1189	35.5115	32.3835	2.0956	23.1645	17.7714	6.2071	5.3049	0.9158	1.1725	109.6993	93.5163	18.3282	15.7131	5.4542	4.8291	0.9279	1.136	76.0444	67.3624	2.158	10.0648	1.6718	17.1428	3.8722	2.396	26.0166	8.923	3.5314	10.061	3.7557	2.2691	26.1513							36.3636	3.5714	39.2857	57.1429	50.0	6.25	6.25	37.5	31.25	9.0909	54.5455			22.649	17.443	5.944	5.367	0.935	1.107	99.284	89.651	5.003	7.825	3.034	2.481	1.0	1.223	11.957	9.777	1.488
YAL014C	17.0251	14.9474	5.2129	4.5996	0.9474	1.1356	67.4594	59.5202	21.9996	17.4254	6.0992	5.1705	0.9062	1.1834	102.5426	86.5753	10.5429	11.7781	4.2204	3.6811	0.941	1.1619	35.5591	31.3433	1.8776	23.1268	17.7819	6.2116	5.2746	0.9163	1.1788	107.9116	91.3503	16.467	14.8614	5.2145	4.5446	0.9326	1.1511	65.8532	57.4103	2.08	9.5206	0.997	12.4006	4.0368	2.125	27.3403	8.7373	1.3741	6.1309	3.6199	1.9179	17.3116	5.931	0.1426	7.929	3.2795		54.686	35.9223	6.0606	40.9091	53.0303	48.6486	13.5135		40.0	40.0	25.9259	25.9259	25.0	50.0	10.8948	8.9458	3.0662	2.6662	0.428	0.5758	52.474	45.639	2.2152	3.7222	1.472	1.1728	0.4918	0.6328	5.2982	4.2302	1.0432
YAL015C	15.6044	14.3134	5.077	4.328	0.9395	1.1773	61.6416	52.5137	19.8453	16.5155	5.8171	4.8754	0.9082	1.1944	88.8143	74.1278	9.0291	10.853	4.0095	3.2762	0.9368	1.2504	29.4374	24.5275	1.7234	20.0095	16.4919	5.7616	4.9552	0.9189	1.1666	87.8237	75.6179	15.072	14.2081	5.0435	4.2954	0.9298	1.1804	58.984	50.4408	1.8053	8.5622	1.1803	18.2848	3.7277	2.1823	25.4027	7.4821	1.6913	9.6413	3.1008	1.9684	31.0761	6.8922	1.1098	15.7275				51.25	5.9829	44.4444	49.5726	48.7805	8.9431	0.813	31.0345	25.8621	28.8462	26.9231	57.1429		16.1067	13.7873	5.0773	3.9414	0.7743	1.117	73.8686	57.7733	2.4553	4.1394	1.5434	1.3854	0.5687	0.6381	5.362	4.8301	2.1227
YAL017W	18.7214	15.7111	5.4723	4.8157	0.9425	1.1355	78.2608	68.609	23.2314	17.8662	6.1411	5.3296	0.913	1.1582	106.0889	92.5446	10.8758	11.823	4.2551	3.726	0.9622	1.1394	37.1566	32.3308	1.6932	22.2669	17.5645	6.1259	5.2206	0.896	1.1728	106.7519	90.2119	17.3161	15.2781	5.391	4.617	0.9158	1.1984	72.5368	63.5405	2.0281	10.663	1.5272	4.6345	4.8155	1.7249	37.904				3.4195	1.8005	15.819							68.6275		50.0	50.0	20.0	17.1429	8.5714	25.0	25.0		25.0																			
YAL018C	15.4976	14.1582	5.0266	4.3024	0.9489	1.1701	61.2488	52.1976	19.7143	16.3779	5.7639	4.9187	0.918	1.1743	87.7522	74.3469	8.3941	10.4654	3.8618	3.2113	0.9479	1.2209	26.0646	21.9619	1.7701	21.1423	16.9992	5.9123	5.1137	0.9166	1.1579	95.2309	82.2591	15.727	14.6228	5.1341	4.4258	0.9189	1.1642	62.6784	53.9808	1.9011	8.1045	1.2143	18.4277	3.93	2.2223	27.8566	5.3518	1.6178	22.1408	3.6868	1.7554	33.8236				3.559	2.4667	70.691	27.4194	2.2222	20.0	77.7778	61.7647	8.8235		21.4286	40.0	22.2222	44.4444		100.0	22.5725	17.662	6.2195	5.072	0.9095	1.2275	102.8745	84.04	4.0675	7.0775	2.697	2.306	0.9945	1.1665	8.967	7.6035	1.545
YAL019W	13.4879	13.2372	4.7092	4.0394	0.9479	1.1687	49.7167	42.7186	19.5151	16.6784	5.9269	4.8439	0.8758	1.2318	92.3611	75.3565	9.252	11.1368	4.2514	3.2002	0.9096	1.3666	31.8114	24.5066	2.012	20.4706	16.7979	6.0247	4.8462	0.9048	1.244	95.6846	76.5112	16.1907	14.7281	5.2024	4.434	0.9232	1.1767	66.8462	56.8778	2.0253	7.4822	1.2254	13.9114	4.2254	2.2662	21.4413	7.764	0.7766	19.4525	3.6002	2.1445	28.653	7.3525		27.0175	4.5805	1.7965	24.1445	31.3953	8.4746	35.5932	55.9322	51.8519			24.2424	21.2121	19.0476	19.0476	40.0	40.0	9.5636	9.0058	3.2732	2.5738	0.5328	0.7654	40.2394	31.7706									2.4918
YAL020C	16.6946	14.7938	5.1855	4.5102	0.9411	1.1525	67.1102	58.2758	20.188	16.6124	5.7668	5.0199	0.9152	1.1519	88.0855	76.8217	10.2086	11.6164	4.1714	3.6209	0.9389	1.1631	34.0509	29.5326	1.8435	22.0064	17.3573	6.0843	5.1783	0.9115	1.1747	103.1923	87.262	16.486	14.7994	5.2152	4.4915	0.9316	1.1699	66.3156	57.4905	1.9772	8.8127	1.1623	14.8207	4.0153	2.8677	32.3524	7.77	1.5255	11.0442	4.025	2.8996	20.533	6.651	0.4337	2.552				46.6019	3.6364	25.4545	70.9091	35.4167	10.4167	4.1667	17.9487	28.2051	28.5714	14.2857	50.0		22.1715	17.777	5.8535	5.4745	0.885	1.0735	100.7205	94.8365	5.0985	8.169	3.2105	2.4585	0.9555	1.304	13.829	10.1895	2.8895
YAL022C	16.0847	14.5089	5.0178	4.4989	0.9467	1.1195	61.8781	55.5588	21.1501	17.1237	5.9527	5.1429	0.9016	1.1568	97.2569	83.5451	10.0758	11.4514	4.1225	3.569	0.9461	1.1666	33.7916	29.5306	2.0373	21.4018	17.0805	6.0084	5.0534	0.9164	1.1898	97.7971	81.8606	15.6145	14.4374	5.0648	4.4536	0.9355	1.1436	60.9854	53.7543	1.9554	8.6971	1.1699	8.5959	3.7774	2.4924	18.7513	7.2723	1.0423	18.1957	3.2793	1.6195	35.5179							57.6923		38.1818	61.8182	28.0	17.3333	6.6667	20.5882	41.1765	14.2857	33.3333																			
