Filter 8: 620 DiKU+His+No Trp 10:05am
 0.072	 0.134	 0.081	 0.180	 0.116	 0.128	 0.121	 0.139	 0.133	 0.132	 0.128	 0.142
 0.147	 0.115	 0.117	 0.121	 0.146	 0.120	 0.126	 0.124	 0.127	 0.146	 0.135	 0.123
 0.137	 0.138	 0.152	 0.114	 0.148	 0.192	 0.149	 0.122	 0.140	 0.134	 0.158	 0.132
 0.123	 0.112	 0.124	 0.132	 0.116	 0.117	 0.098	 0.139	 0.080	 0.103	 0.080	 0.073
 0.178	 0.145	 0.129	 0.087	 0.137	 0.120	 0.085	 0.124	 0.083	 0.132	 0.133	 0.144
 0.130	 0.130	 0.088	 0.083	 0.110	 0.165	 0.109	 0.116	 0.130	 0.128	 0.113	 0.125
 0.140	 0.115	 0.123	 0.118	 0.120	 0.127	 0.124	 0.082	 0.127	 0.138	 0.144	 0.135
 0.148	 0.152	 0.105	 0.128	 0.134	 0.136	 0.136	 0.121	 0.136	 0.148	 0.143	 0.140

Filter 8: 620 DiKU+His+Trp 10:05am
 0.071	 0.142	 0.075	 0.144	 0.142	 0.148	 0.142	 0.143	 0.148	 0.148	 0.156	 0.164
 0.161	 0.147	 0.144	 0.139	 0.140	 0.147	 0.140	 0.145	 0.142	 0.154	 0.156	 0.140
 0.156	 0.142	 0.142	 0.167	 0.145	 0.194	 0.138	 0.139	 0.146	 0.149	 0.168	 0.145
 0.149	 0.164	 0.142	 0.141	 0.141	 0.130	 0.123	 0.145	 0.081	 0.129	 0.169	 0.109
 0.174	 0.144	 0.130	 0.158	 0.132	 0.136	 0.172	 0.145	 0.140	 0.151	 0.148	 0.157
 0.139	 0.137	 0.133	 0.081	 0.137	 0.139	 0.121	 0.138	 0.131	 0.134	 0.130	 0.132
 0.149	 0.135	 0.136	 0.134	 0.128	 0.135	 0.149	 0.145	 0.141	 0.135	 0.161	 0.148
 0.156	 0.149	 0.083	 0.145	 0.144	 0.150	 0.150	 0.139	 0.155	 0.150	 0.157	 0.142


