Filter 8: 620 HLKU 11:45am
 0.071	 0.311	 0.307	 0.284	 0.269	 0.308	 0.284	 0.280	 0.288	 0.306	 0.291	 0.309
 0.313	 0.308	 0.301	 0.295	 0.320	 0.322	 0.314	 0.309	 0.304	 0.317	 0.305	 0.307
 0.300	 0.299	 0.293	 0.293	 0.301	 0.350	 0.207	 0.297	 0.306	 0.296	 0.339	 0.293
 0.290	 0.318	 0.307	 0.306	 0.300	 0.270	 0.282	 0.310	 0.203	 0.331	 0.329	 0.246
 0.298	 0.288	 0.279	 0.335	 0.309	 0.318	 0.325	 0.287	 0.250	 0.310	 0.319	 0.317
 0.291	 0.304	 0.262	 0.227	 0.274	 0.297	 0.297	 0.316	 0.310	 0.294	 0.303	 0.299
 0.284	 0.303	 0.295	 0.299	 0.279	 0.290	 0.293	 0.283	 0.323	 0.269	 0.255	 0.291
 0.232	 0.298	 0.287	 0.300	 0.284	 0.301	 0.305	 0.230	 0.301	 0.287	 0.284	 0.222

Filter 8: 620 DiKU+His+no Trp 11:45am
 0.069	 0.081	 0.085	 0.148	 0.076	 0.076	 0.078	 0.075	 0.077	 0.079	 0.083	 0.079
 0.076	 0.075	 0.077	 0.076	 0.075	 0.075	 0.076	 0.078	 0.078	 0.084	 0.082	 0.074
 0.075	 0.082	 0.077	 0.076	 0.088	 0.155	 0.120	 0.075	 0.079	 0.076	 0.075	 0.074
 0.076	 0.078	 0.077	 0.079	 0.077	 0.080	 0.076	 0.080	 0.076	 0.075	 0.073	 0.071
 0.079	 0.077	 0.076	 0.081	 0.079	 0.081	 0.076	 0.076	 0.077	 0.077	 0.079	 0.079
 0.080	 0.078	 0.078	 0.076	 0.081	 0.080	 0.078	 0.079	 0.080	 0.080	 0.075	 0.074
 0.081	 0.075	 0.075	 0.076	 0.077	 0.077	 0.076	 0.072	 0.075	 0.075	 0.083	 0.075
 0.086	 0.084	 0.095	 0.078	 0.078	 0.077	 0.077	 0.079	 0.076	 0.077	 0.082	 0.076

Filter 8: 620 DiKU+His+Trp 11:45am
 0.072	 0.104	 0.078	 0.148	 0.085	 0.085	 0.090	 0.092	 0.087	 0.088	 0.097	 0.101
 0.088	 0.085	 0.089	 0.105	 0.091	 0.088	 0.088	 0.083	 0.080	 0.076	 0.102	 0.093
 0.101	 0.097	 0.081	 0.104	 0.103	 0.161	 0.131	 0.081	 0.090	 0.079	 0.084	 0.077
 0.091	 0.099	 0.088	 0.082	 0.081	 0.082	 0.072	 0.084	 0.073	 0.074	 0.073	 0.069
 0.093	 0.104	 0.095	 0.082	 0.087	 0.086	 0.080	 0.086	 0.075	 0.083	 0.084	 0.102
 0.086	 0.087	 0.078	 0.075	 0.083	 0.091	 0.082	 0.090	 0.095	 0.094	 0.080	 0.076
 0.092	 0.087	 0.080	 0.084	 0.087	 0.087	 0.089	 0.083	 0.084	 0.090	 0.148	 0.087
 0.164	 0.093	 0.080	 0.090	 0.099	 0.094	 0.094	 0.084	 0.090	 0.083	 0.101	 0.092


