Filter 8: 620 Nov/26 10:40pm HLKU
 0.333	 0.345	 0.361	 0.328	 0.324	 0.193	 0.318	 0.302	 0.361	 0.300	 0.333	 0.354
 0.307	 0.305	 0.321	 0.315	 0.289	 0.304	 0.261	 0.309	 0.325	 0.304	 0.316	 0.320
 0.177	 0.293	 0.288	 0.207	 0.317	 0.310	 0.280	 0.300	 0.309	 0.273	 0.292	 0.332
 0.322	 0.253	 0.290	 0.297	 0.296	 0.306	 0.302	 0.330	 0.332	 0.322	 0.342	 0.349
 0.351	 0.342	 0.356	 0.290	 0.362	 0.358	 0.089	 0.362	 0.350	 0.343	 0.329	 0.337
 0.317	 0.308	 0.325	 0.314	 0.275	 0.310	 0.273	 0.290	 0.297	 0.314	 0.298	 0.348
 0.325	 0.347	 0.282	 0.344	 0.319	 0.347	 0.348	 0.352	 0.218	 0.334	 0.329	 0.334
 0.246	 0.304	 0.327	 0.328	 0.308	 0.295	 0.309	 0.314	 0.303	 0.304	 0.315	 0.152

Filter 8: 620 H-LKU+noTRp
 0.110	 0.122	 0.129	 0.096	 0.098	 0.100	 0.136	 0.095	 0.151	 0.129	 0.105	 0.178
 0.087	 0.085	 0.092	 0.090	 0.090	 0.093	 0.160	 0.097	 0.121	 0.138	 0.093	 0.132
 0.072	 0.086	 0.071	 0.073	 0.087	 0.075	 0.086	 0.082	 0.082	 0.113	 0.077	 0.113
 0.106	 0.080	 0.083	 0.078	 0.093	 0.110	 0.081	 0.079	 0.088	 0.081	 0.104	 0.136
 0.147	 0.086	 0.097	 0.091	 0.095	 0.127	 0.084	 0.097	 0.106	 0.109	 0.097	 0.106
 0.078	 0.079	 0.089	 0.077	 0.077	 0.093	 0.074	 0.097	 0.110	 0.074	 0.073	 0.077
 0.084	 0.080	 0.108	 0.078	 0.077	 0.124	 0.123	 0.122	 0.126	 0.092	 0.083	 0.132
 0.086	 0.077	 0.157	 0.091	 0.105	 0.127	 0.116	 0.246	 0.133	 0.112	 0.080	 0.077

Filter 8: 620 H-LKU+trp
 0.172	 0.166	 0.172	 0.163	 0.154	 0.096	 0.156	 0.170	 0.173	 0.166	 0.172	 0.199
 0.163	 0.162	 0.166	 0.162	 0.154	 0.147	 0.192	 0.160	 0.166	 0.195	 0.211	 0.155
 0.089	 0.162	 0.093	 0.078	 0.163	 0.079	 0.145	 0.158	 0.166	 0.161	 0.166	 0.173
 0.195	 0.165	 0.169	 0.163	 0.172	 0.178	 0.164	 0.176	 0.179	 0.153	 0.186	 0.180
 0.175	 0.171	 0.180	 0.196	 0.177	 0.195	 0.087	 0.192	 0.204	 0.193	 0.195	 0.168
 0.159	 0.166	 0.166	 0.142	 0.165	 0.181	 0.098	 0.190	 0.174	 0.168	 0.155	 0.168
 0.171	 0.184	 0.171	 0.181	 0.155	 0.207	 0.195	 0.196	 0.215	 0.169	 0.186	 0.200
 0.178	 0.160	 0.163	 0.173	 0.157	 0.166	 0.170	 0.183	 0.177	 0.194	 0.211	 0.126


