orf	hom | viral RNA replication (luciferase expression) | standard [standard] | Kushner DB~Ahlquist P, 2003
YBL101C	105.34759433621747
YBL102W	110.93863532606684
YBL104C	101.37940798619148
YBL106C	84.88285306304275
YBL107C	75.3320690601623
YBR001C	93.41304874518758
YBR003W	
YBR005W	94.50404815730337
YBR006W	81.65649127684469
YBR007C	94.3153745652807
YBR008C	107.14084494147677
YBR009C	139.24992316742652
YBR010W	94.29798425100395
YBR012C	83.68998109053177
YBR013C	102.0874393009522
YBR014C	93.28296942472349
YBR015C	
YBR016W	107.58868840194671
YBR018C	
YBR019C	
YBR020W	
YBR022W	78.87152302076379
YBR023C	197.21976284346158
YBR024W	85.58128227637204
YBR025C	81.23579446820307
YBR026C	
YBR027C	103.42126245775792
YBR028C	66.2015835867009
YBR029C	60.89121928966594
YBR031W	83.79999722185903
YBR032W	88.00451172453086
YBR033W	75.75997591148574
YBR034C	44.47192338187806
YBR035C	
YBR036C	97.88569763379293
YBR037C	
YBR038W	104.02485906356605
YBR040W	108.6834835264226
YBR041W	159.2359119986339
YBR042C	159.3976486381652
YBR043C	94.35759800817479
YBR044C	117.53150787232566
YBR045C	87.72844857198999
YBR046C	91.89561126778541
YBR047W	105.61362172057207
YBR048W	217.88218618582977
YBR050C	88.09865818844271
YBR051W	89.91552356975319
YBR052C	97.5503661776751
YBR053C	88.27796551046794
YBR054W	88.569087381864
YBR056W	107.66748314495291
YBR057C	112.65839951963696
YBR058C	67.95023177542623
YBR059C	129.33482734449987
YBR062C	89.9725865520089
YBR063C	95.21304237973413
YBR064W	90.57912608723979
YBR065C	113.34531620005163
YBR066C	91.28907284782078
YBR067C	100.26173186558356
YBR068C	121.74549278494138
YBR069C	77.18606411288886
YBR071W	131.52714685800075
YBR072W	95.27564881646498
YBR073W	115.77323594187436
YBR074W	89.40727427049967
YBR076W	65.3784332610492
YBR077C	108.70937678762184
YBR078W	
YBR083W	97.39407897250521
YBR084C-A	53.56454295660353
YBR084W	110.35299157058617
YBR089C-A	77.07672395191933
YBR090C	72.5554270919987
YBR092C	79.45082032741644
YBR093C	107.70670972564363
YBR094W	88.15093936442209
YBR098W	119.03624899478154
YBR099C	101.76825382873896
YBR101C	142.81466825749078
YBR103W	31.876043082885406
YBR104W	99.71848245747469
YBR105C	121.41900345075717
YBR106W	202.42402447811958
YBR107C	
YBR108W	78.82991732834336
YBR112C	
YBR113W	99.65671954280447
YBR114W	100.22990572059612
YBR116C	88.63498399196394
YBR119W	125.59164524850709
YBR120C	74.79084487965851
YBR125C	107.17526546878969
YBR126C	
YBR127C	
YBR128C	81.74475827072969
YBR129C	83.84206233096342
YBR130C	131.06055420128314
YBR131W	119.51046691016398
YBR133C	172.4445320510135
YBR134W	211.18240357757514
YBR137W	101.93431326005842
YBR138C	122.25765593888822
YBR139W	128.55718980499574
YBR141C	100.27918272165266
YBR144C	104.62188977658164
YBR145W	62.92106342904179
YBR146W	111.3038064774201
YBR147W	64.08683344076974
YBR148W	70.81394750208824
YBR149W	91.46333869279403
YBR150C	92.83864026805016
YBR151W	100.67401978450712
YBR156C	58.27618820551476
YBR157C	95.43910693668053
YBR158W	80.76364636773874
YBR159W	71.04510759383061
YBR161W	83.71557320828805
YBR162C	120.32479250514997
YBR162W-A	90.40627610653586
YBR163W	
YBR164C	98.09103776907057
YBR168W	103.53033836739226
YBR169C	67.38209314152901
YBR170C	80.34737294186615
YBR171W	
YBR172C	65.89800125787937
YBR173C	2.511057784312338
YBR174C	102.58210442698685
YBR175W	75.40253875638317
YBR176W	90.61340432400196
YBR177C	100.10188212871145
YBR178W	85.56751064607242
YBR179C	
YBR180W	98.20473958952229
YBR181C	135.2001988705813
YBR182C	68.47373205673095
YBR183W	102.8182058432981
YBR184W	126.41067253499544
YBR185C	105.69760358543982
YBR186W	74.038422908762
YBR187W	131.40385652775768
YBR188C	62.90297408077143
YBR189W	92.38254771886233
YBR191W	
YBR194W	156.83966479967773
YBR195C	61.89322884042003
YBR197C	115.06001578102727
YBR199W	71.0201756234152
YBR200W	
YBR201W	82.31004511547368
YBR203W	88.49474536074204
YBR204C	104.79686590179037
YBR205W	74.76731080489083
YBR206W	110.33128699918025
YBR207W	75.12650045856238
YBR208C	106.84382967886177
YBR210W	108.53160307098042
YBR212W	72.98248560113362
YBR213W	45.03375580823015
YBR214W	110.500743910348
YBR215W	87.59167116757287
YBR216C	89.34972701523716
YBR217W	100.42024310085381
YBR218C	99.60104380090868
YBR219C	100.4963434239803
YBR220C	89.3469776445123
YBR221C	
YBR222C	71.68425080818571
YBR223C	130.9405245560783
YBR224W	111.49362030168707
YBR225W	109.4973759138773
YBR226C	134.28772073317802
YBR227C	106.15384133930739
YBR228W	99.08825529874267
YBR229C	110.5269397942569
YBR230C	89.1457528038287
YBR231C	110.2672316091954
YBR232C	78.27438499177255
YBR233W	99.97346683763959
YBR235W	99.55080863787583
YBR238C	106.66131581829968
YBR239C	97.74780867761652
YBR240C	89.40853106598331
YBR241C	104.99914502091909
YBR242W	88.32636615111079
YBR244W	119.85336921859529
YBR245C	67.86486509660115
YBR246W	46.57059214024889
YBR248C	85.13972662371894
YBR249C	78.6690251906403
YBR250W	78.74902352729116
YBR251W	
YBR255W	148.58264730977467
YBR258C	76.65103058865905
YBR259W	82.25415738584168
YBR260C	104.48847169146157
YBR261C	69.36216823420702
YBR262C	90.25612943380108
YBR263W	73.00150889891793
YBR264C	86.33482442386315
YBR266C	84.83589797225225
YBR267W	112.34422031528268
YBR268W	
YBR269C	66.35862610830995
YBR270C	120.00157511430258
YBR271W	95.97372869692364
YBR272C	100.9692058525105
YBR273C	92.42484590386599
YBR274W	92.2712404671203
YBR275C	100.89293303656078
YBR276C	106.7134074054558
YBR277C	89.59507537380708
YBR278W	102.83986440111372
YBR279W	
YBR280C	93.97398867242009
YBR281C	98.9197043099048
YBR282W	
YBR283C	163.70211917328442
YBR284W	60.71960259959388
YBR285W	89.20056272646525
YBR286W	74.1464761656319
YBR287W	92.23372774947035
YBR288C	120.51191801147331
YBR289W	
YBR290W	197.8805757183809
YBR291C	62.860480812393945
YBR292C	85.51053355703367
YBR293W	76.75979058388513
YBR294W	108.28811613615667
YBR295W	92.33188851673735
YBR296C	83.2341905962389
YBR297W	91.71051068310283
YBR298C	62.88124658325851
YBR299W	85.46778356956341
YBR300C	81.27614348272286
YBR301W	71.94963433232095
YCL001W	68.67558772631664
YCL001W-A	
YCL002C	68.28468315982462
YCL005W	53.25464004826074
YCL007C	
YCL008C	51.792276979034504
YCL009C	87.03412976900161
YCL010C	81.36456425017633
YCL011C	169.8010844187323
YCL014W	74.79173862074356
YCL016C	
YCL022C	87.08450880217922
YCL023C	80.91414881187245
YCL024W	82.88625975670683
YCL025C	97.85316360754068
YCL026C-A	79.10007998989607
YCL027W	98.13791233846028
YCL028W	101.55448088831832
YCL029C	168.79778071863834
YCL030C	77.53897748329928
YCL032W	135.81719697225282
YCL033C	127.27825163617581
YCL034W	83.96616028860691
YCL035C	96.71192260628455
YCL036W	64.50597396009465
YCL037C	82.00064489828202
YCL038C	85.98970955342011
YCL039W	88.64710197656407
YCL040W	91.61186688621677
YCL042W	110.41996396048904
YCL044C	95.5396097871368
YCL045C	93.6434598173234
YCL046W	97.49094355348059
YCL047C	93.90719979297972
YCL048W	110.32726885835258
YCL049C	96.21075370567377
YCL050C	96.60638658411676
YCL051W	108.58102375095963
YCL055W	88.62082621108539
YCL056C	95.2780638843463
YCL057W	107.27206404566323
YCL058C	109.54025494356267
YCL061C	84.18314526416195
YCL063W	106.01880224664814
YCL064C	119.20258109495495
YCL069W	93.86028238333188
YCL076W	102.41258494870428
YCR001W	86.02580781862466
YCR002C	
YCR003W	
YCR004C	71.04832226998592
YCR005C	77.77901704393602
YCR006C	70.54795162035579
YCR007C	93.08364958027235
YCR008W	91.65605271788478
YCR009C	
YCR010C	81.02148347437921
YCR011C	79.18986833415718
YCR014C	102.02250292126554
YCR015C	109.53968645685144
YCR016W	93.21020853802362
YCR017C	87.63048094957631
YCR019W	85.42938710780723
YCR020C	87.31108944171586
YCR020C-A	90.23793842880445
YCR020W-B	
YCR021C	82.455913644207
YCR022C	90.96195854800959
YCR023C	79.44482948160629
YCR024C	
YCR024C-A	78.1807596022037
YCR025C	135.6243697003176
YCR026C	69.41527043064828
YCR027C	90.57027244794278
YCR028C	
YCR028C-A	
YCR030C	67.12649974850841
YCR031C	150.0409588143155
YCR032W	122.80809161748451
YCR033W	27.782257502344144
YCR034W	108.95554004750494
YCR036W	154.89681045254844
YCR037C	41.55095129400938
YCR043C	145.0308959970826
YCR044C	
YCR045C	65.86180493974112
YCR046C	
YCR047C	
YCR048W	94.79815470587354
YCR049C	83.57671145314754
YCR050C	38.85146138248081
YCR051W	57.03722551944182
YCR053W	
YCR059C	31.883974623031758
YCR060W	87.73561464914131
YCR061W	54.277804415576625
YCR063W	1377.3717541299354
YCR065W	119.52990436166475
YCR066W	148.9347284252986
YCR067C	88.85103547308286
YCR068W	115.32388496683672
YCR069W	125.95932199811571
YCR071C	
YCR073C	120.83188804727052
YCR073W-A	78.66983597466563
YCR075C	119.55319133882153
YCR076C	113.12457539907274
YCR077C	24.084656503896095
YCR079W	68.32226921256832
YCR081W	46.93127539786133
YCR082W	109.21898759543421
YCR083W	105.94433318257853
YCR084C	
YCR085W	73.65151020350129
YCR086W	
YCR087C-A	75.51068588045365
YCR087W	60.79174115387853
YCR088W	90.62770536402192
YCR089W	84.2530160640836
YCR090C	109.86995275822639
YCR091W	94.75582678148625
YCR092C	124.3798213511911
YCR094W	522.1012899349827
YCR095C	27.485800056335563
YCR098C	346.1710359203763
YCR099C	87.80278732227713
YCR100C	118.15491364027453
YCR101C	94.26208917753398
YCR102C	91.00945200643221
YCR102W-A	127.40637389365747
YCR105W	90.05189136066222
YCR106W	88.12427302760193
YCR107W	123.28890301207116
YDL001W	101.50793135764948
YDL002C	96.9995893454437
YDL006W	
YDL009C	76.80226457357969
YDL010W	110.6440234588752
YDL011C	88.10548703867155
YDL012C	111.39316020462189
YDL013W	
YDL018C	84.43887479282225
YDL019C	105.57186797326924
YDL020C	22.676084571979704
YDL021W	99.46881125728481
YDL022W	144.56515915255045
YDL023C	134.19501734355532
YDL024C	108.49302181645936
YDL025C	74.21453274713318
YDL026W	87.71428751305518
YDL027C	68.09862110444092
YDL032W	
YDL033C	115.62171942715881
YDL034W	70.05839302382759
YDL035C	116.46849926171338
YDL036C	99.00144127657467
YDL037C	92.72514777812799
YDL039C	106.77634129981867
YDL040C	95.39404010683346
YDL041W	
YDL044C	
YDL045W-A	
YDL046W	123.40066354555039
YDL047W	
YDL048C	100.94777094576494
YDL049C	101.39333906644461
YDL050C	86.34851355750666
YDL051W	
YDL052C	112.49960108997956
YDL053C	108.10873412703543
YDL054C	88.75095903220546
YDL056W	
YDL059C	101.98551164456146
YDL061C	93.16536032752481
YDL062W	94.43141919488724
YDL063C	111.97795548194783
YDL065C	80.61783395305771
YDL066W	58.2643580976916
YDL067C	
YDL068W	
YDL069C	
YDL070W	140.83000741187314
YDL071C	125.47028041800462
YDL072C	83.99451925424864
YDL073W	254.84170928628603
YDL074C	43.46633723548601
YDL075W	
YDL076C	115.59845385442388
YDL077C	
YDL078C	90.08730736991555
YDL079C	78.441080313148
YDL080C	55.17062086792313
YDL081C	
YDL082W	124.23778018552402
YDL083C	
YDL085W	113.59694730496244
YDL086W	76.03598063583
YDL088C	121.55641238554287
YDL089W	91.75049049569981
YDL090C	
YDL091C	110.0818369461195
YDL093W	87.02243275270408
YDL094C	82.69340827433297
YDL095W	61.02909503516506
YDL096C	74.1946039762089
YDL099W	110.20162370868157
YDL100C	79.15209595285259
YDL101C	103.0670221552987
YDL104C	104.2863052996484
YDL106C	176.00424995847254
YDL107W	
YDL109C	101.53674725710837
YDL110C	128.75442784062648
YDL112W	114.91506207191955
YDL113C	117.23644171515372
YDL114W	110.2887140513941
YDL115C	
YDL116W	
YDL117W	166.90552418245608
YDL118W	95.39566090194265
YDL119C	
YDL121C	96.42507478096721
YDL122W	219.8407341509212
YDL123W	116.92194364609162
YDL124W	118.06843861925341
YDL125C	117.34249360727304
YDL127W	110.22836056997309
YDL128W	113.19006424961032
YDL129W	85.38417791180467
YDL130W	112.93841092844244
YDL130W-A	85.85564208220812
YDL131W	76.55645473314867
YDL133C-A	120.72091764482985
YDL133W	58.71031001372636
YDL134C	97.05691260128336
YDL135C	170.33803818010665
YDL136W	153.55702909334266
YDL137W	131.5076813465041
YDL138W	97.09731790038138
YDL142C	131.1218939615866
YDL144C	73.20651226658241
YDL146W	101.226433517063
YDL149W	99.37761801803438
YDL151C	152.38827268540135
YDL154W	94.8216773787895
YDL155W	125.62013265815249
YDL156W	94.09766663154923
YDL157C	99.17953239653966
YDL160C	3.8913640016322195
YDL161W	84.29740499298083
YDL162C	82.7905991075187
YDL167C	78.25584096583412
YDL168W	87.73978090239454
YDL169C	83.09786052128595
YDL170W	72.70934100239545
YDL171C	89.17612426619502
YDL172C	131.75698500097906
YDL173W	135.49175279650595
YDL174C	102.95958268084404
YDL175C	87.9206189946163
YDL176W	92.77002163424969
YDL177C	83.75479091157558
YDL178W	76.81915770948305
YDL179W	73.15983539675828
YDL180W	106.73023081683759
YDL182W	86.38787987130914
YDL183C	52.510443283049256
YDL184C	85.93561260827914
YDL185W	
YDL186W	83.88571384393322
YDL187C	108.70890842603535
YDL188C	88.20723177557576
YDL189W	59.81352741627912
YDL190C	73.55527157347674
YDL191W	
YDL192W	135.01653477212494
YDL194W	123.81657675086635
YDL197C	86.57051754169535
YDL198C	
YDL199C	94.96913449855704
YDL200C	86.68397158312327
YDL201W	102.00143147852212
YDL202W	
YDL203C	109.6918363070481
YDL204W	91.09846904617089
YDL206W	69.72270946547285
YDL210W	63.59062788348227
YDL211C	43.53211744512113
YDL213C	123.3279531384196
YDL214C	45.22567803887107
YDL215C	77.24464909883963
YDL216C	61.87200526084831
YDL218W	59.8269436713034
YDL219W	63.549100574080775
YDL222C	79.35856255225004
YDL223C	81.3726146157444
YDL224C	112.52688507161622
YDL225W	201.0995999967509
YDL226C	
YDL227C	85.13744745449802
YDL229W	79.75780031469614
YDL230W	93.80662490637384
YDL231C	53.469322488781955
YDL232W	111.24325052504054
YDL233W	108.54195191780468
YDL234C	147.4632852621871
YDL236W	99.57773875566244
YDL237W	97.67139321116511
YDL238C	91.95149601337403
YDL239C	78.49451560388619
YDL240W	68.22430945549524
YDL241W	85.58339013351858
YDL242W	110.09796752498545
YDL243C	84.45539044183971
YDR001C	119.31716635333747
YDR003W	97.8589716322425
YDR004W	191.3907172352503
YDR005C	60.45361099946298
YDR006C	241.2108288113035
YDR007W	62.2595748982737
YDR008C	75.48505112503332
YDR009W	
YDR010C	122.12839220178445
YDR011W	101.2234596708393
YDR014W	217.71820860928685
YDR015C	53.89416767671024
YDR017C	83.54182061178759
YDR018C	93.55797897589372
YDR019C	88.65546304204435
YDR020C	91.9308653117265
YDR022C	140.73760909509042
YDR024W	152.28682645398447
YDR025W	132.7405396972888
YDR026C	81.41189465460758
YDR027C	
YDR028C	86.34070465911674
YDR029W	82.74403228394468
YDR030C	104.06437071927733
YDR031W	90.0958420942342
YDR032C	111.0047497945395
YDR033W	100.88514847675427
YDR034C	98.35210854074808
YDR035W	99.07788486944119
YDR036C	78.82592941467834
YDR042C	88.36927486792715
YDR043C	112.78249290424682
YDR046C	94.0731877591626
YDR048C	102.29971189085782
YDR049W	295.4145263228919
YDR051C	86.85887472465761
YDR055W	102.32296409820162
YDR056C	85.44488549525441
YDR057W	90.96545679509993
YDR058C	106.78489829119212
YDR059C	81.79285056736975
YDR061W	92.97413960420275
YDR063W	62.44842683536466
YDR065W	
YDR066C	75.99280823944646
YDR067C	25.942277596814286
YDR068W	97.15102950939925
YDR069C	7.521108180582914
YDR070C	84.87512837727854
YDR071C	87.56591805894578
YDR072C	86.92810194484437
YDR073W	89.1277446231478
YDR074W	
YDR075W	64.13033935492265
YDR076W	139.18241416960197
YDR077W	156.58562691816883
YDR078C	93.47028156620337
YDR079W	
YDR080W	
YDR083W	131.90037974178645
YDR084C	90.38968131226949
YDR085C	93.1018214682417
YDR089W	85.43311784911928
YDR090C	112.85169480463702
YDR092W	72.016267668605
YDR093W	139.94056327270818
YDR094W	137.91476194177204
YDR095C	100.72102158147318
YDR096W	94.9770868917931
YDR097C	122.62249359630498
YDR098C	102.5782481032362
YDR099W	125.20939710625937
YDR100W	114.82294642324678
YDR101C	109.07728920459098
YDR102C	96.54937317177723
YDR104C	107.1595332314431
YDR105C	95.11177821296437
YDR107C	109.11515191999385
YDR108W	130.34061305751572
YDR109C	98.94426090034696
YDR110W	107.24898845617841
YDR111C	92.8026245101496
YDR112W	117.9870080388128
YDR114C	
YDR115W	
YDR116C	128.15160163359218
YDR117C	143.58609859742643
YDR119W	127.79756239788024
YDR120C	93.87648396113445
YDR121W	82.9845543896577
YDR122W	89.97699192130327
YDR123C	
YDR124W	130.32606146277874
YDR125C	120.59238424352705
YDR126W	
YDR127W	
YDR128W	109.4619784176966
YDR129C	
YDR130C	111.28119288941114
YDR131C	123.95582446284375
YDR132C	111.62119150323822
YDR133C	63.15604463736736
YDR135C	89.54722884483289
YDR136C	
YDR137W	
YDR138W	
YDR139C	78.49252132505282
YDR140W	
YDR142C	91.59024029567598
YDR143C	88.49636271395968
YDR144C	117.05595957697152
YDR146C	82.863682997159
YDR147W	112.10470464054777
YDR148C	100.45671738969934
YDR149C	90.10347440264479
YDR150W	182.38700713250648
YDR151C	76.58380311116473
YDR152W	73.5544290628959
YDR153C	52.83249818160833
YDR154C	89.45653682731438
YDR155C	68.79425853177807
YDR156W	5.193882682165466
YDR157W	37.861276347712916
YDR158W	
YDR159W	
YDR161W	
YDR162C	
YDR163W	81.37754418946815
YDR165W	85.72636693879653
YDR169C	98.79842332844117
YDR171W	90.46366169765358
YDR173C	110.50336608139006
YDR174W	
YDR175C	
YDR176W	
YDR178W	40.93650909018409
YDR179C	81.37588216341312
YDR179W-A	52.24757127392349
YDR181C	93.83989317010918
YDR183W	66.2343980279762
YDR184C	63.195296398346855
YDR185C	78.2144901891653
YDR186C	80.47594180115243
YDR191W	91.44281593361248
YDR192C	61.23017979601008
YDR193W	75.7017868730281
YDR194C	
YDR195W	139.67346115201283
YDR197W	
YDR198C	60.19459224129232
YDR199W	53.39082239535507
YDR200C	
YDR202C	129.31796005481522
YDR203W	79.87863919003813
YDR204W	
YDR205W	160.10959560081147
YDR206W	110.33738372341159
YDR207C	170.08921980787323
YDR209C	84.07180425316923
YDR210W	98.18970326655621
YDR213W	70.69855920654274
YDR214W	70.7257107111897
YDR215C	108.48176132093818
YDR216W	106.20727683629259
YDR217C	109.19371821875609
YDR218C	84.81864149011517
YDR219C	84.07076318438982
YDR220C	79.38740892606708
YDR221W	74.60418591499254
YDR222W	120.55993741891398
YDR223W	78.03864256954049
YDR225W	134.89006245451176
YDR226W	
YDR229W	76.78083804358667
YDR230W	
YDR231C	
YDR233C	51.21972854726627
YDR234W	
YDR237W	
YDR239C	85.7342835654654
YDR241W	24.201977258521303
YDR242W	95.63071735730972
YDR244W	109.20741393538096
YDR245W	87.89224022418506
YDR247W	92.79906119128803
YDR248C	84.16115208250277
YDR249C	109.77697960442245
YDR250C	108.5675616475386
YDR251W	141.65506599035172
YDR252W	73.7086093534221
YDR253C	90.17640767655152
YDR254W	81.37070496434376
YDR255C	99.19298064659185
YDR256C	77.51632594193073
YDR257C	58.42764936451984
YDR258C	113.24753921547688
YDR259C	123.29332909465626
YDR260C	156.13854738325227
YDR261C	87.3067453907799
YDR262W	75.90458843149247
YDR263C	133.16818638756996
YDR264C	
YDR265W	122.36534131217148
YDR266C	107.29261580392064
YDR268W	
YDR269C	72.8787346808667
YDR270W	142.9908682374052
YDR271C	205.17967882205488
YDR272W	116.96784191639652
YDR273W	119.26268578160945
YDR274C	106.1709140032246
YDR275W	110.24379135229766
YDR276C	126.47320239461678
YDR277C	89.6404016738208
YDR278C	96.49172081210574
YDR279W	81.32633224280109
YDR281C	
YDR282C	108.71547612952716
YDR283C	95.83491633907948
YDR284C	109.85052161272444
YDR285W	100.93672586945743
YDR286C	107.51573710082565
YDR287W	120.25670712523123
YDR289C	138.57188853962327
YDR290W	
YDR291W	99.16691089197064
YDR293C	212.77860338326457
YDR294C	129.47539970763458
YDR295C	72.53163357563906
YDR296W	
YDR297W	139.04910909772929
YDR298C	
YDR300C	57.12661914338686
YDR304C	116.87386221235451
YDR305C	138.57603446369407
YDR306C	123.60918088203826
YDR307W	98.03617024166519
YDR309C	116.27042216859118
YDR310C	99.82754521862927
YDR312W	124.57900837332383
YDR313C	98.03920275431952
YDR314C	81.14311054347286
YDR315C	
YDR316W	90.61259086913847
YDR317W	74.41900260798963
YDR318W	
YDR319C	95.74312463573062
YDR320C	
YDR321W	93.62398889312531
YDR322W	
YDR323C	
YDR326C	76.69714675489857
YDR329C	125.3888305407867
YDR330W	111.44481480445253
YDR332W	
YDR333C	104.40625796755936
YDR334W	177.70985449882318
YDR335W	72.65273266043255
YDR336W	118.20344326936545
YDR337W	
YDR338C	69.11673132531996
YDR340W	108.83374493759686
YDR344C	95.07784077303103
YDR345C	89.22363375103316
YDR346C	130.87950578728146
YDR347W	
YDR348C	60.474630736326134
YDR349C	140.8739884385273
YDR350C	
YDR351W	119.25336984094363
YDR352W	84.5095493198842
YDR354W	72.45112359224001
YDR357C	82.63149841451394
YDR358W	75.20470998484328
YDR359C	
YDR360W	85.36482747626256
YDR363W	148.97794730508423
YDR363W-A	11.40386048378998
YDR364C	
YDR368W	93.89124127920954
YDR369C	229.27241920485542
YDR370C	103.85816805486965
YDR371W	101.9811241757435
YDR372C	
YDR374C	89.52852606659488
YDR375C	
YDR377W	
YDR378C	29.05610275136214
YDR379W	71.79366808553763
YDR380W	86.53673961028952
YDR382W	83.6987817437547
YDR383C	79.0455437537457
YDR384C	83.0043118634529
YDR385W	88.47468323236347
YDR386W	115.86163951931599
YDR387C	95.03984804568837
YDR388W	
YDR389W	
YDR391C	50.841342743272435
YDR392W	40.02381825798894
YDR393W	146.04851757897998
YDR395W	127.76370608951396
YDR399W	111.60024898443466
YDR400W	105.13409836208905
YDR401W	96.7191436296376
YDR402C	60.21979002548379
YDR403W	44.09823742719202
YDR405W	
YDR406W	78.92596688909379
YDR408C	
YDR409W	100.78889917456803
YDR411C	69.5982180326487
YDR414C	140.06636187004804
YDR415C	73.66569415791713
YDR417C	
YDR418W	132.19960752574426
YDR419W	82.41516339994524
YDR420W	109.89215778939437
YDR421W	95.07093271924032
YDR422C	97.35177874058671
YDR423C	66.54456927142967
YDR424C	193.19226288918824
YDR425W	109.32466561541894
YDR426C	99.58778608477998
YDR428C	115.68047603707156
YDR430C	82.06651229321055
YDR431W	172.6783964630284
YDR432W	
YDR433W	
YDR435C	66.93578055418199
YDR436W	120.26386440124108
YDR438W	87.68514741418079
YDR439W	127.99134642124316
YDR440W	87.42447156830815
YDR441C	92.03285980161621
YDR442W	
YDR443C	44.50476515135592
YDR444W	108.70132780635691
YDR445C	88.39597628291747
YDR446W	74.66132769824549
YDR447C	152.53313091244968
YDR448W	
YDR450W	112.9289916804979
YDR451C	65.41296109294517
YDR452W	109.9387840838212
YDR453C	112.56683741512495
YDR455C	104.74280243451122
YDR456W	86.05247351556048
YDR457W	86.76249236082822
YDR458C	102.16478461054702
YDR459C	82.59780281923068
YDR461W	103.11664262427118
YDR462W	
YDR463W	99.43872398950515
YDR465C	53.735171306703535
YDR466W	62.94949283806473
YDR467C	79.49430586846734
YDR469W	92.13827266994795
YDR470C	179.7198654524267
