orf	hom | growth (pooled culture, barseq) | 4-nitroquinoline N-oxide [25%IC10 (0.47 uM)] | YPD + DMSO | Guan M~Zhang X, 2022	hom | growth (pooled culture, barseq) | 4-nitroquinoline N-oxide [50%IC10 (0.95 uM)] | YPD + DMSO | Guan M~Zhang X, 2022	hom | growth (pooled culture, barseq) | 4-nitroquinoline N-oxide [IC10 (1.89 uM)] | YPD + DMSO | Guan M~Zhang X, 2022	hom | growth (pooled culture, barseq) | 4-nitroquinoline N-oxide [IC20 (2.66 uM)] | YPD + DMSO | Guan M~Zhang X, 2022	hom | growth (pooled culture, barseq) | 4-nitroquinoline N-oxide [IC50 (4.77 uM)] | YPD + DMSO | Guan M~Zhang X, 2022	hom | growth (pooled culture, barseq) | formaldehyde [IC10 (2.3 mM)] | YPD + DMSO | Guan M~Zhang X, 2022	hom | growth (pooled culture, barseq) | formaldehyde [IC20 (2.6 mM)] | YPD + DMSO | Guan M~Zhang X, 2022	hom | growth (pooled culture, barseq) | formaldehyde [IC50 (3.2 mM)] | YPD + DMSO | Guan M~Zhang X, 2022	hom | growth (pooled culture, barseq) | dichloroacetic acid [IC10 (57.7 mM)] | YPD | Guan M~Zhang X, 2022	hom | growth (pooled culture, barseq) | dichloroacetic acid [IC20 (60.8 mM)] | YPD | Guan M~Zhang X, 2022	hom | growth (pooled culture, barseq) | dichloroacetic acid [IC50 (66.5 mM)] | YPD | Guan M~Zhang X, 2022
YBL012C	1.2359550561797752	1.9101123595505616	5.382022471910112	7.43820224719101	9.910112359550562	1.6388888888888888	0.9629629629629629	2.7870370370370368	1.0129870129870129	1.12987012987013	0.6493506493506493
YBL013W	0.8755555555555556	0.8488888888888888	1.3022222222222224	1.9244444444444446	1.7466666666666666	1.3543859649122807	1.0105263157894737	1.3228070175438598	0.5611814345991561	0.759493670886076	0.5654008438818565
YBL015W	1.191326530612245	1.334183673469388	2.5612244897959187	3.8367346938775513	3.9693877551020407	1.3614931237721022	1.1591355599214146	1.6483300589390966	0.9232804232804233	1.1243386243386242	0.7354497354497355
YBL018C	0.9576547231270359	0.5179153094462541	0.013029315960912053	0.022801302931596094	0.03908794788273616	1.25765306122449	1.0688775510204083	0.7933673469387756	1.1885521885521886	1.037037037037037	1.0303030303030303
YBL019W	0.952914798206278	0.7690582959641256	1.15695067264574	1.5739910313901346	1.7040358744394621	1.374777975133215	0.9911190053285969	1.394316163410302	1.2459459459459459	1.0027027027027027	0.9540540540540541
YBL020W	0.9570552147239263	0.4938650306748466	0.0705521472392638	0.03067484662576687	0.027607361963190184	1.4481792717086837	1.2492997198879552	0.9467787114845939	1.112094395280236	0.9970501474926254	0.8082595870206489
YBL021C	1.144486692015209	1.1711026615969582	1.9353612167300378	3.4220532319391634	3.935361216730038	1.5903614457831325	1.141566265060241	2.219879518072289	0.8042704626334519	1.0177935943060497	0.597864768683274
YBL023C	0.8947368421052632	0.5087719298245613	0.05263157894736842	0.07017543859649122	0.017543859649122806	1.162162162162162	1.3243243243243241	1.8648648648648647	0.8191489361702128	0.5319148936170214	0.4148936170212766
YBL026W	0.949044585987261	0.4140127388535032	0.0445859872611465	0.05095541401273885	0.03821656050955414	1.375609756097561	1.024390243902439	0.9609756097560977	1.5925925925925928	1.5259259259259261	1.1185185185185185
YBL027W	0.9860627177700347	0.17421602787456447	0.03832752613240418	0.0975609756097561	0.06620209059233449	1.8315018315018314	1.9084249084249083	2.076923076923077	1.0244648318042815	1.617737003058104	1.5688073394495412
YBL028C	1.1914285714285713	1.157142857142857	0.9742857142857143	1.42	2.011428571428571	1.1453634085213034	0.9047619047619048	0.9423558897243107	1.1055718475073313	0.9970674486803518	0.9354838709677419
YBL029C-A	1.1140350877192982	1.213450292397661	1.6432748538011697	1.9473684210526316	1.888888888888889	1.3232104121475057	1.0477223427331888	1.3687635574837311	0.9662650602409637	0.9542168674698794	0.816867469879518
YBL029W	1.4954128440366972	1.36697247706422	2.4954128440366974	3.6880733944954125	3.0917431192660545	1.6549295774647885	1.2183098591549295	2.0070422535211265	1.2307692307692308	1.3615384615384614	0.846153846153846
YBL031W	0.9090909090909091	1.4545454545454546	2.393939393939394	3.1515151515151514	2.515151515151515	1.3863636363636362	1.25	2.7727272727272725	0.8974358974358974	0.8205128205128205	0.5897435897435898
YBL032W	1.2016129032258063	0.9758064516129032	0.8790322580645161	1.2338709677419355	1.4516129032258063	1.028169014084507	1.1830985915492958	1.3661971830985915	1.099009900990099	1.316831683168317	1.306930693069307
YBL035C	0.9399399399399399	0.3813813813813814	0.03003003003003003	0.039039039039039033	0.015015015015015015	1.3195121951219513	0.9926829268292683	0.6682926829268293	1.0776119402985074	1.0208955223880596	0.862686567164179
YBL036C	1.2805383022774326	1.3685300207039337	1.4658385093167703	2.3944099378881987	2.5683229813664594	1.1754995655951346	1.0312771503040834	1.0234578627280626	1.3434466019417475	1.0339805825242718	0.9854368932038835
YBL037W	1.3054187192118225	1.0295566502463054	1.5517241379310345	2.3645320197044333	1.7044334975369457	1.4090909090909092	1.28099173553719	1.2190082644628097	1.3380281690140845	1.176056338028169	0.880281690140845
YBL038W	1.1154580152671756	1.0620229007633588	0.3797709923664122	0.060114503816793896	0.042938931297709926	1.6013215859030836	1.1123348017621146	1.38215859030837	0.6547041707080504	0.7206595538312317	0.5712900096993211
YBL039W-B	1.044543429844098	1.0734966592427617	1.3942093541202674	1.9487750556792875	1.9510022271714924	1.4077669902912622	1.098705501618123	1.2168284789644013	1.31615925058548	1.2459016393442623	0.9437939110070258
YBL040C	0.9711340206185568	0.554639175257732	0.05567010309278351	0.03711340206185567	0.043298969072164954	1.3784194528875378	1.0243161094224924	0.8541033434650456	1.1476793248945147	1.0843881856540085	1.010548523206751
YBL041W	1.3369565217391304	0.9347826086956522	0.09782608695652173	0.048913043478260865	0.043478260869565216	1.2055555555555555	1.0194444444444444	0.788888888888889	1.5583756345177664	1.2893401015228425	1.0609137055837563
YBL046W	0.6499999999999999	0.44999999999999996	0.8749999999999999	1.0	1.7999999999999998	1.490909090909091	1.0545454545454545	1.5454545454545454	1.3571428571428572	0.7380952380952381	0.4523809523809524
YBL047C	0.970873786407767	0.8135922330097087	0.7126213592233009	0.8893203883495145	0.7436893203883496	0.9329608938547486	0.7262569832402236	1.0335195530726258	0.8337408312958435	0.687041564792176	0.3520782396088019
YBL048W	1.2572815533980581	1.087378640776699	1.5388349514563107	2.140776699029126	1.6796116504854368	1.4841269841269842	1.0555555555555556	1.1587301587301586	0.9946524064171123	0.9037433155080213	0.8342245989304813
YBL049W	1.2671568627450982	1.1482843137254901	1.4301470588235294	2.258578431372549	2.256127450980392	1.4764764764764766	1.1661661661661662	1.3333333333333333	0.9088575096277278	0.9512195121951219	0.8729139922978176
YBL050W	0.803030303030303	0.28484848484848485	0.05454545454545454	0.03333333333333333	0.01818181818181818	1.2653061224489797	1.012987012987013	0.48237476808905383	1.1666666666666667	1.125	1.1319444444444444
YBL051C	0.8426966292134831	0.9250936329588014	1.4569288389513106	2.1292134831460676	1.6647940074906367	1.3469785575048734	0.949317738791423	1.0604288499025343	0.850467289719626	1.216822429906542	1.016822429906542
YBL052C	0.934959349593496	0.926829268292683	1.3170731707317074	2.08130081300813	2.056910569105691	1.3575757575757577	0.9696969696969697	1.284848484848485	1.311926605504587	0.8532110091743119	1.0366972477064218
YBL053W	1.2889733840304183	1.144486692015209	1.532319391634981	2.0760456273764256	1.9353612167300378	1.368421052631579	1.0692520775623269	1.4376731301939059	1.155893536121673	0.8403041825095057	0.9733840304182508
YBL054W	1.200836820083682	0.920502092050209	1.2552301255230125	2.00418410041841	1.6778242677824267	1.1125319693094629	1.0255754475703323	1.3017902813299231	0.852664576802508	0.7398119122257054	0.7084639498432602
YBL055C	1.0701754385964912	1.2982456140350878	1.9122807017543861	2.6842105263157894	3.6491228070175437	1.3676470588235294	0.9411764705882352	2.0735294117647056	1.4444444444444444	1.2666666666666666	1.0444444444444445
YBL057C	1.1584821428571428	1.0736607142857142	1.5223214285714286	2.283482142857143	2.5334821428571423	1.199281867145422	0.9281867145421904	1.1723518850987433	1.0437017994858613	1.2750642673521853	0.9434447300771208
YBL060W	1.4452554744525548	1.6204379562043796	1.686131386861314	2.0583941605839415	2.0437956204379564	1.2845188284518827	1.0334728033472802	1.205020920502092	1.018987341772152	1.0379746835443038	0.9050632911392406
YBL061C	1.1546218487394957	1.203361344537815	1.7378151260504202	2.4504201680672266	2.265546218487395	1.3651771956856702	1.0123266563944529	1.0801232665639444	0.8357933579335793	0.7952029520295203	0.870848708487085
YBL062W	1.090342679127726	0.956386292834891	1.2928348909657321	1.881619937694704	1.4984423676012462	1.2524271844660193	0.9150485436893203	1.0048543689320388	0.9475806451612903	0.8790322580645161	0.6693548387096774
YBL063W	0.8426966292134831	0.48314606741573035	1.4269662921348314	2.157303370786517	1.0337078651685394	3.6724137931034484	1.4655172413793103	1.120689655172414	1.2823529411764707	0.49411764705882355	0.7058823529411765
YBL064C	1.2319391634980987	1.2167300380228137	1.467680608365019	1.9885931558935361	1.7604562737642586	1.2057142857142855	0.9228571428571428	1.2399999999999998	1.0865800865800865	1.103896103896104	0.9047619047619049
YBL066C	1.579113924050633	2.1202531645569622	4.063291139240507	5.44620253164557	5.24367088607595	1.7587006960556846	0.8654292343387471	1.7772621809744782	0.8776978417266186	0.9064748201438848	0.7410071942446044
YBL069W	1.2736486486486487	1.510135135135135	2.064189189189189	2.7027027027027026	3.2094594594594597	1.3228346456692914	1.2545931758530184	1.7664041994750657	0.8749999999999999	0.965625	0.9218749999999999
YBL070C	1.219076005961252	1.2146050670640836	1.758569299552906	2.304023845007452	2.5245901639344264	1.4768000000000001	1.216	1.6671999999999998	0.9173789173789173	0.8561253561253561	0.7222222222222222
YBL071C	0.8367346938775511	0.9591836734693878	0.1836734693877551	0.28571428571428575	0.163265306122449	2.1875	1.9375000000000002	1.3437500000000002	0.603448275862069	0.6206896551724138	0.4310344827586208
YBL072C	0.9817351598173517	0.46004566210045666	0.1324200913242009	0.1004566210045662	0.07534246575342465	1.561815336463224	1.3834115805946792	1.0923317683881064	0.6193247962747381	0.8323632130384169	0.4679860302677532
YBL073W	0.8316831683168318	0.6534653465346535	0.07920792079207921	0.029702970297029705	0.029702970297029705	1.1521739130434783	1.0978260869565217	1.315217391304348	0.9014084507042253	0.8732394366197184	0.7605633802816901
YBL074C	1.03125	0.4399038461538462	0.04807692307692308	0.02403846153846154	0.021634615384615388	1.4185520361990949	1.2149321266968325	0.8212669683257918	1.3804347826086956	1.1630434782608694	1.125
YBL075C	1.3696682464454977	1.3744075829383888	1.6635071090047395	2.09478672985782	2.393364928909953	1.25	1.2727272727272727	1.356060606060606	0.7799999999999999	1.2049999999999998	0.945
YBL076C	0.8601583113456465	0.5910290237467019	0.06860158311345646	0.0395778364116095	0.0316622691292876	1.2386831275720165	0.9917695473251028	0.8888888888888888	1.4833836858006042	1.2749244712990937	1.244712990936556
YBL077W	1.0761670761670763	0.5675675675675677	0.049140049140049144	0.022113022113022116	0.03194103194103194	1.2040133779264213	0.8996655518394648	0.8110367892976588	1.0745920745920745	0.986013986013986	0.8787878787878788
YBL078C	1.5888650963597433	1.511777301927195	2.02355460385439	3.132762312633833	3.434689507494647	1.4085470085470086	1.2	1.7230769230769232	0.6616257088846881	0.6389413988657845	0.32892249527410206
YBL079W	0.6764705882352942	0.5980392156862745	0.20588235294117646	0.6470588235294118	0.39215686274509803	2.0465116279069764	1.13953488372093	0.9883720930232557	0.922077922077922	0.922077922077922	0.6753246753246752
YBL080C	1.5055643879173293	1.6502384737678857	0.604133545310016	0.17647058823529413	0.13195548489666137	1.5391766268260292	1.1367861885790171	1.0185922974767596	0.6883116883116883	0.7970779220779219	0.6136363636363636
YBL081W	1.0	0.7804878048780488	0.5365853658536586	0.4634146341463415	0.43902439024390244	1.0	1.010752688172043	1.4516129032258065	1.4646464646464648	1.2727272727272727	1.0707070707070707
YBL082C	1.536144578313253	1.5481927710843373	1.897590361445783	3.216867469879518	2.656626506024096	1.2881355932203389	1.1016949152542372	1.1567796610169492	0.6491228070175439	0.3742690058479532	0.21637426900584797
YBL083C	1.2837837837837838	1.5675675675675673	2.0878378378378377	2.932432432432432	2.925675675675676	1.3549999999999998	1.0699999999999998	1.95	0.5538461538461539	0.3282051282051282	0.15384615384615385
YBL085W	1.1745152354570638	0.8891966759002771	1.10803324099723	1.7867036011080333	1.5526315789473686	1.400500625782228	1.0926157697121404	1.2040050062578225	1.1277310924369748	0.8974789915966386	0.9596638655462185
YBL086C	1.0229885057471264	0.8582375478927203	1.528735632183908	1.9885057471264367	1.628352490421456	1.899598393574297	1.2690763052208835	1.5783132530120483	1.295774647887324	0.9389671361502349	0.9389671361502349
YBL087C	1.226063829787234	0.9281914893617021	1.2792553191489362	1.3563829787234043	0.8271276595744681	1.515970515970516	1.0540540540540542	1.257985257985258	0.9513513513513514	0.927027027027027	0.8081081081081082
YBL088C	0.8169642857142857	0.7276785714285714	1.138392857142857	1.6026785714285714	1.8303571428571426	1.8105263157894738	1.1473684210526316	1.2894736842105263	1.3411764705882354	1.0823529411764707	0.9647058823529412
YBL089W	1.0032786885245901	0.6174863387978142	0.7355191256830601	0.8622950819672132	0.4404371584699454	1.4457943925233643	1.0747663551401867	0.9420560747663551	1.0432372505543237	1.1917960088691795	0.8303769401330376
YBL090W	1.5453416149068324	1.937888198757764	1.2409937888198759	0.5801242236024845	0.07329192546583851	1.464	1.2506666666666668	1.9	0.804	0.9773333333333334	0.692
YBL091C	1.3176470588235296	0.9117647058823529	0.9941176470588237	1.5470588235294118	1.7058823529411766	1.9171597633136095	1.3372781065088757	1.3964497041420119	0.9378531073446328	0.9378531073446328	0.7796610169491526
YBL091C-A	1.0731707317073171	0.8414634146341463	1.3008130081300813	1.829268292682927	2.4674796747967482	1.722007722007722	1.0115830115830116	1.1274131274131274	0.8395061728395062	0.7314814814814815	0.5648148148148148
YBL092W	1.0724637681159421	0.4782608695652174	0.05797101449275362	0.06521739130434782	0.08695652173913043	1.1566265060240963	0.8032128514056226	0.606425702811245	1.3621621621621622	1.3945945945945946	1.0054054054054054
YBL094C	1.1355140186915889	0.7336448598130842	0.8271028037383178	1.060747663551402	1.6074766355140189	1.28	0.88	1.052	1.3068181818181819	0.9602272727272728	0.8068181818181819
YBL095W	1.2993197278911564	1.0952380952380951	0.9931972789115646	1.0612244897959184	1.1564625850340136	1.4726368159203982	1.2388059701492538	1.4577114427860698	1.3823529411764706	1.0529411764705883	0.8882352941176471
YBL096C	1.2814814814814814	0.7555555555555555	0.47407407407407404	0.6370370370370371	0.5037037037037038	1.627906976744186	1.1953488372093024	1.1209302325581394	1.585185185185185	1.3333333333333333	0.9037037037037037
YBL097W	1.925	0.6749999999999999	0.39999999999999997	0.25	0.075	1.0909090909090908	0.8051948051948052	1.1168831168831168	0.7710843373493975	0.4457831325301205	0.6987951807228915
YBL098W	1.0027624309392265	0.5773480662983426	0.35911602209944754	0.4585635359116022	0.18508287292817677	1.1607843137254903	1.1235294117647059	0.8137254901960785	1.0453400503778338	0.9748110831234256	0.7934508816120907
YBL099W	1.0327868852459017	0.7719821162444113	0.28614008941877794	0.21907600596125187	0.07153502235469449	1.9635416666666667	1.19921875	1.1002604166666667	1.062043795620438	0.9963503649635037	0.6733576642335767
YBL100C	0.6552315608919382	0.3344768439108062	0.1423670668953688	0.19210977701543738	0.07890222984562607	1.5112994350282487	0.8220338983050848	0.9675141242937854	0.718213058419244	0.7250859106529209	0.3711340206185567
YBL102W	0.8103448275862069	0.7011494252873562	0.2528735632183908	0.339080459770115	0.1264367816091954	1.702020202020202	1.4646464646464648	0.9191919191919191	1.327777777777778	0.8277777777777777	0.6555555555555556
YBL103C	0.9687499999999999	0.42857142857142855	0.40624999999999994	0.3169642857142857	0.12053571428571427	1.2640949554896144	1.2729970326409497	1.2522255192878338	0.8999999999999999	0.9346153846153845	0.7423076923076922
YBL104C	1.0175438596491226	0.5964912280701755	0.47368421052631576	0.22807017543859648	0.13157894736842105	1.0068027210884354	0.44217687074829937	0.5102040816326531	1.3977272727272727	0.6136363636363636	0.6136363636363636
YBL105C	1.1521739130434783	0.3913043478260869	0.0	0.043478260869565216	0.021739130434782608	1.2346938775510206	1.1020408163265307	0.8061224489795918	1.5178571428571428	0.8571428571428571	0.375
YBL106C	0.8666666666666666	0.5393939393939394	0.15757575757575756	0.3090909090909091	0.15151515151515152	1.4260355029585798	0.9881656804733727	1.0118343195266273	1.1383647798742138	1.0377358490566038	0.7672955974842767
YBL107C	0.7490909090909091	0.6145454545454545	0.5345454545454545	0.36	0.4254545454545454	1.4273127753303965	1.0638766519823788	0.856828193832599	1.1814814814814814	1.0592592592592591	0.9888888888888889
YBR001C	1.4343434343434345	0.43434343434343436	0.3181818181818182	0.601010101010101	0.25757575757575757	1.6842105263157894	1.3651315789473686	1.0756578947368423	2.216	1.9600000000000002	1.456
YBR003W	1.127465857359636	0.9013657056145675	0.4673748103186647	0.4127465857359636	0.45371775417298943	1.7217847769028871	1.2335958005249343	1.1719160104986877	0.8454404945904174	0.8330757341576507	0.6321483771251932
YBR006W	0.6151560178306091	0.26448736998514116	0.21099554234769688	0.27637444279346207	0.1738484398216939	1.162132752992383	0.7562568008705114	0.6398258977149075	1.027552674230146	0.8962722852512156	0.6677471636953
YBR007C	1.055350553505535	0.6309963099630996	0.466789667896679	0.5498154981549815	0.481549815498155	1.5952063914780292	1.3115845539280957	1.2756324900133154	1.24435318275154	0.9753593429158111	0.9958932238193017
YBR008C	1.093558282208589	0.6518404907975459	0.48466257668711654	0.674846625766871	0.460122699386503	1.4037854889589905	1.2281808622502628	1.0841219768664565	1.1070381231671553	1.0102639296187683	0.9457478005865102
YBR009C	1.6385542168674698	1.4457831325301205	0.3132530120481927	0.3132530120481927	0.024096385542168672	2.6029411764705883	2.161764705882353	1.6617647058823528	1.3947368421052633	1.1973684210526316	1.4078947368421053
YBR010W	0.9288537549407114	0.5533596837944664	0.1422924901185771	0.05533596837944665	0.05138339920948617	1.5359477124183005	1.411764705882353	1.1862745098039216	1.0338345864661653	1.056390977443609	0.9060150375939848
YBR011C	0.6224489795918368	0.39795918367346944	0.0816326530612245	0.0816326530612245	0.020408163265306124	1.0852713178294573	0.7751937984496124	0.751937984496124	1.8095238095238095	1.4603174603174605	1.2063492063492063
YBR012C	1.5	0.6875	0.31250000000000006	0.125	0.28125	2.1818181818181817	2.151515151515152	1.0606060606060606	1.6285714285714286	0.8857142857142858	1.2571428571428571
YBR013C	1.0886075949367089	0.7215189873417722	0.21518987341772153	0.10126582278481013	0.21518987341772153	1.6705882352941177	1.423529411764706	1.035294117647059	0.9459459459459458	0.9459459459459458	1.1486486486486485
YBR014C	0.8735632183908045	0.6494252873563218	0.1781609195402299	0.1724137931034483	0.13218390804597702	1.2884615384615385	1.1682692307692308	1.3028846153846154	1.23125	1.15625	1.15
YBR016W	1.3756345177664973	0.8071065989847716	0.27411167512690354	0.649746192893401	0.29949238578680204	1.3157894736842104	1.1157894736842107	1.1973684210526314	1.4572649572649574	1.0555555555555556	0.8931623931623932
YBR017C	1.1864406779661016	0.711864406779661	0.1694915254237288	0.0	0.27118644067796605	1.425531914893617	0.9361702127659575	1.0851063829787235	1.0	1.265625	0.8125
YBR018C	0.8132530120481928	0.5060240963855421	0.35542168674698793	0.2710843373493976	0.14457831325301204	1.168141592920354	0.8716814159292037	0.7079646017699116	1.2785714285714287	0.9857142857142858	1.05
YBR019C	0.9760479041916168	0.6586826347305389	0.32934131736526945	0.44910179640718567	0.2155688622754491	1.1344086021505375	0.9462365591397849	0.9516129032258065	1.0	1.145985401459854	1.051094890510949
YBR022W	1.2930232558139534	0.944186046511628	0.2697674418604651	0.4790697674418605	0.37209302325581395	1.134986225895317	0.9669421487603306	0.8705234159779613	1.0185185185185186	1.025925925925926	0.6592592592592593
YBR023C	0.7355371900826446	0.40495867768595034	0.48760330578512395	0.5537190082644627	0.2975206611570248	2.682352941176471	1.1294117647058823	0.6941176470588236	1.4520547945205482	1.3698630136986303	1.1232876712328768
YBR024W	1.205128205128205	0.47863247863247865	0.19658119658119658	0.29914529914529914	0.24786324786324784	1.6589595375722546	1.323699421965318	1.3121387283236996	1.3583333333333334	0.975	0.925
