orf	hom | growth (pooled culture, barseq) | 4-nitroquinoline N-oxide [25%IC10 (0.47 uM)] | YPD + DMSO | Guan M~Zhang X, 2022	hom | growth (pooled culture, barseq) | 4-nitroquinoline N-oxide [50%IC10 (0.95 uM)] | YPD + DMSO | Guan M~Zhang X, 2022	hom | growth (pooled culture, barseq) | 4-nitroquinoline N-oxide [IC10 (1.89 uM)] | YPD + DMSO | Guan M~Zhang X, 2022	hom | growth (pooled culture, barseq) | 4-nitroquinoline N-oxide [IC20 (2.66 uM)] | YPD + DMSO | Guan M~Zhang X, 2022	hom | growth (pooled culture, barseq) | 4-nitroquinoline N-oxide [IC50 (4.77 uM)] | YPD + DMSO | Guan M~Zhang X, 2022	hom | growth (pooled culture, barseq) | formaldehyde [IC10 (2.3 mM)] | YPD + DMSO | Guan M~Zhang X, 2022	hom | growth (pooled culture, barseq) | formaldehyde [IC20 (2.6 mM)] | YPD + DMSO | Guan M~Zhang X, 2022	hom | growth (pooled culture, barseq) | formaldehyde [IC50 (3.2 mM)] | YPD + DMSO | Guan M~Zhang X, 2022	hom | growth (pooled culture, barseq) | dichloroacetic acid [IC10 (57.7 mM)] | YPD | Guan M~Zhang X, 2022	hom | growth (pooled culture, barseq) | dichloroacetic acid [IC20 (60.8 mM)] | YPD | Guan M~Zhang X, 2022	hom | growth (pooled culture, barseq) | dichloroacetic acid [IC50 (66.5 mM)] | YPD | Guan M~Zhang X, 2022
YAR008W	-0.6678770602909927	-0.2292587624054263	0.0832130731166186	0.0003482429956323214	0.048492692005199366	0.22635493936602943	-0.05843410391569477	0.15534728042930032	-1.1710614765971898	-1.0665266622875258	-0.5824035960128597
YAR019C	-0.09086244722628745	-0.25330417765219165	-0.06733490834873586	-0.11692921774501387	-0.05930967149446814	0.5793957616043508	0.46909715443782773	0.20676596494459287	-0.5185686836493726	-0.6319351424854059	-0.5954977082744697
YAR035C-A	1.2369007466832391	0.8011996758458155	1.053475170129941	1.0072979295535347	0.7826681414457257	-0.2745620581701058	0.040552081637772186	0.4675465071008008	-0.6836721612858316	-0.8183731602549327	-0.29722546427475416
YBL001C	0.022421466657137845	0.6646655018646377	0.39106903248254643	0.28850046459367584	0.21998396121617145	0.1591728471267302	-0.11156177833647696	-0.2603023730348303	0.6671965872284629	0.9992969581761623	1.7829537496555161
YBL002W	1.7463019314237773	2.909535418332955	1.2890851174934261	1.5861292706486365	2.0082032999899964	-0.17795078028934747	-0.3058933278409913	0.06545898998666996	0.8153583126342643	1.2248914446821977	1.7774087188138488
YBL003C	1.0943566919618712	2.3433952446052464	1.6394016386664774	1.3224307654550034	1.778829099527723	0.07266617623172511	1.093034176411625	1.089491501174572	-0.4486464072339719	0.3272920958388468	-0.2270072265700087
YBL004W	0.39675146988061394	-0.057157468446708	-0.12059497236650299	-0.15449547903702307	-0.0741986963725409	0.5502835632029489	0.7858712239245146	0.10287576323838347	3.319610262589989	2.2836411278729023	1.556577108026571
YBL005W	1.5317185787703402	1.7544564541871326	0.3483866571453173	0.28410673112014495	0.043308698525491705	0.23774224150499648	1.1950894130184198	0.9947953421631176	-0.024626069338246494	-0.2584293940976021	0.3515718104782609
YBL008W	-0.48440078283138366	0.5317482355789753	0.7365953739052644	0.559692893832222	0.50391139836239	0.9194042674622329	2.2234831707504568	1.631797798438118	-0.960074446362588	-1.3142464991836043	-0.6917729778293649
YBL008W-A	-1.6587450194511302	-0.5028510263202354	0.6806304159291481	0.4430534335938031	0.2656829153646331	3.2344282558122064	-0.6037432691926572	0.7171312354052761	2.4449803411177653	0.8691824185865911	0.3862012068547273
YBL009W	0.9381884163702918	1.5156573326363905	1.321555738680751	1.3789695045521044	1.3975359882479188	-0.04616147721601719	0.7569323900460067	1.4021738466686888	1.2251180844596805	1.412246510986497	0.8377288581332425
YBL010C	0.45528620002056086	1.1073023294733555	1.1966172446927281	1.3256603762627759	1.1842011275487292	0.02498900518641189	-0.5016604459110124	0.19122895782793706	0.7765929592345843	-0.29356556211311957	1.0871188227509438
YBL012C	0.6969807226220384	2.677476105529116	4.560029075936487	4.3517130986620165	5.742120419546654	0.8543443020620353	-0.27929688457468366	3.165767986327278	-0.40517200485231897	0.33418735738855526	-0.8029749840254384
YBL013W	-0.6291495835525139	0.5273416090931079	0.9829241000490296	0.9931884877849828	0.9313852446959083	-0.007036277070906998	-0.10386216358457699	0.670795800414281	-1.9176042733617344	-1.0679832427903035	-1.1021390554249586
YBL015W	0.5327650670162977	1.5105926265403777	2.086797574329049	2.157997334242121	2.241239309547427	0.014481844884023098	0.4442745789182801	1.225470218601693	-0.705467413895961	0.31324619268203163	-0.49615172222817866
YBL018C	-0.32705650617679444	-0.1432407236975592	-0.14742005349597279	-0.16513502230735547	-0.07489437243209135	-0.29991145541758407	0.11136304792450928	-0.23134200218031944	0.18253750882558736	-0.01726001551222039	0.5545893921948388
YBL019W	-0.34449759051659523	0.36559762541410745	0.8555522800966504	0.7797212926676249	0.906262832002217	0.05470397265403949	-0.175444924124843	0.7926436846947332	0.37466477516668933	-0.14724288297731444	0.28286804576278907
YBL020W	-0.3292624644558514	-0.1919687583339057	-0.09698493574512994	-0.16033911156595224	-0.0816599050991611	0.27693877597185895	0.7768399534564017	0.030063024659153434	-0.07340717015810874	-0.16864231736145108	-0.23668606281046362
YBL021C	0.36041263758099584	1.1801757831191013	1.538050456506199	1.9054077310316226	2.2211874011765174	0.707419284694853	0.3794712343516009	2.1993609218564463	-1.10385670647348	-0.09011180992061635	-0.9864504023903756
YBL023C	-0.5585698925126311	-0.1617660357379666	-0.1126974094165	-0.13627862232723273	-0.08759034751108007	-0.5890262553167808	1.0535639387207738	1.5944343231990428	-1.0540505850806121	-1.929550610183542	-1.6384875854927294
YBL026W	-0.3587384696134753	-0.3537567059350784	-0.11975165822609425	-0.14798586952514903	-0.07540788278602703	0.057222329789937035	-0.05272585346790869	0.05425380468830405	1.5350744718103577	1.833574750375594	0.8689546783044333
YBL027W	-0.22252610985694624	-0.8396064771300539	-0.1252389789464494	-0.1195976212148301	-0.05891595290482092	1.4375124668647212	3.207985713308726	1.9557705434896318	-0.3667496736954441	2.181152977886635	2.4736068418581767
YBL028C	0.5331405376225632	1.1518919598245134	0.6953945048428473	0.6859227096902442	1.0874099744627599	-0.6398873148012316	-0.49396817665274095	0.022526765240720757	-0.09524158787343563	-0.16857681855290202	0.21669122084089143
YBL029C-A	0.24836255077871466	1.2659759037762097	1.2819537070877307	1.0071518757994897	1.0151970899423708	-0.10142552031650345	0.03333326569083727	0.7491033664280327	-0.5615750958301707	-0.3308004796859866	-0.20601095561028446
YBL029W	1.6516846971118118	1.5770257008693467	2.029094953830738	2.067445182602242	1.7240415379844107	0.9029101917269713	0.6625356151762306	1.8366972364303258	0.32386028124002175	1.2112369532210072	-0.10164583512143188
YBL031W	-0.5057524962244705	1.754456454187133	1.9401246216946735	1.7406183380642946	1.3842549312265084	0.08978151576259072	0.7794228968102821	3.14138488840924	-0.7919827132224138	-0.836977044693303	-1.015391088346618
YBL032W	0.5706149265189358	0.784488041829219	0.61187776594236	0.572548318213338	0.7575094609083888	-0.9947131068883532	0.5326608578050629	0.744730397274061	-0.11720789402730777	1.0419861038790204	1.5403815258723448
YBL035C	-0.39224003393149637	-0.41987078021445534	-0.13251409360371236	-0.15524433825978842	-0.08908060080493609	-0.11262249600555918	-0.16967648864214102	-0.44446275760659726	-0.1888381876277933	-0.07836853559806882	-0.042729723271688384
YBL036C	0.8610297673497341	1.580181424806893	1.126380298608484	1.2794525444338938	1.4155889845713598	-0.5486450172871563	-0.02732389100608597	0.16072033057758453	0.7010510470119105	-0.028831136069771286	0.3947041349557452
YBL037W	0.9525800466087385	0.8933907936689495	1.2016834729481616	1.2612533911283275	0.9064971521034783	0.1585921665295413	0.8937341501989545	0.4939280962817627	0.6829126857420185	0.5090390296319349	0.019972371117695273
YBL038W	0.2535983719756436	0.959170346361207	0.17413330579797373	-0.1424069105609325	-0.07262498006162081	0.7406029571574878	0.2716526449736676	0.7719278092286477	-1.6045342036315282	-1.2150013804105226	-1.081152385911418
YBL039W-B	-0.007339783367148205	0.9824172162169571	1.0635769769283046	1.00800868111832	1.051800606710296	0.15458377910622373	0.22138174677241934	0.49021385458654865	0.6097058474669321	0.773459258538212	0.24630493343691848
YBL040C	-0.27745792216519605	-0.0688348582915545	-0.11003327902414807	-0.15641727682743167	-0.07241280906777742	0.06572916063128566	-0.052999294279632465	-0.12785100691360343	0.04571441309748653	0.16200188643893965	0.484192102547628
YBL041W	1.068626921394005	0.7013700348577406	-0.0730715724665916	-0.14922991250816828	-0.07230715204637192	-0.45764543922781126	-0.07096815339893242	-0.23897306295730925	1.420532212931528	0.9379085184907964	0.6636737932143846
YBL046W	-1.4591064992257738	-0.28084326803769655	0.6083423452099977	0.430093493567312	0.9628146866633316	0.4063105092905612	0.05849992543905301	1.0501756669681213	0.7468996582614944	-1.1489933950864781	-1.5048974740029681
YBL047C	-0.27841548307478126	0.4558273997745589	0.465971295562504	0.3626766404974686	0.340328651580384	-1.2829717461858918	-1.1523734244228723	0.1778649302775987	-1.0052037932250153	-1.342272309013813	-1.862336871959499
YBL048W	0.7754539564548483	1.0105433632540142	1.1903824360708284	1.124960180909996	0.8918695870766722	0.38577653731566186	0.06222562554949907	0.39121732323358854	-0.46654763174406455	-0.5218831711768203	-0.14415697791853907
YBL049W	0.8117912626533202	1.1339437516323398	1.0950865936860974	1.1967152400608092	1.23161152260715	0.3626133352699878	0.4702065700762251	0.6887320978301499	-0.7537485353732515	-0.34214786244374706	-0.006283204714233201
YBL050W	-0.8960143687981034	-0.6154551379057303	-0.11101935326027834	-0.15871978163626185	-0.08721439724831184	-0.2767405219960607	-0.09478602196213771	-0.7612572640761134	0.10927508999724582	0.31575002759259474	0.9167993950358078
YBL051C	-0.7500576813026677	0.6817392958636763	1.1185684391430015	1.1179168274451794	0.8831375198779396	-0.029463452135690394	-0.32962651764561557	0.2237169796409476	-0.9492114888619806	0.6633712344184863	0.5065498371654638
YBL052C	-0.4105666736455352	0.6852558496412564	0.9959451791604373	1.0887323968648337	1.1142126083356758	0.002621358124454678	-0.25445888383837917	0.6061164248843282	0.5955369453822513	-0.7131882948737068	0.5773758668165505
YBL053W	0.8920675948947776	1.1262494274212493	1.1846696952425604	1.0855313730059304	1.0425833273981417	0.0354573177886833	0.11274446776731435	0.866521712566398	0.07321172325606384	-0.7620509384138435	0.35175247493897444
YBL054W	0.5677592417216498	0.672436419728449	0.9417221654829959	1.0417592822652968	0.8908162788090878	-0.7392900335036531	-0.0483542971659021	0.6349843694270975	-0.9418560066672108	-1.1424944129361778	-0.592318442887809
YBL055C	0.08697606212044574	1.4377788757509444	1.5178138223788875	1.4559750619800722	2.0525065232970228	0.03311392101333823	-0.35965512225096213	1.9499879136666416	1.0391442520492746	0.8520714654350858	0.6049838273727132
YBL057C	0.4119104656243715	0.9827496065352248	1.175903637780284	1.2118845186028453	1.395057207470892	-0.4766400888450671	-0.40756709843101885	0.41442804010271833	-0.3023533668288709	0.8838630885462702	0.24506059000977046
YBL060W	1.46712504104036	2.090569629571885	1.3195296442112345	1.0747795613084512	1.1064839423720827	-0.21857081466169154	-0.019225349668402766	0.4700943859547007	-0.3850857303342126	-0.013710274879524021	0.10828424520815273
YBL061C	0.39770608129172813	1.245534785174985	1.3648451374489157	1.313569337961431	1.2371620214840124	0.02563599386119683	-0.09722170968567459	0.2572752465347024	-0.9983329008160201	-0.9327951039161354	-0.013643063500850452
YBL062W	0.1611836812044354	0.7451410480345625	0.9746934349936843	0.96710334494537	0.7851061596512652	-0.31573367856302714	-0.4560264941826344	0.12902093979610726	-0.6241217168470163	-0.615434252532414	-0.7316879250468628
YBL063W	-0.7500576813026677	-0.21368634497480996	1.092297747259082	1.1350268606262206	0.511237170754988	7.011183870493388	1.5743459807200169	0.3263982735957801	0.49653824689891457	-2.0726433651523406	-0.6015182383563863
YBL064C	0.6822037959551265	1.2726209643154185	1.1279954222097124	1.0322625700833572	0.939511488246421	-0.45716485690499487	-0.4272249203884723	0.5296969274094423	-0.15881705802295	0.23585493181009995	0.10721022275861163
YBL066C	1.959672190639882	3.103240335631733	3.4037860926404258	3.138351846887984	2.992176954203883	1.2170947525733429	-0.6390444938470242	1.4451638828938396	-0.8580564267849378	-0.5115422453383751	-0.47634712601233514
YBL069W	0.8356785155850922	1.8670861624305881	1.6510048055217854	1.4672389643359556	1.793412017035525	-0.10256321669620586	0.7963645646353402	1.42666244427044	-0.8670875301573854	-0.2876115899802082	0.16819455997163107
YBL070C	0.634872367878326	1.2683155814355604	1.3830420717992808	1.2243968223146176	1.3898171461797597	0.3635928572944388	0.6540158310926821	1.25762362173508	-0.7252228759468834	-0.7021551648937828	-0.5432893741802717
YBL071C	-0.7719952897586687	0.7508087935831448	0.0021980682186774686	-0.00499020732202825	-0.0017164022859102023	2.515356955297578	3.315227534482337	0.7064815588146044	-1.7761147971979032	-1.5934672612787486	-1.5809678916360006
YBL072C	-0.2384498437767762	-0.260489850290288	-0.042740091122875225	-0.11783383385405809	-0.05352951120445915	0.620991124891487	1.2715039219610407	0.2780779019081358	-1.722967684961153	-0.7921138478110036	-1.4492871172064012
YBL073W	-0.790582943534222	0.13139588093315854	-0.08939568902936249	-0.16093109813583142	-0.08042495883950752	-0.6192673638794588	0.21813807582358222	0.6578634700310998	-0.7786844760186361	-0.6373647066013934	-0.4066565745782896
YBL074C	-0.05625444656376819	-0.3012989866173142	-0.1166908603652006	-0.1643814477439885	-0.08517965682373817	0.18723732431487725	0.6500770411659647	-0.1838024910164909	0.8248700538372852	0.45977496614364677	0.892052127760959
YBL075C	1.1889933742476229	1.5920898961747303	1.2996930316459983	1.0969469005228223	1.3124858478885753	-0.32308238883910884	0.8632511492953086	0.7274581945235039	-1.1851027835791794	0.6186138983742363	0.2506029599968778
YBL076C	-0.6858054672120792	0.004894257883598793	-0.09869515982797487	-0.15491614752294605	-0.07927034004678334	-0.35734612852141723	-0.17304543698049363	-0.0685782375065516	1.169494491080133	0.8833338488742789	1.3186621189098635
YBL077W	0.10902296327376262	-0.04264076905650983	-0.11575872807987737	-0.16555426597947032	-0.07910606455401344	-0.4623146420632054	-0.5127657844722853	-0.20123418671477827	-0.19894727560601472	-0.2104229996613508	0.014649015289046831
YBL078C	1.995552720711216	1.8704133405095917	1.6153770373717753	1.729195661704563	1.9261405431113103	0.15694541591289643	0.5950007413432234	1.3528350072792579	-1.581364153975612	-1.5243698394851404	-1.9448548326953385
YBL079W	-1.3617050066590768	0.01909753922123719	0.02167046956330854	0.21511095901022625	0.13316985825855374	2.088490883388649	0.37197859984817533	0.10093599453102389	-0.7094928215238919	-0.452472047239087	-0.7104137765558743
YBL080C	1.6890384391987185	2.1509481667945782	0.3708508790661198	-0.07153242039922149	-0.020167343708903177	0.5524486138144739	0.3618401941923072	0.15242965916043408	-1.4920320643936513	-0.9256968453354033	-0.9302466442960893
YBL081W	-0.17124231973278503	0.38875484165794605	0.31162569301345466	0.10325012802117348	0.16078898767755917	-1.0799995472755588	-0.10302720192994416	0.8902743644923369	1.1067711001985137	0.8750156980700589	0.6985734927030502
YBL082C	1.801561672950106	1.9441943664699903	1.5049335620231494	1.7804255580142285	1.4676264315165997	-0.20762044941659985	0.23240802889951512	0.3878937760597443	-1.6232179803523246	-2.526366157465396	-2.3459324219903106
YBL083C	0.8729718798561246	1.9834494521627766	1.6717395703575313	1.6071712897571218	1.6261776552156204	-0.005177182295800629	0.11550313712887085	1.7395001881098235	-1.9421593382836926	-2.7007547110418706	-2.568758018829435
YBL085W	0.47090602461274983	0.6090088221958715	0.8126622419946855	0.9092881735495882	0.8170399722749538	0.13258363520085692	0.1989201170860623	0.46836332065144815	-0.021062873221475854	-0.5455986385222125	0.3028592063903572
YBL086C	-0.08665353947051987	0.5462828356822846	1.1815275110717058	1.0322093279015254	0.8616624596417394	1.6436862919174493	0.849784763353939	1.1061652043561032	0.5414677991200199	-0.3885328878840815	0.2291042072431788
YBL087C	0.6605848478728683	0.688015832428335	0.9627870790587343	0.647172489011036	0.38949903481741455	0.4821881998660084	0.05668742268262077	0.5603428763602915	-0.6114991685879487	-0.4337357337167057	-0.2372258740459251
YBL088C	-0.8447427197227408	0.28175857017587336	0.8392810780489418	0.7971953661926928	0.9807042127831819	1.3740055558657738	0.40087215664105674	0.6139975252640282	0.6934517165099325	0.154296861183264	0.32082697019327255
YBL089W	-0.15917801828554407	0.05849916518837544	0.48604769865262576	0.34621506205159663	0.16162153487081862	0.26971815206719424	0.13308356690236595	0.022015896066437026	-0.30390845784139453	0.5686262500786522	-0.15786851977109667
YBL090W	1.8354031986254122	2.7337524617329882	0.9292399683795728	0.1743399441749694	-0.054737898772657	0.32483869878249216	0.7818818588831767	1.6543027753844444	-1.1047620879778834	-0.2432862005585196	-0.6509894813604139
YBL091C	0.997575591067575	0.654733687054739	0.7127828329624856	0.763316422130795	0.9073509655443495	1.6968563002427781	1.1013432273592894	0.796279127700451	-0.6566849316252733	-0.39275037633691773	-0.33860011265270856
YBL091C-A	0.0979975784190595	0.5122969283176586	0.9816885231990418	0.9352150585022534	1.3561618186031883	1.1060005859694777	-0.09996460126623254	0.337854722384574	-0.9859041453084775	-1.1740317441921033	-1.1042274324101782
YBL092W	0.09539622674609495	-0.2235841965684557	-0.10801587593718592	-0.1392986541183029	-0.04668532435553767	-0.6057863877732047	-0.8685260827648388	-0.5498808903862022	0.7637019272900794	1.336380808351676	0.46586405458437347
YBL094C	0.32739668167304525	0.2938468087287091	0.5663468335199761	0.46709593915696623	0.8493602758229836	-0.23225232982673477	-0.5853010536459509	0.20935465556201804	0.5784363490325878	-0.30804629717073045	-0.2418226637412042
YBL095W	0.9301381253146683	1.0264673270823672	0.7119758685824377	0.4673863822149698	0.5835767772094735	0.3509881154401182	0.7381343545415378	0.9006659603310929	0.8312911452376446	0.04294984986648333	0.04831588584905529
YBL096C	0.8645003008118405	0.3382398551126412	0.2568167712063121	0.20900651667095096	0.19890463884401438	0.8210947111229666	0.577845191997451	0.32680820501226104	1.5102779608223023	1.1044580244197877	0.10343921060244367
YBL097W	3.2323987260701132	0.175027031736643	0.19186978293773269	-0.026744392366495288	-0.05373132697051709	-0.804756944207759	-0.8612157589680954	0.31991212932201607	-1.2149482227081745	-2.2556280921837724	-0.6267741312520511
YBL098W	-0.16107764586149095	-0.02282459621943913	0.1560233512911522	0.10029524073848611	0.011140734272671104	-0.5931979238105476	0.312943327099487	-0.19665277951202292	-0.2968692744859326	-0.2528349313291757	-0.2894584614770367
YBL099W	-0.05059930526037379	0.371521549092597	0.09203919620120103	-0.045580728448217096	-0.05577324535467113	1.8372853341982587	0.5921191451640507	0.2915879083029932	-0.24095300315519722	-0.17129155292989076	-0.7174234300412514
YBL100C	-1.4398563852955917	-0.5149036049144015	-0.03401873869554066	-0.06200632181250101	-0.051431734974079865	0.4680457146114182	-0.7991057220179305	0.06539509512186928	-1.391936361315618	-1.1982440859045536	-1.794429567127267
YBL102W	-0.8690997568964736	0.22800812660185996	0.06287162692841643	0.02751604619269257	-0.023419526797193935	1.0454849986368964	1.5711341702799781	-0.016943441915412912	0.6485992039874231	-0.8094733812142011	-0.7808631400188202
YBL103C	-0.28623019290180224	-0.32425948706382407	0.19734968507289405	0.014044704591880354	-0.026897037790741582	-0.28040753420916026	0.8642461433900868	0.5505285796603958	-0.7833993055727028	-0.40500774181564064	-0.47171266267763234
YBL104C	-0.10668772426947795	0.015961176649690493	0.2564749449522669	-0.04010222528853644	-0.02038923804126042	-1.059403162011982	-2.2001867578445746	-0.7138375538393533	0.8827571657041607	-1.620169600983243	-0.9302466442960893
YBL105C	0.3886986278728622	-0.39976595493535033	-0.15884395371259585	-0.15254033197145675	-0.08511806589178904	-0.36942425568215637	0.23368386532612975	-0.20960796832180462	1.2848953877344538	-0.6983031111852253	-1.780652737922712
YBL106C	-0.6618572452539238	-0.09972308159536619	-0.020683996850345224	0.009248895616168313	-0.008640792329753478	0.2098947818942492	-0.18633809483674052	0.14091441442830538	0.014533703674963257	-0.014614454097286225	-0.3826656016793664
YBL107C	-1.0944904068498362	0.052540668362931614	0.3098371307201159	0.040258497570463105	0.15279225050292097	0.21376193939114851	0.0929175163271786	-0.12320800288601642	0.15886811197335338	0.06686883748267991	0.4070056891739226
YBR001C	1.426972967949712	-0.31256488261234183	0.1201328822592564	0.187061890949327	0.0538609388554634	0.9915632021294617	1.2040791758462728	0.24966648400418434	3.6219488365649917	3.4768916788759854	2.0716058751493525
YBR003W	0.29778257112960865	0.6336643743017223	0.2509429616451477	0.07238734919425503	0.16944781696972427	1.1053255820685222	0.7189169402922181	0.41368533233876925	-0.9660388312505568	-0.7894163865086933	-0.8642771129291605
YBR006W	-1.5873188321024903	-0.6567085936234736	0.02615363397071267	-0.010679266115232153	0.004520259959725425	-0.5891152965376651	-1.0417208038029455	-0.49296868657989357	-0.35641303167872984	-0.5501669854556072	-0.7374170461580155
YBR007C	0.032426237909753707	0.08587158565531473	0.2504299179319296	0.15587837876325547	0.18584930739946914	0.7220881748074935	1.0065740203882163	0.5904128465713901	0.36933295420974294	-0.2507593302927281	0.43196638257311226
YBR008C	0.17301585269960898	0.12810377661331282	0.2661006044986918	0.23203698678210305	0.17322226423021148	0.14252911240728755	0.6989442485254981	0.26408884197494936	-0.0903331876045393	-0.1186176023315897	0.2532678270183806
YBR009C	2.1783894018895347	1.73670319923669	0.1158113822183843	0.01178410403756072	-0.083728930655539	3.773175174464032	4.142415143562525	1.24836216181058	0.8727466125241752	0.589722279122041	1.900177647273221
YBR010W	-0.4330328926393215	-0.07142722343341042	-0.034084126445680554	-0.14531759859700916	-0.06764863792076568	0.5426725309411439	1.3760828115566481	0.43815147216727085	-0.33538414839755964	0.056010100817925394	0.11167589504880901
YBR011C	-1.5604835629176412	-0.38628265710114906	-0.08726972174314104	-0.12929983614755408	-0.08590240755579417	-0.8218262529251419	-0.9718727655706998	-0.3019354919998375	2.2612580078890847	1.5851943272477917	1.1819486872663305
YBR012C	1.6685636509714843	0.20035315950188423	0.11515115304547338	-0.10288404002212984	0.06781221813787788	2.49815429260584	4.104610245383005	0.22401893750990126	1.6555146680380484	-0.590137443048924	1.3629572707623676
YBR013C	0.15479924469581977	0.26927869709083163	0.029831157776504958	-0.11734093514661742	0.028882850985783606	0.9503194188833893	1.4194762599018382	0.18088869648671504	-0.6295939198495023	-0.3621125210318582	0.9763266055077408
YBR014C	-0.6364806111752441	0.1232103565387934	-0.0026352491700644552	-0.07400348401482018	-0.02003273348173882	-0.20663359523350092	0.4779636042198982	0.6368490580294386	0.3254696701743422	0.4340562271166737	0.9811422899504144
YBR016W	1.2109469374460562	0.4426869200982266	0.08149287089549731	0.2167478818621837	0.0785624932397587	-0.12389366293478032	0.28439500581975713	0.457054922875172	1.0820612902978304	0.05284736198353042	0.06587412796985292
YBR017C	0.5147870252755864	0.2497176458239643	-0.010236438182795628	-0.1790236876777644	0.0618817421310481	0.2083700841056324	-0.37812041941912766	0.2657662190516733	-0.4486464072339719	0.8481279254509501	-0.2215748996072372
YBR018C	-0.8583987666223314	-0.16733339419830273	0.1527842159014009	-0.013901560231809952	-0.012728685247203126	-0.5709225203625481	-0.6159836777413549	-0.37686386074096084	0.483879523852492	-0.21155760457187137	0.624781641192592
YBR019C	-0.25937673749107326	0.14196657752812478	0.12991735640369262	0.09453193264188073	0.029106189891600773	-0.6730548384387581	-0.3409912735003424	0.03830023723854756	-0.4486464072339719	0.39519652654307125	0.6286834001205974
YBR022W	0.9069695514706468	0.7204222482625328	0.07768391519111408	0.11278593868615594	0.12134619677970089	-0.6713059851445826	-0.26461988413959464	-0.09987205301633273	-0.38665512976383637	-0.05932444200967055	-0.7676645974722339
YBR023C	-1.1443628331631424	-0.37210105072897853	0.26867898972478815	0.15825607383810433	0.07740055189924638	4.013607683614434	0.3346400512720821	-0.4004583550511647	1.0646201195027558	1.2427520293429126	0.8859500618575719
